,X,Y,srtm30_wgs84-aw3d30_wgs84_abs,srtm30_wgs84-aw3d30_wgs84_color
2440,-44.51727233,-22.49982055,1.0,255:232:232
2441,-44.46641465,-22.60541954,35.0,0:0:255
2442,-44.19419613,-22.38443911,1.0,255:232:232
2443,-44.34586919,-22.46573028,1.0,255:232:232
2444,-44.08250444,-22.24922188,2.0,255:209:209
2445,-44.72601771,-22.58703188,0.0,255:255:255
2446,-44.80010402,-22.20425741,2.0,208:208:255
2447,-44.14094215,-22.15486628,2.0,208:208:255
2448,-44.74491913,-22.69906116,9.0,255:47:47
2449,-44.48998065,-22.58428867,7.0,92:92:255
2450,-44.01686317,-22.48207141,0.0,255:255:255
2451,-44.46849283,-22.00621416,1.0,255:232:232
2452,-44.78716061,-22.76534189,0.0,255:255:255
2453,-44.7949385,-22.6818959,0.0,255:255:255
2454,-44.96089302,-23.26988649,15.0,0:0:255
2455,-44.70572291,-22.19553426,1.0,231:231:255
2456,-44.5678938,-22.54328284,6.0,255:116:116
2457,-44.53112343,-22.45381115,5.0,139:139:255
2458,-44.59319628,-23.33873055,4.0,255:163:163
2459,-44.11314993,-22.04976132,4.0,162:162:255
2460,-44.10805686,-22.59603633,3.0,185:185:255
2461,-44.74001738,-22.02616905,8.0,69:69:255
2462,-44.32462526,-22.36349058,4.0,255:163:163
2463,-44.48701341,-22.82146067,3.0,255:186:186
2464,-44.39238589,-22.7458618,14.0,0:0:255
2465,-44.29236731,-22.79766308,16.0,255:0:0
2466,-44.19784256,-22.56878306,3.0,255:186:186
2467,-44.30107457,-22.65845367,0.0,255:255:255
2468,-44.69827938,-22.90146634,6.0,255:116:116
2469,-44.12920629,-22.28841746,7.0,255:93:93
2470,-44.18275385,-23.00205732,9.0,46:46:255
2471,-44.51798003,-22.31114851,18.0,0:0:255
2472,-44.78594806,-23.02142933,3.0,185:185:255
2473,-44.35358388,-22.65728779,1.0,231:231:255
2474,-44.42567821,-22.62391267,0.0,255:255:255
2475,-44.56093987,-22.21938882,1.0,255:232:232
2476,-44.73763728,-23.07894372,21.0,255:0:0
2477,-44.31819457,-22.71053426,19.0,0:0:255
2478,-44.51252146,-22.16134639,12.0,0:0:255
2479,-44.53623937,-22.56152891,1.0,255:232:232
2480,-44.27617793,-22.41712231,3.0,255:186:186
2481,-44.79984852,-22.80925928,4.0,162:162:255
2482,-44.53569351,-22.79407914,11.0,0:0:255
2483,-44.30682933,-22.8622151,26.0,0:0:255
2484,-44.18611393,-22.78209205,10.0,23:23:255
2485,-44.31311879,-22.83914858,0.0,255:255:255
2486,-44.89246311,-22.87243143,3.0,185:185:255
2487,-44.72084965,-23.11609773,1.0,255:232:232
2488,-44.26117691,-22.64970231,2.0,255:209:209
2489,-44.00489755,-22.45617818,2.0,208:208:255
2490,-44.64291059,-22.30387217,1.0,255:232:232
2491,-44.88334733,-22.89696933,8.0,255:70:70
2492,-44.09518681,-22.27870214,0.0,255:255:255
2493,-44.68817166,-22.44645433,11.0,0:0:255
2494,-44.86452737,-23.17540328,0.0,255:255:255
2495,-44.09732128,-22.61870488,6.0,255:116:116
2496,-44.53487928,-22.89745073,10.0,23:23:255
2497,-44.99142603,-22.2224651,1.0,255:232:232
2498,-44.19065341,-22.28910903,11.0,255:0:0
2499,-44.16459443,-22.6885774,10.0,23:23:255
2500,-44.67006145,-22.24854729,3.0,185:185:255
2501,-44.58757845,-22.0367469,4.0,255:163:163
2502,-44.91452864,-23.0767415,0.0,255:255:255
2503,-44.62756512,-22.98109741,30.0,255:0:0
2504,-44.26142549,-22.62322594,3.0,185:185:255
2505,-44.69308479,-22.95079139,1.0,255:232:232
2506,-44.78844359,-22.95858505,2.0,255:209:209
2507,-44.86604911,-22.60716603,4.0,255:163:163
2508,-44.95158036,-22.07026455,11.0,255:0:0
2509,-44.18892023,-22.66747103,6.0,115:115:255
2510,-44.90723401,-23.16524761,15.0,0:0:255
2511,-44.27103879,-22.00178745,9.0,46:46:255
2512,-44.59355036,-22.00198606,7.0,92:92:255
2513,-44.30283758,-22.75770772,10.0,255:24:24
2514,-44.87810345,-22.39332344,7.0,92:92:255
2515,-44.29310781,-22.95497666,1.0,231:231:255
2516,-44.29156979,-22.45776622,2.0,208:208:255
2517,-44.74205895,-22.38282832,11.0,255:0:0
2518,-44.59520309,-22.91028059,15.0,0:0:255
2519,-44.75714569,-22.33376155,3.0,185:185:255
2520,-44.16542884,-23.1559918,10.0,23:23:255
2521,-44.40150822,-22.2855578,1.0,231:231:255
2522,-44.86843113,-22.51147075,2.0,255:209:209
2523,-44.77809081,-22.08479546,8.0,69:69:255
2524,-44.23214968,-22.25779044,4.0,162:162:255
2525,-44.48040003,-22.52208272,11.0,0:0:255
2526,-44.8579236,-22.34626996,1.0,231:231:255
2527,-44.43986598,-22.81904308,8.0,255:70:70
2528,-44.37515963,-22.5918653,7.0,92:92:255
2529,-44.14406261,-22.2162063,1.0,231:231:255
2530,-44.66637418,-22.28756219,7.0,92:92:255
2531,-44.9602724,-22.9492834,5.0,255:140:140
2532,-44.70746591,-22.3823388,19.0,255:0:0
2533,-44.25930114,-22.41646987,0.0,255:255:255
2534,-44.68379535,-23.22360712,-9999,255:255:255
2535,-44.46028513,-22.97936606,5.0,139:139:255
2536,-44.67735814,-22.57666336,5.0,139:139:255
2537,-44.21213782,-22.88041098,2.0,255:209:209
2538,-44.89788398,-22.44478013,5.0,255:140:140
2539,-44.99701303,-22.98869475,6.0,255:116:116
2540,-44.56065194,-22.3506897,7.0,92:92:255
2541,-44.57634283,-22.30739673,3.0,185:185:255
2542,-44.08143164,-22.09386431,4.0,255:163:163
2543,-44.23159425,-22.1071128,5.0,255:140:140
2544,-44.28075938,-23.16653586,2.0,255:209:209
2545,-44.43928018,-22.26055423,6.0,115:115:255
2546,-44.7526079,-22.29451067,13.0,255:0:0
2547,-44.76682898,-22.2260694,6.0,255:116:116
2548,-44.86080898,-22.43652615,12.0,255:0:0
2549,-44.92085618,-22.8514008,12.0,255:0:0
2550,-44.78682107,-23.13751347,1.0,255:232:232
2551,-44.96028846,-23.0791985,3.0,185:185:255
2552,-44.26103255,-23.11940367,5.0,139:139:255
2553,-44.37046121,-22.36837074,11.0,0:0:255
2554,-44.40659533,-22.14251467,2.0,208:208:255
2555,-44.29506251,-22.08432151,8.0,255:70:70
2556,-44.7155617,-22.95615675,10.0,23:23:255
2557,-44.40125475,-22.25014932,5.0,255:140:140
2558,-44.25661521,-22.89336997,7.0,92:92:255
2559,-44.57490493,-22.46302689,2.0,255:209:209
2560,-44.70426848,-22.5039535,1.0,231:231:255
2561,-44.24391397,-22.9717315,9.0,255:47:47
2562,-44.71230532,-22.51221554,0.0,255:255:255
2563,-44.48859488,-23.00657936,4.0,162:162:255
2564,-44.22043744,-22.73114825,0.0,255:255:255
2565,-44.38720683,-22.6539342,4.0,255:163:163
2566,-44.72424903,-22.89066956,8.0,69:69:255
2567,-44.48656981,-22.45596025,0.0,255:255:255
2568,-44.99384342,-22.66140536,3.0,185:185:255
2569,-44.92305556,-22.49485316,5.0,139:139:255
2570,-44.24586238,-22.37225393,3.0,255:186:186
2571,-44.98928054,-22.30068206,5.0,139:139:255
2572,-44.04885656,-22.12169511,5.0,139:139:255
2573,-44.78986617,-22.57696189,1.0,231:231:255
2574,-44.31131926,-22.03453551,3.0,185:185:255
2575,-44.34935729,-22.41619538,2.0,208:208:255
2576,-44.19091775,-22.27694899,1.0,231:231:255
2577,-44.32348325,-22.87329379,5.0,255:140:140
2578,-44.96759258,-22.45212735,14.0,0:0:255
2579,-44.02290751,-22.01816039,1.0,255:232:232
2580,-44.90589426,-22.86081171,8.0,69:69:255
2581,-44.53367807,-22.8909167,2.0,208:208:255
2582,-44.89824233,-23.31981737,3.0,255:186:186
2583,-44.95625173,-22.45398031,4.0,162:162:255
2584,-44.3724863,-22.17851096,7.0,92:92:255
2585,-44.87535661,-22.15763181,5.0,139:139:255
2586,-44.80006143,-22.94714618,6.0,115:115:255
2587,-44.86986796,-22.88568059,5.0,255:140:140
2588,-44.90545469,-23.19326365,5.0,255:140:140
2589,-44.99682937,-22.74331273,6.0,255:116:116
2590,-44.3549645,-22.68687463,6.0,115:115:255
2591,-44.19223925,-22.61230219,1.0,231:231:255
2592,-44.65184401,-22.6325713,8.0,69:69:255
2593,-44.93961834,-22.25956473,2.0,208:208:255
2594,-44.72247196,-22.55305818,6.0,255:116:116
2595,-44.44985666,-22.84275822,3.0,255:186:186
2596,-44.16760061,-22.24558094,2.0,255:209:209
2597,-44.44919171,-22.45183456,2.0,255:209:209
2598,-44.97716399,-22.20358436,3.0,185:185:255
2599,-44.57579454,-22.70341498,11.0,0:0:255
2600,-44.35058759,-22.00167514,1.0,231:231:255
2601,-44.15846504,-22.6970087,17.0,0:0:255
2602,-44.00982976,-22.49569306,5.0,139:139:255
2603,-44.30018408,-22.07602798,1.0,255:232:232
2604,-44.05410568,-22.68276904,13.0,0:0:255
2605,-44.80274559,-22.79064891,2.0,255:209:209
2606,-44.60400498,-23.34908318,9.0,46:46:255
2607,-44.92228403,-22.44802084,2.0,208:208:255
2608,-44.12897083,-22.39423721,4.0,255:163:163
2609,-44.04813477,-22.28185573,2.0,255:209:209
2610,-44.95286102,-22.0960806,2.0,255:209:209
2611,-44.07510044,-22.83136015,-9999,255:255:255
2612,-44.44090157,-22.27521107,14.0,0:0:255
2613,-44.7933906,-22.42371498,27.0,255:0:0
2614,-44.35009698,-23.1799794,1.0,255:232:232
2615,-44.07359742,-22.80598005,4.0,255:163:163
2616,-44.46336122,-22.39253364,9.0,46:46:255
2617,-44.26098272,-22.45946534,2.0,255:209:209
2618,-44.11153337,-22.35217143,1.0,255:232:232
2619,-44.76971537,-23.30689382,0.0,255:255:255
2620,-44.3365641,-22.54299744,6.0,115:115:255
2621,-44.75049035,-23.28447721,3.0,185:185:255
2622,-44.97137435,-22.85923733,5.0,139:139:255
2623,-44.2271808,-22.16313652,5.0,139:139:255
2624,-44.67303648,-22.37359313,16.0,0:0:255
2625,-44.01370985,-22.58464198,10.0,23:23:255
2626,-44.26379094,-22.85952485,2.0,255:209:209
2627,-44.12855157,-22.91667408,2.0,255:209:209
2628,-44.18841009,-23.03908448,0.0,255:255:255
2629,-44.35488352,-22.43422718,1.0,231:231:255
2630,-44.47227264,-22.00786324,6.0,255:116:116
2631,-44.19805036,-22.66564627,2.0,255:209:209
2632,-44.28163361,-22.03928512,5.0,139:139:255
2633,-44.1658087,-22.69735318,15.0,255:0:0
2634,-44.67806852,-22.34591482,10.0,255:24:24
2635,-44.82103932,-22.51397318,3.0,185:185:255
2636,-44.71892344,-23.11246752,2.0,255:209:209
2637,-44.64376092,-22.70579139,19.0,255:0:0
2638,-44.7872619,-23.31893656,4.0,162:162:255
2639,-44.76475587,-22.81605143,1.0,255:232:232
2640,-44.30426967,-22.53943959,2.0,208:208:255
2641,-44.87559899,-22.73544612,1.0,255:232:232
2642,-44.52753738,-22.69676987,3.0,255:186:186
2643,-44.42488359,-22.06543068,2.0,255:209:209
2644,-44.70074391,-23.11891702,3.0,255:186:186
2645,-44.75632634,-22.34021458,1.0,231:231:255
2646,-44.97044258,-22.88427931,6.0,115:115:255
2647,-44.87942996,-22.4249593,9.0,255:47:47
2648,-44.27735621,-23.16191842,5.0,139:139:255
2649,-44.55457847,-22.44507733,3.0,255:186:186
2650,-44.8239278,-22.92750756,5.0,139:139:255
2651,-44.59457155,-22.96958747,12.0,0:0:255
2652,-44.76686172,-23.09961381,15.0,0:0:255
2653,-44.60586739,-22.29852696,5.0,139:139:255
2654,-44.64610328,-23.24011626,0.0,255:255:255
2655,-44.88441047,-23.21159969,2.0,208:208:255
2656,-44.99698877,-22.39027534,0.0,255:255:255
2657,-44.40268066,-22.74287323,3.0,185:185:255
2658,-44.59584739,-22.00023722,1.0,231:231:255
2659,-44.6442998,-22.04782504,2.0,255:209:209
2660,-44.94823744,-22.83187828,5.0,255:140:140
2661,-44.73308828,-22.32795026,3.0,255:186:186
2662,-44.56817179,-22.23315053,14.0,0:0:255
2663,-44.91949,-22.02185696,0.0,255:255:255
2664,-44.10717026,-22.06849036,2.0,208:208:255
2665,-44.49040475,-22.75001077,2.0,255:209:209
2666,-44.76779559,-23.16498121,6.0,255:116:116
2667,-44.6738302,-22.71657199,4.0,255:163:163
2668,-44.92708699,-22.74907247,4.0,162:162:255
2669,-44.33298816,-22.43015394,4.0,162:162:255
2670,-44.6908204,-22.19732071,1.0,255:232:232
2671,-44.77416497,-22.508926,2.0,255:209:209
2672,-44.71872915,-22.38172869,18.0,255:0:0
2673,-44.81208664,-22.66400282,12.0,0:0:255
2674,-44.86831482,-22.61166591,1.0,255:232:232
2675,-44.55316818,-22.64547778,14.0,0:0:255
2676,-44.080178,-22.29782468,1.0,231:231:255
2677,-44.59934302,-22.91362711,3.0,255:186:186
2678,-44.02720417,-22.49215122,1.0,231:231:255
2679,-44.00941682,-22.10906482,5.0,255:140:140
2680,-44.35725695,-22.65645562,1.0,231:231:255
2681,-44.01313026,-22.0322032,3.0,255:186:186
2682,-44.5337986,-22.27943469,4.0,162:162:255
2683,-44.03148961,-22.69792235,10.0,255:24:24
2684,-44.25129887,-22.29656346,1.0,255:232:232
2685,-44.77279946,-22.78415637,8.0,255:70:70
2686,-44.27778241,-22.07846969,9.0,46:46:255
2687,-44.98918307,-23.35489458,5.0,255:140:140
2688,-44.19323467,-22.15008656,3.0,185:185:255
2689,-44.53417057,-22.21924266,8.0,69:69:255
2690,-44.27390896,-22.67603516,3.0,255:186:186
2691,-44.00131244,-22.85228743,87.0,0:0:255
2692,-44.94664059,-22.4370159,13.0,0:0:255
2693,-44.6432624,-22.00102446,5.0,139:139:255
2694,-44.74217519,-22.50809592,7.0,92:92:255
2695,-44.99461801,-22.63030533,18.0,0:0:255
2696,-44.62305419,-22.56733756,6.0,255:116:116
2697,-44.77750771,-22.84319651,9.0,46:46:255
2698,-44.10533953,-22.45380703,9.0,46:46:255
2699,-44.7818786,-23.08921908,12.0,255:0:0
2700,-44.24971211,-22.40845462,0.0,255:255:255
2701,-44.60307222,-22.02167207,9.0,46:46:255
2702,-44.97023677,-22.24979539,4.0,255:163:163
2703,-44.32152776,-22.42574906,4.0,162:162:255
2704,-44.72158805,-23.34421395,4.0,162:162:255
2705,-44.71705634,-23.34242691,2.0,255:209:209
2706,-44.52112475,-22.56333364,2.0,208:208:255
2707,-44.00058699,-22.18087348,7.0,92:92:255
2708,-44.91343571,-22.08322925,2.0,255:209:209
2709,-44.7444272,-22.45635905,9.0,255:47:47
2710,-44.90626816,-22.82288594,8.0,255:70:70
2711,-44.2569292,-22.19549667,0.0,255:255:255
2712,-44.92468222,-22.59988024,2.0,208:208:255
2713,-44.95776568,-22.01077818,1.0,255:232:232
2714,-44.62115744,-22.32447233,0.0,255:255:255
2715,-44.0623738,-22.67798665,15.0,255:0:0
2716,-44.899072,-22.23137655,8.0,69:69:255
2717,-44.64515923,-22.47104893,6.0,255:116:116
2718,-44.14556639,-22.46367055,4.0,255:163:163
2719,-44.91429942,-23.12962519,10.0,23:23:255
2720,-44.58438764,-23.0362216,1.0,255:232:232
2721,-44.13553279,-22.2257902,3.0,185:185:255
2722,-44.85127431,-22.42097528,4.0,255:163:163
2723,-44.41173624,-22.10380978,7.0,92:92:255
2724,-44.54971823,-22.34856888,4.0,255:163:163
2725,-44.10799572,-22.02791746,12.0,0:0:255
2726,-44.14978561,-22.04818808,3.0,185:185:255
2727,-44.87987148,-22.16235149,0.0,255:255:255
2728,-44.70168596,-22.03792082,6.0,115:115:255
2729,-44.84666218,-22.55627697,13.0,0:0:255
2730,-44.94321653,-22.54895212,1.0,255:232:232
2731,-44.54037689,-22.01991316,5.0,139:139:255
2732,-44.62886113,-22.72809463,2.0,208:208:255
2733,-44.7158371,-22.85348489,6.0,255:116:116
2734,-44.46855951,-22.8616718,14.0,255:0:0
2735,-44.62010585,-23.29037203,5.0,255:140:140
2736,-44.30705189,-22.41802069,2.0,208:208:255
2737,-44.37136582,-22.61879167,8.0,69:69:255
2738,-44.716238,-22.37234822,2.0,255:209:209
2739,-44.84264281,-22.19474452,2.0,255:209:209
2740,-44.71477563,-22.81717985,1.0,255:232:232
2741,-44.73666932,-23.00046389,1.0,231:231:255
2742,-44.22438354,-22.81902667,8.0,255:70:70
2743,-44.36990826,-22.49304368,0.0,255:255:255
2744,-44.9043755,-22.70741432,4.0,255:163:163
2745,-44.53809914,-22.95773238,11.0,0:0:255
2746,-44.41745128,-22.61207862,10.0,23:23:255
2747,-44.85990671,-22.14788931,14.0,0:0:255
2748,-44.41390287,-22.6266932,15.0,0:0:255
2749,-44.79040037,-22.5786347,10.0,23:23:255
2750,-44.32123069,-22.80001309,22.0,0:0:255
2751,-44.21475032,-22.8913083,4.0,162:162:255
2752,-44.03683969,-22.71829036,3.0,255:186:186
2753,-44.33541336,-22.91819053,6.0,115:115:255
2754,-44.16433571,-22.98416779,8.0,69:69:255
2755,-44.85564831,-22.56704885,11.0,0:0:255
2756,-44.97207415,-23.27129595,11.0,255:0:0
2757,-44.7198196,-23.2387009,6.0,115:115:255
2758,-44.562369,-22.50681167,0.0,255:255:255
2759,-44.49521925,-22.8859669,13.0,255:0:0
2760,-44.93398817,-23.19205013,0.0,255:255:255
2761,-44.66495125,-22.31463777,1.0,231:231:255
2762,-44.99783259,-22.63477843,10.0,23:23:255
2763,-44.39398193,-22.84658878,1.0,231:231:255
2764,-44.92231718,-23.2449017,3.0,185:185:255
2765,-44.79354785,-22.61183814,11.0,0:0:255
2766,-44.97693897,-23.12249914,3.0,185:185:255
2767,-44.00669699,-22.32117479,7.0,255:93:93
2768,-44.54899495,-22.98004866,3.0,255:186:186
2769,-44.16867735,-22.25278362,5.0,255:140:140
2770,-44.75579555,-22.10346689,0.0,255:255:255
2771,-44.23529096,-22.99396239,5.0,255:140:140
2772,-44.52731344,-22.39708066,1.0,231:231:255
2773,-44.82449865,-22.70539111,18.0,255:0:0
2774,-44.49271391,-22.71841461,3.0,185:185:255
2775,-44.60913204,-22.37693077,4.0,255:163:163
2776,-44.77341017,-22.94429077,4.0,255:163:163
2777,-44.97860806,-22.90142818,0.0,255:255:255
2778,-44.41039416,-22.05251018,5.0,139:139:255
2779,-44.49382918,-22.75510428,0.0,255:255:255
2780,-44.4812444,-22.16481375,1.0,231:231:255
2781,-44.55735517,-22.73244579,14.0,0:0:255
2782,-44.37666596,-22.75144225,12.0,255:0:0
2783,-44.90629497,-22.46697555,1.0,255:232:232
2784,-44.79334263,-22.56904148,7.0,255:93:93
2785,-44.61206523,-22.74038015,10.0,23:23:255
2786,-44.07521825,-22.17812831,0.0,255:255:255
2787,-44.15887086,-22.70546556,5.0,255:140:140
2788,-44.8690726,-23.17968172,3.0,255:186:186
2789,-44.73310896,-22.72922054,18.0,255:0:0
2790,-44.96670942,-23.09332628,9.0,46:46:255
2791,-44.0601235,-22.4769975,3.0,185:185:255
2792,-44.53512643,-22.42618011,2.0,208:208:255
2793,-44.68099237,-22.51218805,0.0,255:255:255
2794,-44.83768865,-22.88705392,1.0,255:232:232
2795,-44.79440407,-22.34538453,14.0,255:0:0
2796,-44.0488103,-22.72270638,13.0,0:0:255
2797,-44.72550317,-22.77990771,7.0,92:92:255
2798,-44.96339373,-22.97090218,15.0,0:0:255
2799,-44.6063126,-22.29278554,14.0,0:0:255
2800,-44.62760965,-22.99425335,3.0,185:185:255
2801,-44.17019997,-22.98239618,3.0,255:186:186
2802,-44.85198418,-22.99571526,10.0,23:23:255
2803,-44.70822668,-22.30263183,8.0,255:70:70
2804,-44.64552086,-22.48341669,8.0,255:70:70
2805,-44.96509526,-22.23110931,0.0,255:255:255
2806,-44.16477153,-23.15639372,1.0,231:231:255
2807,-44.05580594,-22.29736064,3.0,185:185:255
2808,-44.95563586,-22.37555965,3.0,185:185:255
2809,-44.27248222,-22.30465225,4.0,162:162:255
2810,-44.3684976,-22.08720349,4.0,162:162:255
2811,-44.24814628,-22.06372165,11.0,0:0:255
2812,-44.42728824,-22.70160773,10.0,255:24:24
2813,-44.94091889,-22.35654974,5.0,139:139:255
2814,-44.87151719,-22.71512903,23.0,0:0:255
2815,-44.83571602,-22.49703099,1.0,255:232:232
2816,-44.47074814,-22.26427344,3.0,185:185:255
2817,-44.84790221,-22.98580059,11.0,0:0:255
2818,-44.24968117,-22.65949885,1.0,255:232:232
2819,-44.38875965,-22.00011253,0.0,255:255:255
2820,-44.04827472,-22.00270805,7.0,92:92:255
2821,-44.38435953,-22.7580152,6.0,255:116:116
2822,-44.420001,-22.57196209,5.0,255:140:140
2823,-44.15425639,-22.25773464,9.0,46:46:255
2824,-44.88814281,-22.12747065,5.0,255:140:140
2825,-44.3972872,-22.56701377,3.0,255:186:186
2826,-44.25066595,-22.97052521,1.0,255:232:232
2827,-44.70280225,-23.11517965,1.0,255:232:232
2828,-44.8160222,-23.12671068,1.0,231:231:255
2829,-44.75832877,-22.33594223,2.0,208:208:255
2830,-44.42688234,-22.93083934,10.0,23:23:255
2831,-44.71003243,-23.09354155,5.0,255:140:140
2832,-44.87989771,-22.28823017,1.0,231:231:255
2833,-44.85573643,-22.82397,10.0,23:23:255
2834,-44.88806558,-23.06882105,1.0,231:231:255
2835,-44.88284075,-22.34703427,5.0,139:139:255
2836,-44.83932626,-23.13015764,8.0,69:69:255
2837,-44.50240048,-22.47751211,0.0,255:255:255
2838,-44.14080699,-22.32163955,6.0,115:115:255
2839,-44.97913446,-22.11678792,2.0,208:208:255
2840,-44.30926056,-22.555193,14.0,0:0:255
2841,-44.721034,-22.19972067,3.0,185:185:255
2842,-44.95185751,-23.35201836,7.0,92:92:255
2843,-44.23275267,-22.00279804,9.0,46:46:255
2844,-44.68339809,-22.23308601,4.0,162:162:255
2845,-44.84875828,-22.13800499,9.0,46:46:255
2846,-44.73019596,-22.88083139,14.0,0:0:255
2847,-44.99585297,-22.47884253,4.0,162:162:255
2848,-44.23541661,-22.21442279,18.0,0:0:255
2849,-44.88197477,-23.19232589,5.0,139:139:255
2850,-44.11658225,-22.66996361,1.0,231:231:255
2851,-44.55743533,-22.76192853,5.0,255:140:140
2852,-44.19656808,-22.58545364,16.0,0:0:255
2853,-44.79686343,-23.26574909,13.0,0:0:255
2854,-44.4667457,-22.96752564,6.0,115:115:255
2855,-44.68989826,-23.23907618,9.0,46:46:255
2856,-44.76690435,-22.75903368,4.0,162:162:255
2857,-44.85774102,-22.67867601,9.0,255:47:47
2858,-44.88599162,-22.12534923,6.0,115:115:255
2859,-44.95022653,-22.53433186,5.0,139:139:255
2860,-44.90700833,-23.31488368,1.0,255:232:232
2861,-44.64060511,-22.19586785,2.0,255:209:209
2862,-44.00464288,-22.41624563,0.0,255:255:255
2863,-44.33087654,-22.66381785,11.0,0:0:255
2864,-44.77108422,-22.51140698,2.0,208:208:255
2865,-44.15515666,-22.00306155,2.0,255:209:209
2866,-44.65961077,-22.89742088,9.0,255:47:47
2867,-44.74064123,-22.88095455,5.0,255:140:140
2868,-44.36819249,-22.33387386,10.0,23:23:255
2869,-44.65124657,-22.21067002,8.0,69:69:255
2870,-44.5843288,-22.52460774,3.0,185:185:255
2871,-44.43738104,-22.65132424,1.0,231:231:255
2872,-44.2126057,-22.81736106,14.0,0:0:255
2873,-44.71453995,-22.69357979,27.0,0:0:255
2874,-44.27522335,-22.11885646,2.0,255:209:209
2875,-44.30089537,-22.91431991,2.0,255:209:209
2876,-44.30881952,-23.16190529,5.0,255:140:140
2877,-44.83330851,-22.48790798,1.0,255:232:232
2878,-44.8943418,-23.19499607,5.0,139:139:255
2879,-44.14135565,-22.70964152,6.0,115:115:255
2880,-44.09319999,-22.39573784,8.0,255:70:70
2881,-44.4234062,-22.26874512,10.0,23:23:255
2882,-44.81770321,-22.66052888,7.0,255:93:93
2883,-44.94131847,-22.50355888,25.0,0:0:255
2884,-44.66954281,-22.71924918,20.0,255:0:0
2885,-44.67870582,-22.3341714,2.0,208:208:255
2886,-44.55066069,-22.65419017,5.0,139:139:255
2887,-44.08704361,-22.11628589,4.0,162:162:255
2888,-44.23526367,-22.41046046,4.0,255:163:163
2889,-44.60434202,-22.92593743,9.0,255:47:47
2890,-44.71678778,-22.70029003,3.0,185:185:255
2891,-44.44799316,-22.69966902,9.0,46:46:255
2892,-44.74660364,-22.03720749,8.0,255:70:70
2893,-44.90856084,-22.34693877,0.0,255:255:255
2894,-44.87936001,-22.86935156,8.0,69:69:255
2895,-44.70178871,-22.13019748,9.0,46:46:255
2896,-44.38848672,-22.01131887,6.0,115:115:255
2897,-44.43665703,-22.85625961,15.0,0:0:255
2898,-44.43081119,-22.43787151,1.0,255:232:232
2899,-44.02109772,-22.06585788,5.0,255:140:140
2900,-44.20784395,-22.26905003,5.0,139:139:255
2901,-44.34883804,-22.7519365,5.0,139:139:255
2902,-44.11264259,-22.92772682,6.0,115:115:255
2903,-44.2232401,-22.40810891,1.0,255:232:232
2904,-44.07860369,-22.86820145,1.0,231:231:255
2905,-44.78071096,-22.30682486,3.0,255:186:186
2906,-44.8102103,-22.67379687,1.0,255:232:232
2907,-44.99147768,-23.12979811,2.0,208:208:255
2908,-44.2063679,-22.27541166,2.0,208:208:255
2909,-44.40725271,-22.09541123,2.0,208:208:255
2910,-44.68983775,-22.49416025,3.0,255:186:186
2911,-44.78050626,-22.6486347,17.0,0:0:255
2912,-44.55183612,-22.79496077,2.0,208:208:255
2913,-44.80706308,-22.61702983,10.0,23:23:255
2914,-44.03503592,-22.36640618,1.0,231:231:255
2915,-44.4578751,-22.9164356,21.0,0:0:255
2916,-44.1774107,-22.42265967,1.0,231:231:255
2917,-44.95977308,-22.05470315,1.0,231:231:255
2918,-44.99525667,-22.18372567,9.0,46:46:255
2919,-44.858703,-23.02878379,1.0,255:232:232
2920,-44.9378016,-22.29900872,1.0,231:231:255
2921,-44.70757763,-22.50244435,5.0,139:139:255
2922,-44.10151909,-23.00658972,3.0,255:186:186
2923,-44.68778579,-22.69925151,6.0,255:116:116
2924,-44.1589166,-22.33946148,6.0,115:115:255
2925,-44.74936131,-22.36008797,4.0,255:163:163
2926,-44.67433005,-22.57674077,5.0,255:140:140
2927,-44.86998774,-22.10045373,8.0,69:69:255
2928,-44.61171673,-23.00879569,8.0,69:69:255
2929,-44.99040876,-23.29115306,2.0,208:208:255
2930,-44.28808902,-22.74298633,10.0,255:24:24
2931,-44.47839832,-22.41532357,0.0,255:255:255
2932,-44.22658897,-22.6217967,5.0,255:140:140
2933,-44.96389767,-22.29865942,1.0,231:231:255
2934,-44.23609451,-22.97208925,9.0,46:46:255
2935,-44.22707834,-22.21880143,4.0,162:162:255
2936,-44.9293156,-22.05606931,3.0,185:185:255
2937,-44.11202248,-22.37454922,4.0,255:163:163
2938,-44.89165912,-22.83095271,8.0,255:70:70
2939,-44.69539123,-22.12568853,11.0,255:0:0
2940,-44.97190815,-23.01877143,11.0,255:0:0
2941,-44.61747112,-22.11253458,10.0,255:24:24
2942,-44.5992482,-22.14478819,10.0,255:24:24
2943,-44.77194571,-22.34106288,4.0,255:163:163
2944,-44.92114282,-22.33626942,1.0,255:232:232
2945,-44.15675692,-22.34731992,3.0,185:185:255
2946,-44.80337352,-23.15970934,2.0,208:208:255
2947,-44.62485453,-22.88325576,10.0,23:23:255
2948,-44.82278981,-22.55153988,5.0,139:139:255
2949,-44.10099276,-22.44828324,5.0,139:139:255
2950,-44.18043511,-22.20688291,3.0,185:185:255
2951,-44.18675661,-22.59483545,9.0,46:46:255
2952,-44.7674811,-23.05041317,1.0,255:232:232
2953,-44.78312158,-22.08890947,6.0,115:115:255
2954,-44.42023373,-22.2382738,17.0,255:0:0
2955,-44.07463281,-22.57950635,2.0,208:208:255
