,srtm30_wgs84_Araca,srtm30_slope_Araca
4743,45.00775274,1.672471
4744,70.41775974,0.4621017
4745,34.28849736,1.772642
4746,68.64481902,1.909156
4747,34.91942851,1.766114
4748,52.70623473,3.021992
4749,27.7746442,3.296448
4750,42.84212756,1.188428
4751,41.35294158,3.241358
4752,35.06046981,1.315006
4753,102.5069303,5.587361
4754,44.01473215,1.677904
4755,80.52322328,0.4644427
4756,64.95808932,0.7317962
4757,52.27722715,1.672418
4758,60.5645397,5.079762
4759,61.61239802,1.464561
4760,667.72572754,13.98578
4761,46.14795011,4.263002
4762,58.35558327,1.648289
4763,38.93810852,1.773562
4764,45.99994232,1.671922
4765,34.50883184,3.730981
4766,38.04586304,1.764367
4767,40.89621138,1.356195
4768,30.1343157,2.209469
4769,30.30328524,3.62698
4770,1263.22829626,0.7320424
4771,30.4637159,2.656094
4772,54.58453288,7.145314
4773,540.74598755,14.30427
4774,43.76505412,1.921273
4775,60.70700323,4.577438
4776,40.64316361,3.293638
4777,544.82654768,21.62512
4778,50.1902448,4.689847
4779,97.56339584,5.481421
4780,58.91552239,5.341544
4781,47.73431481,0.4660352
4782,35.14368891,0.736737
4783,51.50633418,1.995048
4784,53.31730438,1.674311
4785,60.45278151,0.9253582
4786,31.76863076,1.179972
4787,63.62864614,4.980656
4788,57.6287812,4.578016
4789,61.40821886,3.75451
4790,70.85433072,4.274995
4791,58.09855601,2.210165
4792,43.15029983,2.970701
4793,48.6164179,3.627976
4794,31.96473129,2.082608
4795,78.9141276,2.072613
4796,961.03268448,17.17345
4797,54.08784701,1.041501
4798,47.83927761,3.6748
4799,30.69285936,3.224229
4800,52.97572989,2.074705
4801,54.58777431,3.628081
4802,49.00783783,4.158511
4803,43.2779657,3.991607
4804,36.23347661,8.684375
4805,64.5320974,5.604377
4806,32.74828102,1.773585
4807,68.18037744,1.390683
4808,43.02422652,1.672423
4809,65.57186385,3.848744
4810,53.41426101,1.85351
4811,38.52074143,6.765647
4812,52.66040385,1.041036
4813,38.21455328,3.389406
4814,49.88668343,0.4666623
4815,58.43328031,4.140686
4816,37.66902101,4.158052
4817,67.19499221,3.238176
4818,35.26175581,3.301986
4819,39.6481395,0.3292277
4820,38.78054544,2.573229
4821,38.92800189,1.388283
4822,43.6884131,1.180134
4823,80.03968734,2.6506
4824,31.72856245,3.271242
4825,36.73601224,1.764311
4826,54.65838177,1.399094
4827,54.75166798,2.095559
4828,56.79466568,0.4666765
4829,40.73777339,3.031199
4830,58.9747401,1.672342
4831,54.05152828,3.024252
4832,46.02823398,0.9253104
4833,84.55573973,2.954856
4834,62.51957258,3.994065
4835,43.62323149,8.225545
4836,25.29765346,1.864428
4837,37.20275489,0.9274665
4838,26.92857017,8.25573
4839,46.5511364,0.6566696
4840,47.54722773,7.145373
4841,43.62451024,2.954678
4842,33.9320389,2.776204
4843,45.33844323,5.279388
4844,78.27248793,2.945004
4845,64.15469321,2.656051
4846,34.99987357,2.555636
4847,51.87477542,2.71274
4848,131.69578294,11.47959
4849,52.17152868,1.036293
4850,41.49146336,0.00113177
4851,47.49592556,2.313831
4852,39.17051974,2.928285
4853,71.20611929,3.036935
4854,1128.42696618,3.032018
4855,714.84999438,54.94117
4856,72.83280974,3.988807
4857,40.81731252,3.106865
4858,53.89827357,3.226389
4859,56.9704148,2.319714
4860,843.99384086,3.261135
4861,60.96551266,4.382359
4862,104.91597838,9.927094
4863,41.9196865,5.705561
4864,75.32796753,1.908906
4865,52.43751217,6.566133
4866,54.54634794,1.638752
4867,57.6384466,0.7360983
4868,100.79787534,3.610114
4869,42.03968412,4.541895
4870,32.96473583,1.672184
4871,51.47192863,3.540739
4872,43.59323069,1.188404
4873,34.82856831,4.186763
4874,45.63573719,5.874249
4875,39.25875754,1.642277
4876,41.1133618,3.032463
4877,39.75398919,1.180203
4878,54.55653423,1.313346
4879,70.32473254,2.316266
4880,56.47066093,8.186538
4881,41.93454544,1.357949
4882,41.98480131,1.677135
4883,69.16078466,1.67717
4884,53.22639339,1.64347
4885,71.6833083,2.396308
4886,35.57175931,1.764102
4887,62.71126993,1.995455
4888,34.7417369,2.324049
4889,227.5939937,6.766138
4890,46.28976649,5.021505
4891,70.89386587,1.647699
4892,60.38313457,3.674837
4893,60.24392313,3.837875
4894,50.07759052,2.000976
4895,43.9968332,1.182192
4896,274.64946437,26.42948
4897,28.00326636,4.743838
4898,33.78882482,2.386269
4899,67.79021902,1.997025
4900,77.80451573,2.319616
4901,62.66718331,1.773233
4902,72.14611573,0.7341127
4903,49.56703384,3.432717
4904,51.15681652,10.56214
4905,61.70732691,5.7289
4906,106.91936472,14.65415
4907,108.16267587,14.29389
4908,68.01348193,2.833953
4909,34.5294493,4.783458
4910,41.17062486,3.627078
4911,48.65902187,5.018919
4912,49.90161854,2.812201
4913,71.66127999,2.325799
4914,42.48115074,5.392266
4915,50.94795434,0.9323212
4916,72.11326601,2.506811
4917,41.66092767,2.072557
4918,54.44146914,3.296293
4919,48.36789982,3.293422
4920,37.7363668,3.352962
4921,57.87270632,1.773231
4922,67.2539286,0.9276166
4923,44.12007242,3.736415
4924,54.53420467,1.763956
4925,80.34661707,5.887202
4926,27.67432065,1.673955
4927,67.22414433,2.626911
4928,52.01343318,2.110772
4929,31.14280464,1.972142
4930,33.04175337,0.3291939
4931,58.90862219,1.357321
4932,47.75006436,4.214795
4933,37.8029703,2.970351
4934,71.24932172,1.18245
4935,49.19277548,2.655492
4936,68.46480752,1.040597
4937,47.57277081,3.660615
4938,78.34494593,3.747501
4939,34.05898565,0.4621419
4940,47.41657648,0.3276519
4941,45.18005036,3.433234
4942,49.95663617,4.309619
4943,51.13430756,2.574018
4944,46.34179102,1.038215
4945,49.9756764,3.024221
4946,51.64006187,2.815041
4947,42.10983054,1.994882
4948,34.28056794,1.466666
4949,41.80288623,1.315333
4950,43.70145479,1.182319
4951,48.00047998,0.7369111
4952,41.90378973,3.089365
4953,151.29286122,13.66697
4954,52.7708762,2.811785
4955,52.72795179,1.464635
4956,983.0399307,20.73816
4957,49.44074643,2.375419
4958,49.44934308,4.468896
4959,35.24500582,2.072443
4960,48.9787294,2.628069
4961,38.24659519,2.000111
4962,45.15851118,3.500654
4963,74.2594641,4.647005
4964,775.93478918,20.35162
4965,71.28661636,1.353638
4966,55.6890766,1.911154
4967,47.38806468,0.9328678
4968,58.83349063,1.472813
4969,42.20259057,1.353881
4970,85.36119694,1.638937
4971,928.05222827,20.97812
4972,69.94173553,4.399785
4973,55.78805096,2.776045
4974,79.35369319,2.001014
4975,48.97477252,4.253601
4976,43.88806311,3.237896
4977,90.585855,0.00121982
4978,60.80728815,4.317993
4979,37.37609585,6.623232
4980,49.87217348,8.065148
4981,35.16401447,3.032357
4982,1053.26315138,1.636623
4983,42.22811153,0.4643181
4984,37.21815281,2.210121
4985,35.49304459,0.7367659
4986,791.69318136,16.29575
4987,79.2498069,1.864443
4988,52.06034944,3.109766
4989,33.46104105,3.109549
4990,52.80985912,3.501167
4991,87.33451466,3.849185
4992,50.98116632,1.035802
4993,55.67683625,3.479145
4994,41.86909574,3.018373
4995,36.96896232,1.473509
4996,39.73026606,3.952559
4997,40.38348108,3.848614
4998,45.97568926,3.27159
4999,43.2406247,5.662395
5000,58.88706626,1.399116
5001,55.63011312,3.28244
5002,46.43321004,2.330126
5003,209.13994126,18.39744
5004,1498.14784454,22.27032
5005,77.76412536,1.642022
5006,59.51654042,6.516597
5007,99.02166721,1.636625
5008,30.15595701,0.3296422
5009,63.98127334,2.209619
5010,71.58769148,2.394693
5011,89.81447142,6.565328
5012,33.96769789,0.9868336
5013,653.99424831,16.6165
5014,31.97854814,2.082616
5015,49.41773952,2.362308
5016,43.02664301,0.6563232
5017,46.46679631,1.353552
5018,58.63366872,2.833988
5019,48.95334565,2.507348
5020,73.83255918,1.3135
5021,55.49251774,4.263472
5022,53.75197653,3.544209
5023,42.07156895,1.908948
5024,91.20902214,1.180145
5025,66.21315128,4.256007
5026,56.17631132,1.474068
5027,74.54548343,0.9323065
5028,45.40971758,1.647959
5029,55.68445259,2.316027
5030,53.72160156,1.472774
5031,33.98783595,4.25364
5032,73.04270493,0.00117355
5033,48.82355368,1.353509
5034,58.94333089,2.651078
5035,36.06044602,4.884147
5036,1015.20250607,2.300402
5037,65.09786232,0.3280661
5038,49.91625095,2.971955
5039,43.64082445,2.198706
5040,100.85040627,10.51251
5041,64.79377492,1.648014
5042,51.44258511,4.278924
5043,43.14129794,1.035926
5044,40.71903959,1.314997
5045,61.82919192,1.674443
5046,37.46621661,5.243301
5047,34.85810427,1.999677
5048,69.81077614,0.9328787
5049,58.8030702,1.464211
5050,1018.3687478,21.373
5051,78.09805573,4.632967
5052,66.81595885,4.446352
5053,364.22499012,13.29481
5054,46.05897806,1.038187
5055,39.45981377,2.626861
5056,39.25934666,2.209619
5057,64.86280266,0.3296481
5058,243.70535136,25.79388
5059,55.10669589,4.453791
5060,73.23678078,3.106824
5061,59.56431478,3.748024
5062,48.21151382,3.240863
5063,66.18353443,2.970431
5064,86.37041204,5.611711
5065,31.07452725,2.07269
5066,33.94237288,8.34504
5067,25.32708337,1.187966
5068,40.97116686,11.04639
5069,44.5430713,4.255655
5070,33.08080502,0.9864587
5071,133.89432022,18.95037
5072,54.49231558,2.94493
5073,53.98644061,2.32581
5074,37.31300151,0.9868503
5075,71.59341526,1.357344
5076,64.88680932,0.3292704
5077,53.41771753,0.7369128
5078,52.60720192,3.226688
5079,103.74336072,1.676759
5080,45.41495082,4.917165
5081,47.55553689,1.763973
5082,40.0824482,2.387846
5083,53.94022792,3.986746
5084,75.47750768,1.036317
5085,46.4484813,4.826652
5086,289.89313472,7.548872
5087,46.37543936,1.180062
5088,31.73845148,3.018331
5089,48.38631509,4.883608
5090,52.29600901,5.329119
5091,44.20655563,6.040323
5092,59.01172629,7.484184
5093,61.89753503,2.210274
5094,39.61104213,6.437063
5095,94.01727306,7.93633
5096,62.62062332,2.80072
5097,54.70589489,4.445685
5098,72.12172289,9.865215
5099,68.37125513,4.279022
5100,62.01939763,2.325361
5101,48.58830995,5.559912
5102,101.50960228,2.082188
5103,69.30507684,3.352659
5104,43.60975046,0.7375428
5105,68.54558595,1.642274
5106,64.55382243,0.9254351
5107,34.31759396,4.63236
5108,40.99587359,3.500489
5109,52.34926456,1.353481
5110,830.91755293,21.38912
5111,88.80577215,0.9323916
5112,65.07921439,1.353904
5113,108.51572708,3.975018
5114,112.67159852,1.674304
5115,72.54007859,3.226973
5116,31.31659942,4.140736
5117,1252.26719167,2.001397
5118,50.88662883,1.865018
5119,30.88136854,0.4666699
5120,32.75485996,6.072017
5121,48.37494414,0.7367747
5122,50.61466637,0.6578984
5123,57.38127462,2.705091
5124,47.49049133,6.018932
5125,225.29838964,15.44753
5126,52.56452356,2.506708
5127,49.50990604,3.749103
5128,47.9800816,2.705071
5129,31.07101438,3.293974
5130,42.64450378,4.590846
5131,63.85553785,3.540855
5132,45.85007494,1.972197
5133,42.61849805,5.604153
5134,38.27296293,1.677149
5135,47.25573918,3.106271
5136,42.28929336,2.000092
5137,36.76717283,4.601509
5138,48.96331012,5.886959
5139,803.89359808,4.274304
5140,56.5333701,3.240367
5141,53.1332286,3.74915
5142,69.70540336,4.214671
5143,49.35310924,1.315006
5144,50.11433741,6.19807
5145,48.22563942,3.660936
5146,50.16911003,4.606237
5147,33.94766215,3.611395
5148,56.56359645,1.356661
5149,1188.17122697,2.799027
5150,43.36602087,2.325764
5151,43.74950718,3.956001
5152,48.2858123,3.018418
5153,26.93644998,4.890561
5154,77.61863942,2.795614
5155,43.83616174,5.356137
5156,47.58939892,3.342426
5157,54.27324003,3.369349
5158,38.29996241,1.676694
5159,46.56147501,1.911269
5160,27.32444673,3.543265
5161,43.50410744,1.64341
5162,100.66711538,5.438532
5163,94.50276952,1.356307
5164,70.15920449,1.313543
5165,40.7525985,2.649539
5166,56.07814234,0.4666274
5167,88.26560789,5.502727
5168,887.02489003,20.12049
5169,47.58986037,2.703091
5170,53.64928018,1.39909
5171,44.42919727,1.972174
5172,45.89746175,5.018858
5173,38.69213434,1.677917
5174,85.13141986,4.76533
5175,56.73265769,3.609998
5176,76.64462184,1.643795
5177,56.43824271,1.179885
5178,29.786275,4.931284
5179,74.00696978,3.561829
5180,1040.08111913,13.43441
5181,62.03212476,3.352597
5182,42.54696203,0.7338746
5183,63.8886944,2.49644
5184,49.43374007,2.573205
5185,54.77538617,2.655477
5186,42.30442273,6.126693
5187,33.50447621,1.313832
5188,41.71435958,3.501292
5189,27.06161942,1.92074
5190,81.05523893,3.293943
5191,42.23017062,4.590886
5192,52.10581605,4.186475
5193,40.29004697,2.074654
5194,821.02882658,12.11761
5195,28.70025027,2.31979
5196,37.35595406,2.36018
5197,27.80862353,4.606168
5198,46.80804134,4.453651
5199,82.63864296,1.315062
5200,59.18237582,2.313809
5201,93.58818827,2.654873
5202,68.91238019,1.188037
5203,48.59391309,1.357827
5204,35.71037717,2.3881
5205,39.83142733,0.7367767
5206,35.23576683,7.768862
5207,53.34129914,3.018424
5208,32.87185469,1.472805
5209,37.74519865,4.689928
5210,54.44510508,5.438549
5211,879.92397082,16.93944
5212,43.62880049,1.971803
5213,37.67579557,3.293386
5214,112.82759423,4.065664
5215,45.98481069,1.997298
5216,80.35231911,1.357353
5217,52.05083862,2.072619
5218,61.90650506,5.584988
5219,51.76329629,2.974775
5220,36.76283603,1.774053
5221,49.79324123,3.478904
5222,34.06170388,2.360226
5223,31.77326161,2.703154
5224,295.76462733,33.21316
5225,79.95737647,0.3276987
5226,55.42060824,0.9251699
5227,43.14274123,4.859142
5228,330.87181032,14.0994
5229,468.93805938,5.907216
5230,52.86356003,1.353544
5231,54.97855774,2.811805
5232,994.0425499,23.4443
5233,106.6244963,3.022493
5234,68.6365636,1.921353
5235,30.4376291,4.600182
5236,33.03942094,2.072688
5237,60.92317506,4.382037
5238,32.69656857,4.475497
5239,28.18357417,1.909011
5240,77.40249294,5.006122
5241,47.86562529,0.7367288
5242,38.21719624,5.9008
5243,58.60767089,4.71344
5244,70.56258343,1.038094
5245,50.33286013,5.437738
5246,52.30584568,2.298785
5247,40.86739174,0.9849363
5248,68.32671439,1.353636
5249,45.60208017,2.573394
5250,175.28194709,21.51084
5251,53.16780354,2.082169
5252,650.28932327,17.96233
5253,60.81582167,3.736852
5254,59.54796169,0.6562378
5255,61.45861221,4.263876
5256,75.82963062,0.9865261
5257,56.57332998,3.476836
5258,55.60787526,0.7341603
5259,48.81114449,3.849484
5260,60.75707658,2.812806
5261,37.04870155,4.263579
5262,53.21924634,4.100748
5263,54.82730917,1.77325
5264,35.1985228,2.38784
5265,45.28537251,6.268683
5266,50.36213693,1.643476
5267,95.49787714,11.58542
5268,75.44605254,0.7374892
5269,108.48776356,5.329369
5270,34.92001145,3.226525
5271,40.10266273,0.4643926
5272,40.91069771,1.188445
5273,33.89722707,2.362265
5274,45.97620013,3.849116
5275,57.76758391,2.557947
5276,78.20676125,3.298044
5277,69.4162187,2.641534
5278,814.95325108,4.265855
5279,54.85712171,2.644428
5280,32.54820236,0.7319229
5281,62.71685245,5.995553
5282,67.57729458,5.582414
5283,30.01108553,0.656313
5284,608.03701315,29.11949
5285,46.57186626,1.76401
5286,31.92477795,1.464652
5287,31.08829856,4.051304
5288,54.84471138,5.481024
5289,480.13770879,29.95538
5290,68.45515012,2.394727
5291,81.91994759,2.573295
5292,137.61517436,16.52035
5293,34.60104043,5.503626
5294,63.68519726,0.3297459
5295,50.17875214,2.834275
5296,50.97333781,2.705044
5297,57.52263668,5.083342
5298,63.40052309,3.293002
5299,45.26272,5.411918
5300,49.7255348,1.636478
5301,57.68824901,2.703243
5302,50.69255045,3.422043
5303,44.83466581,4.387951
5304,63.46315469,2.394695
5305,48.25107019,0.3275793
5306,39.38923448,3.28204
5307,51.05798483,7.223275
5308,29.71909398,0.9868933
5309,49.02651728,3.120863
5310,62.74762261,3.27154
5311,31.72108009,5.662424
5312,37.05281603,4.86286
5313,68.09541346,2.082666
5314,337.10193994,49.36611
5315,72.57193604,2.081105
5316,59.49574536,2.38581
5317,44.81433851,0.4666615
5318,42.9536707,0.7367769
5319,1184.15935094,10.42378
5320,24.32555348,10.72209
5321,41.08523565,5.081122
5322,41.19590251,2.976159
5323,42.12759762,2.375421
5324,52.71394071,2.000109
5325,1247.09796702,2.3197
5326,61.03120945,2.834332
5327,38.13211946,2.395814
5328,47.497573,4.927031
5329,45.59334512,1.643486
5330,40.95544264,8.689065
5331,27.2553436,1.865024
5332,48.04879338,3.352518
5333,52.73014972,3.995214
5334,35.95831551,3.121308
5335,97.66242774,6.198653
5336,51.62072968,2.796135
5337,44.68335079,3.964149
5338,39.72552382,0.733954
5339,73.4335813,0.7361784
5340,76.21961211,1.041052
5341,71.53110911,2.496407
5342,66.14588432,1.353613
5343,101.5997132,2.362618
5344,49.95337576,3.369097
5345,64.55231994,1.357779
5346,42.75779633,4.475473
5347,65.62242838,1.464664
5348,274.15934971,13.03172
5349,61.82147551,5.306805
5350,42.15167139,2.000112
5351,39.27052165,2.074642
5352,39.97433763,4.390173
5353,59.02784282,0.925321
5354,58.95663402,2.817235
5355,54.6736742,3.986686
5356,74.34866106,2.319965
5357,33.79055231,1.036058
5358,49.52530059,9.928308
5359,1227.04801997,13.28839
5360,33.9129492,1.351935
5361,53.67413762,1.643953
5362,94.82106784,2.649644
5363,49.36117041,7.21837
5364,45.14649024,4.064035
5365,49.48919939,3.297877
5366,112.69497849,2.64142
5367,68.1416295,6.894818
5368,40.00673624,9.097959
5369,28.34216654,2.298364
5370,1268.17999312,1.038042
5371,37.01145487,1.643402
5372,33.78428575,2.655482
5373,65.531161,2.64679
5374,39.64427941,1.638659
5375,39.99667557,5.270377
5376,70.89725158,3.938861
5377,54.45613328,0.7375317
5378,52.08412655,1.636432
5379,63.15041606,4.592338
5380,31.74364485,3.964076
5381,61.97180412,1.187992
5382,43.05411983,4.918404
5383,44.4411261,2.573977
5384,46.29285134,1.189047
5385,60.45897257,1.041065
5386,58.87964988,2.506799
5387,72.88133382,1.188968
5388,63.55259032,3.838869
5389,75.28145702,3.087294
5390,33.01603973,2.814855
5391,37.19458977,4.289671
5392,58.62131974,4.280018
5393,42.93769699,1.041041
5394,67.27736547,2.796159
5395,881.93915388,19.40941
5396,56.8573209,1.353858
5397,59.96194287,0.3292824
5398,33.95026326,1.313433
5399,41.85113861,2.298497
5400,48.55360942,5.081373
5401,73.21722437,3.2248
5402,49.25869376,3.964075
5403,76.99848351,2.81736
5404,56.96121385,2.208911
5405,36.57026689,3.261199
5406,63.66557931,3.389468
5407,97.47616998,1.353807
5408,55.55408628,3.351232
5409,56.02960646,0.7367456
5410,84.58289316,4.279086
5411,45.76883211,4.828466
5412,30.95613515,2.097779
5413,35.76300034,1.041049
5414,42.72350507,1.179893
5415,32.0220766,3.986379
5416,40.50635018,2.30037
5417,58.48754786,2.928096
5418,78.80414177,0.4621682
5419,140.14583715,5.968604
5420,68.19800182,4.95768
5421,106.55663416,4.988525
5422,66.21339915,5.007753
5423,65.53546955,0.7318835
5424,49.03221172,2.07262
5425,38.33822012,1.64188
5426,59.59051621,6.195584
5427,37.73786363,2.299979
5428,51.0354234,4.854488
5429,51.09713592,1.995027
5430,1090.19162607,0.6582403
5431,57.61091423,4.371109
5432,981.9126024,17.87134
5433,39.31703676,1.972253
5434,51.00982013,2.811283
5435,52.38045688,2.37583
5436,57.79497948,2.644998
5437,53.13227012,2.000932
5438,32.08979803,4.453685
5439,46.52714202,1.182278
5440,40.46650536,3.94984
5441,71.85933379,1.764232
5442,57.701568,3.500664
5443,91.57675492,4.643081
5444,34.92757119,1.041517
5445,46.49052241,3.731036
5446,39.62736822,5.411414
5447,47.94163198,2.646428
5448,54.9784694,1.774243
5449,337.94860877,23.53916
5450,39.49625139,2.573262
5451,30.19435169,1.399085
5452,36.39144063,2.074427
5453,31.67409934,1.636466
5454,189.95533186,23.39034
5455,43.28450023,4.309541
5456,56.95846887,2.388273
5457,55.75133304,2.210251
5458,35.48087477,2.081107
5459,24.38200028,2.325268
5460,84.54076754,2.097885
5461,837.9548803,10.1368
5462,51.83194381,2.97051
5463,28.30395449,0.4621211
5464,36.76513412,4.542005
5465,49.88960751,4.188774
5466,55.92979243,0.7374475
5467,228.87041751,27.41245
5468,53.3870161,3.302531
5469,1253.06881826,3.121837
5470,52.7008819,1.676787
5471,1199.94214843,5.577894
5472,59.63835224,1.642245
5473,79.74721477,4.917113
5474,78.0691304,12.62965
5475,73.32914049,1.464405
5476,142.9354957,6.017467
5477,53.88551681,7.384911
5478,61.36774171,1.970163
5479,50.58094731,1.353928
5480,65.35132436,5.329185
5481,35.95398782,4.263586
5482,1176.04035285,12.27083
5483,52.21971409,1.357846
5484,38.30610213,3.66087
5485,45.45090088,2.956386
5486,47.70944713,0.3276515
5487,63.60172044,0.9252227
5488,292.80890555,4.623942
5489,58.5903455,4.383668
5490,56.37949082,2.000089
5491,57.55854764,3.106863
5492,41.3063804,3.478933
5493,50.41078062,1.179997
5494,89.72056844,4.053245
5495,28.15852745,2.376035
5496,34.38267306,4.387844
5497,29.00432767,4.278472
5498,36.33926162,2.362529
5499,48.09389169,2.321647
5500,48.81697686,4.916605
5501,92.91145933,5.597088
5502,59.8733186,3.627074
5503,64.60453076,4.274182
5504,769.94809585,14.80526
5505,72.73768643,3.622618
5506,34.18168579,5.611267
5507,168.6120967,15.76661
5508,61.72938223,1.677934
5509,47.81656663,6.159727
5510,43.22326785,1.313809
5511,42.26662797,1.67249
5512,843.89358513,18.77411
5513,77.05840619,0.9849443
5514,71.10698369,0.6563262
5515,58.64341973,2.970603
5516,61.5238468,0.7318722
5517,735.5682151,37.37797
5518,31.7716331,3.351402
5519,38.24619826,2.330783
5520,60.51354335,0.7369151
5521,75.37086748,1.971883
5522,51.47871618,2.970531
5523,68.46101037,0.927624
5524,41.66336601,5.136716
5525,48.81352902,3.351791
5526,1224.24988552,16.39096
5527,764.96212996,14.8327
5528,899.37948011,52.76736
5529,63.24541102,2.37646
5530,48.643365,3.953972
5531,59.54799577,3.296239
5532,69.62317503,3.996696
5533,35.12838734,5.437981
5534,80.16667262,1.187989
5535,46.78334048,0.3276415
5536,112.81314968,6.580664
5537,83.31131447,2.954504
5538,38.3436244,2.360233
5539,96.69058207,1.3518
5540,39.31337807,3.242137
5541,47.58615066,1.038062
5542,67.7645661,1.638725
5543,39.70665815,1.971772
5544,36.35074158,3.120868
5545,32.84488349,0.9329001
5546,31.29845166,1.921291
5547,55.00251829,3.224353
5548,50.10898559,4.098056
5549,92.78175921,3.526359
5550,33.86828617,2.626875
5551,34.32367797,2.704986
5552,38.17697842,0.7319851
5553,48.01437174,0.9847053
5554,31.16009533,2.800464
5555,809.93534179,15.71841
5556,47.75940291,2.812724
5557,75.65924287,1.313883
5558,64.45801426,0.6579261
5559,57.84607811,3.988322
5560,58.83931426,6.931433
5561,38.05629168,1.357327
5562,46.04593252,1.038029
5563,380.98548425,17.85596
5564,523.16889995,17.19184
5565,35.26031194,5.570562
5566,207.24496953,11.54683
5567,67.55320245,2.30006
5568,51.86125463,1.035916
5569,24.34346373,6.227306
5570,71.89949746,2.081643
5571,37.45002549,13.2421
5572,30.07028413,1.037916
5573,46.72598905,2.082568
5574,42.84060068,0.7315807
5575,32.35989861,1.772637
5576,44.03605422,5.2557
5577,149.69937666,6.755595
5578,51.54505755,1.464525
5579,63.72565797,1.398989
5580,37.06484882,8.885595
5581,50.16752819,9.256507
5582,49.0719582,2.39583
5583,36.14977589,3.434263
5584,39.42005987,1.920816
5585,86.47234885,4.890574
5586,45.44892606,1.648284
5587,51.68034395,5.270342
5588,54.05826371,2.638954
5589,49.68249747,1.766399
5590,28.31346398,0.7317374
5591,47.06593584,2.970163
5592,58.90434238,1.038079
5593,43.47531336,2.711631
5594,47.86166805,8.158669
5595,30.09848627,2.394701
5596,770.85739389,11.96053
5597,47.54846498,1.641915
5598,185.75849751,8.926152
5599,1078.20649911,11.67165
5600,58.08563484,3.81475
5601,33.86585743,3.476746
5602,54.46072659,5.47004
5603,60.44843129,1.764327
5604,31.1633286,1.466487
5605,56.63023089,2.506662
5606,340.72941339,29.24522
5607,40.67914861,5.256744
5608,51.02630734,2.650509
5609,74.08900004,2.360407
5610,71.09822513,1.464508
5611,82.58051429,2.650605
5612,38.6014153,1.466814
5613,45.95786003,1.677135
5614,35.92951791,0.9868137
5615,34.92798087,5.746747
5616,46.85597485,1.353513
5617,54.29955097,1.672417
5618,72.00960846,1.03607
5619,52.58062809,2.097854
5620,52.0558065,3.121892
5621,42.79334875,2.496612
5622,62.6289796,0.9869769
5623,39.05713568,2.362359
5624,53.95581334,1.035975
5625,38.2889933,3.261182
5626,114.47314689,5.306138
5627,36.62789676,1.038244
5628,69.69631329,2.072818
5629,1181.14720076,6.335769
5630,873.02701161,24.18999
5631,69.21651184,1.638772
5632,34.76943604,4.689515
5633,80.37757216,3.344957
5634,49.07756958,2.649566
5635,62.96388931,1.464419
5636,41.22042965,1.188521
5637,43.82111055,1.388161
5638,34.66023208,2.507302
5639,49.81278787,1.971743
5640,76.4799953,2.64506
5641,33.76549017,4.050917
5642,33.28795249,3.351776
5643,43.58852787,1.920734
5644,52.02815943,3.753645
5645,265.90446239,22.76871
5646,63.12598239,7.021087
5647,1186.11760029,7.545557
5648,53.10807469,2.359936
5649,47.03714116,3.953825
5650,49.2958738,1.35192
5651,44.41007978,1.920823
5652,61.76542218,2.494531
5653,112.56709565,4.27633
5654,49.66532391,5.874235
5655,45.11021943,5.279366
5656,42.74307823,1.999506
5657,1189.12599667,17.3928
5658,54.24907612,3.540765
5659,68.22464623,2.000978
5660,55.90462404,2.712112
5661,40.03390105,1.921847
5662,97.97587599,1.90924
5663,35.96939999,0.6579238
5664,198.75037097,20.39567
5665,30.1553842,4.142706
5666,124.68382539,5.746795
5667,1046.0729678,17.30437
5668,47.74622648,5.328968
5669,87.82427824,2.64148
5670,78.66422485,1.357721
5671,68.05791952,1.909156
5672,40.75950015,2.325711
5673,49.82101957,3.238035
5674,61.92356098,5.713295
5675,55.99419221,4.675868
5676,35.29291986,0.4660744
5677,47.32545241,0.9868422
5678,45.99355023,1.313376
5679,95.43916197,1.036108
5680,81.66426087,4.280032
5681,37.19849349,0.4644044
5682,36.9873283,4.853971
5683,32.56401779,3.626533
5684,32.78627101,3.344324
5685,119.79170011,9.898309
5686,29.02988674,1.466443
5687,66.151194,0.3296823
5688,50.44099095,2.641247
5689,50.88239604,1.921996
5690,1329.10134578,16.28497
5691,36.8517479,2.713273
5692,47.43424731,2.65483
5693,71.27793074,0.9848925
5694,36.65228951,2.000941
5695,34.66937337,3.301074
5696,56.66726341,1.351464
5697,47.38884038,3.953944
5698,33.91270997,0.9864399
5699,68.89366324,1.636635
5700,56.1836792,1.038303
5701,58.96660323,2.955979
5702,48.78868264,10.81911
5703,56.39469467,2.656118
5704,47.44907772,1.473456
5705,29.39304192,3.936666
5706,42.01328794,2.298821
5707,56.05204669,3.678628
5708,46.25954075,3.34431
5709,1127.13734965,6.978042
5710,43.1223511,2.325764
5711,1033.23195924,2.097907
5712,70.6210171,2.110488
5713,40.08783324,2.494292
5714,63.88891945,1.182331
5715,47.59052667,8.158607
5716,44.07703341,2.644559
5717,44.38180638,5.577642
5718,20.80391083,4.883568
5719,32.69861617,7.145386
5720,123.12540432,19.04002
5721,61.29001157,3.81498
5722,36.795123,2.800566
5723,42.25934409,1.672389
5724,46.31303162,0.7367544
5725,38.44415291,4.142884
5726,74.64485256,2.5559
5727,47.28305564,1.90899
5728,36.13188022,2.110209
5729,73.19186434,1.188433
5730,47.89850917,2.646761
5731,51.13594768,1.672029
5732,1051.36968906,31.92995
