,aw3d30_wgs84_Araca,aw3d30_slope_Araca
4736,51.38823207,1.648261
4737,52.14349887,1.46654
4738,42.02823652,1.865027
4739,53.91879825,1.636405
4740,NaN,NaN
4741,NaN,NaN
4742,54.93123559,2.081639
4743,48.00833174,1.473453
4744,72.41791986,2.360329
4745,38.28849736,0.4666601
4746,NaN,NaN
4747,NaN,NaN
4748,53.70697931,1.388378
4749,NaN,NaN
4750,41.84212756,3.26063
4751,NaN,NaN
4752,39.06060072,0.3277384
4753,NaN,NaN
4754,45.01473215,0.4621685
4755,80.52338763,1.04155
4756,59.95808932,0.7342125
4757,51.27786336,1.187959
4758,NaN,NaN
4759,58.61256722,0.9252244
4760,666.72645551,14.2306
4761,45.14795011,0.7338938
4762,57.35558327,0.7341325
4763,27.93810852,3.679883
4764,44.99994232,3.300408
4765,37.50948631,1.353915
4766,38.04643978,0.00109999
4767,43.89693217,2.508101
4768,33.1343157,2.811814
4769,37.30393014,0.7361358
4770,1261.22899373,2.210095
4771,30.46388837,0.7339366
4772,53.58453288,0.9276038
4773,535.74612581,15.57373
4774,NaN,NaN
4775,58.70717585,2.109905
4776,NaN,NaN
4777,NaN,NaN
4778,46.1902448,3.344693
4779,NaN,NaN
4780,56.91552239,2.074488
4781,NaN,NaN
4782,NaN,NaN
4783,51.50633418,0.9865159
4784,NaN,NaN
4785,62.45350318,1.642306
4786,NaN,NaN
4787,NaN,NaN
4788,55.6287812,1.464239
4789,56.40838445,5.597851
4790,NaN,NaN
4791,55.09855601,1.399063
4792,NaN,NaN
4793,NaN,NaN
4794,NaN,NaN
4795,78.9141276,1.351731
4796,NaN,NaN
4797,55.08784701,2.072535
4798,44.83927761,1.911303
4799,NaN,NaN
4800,54.97589275,1.353854
4801,56.58791235,2.362573
4802,50.00783783,2.072221
4803,46.27813193,1.970574
4804,36.23347661,6.983218
4805,NaN,NaN
4806,NaN,NaN
4807,66.18053026,1.648238
4808,43.02422652,2.655486
4809,NaN,NaN
4810,60.41439305,1.040595
4811,NaN,NaN
4812,53.66100353,NaN
4813,34.21455328,5.873603
4814,NaN,NaN
4815,55.43328031,1.313794
4816,NaN,NaN
4817,62.19577494,0.3292767
4818,36.26193795,1.673988
4819,44.64869929,3.730945
4820,36.78115794,5.299004
4821,35.92878483,2.811237
4822,38.6884131,0.00115609
4823,76.03983461,1.864459
4824,NaN,NaN
4825,NaN,NaN
4826,56.65855607,0.4660148
4827,50.75166798,0.9253045
4828,60.79484605,2.330794
4829,39.73777339,1.648563
4830,52.9747401,0.3292943
4831,53.05152828,7.440152
4832,44.02881211,0.4660574
4833,86.55646172,2.386155
4834,62.5197389,0.7375045
4835,38.62397831,4.265313
4836,NaN,NaN
4837,31.20334073,2.299931
4838,NaN,NaN
4839,47.5511364,0.9251866
4840,42.54788673,4.979951
4841,38.62451024,8.164437
4842,35.9326108,1.313486
4843,NaN,NaN
4844,82.2726432,2.082695
4845,66.15484479,2.834332
4846,32.00059941,1.851213
4847,NaN,NaN
4848,128.69645603,5.712795
4849,NaN,NaN
4850,NaN,NaN
4851,NaN,NaN
4852,38.171239,5.58087
4853,NaN,NaN
4854,1124.42709604,2.646554
4855,NaN,NaN
4856,73.83295112,1.353614
4857,40.81731252,0.00116936
4858,52.89843868,1.472764
4859,54.9704148,1.472672
4860,NaN,NaN
4861,57.96551266,2.196602
4862,103.91612171,12.94774
4863,37.91984598,6.057155
4864,73.32875869,3.120883
4865,55.4381669,5.079009
4866,55.54651662,2.362503
4867,52.6384466,1.972289
4868,NaN,NaN
4869,NaN,NaN
4870,29.96544908,2.814919
4871,NaN,NaN
4872,42.59388763,1.399095
4873,37.82926247,1.636605
4874,NaN,NaN
4875,36.25934581,3.352997
4876,40.11399747,1.865089
4877,39.75468535,3.433245
4878,55.55653423,0.7361516
4879,69.3248896,1.970233
4880,60.47131303,5.437943
4881,37.93454544,0.00132654
4882,39.98542272,1.677135
4883,70.16093601,2.573442
4884,54.2270279,0.9252266
4885,68.68390417,0.6579106
4886,NaN,NaN
4887,66.71126993,2.196586
4888,NaN,NaN
4889,NaN,NaN
4890,48.28993331,4.017705
4891,75.89400858,0.7319933
4892,64.38391671,9.68164
4893,NaN,NaN
4894,52.07774308,3.96417
4895,39.99696302,2.976155
4896,NaN,NaN
4897,29.00389284,2.319776
4898,33.78939212,4.644549
4899,67.7903601,0.3280712
4900,76.80465624,0.986522
4901,62.66735447,0.9252169
4902,69.14673792,1.677945
4903,NaN,NaN
4904,50.15754002,NaN
4905,60.70732691,3.849139
4906,103.92005498,13.95533
4907,NaN,NaN
4908,66.01348193,1.040555
4909,NaN,NaN
4910,NaN,NaN
4911,47.65902187,3.121955
4912,49.90223442,1.999633
4913,NaN,NaN
4914,NaN,NaN
4915,49.94857439,2.641258
4916,73.11341567,0.3280725
4917,NaN,NaN
4918,58.44218831,1.042003
4919,NaN,NaN
4920,NaN,NaN
4921,60.87270632,1.036153
4922,64.2539286,1.188996
4923,47.12007242,3.837736
4924,52.53420467,1.041513
4925,78.3467772,5.555451
4926,NaN,NaN
4927,68.22429872,0.7317511
4928,50.01420994,0.7339057
4929,NaN,NaN
4930,NaN,NaN
4931,60.90862219,3.421836
4932,NaN,NaN
4933,35.80353633,0.6578633
4934,71.24947603,1.473517
4935,50.19277548,1.466758
4936,71.46552528,0.7369434
4937,NaN,NaN
4938,78.34494593,1.638831
4939,NaN,NaN
4940,49.41717379,1.641833
4941,47.18005036,2.712105
4942,52.95721302,1.677184
4943,NaN,NaN
4944,48.34179102,1.040521
4945,47.9756764,1.647577
4946,NaN,NaN
4947,39.11003761,2.095264
4948,34.28056794,4.706415
4949,43.80357971,0.00107453
4950,NaN,NaN
4951,51.00047998,1.315437
4952,43.90435951,3.674227
4953,164.29356779,NaN
4954,NaN,NaN
4955,49.72809449,0.656708
4956,NaN,NaN
4957,50.4413453,1.648279
4958,48.44934308,3.238277
4959,35.24559232,0.4621381
4960,47.9794263,0.6582179
4961,NaN,NaN
4962,45.15851118,1.315469
4963,71.26009153,2.496648
4964,NaN,NaN
4965,71.28677191,1.766545
4966,53.68925232,2.325881
4967,NaN,NaN
4968,54.8340984,1.04055
4969,42.20259057,3.037039
4970,83.36135544,1.647988
4971,NaN,NaN
4972,72.94188002,5.358827
4973,NaN,NaN
4974,82.35369319,2.325889
4975,51.97477252,1.676622
4976,42.88806311,2.811133
4977,91.58602134,1.99517
4978,62.80747148,0.734184
4979,NaN,NaN
4980,NaN,NaN
4981,31.16459714,2.811295
4982,1051.2638544,0.7373973
4983,NaN,NaN
4984,40.21830135,5.288325
4985,38.49322273,1.038336
4986,803.69390673,17.90853
4987,77.24996399,0.9323226
4988,52.06034944,1.357859
4989,36.4618644,1.970563
4990,54.80985912,1.99538
4991,87.33467208,1.642343
4992,44.98136084,1.76391
4993,56.67700885,3.302075
4994,NaN,NaN
4995,36.9695358,0.736922
4996,39.73026606,0.9329023
4997,NaN,NaN
4998,49.97638618,0.4643036
4999,NaN,NaN
5000,57.88706626,1.042154
5001,60.63028302,2.081645
5002,47.43321004,2.330126
5003,NaN,NaN
5004,NaN,NaN
5005,81.76468572,1.851407
5006,61.51654042,3.725165
5007,100.02181404,4.624013
5008,NaN,NaN
5009,NaN,NaN
5010,72.58769148,1.971858
5011,92.81503511,5.597309
5012,NaN,NaN
5013,NaN,NaN
5014,30.97854814,1.865034
5015,NaN,NaN
5016,41.0272217,1.464605
5017,NaN,NaN
5018,57.63432653,6.03341
5019,50.95392225,1.040526
5020,72.83330018,2.110496
5021,54.49265444,3.08736
5022,58.75197653,1.648281
5023,40.07170561,NaN
5024,93.20917541,1.773616
5025,67.21330487,2.778597
5026,56.17646934,1.315455
5027,81.54564849,2.703193
5028,46.40971758,0.4644259
5029,NaN,NaN
5030,NaN,NaN
5031,31.98841295,1.67668
5032,73.04346944,1.399045
5033,NaN,NaN
5034,54.94333089,1.648295
5035,39.06044602,1.042075
5036,NaN,NaN
5037,66.09847688,1.648554
5038,NaN,NaN
5039,NaN,NaN
5040,98.8511443,4.0988
5041,65.79451637,1.398504
5042,NaN,NaN
5043,48.14129794,0.6583355
5044,40.71972723,1.036102
5045,60.82919192,1.357332
5046,NaN,NaN
5047,NaN,NaN
5048,71.8115203,1.041558
5049,54.8030702,1.676497
5050,1028.3687478,21.10555
5051,NaN,NaN
5052,57.81664239,1.352002
5053,NaN,NaN
5054,47.0595578,2.656024
5055,NaN,NaN
5056,NaN,NaN
5057,62.86355197,1.351954
5058,212.70602501,17.87611
5059,53.10669589,3.421833
5060,74.23693486,1.920782
5061,59.56504968,0.9328758
5062,NaN,NaN
5063,NaN,NaN
5064,83.37120849,3.031219
5065,37.07510924,0.9329347
5066,30.94294621,2.798573
5067,24.32767644,0.00114239
5068,41.9713627,9.885936
5069,NaN,NaN
5070,32.08080502,0.7368762
5071,141.89488574,15.5725
5072,53.49231558,2.395225
5073,55.98706563,2.360235
5074,35.31359178,1.764334
5075,69.59358211,1.042106
5076,66.88755286,0.9853359
5077,53.41788431,1.041541
5078,47.60738745,3.660915
5079,101.74349888,0.7362492
5080,46.41495082,1.636322
5081,50.55553689,1.036166
5082,40.08317756,2.321202
5083,58.94022792,1.970137
5084,76.47767077,0.9865443
5085,NaN,NaN
5086,NaN,NaN
5087,49.37543936,1.672399
5088,NaN,NaN
5089,46.3869106,0.6582805
5090,51.29600901,3.018444
5091,NaN,NaN
5092,59.01188131,2.833964
5093,58.89753503,2.319717
5094,NaN,NaN
5095,95.01802471,6.580644
5096,65.62062332,1.911194
5097,52.70589489,2.300498
5098,64.12172289,6.568722
5099,69.37125513,0.7319331
5100,58.01939763,3.848612
5101,43.58830995,1.672183
5102,NaN,NaN
5103,68.30523297,2.082172
5104,42.60975046,1.766212
5105,70.54575156,2.082709
5106,NaN,NaN
5107,NaN,NaN
5108,NaN,NaN
5109,54.34985799,0.7368901
5110,NaN,NaN
5111,85.8064528,0.4622245
5112,65.07936362,3.342645
5113,106.51585934,2.798809
5114,NaN,NaN
5115,76.54024358,3.628645
5116,36.31724263,4.451637
5117,NaN,NaN
5118,49.88662883,2.210148
5119,NaN,NaN
5120,NaN,NaN
5121,47.37553908,0.7361931
5122,49.6152641,2.20893
5123,56.38192487,2.316087
5124,43.49049133,4.715828
5125,226.29909653,16.7884
5126,50.56469861,0.7369041
5127,NaN,NaN
5128,44.98070254,1.648247
5129,NaN,NaN
5130,31.64464902,2.000108
5131,62.85553785,1.399034
5132,NaN,NaN
5133,42.61916064,2.362439
5134,NaN,NaN
5135,47.25573918,0.00122379
5136,40.28929336,0.4620246
5137,36.76794074,0.3276512
5138,NaN,NaN
5139,NaN,NaN
5140,54.5333701,0.00126903
5141,50.1332286,2.074718
5142,68.70608,2.000986
5143,47.3532904,0.7368874
5144,53.114516,1.188584
5145,50.22627338,4.71592
5146,49.16973857,2.000966
5147,31.9478172,0.932905
5148,58.56427072,0.4661174
5149,NaN,NaN
5150,46.36661526,2.557775
5151,NaN,NaN
5152,47.28645235,2.074461
5153,32.9370246,0.9274425
5154,80.61936496,0.00112261
5155,NaN,NaN
5156,NaN,NaN
5157,NaN,NaN
5158,NaN,NaN
5159,46.56213487,1.638705
5160,NaN,NaN
5161,NaN,NaN
5162,101.66784087,2.314099
5163,NaN,NaN
5164,NaN,NaN
5165,40.75278926,2.07447
5166,NaN,NaN
5167,88.2657631,0.7319912
5168,NaN,NaN
5169,NaN,NaN
5170,53.64945276,1.473498
5171,47.42991981,1.315387
5172,46.89807741,3.83381
5173,38.69269528,2.196883
5174,NaN,NaN
5175,NaN,NaN
5176,75.64529554,1.315033
5177,54.43889725,1.970562
5178,NaN,NaN
5179,NaN,NaN
5180,NaN,NaN
5181,60.03289679,1.996988
5182,NaN,NaN
5183,63.88930003,0.9853173
5184,47.43390771,2.811219
5185,56.77538617,3.293016
5186,46.30442273,1.188579
5187,NaN,NaN
5188,NaN,NaN
5189,29.06224957,5.71416
5190,80.05538666,2.954877
5191,NaN,NaN
5192,56.10581605,2.649045
5193,NaN,NaN
5194,NaN,NaN
5195,NaN,NaN
5196,36.35595406,0.3280854
5197,NaN,NaN
5198,NaN,NaN
5199,85.6392339,0.9868795
5200,52.18237582,1.35733
5201,95.58835457,0.9848683
5202,79.91295056,12.88081
5203,NaN,NaN
5204,NaN,NaN
5205,36.83142733,0.00130485
5206,37.23576683,4.053257
5207,53.34129914,2.074745
5208,34.87242716,0.4666329
5209,36.74519865,3.293341
5210,45.44575039,4.890481
5211,NaN,NaN
5212,42.6294781,2.097794
5213,NaN,NaN
5214,113.8282766,5.794829
5215,43.98481069,0.3292633
5216,82.352477,3.109781
5217,51.05083862,0.7318813
5218,NaN,NaN
5219,48.76404829,1.388357
5220,37.76340243,0.3281028
5221,NaN,NaN
5222,31.0622818,1.636466
5223,NaN,NaN
5224,NaN,NaN
5225,79.95752109,0.9849629
5226,53.42126041,1.315007
5227,NaN,NaN
5228,325.87193168,16.10302
5229,NaN,NaN
5230,50.86417532,1.648245
5231,52.97855774,1.351799
5232,NaN,NaN
5233,NaN,NaN
5234,70.6365636,2.817224
5235,29.4376291,NaN
5236,NaN,NaN
5237,60.92374298,0.3277569
5238,NaN,NaN
5239,34.18416102,0.7367919
5240,78.4026531,0.9869666
5241,49.86631932,1.356657
5242,39.21778312,3.699602
5243,54.60767089,1.648312
5244,72.56274887,3.022317
5245,NaN,NaN
5246,50.30664857,1.038316
5247,40.86796301,0.3292066
5248,68.32687138,1.677167
5249,45.60208017,5.097484
5250,NaN,NaN
5251,NaN,NaN
5252,643.29002316,16.00455
5253,57.81600977,5.73012
5254,59.54812889,1.035932
5255,64.45877392,1.995198
5256,76.82977151,0.7340959
5257,58.57347146,0.7340474
5258,55.60787526,2.199021
5259,NaN,NaN
5260,58.75707658,2.196651
5261,NaN,NaN
5262,46.21987906,2.972418
5263,47.82730917,2.074801
5264,37.19910889,3.561299
5265,44.28537251,5.850685
5266,51.36213693,0.3275999
5267,NaN,NaN
5268,75.44621428,0.9276628
5269,NaN,NaN
5270,35.92072854,2.395785
5271,42.10266273,1.466749
5272,38.91126857,3.47681
5273,32.89780071,0.7367778
5274,44.97682135,5.413615
5275,57.76825403,2.641315
5276,77.20691402,1.67411
5277,67.4162187,1.353607
5278,NaN,NaN
5279,52.85780192,0.9847247
5280,NaN,NaN
5281,60.71685245,2.496659
5282,69.57802302,1.643854
5283,33.01166424,1.041078
5284,NaN,NaN
5285,46.57186626,1.764266
5286,34.92548053,1.648214
5287,NaN,NaN
5288,51.84547194,1.040537
5289,478.13783302,29.11567
5290,72.4553116,0.3297097
5291,83.92063893,3.664332
5292,NaN,NaN
5293,NaN,NaN
5294,62.68519726,2.196755
5295,NaN,NaN
5296,47.97333781,7.227087
5297,56.52263668,3.294043
5298,63.40117448,5.396624
5299,48.26288563,1.970138
5300,50.7255348,0.9323471
5301,56.6889308,1.864509
5302,NaN,NaN
5303,NaN,NaN
5304,61.46395953,3.282021
5305,51.25171201,0.7367741
5306,NaN,NaN
5307,48.05798483,2.388335
5308,NaN,NaN
5309,44.02651728,3.678533
5310,NaN,NaN
5311,NaN,NaN
5312,39.05344393,4.051272
5313,70.09556389,3.754193
5314,365.10255812,36.01607
5315,77.57210187,1.040494
5316,56.49574536,NaN
5317,NaN,NaN
5318,37.95386529,1.677116
5319,NaN,NaN
5320,28.32555348,0.00114328
5321,37.08581573,4.569458
5322,NaN,NaN
5323,46.12839428,6.336047
5324,45.71394071,5.009429
5325,NaN,NaN
5326,58.03197848,2.626484
5327,36.13283558,1.647715
5328,NaN,NaN
5329,NaN,NaN
5330,40.95614225,0.3280886
5331,NaN,NaN
5332,52.04879338,1.315456
5333,NaN,NaN
5334,32.95889147,1.399062
5335,96.66254459,3.748063
5336,44.62147073,6.291156
5337,NaN,NaN
5338,36.72552382,0.465993
5339,70.43437893,0.4660378
5340,76.21976531,0.4660532
5341,73.53183414,1.038255
5342,60.14603618,1.676684
5343,99.60043324,2.945024
5344,51.95395086,NaN
5345,63.55231994,0.6579
5346,NaN,NaN
5347,64.62316173,0.731806
5348,NaN,NaN
5349,57.82147551,1.908673
5350,40.15225222,1.313471
5351,NaN,NaN
5352,36.97490963,1.036294
5353,61.02784282,1.46663
5354,55.95678086,9.43747
5355,54.67434368,1.313259
5356,72.34928099,3.832321
5357,NaN,NaN
5358,54.52589386,5.813622
5359,NaN,NaN
5360,33.91310411,0.9253138
5361,54.67413762,2.8009
5362,85.82118801,7.636362
5363,NaN,NaN
5364,NaN,NaN
5365,53.48919939,3.476584
5366,NaN,NaN
5367,NaN,NaN
5368,42.00731388,10.42197
5369,30.34276054,2.298812
5370,NaN,NaN
5371,33.01203159,0.6578485
5372,34.78485357,1.314952
5373,65.5318872,0.9853204
5374,40.64483955,1.641968
5375,39.99738959,1.853373
5376,70.89725158,2.930576
5377,NaN,NaN
5378,52.08486405,0.4666315
5379,NaN,NaN
5380,NaN,NaN
5381,59.97180412,1.399047
5382,44.05469533,3.996604
5383,NaN,NaN
5384,47.29285134,1.466769
5385,57.45897257,0.3297672
5386,58.88026038,1.356178
5387,69.88208149,1.18021
5388,68.55259032,2.321658
5389,74.28161509,3.016209
5390,NaN,NaN
5391,NaN,NaN
5392,56.62148992,2.095464
5393,46.93769699,3.030572
5394,67.27752219,2.508174
5395,NaN,NaN
5396,57.85746746,1.036013
5397,54.96194287,1.357297
5398,33.95083917,0.733799
5399,NaN,NaN
5400,NaN,NaN
5401,77.21737749,3.107994
5402,NaN,NaN
5403,77.99862942,1.313883
5404,53.96121385,1.76417
5405,NaN,NaN
5406,65.66631561,3.623939
5407,NaN,NaN
5408,51.55408628,2.208828
5409,56.03038266,1.357328
5410,87.58289316,1.995187
5411,NaN,NaN
5412,NaN,NaN
5413,NaN,NaN
5414,44.72350507,1.038366
5415,30.0220766,1.908956
5416,NaN,NaN
5417,55.48754786,1.035838
5418,80.80428185,0.3296386
5419,NaN,NaN
5420,NaN,NaN
5421,103.55730249,1.35204
5422,52.2135524,3.500548
5423,63.53563648,0.9276249
5424,51.03239198,1.643418
5425,NaN,NaN
5426,NaN,NaN
5427,37.73799111,0.7373869
5428,49.0354234,4.701902
5429,51.09713592,1.464323
5430,1086.1923211,2.713259
5431,56.6115784,1.315516
5432,NaN,NaN
5433,35.31703676,2.800551
5434,55.01054976,1.180045
5435,50.38045688,1.038334
5436,53.79512767,1.636527
5437,53.13227012,0.6562381
5438,37.09042954,1.672045
5439,49.52732445,2.319334
5440,NaN,NaN
5441,NaN,NaN
5442,57.70174594,0.9865168
5443,NaN,NaN
5444,32.92828733,1.351937
5445,NaN,NaN
5446,39.62811335,3.28363
5447,43.94182542,3.479007
5448,53.9784694,1.766528
5449,NaN,NaN
5450,NaN,NaN
5451,NaN,NaN
5452,NaN,NaN
5453,NaN,NaN
5454,192.95547652,23.23784
5455,43.28533243,1.672389
5456,NaN,NaN
5457,51.75133304,1.648302
5458,NaN,NaN
5459,NaN,NaN
5460,87.54148703,1.036334
5461,NaN,NaN
5462,48.83194381,1.851011
5463,NaN,NaN
5464,34.76569918,1.356659
5465,50.89022467,3.543594
5466,56.92993798,1.353601
5467,NaN,NaN
5468,45.38718199,3.501142
5469,NaN,NaN
5470,NaN,NaN
5471,NaN,NaN
5472,58.63835224,1.764294
5473,79.747892,2.506898
5474,71.06928179,14.49093
5475,73.32993289,3.300613
5476,140.93624023,11.77363
5477,54.88620856,0.9274848
5478,59.36790441,1.911149
5479,NaN,NaN
5480,65.35148703,2.507313
5481,NaN,NaN
5482,NaN,NaN
5483,54.22034845,1.313804
5484,36.30610213,1.766164
5485,50.45090088,0.7361332
5486,NaN,NaN
5487,64.60188949,1.038359
5488,NaN,NaN
5489,54.5903455,1.911088
5490,51.38014072,0.4620147
5491,NaN,NaN
5492,NaN,NaN
5493,NaN,NaN
5494,88.72129866,1.182315
5495,30.15852745,2.507319
5496,NaN,NaN
5497,35.00490565,0.9253051
5498,31.33926162,0.3275638
5499,54.09451904,1.473501
5500,48.81697686,2.298741
5501,91.91160256,0.3277054
5502,58.87401182,3.725764
5503,63.60466924,1.351685
5504,NaN,NaN
5505,NaN,NaN
5506,34.18168579,2.324431
5507,164.61276704,15.5351
5508,58.73012861,0.3296405
5509,46.81671881,2.325791
5510,46.22326785,0.9251845
5511,NaN,NaN
5512,NaN,NaN
5513,77.05916228,1.041052
5514,72.10774496,0.7362165
5515,59.64341973,1.766523
5516,56.5238468,1.672414
5517,NaN,NaN
5518,33.77233017,2.081202
5519,NaN,NaN
5520,56.51371025,0.9848339
5521,78.37165114,3.107698
5522,49.47937338,6.571386
5523,66.46164991,1.036231
5524,NaN,NaN
5525,47.81414172,2.972002
5526,1213.25058448,15.39059
5527,NaN,NaN
5528,NaN,NaN
5529,64.24556553,1.180066
5530,NaN,NaN
5531,60.54872701,1.971819
5532,NaN,NaN
5533,33.12911968,1.03794
5534,79.16744024,1.636622
5535,NaN,NaN
5536,106.81382995,8.486153
5537,85.31202279,0.7320055
5538,NaN,NaN
5539,97.69125684,1.188904
5540,NaN,NaN
5541,50.58632289,0.4666612
5542,NaN,NaN
5543,NaN,NaN
5544,NaN,NaN
5545,33.84545444,0.7317914
5546,38.29863307,0.4660016
5547,55.00251829,2.775908
5548,51.10898559,3.500604
5549,89.78231936,1.036357
5550,33.86901742,0.3296113
5551,29.32426833,14.60403
5552,NaN,NaN
5553,44.01457359,3.015906
5554,NaN,NaN
5555,NaN,NaN
5556,NaN,NaN
5557,77.65991869,0.3280971
5558,63.45881857,2.330762
5559,NaN,NaN
5560,NaN,NaN
5561,41.05629168,1.356238
5562,47.04608764,0.3292686
5563,NaN,NaN
5564,NaN,NaN
5565,32.26089833,NaN
5566,NaN,NaN
5567,68.55336891,2.30006
5568,NaN,NaN
5569,NaN,NaN
5570,75.90018912,1.038194
5571,NaN,NaN
5572,NaN,NaN
5573,45.72667915,6.19552
5574,37.84060068,0.6579176
5575,32.35989861,0.9322932
5576,44.03663318,2.704952
5577,NaN,NaN
5578,48.54505755,2.814903
5579,62.72633693,0.3280956
5580,NaN,NaN
5581,53.16752819,2.795542
5582,43.07273636,0.9865035
5583,36.15035948,1.853356
5584,NaN,NaN
5585,93.47251093,2.110785
5586,48.4495256,0.7319325
5587,NaN,NaN
5588,53.05826371,2.198904
5589,50.68310163,0.3280666
5590,29.31405693,0.985328
5591,52.06593584,0.6578856
5592,59.90452731,0.4619748
5593,NaN,NaN
5594,53.86166805,5.438046
5595,NaN,NaN
5596,NaN,NaN
5597,NaN,NaN
5598,177.75863611,11.56402
5599,1079.20662372,14.47687
5600,NaN,NaN
5601,NaN,NaN
5602,54.46072659,1.356662
5603,63.44843129,1.180105
5604,33.1633286,0.00111224
5605,52.63042469,1.03836
5606,NaN,NaN
5607,40.67914861,2.557982
5608,51.02630734,2.712766
5609,73.08900004,3.664569
5610,73.09837441,1.356669
5611,84.58051429,1.466703
5612,40.6014153,1.67792
5613,46.95864437,3.284021
5614,37.93008977,1.672479
5615,NaN,NaN
5616,NaN,NaN
5617,50.29955097,2.798746
5618,71.01036126,0.7367439
5619,52.58079746,0.4666559
5620,51.0558065,1.353864
5621,41.79420936,1.766508
5622,60.62914948,1.766528
5623,NaN,NaN
5624,52.95581334,1.773224
5625,NaN,NaN
5626,113.47385773,2.375927
5627,34.62789676,0.00114583
5628,75.69704569,1.388457
5629,NaN,NaN
5630,NaN,NaN
5631,NaN,NaN
5632,36.77000132,NaN
5633,78.37773121,1.315087
5634,52.07773051,1.180092
5635,61.96388931,0.6579064
5636,NaN,NaN
5637,37.82130478,3.628556
5638,NaN,NaN
5639,NaN,NaN
5640,75.4801578,0.7367541
5641,NaN,NaN
5642,32.28859539,0.9869491
5643,NaN,NaN
5644,53.0287377,0.7367639
5645,258.90502853,18.62505
5646,62.12613322,2.210157
5647,NaN,NaN
5648,54.10807469,3.679315
5649,48.03729424,4.253518
5650,NaN,NaN
5651,NaN,NaN
5652,63.7661665,0.7319585
5653,111.56722892,3.422302
5654,56.66598554,5.43584
5655,44.11102127,3.83164
5656,41.74307823,5.255122
5657,NaN,NaN
5658,49.24907612,2.628501
5659,64.224803,1.313408
5660,51.90523942,0.9864935
5661,36.0346205,1.036275
5662,90.97602131,2.38619
5663,38.96939999,5.609629
5664,203.75092952,30.03689
5665,NaN,NaN
5666,120.68449828,6.555986
5667,NaN,NaN
5668,NaN,NaN
5669,86.82441881,1.042033
5670,NaN,NaN
5671,70.05806756,2.626951
5672,42.76019339,1.678308
5673,NaN,NaN
5674,61.92370634,1.182291
5675,51.9949548,1.76625
5676,NaN,NaN
5677,NaN,NaN
5678,49.99355023,0.4643815
5679,95.43929308,1.641985
5680,NaN,NaN
5681,35.19849349,1.97058
5682,35.9873283,0.3280886
5683,NaN,NaN
5684,NaN,NaN
5685,116.79183968,7.197158
5686,32.03046639,0.7319618
5687,65.15134802,0.6583241
5688,52.44099095,2.362403
5689,49.88307827,0.7318029
5690,NaN,NaN
5691,41.8517479,6.374412
5692,NaN,NaN
5693,69.27808663,0.4620993
5694,NaN,NaN
5695,NaN,NaN
5696,52.66792961,2.385796
5697,NaN,NaN
5698,34.91270997,0.464285
5699,65.89380642,0.7318071
5700,55.18431738,0.7368855
5701,55.96675263,2.817189
5702,47.78868264,2.095407
5703,54.39534611,1.189064
5704,50.44967725,1.038232
5705,NaN,NaN
5706,35.01386378,2.656002
5707,56.05204669,1.187952
5708,49.260185,3.34431
5709,NaN,NaN
5710,44.1229353,NaN
5711,NaN,NaN
5712,77.62174468,0.6582704
5713,38.08854684,NaN
5714,67.88891945,0.9322732
5715,41.59052667,9.960676
5716,43.07766268,1.764284
5717,NaN,NaN
5718,NaN,NaN
5719,NaN,NaN
5720,NaN,NaN
5721,NaN,NaN
5722,36.7957356,0.9329067
5723,42.25934409,4.38771
5724,49.31367152,1.648259
5725,NaN,NaN
5726,80.64558147,0.9853308
5727,NaN,NaN
5728,33.13246136,0.7317876
5729,74.19201706,1.31547
5730,49.89928378,2.316075
5731,51.13658305,1.642243
5732,NaN,NaN
5733,55.92501548,3.369087
5734,NaN,NaN
5735,NaN,NaN
5736,52.73474787,2.074816
5737,56.41897848,1.472704
5738,NaN,NaN
5739,39.21133044,0.7338253
5740,55.88657975,2.573242
5741,NaN,NaN
5742,52.09568568,0.4660547
5743,65.85632663,0.9853195
5744,56.7829169,2.376001
5745,37.15585448,5.081038
5746,81.28473781,0.7341487
5747,60.78202795,1.398437
5748,1267.37206987,1.315408
5749,36.19215681,4.309547
5750,32.76818216,0.7367481
5751,41.04459618,4.955926
5752,NaN,NaN
5753,NaN,NaN
5754,67.0683849,1.180194
5755,81.51033733,3.936867
5756,47.45838583,2.703037
5757,31.85500963,1.357291
5758,48.36945839,4.64681
5759,43.29124007,5.481171
5760,NaN,NaN
5761,48.63928959,3.730992
5762,53.77502348,1.99546
5763,47.3460634,5.553062
5764,42.13559921,6.248613
5765,NaN,NaN
5766,NaN,NaN
5767,28.17773139,1.638569
5768,52.68131688,2.494019
5769,56.69951681,1.356641
5770,39.06824696,0.737401
5771,341.77087324,9.021623
5772,NaN,NaN
5773,48.88912576,1.672106
5774,NaN,NaN
5775,NaN,NaN
5776,53.38851279,2.396304
5777,51.87210369,3.674812
5778,48.49512314,0.0012424
5779,NaN,NaN
5780,24.36398926,2.812724
5781,NaN,NaN
5782,52.14314844,1.638781
5783,30.97034986,1.85343
5784,NaN,NaN
5785,NaN,NaN
5786,51.7352235,7.546506
5787,55.61588527,2.316117
5788,55.84613645,0.9276347
5789,NaN,NaN
5790,33.81085454,0.9253532
5791,31.3008807,1.313439
5792,52.57873084,1.189049
5793,42.95187143,0.0010834
5794,34.40611897,1.67438
5795,332.10804063,42.44408
5796,48.99141176,1.642308
5797,54.41576089,3.02378
5798,NaN,NaN
