,X,Y,srtm30_wgs84-aw3d30_wgs84_abs,srtm30_wgs84-aw3d30_wgs84_color
1319,-48.66626892,-28.13766562,2.0,255:192:192
1320,-48.74211233,-27.69742604,6.0,255:64:64
1321,-48.70195057,-27.87155412,3.0,255:160:160
1322,-48.78162762,-28.3053663,3.0,255:160:160
1323,-48.49418113,-27.20311626,9.0,0:0:255
1324,-48.70057393,-27.65592307,0.0,255:255:255
1325,-48.93899358,-27.20346883,1.0,223:223:255
1326,-48.99564892,-27.1399065,9.0,0:0:255
1327,-48.92679273,-27.04323364,0.0,255:255:255
1328,-48.94960281,-27.51596607,4.0,255:128:128
1329,-48.72646922,-27.074678,3.0,159:159:255
1330,-48.64945968,-27.89036683,1.0,223:223:255
1331,-48.99189864,-27.40758617,14.0,0:0:255
1332,-48.76336463,-27.1748711,7.0,31:31:255
1333,-48.78081229,-27.08034307,2.0,255:192:192
1334,-48.77395038,-28.31965444,2.0,191:191:255
1335,-48.64291991,-27.95808991,2.0,255:192:192
1336,-48.73545312,-27.27903494,2.0,191:191:255
1337,-48.56387497,-27.79916169,1.0,223:223:255
1338,-48.50918748,-27.6399922,13.0,0:0:255
1339,-48.95864131,-27.63457941,5.0,255:96:96
1340,-48.99845562,-28.2118997,2.0,255:192:192
1341,-48.60020121,-27.38322042,1.0,223:223:255
1342,-48.85548967,-28.08737751,3.0,159:159:255
1343,-48.98836901,-28.41401602,2.0,191:191:255
1344,-48.62944691,-27.37724485,1.0,255:224:224
1345,-48.66322904,-28.23812055,0.0,255:255:255
1346,-48.80123759,-27.51606423,0.0,255:255:255
1347,-48.83284992,-27.99270272,6.0,63:63:255
1348,-48.7667546,-28.20022403,10.0,0:0:255
1349,-48.66611639,-27.55292876,13.0,0:0:255
1350,-48.91975075,-28.12930552,5.0,255:96:96
1351,-48.6617322,-27.20714518,2.0,255:192:192
1352,-48.69657011,-27.41480129,-9999,255:255:255
1353,-48.95182908,-27.72042773,8.0,0:0:255
1354,-48.73699133,-27.65743544,3.0,159:159:255
1355,-48.94078114,-27.95238408,14.0,0:0:255
1356,-48.71067658,-27.2024618,6.0,63:63:255
1357,-48.77282435,-27.57758499,5.0,255:96:96
1358,-48.82575978,-28.22731245,3.0,159:159:255
1359,-48.97019941,-27.21771385,5.0,95:95:255
1360,-48.9600347,-27.35369625,1.0,223:223:255
1361,-48.86289481,-27.65109098,2.0,255:192:192
1362,-48.95113514,-27.39714938,5.0,255:96:96
1363,-48.88230268,-27.91691159,6.0,255:64:64
1364,-48.86419451,-27.39889132,5.0,95:95:255
1365,-48.7530179,-27.51287682,3.0,255:160:160
1366,-48.93813302,-27.2800661,2.0,255:192:192
1367,-48.67432919,-27.01334897,5.0,95:95:255
1368,-48.65693555,-28.05748613,3.0,159:159:255
1369,-48.97082913,-28.6136617,0.0,255:255:255
1370,-48.86846091,-28.25486659,6.0,255:64:64
1371,-48.86801442,-27.35684143,7.0,31:31:255
1372,-48.80529176,-27.81081882,18.0,255:0:0
1373,-48.84735932,-28.05441483,14.0,255:0:0
1374,-48.97616965,-27.37876429,1.0,255:224:224
1375,-48.70229696,-28.16214306,1.0,223:223:255
1376,-48.88108444,-27.99092424,1.0,223:223:255
1377,-48.96850679,-27.05318982,4.0,127:127:255
1378,-48.52234354,-27.66942589,-9999,255:255:255
1379,-48.76920082,-27.27850108,1.0,223:223:255
1380,-48.97605767,-27.91973113,4.0,255:128:128
1381,-48.89390907,-27.74831961,2.0,255:192:192
1382,-48.75598424,-27.34398521,7.0,31:31:255
1383,-48.93004469,-27.03207229,4.0,255:128:128
1384,-48.87134667,-27.94603666,2.0,255:192:192
1385,-48.6987285,-27.91639486,16.0,0:0:255
1386,-48.89150742,-27.13090531,8.0,0:0:255
1387,-48.9675343,-28.01722065,4.0,127:127:255
1388,-48.90628857,-27.57148671,5.0,95:95:255
1389,-48.9734366,-28.54620292,-9999,255:255:255
1390,-48.85535471,-27.66401953,9.0,0:0:255
1391,-48.96364585,-28.32946001,5.0,95:95:255
1392,-48.95024782,-28.44535902,2.0,191:191:255
1393,-48.736994,-27.61297839,3.0,159:159:255
1394,-48.86738108,-28.43544141,2.0,255:192:192
1395,-48.77295532,-27.55542564,4.0,255:128:128
1396,-48.86186123,-27.6931755,4.0,255:128:128
1397,-48.94048537,-27.68612047,2.0,255:192:192
1398,-48.73854333,-27.56312236,1.0,223:223:255
1399,-48.92074038,-27.01546972,5.0,95:95:255
1400,-48.7285089,-27.99713866,2.0,191:191:255
1401,-48.41774055,-27.57652269,7.0,31:31:255
1402,-48.94267384,-27.87707305,19.0,255:0:0
1403,-48.89885152,-27.92446974,9.0,255:0:0
1404,-48.93322665,-27.33823484,7.0,31:31:255
1405,-48.66601727,-27.36651536,5.0,255:96:96
1406,-48.86391719,-27.38447085,15.0,0:0:255
1407,-48.89340371,-28.150758,1.0,255:224:224
1408,-48.95905313,-28.22344171,0.0,255:255:255
1409,-48.97027429,-28.2105844,1.0,255:224:224
1410,-48.79953957,-27.44242849,6.0,63:63:255
1411,-48.72620187,-28.04777695,1.0,223:223:255
1412,-48.84762731,-28.16455826,2.0,191:191:255
1413,-48.71775277,-27.19616549,4.0,127:127:255
1414,-48.73415416,-27.89606251,1.0,223:223:255
1415,-48.74819627,-27.18194946,9.0,0:0:255
1416,-48.80705546,-27.03385931,1.0,223:223:255
1417,-48.5800656,-27.37197028,2.0,191:191:255
1418,-48.75017916,-27.96350356,5.0,95:95:255
1419,-48.61607819,-27.05861617,-9999,255:255:255
1420,-48.82151266,-27.76985586,5.0,255:96:96
1421,-48.80556172,-28.23805283,9.0,0:0:255
1422,-48.64747814,-27.26450235,1.0,223:223:255
1423,-48.70782654,-27.78519369,13.0,0:0:255
1424,-48.9386784,-28.18183601,3.0,255:160:160
1425,-48.55239583,-27.64942797,2.0,191:191:255
1426,-48.91370433,-27.60181441,3.0,255:160:160
1427,-48.99962002,-27.52006531,3.0,159:159:255
1428,-48.92362328,-27.04883972,6.0,255:64:64
1429,-48.70745259,-27.8601524,15.0,0:0:255
1430,-48.47872385,-27.51964819,5.0,95:95:255
1431,-48.99728749,-28.31401027,1.0,255:224:224
1432,-48.89423653,-27.49325741,1.0,223:223:255
1433,-48.8349928,-28.1213236,0.0,255:255:255
1434,-48.80973369,-28.44650766,1.0,255:224:224
1435,-48.90991551,-27.37636059,2.0,255:192:192
1436,-48.74547113,-27.18421011,3.0,255:160:160
1437,-48.6949969,-27.64159588,1.0,223:223:255
1438,-48.94460746,-28.37419555,1.0,255:224:224
1439,-48.92033244,-27.12766977,3.0,255:160:160
1440,-48.99413558,-28.24019552,5.0,95:95:255
1441,-48.51783163,-27.47349827,1.0,223:223:255
1442,-48.96691917,-27.0854146,0.0,255:255:255
1443,-48.69152191,-27.06671238,6.0,63:63:255
1444,-48.9021318,-27.77469607,6.0,255:64:64
1445,-48.7301287,-27.31568257,2.0,191:191:255
1446,-48.9186805,-27.27755071,3.0,255:160:160
1447,-48.66109294,-27.34162595,2.0,191:191:255
1448,-48.93498997,-28.13736554,11.0,0:0:255
1449,-48.49378486,-27.66715925,1.0,255:224:224
1450,-48.83846676,-28.32503631,4.0,127:127:255
1451,-48.63945235,-27.04044806,20.0,255:0:0
1452,-48.43617678,-27.59034002,3.0,159:159:255
1453,-48.5171486,-27.43175964,3.0,159:159:255
1454,-48.97865664,-27.17241314,12.0,255:0:0
1455,-48.9135215,-28.38010003,3.0,255:160:160
1456,-48.91249949,-28.53760402,-9999,255:255:255
1457,-48.99413874,-28.29982868,3.0,255:160:160
1458,-48.97733326,-28.44781501,1.0,255:224:224
1459,-48.85086549,-27.54144814,10.0,0:0:255
1460,-48.81495506,-27.19212371,13.0,0:0:255
1461,-48.54499469,-27.76862635,4.0,127:127:255
1462,-48.88965538,-27.02226825,8.0,0:0:255
1463,-48.97009383,-28.55599415,-9999,255:255:255
1464,-48.84363994,-27.03877145,6.0,255:64:64
1465,-48.88438185,-28.06899835,6.0,63:63:255
1466,-48.68243766,-27.4403867,2.0,255:192:192
1467,-48.75595073,-28.10127783,-9999,255:255:255
1468,-48.98218586,-28.15699596,2.0,191:191:255
1469,-48.7453353,-27.41004405,2.0,191:191:255
1470,-48.77019414,-28.38162308,4.0,255:128:128
1471,-48.78815403,-27.36534316,4.0,127:127:255
1472,-48.94694112,-27.72913639,8.0,0:0:255
1473,-48.93495698,-27.14754066,3.0,159:159:255
1474,-48.88591891,-27.81752375,5.0,95:95:255
1475,-48.64157395,-27.83372782,0.0,255:255:255
1476,-48.8537191,-28.24827482,2.0,255:192:192
1477,-48.68238645,-27.63313883,1.0,223:223:255
1478,-48.93157055,-27.0986055,1.0,255:224:224
1479,-48.86820118,-27.62374302,18.0,255:0:0
1480,-48.99861596,-27.50729548,4.0,127:127:255
1481,-48.80954434,-27.85232568,1.0,223:223:255
1482,-48.45786444,-27.63419154,3.0,159:159:255
1483,-48.67661418,-28.09655393,0.0,255:255:255
1484,-48.62598341,-28.06848741,0.0,255:255:255
1485,-48.98805786,-27.80721999,6.0,255:64:64
1486,-48.50302221,-27.76442937,12.0,0:0:255
1487,-48.86786225,-27.65594777,0.0,255:255:255
1488,-48.88110408,-27.16744452,16.0,0:0:255
1489,-48.78287752,-27.01544386,2.0,191:191:255
1490,-48.84584296,-27.46755028,4.0,127:127:255
1491,-48.96459806,-27.797023,11.0,0:0:255
1492,-48.80080129,-28.02992528,5.0,95:95:255
1493,-48.73654286,-27.09260569,1.0,223:223:255
1494,-48.96491902,-28.1855498,3.0,159:159:255
1495,-48.65913268,-27.14302842,1.0,255:224:224
1496,-48.8316194,-27.70360352,4.0,127:127:255
1497,-48.9875381,-27.12037654,35.0,255:0:0
1498,-48.92485426,-28.27535215,3.0,159:159:255
1499,-48.7322437,-27.31485053,2.0,255:192:192
1500,-48.68987006,-27.32606913,4.0,127:127:255
1501,-48.97508781,-28.37245142,3.0,159:159:255
1502,-48.90291006,-28.1974585,3.0,159:159:255
1503,-48.96926971,-27.04419734,4.0,255:128:128
1504,-48.92076196,-27.40145316,6.0,63:63:255
1505,-48.93043297,-27.7955486,5.0,255:96:96
1506,-48.93111437,-28.29387654,1.0,255:224:224
1507,-48.95142816,-27.19203726,3.0,255:160:160
1508,-48.89242119,-27.81902947,2.0,191:191:255
1509,-48.59211887,-27.84023272,1.0,223:223:255
1510,-48.9525991,-28.56001955,-9999,255:255:255
1511,-48.90510922,-28.4324054,1.0,255:224:224
1512,-48.76122519,-27.53122886,0.0,255:255:255
1513,-48.64354333,-28.01131208,1.0,255:224:224
1514,-48.71644936,-28.05295951,0.0,255:255:255
1515,-48.8906807,-28.17942181,5.0,95:95:255
1516,-48.6128789,-27.20272957,-9999,255:255:255
1517,-48.93991114,-27.1789621,6.0,63:63:255
1518,-48.80084298,-27.94131877,1.0,223:223:255
1519,-48.99640522,-27.57741001,1.0,223:223:255
1520,-48.97695369,-28.48452849,1.0,255:224:224
1521,-48.83247505,-27.49852998,18.0,0:0:255
1522,-48.96240034,-27.54899267,1.0,223:223:255
1523,-48.74750211,-28.42002093,2.0,191:191:255
1524,-48.82044251,-27.94055167,16.0,0:0:255
1525,-48.70304228,-27.62440348,22.0,255:0:0
1526,-48.71688734,-27.45434327,2.0,255:192:192
1527,-48.74484645,-28.25857821,4.0,255:128:128
1528,-48.62396766,-27.16045418,2.0,255:192:192
1529,-48.74660054,-27.59453759,6.0,255:64:64
1530,-48.66967802,-27.55998523,6.0,255:64:64
1531,-48.78944064,-28.5650103,3.0,255:160:160
1532,-48.73738517,-27.81660068,2.0,191:191:255
1533,-48.80850505,-27.34605487,8.0,0:0:255
1534,-48.91349326,-28.03975613,0.0,255:255:255
1535,-48.40163464,-27.46615105,2.0,191:191:255
1536,-48.74105147,-27.4093344,6.0,63:63:255
1537,-48.77207242,-27.61957844,9.0,0:0:255
1538,-48.70124467,-27.37917154,96.0,255:0:0
1539,-48.95208079,-28.09867565,15.0,0:0:255
1540,-48.69162961,-27.99041387,0.0,255:255:255
1541,-48.51984061,-27.7041173,2.0,255:192:192
1542,-48.72906521,-27.50199546,2.0,191:191:255
1543,-48.91528415,-27.11747478,1.0,255:224:224
1544,-48.89354149,-28.1445555,2.0,191:191:255
1545,-48.92116406,-27.56477857,14.0,0:0:255
1546,-48.84898225,-27.94100298,6.0,63:63:255
1547,-48.93533155,-27.56892447,4.0,255:128:128
1548,-48.69058231,-27.1512057,3.0,159:159:255
1549,-48.48974938,-27.46678204,2.0,191:191:255
1550,-48.68659999,-27.33993586,19.0,0:0:255
1551,-48.74061185,-27.75554078,8.0,0:0:255
1552,-48.7906743,-27.30015386,2.0,191:191:255
1553,-48.54031983,-27.65742367,5.0,95:95:255
1554,-48.55359765,-27.65259242,4.0,127:127:255
1555,-48.95383429,-27.32121778,18.0,0:0:255
1556,-48.85695623,-27.83748141,12.0,0:0:255
1557,-48.49457418,-27.53156075,1.0,223:223:255
1558,-48.64649643,-27.14236699,3.0,159:159:255
1559,-48.83793574,-27.16092891,6.0,63:63:255
1560,-48.78882324,-27.3789623,2.0,255:192:192
1561,-48.94354778,-28.4875369,-9999,255:255:255
1562,-48.74002242,-28.08591081,4.0,255:128:128
1563,-48.88921113,-27.87910536,3.0,255:160:160
1564,-48.81377925,-27.5868604,6.0,255:64:64
1565,-48.63912072,-27.4353411,5.0,95:95:255
1566,-48.51985017,-27.15092779,0.0,255:255:255
1567,-48.9804558,-28.07452321,0.0,255:255:255
1568,-48.77638311,-27.01740451,3.0,159:159:255
1569,-48.5419987,-27.64767735,1.0,223:223:255
1570,-48.71051477,-28.15228661,2.0,255:192:192
1571,-48.89394279,-28.30336895,1.0,255:224:224
1572,-48.74981396,-27.77845953,3.0,255:160:160
1573,-48.80050033,-27.0856988,9.0,0:0:255
1574,-48.75887561,-27.02753632,0.0,255:255:255
1575,-48.98010823,-28.26357511,2.0,191:191:255
1576,-48.92018448,-27.33475642,6.0,255:64:64
1577,-48.61984779,-27.20321282,-9999,255:255:255
1578,-48.84594596,-27.47126586,3.0,159:159:255
1579,-48.91701591,-27.1804378,8.0,0:0:255
1580,-48.89818286,-27.15986966,0.0,255:255:255
1581,-48.94834564,-27.01718801,0.0,255:255:255
1582,-48.87029442,-27.53378104,14.0,0:0:255
1583,-48.93157281,-28.4673587,1.0,223:223:255
1584,-48.85610346,-27.62200886,4.0,127:127:255
1585,-48.69841135,-28.0065625,1.0,255:224:224
1586,-48.53814752,-27.80253521,7.0,31:31:255
1587,-48.8459201,-28.11900658,5.0,95:95:255
1588,-48.96968725,-28.33635533,1.0,255:224:224
1589,-48.40707118,-27.47182395,7.0,31:31:255
1590,-48.97107502,-28.09158704,2.0,191:191:255
1591,-48.93627502,-27.98023757,31.0,0:0:255
1592,-48.66920883,-28.05808911,1.0,223:223:255
1593,-48.82901168,-27.38747731,0.0,255:255:255
1594,-48.99811585,-28.40937776,1.0,255:224:224
1595,-48.9106351,-28.13678485,0.0,255:255:255
1596,-48.68864065,-27.60144875,2.0,255:192:192
1597,-48.65583745,-27.72851911,5.0,95:95:255
1598,-48.4802565,-27.46260688,3.0,255:160:160
1599,-48.82328143,-27.7063927,18.0,0:0:255
1600,-48.87106709,-27.24578894,8.0,0:0:255
1601,-48.83547284,-27.84120083,7.0,31:31:255
1602,-48.67547571,-28.2395482,0.0,255:255:255
1603,-48.67103752,-27.70309171,2.0,191:191:255
1604,-48.65717787,-27.00747768,5.0,95:95:255
1605,-48.86271859,-27.92095837,3.0,159:159:255
1606,-48.86773533,-27.82054536,5.0,255:96:96
1607,-48.974776,-28.52809171,6.0,63:63:255
1608,-48.81019127,-27.23529212,2.0,191:191:255
1609,-48.7212915,-27.6537482,0.0,255:255:255
1610,-48.69757461,-27.54608428,0.0,255:255:255
1611,-48.83231121,-27.03148999,20.0,0:0:255
1612,-48.66912365,-27.98848775,1.0,223:223:255
1613,-48.6080889,-27.89751741,2.0,191:191:255
1614,-48.48260845,-27.68443336,2.0,191:191:255
1615,-48.5491931,-27.79233664,2.0,191:191:255
1616,-48.8053902,-28.08476092,2.0,191:191:255
1617,-48.68909712,-27.37441414,4.0,255:128:128
1618,-48.8619365,-28.22911591,3.0,159:159:255
1619,-48.62956245,-27.75077243,1.0,223:223:255
1620,-48.71680621,-27.26399701,2.0,191:191:255
1621,-48.83077605,-28.29832467,7.0,255:32:32
1622,-48.68557634,-27.19415285,3.0,159:159:255
1623,-48.70087439,-27.67570423,14.0,255:0:0
1624,-48.8709023,-27.97380546,12.0,0:0:255
1625,-48.70052231,-27.95553875,5.0,95:95:255
1626,-48.93063871,-28.04982236,5.0,255:96:96
1627,-48.81994802,-28.34303318,1.0,223:223:255
1628,-48.52345911,-27.78180588,6.0,63:63:255
1629,-48.76967733,-27.36565831,7.0,31:31:255
1630,-48.92475903,-28.07934954,8.0,0:0:255
1631,-48.79887072,-27.5372316,5.0,95:95:255
1632,-48.91262015,-28.41439729,6.0,255:64:64
1633,-48.69999714,-28.07992883,0.0,255:255:255
1634,-48.99446979,-27.26769879,0.0,255:255:255
1635,-48.78718964,-27.29908425,2.0,255:192:192
1636,-48.7339881,-27.04421863,1.0,223:223:255
1637,-48.94487097,-28.29567467,6.0,63:63:255
1638,-48.7597795,-28.18058333,4.0,127:127:255
1639,-48.52361944,-27.74994607,5.0,255:96:96
1640,-48.80203969,-28.14411521,0.0,255:255:255
1641,-48.86354612,-28.15349354,13.0,0:0:255
1642,-48.91360167,-27.73062071,15.0,0:0:255
1643,-48.96876933,-27.08455139,2.0,255:192:192
1644,-48.94016593,-28.40217667,2.0,255:192:192
1645,-48.73783998,-27.00238988,3.0,159:159:255
1646,-48.92137673,-27.47329765,0.0,255:255:255
1647,-48.83362802,-27.46066856,5.0,95:95:255
1648,-48.73890599,-28.09536737,0.0,255:255:255
1649,-48.84335897,-27.40162507,12.0,255:0:0
1650,-48.6139728,-27.34362008,-9999,255:255:255
1651,-48.91513808,-27.61546778,13.0,0:0:255
1652,-48.85686857,-27.10203687,5.0,95:95:255
1653,-48.66485802,-27.62823747,0.0,255:255:255
1654,-48.90836072,-27.41667682,2.0,191:191:255
1655,-48.63871356,-27.98557859,1.0,255:224:224
1656,-48.78481135,-27.34603203,9.0,0:0:255
1657,-48.9743757,-28.14230059,0.0,255:255:255
1658,-48.81131551,-27.46007951,3.0,159:159:255
1659,-48.52224923,-27.50115042,5.0,255:96:96
1660,-48.791896,-27.69391596,2.0,191:191:255
1661,-48.93413517,-27.535217,9.0,255:0:0
1662,-48.99807341,-28.18972544,0.0,255:255:255
1663,-48.7166205,-27.42199521,4.0,255:128:128
1664,-48.72674113,-27.36989951,2.0,191:191:255
1665,-48.63833571,-27.31353256,-9999,255:255:255
1666,-48.8404321,-27.35439333,9.0,0:0:255
1667,-48.84960469,-27.27203595,1.0,223:223:255
1668,-48.91022179,-27.52528474,3.0,255:160:160
1669,-48.94895223,-28.02451559,3.0,255:160:160
1670,-48.97438605,-28.29863126,7.0,255:32:32
1671,-48.61725399,-27.17149208,-9999,255:255:255
1672,-48.81653729,-28.1505715,5.0,255:96:96
1673,-48.61380931,-27.30101203,-9999,255:255:255
1674,-48.72581368,-27.55717385,14.0,0:0:255
1675,-48.80925317,-27.60642205,6.0,63:63:255
1676,-48.81443693,-27.616364,2.0,191:191:255
1677,-48.6701437,-28.21124651,1.0,255:224:224
1678,-48.82214062,-28.07176885,4.0,255:128:128
1679,-48.66883753,-27.54867036,11.0,0:0:255
1680,-48.99602901,-27.7958885,9.0,255:0:0
1681,-48.95037084,-27.59547135,1.0,255:224:224
1682,-48.51358124,-27.44794409,2.0,255:192:192
1683,-48.99308595,-27.36181955,2.0,191:191:255
1684,-48.86446368,-27.69427519,8.0,255:0:0
1685,-48.97909721,-27.54405812,10.0,0:0:255
1686,-48.9393018,-28.03584001,11.0,0:0:255
1687,-48.79616234,-28.43317016,3.0,255:160:160
1688,-48.69922235,-28.07206623,6.0,255:64:64
1689,-48.97178237,-27.54628784,2.0,255:192:192
1690,-48.59525366,-27.21480748,-9999,255:255:255
1691,-48.91960501,-27.18968299,13.0,0:0:255
1692,-48.87103962,-28.13972881,5.0,255:96:96
1693,-48.91606483,-28.06576546,1.0,255:224:224
1694,-48.93901827,-28.4358892,1.0,255:224:224
1695,-48.99795494,-27.89445004,2.0,191:191:255
1696,-48.77543939,-27.76119162,5.0,255:96:96
1697,-48.96105383,-27.31234186,1.0,223:223:255
1698,-48.82099442,-27.66551115,5.0,95:95:255
1699,-48.64515755,-28.01411572,2.0,191:191:255
1700,-48.64472865,-27.54370579,1.0,255:224:224
1701,-48.98527077,-27.24497904,7.0,255:32:32
1702,-48.72638748,-27.84643991,4.0,127:127:255
1703,-48.8727709,-27.95141106,3.0,159:159:255
1704,-48.9498732,-27.53911663,6.0,63:63:255
1705,-48.43818619,-27.47439721,2.0,191:191:255
1706,-48.96959536,-27.11561661,2.0,255:192:192
1707,-48.63938151,-27.33116957,0.0,255:255:255
1708,-48.86673694,-27.50986868,4.0,127:127:255
1709,-48.65386799,-27.47234726,1.0,223:223:255
1710,-48.42693902,-27.42377823,2.0,255:192:192
1711,-48.98153646,-28.03394551,11.0,0:0:255
1712,-48.50153162,-27.19630696,-9999,255:255:255
1713,-48.78910853,-27.44955558,10.0,0:0:255
1714,-48.65961585,-27.00946207,5.0,95:95:255
1715,-48.79235419,-27.41624946,14.0,0:0:255
1716,-48.88457036,-27.61847902,12.0,0:0:255
1717,-48.81870562,-28.33866484,5.0,255:96:96
1718,-48.7702258,-27.8492995,7.0,255:32:32
1719,-48.84826754,-27.98197865,1.0,255:224:224
1720,-48.55125394,-27.6491235,4.0,127:127:255
1721,-48.91976135,-27.88498391,6.0,255:64:64
1722,-48.69526161,-27.83844364,6.0,63:63:255
1723,-48.62904992,-27.07873466,9.0,255:0:0
1724,-48.80697983,-28.34642571,1.0,223:223:255
1725,-48.84283049,-27.40939019,5.0,95:95:255
1726,-48.98093547,-28.06407926,4.0,127:127:255
1727,-48.92223232,-27.51136601,2.0,191:191:255
1728,-48.71270311,-27.53557463,9.0,0:0:255
1729,-48.88643343,-28.11609709,3.0,159:159:255
1730,-48.73849865,-28.16673308,9.0,255:0:0
1731,-48.74578447,-27.35922626,4.0,255:128:128
1732,-48.77173661,-28.49226832,1.0,223:223:255
1733,-48.92544475,-28.4579535,3.0,159:159:255
1734,-48.99805776,-27.46962978,13.0,0:0:255
1735,-48.61472902,-27.89392118,2.0,191:191:255
1736,-48.73932157,-27.00028546,5.0,95:95:255
1737,-48.77057337,-27.05754927,4.0,127:127:255
1738,-48.96661315,-28.00102357,7.0,255:32:32
1739,-48.82784194,-27.39463218,8.0,0:0:255
1740,-48.7214708,-27.28055688,4.0,127:127:255
1741,-48.94807105,-27.02630112,5.0,95:95:255
1742,-48.67131106,-27.90250999,0.0,255:255:255
1743,-48.78962048,-27.86227212,1.0,223:223:255
1744,-48.95297111,-27.90138091,3.0,159:159:255
1745,-48.80057916,-27.23744181,0.0,255:255:255
1746,-48.8543364,-27.61240561,5.0,95:95:255
1747,-48.8185803,-27.45934534,4.0,127:127:255
1748,-48.87879589,-27.7990141,5.0,95:95:255
1749,-48.91506306,-27.73603555,1.0,255:224:224
1750,-48.71179348,-27.77672237,7.0,255:32:32
1751,-48.74157625,-28.09939433,4.0,127:127:255
1752,-48.69930009,-27.33625197,1.0,255:224:224
1753,-48.85345565,-27.94359839,6.0,255:64:64
1754,-48.99302308,-28.63038444,0.0,255:255:255
1755,-48.69954002,-27.26382113,2.0,191:191:255
1756,-48.96558318,-27.52587407,6.0,63:63:255
1757,-48.76990425,-27.00123276,12.0,0:0:255
1758,-48.833703,-27.61140674,3.0,159:159:255
1759,-48.99652862,-27.75846491,2.0,255:192:192
1760,-48.75686995,-27.68269395,3.0,255:160:160
1761,-48.85649247,-28.01464313,2.0,255:192:192
1762,-48.8593117,-28.31068931,-9999,255:255:255
1763,-48.51606431,-27.49150544,1.0,223:223:255
1764,-48.74398158,-27.02607864,4.0,127:127:255
1765,-48.98080272,-27.30058613,0.0,255:255:255
1766,-48.69112546,-27.67787592,3.0,255:160:160
1767,-48.94416603,-27.1001522,0.0,255:255:255
1768,-48.83515554,-27.54915025,11.0,0:0:255
1769,-48.93954296,-27.99020281,14.0,255:0:0
1770,-48.95142003,-27.72185351,4.0,127:127:255
1771,-48.97275886,-27.0129697,6.0,63:63:255
1772,-48.75564655,-27.39044709,2.0,191:191:255
1773,-48.93490144,-27.2784222,4.0,255:128:128
1774,-48.77112771,-27.56682701,9.0,255:0:0
1775,-48.94472312,-28.35931117,2.0,191:191:255
1776,-48.90407193,-27.50657191,4.0,127:127:255
1777,-48.62056988,-27.12491736,0.0,255:255:255
1778,-48.70956826,-27.41944317,2.0,191:191:255
1779,-48.92251711,-27.19536232,17.0,0:0:255
1780,-48.80758745,-27.04563124,7.0,31:31:255
1781,-48.9010971,-27.66938442,16.0,0:0:255
1782,-48.96337466,-27.66057021,5.0,95:95:255
1783,-48.7035431,-27.02396208,1.0,223:223:255
1784,-48.76061543,-27.87613765,1.0,255:224:224
1785,-48.81671493,-28.02702343,6.0,63:63:255
1786,-48.65722088,-28.03687498,1.0,223:223:255
1787,-48.81697351,-27.44805755,3.0,255:160:160
1788,-48.89850461,-27.2343418,3.0,159:159:255
1789,-48.81603028,-27.98333651,12.0,255:0:0
1790,-48.83015171,-28.20388758,3.0,159:159:255
1791,-48.59359083,-27.59329394,0.0,255:255:255
1792,-48.9383222,-27.85125242,20.0,0:0:255
1793,-48.70207394,-28.1524675,4.0,127:127:255
1794,-48.90963983,-27.17795955,1.0,223:223:255
1795,-48.62196735,-27.75411833,4.0,255:128:128
1796,-48.86480824,-27.69628813,10.0,255:0:0
1797,-48.90689316,-27.68234653,5.0,255:96:96
1798,-48.98198783,-28.52978776,1.0,255:224:224
1799,-48.717728,-27.60986136,10.0,255:0:0
1800,-48.67441642,-28.06610999,1.0,223:223:255
1801,-48.95742237,-28.43442893,4.0,127:127:255
1802,-48.78389356,-27.37861286,2.0,255:192:192
1803,-48.99860202,-27.76384753,2.0,255:192:192
1804,-48.60911835,-28.01872514,1.0,223:223:255
1805,-48.94989458,-28.49802678,0.0,255:255:255
1806,-48.86683836,-27.73624281,10.0,0:0:255
1807,-48.98512564,-28.35073619,5.0,255:96:96
1808,-48.70910174,-28.17932133,0.0,255:255:255
1809,-48.84248813,-27.12450475,3.0,255:160:160
1810,-48.69511717,-27.47781882,0.0,255:255:255
1811,-48.88680163,-27.84881784,0.0,255:255:255
1812,-48.67280047,-27.8644894,6.0,255:64:64
1813,-48.74789016,-27.45357187,1.0,223:223:255
1814,-48.85384956,-28.13629282,7.0,31:31:255
1815,-48.9862022,-28.084715,5.0,95:95:255
1816,-48.61970423,-27.06318704,-9999,255:255:255
1817,-48.67351982,-27.90863916,3.0,159:159:255
1818,-48.66540264,-27.19832522,2.0,255:192:192
1819,-48.71449408,-27.88137353,6.0,63:63:255
1820,-48.59794955,-27.90423253,1.0,255:224:224
1821,-48.93956026,-27.56192539,5.0,255:96:96
1822,-48.866706,-27.68474432,6.0,255:64:64
1823,-48.74978208,-27.89092117,9.0,255:0:0
1824,-48.91555183,-28.41954566,4.0,127:127:255
1825,-48.82785528,-27.8774925,9.0,255:0:0
1826,-48.97852758,-28.31563163,5.0,255:96:96
1827,-48.70015655,-27.51283505,13.0,255:0:0
1828,-48.79424008,-27.61633092,5.0,255:96:96
1829,-48.89530918,-28.06741803,4.0,127:127:255
1830,-48.86739062,-27.41561135,12.0,255:0:0
1831,-48.82294954,-27.93848585,0.0,255:255:255
1832,-48.97638896,-28.16831511,12.0,0:0:255
1833,-48.74607163,-27.35231743,9.0,255:0:0
1834,-48.75980823,-28.19641425,1.0,223:223:255
1835,-48.9045298,-28.19817342,2.0,191:191:255
