,X,Y,tdx12_Araca,tdx30_Araca,srtm30_Araca,srtm30_wgs84_Araca,aster30_Araca,aster30_wgs84_Araca,aw3d30_Araca,aw3d30_wgs84_Araca,srtm30_wgs84-tdx12,srtm30_wgs84-tdx30,srtm30_wgs84-aster30_wgs84,srtm30_wgs84-aw3d30_wgs84
1447,-63.71335447,0.23427608,52.98951,52.7889,55.0,49.33817542,52.0,46.33817542,57.0,51.33882162,-3.65133458,-3.45072458,3.0,-2.0006462
1448,-63.63305832,0.68628342,56.62514,56.29642,67.0,60.89531141,60.0,53.89531141,64.0,57.89606699,4.27017141,4.59889141,7.0,2.99924442
1449,-63.4602236,0.91763582,1125.714,1124.916,1136.0,1129.41129522,1145.0,1138.41129522,1129.0,1122.41142486,3.69729522,4.49529522,-9.0,6.99987036
1450,-63.25128443,0.77213735,205.6967,207.5678,219.0,212.04440513,221.0,214.04440513,NaN,NaN,6.34770513,4.47660513,-2.0,NaN
1451,-63.50466137,0.1274272,37.60155,37.47098,41.0,34.92941469,46.0,39.92941469,NaN,NaN,-2.67213531,-2.54156531,-5.0,NaN
1452,-63.8957417,0.89891138,75.2991,74.00887,78.0,72.36327691,72.0,66.36327691,80.0,74.36327691,-2.93582309,-1.64559309,6.0,-2.0
1453,-63.74752391,0.99100664,90.96957,92.31059,101.0,94.98580682,97.0,90.98580682,100.0,93.98655399,4.01623682,2.67521682,4.0,0.99925283
1454,-63.92941922,0.45664213,38.71945,42.01683,50.0,44.7058319,45.0,39.7058319,51.0,45.7060089,5.9863819,2.6890019,5.0,-1.000177
1455,-63.00846637,0.48294177,32.27453,33.9297,42.0,34.68099897,51.0,43.68099897,NaN,NaN,2.40646897,0.75129897,-9.0,NaN
1456,-63.20586265,0.54556718,38.83369,38.59856,49.0,42.05556256,34.0,27.05556256,46.0,39.05613762,3.22187256,3.45700256,15.0,2.99942494
1457,-63.97409113,0.61090195,57.04349,56.96009,63.0,57.71509244,52.0,46.71509244,65.0,59.71509244,0.67160244,0.75500244,11.0,-2.0
1458,-63.38298492,0.8885867,1054.473,1054.947,1066.0,1059.26408183,1062.0,1055.26408183,1061.0,1054.26420842,4.79108183,4.31708183,4.0,4.99987341
1459,-63.19201094,0.2339839,26.64229,26.17351,38.0,31.18633192,21.0,14.18633192,35.0,28.18691701,4.54404192,5.01282192,17.0,2.99941491
1460,-63.9767348,0.4240355,55.18517,57.12555,60.0,54.84115092,58.0,52.84115092,66.0,60.84115092,-0.34401908,-2.28439908,2.0,-6.0
1461,-63.94555871,0.15315737,48.01632,48.59043,53.0,47.94955083,58.0,52.94955083,53.0,47.95023677,-0.06676917,-0.64087917,-5.0,-0.000685939999997
1462,-63.51267382,0.34203324,34.89025,34.74268,41.0,34.81799109,30.0,23.81799109,41.0,34.81799109,-0.07225891,0.07531109,11.0,0.0
1463,-63.29277375,0.9075925,1244.114,1243.449,1257.0,1250.06965657,1233.0,1226.06965657,NaN,NaN,5.95565657,6.62065657,24.0,NaN
1464,-63.56649807,0.95931408,96.49091,97.44643,104.0,97.61442075,80.0,73.61442075,104.0,97.61514226,1.12351075,0.16799075,24.0,-0.000721510000005
1465,-63.45168603,0.82058145,75.01436,74.34079,80.0,73.43892081,80.0,73.43892081,83.0,76.4395052,-1.57543919,-0.90186919,0.0,-3.00058439
1466,-63.9729564,0.43349566,59.94673,60.66835,66.0,60.82538351,69.0,63.82538351,67.0,61.82556501,0.87865351,0.15703351,-3.0,-1.0001815
1467,-63.70291919,0.70219656,60.24895,59.21351,67.0,61.04131368,66.0,60.04131368,66.0,60.04146351,0.79236368,1.82780368,1.0,0.99985017
1468,-63.24098858,0.44536495,61.52363,61.69543,74.0,67.17758424,68.0,61.17758424,72.0,65.17816603,5.65395424,5.48215424,6.0,1.99941821
1469,-63.17595544,0.95271065,170.4493,167.9778,179.0,171.81297478,163.0,155.81297478,NaN,NaN,1.36367478,3.83517478,16.0,NaN
1470,-63.97586714,0.55675425,62.90455,62.50611,68.0,62.75368697,77.0,71.75368697,69.0,63.75368697,-0.15086303,0.24757697,-9.0,-1.0
1471,-63.2524308,0.09889192,50.69361,48.9105,55.0,48.39327224,64.0,57.39327224,56.0,49.39327224,-2.30033776,-0.51722776,-9.0,-1.0
1472,-63.07995798,0.15486726,30.84618,30.85509,40.0,32.9957566,43.0,35.9957566,45.0,37.99633405,2.1495766,2.1406666,-3.0,-5.00057745
1473,-63.67317025,0.06728148,45.27636,45.75078,53.0,47.35549414,37.0,31.35549414,49.0,43.35549414,2.07913414,1.60471414,16.0,4.0
1474,-63.83951859,0.73961459,63.18483,62.24586,70.0,64.32704558,55.0,49.32704558,72.0,66.32720351,1.14221558,2.08118558,15.0,-2.00015793
1475,-63.0671711,0.88686197,107.1388,107.0782,118.0,110.62217858,104.0,96.62217858,117.0,109.62284927,3.48337858,3.54397858,14.0,0.99932931
1476,-63.54547039,0.07217374,40.45008,42.4718,49.0,43.05758022,43.0,37.05758022,46.0,40.05758022,2.60750022,0.58578022,6.0,3.0
1477,-63.5285304,0.56205213,40.48326,42.04849,51.0,44.73228827,37.0,30.73228827,51.0,44.73228827,4.24902827,2.68379827,14.0,0.0
1478,-63.58695021,0.66305164,56.62312,56.50602,66.0,59.80664077,55.0,48.80664077,65.0,58.80739101,3.18352077,3.30062077,11.0,0.99924976
1479,-63.77735669,0.4633546,51.17296,49.85553,54.0,48.34526803,60.0,54.34526803,56.0,50.34526803,-2.82769197,-1.51026197,-6.0,-2.0
1480,-63.21141418,0.87839497,859.8582,858.4933,869.0,861.91654818,859.0,851.91654818,NaN,NaN,2.05834818,3.42324818,10.0,NaN
1481,-63.28099577,0.52820826,39.04367,39.02284,46.0,39.22011107,40.0,33.22011107,NaN,NaN,0.17644107,0.19727107,6.0,NaN
1482,-63.63546515,0.75618809,59.43288,60.31697,66.0,59.86428081,66.0,59.86428081,68.0,61.86442446,0.43140081,-0.45268919,0.0,-2.00014365
1483,-63.91816393,0.93072559,76.01152,76.35028,82.0,76.39556907,81.0,75.39556907,82.0,76.39572856,0.38404907,0.04528907,1.0,-0.000159490000001
1484,-63.64405192,0.58304227,61.83641,61.27553,73.0,66.97513885,66.0,59.97513885,71.0,64.97529025,5.13872885,5.69960885,7.0,1.9998486
1485,-63.76922121,0.24971451,48.87976,48.55701,49.0,43.45872503,40.0,34.45872503,53.0,47.45955831,-5.42103497,-5.09828497,9.0,-4.00083328
1486,-63.75001988,0.08607144,54.37071,54.17027,59.0,53.52333403,49.0,43.52333403,60.0,54.52399377,-0.84737597,-0.64693597,10.0,-1.00065974
1487,-63.06242694,0.34648255,34.10754,34.81555,46.0,38.85723209,35.0,27.85723209,43.0,35.85780197,4.74969209,4.04168209,11.0,2.99943012
1488,-63.49746428,0.40961564,36.19383,36.34817,45.0,38.74621296,17.0,10.74621296,45.0,38.74636645,2.55238296,2.39804296,28.0,-0.000153489999995
1489,-63.08468763,0.26182047,29.63619,30.27612,42.0,34.94694669,42.0,34.94694669,NaN,NaN,5.31075669,4.67082669,0.0,NaN
1490,-63.86201499,0.30958807,47.3604,51.05267,52.0,46.64030386,47.0,41.64030386,53.0,47.64030386,-0.72009614,-4.41236614,5.0,-1.0
1491,-63.64256859,0.46064518,47.00506,45.43956,53.0,47.03959537,42.0,36.03959537,55.0,49.04021925,0.03453537,1.60003537,11.0,-2.00062388
1492,-63.27606862,0.43046627,34.95509,34.83607,46.0,39.25918496,38.0,31.25918496,NaN,NaN,4.30409496,4.42311496,8.0,NaN
1493,-63.68546245,0.50106759,50.9576,50.83772,59.0,53.11343586,36.0,30.11343586,57.0,51.11359408,2.15583586,2.27571586,23.0,1.99984178
1494,-63.95687548,0.65331278,59.64939,59.55083,67.0,61.64828067,67.0,61.64828067,68.0,62.64845065,1.99889067,2.09745067,0.0,-1.00016998
1495,-63.81380638,0.10608652,60.38288,58.02941,63.0,57.66189007,62.0,56.66189007,60.0,54.66208472,-2.72098993,-0.36751993,1.0,2.99980535
1496,-63.75992994,0.15860852,52.36972,53.03919,62.0,56.49728496,48.0,42.49728496,57.0,51.49747195,4.12756496,3.45809496,14.0,4.99981301
1497,-63.62377598,0.14251711,48.25371,47.53176,53.0,47.19047926,29.0,23.19047926,50.0,44.19047926,-1.06323074,-0.34128074,24.0,3.0
1498,-63.1243607,0.6897382,72.83417,73.38276,82.0,74.82191033,78.0,70.82191033,82.0,74.82247441,1.98774033,1.43915033,4.0,-0.000564080000004
1499,-63.76396267,0.78421696,59.91353,58.97021,67.0,61.13269271,58.0,52.13269271,66.0,60.13269271,1.21916271,2.16248271,9.0,1.0
1500,-63.98752689,0.1621919,47.0369,46.88737,56.0,51.04769863,64.0,59.04769863,54.0,49.04789926,4.01079863,4.16032863,-8.0,1.99979937
1501,-63.5066507,0.34084877,43.08044,42.94178,53.0,46.80511141,48.0,41.80511141,48.0,41.80511141,3.72467141,3.86333141,5.0,5.0
1502,-63.64324328,0.33613937,46.18107,45.44667,49.0,43.11408917,53.0,47.11408917,53.0,47.11408917,-3.06698083,-2.33258083,-4.0,-4.0
1503,-63.93942166,0.83717764,72.83982,72.77048,81.0,75.4977101,68.0,62.4977101,79.0,73.4978731,2.6578901,2.7272301,13.0,1.999837
1504,-63.75455825,0.51423516,50.51439,50.77222,60.0,54.26295989,43.0,37.26295989,59.0,53.26295989,3.74856989,3.49073989,17.0,1.0
1505,-63.27339273,0.78316122,85.44078,85.6815,90.0,83.085098,97.0,90.085098,NaN,NaN,-2.355682,-2.596402,-7.0,NaN
1506,-63.9698481,0.81315367,83.12835,81.9855,84.0,78.58195806,67.0,61.58195806,91.0,85.58212417,-4.54639194,-3.40354194,17.0,-7.00016611
1507,-63.00632732,0.32975372,30.74817,30.89104,42.0,34.75093499,33.0,25.75093499,43.0,35.75150096,4.00276499,3.85989499,9.0,-1.00056597
1508,-63.48522173,0.94100909,488.4704,488.621,448.0,441.45263583,901.0,894.45263583,509.0,502.4527663,-47.01776417,-47.16836417,-453.0,-61.00013047
1509,-63.2159528,0.8448081,1029.877,1024.391,1035.0,1027.94016415,1002.0,994.94016415,NaN,NaN,-1.93683585,3.54916415,33.0,NaN
1510,-63.03533177,0.35872347,28.40354,28.43033,37.0,29.79592972,31.0,23.79592972,36.0,28.7964971,1.39238972,1.36559972,6.0,0.99943262
1511,-63.44729748,0.52501018,38.49661,38.36686,49.0,42.57525168,31.0,24.57525168,47.0,40.57585008,4.07864168,4.20839168,18.0,1.9994016
1512,-63.84248646,0.22404825,57.44403,56.59474,65.0,59.64981102,70.0,64.64981102,61.0,55.64981102,2.20578102,3.05507102,-5.0,4.0
1513,-63.76396212,0.19687374,59.85198,57.49383,65.0,59.48171714,66.0,60.48171714,NaN,NaN,-0.37026286,1.98788714,-1.0,NaN
1514,-63.88126619,0.94095932,82.13879,80.72944,86.0,80.30704817,81.0,75.30704817,90.0,84.30720452,-1.83174183,-0.42239183,5.0,-4.00015635
1515,-63.374902,0.75707454,54.57269,54.48059,61.0,54.30791987,60.0,53.30791987,NaN,NaN,-0.26477013,-0.17267013,1.0,NaN
1516,-63.70390994,0.25196192,44.26502,44.00333,49.0,43.30491117,49.0,43.30491117,52.0,46.30555505,-0.96010883,-0.69841883,0.0,-3.00064388
1517,-63.32849981,0.03574985,45.82724,46.91278,52.0,45.59695952,50.0,43.59695952,55.0,48.59756664,-0.23028048,-1.31582048,2.0,-3.00060712
1518,-63.41320062,0.48921136,37.90223,38.33081,50.0,43.52035227,37.0,30.52035227,NaN,NaN,5.61812227,5.18954227,13.0,NaN
1519,-63.96395762,0.94680158,72.36099,73.59136,84.0,78.48952357,76.0,70.48952357,81.0,75.48968669,6.12853357,4.89816357,8.0,2.99983688
1520,-63.88658769,0.03966626,47.76656,51.34202,61.0,55.88685127,54.0,48.88685127,56.0,50.88685127,8.12029127,4.54483127,7.0,5.0
1521,-63.16707887,0.14191483,48.95023,48.97095,55.0,48.18570644,61.0,54.18570644,NaN,NaN,-0.76452356,-0.78524356,-6.0,NaN
1522,-63.69792196,0.75153833,61.94225,61.36011,70.0,64.00377648,63.0,57.00377648,69.0,63.00392421,2.06152648,2.64366648,7.0,0.99985227
1523,-63.32724252,0.81988623,76.50577,75.05248,81.0,74.17969429,78.0,71.17969429,NaN,NaN,-2.32607571,-0.87278571,3.0,NaN
1524,-63.86531702,0.63691139,63.27407,63.46579,71.0,65.44557547,74.0,68.44557547,70.0,64.4457391,2.17150547,1.97978547,-3.0,0.99983637
1525,-63.56354878,0.78601049,59.17711,59.12378,65.0,58.69354785,56.0,49.69354785,69.0,62.69368633,-0.48356215,-0.43023215,9.0,-4.00013848
1526,-63.52699713,0.57106309,57.97906,57.12783,71.0,64.72385151,53.0,46.72385151,65.0,58.72460142,6.74479151,7.59602151,18.0,5.99925009
1527,-63.31731809,0.65535111,42.90794,43.55753,53.0,46.23510372,43.0,36.23510372,NaN,NaN,3.32716372,2.67757372,10.0,NaN
1528,-63.40782377,0.65944364,NaN,NaN,50.0,43.42353159,45.0,38.42353159,NaN,NaN,NaN,NaN,5.0,NaN
1529,-63.17408124,0.00460242,48.64805,49.23674,53.0,46.2835255,56.0,49.2835255,NaN,NaN,-2.3645245,-2.9532145,-3.0,NaN
1530,-63.90612002,0.48250236,47.43713,48.27351,54.0,48.63407342,52.0,46.63407342,57.0,51.63473085,1.19694342,0.36056342,2.0,-3.00065743
1531,-63.68642937,0.68260678,56.26914,56.44122,70.0,64.01483404,50.0,44.01483404,65.0,59.0155992,7.74569404,7.57361404,20.0,4.99923484
1532,-63.62513865,0.8911123,79.69579,79.93306,87.0,80.77349837,79.0,72.77349837,87.0,80.77349837,1.07770837,0.84043837,8.0,0.0
1533,-63.78448279,0.99392059,101.4121,102.4081,108.0,102.06441509,102.0,96.06441509,108.0,102.06516828,0.65231509,-0.34368491,6.0,-0.000753189999998
1534,-63.18043367,0.18943344,36.42182,37.33873,47.0,40.18662053,38.0,31.18662053,47.0,40.18736331,3.76480053,2.84789053,9.0,-0.000742780000003
1535,-63.00447673,0.85922409,75.01015,76.40265,88.0,80.50897562,92.0,84.50897562,NaN,NaN,5.49882562,4.10632562,-4.0,NaN
1536,-63.08848833,0.14186799,31.08885,31.11631,39.0,32.0210823,41.0,34.0210823,44.0,37.02166096,0.9322323,0.9047723,-2.0,-5.00057866
1537,-63.86199086,0.70510082,60.89554,61.26471,71.0,65.3980291,53.0,47.3980291,72.0,66.39818987,4.5024891,4.1333191,18.0,-1.00016077
1538,-63.87836223,0.86546373,72.07297,71.87384,76.0,70.34287246,62.0,56.34287246,81.0,75.34365475,-1.73009754,-1.53096754,14.0,-5.00078229
1539,-63.37122495,0.98530148,1059.749,1081.088,1081.0,1074.195678,1072.0,1065.195678,1073.0,1066.1963728,14.446678,-6.892322,9.0,7.9993052
1540,-63.9403304,0.09494281,63.03413,61.32442,69.0,63.97935782,75.0,69.97935782,66.0,60.97935782,0.94522782,2.65493782,-6.0,3.0
1541,-63.62055957,0.16605611,48.17599,49.9202,55.0,49.1677131,46.0,40.1677131,54.0,48.16835037,0.9917231,-0.7524869,9.0,0.99936273
1542,-63.24295032,0.79812511,777.9465,780.7612,791.0,784.01567896,775.0,768.01567896,NaN,NaN,6.06917896,3.25447896,16.0,NaN
1543,-63.08452953,0.96436345,109.715,110.1646,118.0,110.62499059,171.0,163.62499059,NaN,NaN,0.90999059,0.46039059,-53.0,NaN
1544,-63.97973184,0.94846713,73.07594,73.93088,80.0,74.52439045,81.0,75.52439045,80.0,74.52455492,1.44845045,0.59351045,-1.0,-0.000164470000001
1545,-63.1034049,0.45954504,37.52915,37.58732,45.0,37.88569253,28.0,20.88569253,NaN,NaN,0.35654253,0.29837253,17.0,NaN
1546,-63.24702775,0.67962864,43.41215,43.1216,54.0,47.07777164,51.0,44.07777164,NaN,NaN,3.66562164,3.95617164,3.0,NaN
1547,-63.28457982,0.50997275,47.54422,45.9545,52.0,45.23672711,52.0,45.23672711,NaN,NaN,-2.30749289,-0.71777289,0.0,NaN
1548,-63.54386235,0.13615161,51.5934,51.70957,58.0,52.01207628,59.0,53.01207628,57.0,51.01207628,0.41867628,0.30250628,-1.0,1.0
1549,-63.31810735,0.62009224,43.00642,42.67106,50.0,43.25364881,46.0,39.25364881,NaN,NaN,0.24722881,0.58258881,4.0,NaN
1550,-63.56782713,0.65705929,51.56089,52.72329,61.0,54.76791996,48.0,41.76791996,60.0,53.76866767,3.20702996,2.04462996,13.0,0.99925229
1551,-63.10002113,0.9609363,215.453,217.9018,222.0,214.65741945,219.0,211.65741945,NaN,NaN,-0.79558055,-3.24438055,3.0,NaN
1552,-63.26001755,0.60411067,44.91406,43.96914,52.0,45.1400629,48.0,41.1400629,NaN,NaN,0.2260029,1.1709229,4.0,NaN
1553,-63.33259037,0.29934902,34.2155,34.14526,43.0,36.44912355,43.0,36.44912355,NaN,NaN,2.23362355,2.30386355,0.0,NaN
1554,-63.17348946,0.94651993,173.6147,164.6276,168.0,160.81052725,153.0,145.81052725,NaN,NaN,-12.80417275,-3.81707275,15.0,NaN
1555,-63.81223974,0.82976475,54.92166,54.60616,73.0,67.21479214,79.0,73.21479214,57.0,51.21541206,12.29313214,12.60863214,-6.0,15.99938008
1556,-63.88774768,0.00396427,48.47192,48.3969,56.0,50.91602419,61.0,55.91602419,48.0,42.91602419,2.44410419,2.51912419,-5.0,8.0
1557,-63.59640621,0.82483102,69.42294,70.27087,78.0,71.74455572,65.0,58.74455572,77.0,70.74529241,2.32161572,1.47368572,13.0,0.99926331
1558,-63.47808068,0.54837259,43.12531,43.25761,54.0,47.62969123,27.0,20.62969123,52.0,45.63029168,4.50438123,4.37208123,27.0,1.99939955
1559,-63.03786307,0.72691799,53.6291,53.51653,64.0,56.63130007,58.0,50.63130007,62.0,54.63197686,3.00220007,3.11477007,6.0,1.99932321
1560,-63.09916543,0.63544202,44.72036,46.55416,50.0,42.79529899,50.0,42.79529899,53.0,45.79542365,-1.92506101,-3.75886101,0.0,-3.00012466
1561,-63.52944433,0.03467922,35.32299,35.21997,44.0,38.04593511,31.0,25.04593511,NaN,NaN,2.72294511,2.82596511,13.0,NaN
1562,-63.3175677,0.0781767,48.25105,48.39185,53.0,46.54651039,50.0,43.54651039,54.0,47.54711455,-1.70453961,-1.84533961,3.0,-1.00060416
1563,-63.33730666,0.81971467,71.14936,71.25087,83.0,76.20050676,86.0,79.20050676,NaN,NaN,5.05114676,4.94963676,-3.0,NaN
1564,-63.10753761,0.10611683,30.6456,30.4866,37.0,30.08163194,39.0,32.08163194,38.0,31.08221355,-0.56396806,-0.40496806,-2.0,-1.00058161
1565,-63.60478181,0.91448131,85.71239,85.60412,90.0,83.71773095,89.0,82.71773095,93.0,86.7184615,-1.99465905,-1.88638905,1.0,-3.00073055
1566,-63.63529998,0.45116366,51.52748,51.43457,60.0,54.02875564,48.0,42.02875564,60.0,54.02937917,2.50127564,2.59418564,12.0,-0.000623529999999
1567,-63.09153022,0.6763617,50.76196,51.16779,62.0,54.76135625,58.0,50.76135625,NaN,NaN,3.99939625,3.59356625,4.0,NaN
1568,-63.10939879,0.9647787,140.2359,140.6786,150.0,142.67412208,138.0,130.67412208,NaN,NaN,2.43822208,1.99552208,12.0,NaN
1569,-63.02614803,0.85395736,85.2869,86.09264,101.0,93.5543035,96.0,88.5543035,NaN,NaN,8.2674035,7.4616635,5.0,NaN
1570,-63.82491791,0.67496736,70.66135,70.64528,76.0,70.33052348,85.0,79.33052348,77.0,71.33068265,-0.33082652,-0.31475652,-9.0,-1.00015917
1571,-63.97445862,0.37350236,57.82963,58.10857,62.0,56.86919367,69.0,63.86919367,66.0,60.86919367,-0.96043633,-1.23937633,-7.0,-4.0
1572,-63.97260753,0.17336138,43.35505,45.97488,49.0,44.00241792,50.0,45.00241792,51.0,46.00241792,0.64736792,-1.97246208,-1.0,-2.0
1573,-63.49247796,0.15352808,52.57704,51.4561,56.0,49.88556267,73.0,66.88556267,NaN,NaN,-2.69147733,-1.57053733,-17.0,NaN
1574,-63.22864705,0.16057669,30.84371,31.28118,37.0,30.30558841,40.0,33.30558841,NaN,NaN,-0.53812159,-0.97559159,-3.0,NaN
1575,-63.08107212,0.00549699,47.5018,47.35497,52.0,45.08634487,55.0,48.08634487,55.0,48.08692742,-2.41545513,-2.26862513,-3.0,-3.00058255
1576,-63.01031641,0.29716993,30.24683,30.25547,40.0,32.77597605,38.0,30.77597605,41.0,33.77668598,2.52914605,2.52050605,2.0,-1.00070993
1577,-63.07825664,0.97488927,234.993,230.528,235.0,227.60789901,219.0,211.60789901,NaN,NaN,-7.38510099,-2.92010099,16.0,NaN
1578,-63.63139387,0.14669155,49.59838,49.97152,53.0,47.20502563,48.0,42.20502563,54.0,48.20566536,-2.39335437,-2.76649437,5.0,-1.00063973
1579,-63.36913486,0.10522058,45.05869,45.9978,53.0,46.64256352,41.0,34.64256352,NaN,NaN,1.58387352,0.64476352,12.0,NaN
1580,-63.91644208,0.97321489,79.71336,79.10578,85.0,79.36748935,84.0,78.36748935,86.0,80.36764813,-0.34587065,0.26170935,1.0,-1.00015878
1581,-63.6116629,0.08653527,46.26231,45.2727,51.0,45.19935954,49.0,43.19935954,49.0,43.19935954,-1.06295046,-0.07334046,2.0,2.0
1582,-63.5120678,0.23632309,52.69442,52.6768,59.0,52.8782532,59.0,52.8782532,59.0,52.87887302,0.1838332,0.2014532,0.0,-0.000619819999997
1583,-63.82595277,0.08374569,55.06384,54.26418,63.0,57.70723297,62.0,56.70723297,58.0,52.70723297,2.64339297,3.44305297,1.0,5.0
1584,-63.49897027,0.24240243,40.53938,41.10249,46.0,39.84550004,49.0,42.84550004,NaN,NaN,-0.69387996,-1.25698996,-3.0,NaN
1585,-63.07263096,0.70489944,51.29678,52.3385,61.0,53.71064459,57.0,49.71064459,NaN,NaN,2.41386459,1.37214459,4.0,NaN
1586,-63.83362353,0.90193566,80.96268,81.60104,87.0,81.22256833,82.0,76.22256833,91.0,85.22333858,0.25988833,-0.37847167,5.0,-4.00077025
1587,-63.8923442,0.21850844,43.77396,43.5956,49.0,43.77406838,48.0,42.77406838,48.0,42.77406838,0.000108380000007,0.17846838,1.0,1.0
1588,-63.08975977,0.05569893,30.94287,30.76875,38.0,31.07435075,56.0,49.07435075,NaN,NaN,0.13148075,0.30560075,-18.0,NaN
1589,-63.97646384,0.28398467,60.27636,58.724,61.0,55.93448397,50.0,44.93448397,64.0,58.93448397,-4.34187603,-2.78951603,11.0,-3.0
1590,-63.77732929,0.6589068,72.86115,73.18391,83.0,77.23189947,82.0,76.23189947,81.0,75.23189947,4.37074947,4.04798947,1.0,2.0
1591,-63.54795882,0.29943939,55.67854,52.43916,60.0,53.92116164,16.0,9.92116164,62.0,55.92132562,-1.75737836,1.48200164,44.0,-2.00016398
1592,-63.89923743,0.96159672,72.702,71.60529,83.0,77.33569268,74.0,68.33569268,79.0,73.3358502,4.63369268,5.73040268,9.0,3.99984248
1593,-63.7690308,0.92998373,77.30178,78.11535,85.0,79.06527512,77.0,71.06527512,86.0,80.06542317,1.76349512,0.94992512,8.0,-1.00014805
1594,-63.79397996,0.51568539,52.86006,52.63393,60.0,54.35262659,66.0,60.35262659,57.0,51.35262659,1.49256659,1.71869659,-6.0,3.0
1595,-63.89085604,0.09746089,50.62281,49.38177,59.0,53.85499112,50.0,44.85499112,55.0,49.85567174,3.23218112,4.47322112,9.0,3.99931938
1596,-63.94670058,0.09854488,53.77652,56.69613,63.0,57.992567,64.0,58.992567,61.0,55.992567,4.216047,1.296437,-1.0,2.0
1597,-63.29721306,0.99076081,1006.093,1003.901,1022.0,1015.04231147,1005.0,998.04231147,NaN,NaN,8.94931147,11.14131147,17.0,NaN
1598,-63.87881948,0.15873264,58.77739,58.7907,63.0,57.78232082,80.0,74.78232082,61.0,55.78232082,-0.99506918,-1.00837918,-17.0,2.0
1599,-63.50739267,0.90146746,104.7865,105.8754,108.0,101.51794199,112.0,105.51794199,112.0,105.51807438,-3.26855801,-4.35745801,-4.0,-4.00013239
1600,-63.96643192,0.01963777,52.50978,54.44833,54.0,49.10066451,47.0,42.10066451,58.0,53.10066451,-3.40911549,-5.34766549,7.0,-4.0
1601,-63.09035443,0.4308755,33.47593,33.34332,41.0,33.87281571,35.0,27.87281571,41.0,33.87338523,0.39688571,0.52949571,6.0,-0.000569519999999
1602,-63.03582495,0.04398836,30.85334,30.42976,42.0,34.96894117,36.0,28.96894117,40.0,32.96894117,4.11560117,4.53918117,6.0,2.0
1603,-63.82538528,0.5145473,55.23095,54.69501,59.0,53.42581784,67.0,61.42581784,61.0,55.42581784,-1.80513216,-1.26919216,-8.0,-2.0
1604,-63.16043265,0.10781537,48.32448,48.93547,57.0,50.19162552,60.0,53.19162552,NaN,NaN,1.86714552,1.25615552,-3.0,NaN
1605,-63.69912787,0.59814986,45.49791,45.29406,56.0,50.08958231,50.0,44.08958231,55.0,49.08958231,4.59167231,4.79552231,6.0,1.0
1606,-63.42311623,0.36394111,34.88327,34.93619,44.0,37.60896865,35.0,28.60896865,NaN,NaN,2.72569865,2.67277865,9.0,NaN
1607,-63.54549367,0.07828035,32.60292,32.58581,38.0,32.05354465,21.0,15.05354465,40.0,34.05354465,-0.54937535,-0.53226535,17.0,-2.0
1608,-63.24361051,0.86003552,1148.544,1146.569,1158.0,1150.99020708,1144.0,1136.99020708,NaN,NaN,2.44620708,4.42120708,14.0,NaN
1609,-63.68842218,0.52405324,51.61347,52.63393,66.0,60.10723816,59.0,53.10723816,63.0,57.1073953,8.49376816,7.47330816,7.0,2.99984286
1610,-63.84134833,0.50699834,46.33237,47.52423,52.0,46.4671173,61.0,55.4671173,52.0,46.4671173,0.1347473,-1.0571127,-9.0,0.0
1611,-63.14598362,0.66034271,53.24488,53.33614,58.0,50.87915093,46.0,38.87915093,60.0,52.87971746,-2.36572907,-2.45698907,12.0,-2.00056653
1612,-63.66941716,0.76211952,59.76645,59.59493,64.0,57.93531154,68.0,61.93531154,67.0,60.9354571,-1.83113846,-1.65961846,-4.0,-3.00014556
1613,-63.11843601,0.69322826,76.09498,73.70558,81.0,73.80847186,82.0,74.80847186,82.0,74.80915823,-2.28650814,0.10289186,-1.0,-1.00068637
1614,-63.70215232,0.68722745,60.67443,61.00735,70.0,64.04756799,58.0,52.04756799,68.0,62.04756799,3.37313799,3.04021799,12.0,2.0
