,srtm30_wgs84_Iporanga,srtm30_slope_Iporanga
5128,330.24771261,37.78105
5129,503.04467242,19.5146
5130,117.98521516,8.584993
5131,921.74854221,16.51408
5132,407.45581433,16.21128
5133,261.76077636,23.32986
5134,221.00308282,19.69401
5135,786.47584079,23.36702
5136,853.75428225,23.15732
5137,307.24771191,6.835821
5138,630.61433449,25.6512
5139,805.26993546,13.93914
5140,414.82797911,27.37186
5141,294.51096916,26.17398
5142,962.15644923,8.456201
5143,720.74212079,15.27099
5144,629.66724787,33.39523
5145,619.32104408,17.8329
5146,929.1890526,24.06301
5147,135.87865206,4.804863
5148,189.17192036,18.09724
5149,723.25157766,20.02071
5150,628.19947356,22.84814
5151,677.55889172,2.309541
5152,744.48262676,4.451699
5153,123.85673246,5.847224
5154,705.47341367,7.286498
5155,152.42340975,1.916347
5156,844.35637451,10.64277
5157,790.50513117,22.05633
5158,40.95794326,1.930633
5159,702.78883699,26.28709
5160,1201.2211062,31.59185
5161,717.23830698,17.8392
5162,742.35739884,4.645893
5163,838.95447107,5.621702
5164,857.3882447,8.086281
5165,578.90494772,16.26184
5166,891.09516523,9.599717
5167,820.42277025,5.488254
5168,818.22356918,11.40675
5169,830.2749075,28.4232
5170,916.34703752,11.47764
5171,648.68269672,5.324645
5172,150.16520007,5.391014
5173,97.36676969,19.81153
5174,780.39002436,22.91306
5175,65.28657698,4.853448
5176,769.1112519,11.59214
5177,563.9067389,4.452691
5178,759.53375333,6.361475
5179,68.67634172,17.63287
5180,666.15095312,9.963611
5181,1041.05893543,19.1279
5182,293.9141232,19.96269
5183,937.70533139,2.082889
5184,1121.36369074,22.7802
5185,851.38168324,20.99556
5186,825.68572564,21.36532
5187,748.28020005,9.915205
5188,340.3668862,16.61271
5189,752.55556552,20.52001
5190,893.49626293,6.342773
5191,535.67761238,8.588447
5192,521.60959617,27.66544
5193,71.84262651,3.116853
5194,654.1215688,7.527487
5195,751.42281157,22.83064
5196,768.0846606,13.22153
5197,606.55509875,9.221909
5198,514.46006649,34.22152
5199,901.47192352,14.83376
5200,890.21256683,8.361363
5201,812.78492093,12.79649
5202,116.62049778,6.357277
5203,691.41601726,6.259163
5204,74.55707372,14.58318
5205,508.91526327,23.85405
5206,668.85505374,16.41726
5207,593.92800961,19.42898
5208,84.83730681,19.92871
5209,329.83596741,20.53107
5210,885.33786392,6.0288
5211,706.0611219,2.459759
5212,52.22623454,7.703667
5213,233.19758657,14.65209
5214,857.22769263,8.640589
5215,667.22987161,23.61738
5216,756.56540524,8.64083
5217,233.65074244,23.73728
5218,323.92989662,11.60267
5219,616.96761411,21.95198
5220,72.63484354,15.13442
5221,691.59919599,13.23977
5222,102.81958463,9.988075
5223,81.60871051,5.407185
5224,653.00557318,9.993883
5225,714.41817149,10.36986
5226,843.79314169,15.39215
5227,456.59438932,1.449683
5228,851.28590619,21.69192
5229,870.33637281,17.23699
5230,109.22470939,18.24592
5231,931.20622271,11.91794
5232,686.0671143,8.107945
5233,739.9358365,5.205688
5234,809.66698889,15.69072
5235,710.3338033,7.650913
5236,249.98671679,53.3165
5237,276.4362677,37.00867
5238,701.48931483,11.86714
5239,273.13820637,5.489189
5240,634.46257654,2.230561
5241,120.47660593,5.106814
5242,162.0628765,19.52588
5243,923.04034069,18.29724
5244,812.85231365,13.70843
5245,818.6654096,12.19053
5246,857.3416478,4.422025
5247,48.76855676,7.883908
5248,903.72730626,3.27665
5249,247.74643379,30.21357
5250,809.4107138,9.231522
5251,898.45152646,8.83392
5252,767.16692341,5.188606
5253,381.81946974,16.8271
5254,984.17249208,12.38613
5255,876.60721802,6.351213
5256,890.50085681,12.61702
5257,562.88478853,21.10488
5258,967.33704529,18.31149
5259,704.60593303,4.678783
5260,151.73674904,3.102405
5261,600.71692715,16.2949
5262,710.27492644,54.06595
5263,827.09132962,8.890301
5264,173.05385049,21.25221
5265,1058.76294445,21.29931
5266,792.38306268,18.71337
5267,833.96701632,12.67406
5268,671.47962449,3.784849
5269,857.9370124,13.24966
5270,84.77071772,9.562384
5271,172.47805489,25.70156
5272,54.65720554,2.41385
5273,51.8657815,8.955519
5274,196.27186706,2.228054
5275,218.70917498,3.837098
5276,875.61437645,5.036307
5277,977.12770241,11.12273
5278,651.06250334,4.645115
5279,782.02733154,19.27781
5280,748.319428,6.170676
5281,918.30128533,15.12517
5282,838.64042087,20.15962
5283,216.97374586,13.12873
5284,833.39183182,13.13286
5285,606.4800754,15.74971
5286,78.6026388,12.31449
5287,612.06618647,35.47419
5288,562.05383786,15.44424
5289,728.29131317,23.08475
5290,900.76041724,15.31301
5291,603.39474447,1.033402
5292,684.92993623,0.4663076
5293,811.39143744,29.36334
5294,948.20964656,12.53325
5295,844.49791868,13.00167
5296,489.51704553,29.86191
5297,863.97744359,17.96703
5298,886.81684686,16.46955
5299,668.40153859,24.39205
5300,599.91135571,18.93664
5301,128.29674911,18.60819
5302,20.32184012,1.593117
5303,833.62345501,8.268372
5304,984.10125675,9.940683
5305,797.69849965,17.81514
5306,265.0113438,20.12221
5307,618.08654722,38.94916
5308,582.38604383,38.73313
5309,894.04727871,9.81092
5310,878.69154716,10.85637
5311,709.51338491,8.904795
5312,168.44367486,14.06843
5313,913.82221217,19.42166
5314,883.85838589,10.32132
5315,908.87628439,10.46932
5316,631.78676931,25.88461
5317,475.49914063,24.3871
5318,465.94016995,27.37618
5319,679.15617652,3.897713
5320,1120.22012744,23.45758
5321,44.91017961,1.121474
5322,552.68740897,27.60019
5323,187.43158666,27.67251
5324,236.95934764,27.48176
5325,764.22038255,15.88346
5326,976.98739558,9.534963
5327,99.75777342,14.30898
5328,681.35844108,4.309547
5329,676.44964851,9.18589
5330,276.5462059,25.41643
5331,237.0577542,27.14711
5332,268.64553134,23.68929
5333,701.5220561,14.57429
5334,153.90105746,26.47027
5335,741.0951352,19.50626
5336,441.89171038,18.85781
5337,465.34750747,29.14642
5338,788.80024182,17.99942
5339,927.9558444,10.85419
5340,813.59761694,27.07073
5341,952.6144598,3.278975
5342,819.82423595,3.675401
5343,690.30075678,6.357615
5344,144.85523022,15.80514
5345,750.74872297,29.35838
5346,625.37306096,32.96268
5347,771.70700866,2.836051
5348,847.33621546,12.06459
5349,924.16615519,7.929031
5350,99.81927075,24.14303
5351,73.90369855,1.486566
5352,46.60892496,2.392062
5353,867.77683558,4.458378
5354,890.82292684,5.477215
5355,1012.04661181,29.18509
5356,776.48167237,1.930428
5357,48.62094806,10.19388
5358,768.78689905,26.59295
5359,649.11048191,5.286368
5360,73.85350413,4.622832
5361,175.70783338,6.265653
5362,840.23888763,2.232829
5363,982.68931374,20.11293
5364,217.06294201,24.45805
5365,224.58131914,18.67068
5366,728.0116825,7.1822
5367,805.46107939,15.35974
5368,91.91385044,20.81219
5369,1014.2359806,24.37185
5370,669.23513887,4.016052
5371,118.84463422,6.36053
5372,95.69337582,8.008162
5373,977.64682283,27.23149
5374,24.39624825,5.207119
5375,93.74846033,12.01998
5376,850.5521382,11.5257
5377,562.73882692,36.84993
5378,910.97844467,23.29142
5379,51.84025255,0.7440927
5380,59.56272058,14.46182
5381,1002.97416678,22.33859
5382,257.67990547,26.8694
5383,738.81183747,23.44437
5384,815.71315632,22.51788
5385,867.94915265,27.70632
5386,839.9472769,10.89554
5387,838.66346734,7.447991
5388,862.57613831,21.39282
5389,966.04492395,14.84853
5390,704.70016042,14.43939
5391,387.7245388,16.8106
5392,936.23848425,8.106163
5393,531.87064485,20.46902
5394,944.94114539,5.875339
5395,797.25477995,7.691564
5396,792.93229272,5.082525
5397,812.15785745,17.6464
5398,179.91190163,6.724334
5399,273.53761246,24.02673
5400,689.22789783,16.07327
5401,888.55450614,9.351986
5402,585.70875929,1.390895
5403,729.49014078,10.0045
5404,919.86103706,10.19789
5405,486.14398018,17.80869
5406,862.72124508,36.30703
5407,726.87534456,5.695103
5408,336.55765384,6.10538
5409,923.15502582,10.81388
5410,791.60326159,13.23268
5411,713.54321813,4.024292
5412,524.59884353,17.82907
5413,49.6117599,18.13756
5414,561.61289484,10.38394
5415,581.49497816,18.76563
5416,435.95621583,17.09354
5417,660.00766981,7.393168
5418,885.47370098,4.108078
5419,894.35559458,27.66745
5420,938.88210139,14.65412
5421,884.99475345,15.97044
5422,982.71813597,8.522869
5423,978.18001595,6.232113
5424,204.66478926,4.823053
5425,184.02033463,21.51959
5426,969.93913472,30.3622
5427,67.44504887,5.391173
5428,810.20502159,17.66429
5429,685.56722735,13.76608
5430,707.16374195,3.256374
5431,660.89667356,12.25675
5432,694.160769,12.23826
5433,750.81837232,21.37434
5434,317.89762968,15.18557
5435,520.92460303,26.82905
5436,382.03438297,13.93886
5437,124.52000476,6.675083
5438,672.55469318,29.5014
5439,422.76018826,22.79468
5440,665.90326544,10.85165
5441,880.62001588,10.13628
5442,694.54868327,22.65915
5443,775.93977167,0.5075812
5444,101.76360874,8.750219
5445,723.76062594,20.49576
5446,234.9672544,11.96149
5447,242.91393419,11.88236
5448,766.10186981,15.89482
5449,750.32548644,13.57842
5450,707.88706705,16.97505
5451,304.13650083,12.28128
5452,198.90276984,8.19606
5453,568.37657248,21.92235
5454,639.3563835,17.48257
5455,712.81897029,15.31267
5456,933.92338054,4.81357
5457,718.98274754,14.56878
5458,710.27527721,0.6895713
5459,715.25266833,11.06515
5460,820.41847838,15.11113
5461,699.12691762,10.56775
5462,889.0430333,27.42834
5463,1039.18890959,20.27386
5464,154.53412643,28.40297
5465,82.26385632,11.5073
5466,879.77024392,10.8013
5467,787.18324449,26.5602
5468,1031.3318028,23.82452
5469,808.21662382,9.459731
5470,44.2695649,14.82293
5471,809.22321827,14.2723
5472,932.29897152,13.45166
5473,773.13811113,0.7961884
5474,893.95376584,7.091807
5475,956.04458863,11.19009
5476,743.40785435,14.09342
5477,67.42390583,3.295201
5478,938.1981087,10.76536
5479,739.45604055,15.06146
5480,895.21839067,9.598609
5481,683.68415977,22.7042
5482,737.21125926,4.935953
5483,701.35584062,26.21846
5484,644.91096258,19.79113
5485,467.70553414,30.12414
5486,636.26646732,2.670609
5487,949.19354384,6.595192
5488,669.96912442,8.358893
5489,718.06147194,5.206354
5490,959.78973577,7.424687
5491,478.10026014,36.41617
5492,73.93357307,9.603057
5493,737.27621097,5.328563
5494,736.41332336,7.691
5495,507.57392535,16.11174
5496,608.10389158,34.02733
5497,83.94083716,11.20276
5498,978.79553085,13.14515
5499,278.30659456,31.22913
5500,781.02377376,25.81436
5501,742.3697588,10.53435
5502,276.45888518,22.69631
5503,798.74693626,17.42932
5504,802.15241001,5.848001
5505,796.62987974,11.03589
5506,581.76469619,24.99833
5507,846.01959774,17.33491
5508,674.88360849,8.523208
5509,261.14893144,20.69113
5510,815.8306531,9.320331
5511,637.71098921,16.19925
5512,724.05155547,2.837445
5513,858.51876909,14.50488
5514,903.58025193,7.90436
5515,897.25883903,15.97723
5516,968.30029503,12.23501
5517,632.24380122,9.697494
5518,105.53515579,20.50172
5519,343.19750258,27.05449
5520,1040.22286153,3.672976
5521,853.64396761,8.553679
5522,706.94339505,8.037327
5523,965.04577648,7.439572
5524,730.20707372,11.56817
5525,387.20253226,31.05699
5526,756.21441491,3.447264
5527,648.08978193,3.295296
5528,816.40859081,13.40237
5529,931.77438818,20.56441
5530,683.2866733,20.77223
5531,635.75306202,36.24815
5532,782.55799254,20.69749
5533,130.94838443,10.4193
5534,1004.64948185,13.84016
5535,623.33133083,21.21456
5536,807.17459437,14.27262
5537,819.44790644,10.36288
5538,170.9115509,13.32456
5539,749.10782515,15.00986
5540,75.96153609,19.7522
5541,792.41496571,18.48155
5542,902.74832877,18.03442
5543,464.19907691,16.20757
5544,215.01018769,19.80568
5545,195.78951411,20.94743
5546,1042.74149875,18.02721
5547,939.24368096,20.88553
5548,1103.29003303,13.74754
5549,857.14740643,11.62226
5550,72.84279873,7.475554
5551,239.04094319,14.32812
5552,490.60865791,5.923287
5553,765.09603692,18.02817
5554,273.09099472,26.09655
5555,669.15789381,12.52645
5556,244.3545383,16.33346
5557,128.16522177,21.92337
5558,1000.09793824,6.92345
5559,76.47272668,6.952548
5560,128.45989464,17.81309
5561,427.58976645,16.73349
5562,772.157063,10.69071
5563,846.31832015,6.2144
5564,870.32908612,19.35729
5565,161.9348963,21.61501
5566,682.38585344,3.293833
5567,922.08899358,15.15326
5568,454.59530196,13.19167
5569,1209.24440994,31.44949
5570,160.41476443,23.07158
5571,172.08737239,30.75349
5572,268.03401903,24.23611
5573,64.43818093,8.922051
5574,305.92473188,18.75442
5575,497.57351015,20.99959
5576,397.94058227,24.02291
5577,666.97657111,2.778807
5578,872.42288495,19.23053
5579,419.20960285,16.11488
5580,796.76196143,20.17196
5581,789.6547307,17.77842
5582,919.1404368,12.14347
5583,88.99928014,18.58542
5584,613.88376276,18.64692
5585,905.69362222,6.657693
5586,692.33491527,10.40529
5587,707.45851471,19.17737
5588,213.6817571,21.11207
5589,219.03896814,21.00184
5590,483.23859322,13.9173
5591,882.52995858,10.87521
5592,574.64349474,17.33908
5593,601.09177271,19.81265
5594,129.14420339,18.02573
5595,313.07327825,29.70695
5596,716.0721984,5.130116
5597,402.84545183,18.59351
5598,755.34454523,3.911591
5599,679.15176905,14.1525
5600,298.76416962,23.09384
5601,66.75676509,20.34435
5602,747.96019684,17.82941
5603,941.14294218,12.17313
5604,120.89343983,8.727295
5605,1001.96881587,16.44393
5606,657.00606773,11.70816
5607,494.79798195,23.27408
5608,501.98041625,24.99955
5609,910.83126983,9.123834
5610,917.62574901,23.55488
5611,842.63864386,8.807957
5612,207.5865834,14.43707
5613,223.371741,21.59276
5614,165.68692552,14.99546
5615,968.67685687,26.01034
5616,340.50407544,14.4865
5617,983.31832188,3.59487
5618,721.52959367,2.06491
5619,1001.2642712,13.86126
5620,217.3200305,21.16694
5621,585.80692819,36.72456
5622,982.1942749,14.41718
5623,815.75639742,5.093033
5624,410.15474919,9.952277
5625,53.91545023,0.9303101
5626,705.21858332,13.84069
5627,134.98218801,7.511826
5628,778.54899349,13.46978
5629,687.14315987,2.872237
5630,772.18106353,5.592832
5631,798.43443125,24.34246
5632,92.54262614,18.75869
5633,715.49411492,11.83404
5634,477.32919531,28.07226
5635,909.05083892,10.59878
5636,655.67273655,8.548591
5637,375.96805164,14.5269
5638,60.37553403,8.689022
5639,644.49595667,8.730122
5640,1007.833033,15.99418
5641,731.53342737,6.051161
5642,696.64312703,25.84795
5643,681.45402157,4.50538
5644,549.91129695,14.15883
5645,366.35174124,24.01509
5646,833.76643787,2.121063
5647,688.24965864,20.34087
5648,1099.28935147,14.54854
5649,902.07986276,16.81742
5650,337.22850938,6.877513
5651,708.8042379,5.39121
5652,919.78046936,18.59335
5653,654.28530343,4.755284
5654,319.56260189,11.19261
5655,545.52573354,32.93762
5656,303.83635866,7.250244
5657,678.17834496,6.262426
5658,948.24957382,18.44648
5659,879.05677675,14.60326
5660,231.1342589,30.90005
5661,70.81087748,4.835812
5662,748.36351708,12.56161
5663,506.97341211,23.49773
5664,693.08258512,25.50261
5665,418.09035404,20.30096
5666,875.04384923,8.019624
5667,672.1432049,6.590396
5668,742.48685651,17.50294
5669,742.43931371,13.67982
5670,69.19077577,10.22404
5671,830.62615957,20.03313
5672,93.48284207,6.386106
5673,303.37506446,15.29924
5674,913.76774285,6.113882
5675,892.88303254,10.42875
5676,139.89980585,11.14123
5677,775.70253368,8.89873
5678,262.39733671,25.64876
5679,832.44771859,4.163644
5680,97.19229758,16.90435
5681,316.84846895,25.78453
5682,101.63221723,17.29146
5683,744.32010079,22.94278
5684,170.55408784,34.38761
5685,799.37866247,1.288852
5686,124.99640244,25.41402
5687,917.99570618,11.79952
5688,920.85367968,17.78186
5689,834.07021717,29.36262
5690,725.19025974,2.538458
5691,710.26758458,15.1932
5692,688.71205238,25.16551
5693,786.83764641,3.08665
5694,370.11273115,31.04595
5695,120.45149707,14.20355
5696,176.81562208,2.538537
5697,171.08657571,13.62206
5698,112.7429654,17.49483
5699,1020.60617547,17.12224
5700,756.68715752,14.16664
5701,984.96966994,17.81282
5702,538.84414965,3.914051
5703,852.84649535,21.92063
5704,695.33404037,3.794544
5705,713.28034807,16.97427
5706,67.78287134,3.08702
5707,686.49182377,24.02037
5708,780.86404152,8.729545
5709,719.12137432,4.809655
5710,44.09899913,21.76281
5711,747.33196644,17.63847
5712,764.53869473,14.4325
5713,120.73222367,26.08108
5714,632.60737249,22.15051
5715,290.69901287,24.88235
5716,103.45595351,8.516402
5717,45.98544666,1.787263
5718,663.54542331,24.81744
5719,690.50612418,9.394489
5720,801.38126568,21.17019
5721,853.46754077,29.1653
5722,535.24133343,29.96272
5723,799.72464712,20.39869
5724,787.40214867,29.48203
5725,805.75808383,23.58337
5726,737.53593518,7.567738
5727,816.67092286,7.876345
5728,156.88039199,25.26836
5729,919.75243866,11.34575
5730,131.26184227,21.62711
5731,605.66022454,31.86166
5732,927.4218397,5.591053
5733,353.91372299,21.6846
5734,359.88057244,15.97603
5735,82.91864686,13.16341
5736,868.42288648,11.91616
5737,886.85001517,28.21061
5738,219.88086574,22.64029
5739,191.03546652,12.568
5740,601.06038012,16.21044
5741,703.02560606,10.48448
5742,962.00197393,21.61544
5743,900.67805266,11.91242
5744,510.97130721,15.4066
5745,74.00915048,6.504252
5746,679.50045002,10.89684
5747,872.44157279,15.59008
5748,677.25664347,10.40142
5749,561.7361085,7.106736
5750,23.6277518,3.856033
5751,781.07892016,20.78197
5752,178.15305872,11.22267
5753,707.37063629,4.183077
5754,813.72097584,14.48974
5755,665.63902183,5.811951
5756,298.69312986,39.48657
5757,107.70515981,21.90447
5758,709.44759475,21.04907
5759,662.42882657,18.81508
5760,454.11165433,17.60977
5761,23.29354378,5.864604
5762,318.0284649,23.43986
5763,932.33742517,7.880694
5764,317.57183106,14.1064
5765,165.42403841,2.813153
5766,35.89709045,2.882904
5767,276.05037181,26.59993
5768,943.00297323,8.321503
5769,855.36423811,14.67666
5770,252.6224895,22.516
5771,670.08816758,18.79753
5772,402.98385647,14.49216
5773,73.23688477,6.564368
5774,147.88444796,18.92837
5775,261.15420991,17.02563
5776,811.23388958,23.29807
5777,891.09329308,24.75087
5778,886.36769488,15.45934
5779,862.38036843,16.20872
5780,816.27468301,18.51683
5781,284.20783654,13.84973
5782,617.27978998,19.0791
5783,443.56155569,17.67658
5784,293.98124506,24.3533
5785,127.46447256,14.34338
5786,891.60777771,16.73253
5787,665.85755532,22.6699
5788,834.15099781,5.854104
5789,647.46458708,19.06782
5790,93.57206808,15.89545
5791,155.01632494,4.238555
5792,186.62259846,7.369462
5793,458.53209706,11.01951
5794,128.60124943,5.327739
5795,882.87086326,8.454498
5796,648.49854799,29.65739
5797,783.80609572,15.74365
5798,874.29149463,14.25241
5799,897.66648768,11.87914
5800,829.04770689,27.29588
5801,697.74860421,24.75941
5802,755.16382269,2.871842
5803,695.37034162,3.832911
5804,860.23687276,7.089191
5805,631.79894455,35.83496
5806,855.47565129,7.846298
5807,361.18551056,2.30881
5808,575.8271301,18.28612
5809,846.32531209,5.244339
5810,796.16383849,21.11089
5811,876.51545069,5.660563
5812,726.48870784,4.59797
5813,790.58813567,20.68949
5814,468.59817213,10.85352
5815,615.10138849,22.39225
5816,718.29698177,14.75432
5817,294.47570297,16.43209
5818,511.42631037,3.116596
5819,684.29769626,5.093631
5820,288.5503494,17.83444
5821,730.54147667,11.01447
5822,366.6808482,23.32569
5823,798.01092364,21.64991
5824,537.2390806,26.51638
5825,867.8394722,12.01952
5826,754.52089739,2.80223
5827,293.66863008,34.1002
5828,481.61738763,8.552343
5829,976.07488646,14.17269
5830,737.87050325,8.84584
5831,805.38947417,2.110404
5832,407.43131707,18.706
5833,127.88844521,9.284649
5834,865.71282109,19.53642
5835,231.07168911,32.50018
5836,973.00468961,15.7404
5837,717.77703683,7.700745
5838,734.85526923,12.16261
5839,715.13901351,6.129987
5840,58.24124767,19.92416
5841,743.24014483,19.8091
5842,662.04692761,2.026203
5843,142.66828929,0.4646437
5844,596.20216166,18.28937
5845,154.69512878,12.7287
5846,500.31855314,39.87662
5847,694.30445951,1.720931
5848,884.0633044,12.18212
5849,295.10957193,12.70569
5850,748.37216463,5.806027
5851,905.29126455,8.832047
5852,457.21688441,32.21426
5853,665.37569918,2.698776
5854,737.41309454,3.036127
5855,657.07725537,2.460469
5856,79.32693602,18.4192
5857,771.34354216,18.76476
5858,841.56624167,22.35515
5859,755.44288722,21.49004
5860,626.56318744,17.57942
5861,858.38317109,2.118577
5862,524.91441083,28.14663
5863,710.47983028,9.59375
5864,692.45296392,24.2418
5865,354.72775206,18.26111
5866,733.31690282,14.86416
5867,661.35015691,5.252825
5868,61.67860355,4.476355
5869,733.44865176,11.47736
5870,693.30740839,11.00861
5871,884.873324,15.98472
5872,77.84757897,12.75669
5873,52.71009827,5.147414
5874,742.29632822,26.98314
5875,58.80144351,6.024053
5876,941.23000285,1.799195
5877,831.66435398,22.49963
5878,872.62579573,8.833928
5879,875.00628054,10.53458
5880,164.1030611,11.27191
5881,433.50160603,2.968841
5882,758.4320628,11.99153
5883,862.73840571,14.23782
5884,503.82662901,31.34584
5885,852.96852157,13.55311
5886,245.60858655,12.32913
5887,877.95545952,14.12994
5888,872.8639575,9.94705
5889,142.08169961,18.14786
5890,120.10472095,14.70422
5891,685.14033969,22.2816
5892,880.72662706,14.1004
5893,669.32452133,14.39288
5894,30.6388559,1.016877
5895,867.78997473,10.52012
5896,930.37572398,1.376909
5897,843.72956028,16.7382
5898,840.36868651,6.856914
5899,330.90892996,14.62143
5900,859.43598324,10.73489
5901,775.39705506,9.865705
5902,895.61750079,8.435972
5903,899.50440642,12.60656
5904,157.65133631,27.91058
5905,19.1177721,8.691768
5906,814.55127729,23.95261
5907,647.48942939,36.43948
5908,831.59646885,9.256433
5909,843.36152886,12.66133
5910,518.10228923,14.53787
5911,851.39918382,15.8688
5912,894.55891627,27.01207
5913,736.27729507,9.488897
5914,824.42516483,11.4274
5915,659.02400899,7.688869
5916,745.48292025,4.306665
5917,834.63230631,33.18848
5918,713.2440832,8.958069
5919,637.38569971,8.11813
5920,285.59786118,29.71839
5921,738.35077229,6.845444
5922,171.5275439,27.26575
5923,734.24827748,4.935814
5924,45.5924823,15.47301
5925,533.73577853,18.28817
5926,732.43375752,7.62987
5927,246.60494095,29.92951
5928,822.50497659,5.287261
5929,871.51610452,6.343676
5930,639.91231823,26.13356
5931,490.44429476,14.5133
5932,958.16543397,9.576492
5933,910.11694472,5.847888
5934,526.67709945,22.38935
5935,931.2787402,24.06237
5936,1010.70542945,7.690927
5937,694.08244182,6.981619
5938,624.24097825,24.60027
5939,182.89375161,3.913549
5940,543.96088431,32.19673
5941,513.06556812,27.90718
5942,643.18014987,33.77768
5943,81.55462159,10.86504
5944,351.01357499,24.04066
5945,368.36002561,32.37115
5946,954.18281195,22.3915
5947,442.44904704,20.057
5948,684.32521724,12.84659
5949,939.33350901,14.85779
5950,781.38475321,5.66764
5951,881.2877087,3.088617
5952,191.87705321,15.11784
5953,944.32581237,6.599694
5954,328.83116941,22.48984
5955,893.65826408,2.108675
5956,801.16545086,2.836382
5957,883.51321883,7.769537
5958,447.30599724,31.19712
5959,671.48789311,4.153579
5960,842.61966976,15.7362
5961,912.62051272,10.90662
5962,873.98242345,5.561435
5963,117.73755825,13.46841
5964,29.50865578,2.392612
5965,875.09772786,8.519574
5966,74.18896216,16.52048
5967,750.12032507,11.42954
5968,859.50982053,6.510511
5969,897.45662045,19.91477
5970,791.60883019,27.88508
5971,333.4220815,21.87221
5972,311.91957036,16.31913
5973,710.41573217,10.77164
5974,56.39609071,10.83664
5975,856.67358944,12.77856
5976,545.1363918,24.87228
5977,799.47661595,23.42994
5978,690.39391845,5.38601
5979,933.86262488,6.051853
5980,615.6448698,7.875922
5981,775.38700221,9.70291
5982,124.22579382,4.469444
5983,366.07743613,22.13423
5984,190.64781192,9.866486
5985,168.3638558,7.528445
5986,268.11201816,27.99545
5987,904.97275142,15.88395
5988,806.58970726,18.61596
5989,902.1762936,18.52051
5990,964.94380494,16.40648
5991,179.57378461,8.555086
5992,807.52393592,15.36277
5993,726.50347073,1.391987
5994,932.63309756,3.7108
5995,795.67699149,3.754559
5996,698.28073346,3.712295
5997,368.7298021,27.76476
5998,926.67612508,17.11448
5999,62.16159533,2.463191
6000,126.97326523,15.15258
6001,148.70747866,12.28056
6002,841.80977565,20.54884
6003,245.08651463,3.383015
6004,993.09846315,10.71798
6005,951.2211367,32.99021
6006,123.4052885,15.12622
6007,353.08846247,20.83107
6008,591.25353408,7.793903
6009,13.45158257,4.246135
6010,683.94291489,5.163649
6011,503.09447127,33.00372
6012,885.36959185,22.04196
6013,800.5804003,6.706994
6014,678.28849975,10.67762
6015,695.43918985,7.636786
6016,191.8778287,28.77661
6017,369.38884766,14.20696
6018,860.03707821,23.89962
6019,268.74161763,12.25452
6020,701.42101515,7.296439
6021,900.97729092,9.988323
6022,778.36689158,20.96056
6023,944.92463197,11.36801
6024,845.49573254,3.901962
6025,926.21850769,17.71268
6026,837.15248777,27.02215
6027,496.05282495,24.60647
6028,725.46961295,12.40448
6029,859.5585432,13.36431
6030,487.44481432,15.46206
6031,517.92843505,31.43033
6032,974.19005547,17.82788
6033,665.91735503,22.7209
6034,194.03216495,3.574653
6035,763.41194011,4.466265
6036,853.01793826,6.330752
6037,862.25303222,9.913576
6038,304.03177845,11.86814
6039,155.61946031,6.431523
6040,875.67578309,8.867248
6041,870.00212578,30.0309
6042,618.40719762,22.91002
6043,881.66436421,6.744757
6044,969.20093625,4.755447
6045,663.64689785,36.51806
6046,683.52470187,17.65256
6047,740.46991242,7.954642
6048,797.26691202,14.28674
6049,894.2629948,8.205972
6050,856.48546814,23.90717
6051,311.99457674,27.37979
6052,260.91824766,7.334875
6053,853.18206152,26.8372
6054,949.12551014,7.84704
6055,546.9384593,9.335758
6056,70.90515094,0.3443978
6057,348.76099425,24.55584
6058,53.87776714,7.376552
6059,1032.91718088,23.19125
6060,762.52486091,19.8172
6061,634.33710552,34.28272
6062,178.99185062,24.392
6063,851.60321288,1.192097
6064,670.00369743,27.19637
6065,930.91451393,10.50819
6066,695.92091954,8.864057
6067,987.33453952,11.75464
6068,564.86155798,22.50166
6069,636.85898414,20.72456
6070,720.49956862,9.487885
6071,847.26492723,26.38046
6072,316.55191252,16.57084
6073,932.14021089,9.225163
6074,854.47911236,7.165519
6075,612.21463481,26.21632
6076,347.25497568,37.55615
6077,783.20681908,27.84987
6078,111.62194833,11.1354
6079,437.0615889,22.96397
6080,984.09630793,0.7441227
6081,283.61847086,11.13373
6082,680.41362577,25.32513
6083,785.5364333,19.535
6084,998.59847446,11.65759
6085,794.75773433,34.80492
6086,66.05201341,8.039404
6087,671.35792272,2.857608
6088,696.95466172,13.27486
6089,941.1623966,17.41397
6090,770.70990752,14.79681
6091,810.30194587,3.691802
6092,91.69908801,21.2716
6093,582.88375189,21.23663
6094,857.37626014,11.43328
6095,734.13152319,7.616975
6096,810.53801472,7.836015
6097,891.64869871,25.85088
6098,653.70754381,16.07318
6099,717.4950596,3.543545
6100,601.67706824,20.12318
6101,867.52371412,14.65678
6102,898.37687977,14.84013
6103,849.32579404,5.580108
6104,576.71608567,11.67503
6105,799.41240876,12.23583
6106,767.15939283,18.36266
6107,548.14399228,41.27342
6108,719.50483568,13.47179
6109,229.30507093,19.29686
6110,108.69456713,10.91177
6111,45.43924428,15.16563
6112,56.88104687,9.655035
6113,774.10973894,18.04608
6114,109.75489935,14.884
6115,404.77684434,26.28842
6116,580.74062398,30.11811
6117,1010.26853096,7.112012
6118,877.92432417,7.792371
6119,885.05831463,1.799285
6120,126.93409624,6.578919
6121,953.324649,20.0319
6122,30.50074961,6.114428
6123,918.73556929,12.28542
