,tdx30_Araca,tdx30_slope_Araca
2515,78.08114,1.684298
2516,51.70569,0.804852
2517,49.42742,3.875753
2518,93.56833,2.953249
2519,43.45435,4.607625
2520,71.72813,2.661725
2521,32.40685,0.1669709
2522,36.07135,0.071091
2523,57.58645,2.616032
2524,60.18419,1.018149
2525,26.49103,1.216485
2526,68.8345,1.142742
2527,47.04136,4.008449
2528,68.28708,2.242906
2529,62.41911,1.175004
2530,41.05805,0.6545652
2531,48.40421,2.689451
2532,70.28912,0.5421742
2533,115.211,4.658331
2534,35.44109,0.2056378
2535,29.8416,1.605589
2536,123.0139,2.708483
2537,36.85091,0.5916436
2538,28.05645,4.132139
2539,51.1242,3.58023
2540,48.58633,1.790036
2541,68.57387,0.3189332
2542,30.87478,3.48016
2543,57.08682,2.579313
2544,47.71251,11.93079
2545,57.2839,1.426227
2546,34.18908,2.715725
2547,69.03652,1.565484
2548,35.80023,2.202996
2549,36.99415,6.541832
2550,47.25561,1.159411
2551,30.87044,0.1376928
2552,75.66924,0.2559423
2553,45.89305,2.133326
2554,71.90708,0.236945
2555,34.15299,0.4626125
2556,NaN,NaN
2557,33.70524,3.141137
2558,61.47758,0.8387917
2559,34.10783,0.7025067
2560,54.32592,1.402853
2561,54.2785,0.5119707
2562,57.60099,2.72753
2563,63.22939,2.96349
2564,51.34497,1.208606
2565,47.26379,0.6533595
2566,85.21921,2.565049
2567,81.81667,2.868268
2568,49.23409,1.303558
2569,58.43226,2.115597
2570,34.51645,5.942253
2571,44.10246,0.7295716
2572,38.25209,1.968521
2573,64.37642,3.514745
2574,59.59505,1.379788
2575,NaN,NaN
2576,63.9485,0.5169076
2577,54.72361,0.9315173
2578,52.46645,0.7808508
2579,108.6821,7.308559
2580,59.4117,1.568138
2581,58.66753,1.030072
2582,30.20697,0.1026434
2583,53.10815,2.162018
2584,31.16433,0.02430902
2585,57.44645,3.00512
2586,58.16298,3.021158
2587,49.1619,4.562805
2588,53.94284,2.893044
2589,39.90388,3.303981
2590,1016.645,2.518796
2591,59.81958,2.080334
2592,56.52462,0.8441332
2593,43.08711,6.067299
2594,81.81622,2.250699
2595,38.31287,1.256045
2596,47.82721,1.067717
2597,50.82368,1.147435
2598,46.70517,0.6603038
2599,44.41221,0.7910092
2600,50.71684,1.934403
2601,35.58838,0.1471549
2602,56.09882,2.250435
2603,71.13953,3.759338
2604,1074.118,11.26577
2605,73.24152,1.859651
2606,51.06718,2.086069
2607,96.43865,2.173592
2608,71.80969,1.728502
2609,52.06783,3.919749
2610,42.84285,1.017916
2611,339.5902,12.75458
2612,42.66877,6.034815
2613,53.6181,1.25571
2614,51.39546,2.08412
2615,47.40714,0.9430436
2616,48.60573,3.64494
2617,58.33152,1.155884
2618,31.61357,0.4478606
2619,80.81738,2.318226
2620,48.10673,2.868069
2621,41.47361,2.752681
2622,55.77837,5.29716
2623,80.45592,0.6676225
2624,132.1766,29.4733
2625,59.74831,0.5296202
2626,44.59852,2.104644
2627,1123.34,10.83292
2628,30.77831,0.1664619
2629,48.51437,0.676275
2630,57.90584,0.6491513
2631,28.04393,0.6711519
2632,51.92716,1.210919
2633,51.47654,2.042448
2634,86.44031,1.476551
2635,46.59114,1.886993
2636,45.42297,0.7473127
2637,399.9034,16.8251
2638,34.27592,2.143055
2639,42.01654,0.4640896
2640,64.8311,1.451762
2641,35.71297,0.03770985
2642,51.08832,0.1863977
2643,32.51483,0.2648339
2644,730.478,19.74674
2645,61.43691,1.219833
2646,50.29613,3.136078
2647,32.63484,2.126995
2648,82.60458,2.745461
2649,42.78652,3.917822
2650,1042.309,3.792258
2651,32.89011,0.3257952
2652,31.60973,0.1030786
2653,63.65837,1.280403
2654,37.75881,2.348822
2655,720.6735,22.55327
2656,44.07854,2.039137
2657,35.71004,16.16545
2658,63.4302,0.6489241
2659,36.5405,2.785304
2660,55.28011,4.461374
2661,46.54501,1.801641
2662,68.80919,0.3957976
2663,81.97752,1.173363
2664,49.30073,1.750385
2665,42.07435,7.44137
2666,47.34069,2.259473
2667,33.05543,1.318837
2668,57.54378,10.39405
2669,49.12418,2.153028
2670,54.96957,1.605372
2671,30.05356,2.033416
2672,49.07629,0.6461183
2673,119.5985,2.574142
2674,30.7634,0.5051898
2675,51.34649,0.4774197
2676,50.83412,4.245184
2677,50.15564,0.1691729
2678,74.88549,0.5593309
2679,94.85896,4.333796
2680,52.03735,5.568408
2681,70.69304,3.034906
2682,31.20685,0.1743608
2683,103.252,2.248331
2684,49.2922,0.9585955
2685,33.97069,0.2624429
2686,48.59421,0.6386138
2687,44.23993,3.257637
2688,68.553,0.6477651
2689,30.644,1.438533
2690,69.37978,2.204498
2691,31.30735,0.2852275
2692,27.0312,4.362473
2693,46.05547,6.98009
2694,43.9426,2.553524
2695,49.41332,5.038949
2696,37.11663,2.727951
2697,32.72402,0.3573736
2698,37.6536,3.201088
2699,49.09514,1.573526
2700,415.5104,27.61748
2701,31.51462,1.250424
2702,56.32648,2.813584
2703,35.60227,1.208744
2704,681.3662,19.7273
2705,51.84102,1.675259
2706,135.6835,4.925868
2707,81.85289,0.3844898
2708,31.45955,0.310509
2709,802.1511,6.385939
2710,56.27651,1.122673
2711,52.25917,0.3765528
2712,32.66433,1.02203
2713,51.39972,1.569038
2714,34.01338,0.3444943
2715,45.85236,8.975811
2716,41.29456,4.421905
2717,46.16487,3.013918
2718,379.2912,9.926279
2719,225.0594,16.69311
2720,32.83715,2.372988
2721,66.51145,1.049695
2722,43.8744,1.904434
2723,39.19547,0.3576249
2724,32.50323,1.687926
2725,77.49973,4.509679
2726,39.98295,3.451651
2727,56.49578,2.285757
2728,87.99818,1.698738
2729,41.89081,3.001427
2730,42.71774,1.706718
2731,37.50497,3.409693
2732,60.70621,1.195577
2733,95.66817,2.965244
2734,35.41553,0.4880292
2735,56.28222,1.450492
2736,43.00146,4.530334
2737,58.94036,0.5088274
2738,51.0513,2.516504
2739,38.9431,0.2589345
2740,49.74609,1.910125
2741,64.64835,0.4300036
2742,55.95096,1.623265
2743,54.26249,1.52182
2744,35.42415,0.1555223
2745,64.64925,2.675009
2746,55.02161,2.470221
2747,81.2458,1.827305
2748,46.19804,3.357787
2749,55.1848,1.744684
2750,35.90612,0.1787674
2751,41.0839,4.484948
2752,45.585,0.3903738
2753,47.28758,4.8796
2754,617.8256,10.88418
2755,50.20852,1.67455
2756,86.71851,1.139679
2757,58.52596,0.7091897
2758,47.48239,2.213955
2759,63.60085,0.7305599
2760,51.7774,0.8929545
2761,45.02108,0.3157952
2762,NaN,NaN
2763,52.44984,1.188022
2764,47.72429,2.278223
2765,33.22795,0.04603638
2766,34.73502,2.48423
2767,35.72514,1.129031
2768,54.40411,2.746473
2769,41.29155,1.04194
2770,31.42569,0.1106694
2771,49.73763,1.455303
2772,45.63661,2.535638
2773,33.43272,0.2163875
2774,98.76178,3.149934
2775,1064.145,3.182592
2776,1138.215,7.200304
2777,56.18473,0.9907291
2778,76.02076,0.7372195
2779,170.4962,12.38776
2780,42.45948,4.72618
2781,316.5262,8.229812
2782,104.9391,21.74212
2783,52.96791,4.171538
2784,1190.117,14.48179
2785,68.0976,4.796661
2786,54.33772,1.466848
2787,39.08948,0.3325392
2788,34.26714,1.62752
2789,90.99565,0.4700764
2790,60.79641,0.8099211
2791,1128.082,3.88312
2792,64.11422,1.473676
2793,76.15171,1.367754
2794,44.27853,1.008638
2795,75.13061,2.543262
2796,71.93288,0.6294451
2797,46.39964,3.649577
2798,41.43111,0.1354935
2799,46.8278,2.34165
2800,47.66034,2.584796
2801,52.49398,4.33553
2802,74.54728,0.4620661
2803,64.96725,1.60075
2804,1237.783,3.057334
2805,53.20667,1.733978
2806,40.96482,4.495887
2807,74.65195,2.377797
2808,710.7281,4.157311
2809,53.92925,10.63721
2810,37.15495,0.04897868
2811,27.18146,0.5125285
2812,32.91125,1.116269
2813,60.9942,0.618984
2814,47.91703,2.088965
2815,37.57678,4.61312
2816,59.91454,6.934886
2817,53.16941,0.7727388
2818,35.88861,0.1892027
2819,50.30525,1.781371
2820,52.48132,4.694518
2821,74.01157,3.415535
2822,1074.848,0.3515471
2823,625.7734,9.83341
2824,68.80122,2.76869
2825,36.42103,0.7919787
2826,41.26258,4.620889
2827,31.95008,0.7474586
2828,57.45627,1.797718
2829,44.28336,4.670358
2830,70.699,0.9174267
2831,61.29386,2.770178
2832,50.22039,2.33555
2833,55.33707,1.350554
2834,31.80896,0.4682462
2835,110.2493,3.025465
2836,36.68559,1.011364
2837,44.73309,2.118695
2838,51.11697,0.2049238
2839,34.06161,0.2327444
2840,44.07344,1.889812
2841,65.40221,2.846584
2842,50.07612,1.771259
2843,64.27308,2.06481
2844,52.83054,2.889147
2845,32.77781,0.6745484
2846,1124.1,2.420813
2847,54.21914,0.5459967
2848,53.30207,0.8575801
2849,40.17289,0.9747378
2850,51.97346,0.6712644
2851,46.91326,2.940439
2852,62.63478,0.5070937
2853,858.2634,17.48417
2854,43.69487,7.996297
2855,33.40361,6.739414
2856,49.58079,1.624619
2857,51.19891,0.5411522
2858,55.38329,0.8114162
2859,59.25676,3.486588
2860,40.44331,2.277966
2861,1106.567,6.684806
2862,50.66586,1.892162
2863,55.31878,0.6740668
2864,45.03528,2.757921
2865,32.48244,0.3931098
2866,30.33958,0.4810302
2867,37.41454,4.344121
2868,66.22279,1.379772
2869,59.57991,1.604542
2870,39.08828,3.426467
2871,54.47327,11.54146
2872,42.66296,0.7283717
2873,43.4578,1.174582
2874,57.90893,0.1600988
2875,30.78136,0.1147493
2876,81.48415,3.130494
2877,89.11297,2.75697
2878,39.7594,2.414487
2879,58.25951,1.126323
2880,40.95292,0.1081346
2881,61.35803,0.5659903
2882,80.37548,11.07311
2883,65.43065,1.340713
2884,28.40478,4.368314
2885,43.63603,1.181038
2886,36.12197,1.256098
2887,37.88326,1.620893
2888,70.46556,0.343006
2889,49.44288,2.611099
2890,70.31744,0.7092956
2891,41.99356,1.298381
2892,31.8912,0.4775356
2893,43.51423,1.55593
2894,42.25816,0.4148537
2895,82.92376,3.342092
2896,53.0812,1.851403
2897,52.96137,4.118607
2898,37.6619,0.7805791
2899,115.0628,0.5701777
2900,52.76462,0.4661542
2901,38.58115,1.535023
2902,30.84964,0.05940301
2903,1109.698,3.137597
2904,51.80878,1.324903
2905,76.35871,1.002906
2906,43.69869,5.906232
2907,70.60613,3.033571
2908,797.7781,30.77825
2909,30.69317,1.232229
2910,51.70593,1.967822
2911,48.0228,1.011728
2912,51.20261,0.8849795
2913,53.69986,1.688613
2914,64.519,1.798579
2915,33.09312,1.695466
2916,42.2268,1.105837
2917,47.02979,0.7460742
2918,759.2023,15.36376
2919,56.27921,1.532665
2920,520.0684,25.98483
2921,42.11971,0.3253676
2922,42.61406,8.498539
2923,55.51089,0.9320409
2924,26.10017,0.07478092
2925,44.17811,0.7474079
2926,47.80854,0.6475765
2927,84.88039,2.410896
2928,45.22482,4.589729
2929,495.0341,9.296407
2930,43.11023,4.392471
2931,65.97235,0.9516779
2932,1088.532,1.296511
2933,31.12246,0.5578106
2934,78.89895,1.648269
2935,74.49898,4.102788
2936,41.4813,0.645
2937,65.33804,2.611319
2938,85.18718,0.3943145
2939,187.6599,13.94394
2940,52.21449,2.542204
2941,48.23161,11.73995
2942,865.7989,4.393953
2943,50.86876,5.641506
2944,61.84402,0.3415739
2945,33.66658,0.09595197
2946,36.82988,0.1881845
2947,38.39492,0.3709455
2948,35.20618,7.384966
2949,55.82087,3.695931
2950,62.82183,3.636345
2951,34.17054,3.950697
2952,56.27113,0.608008
2953,38.0095,1.269012
2954,52.25774,2.254616
2955,52.35687,5.173589
2956,35.41507,0.9220903
2957,36.93335,1.468049
2958,55.53152,5.686297
2959,48.15196,1.059185
2960,34.53193,3.781209
2961,47.10604,0.9084252
2962,59.97939,2.292732
2963,48.25465,5.784138
2964,63.58562,1.515287
2965,45.91018,2.675048
2966,68.30118,6.710596
2967,54.46091,3.003737
2968,NaN,NaN
2969,70.93926,1.303389
2970,59.98349,0.6687965
2971,70.25745,1.630123
2972,272.916,21.3563
2973,54.07068,3.635407
2974,52.37032,5.405444
2975,49.31538,3.295243
2976,43.09544,1.444928
2977,50.45548,1.41196
2978,26.32072,1.159135
2979,474.1362,28.44751
2980,49.77413,0.8663413
2981,31.26444,0.7040474
2982,48.50653,0.8904579
2983,48.21305,1.728529
2984,52.92652,1.432275
2985,65.67816,1.298831
2986,50.57823,2.873799
2987,33.82285,0.2738252
2988,59.86351,4.387538
2989,33.68943,4.043673
2990,114.032,3.400741
2991,40.30154,3.84879
2992,99.74358,9.340586
2993,47.43551,1.02465
2994,36.83203,0.2821703
2995,27.05569,0.09386183
2996,36.15004,0.2395869
2997,51.9823,0.9886249
2998,37.4447,0.8330798
2999,42.9934,2.120891
3000,39.79422,0.532375
3001,46.57673,0.9423528
3002,67.46523,8.556826
3003,47.11963,5.074884
3004,37.50636,2.350353
3005,68.2094,0.4518351
3006,51.89525,0.2557279
3007,37.61569,0.8867325
3008,39.93967,0.2293473
3009,74.46232,3.386944
3010,47.61422,2.499182
3011,42.84641,2.093018
3012,25.30491,0.714797
3013,97.84774,1.260906
3014,27.22664,3.500048
3015,46.87935,1.822316
3016,46.70977,0.3160768
3017,50.57441,0.7895012
3018,44.44347,1.357862
3019,43.41837,1.784155
3020,34.78599,0.5037528
3021,65.72115,5.014781
3022,36.05755,0.26419
3023,60.88357,0.716408
3024,50.68971,0.729979
3025,47.35089,5.403533
3026,45.46138,5.650616
3027,58.51727,3.307308
3028,61.60675,0.3931252
3029,59.77525,1.82732
3030,69.32539,4.203151
3031,52.97245,0.09274319
3032,62.27291,1.994475
3033,37.71247,3.361264
3034,35.36597,0.05452819
3035,100.3653,2.357466
3036,557.1024,15.75932
3037,35.75044,0.4072463
3038,67.36697,0.9944291
3039,119.8069,18.09683
3040,43.17492,1.57073
3041,51.23732,1.242606
3042,38.51782,1.389538
3043,40.21068,0.5552709
3044,47.35237,1.051003
3045,44.2763,2.185893
3046,73.7529,0.7108274
3047,35.0026,0.4293106
3048,37.86832,1.073947
3049,878.1871,30.48292
3050,418.4391,24.29363
3051,36.40207,0.8275294
3052,31.25141,2.92095
3053,61.75684,2.074214
3054,29.97778,3.295982
3055,25.37797,2.298089
3056,32.031,0.5018758
3057,43.99759,0.1004485
3058,35.21353,3.641865
3059,254.0722,21.13485
3060,53.0066,1.853415
3061,58.55993,2.504805
3062,25.72889,1.922662
3063,76.06458,0.6879826
3064,29.68545,0.5243246
3065,64.35526,1.68266
3066,75.87177,2.197107
3067,59.56026,1.923806
3068,48.28183,0.3773876
3069,329.527,10.29367
3070,48.59172,4.400509
3071,62.65389,1.846934
3072,36.50258,0.5673009
3073,NaN,NaN
3074,97.59266,1.601138
3075,62.887,1.626842
3076,59.38018,0.3811411
3077,67.99684,3.227584
3078,52.54258,2.919771
3079,34.50706,0.9052898
3080,45.04075,3.396388
3081,52.90629,0.6975029
3082,50.74664,2.325358
3083,32.90674,2.608877
3084,62.56178,1.235069
3085,49.53864,1.416023
3086,65.33192,2.585865
3087,70.93005,0.4741222
3088,34.65427,7.225795
3089,203.4566,31.38668
3090,838.9474,15.01593
3091,49.14138,2.741046
3092,105.3226,4.267691
3093,57.20586,0.07618681
3094,64.85078,1.215645
3095,63.70527,1.81347
3096,58.23647,3.25202
3097,53.72463,4.944296
3098,29.99721,5.579449
3099,56.39297,1.154325
3100,45.12491,2.919687
3101,54.62301,2.774714
3102,45.31088,2.123976
3103,47.94126,2.806885
3104,1122.76,2.150833
3105,1000.229,5.65709
3106,41.28614,2.206728
3107,361.5136,16.88665
3108,38.97172,3.10042
3109,60.41883,1.682813
3110,31.84508,0.1562246
3111,25.60924,1.088093
3112,46.32414,3.225516
3113,43.27407,2.732367
3114,58.17593,1.623582
3115,51.70602,1.66477
3116,39.44692,4.719935
3117,38.99674,0.3576659
3118,49.03859,0.4695737
3119,49.18212,0.09744698
3120,45.86502,0.8727051
3121,54.62171,5.38297
3122,89.17823,10.53428
3123,72.91798,1.21985
3124,103.6678,2.281084
3125,50.95995,0.6760643
3126,1509.898,2.949432
3127,46.91004,0.2304951
3128,652.9564,10.7594
3129,34.64201,1.269843
3130,59.69169,1.189119
3131,106.7178,3.703214
3132,56.30077,0.6132035
3133,31.01383,0.07170275
3134,45.61562,5.860525
3135,37.9239,0.4801278
3136,56.0873,1.062207
3137,61.6077,1.118402
3138,1034.92,1.599811
3139,61.80141,5.328154
3140,50.88224,3.09899
3141,49.28814,0.7275163
3142,55.50789,1.037361
3143,52.26395,2.21208
3144,58.77369,0.7096258
3145,48.59663,3.052651
3146,45.14527,0.8980197
3147,38.32044,0.1292566
3148,49.56461,2.161669
3149,52.76578,0.5437079
3150,95.23665,8.765693
3151,65.91147,3.045926
3152,35.76484,0.03812858
3153,50.59334,2.602068
3154,110.5664,3.145517
3155,58.39441,0.3446064
3156,102.7535,6.975834
3157,31.48409,0.2345326
3158,42.26021,0.7055371
3159,54.41891,2.226185
3160,1113.945,3.619698
3161,43.45251,6.52398
3162,47.56486,1.508117
3163,1037.184,19.34591
3164,42.30586,0.3920652
3165,50.66712,2.642967
3166,30.30793,0.03169276
3167,33.55846,4.0933
3168,62.87611,1.916645
3169,119.2772,8.041137
3170,63.16603,0.3786795
3171,81.47215,1.72953
3172,33.22959,1.319779
3173,92.05921,1.393743
3174,76.15269,1.23284
3175,44.05586,5.327413
3176,33.88071,1.115601
3177,67.09929,2.408898
3178,45.06229,2.663615
3179,74.06826,4.905213
3180,48.78869,1.665391
3181,NaN,NaN
3182,58.18605,3.452666
3183,57.28163,1.960732
3184,1141.409,9.11684
3185,57.64025,2.173423
3186,42.70051,2.820505
3187,32.62898,1.093454
3188,33.67496,0.7093783
3189,30.49083,4.994956
3190,37.59636,0.8348568
3191,55.11375,1.514055
3192,410.2311,13.55855
3193,38.27527,3.000486
3194,962.3268,1.65072
3195,38.44866,1.485798
3196,60.16503,2.413085
3197,32.10079,0.6145839
3198,68.41697,1.507287
3199,44.28249,1.518852
3200,48.99028,0.6737365
3201,54.13198,4.416377
3202,53.09536,0.1287039
3203,42.2109,0.2503802
3204,56.33487,2.597497
3205,50.38375,1.40707
3206,38.71196,1.08168
3207,998.0931,14.6281
3208,42.16501,1.487224
3209,70.76933,3.151261
3210,55.76283,1.162069
3211,54.26078,2.047368
3212,46.72615,0.616504
3213,55.12566,3.608017
3214,54.27737,5.188766
3215,52.20641,2.269371
3216,47.47038,4.739217
3217,29.82724,4.144345
3218,31.80833,0.04752424
3219,35.50184,7.145869
3220,67.87354,0.6493521
3221,35.60703,7.023374
3222,52.54914,0.9053119
3223,68.54438,1.981879
3224,35.77703,2.536288
3225,400.2931,NaN
3226,152.7904,17.24569
3227,59.38626,0.9461597
3228,31.20117,0.100703
3229,55.73093,1.982574
3230,71.2588,1.32247
3231,83.67455,2.388668
3232,155.5985,14.485
3233,42.92199,3.107434
3234,55.9129,1.148637
3235,41.26121,0.4563037
3236,50.42987,0.3656388
3237,49.18182,1.81634
3238,51.63342,2.140893
3239,47.06058,8.838441
3240,67.33948,3.382004
3241,63.28854,2.18081
3242,64.98759,3.105731
3243,60.24021,1.270328
3244,60.36634,1.214192
3245,42.36616,1.297787
3246,67.45238,1.14979
3247,42.47569,0.4101381
3248,51.87598,11.74141
3249,86.15346,5.52388
3250,NaN,NaN
3251,94.69199,5.279534
3252,46.57282,1.028435
3253,68.72159,1.388013
3254,32.64246,0.1961638
3255,706.7459,46.25947
3256,44.91303,7.557822
3257,832.8032,4.625228
3258,44.80344,3.071606
3259,776.83,13.33217
3260,74.88162,0.6633781
3261,48.12806,1.472785
3262,62.56456,3.383779
3263,31.77812,0.3014842
3264,70.21181,0.9013045
3265,527.0571,33.5445
3266,61.15436,1.472221
3267,59.64568,1.954392
3268,46.13874,0.3681791
3269,49.76814,1.910264
3270,51.54999,0.2627475
3271,58.3826,3.513275
3272,47.9108,2.513498
3273,48.17695,0.3114901
3274,573.0069,8.264904
3275,84.15224,3.600604
3276,50.71089,4.038156
3277,56.22255,2.334301
3278,59.97744,1.117394
3279,56.29314,3.694976
3280,76.08356,0.6678638
3281,66.7816,4.726887
3282,69.7973,0.9227389
3283,56.50467,2.063825
3284,1100.666,6.104108
3285,47.97325,2.283159
3286,51.28124,1.522422
3287,75.11676,1.644377
3288,68.70609,4.615396
3289,35.48642,3.715551
3290,39.51726,1.448616
3291,67.58141,2.163372
3292,46.32333,4.523642
3293,30.94119,3.670939
3294,61.25389,1.123634
3295,41.62506,1.12291
3296,30.01172,1.204682
3297,80.37535,1.989514
3298,33.54617,0.9733403
3299,60.6034,1.429944
3300,1174.416,4.349508
3301,62.81168,0.5232872
3302,121.2363,4.408681
3303,269.4789,29.74688
3304,79.39748,5.349944
3305,93.72795,3.019202
3306,60.5423,2.266703
3307,55.40558,3.001973
3308,45.63424,2.138
3309,378.898,27.68615
3310,47.73627,0.5321228
3311,50.68571,0.3207601
3312,36.16549,2.774777
3313,44.46895,4.288807
3314,45.10991,0.3234219
3315,NaN,NaN
3316,75.17581,4.460408
3317,70.68272,0.838802
3318,33.92636,6.931614
3319,51.60131,1.121754
3320,30.34656,0.2617157
3321,35.80343,3.959952
3322,52.17469,3.065275
3323,55.44488,6.869177
3324,NaN,NaN
3325,62.75061,2.905217
3326,44.85133,3.971254
3327,44.23763,1.233133
3328,40.23615,0.06557015
3329,73.8998,2.289824
3330,39.79955,0.1018383
3331,50.96489,2.237949
3332,37.53666,1.710489
3333,31.39733,0.2156683
3334,34.22427,2.136445
3335,41.51241,1.462759
3336,29.30455,1.775691
3337,48.40404,0.9172475
3338,24.33522,0.2292576
3339,56.99974,0.985765
3340,52.50087,1.204264
3341,45.02398,3.719355
3342,57.23037,3.86375
3343,50.75581,1.292612
3344,35.19175,0.07563622
3345,57.80151,6.647814
3346,42.91364,2.490846
3347,67.84491,3.886115
3348,55.04797,4.128433
3349,38.89831,4.303853
3350,57.08592,2.292323
3351,53.97643,0.6596968
3352,50.25494,1.226285
3353,59.76588,2.535698
3354,54.68857,1.029984
3355,116.4359,7.123157
3356,79.43998,1.331866
3357,30.67764,5.450019
3358,63.04795,1.630534
3359,38.84343,3.007232
3360,47.21342,7.789678
3361,67.5817,1.017121
3362,46.3698,1.240844
3363,63.64653,1.037215
3364,1008.5,24.50489
3365,38.194,1.103915
3366,120.7917,0.8863757
3367,33.81326,1.157416
3368,48.8666,4.392238
3369,36.78209,0.1691371
3370,31.59499,4.823444
3371,32.79089,5.617842
3372,55.519,3.415181
3373,49.78582,1.057189
3374,50.06984,0.4757477
3375,93.34599,2.717633
3376,44.7502,4.120739
3377,59.23782,0.9492647
3378,44.94443,2.555712
3379,48.00543,4.455324
3380,48.74471,2.14247
3381,57.77337,1.389979
3382,55.7338,1.280179
3383,52.32805,1.3972
3384,71.51711,0.9307404
3385,30.08269,0.1117452
3386,35.20833,1.074545
3387,49.72886,0.8623783
3388,58.85856,0.8526901
3389,64.25926,4.262435
3390,51.86242,2.229859
3391,34.81837,1.773243
3392,36.64092,10.7839
3393,47.79806,3.69447
3394,30.32828,3.717739
3395,59.34796,4.689368
3396,53.58578,2.965311
3397,29.67766,2.001292
3398,88.90931,1.879272
3399,25.9737,0.7553251
3400,64.65591,0.505127
3401,49.22025,1.655185
3402,66.28181,1.036307
3403,88.76772,5.059884
3404,31.75776,0.3330898
3405,1260.1,15.44224
3406,847.2812,6.552646
3407,49.86082,3.647882
3408,30.97421,0.3740939
3409,50.46587,2.311362
3410,74.88408,2.706849
3411,52.78839,2.418274
3412,74.93278,2.091069
3413,48.74812,0.2624055
3414,66.52347,0.7600435
3415,51.52584,2.510972
3416,51.69857,5.406426
3417,1085.394,NaN
3418,108.3467,4.434352
3419,31.70474,0.3152867
3420,37.32174,0.1052104
3421,41.39425,0.8488585
3422,96.78008,6.47963
3423,30.82148,0.08287588
3424,47.71896,1.823231
3425,79.15972,3.689875
3426,NaN,NaN
3427,29.18573,2.439754
3428,39.03754,5.261991
3429,56.41637,0.9284053
3430,63.78268,2.347603
3431,30.91032,0.106111
3432,43.13704,0.9457445
3433,49.11339,2.918104
3434,37.27354,4.063178
3435,65.22079,2.370242
3436,46.06422,1.801696
3437,43.65928,3.247708
3438,52.05743,2.397567
3439,62.66289,2.684655
3440,57.77487,1.559472
3441,54.36223,2.17158
3442,62.2173,1.179132
3443,80.27572,2.065215
3444,42.85245,0.2630083
3445,65.34882,0.9415408
3446,33.71914,0.4646045
3447,55.51684,1.475494
3448,445.1888,11.91682
3449,40.31065,8.500048
3450,64.03821,2.117181
3451,69.22166,2.27946
3452,37.17696,1.1822
3453,47.81586,1.264172
3454,46.24371,0.7911421
3455,60.27045,1.679213
3456,1041.802,4.722427
3457,54.41973,2.183175
3458,39.61877,0.6344504
3459,45.69972,0.8441778
3460,41.10416,1.912469
3461,56.01919,0.7663494
3462,40.58848,10.25935
3463,55.73973,2.083554
3464,45.62345,4.040958
3465,51.09325,0.4764046
3466,63.63176,0.4930475
3467,48.41539,2.42489
3468,56.53254,2.450425
3469,52.75402,0.4609605
3470,31.63171,0.1910975
3471,74.47807,0.6410241
3472,61.06736,1.935648
3473,49.38718,3.995264
3474,37.80093,0.4923145
3475,47.63282,1.941105
3476,59.61932,1.864354
3477,51.57591,1.990666
3478,118.1705,18.03901
3479,47.63931,0.9509391
3480,39.7632,3.958072
3481,30.39757,0.1102873
3482,46.99458,0.531924
3483,57.00451,0.3724356
3484,72.31738,1.666446
3485,53.30524,2.504351
3486,39.06197,0.2376025
3487,50.76908,3.897606
3488,52.94196,0.6901706
3489,817.4261,21.74826
3490,33.84728,0.5678718
3491,41.39103,0.286309
3492,87.33283,2.606116
3493,50.02696,3.274128
3494,42.44643,0.2893377
3495,62.58854,1.237067
3496,121.3215,19.76149
3497,54.69027,1.989797
3498,31.41806,0.1008081
3499,61.66854,3.563062
3500,41.83141,2.554351
3501,57.70124,1.138341
3502,51.40273,1.321269
3503,311.2984,6.64542
3504,47.61776,3.769139
3505,42.50595,0.444077
3506,46.32317,3.779538
3507,34.79664,1.3364
3508,106.5225,14.85389
3509,68.15619,0.7636717
3510,54.13723,1.860725
3511,70.7031,2.076859
3512,1135.082,13.33825
3513,36.069,0.9743193
3514,48.03606,0.3007809
3515,87.42594,6.219156
3516,616.2427,12.97368
3517,50.10854,1.138219
3518,35.50191,0.7155159
3519,45.92275,5.104007
3520,51.47143,1.258821
3521,31.06835,0.09226403
3522,71.81225,0.8234222
3523,51.72642,1.0022
3524,46.12872,0.8150345
3525,587.4829,7.572355
3526,1224.958,4.131359
3527,55.23957,0.09334888
3528,55.58344,2.384199
3529,45.65314,2.089425
3530,53.69542,0.8532536
3531,59.63206,3.039614
3532,33.67576,6.294547
3533,43.54567,0.8391586
3534,78.53031,2.538284
3535,75.16595,0.9379463
3536,174.9626,24.7116
3537,41.25752,2.500751
3538,69.15063,0.6078631
3539,58.62489,2.291309
3540,30.71226,2.967222
3541,45.38832,5.400794
3542,48.72507,2.556832
3543,111.9276,7.64603
3544,75.64403,1.937059
3545,51.34365,1.070136
3546,80.78394,4.472501
3547,53.84321,2.983093
3548,39.01318,5.494848
3549,48.50473,1.508901
3550,36.1043,1.674813
3551,63.08316,2.630485
3552,37.38436,1.000802
3553,52.64418,1.56117
3554,73.00961,1.885923
3555,36.64126,2.938151
3556,1036.478,3.514689
3557,72.77346,3.44559
3558,77.51477,5.304273
3559,57.85629,0.8431547
3560,27.82825,0.8523458
3561,73.25856,0.6276208
3562,55.94714,2.115533
3563,30.72343,3.753178
3564,83.45666,2.440314
3565,82.38191,1.065712
3566,61.74457,2.026407
3567,71.95956,3.072647
3568,80.18591,0.8043069
3569,58.29818,2.339318
3570,37.52205,0.7045473
3571,57.2827,1.938514
