,X,Y,tdx12_Araca,tdx30_Araca,srtm30_Araca,srtm30_wgs84_Araca,aster30_Araca,aster30_wgs84_Araca,aw3d30_Araca,aw3d30_wgs84_Araca
1622,-63.38337382,0.2400663,52.3406,52.85249,61.0,54.59255496,70.0,63.59255496,NaN,NaN
1623,-63.77404692,0.66402871,77.08146,77.81633,92.0,86.22140032,82.0,76.22140032,85.0,79.22155636
1624,-63.08225447,0.64966558,46.79276,47.18795,52.0,44.75461674,57.0,49.75461674,54.0,46.75530269
1625,-63.95010434,0.60726248,56.84644,57.19994,63.0,57.66093259,46.0,40.66093259,66.0,60.66093259
1626,-63.26562743,0.99622811,859.8026,860.249,871.0,863.9755852,856.0,848.9755852,NaN,NaN
1627,-63.48568707,0.03402549,38.8563,39.22163,45.0,38.94694301,34.0,27.94694301,NaN,NaN
1628,-63.48700683,0.18640466,52.10574,52.06821,56.0,49.85270258,64.0,57.85270258,NaN,NaN
1629,-63.7637592,0.72734611,168.0589,165.5507,182.0,176.16308246,169.0,163.16308246,NaN,NaN
1630,-63.87360919,0.02467784,60.88072,58.69681,66.0,60.86584312,61.0,55.86584312,62.0,56.86584312
1631,-63.29337578,0.32168822,39.94261,41.49647,52.0,45.35302226,45.0,38.35302226,NaN,NaN
1632,-63.73805244,0.58445657,59.44184,60.51552,69.0,63.18473595,36.0,30.18473595,68.0,62.18473595
1633,-63.05253383,0.99572378,103.7584,105.1215,118.0,110.54850786,122.0,114.54850786,NaN,NaN
1634,-63.2365303,0.31446833,34.75406,36.61559,47.0,40.23617651,55.0,48.23617651,45.0,38.23676286
1635,-63.51473724,0.86726711,84.67218,85.31441,91.0,84.54953726,77.0,70.54953726,94.0,87.55025831
1636,-63.55746345,0.44950357,43.66402,43.74724,54.0,47.85640479,51.0,44.85640479,54.0,47.85640479
1637,-63.97043056,0.57241895,54.8842,54.79737,59.0,53.73049866,56.0,50.73049866,62.0,56.73067303
1638,-63.14543718,0.20973517,50.69994,50.97747,63.0,56.10173104,67.0,60.10173104,60.0,53.10231259
1639,-63.02395061,0.17722623,30.95523,31.19398,44.0,36.86770607,37.0,29.86770607,42.0,34.86827797
1640,-63.26296485,0.49302581,35.45932,36.02593,45.0,38.19968291,47.0,40.19968291,NaN,NaN
1641,-63.54500691,0.18616999,30.80363,30.63356,40.0,33.9830286,31.0,24.9830286,35.0,28.983655
1642,-63.31728178,0.90119719,1208.865,1208.655,1220.0,1213.12257103,1213.0,1206.12257103,NaN,NaN
1643,-63.13392378,0.45354195,69.60825,69.32275,80.0,72.9513301,79.0,71.9513301,NaN,NaN
1644,-63.35782077,0.80259569,63.87885,63.0889,72.0,65.25089266,68.0,61.25089266,NaN,NaN
1645,-63.77953205,0.84749927,66.81499,65.94695,74.0,68.13283171,71.0,65.13283171,75.0,69.13298221
1646,-63.65566142,0.4452266,43.78801,43.61566,54.0,48.07834046,45.0,39.07834046,49.0,43.07850023
1647,-63.04506062,0.17120999,31.04389,30.91401,39.0,31.91462477,35.0,27.91462477,40.0,32.91519866
1648,-63.06589093,0.12343961,37.84603,35.12194,43.0,35.98475171,35.0,27.98475171,45.0,37.98532895
1649,-63.62629921,0.35057194,43.38333,43.51127,48.0,42.06708734,47.0,41.06708734,49.0,43.06708734
1650,-63.35487091,0.33676881,39.1491,38.20635,45.0,38.47622923,42.0,35.47622923,NaN,NaN
1651,-63.39726072,0.06296617,29.07281,30.61448,38.0,31.73094234,30.0,23.73094234,NaN,NaN
1652,-63.05947849,0.89650504,123.8661,121.7231,134.0,126.60316074,118.0,110.60316074,131.0,123.60383042
1653,-63.39053924,0.73586986,55.16449,54.20643,60.0,53.35056956,53.0,46.35056956,NaN,NaN
1654,-63.79507037,0.91505092,84.73727,82.99519,90.0,84.13050667,86.0,80.13050667,90.0,84.13065687
1655,-63.79760988,0.51163231,47.33327,47.65502,54.0,48.36325192,63.0,57.36325192,52.0,46.36341672
1656,-63.97728013,0.63122171,58.70486,58.30972,67.0,61.71019066,53.0,47.71019066,65.0,59.71036313
1657,-63.93770819,0.27866951,55.88665,56.74231,63.0,57.84298879,63.0,57.84298879,63.0,57.84298879
1658,-63.4238579,0.83942638,1045.326,1045.299,1053.0,1046.37176693,1044.0,1037.37176693,1052.0,1045.37189661
1659,-63.35448761,0.42006782,35.69405,36.3348,42.0,35.43092935,37.0,30.43092935,NaN,NaN
1660,-63.73015876,0.95884945,84.40937,83.89661,93.0,86.9653454,105.0,98.9653454,89.0,82.96549027
1661,-63.00810866,0.33914489,31.04168,30.9892,38.0,30.75014337,48.0,40.75014337,43.0,35.75084872
1662,-63.08698131,0.16283744,30.33694,30.35463,42.0,35.00623367,40.0,33.00623367,42.0,35.0068115
1663,-63.45707337,0.42819544,37.22538,37.1192,48.0,41.6476,45.0,38.6476,NaN,NaN
1664,-63.22815964,0.03292691,24.84833,24.37579,25.0,18.38154074,36.0,29.38154074,29.0,22.38213698
1665,-63.39907648,0.44631214,46.88,46.67726,58.0,51.51289488,39.0,32.51289488,NaN,NaN
1666,-63.26633364,0.82508944,645.9589,605.3118,597.0,590.05209554,620.0,613.05209554,NaN,NaN
1667,-63.44689146,0.66210978,41.89815,42.48682,59.0,52.50534773,55.0,48.50534773,53.0,46.50548475
1668,-63.0771267,0.10691336,31.01604,31.01299,38.0,31.01748862,72.0,65.01748862,NaN,NaN
1669,-63.71042367,0.78706338,59.1322,60.48771,66.0,60.0124312,61.0,55.0124312,65.0,59.01257861
1670,-63.09913751,0.65714687,48.13197,49.26324,56.0,48.78505045,51.0,43.78505045,57.0,49.78573748
1671,-63.75638238,0.55237791,55.71795,54.80809,64.0,58.24456136,49.0,43.24456136,62.0,56.2447213
1672,-63.1407679,0.33756436,31.21341,30.84637,42.0,35.02343585,42.0,35.02343585,40.0,33.02401259
1673,-63.51445133,0.1896467,51.768,51.41638,57.0,50.91227988,51.0,44.91227988,NaN,NaN
1674,-63.81509017,0.74758352,64.5656,64.48811,72.0,66.26723298,70.0,64.26723298,71.0,65.26738886
1675,-63.28169251,0.15218436,50.15355,50.97909,55.0,48.42399166,71.0,64.42399166,57.0,50.42475337
1676,-63.15676251,0.51969046,35.41426,35.24926,44.0,36.96637454,39.0,31.96637454,44.0,36.96707884
1677,-63.00548371,0.19395937,31.14281,31.11137,41.0,33.82033694,40.0,32.82033694,42.0,34.8209068
1678,-63.74934792,0.58662314,61.87046,62.85002,73.0,67.20925118,69.0,63.20925118,70.0,64.20940898
1679,-63.62797127,0.56021674,54.43882,54.80583,62.0,55.9517973,54.0,47.9517973,62.0,55.9519489
1680,-63.95556827,0.35938014,59.3134,57.31486,61.0,55.83256628,48.0,42.83256628,61.0,55.8327509
1681,-63.50025468,0.71412611,62.98749,63.39568,70.0,63.59353219,58.0,51.59353219,72.0,65.59366976
1682,-63.51408282,0.13224534,31.21829,30.79402,36.0,29.94747564,34.0,27.94747564,NaN,NaN
1683,-63.75237058,0.73176582,94.44537,95.98751,106.0,100.1351914,96.0,90.1351914,101.0,95.13534341
1684,-63.23941925,0.51606292,37.99346,37.85883,45.0,38.13958733,34.0,27.13958733,46.0,39.13972282
1685,-63.24120009,0.55660502,38.08942,38.56799,46.0,39.12343725,27.0,20.12343725,NaN,NaN
1686,-63.36982917,0.49383024,38.95642,39.65879,50.0,43.42521295,54.0,47.42521295,NaN,NaN
1687,-63.94144443,0.10243257,54.80486,54.2761,62.0,56.9766353,73.0,67.9766353,61.0,55.9766353
1688,-63.42742491,0.38836034,35.52868,35.41582,46.0,39.60521447,50.0,43.60521447,NaN,NaN
1689,-63.23825279,0.9534449,844.1966,851.0148,855.0,847.93829402,853.0,845.93829402,NaN,NaN
1690,-63.69421033,0.50587595,47.65068,46.69376,55.0,49.13018569,66.0,60.13018569,58.0,52.13081325
1691,-63.92641031,0.99447726,77.79415,74.59709,85.0,79.37756422,75.0,69.37756422,84.0,78.37772361
1692,-63.21088378,0.05581023,36.66167,36.21124,42.0,35.33050673,48.0,41.33050673,42.0,35.33110031
1693,-63.85645037,0.70863046,61.84308,61.7327,70.0,64.38341055,68.0,62.38341055,68.0,62.38341055
1694,-63.54852989,0.06842227,34.57231,33.38633,39.0,33.0669275,35.0,29.0669275,40.0,34.0669275
1695,-63.86429864,0.90297097,67.5713,66.15605,74.0,68.29061383,74.0,68.29061383,78.0,72.29076946
1696,-63.25048068,0.91141697,821.6807,828.5097,842.0,834.98125357,826.0,818.98125357,NaN,NaN
1697,-63.29877834,0.29839074,34.72755,34.57294,46.0,39.37701155,60.0,53.37701155,NaN,NaN
1698,-63.27513424,0.80980346,716.208,717.7322,731.0,724.07657389,740.0,733.07657389,NaN,NaN
1699,-63.41979509,0.12864902,49.51259,48.70667,52.0,45.73915904,31.0,24.73915904,NaN,NaN
1700,-63.80289052,0.99361736,93.58578,93.77339,99.0,93.10515592,97.0,91.10515592,100.0,94.10530555
1701,-63.37528248,0.68598196,NaN,NaN,55.0,48.34210509,52.0,45.34210509,NaN,NaN
1702,-63.38778761,0.72595901,53.92218,53.91784,60.0,53.34934105,45.0,38.34934105,NaN,NaN
1703,-63.96786281,0.23222798,47.67789,47.61932,55.0,49.94910879,55.0,49.94910879,50.0,44.94910879
1704,-63.01678451,0.43757129,29.59556,29.19826,39.0,31.71944838,38.0,30.71944838,NaN,NaN
1705,-63.1165718,0.93923375,183.5652,184.8865,194.0,186.69921627,174.0,166.69921627,NaN,NaN
1706,-63.54530431,0.86035565,73.59702,73.63237,83.0,76.61769236,81.0,74.61769236,84.0,77.61841835
1707,-63.1191811,0.81081565,74.57191,74.87259,85.0,77.75909887,82.0,74.75909887,85.0,77.75977788
1708,-63.57502091,0.57347841,55.84036,54.52467,66.0,59.82754136,69.0,62.82754136,64.0,57.82829885
1709,-63.05524886,0.3158881,32.3405,31.70072,41.0,33.85798215,37.0,29.85798215,44.0,36.85855239
1710,-63.41148907,0.49809322,38.99357,38.51776,46.0,39.51216491,40.0,33.51216491,NaN,NaN
1711,-63.13909346,0.7551736,73.9337,72.11719,83.0,75.82296569,70.0,62.82296569,81.0,73.82364993
1712,-63.27797388,0.18454999,26.19176,26.30354,36.0,29.39674954,31.0,24.39674954,NaN,NaN
1713,-63.83227328,0.00765827,58.40511,60.25038,67.0,61.77782011,62.0,56.77782011,64.0,58.77782011
1714,-63.72255212,0.49233227,48.03934,47.86507,55.0,49.20224584,57.0,51.20224584,58.0,52.20287781
1715,-63.09803435,0.53561897,35.84338,36.06689,49.0,41.83877069,49.0,41.83877069,42.0,34.83877069
1716,-63.91895412,0.1518687,57.47844,58.26323,63.0,57.88557502,72.0,66.88557502,63.0,57.88557502
1717,-63.20338984,0.51856097,36.32655,36.15397,43.0,36.06331473,38.0,31.06331473,42.0,35.06402458
1718,-63.9114747,0.25302025,38.57253,38.53106,47.0,41.79687657,27.0,21.79687657,43.0,37.79706536
1719,-63.64109087,0.01728225,41.18779,41.51168,49.0,43.3148437,39.0,33.3148437,46.0,40.3148437
1720,-63.36232547,0.93206181,1304.123,1304.028,1315.0,1308.20131407,1324.0,1317.20131407,1310.0,1303.202011
1721,-63.33700968,0.86537441,1006.902,1007.813,1013.0,1006.1791898,1004.0,997.1791898,NaN,NaN
1722,-63.41656014,0.18610564,32.88469,34.85239,34.0,27.69728932,39.0,32.69728932,NaN,NaN
1723,-63.40211531,0.63965519,NaN,NaN,52.0,45.42139108,31.0,24.42139108,NaN,NaN
1724,-63.42341751,0.98278446,908.4421,900.5254,916.0,909.30440413,929.0,922.30440413,915.0,908.3051052
1725,-63.36967462,0.7063678,53.30062,53.16624,53.0,46.32079469,44.0,37.32079469,NaN,NaN
1726,-63.05224873,0.35199416,33.64721,33.67366,41.0,33.8339304,38.0,30.8339304,43.0,35.83449931
1727,-63.29117767,0.56262428,41.34841,40.0934,48.0,41.22482304,45.0,38.22482304,NaN,NaN
1728,-63.90124509,0.73862333,66.46921,66.7684,77.0,71.46834757,66.0,60.46834757,75.0,69.46834757
1729,-63.67568654,0.76642992,61.37774,60.25898,71.0,64.94713192,56.0,49.94713192,69.0,62.94713192
1730,-63.00220899,0.23776715,29.94485,29.98473,41.0,33.78995333,33.0,25.78995333,40.0,32.79066883
1731,-63.05254724,0.11762406,31.2753,31.42173,41.0,33.96041549,37.0,29.96041549,NaN,NaN
1732,-63.72431781,0.08622629,36.79333,35.87136,45.0,39.46262027,44.0,38.46262027,42.0,36.46262027
1733,-63.91774732,0.77946567,73.02723,71.48405,79.0,73.48201721,69.0,63.48201721,79.0,73.48201721
1734,-63.55012636,0.52837902,40.90221,40.57487,55.0,48.79749142,47.0,40.79749142,48.0,41.79749142
1735,-63.69510765,0.87866826,74.60226,73.55895,81.0,74.9309454,83.0,76.9309454,82.0,75.9310894
1736,-63.53977576,0.45415449,39.46807,38.9558,52.0,45.81455396,45.0,38.81455396,48.0,41.81531879
1737,-63.17650757,0.71887506,106.6369,107.372,115.0,107.91525941,120.0,112.91525941,116.0,108.91594987
1738,-63.26925083,0.88427662,928.501,932.7649,944.0,937.03165598,916.0,909.03165598,NaN,NaN
1739,-63.13130581,0.1387087,43.31635,43.7249,50.0,43.11225393,48.0,41.11225393,54.0,47.11283663
1740,-63.46941724,0.75392865,64.16991,63.82513,70.0,63.50839678,59.0,52.50839678,73.0,66.50839678
1741,-63.85661454,0.54990025,58.69212,58.11105,67.0,61.47670366,70.0,64.47670366,65.0,59.47687057
1742,-63.20877004,0.05011793,28.3926,30.43928,35.0,28.32918457,43.0,36.32918457,33.0,26.32977813
1743,-63.78944986,0.03128878,59.72596,56.79189,64.0,58.65636054,64.0,58.65636054,61.0,55.65702917
1744,-63.04496064,0.0396658,29.69483,29.75529,39.0,31.99008866,46.0,38.99008866,41.0,33.99066675
1745,-63.47990924,0.68881677,51.16458,51.25611,59.0,52.56269402,54.0,47.56269402,61.0,54.56283156
1746,-63.53895234,0.24186027,52.39467,52.89687,59.0,52.93516828,60.0,53.93516828,59.0,52.93579115
1747,-63.17431913,0.94943481,116.196,114.4023,126.0,118.81102969,108.0,100.81102969,NaN,NaN
1748,-63.25055135,0.12211456,50.61909,47.80002,55.0,48.37522572,64.0,57.37522572,59.0,52.37522572
1749,-63.2944499,0.97792695,1002.509,1001.012,1012.0,1005.04223657,982.0,975.04223657,NaN,NaN
1750,-63.02763702,0.09466633,30.93801,31.10914,41.0,33.92191097,48.0,40.92191097,44.0,36.92248577
1751,-63.60141886,0.99117007,524.3168,520.4073,532.0,525.6728806,513.0,506.6728806,534.0,527.67360486
1752,-63.98390512,0.62821087,54.66674,52.65067,60.0,54.72785294,57.0,51.72785294,62.0,56.72802606
1753,-63.03951162,0.32603051,30.40844,30.35626,39.0,31.82084085,38.0,30.82084085,39.0,31.82155089
1754,-63.73229571,0.45594226,42.11934,41.72889,49.0,43.24569322,69.0,63.24569322,46.0,40.24632871
1755,-63.30146923,0.59632826,41.48781,42.13542,49.0,42.23009384,38.0,31.23009384,NaN,NaN
1756,-63.29876813,0.46078115,37.7317,36.00819,44.0,37.29121747,42.0,35.29121747,NaN,NaN
1757,-63.4469803,0.37482099,41.44029,41.79381,53.0,46.65497719,26.0,19.65497719,NaN,NaN
1758,-63.0031806,0.72735038,55.18728,55.52962,65.0,57.56150663,55.0,47.56150663,NaN,NaN
1759,-63.13639921,0.2592408,31.255,32.25313,42.0,35.05612376,48.0,41.05612376,40.0,33.05670279
1760,-63.32014065,0.02787933,46.18938,46.51407,51.0,44.58373934,55.0,48.58373934,53.0,46.58434583
1761,-63.66085109,0.14518153,34.07782,34.11676,39.0,33.27414343,15.0,9.27414343,38.0,32.27478727
1762,-63.63702176,0.09468372,41.95131,41.18115,46.0,40.25235987,38.0,32.25235987,46.0,40.25300306
1763,-63.56063704,0.61751067,47.19135,46.45752,58.0,51.7728178,45.0,38.7728178,55.0,48.77342338
1764,-63.39890095,0.39249812,44.33439,44.22765,52.0,45.54103628,40.0,33.54103628,NaN,NaN
1765,-63.79795743,0.71570034,69.81279,68.86685,77.0,71.24631626,72.0,66.24631626,76.0,70.24647199
1766,-63.11471815,0.92977506,119.8182,119.5148,131.0,123.69982281,124.0,116.69982281,NaN,NaN
1767,-63.64813841,0.47397104,43.40546,43.7933,54.0,48.04449716,63.0,57.04449716,53.0,47.04512094
1768,-63.67240012,0.97795697,141.5945,143.908,145.0,138.83098028,115.0,108.83098028,143.0,136.83112103
1769,-63.23057404,0.57033968,47.16416,47.67866,57.0,50.09501043,53.0,46.09501043,NaN,NaN
1770,-63.85224429,0.54574232,57.46628,57.72642,64.0,58.46887759,60.0,54.46887759,64.0,58.46968981
1771,-63.85453492,0.5369425,58.94448,59.16551,67.0,61.48003762,63.0,57.48003762,62.0,56.48020503
1772,-63.85997052,0.16092794,55.85659,55.71746,65.0,59.73497709,65.0,59.73497709,61.0,55.73497709
1773,-63.76800733,0.41389383,53.13898,52.86751,58.0,52.35322722,61.0,55.35322722,61.0,55.35322722
1774,-63.32769877,0.77432097,63.7868,59.8553,66.0,59.20160824,68.0,61.20160824,NaN,NaN
1775,-63.23505929,0.22730734,49.48204,49.94183,59.0,52.2810767,42.0,35.2810767,59.0,52.28166624
1776,-63.59417298,0.92348129,85.65658,85.71784,93.0,86.6908379,89.0,82.6908379,92.0,85.69156617
1777,-63.96943535,0.44285509,56.5303,57.21626,60.0,54.81069446,53.0,47.81069446,63.0,57.81069446
1778,-63.58956033,0.99715457,346.3503,353.1634,359.0,352.64535852,352.0,345.64535852,345.0,338.64549392
1779,-63.55442214,0.64834378,52.37946,52.54772,65.0,58.74353123,33.0,26.74353123,60.0,53.74353123
1780,-63.47644399,0.3202531,42.51644,42.67669,49.0,42.75007333,48.0,41.75007333,NaN,NaN
1781,-63.10068977,0.3351439,39.12732,38.4972,43.0,35.94191831,42.0,34.94191831,48.0,40.9424917
1782,-63.75667437,0.08393249,52.86456,51.87501,60.0,54.54053262,55.0,49.54053262,56.0,50.54119345
1783,-63.73836927,0.32871748,37.55066,39.93164,44.0,38.3366867,44.0,38.3366867,43.0,37.33733081
1784,-63.06541556,0.37127224,33.75968,34.29134,44.0,36.8510647,53.0,45.8510647,43.0,35.85163407
1785,-63.31685904,0.50379456,36.62915,36.60146,48.0,41.30819882,37.0,30.30819882,NaN,NaN
1786,-63.67852611,0.49828188,40.98481,41.67989,51.0,45.09935631,48.0,42.09935631,51.0,45.09951427
1787,-63.4839004,0.19789282,50.39294,51.33784,55.0,48.83893876,54.0,47.83893876,NaN,NaN
1788,-63.23276207,0.81142222,297.2816,297.5548,312.0,304.98944818,307.0,299.98944818,NaN,NaN
1789,-63.12088829,0.47544181,58.64331,59.38399,68.0,60.91383757,78.0,70.91383757,66.0,58.91454188
1790,-63.4085976,0.75331449,61.17514,61.30113,66.0,59.38021012,67.0,60.38021012,74.0,67.38034173
1791,-63.29362064,0.23826154,51.13663,49.83501,58.0,51.39993778,63.0,56.39993778,61.0,54.40053285
1792,-63.43955042,0.03211971,52.30346,52.31463,56.0,49.84477245,56.0,49.84477245,NaN,NaN
1793,-63.92298285,0.99202146,84.54478,84.7412,89.0,83.37094159,81.0,75.37094159,93.0,87.3711007
1794,-63.76206396,0.60555068,54.13863,54.08787,62.0,56.22747808,50.0,44.22747808,58.0,52.22763584
1795,-63.37883791,0.66562351,NaN,NaN,74.0,67.3595593,68.0,61.3595593,NaN,NaN
1796,-63.03967784,0.32960344,30.97873,31.82269,43.0,35.81914616,38.0,30.81914616,41.0,33.81971474
1797,-63.06069082,0.59055064,42.06673,43.06539,48.0,40.73727294,64.0,56.73727294,49.0,41.7379612
1798,-63.17414106,0.33831832,29.89345,30.10962,38.0,31.09296384,37.0,30.09296384,39.0,32.09310867
1799,-63.60710239,0.33980149,41.63059,41.55452,48.0,42.03021787,73.0,67.03021787,49.0,43.03021787
1800,-63.3593958,0.93916058,1356.069,1354.91,1363.0,1356.19247863,1384.0,1377.19247863,NaN,NaN
1801,-63.18602229,0.84763464,187.8062,188.6647,198.0,190.87802323,193.0,185.87802323,NaN,NaN
1802,-63.77381056,0.22025587,51.54897,51.53006,56.0,50.48907612,49.0,43.48907612,NaN,NaN
1803,-63.19607215,0.40501222,41.05599,41.47668,53.0,46.1044693,63.0,56.1044693,NaN,NaN
1804,-63.04583382,0.16946021,30.60901,30.70463,41.0,33.91727254,37.0,29.91727254,42.0,34.91784655
1805,-63.78170983,0.14827936,54.86889,58.10344,63.0,57.55583373,65.0,59.55583373,61.0,55.55649465
1806,-63.95055197,0.54471249,57.94271,57.34797,61.0,55.7004367,53.0,47.7004367,62.0,56.70061079
1807,-63.09192077,0.1444065,30.55246,30.61415,40.0,33.02702353,46.0,39.02702353,42.0,35.02718174
1808,-63.64492466,0.56157991,43.04212,43.17142,54.0,47.98869162,34.0,27.98869162,51.0,44.98884414
1809,-63.32845406,0.07786496,44.32914,43.99492,50.0,43.57026913,35.0,28.57026913,NaN,NaN
1810,-63.36461251,0.42198596,37.43417,37.02337,47.0,40.45129509,38.0,31.45129509,NaN,NaN
1811,-63.75389313,0.42856559,52.83291,52.152,54.0,48.31162888,56.0,50.31162888,59.0,53.31243569
1812,-63.04163654,0.36084082,32.89686,33.49773,42.0,34.80730559,46.0,38.80730559,44.0,36.80787339
1813,-63.45033009,0.27632898,57.24138,56.27313,62.0,55.71789897,71.0,64.71789897,NaN,NaN
1814,-63.96412707,0.86569677,88.84476,90.47898,95.0,89.53733536,97.0,91.53733536,100.0,94.53749981
1815,-63.40585243,0.40170681,36.58524,36.42856,47.0,40.55108474,34.0,27.55108474,NaN,NaN
1816,-63.86375992,0.60562235,60.0454,62.4468,71.0,65.46028332,61.0,55.46028332,64.0,58.46028332
1817,-63.15493263,0.62866029,45.3528,44.97737,55.0,47.91165135,62.0,54.91165135,51.0,43.91221955
1818,-63.98932018,0.3912673,57.8139,57.97924,61.0,55.89317406,68.0,62.89317406,63.0,57.89317406
1819,-63.14141031,0.62429068,45.43668,45.28555,54.0,46.8862974,55.0,47.8862974,53.0,45.88699122
1820,-63.1648709,0.8772,236.0178,230.7463,241.0,233.82266772,218.0,210.82266772,239.0,231.82334724
1821,-63.04366116,0.89903961,106.7178,106.4463,116.0,108.5705476,111.0,103.5705476,NaN,NaN
1822,-63.51371286,0.8294333,77.08537,76.01954,85.0,78.5655392,57.0,50.5655392,83.0,76.5662631
1823,-63.68403028,0.45339405,47.45656,45.18797,55.0,49.13773909,50.0,44.13773909,57.0,51.13773909
1824,-63.22207105,0.71150142,52.21523,52.79561,60.0,53.01174408,53.0,46.01174408,NaN,NaN
1825,-63.37801771,0.61007337,NaN,NaN,52.0,45.38478407,41.0,34.38478407,NaN,NaN
1826,-63.87772637,0.89881388,62.65028,62.2568,67.0,61.32277345,59.0,53.32277345,70.0,64.32293021
1827,-63.1317581,0.15374959,50.93011,50.92303,59.0,52.10481216,62.0,55.10481216,61.0,54.1053944
1828,-63.52862904,0.01254709,33.41364,33.32953,48.0,42.05887626,38.0,32.05887626,NaN,NaN
1829,-63.97901063,0.9956252,78.57381,78.38825,85.0,79.49459954,79.0,73.49459954,85.0,79.49476343
1830,-63.4787064,0.12353164,36.52052,36.58933,42.0,35.8733527,52.0,45.8733527,NaN,NaN
1831,-63.85424906,0.9882614,85.9473,85.95862,96.0,90.22097089,85.0,79.22097089,96.0,90.2211245
1832,-63.55904437,0.61514587,47.54638,47.96341,58.0,51.77094967,40.0,33.77094967,56.0,49.77109464
1833,-63.73470485,0.94719906,79.21271,78.85528,87.0,80.98108278,88.0,81.98108278,84.0,77.98122814
1834,-63.09494148,0.31630821,33.42277,33.43736,45.0,37.9394694,44.0,36.9394694,41.0,33.94018671
1835,-63.47569622,0.21697057,48.19362,48.11831,53.0,46.8088203,58.0,51.8088203,NaN,NaN
1836,-63.52201175,0.67994218,52.79741,51.68069,61.0,54.657108,51.0,44.657108,60.0,53.65784627
1837,-63.66848353,0.87049032,74.09164,73.99627,80.0,73.8773682,78.0,71.8773682,80.0,73.87751066
1838,-63.02585241,0.26283929,33.04952,33.39474,43.0,35.8256901,46.0,38.8256901,44.0,36.82625957
1839,-63.86115401,0.65212213,62.37309,62.01841,70.0,64.42700516,72.0,66.42700516,69.0,63.42716787
1840,-63.59235762,0.54782388,49.84521,48.94698,59.0,52.87991207,37.0,30.87991207,59.0,52.87991207
1841,-63.04741484,0.47079077,31.1984,31.35657,38.0,30.76564236,39.0,31.76564236,40.0,32.76633924
1842,-63.3466923,0.67492794,44.91222,43.93512,52.0,45.2873506,61.0,54.2873506,NaN,NaN
1843,-63.43751306,0.77280832,61.04855,60.82962,66.0,59.43177769,55.0,48.43177769,68.0,61.43236317
1844,-63.38269276,0.38553787,28.12117,28.22482,36.0,29.51005079,36.0,29.51005079,NaN,NaN
1845,-63.40285206,0.50298142,38.5552,38.28414,54.0,47.49112544,27.0,20.49112544,NaN,NaN
1846,-63.00870258,0.46005299,34.16695,33.80252,43.0,35.69240908,48.0,40.69240908,41.0,33.69297163
1847,-63.40780258,0.72864054,64.52718,63.85837,68.0,61.39020789,89.0,82.39020789,75.0,68.39079283
1848,-63.14509694,0.69453743,104.6641,102.5514,109.0,101.86204419,106.0,98.86204419,113.0,105.86273313
1849,-63.90751225,0.12281851,52.78711,53.29914,62.0,56.87752303,53.0,47.87752303,60.0,54.87820476
1850,-63.10397674,0.96287183,298.8907,300.2497,302.0,294.66438198,300.0,292.66438198,NaN,NaN
1851,-63.26424137,0.17541611,47.57469,48.04353,57.0,50.37292189,59.0,52.37292189,NaN,NaN
1852,-63.20781949,0.97689111,839.6695,839.7733,866.0,858.86709348,843.0,835.86709348,NaN,NaN
1853,-63.66512906,0.43943246,47.53489,46.76957,57.0,51.10302799,47.0,41.10302799,55.0,49.10318866
1854,-63.58192347,0.94558019,93.62807,95.83904,104.0,97.6539687,90.0,83.6539687,100.0,93.65410438
1855,-63.94906584,0.33855449,57.64073,57.37508,60.0,54.83027157,56.0,50.83027157,62.0,56.83045704
1856,-63.88631235,0.42368074,43.52103,44.20245,47.0,41.62441217,45.0,39.62441217,48.0,42.62441217
1857,-63.77758706,0.3321138,54.01125,54.82111,58.0,52.42643728,50.0,44.42643728,60.0,54.42643728
1858,-63.00920223,0.61192783,47.39598,47.22964,55.0,47.62398477,58.0,50.62398477,56.0,48.62466667
1859,-63.45204748,0.02831315,48.46131,47.32907,52.0,45.87529651,66.0,59.87529651,NaN,NaN
1860,-63.85585627,0.95274605,89.07612,88.7142,98.0,92.2437368,90.0,84.2437368,97.0,91.24450645
1861,-63.76431751,0.30462309,50.2368,53.4067,58.0,52.41261178,58.0,52.41261178,57.0,51.41261178
1862,-63.54970941,0.1637443,27.61027,27.14072,30.0,24.00780466,32.0,26.00780466,31.0,25.00780466
1863,-63.14106258,0.30496411,29.78104,30.11778,41.0,34.04097173,33.0,26.04097173,NaN,NaN
1864,-63.13791565,0.7358083,207.7049,205.9049,212.0,204.82921496,206.0,198.82921496,216.0,208.82990036
1865,-63.02064771,0.71387943,57.95385,58.04511,69.0,61.60236571,64.0,56.60236571,NaN,NaN
1866,-63.38238074,0.97566499,1194.47,1191.35,1201.0,1194.22288228,1190.0,1183.22288228,1198.0,1191.22357891
1867,-63.6902567,0.86710042,67.38113,69.87566,78.0,71.9261189,77.0,70.9261189,77.0,70.92626284
1868,-63.19685928,0.15371538,32.53003,33.43451,45.0,38.2417774,51.0,44.2417774,NaN,NaN
1869,-63.56359782,0.84277493,74.83975,75.79685,83.0,76.66547076,54.0,47.66547076,87.0,80.66560761
1870,-63.93337752,0.0468412,49.62119,51.766,61.0,55.99758323,54.0,48.99758323,51.0,45.99758323
1871,-63.76429593,0.00130654,54.76197,54.4455,64.0,58.61799032,53.0,47.61799032,59.0,53.61799032
1872,-63.53988224,0.95845939,101.879,99.92902,107.0,100.55916977,120.0,113.55916977,108.0,101.55930287
