,aster30_wgs84_SantaCatarina,aster30_slope_SantaCatarina
4782,9.12644659,2.093179
4783,171.94979235,20.2933
4784,108.07872481,21.03168
4785,10.55986329,1.748879
4786,799.44124689,19.58603
4787,8.08746583,1.93272
4788,798.59063263,13.49938
4789,714.78996511,16.19739
4790,183.56394333,0.7458575
4791,644.40558443,28.43851
4792,101.61559894,22.79819
4793,13.90031001,20.56666
4794,101.34354243,27.64905
4795,314.27548075,16.62842
4796,515.60997127,13.68448
4797,529.29516351,16.44692
4798,969.451953,8.439207
4799,14.63652068,3.417195
4800,319.1525058,26.81956
4801,17.05562712,3.476674
4802,9.78370179,0.9304692
4803,14.19511907,3.389504
4804,43.41780378,3.140314
4805,356.6723855,10.64052
4806,22.97383166,7.825054
4807,530.80418541,21.92525
4808,26.30525448,5.276197
4809,564.67741229,14.73939
4810,244.07568313,14.03039
4811,80.231562,6.564937
4812,212.19993781,21.02738
4813,63.53276431,32.283
4814,11.09544519,7.327385
4815,188.47518832,22.92923
4816,15.31392409,0.8216604
4817,704.78191802,19.61995
4818,8.22972947,8.236614
4819,9.13254173,2.976233
4820,28.28835048,11.46256
4821,9.08740043,3.489773
4822,34.51716962,5.044116
4823,823.50285752,26.7587
4824,40.99217574,7.572906
4825,142.24534851,16.26535
4826,8.48460933,0.8252669
4827,14.4035917,2.523814
4828,15.8930526,3.532989
4829,40.27287297,8.304271
4830,20.1589621,1.574459
4831,34.51344253,2.464646
4832,127.15964671,25.3099
4833,9.07675982,4.308023
4834,219.48971245,19.50963
4835,63.37757888,9.577018
4836,614.62870305,13.08525
4837,423.41586263,14.1842
4838,67.43068842,6.594885
4839,42.0255518,17.01525
4840,827.21411897,9.894004
4841,337.35805623,23.38842
4842,134.40759585,8.025717
4843,7.4541465,2.63428
4844,12.16859117,2.522189
4845,15.12167987,4.261141
4846,187.34418949,31.30798
4847,40.55739684,10.02697
4848,253.80251578,20.39735
4849,693.62529009,14.31252
4850,194.38200975,20.62131
4851,104.13534074,17.3051
4852,77.69022357,18.03752
4853,845.63807719,23.36889
4854,29.01014936,5.722108
4855,219.46331651,23.62636
4856,164.39466879,15.46178
4857,67.1872309,31.55512
4858,258.64798362,7.436061
4859,262.9595768,23.17644
4860,32.22843025,7.748565
4861,340.12698689,19.01142
4862,315.26613897,26.23445
4863,16.96346466,4.035494
4864,22.15658398,2.642985
4865,203.24706518,12.86253
4866,417.46213824,14.23455
4867,230.09683356,23.37277
4868,255.63311138,29.73334
4869,189.39110856,12.62489
4870,63.13136037,13.52368
4871,111.10020539,15.65601
4872,14.04453923,1.857531
4873,13.60566174,2.465889
4874,80.47796534,7.795766
4875,14.99857265,3.900131
4876,188.30024891,19.34732
4877,10.60554878,4.555506
4878,584.65587421,11.37173
4879,383.39731098,19.07689
4880,476.61354766,8.31651
4881,274.76604531,16.48462
4882,388.19151235,30.09765
4883,310.1943346,23.0223
4884,124.46352193,19.36043
4885,339.77459304,30.15385
4886,27.12306576,5.25392
4887,234.78431147,22.44178
4888,39.10352547,13.98703
4889,286.49371868,18.10289
4890,18.07057454,1.490594
4891,487.46496881,19.51164
4892,603.58303951,18.57749
4893,21.56454771,1.649157
4894,26.52248153,2.869662
4895,319.40113404,38.37306
4896,42.70627112,12.42671
4897,10.05353553,3.720717
4898,115.60066633,22.90222
4899,251.08593625,9.886024
4900,345.33103669,14.44125
4901,349.67276551,6.933323
4902,8.14738928,5.947573
4903,100.46888339,10.18178
4904,36.38310596,7.412547
4905,207.39442062,37.92879
4906,58.95573655,12.05619
4907,142.53564126,37.63206
4908,14.26092429,10.67128
4909,27.09794806,7.184753
4910,278.49202636,9.405757
4911,13.45911075,4.161056
4912,473.72553415,2.889688
4913,13.93056544,2.454862
4914,136.32293625,25.69586
4915,622.72083671,12.97027
4916,304.41917253,12.91888
4917,48.30423928,10.65306
4918,150.26064461,24.39771
4919,181.81217559,3.813942
4920,589.43515106,33.81731
4921,106.43212964,21.63381
4922,9.20611298,3.254098
4923,20.10549259,2.63364
4924,13.82015061,5.209972
4925,9.80816016,1.489693
4926,593.29786858,27.7561
4927,349.34331845,15.81128
4928,814.57401238,7.977984
4929,159.06813115,20.2259
4930,397.46433578,23.14884
4931,15.75324986,0.00144039
4932,12.37529199,2.384215
4933,280.20918895,19.82516
4934,12.57161679,1.052681
4935,508.68539474,24.59093
4936,160.4302109,19.50201
4937,538.7025451,5.802703
4938,42.2419011,9.479831
4939,46.11090326,7.26921
4940,199.58231827,15.29696
4941,922.46817973,16.13617
4942,24.50894705,18.23059
4943,11.18958115,2.783611
4944,97.77791483,2.093763
4945,598.80373939,15.68571
4946,9.37782476,1.337658
4947,116.48448328,26.38215
4948,317.70038606,16.7326
4949,295.79303613,30.0751
4950,554.65384452,13.67453
4951,245.46277962,20.96685
4952,315.09523871,2.294295
4953,141.51363268,9.213462
4954,652.77016848,28.50761
4955,727.73120322,16.92591
4956,20.6220175,3.822207
4957,90.46392458,13.1893
4958,211.38592179,11.63272
4959,356.44495013,13.30738
4960,37.17919759,25.7148
4961,336.74071114,24.54868
4962,713.69058485,17.6452
4963,98.32660583,17.15058
4964,982.45301373,13.01789
4965,11.03599046,2.524739
4966,578.69266469,8.601868
4967,15.5612294,2.853463
4968,613.712772,23.37551
4969,469.02534019,29.41947
4970,308.45848919,11.57156
4971,94.45572573,12.3096
4972,377.27389304,2.522232
4973,210.30971622,14.31811
4974,657.40313755,33.84265
4975,422.73254418,10.17611
4976,406.60079182,6.376108
4977,23.77949419,18.47086
4978,11.09294827,3.566446
4979,84.65532955,23.31521
4980,11.02261009,1.065325
4981,28.23777773,11.76172
4982,16.74367959,7.927082
4983,732.4447529,6.199347
4984,116.02474532,24.31326
4985,1021.17542046,9.376375
4986,18.35218829,7.022225
4987,502.62416831,24.30588
4988,261.35039643,21.9124
4989,235.78118393,9.628108
4990,10.98346255,4.17341
4991,38.40815494,13.71946
4992,267.33187639,31.2053
4993,384.35142164,12.00888
4994,63.37843976,27.42091
4995,198.44943805,6.67416
4996,9.7897032,1.043598
4997,383.75997226,16.79138
4998,189.25306371,17.73058
4999,206.33456984,1.649536
5000,293.36124987,21.50228
5001,9.54792205,7.977579
5002,16.57821377,5.699834
5003,30.33107436,4.758031
5004,61.52153864,17.19151
5005,NaN,NaN
5006,527.71676879,14.32757
5007,102.22549239,12.694
5008,253.23610716,16.33368
5009,685.71318257,20.70272
5010,9.43986841,0.7015167
5011,14.91578177,1.327914
5012,236.80617403,18.64667
5013,85.07698511,16.7036
5014,9.11483979,2.13451
5015,548.17520025,12.32558
5016,268.59210333,22.34441
5017,15.47431421,3.548343
5018,16.9659458,9.35933
5019,169.68517085,22.70389
5020,65.88133483,21.10859
5021,231.09465471,16.70025
5022,403.47756656,14.39669
5023,30.34769661,10.93917
5024,355.68623701,19.31135
5025,8.12318503,2.29752
5026,13.91898584,6.175166
5027,44.23950297,13.36894
5028,25.38276943,4.191992
5029,431.64335273,21.9025
5030,604.42633091,16.5757
5031,113.5606658,20.27108
5032,50.54553691,19.38623
5033,144.46616641,8.113449
5034,8.15757343,3.957829
5035,39.82154809,14.29221
5036,175.27425968,20.94025
5037,336.37400089,17.62574
5038,20.5467177,1.191962
5039,10.2226472,5.580295
5040,250.35943044,20.82111
5041,32.99151927,5.131279
5042,14.09015069,5.996368
5043,113.8603083,14.27123
5044,59.16112995,14.13859
5045,24.54822898,6.976632
5046,983.22431767,17.74964
5047,20.51583878,3.421536
5048,47.4546016,6.217055
5049,12.07528866,2.473109
5050,14.10576923,1.649348
5051,368.7755693,22.03905
5052,581.54576991,9.995462
5053,169.28845632,17.01892
5054,777.56672346,18.5723
5055,686.65477967,25.612
5056,188.40148002,17.37875
5057,1112.52285404,22.72936
5058,28.66578301,3.290875
5059,221.29425157,23.02346
5060,103.46888031,31.08027
5061,234.61274629,5.562497
5062,40.93555946,5.205743
5063,369.44787774,19.07198
5064,293.49498566,28.21334
5065,248.24002696,22.31986
5066,12.10267598,4.166481
5067,213.64941809,14.55278
5068,221.25547174,24.90933
5069,14.51828008,5.782199
5070,494.57734863,22.70961
5071,12.24571656,1.63692
5072,636.44374955,23.51658
5073,11.98801917,1.19178
5074,12.41480148,2.299487
5075,212.34264808,26.7269
5076,297.08535579,24.71717
5077,129.89688772,11.01351
5078,10.78721852,0.00141019
5079,22.03884691,2.808013
5080,7.2313639,3.549225
5081,633.26706516,24.06066
5082,191.2826282,16.74638
5083,266.29887155,23.30531
5084,447.34199066,15.81046
5085,11.47011667,2.570915
5086,106.13439218,26.06867
5087,235.78651292,20.05419
5088,232.68582582,13.07186
5089,22.36223554,7.034571
5090,49.3999433,7.327959
5091,343.37812188,17.15106
5092,25.09946153,8.159291
5093,305.53176986,23.75342
5094,24.33781887,1.141649
5095,442.38124604,17.87264
5096,413.44476334,18.87637
5097,24.09379752,8.664034
5098,516.36002689,28.24539
5099,434.50322529,25.54163
5100,18.18007811,6.961738
5101,26.07586716,10.52236
5102,33.77334664,2.759843
5103,423.27758884,9.622796
5104,81.13481465,16.08574
5105,434.5772023,3.90805
5106,15.02852187,1.067166
5107,436.43968502,32.5133
5108,543.45354786,0.8187597
5109,10.12435037,3.834827
5110,106.28324353,24.43824
5111,797.45537831,19.08135
5112,302.35590372,27.71604
5113,161.57316601,9.451828
5114,817.60187822,8.360168
5115,112.00704001,19.35467
5116,72.00595776,13.22857
5117,373.81702616,15.07125
5118,8.24070666,0.528609
5119,38.88780538,11.98825
5120,172.57921927,18.34261
5121,159.30746167,23.38749
5122,24.31390897,2.352577
5123,291.02088974,12.38842
5124,485.64942713,4.49836
5125,236.27709584,12.30698
5126,22.98166652,NaN
5127,32.63416088,7.067773
5128,697.72085413,13.6643
5129,218.24521274,6.305743
5130,8.34118771,1.055434
5131,96.47699878,2.50462
5132,193.37147216,16.77125
5133,39.59235781,10.10314
5134,166.13264613,19.47076
5135,9.26597122,4.206313
5136,60.10931028,12.58066
5137,115.57644265,17.49967
5138,38.16658036,17.4629
5139,595.40931904,15.56236
5140,69.37989744,13.35322
5141,220.31753945,9.985787
5142,23.4796814,6.675076
5143,53.80439722,16.91493
5144,843.61182626,12.8751
5145,32.66381436,6.294553
5146,7.79805682,0.930732
5147,25.57855844,20.72053
5148,278.48103992,20.54016
5149,16.01650938,NaN
5150,99.59935694,28.60145
5151,374.52469202,9.844221
5152,419.43592011,20.34159
5153,25.53988061,7.842322
5154,566.55491254,26.54796
5155,201.08675404,22.97212
5156,29.36745338,25.82949
5157,398.46572091,18.44508
5158,14.42065467,4.922191
5159,677.7517817,12.70899
5160,473.72486853,5.131552
5161,9.13399302,3.777179
5162,444.32203554,10.92084
5163,65.30430342,20.31925
5164,175.70445049,14.63872
5165,762.72757814,13.9751
5166,56.30911845,21.47907
5167,27.41303011,14.29383
5168,114.62049612,23.88419
5169,12.56728057,1.045393
5170,6.81338816,7.295314
5171,296.54080962,21.09551
5172,735.71790483,8.675414
5173,18.06923904,6.507917
5174,234.49399839,32.93739
5175,415.82510645,20.13412
5176,12.096791,3.836535
5177,574.67900409,8.50083
5178,15.5268063,7.116661
5179,53.34322995,8.566854
5180,736.723924,19.737
5181,96.92194073,17.99188
5182,515.34679847,9.896017
5183,253.56821081,8.632212
5184,304.34292717,7.421723
5185,329.7964012,25.38759
5186,22.14932796,9.772609
5187,102.44613216,5.602073
5188,702.37055146,19.45119
5189,11.05121644,6.976995
5190,16.93178811,6.390606
5191,158.20724632,26.5627
5192,204.63623474,3.830335
5193,107.02908495,20.35979
5194,802.45472878,19.4589
5195,196.71018868,26.56145
5196,56.24397651,4.584808
5197,55.91235803,28.78351
5198,45.5441421,8.012347
5199,47.41804107,19.5106
5200,114.69718334,28.07798
5201,31.41875058,1.818792
5202,289.32418752,10.6504
5203,449.75840681,15.7075
5204,9.09115106,3.915828
5205,10.88692339,4.099047
5206,66.46583744,18.84595
5207,97.50627372,11.32583
5208,300.20437777,14.9429
5209,289.73538426,22.51797
5210,149.48478132,10.1595
5211,13.14788013,3.858201
5212,525.60770416,18.17128
5213,255.37381757,17.38624
5214,25.00583462,5.21049
5215,23.18928555,8.90669
5216,211.62584036,27.16768
5217,85.76501803,22.96778
5218,61.49445514,24.48108
5219,74.12375852,23.6002
5220,29.76110138,9.990844
5221,226.68318556,14.29335
5222,851.41912282,38.55602
5223,55.78884793,15.65602
5224,71.05813985,21.14289
5225,639.51965853,22.2222
5226,189.43798928,26.20019
5227,590.44578464,3.695211
5228,156.62862615,21.67052
5229,625.72543771,11.84722
5230,816.22487515,9.225871
5231,725.69965799,20.07385
5232,1179.52085127,20.75747
5233,303.40953779,20.92017
5234,583.80565063,36.72422
5235,7.96383755,5.981382
5236,269.47458573,27.21468
5237,18.98358925,11.13516
5238,395.19399423,22.66746
5239,12.37909353,3.184524
5240,9.06326897,2.13411
5241,144.2959895,27.29617
5242,89.81524778,8.017679
5243,127.58861516,11.07714
5244,266.22335049,24.10755
5245,81.28944131,7.672525
5246,534.74947583,31.61826
5247,15.02941221,4.422974
5248,30.32896733,4.420061
5249,145.26857052,29.36891
5250,746.24043861,30.90316
5251,22.80789478,1.065422
5252,241.63050324,10.83849
5253,145.27904333,22.16487
5254,80.59817352,34.792
5255,423.47879483,10.61798
5256,20.74574182,7.611444
5257,11.04782338,4.887753
5258,610.31975645,20.62221
5259,308.50795587,8.575196
5260,32.15472163,7.687983
5261,51.75714325,14.26783
5262,331.1615253,19.30825
5263,10.04045157,1.39524
5264,373.55628335,36.46366
5265,16.71427625,2.109023
5266,11.5723144,2.376827
5267,111.02393809,18.17155
5268,453.49594908,17.27391
5269,24.50676583,4.93153
5270,209.31823282,9.360974
5271,264.63239504,20.34161
5272,127.42481745,20.48555
5273,141.72744333,3.196795
5274,57.11998416,7.07919
5275,10.17305027,1.932901
5276,144.68391447,20.57092
5277,270.52189626,12.72437
5278,1057.21532034,20.76967
5279,405.2073622,27.39144
5280,61.34497435,15.51695
5281,593.65584957,20.53978
5282,8.81248002,5.233213
5283,225.52712465,19.1409
5284,145.60257693,22.60013
5285,794.76555665,23.4763
5286,16.01944228,0.7456067
5287,103.78363118,3.929731
5288,474.33710067,28.18476
5289,376.03064705,23.57331
5290,243.27285579,18.68902
5291,632.51595449,17.2149
5292,344.19413152,18.79318
5293,372.3954647,18.89229
5294,305.34067457,12.41658
5295,NaN,NaN
5296,213.72174024,17.81981
5297,25.25791685,3.120679
5298,196.56528491,10.81
5299,100.36190129,17.23088
5300,12.71889871,4.265995
5301,279.08573822,17.57401
5302,43.25922166,13.82309
5303,731.41188893,22.57323
5304,19.22284583,5.13162
5305,770.44947995,9.683221
5306,240.44670216,24.5099
5307,643.43350626,9.378851
5308,52.46982154,7.861139
5309,65.4964991,20.19614
5310,240.24013938,12.99628
5311,340.09734077,11.83691
5312,306.82331713,14.64964
5313,50.4231179,2.432753
5314,306.37130882,7.589948
5315,25.66281612,0.4653819
5316,208.63152123,5.239228
5317,718.55639338,10.33437
5318,11.42002836,2.442168
5319,9.02313142,1.748417
5320,682.13500884,12.65629
5321,536.41131959,9.693202
5322,63.66290728,27.25954
5323,9.40828849,1.858594
5324,298.68093392,8.027209
5325,145.59898726,8.955187
5326,80.54237108,16.93316
5327,13.14641335,3.169333
5328,235.92374387,18.19367
5329,7.20361299,2.325568
5330,102.72372031,22.86897
5331,196.16536685,12.81777
5332,278.82025738,15.67852
5333,739.41320544,22.40107
5334,226.82569251,5.010131
5335,80.38312427,16.0659
5336,12.02865772,0.352313
5337,10.42946633,1.337797
5338,17.08933053,2.789274
5339,15.47322442,4.751745
5340,8.51972508,7.456244
5341,63.79456237,16.08401
5342,35.22393691,7.762469
5343,450.18730254,18.22154
5344,608.54123725,10.67427
5345,80.35227705,7.404619
5346,94.131137,17.50544
5347,23.68453403,4.235398
5348,66.54265009,29.97593
5349,19.07310246,7.915299
5350,59.65704274,11.74388
5351,18.55787471,8.541883
5352,432.67990274,8.128804
5353,18.69466145,7.131267
5354,253.30844456,8.50771
5355,31.3774828,1.398717
5356,62.08546039,20.05357
5357,656.36837878,19.28642
5358,180.82207825,19.07928
5359,522.71110386,31.78149
5360,15.8727627,3.72185
5361,198.34693933,18.12326
5362,38.01786716,12.00337
5363,833.28225432,29.01927
5364,6.07762354,3.930192
5365,476.56035951,29.22215
5366,615.66430935,16.2312
5367,287.18957625,12.23658
5368,129.07615737,2.092514
5369,244.95804192,14.3271
5370,92.01859255,7.353397
5371,434.34635993,17.3108
5372,662.63552742,20.01559
5373,339.25999025,11.03231
5374,669.37392431,21.79009
5375,451.38090231,12.59012
5376,756.71236068,2.44717
5377,26.38403173,22.4782
5378,13.04174814,0.7456201
5379,263.8185818,24.18216
5380,234.35890282,21.82684
5381,109.19306066,18.79052
5382,64.62364602,14.50429
5383,409.4797181,6.924191
5384,22.66993009,8.312564
5385,381.77449212,19.96721
5386,335.35167948,25.84477
5387,541.73536616,0.3487617
5388,642.65158022,22.78649
5389,46.44378042,7.269968
5390,25.13541351,16.74605
5391,306.64759346,32.87277
5392,39.06040156,4.881609
5393,298.13487915,18.88265
5394,14.41281047,0.5246536
5395,212.47491467,16.08851
5396,249.27171586,24.87775
5397,506.71708865,7.846093
5398,15.06459439,2.467343
5399,471.61007381,10.16899
5400,74.33821806,8.19123
5401,15.99830433,7.117376
5402,174.24814597,22.33714
5403,53.34438625,5.114141
5404,174.24942705,18.30651
5405,638.40734404,23.3635
5406,479.46591539,16.97338
5407,23.55595983,2.80075
5408,16.25374493,2.770685
5409,21.06201937,6.705103
5410,1069.38172814,22.01505
5411,20.83468083,2.098253
5412,15.48145709,1.054732
5413,12.03836267,1.806397
5414,70.4184055,18.96581
5415,28.63485168,8.328857
5416,707.28709368,35.18078
5417,459.46707116,8.639764
5418,7.19274196,1.051945
5419,191.30132995,22.71368
5420,33.02276525,3.753992
5421,6.78047642,2.88161
5422,30.74010385,7.622751
5423,579.30252229,24.29696
5424,323.36036832,8.636824
5425,90.03130685,8.12845
5426,84.29434586,6.865281
5427,237.82847284,12.96958
5428,333.19685279,20.01023
5429,169.21766972,7.335256
5430,97.60062019,7.298645
5431,15.16135286,1.951326
5432,152.67400291,21.55738
5433,231.62896687,27.89018
5434,22.06283026,NaN
5435,89.46407948,6.958545
5436,15.01661831,3.861105
5437,41.92261915,1.64955
5438,20.63418674,2.463719
5439,248.71794657,16.0494
5440,5.65619009,3.957928
5441,46.93103709,19.13955
5442,54.32158175,9.456788
5443,16.07509346,15.47869
5444,28.49797494,0.7463039
5445,61.8049876,20.04577
5446,41.70415325,20.35957
5447,9.48647032,1.756102
5448,683.39990011,19.67029
5449,794.69121904,21.78187
5450,660.38806213,24.28053
5451,335.63570546,28.26642
5452,445.26848559,20.5781
5453,351.52461833,16.91311
5454,579.74775168,22.93719
5455,346.52165694,13.51668
5456,567.56799594,29.29295
5457,10.49506057,2.470922
5458,97.21886344,10.63113
5459,187.79447462,16.73347
5460,487.39660001,12.33806
5461,12.14346183,7.781813
5462,810.45678851,16.2048
5463,51.03690178,12.45339
5464,273.70304033,6.599919
5465,13.05734514,3.669772
5466,449.08235395,25.95982
5467,252.32453211,20.21753
5468,512.56983947,26.29846
5469,365.70098481,28.19812
5470,11.03489242,2.838789
5471,285.08400886,28.91642
5472,299.6556745,16.90994
5473,273.39597878,7.825125
5474,48.70874049,17.4889
5475,241.48062624,28.89073
5476,15.94914526,6.289968
5477,283.44703219,18.17254
5478,116.48773999,14.35841
5479,946.22332912,23.01639
5480,303.16544244,19.65541
5481,395.51528275,19.12662
5482,100.47295383,21.74854
5483,267.28039981,10.31107
5484,63.5565511,8.911465
5485,15.05875292,2.382651
5486,535.73916137,22.01969
5487,11.78824173,2.944904
5488,51.19045009,30.61475
5489,8.23675595,1.819095
5490,346.65947815,13.34806
5491,21.37817283,9.382662
5492,990.60321637,21.48821
5493,62.59141295,12.22791
5494,711.60191872,13.61479
5495,447.72108183,19.92906
5496,17.27843625,1.490201
5497,14.72615929,5.702332
5498,16.03578552,1.567934
5499,239.51197161,17.82072
5500,153.04586535,27.76137
5501,234.43620978,25.92478
5502,374.62174684,28.28361
5503,54.1101779,13.76609
5504,45.33886815,12.64691
5505,537.77664026,38.07546
5506,133.45271929,14.27094
5507,327.53593052,14.55527
5508,19.06526901,15.37579
5509,442.17947586,15.46833
5510,486.32871387,15.6023
5511,209.53546425,30.46087
5512,9.92735679,2.667813
5513,61.61124747,13.43739
5514,24.34830441,5.896208
5515,313.72498505,31.72891
5516,144.60682191,16.21225
5517,781.6238431,3.932353
5518,17.52733266,2.794905
5519,567.34576961,13.17745
5520,13.6970337,0.8149064
5521,9.96517017,2.657781
5522,552.44490021,14.14829
5523,45.47425326,2.425727
5524,25.10034059,11.7572
5525,13.84252802,5.750674
5526,10.72835335,1.750941
5527,79.32110801,17.87633
5528,74.43124157,24.22452
5529,120.14243222,10.3248
5530,229.51165189,8.706411
5531,28.33184919,14.18326
5532,48.42260751,18.83275
5533,529.22797239,14.41271
5534,284.74383651,6.51487
5535,222.6939147,17.22635
5536,25.02968388,8.960933
5537,11.42413193,4.006915
5538,278.11265673,17.80161
5539,11.30962447,1.192577
5540,12.04773521,0.7453841
5541,87.58014892,8.960693
5542,22.57409624,3.899039
5543,185.64072602,30.82164
5544,314.66372539,13.54354
5545,87.46389735,3.092417
5546,82.76185715,17.70531
5547,162.44653398,19.03047
5548,301.36303652,30.87632
5549,21.00015235,1.932891
5550,750.51532513,9.249777
5551,299.80860179,10.89582
5552,305.22130116,11.84911
5553,469.38627144,35.66107
5554,342.74314788,28.44805
5555,69.54411875,21.77779
5556,352.19471327,22.20913
5557,165.81755143,9.27499
5558,42.58751992,8.877112
5559,23.51235826,2.877126
5560,5.11718182,4.463167
5561,731.748085,12.9587
5562,9.54717129,2.381115
5563,651.57835956,10.8805
5564,544.72215468,16.69347
5565,520.73951649,20.34777
5566,734.74079046,10.24592
5567,459.71948093,26.13407
5568,142.04541919,18.8237
5569,16.57116656,8.248946
5570,494.70050077,14.17636
5571,10.44979841,1.756265
5572,102.10141627,26.05931
5573,19.52728277,4.769836
5574,417.3520071,18.6739
5575,29.1778215,10.54528
5576,231.62559694,5.93982
5577,615.42414585,11.02393
5578,169.4152253,18.11711
5579,683.51294799,32.69245
5580,647.54763206,6.710307
5581,11.50816191,3.580477
5582,109.02453209,11.37332
5583,12.42938608,2.460822
5584,61.59236633,19.46273
5585,101.65294116,6.638415
5586,17.11086915,4.866346
5587,802.55347865,23.53086
5588,53.58692259,12.64096
5589,23.68318733,0.7444432
5590,638.42167138,0.00131955
5591,364.54543036,12.30947
5592,15.60827921,9.709283
5593,412.26988459,31.8953
5594,452.72514586,23.43559
5595,58.57143068,8.974096
5596,59.43059155,4.715797
5597,96.68378167,11.84807
5598,966.56487113,10.59295
5599,490.33107931,19.71639
5600,NaN,NaN
5601,274.34108893,3.156852
5602,21.01744224,5.110959
5603,10.24325984,1.046728
5604,383.51584114,19.34487
5605,184.24333635,22.41734
5606,446.70155066,26.69922
5607,17.27568436,1.933479
5608,280.56954741,13.57331
5609,14.0061216,NaN
5610,194.62006512,6.965248
5611,140.74216503,28.41192
5612,716.39835519,4.160275
5613,873.63276105,6.968117
5614,80.82380199,9.765623
5615,116.84927048,18.79317
5616,246.69233439,16.89495
5617,189.23778351,10.98198
5618,29.76749307,12.3631
5619,305.351989,22.98631
5620,772.56346964,11.67207
5621,99.84437629,29.89776
5622,241.43034419,14.15656
5623,600.42389201,18.08642
5624,11.55326813,3.8731
5625,23.97731648,5.251146
5626,14.69662389,0.7000903
5627,37.9759961,13.55206
5628,350.09286658,10.62597
5629,NaN,NaN
5630,132.07475171,21.04115
5631,26.05530094,3.979022
5632,13.73581013,3.762211
5633,1085.53848453,8.294274
5634,35.55180853,20.99615
5635,218.44424689,19.73209
5636,20.07879531,1.648742
5637,250.49165383,13.93264
5638,323.57880855,22.45258
5639,469.83511427,NaN
5640,12.04242524,3.481179
5641,254.71492614,29.14471
5642,42.01573849,17.19609
5643,19.99638315,3.753528
5644,162.28208843,23.20903
5645,728.56707042,13.30921
5646,485.84274733,18.61466
5647,15.88994245,6.486696
5648,930.14718723,38.25072
5649,421.65523077,11.70094
5650,17.05988933,4.972222
5651,1177.51913369,16.57486
5652,17.11780974,3.122817
5653,350.3958635,27.28203
5654,314.36683144,17.98643
5655,64.1347659,7.483523
5656,305.36790497,22.04115
5657,337.47046519,22.11185
5658,383.16182184,27.75583
5659,10.71911822,8.57016
5660,24.1226443,13.01172
5661,631.8221043,28.43888
5662,258.19470467,15.72056
5663,180.63184031,11.06641
5664,246.43264512,5.234274
5665,102.62127678,30.33814
5666,18.40950962,6.713383
5667,6.85663601,5.044584
5668,381.52335623,14.65398
5669,674.46475914,36.66235
5670,159.37149583,21.11378
5671,17.10151715,3.859503
5672,140.3946766,23.91483
5673,410.41507836,23.84395
5674,250.15537782,9.63666
5675,31.03896422,16.7269
5676,7.98836205,1.394732
5677,1032.41108439,16.57815
5678,313.12966265,7.985349
5679,600.67661391,37.30459
5680,17.98533582,2.445935
5681,216.39269703,11.87554
5682,43.406474,1.741582
5683,512.25901203,23.376
5684,16.0617945,1.839557
5685,1026.46359888,7.960673
5686,548.55985671,16.83245
5687,425.62052031,13.57246
5688,181.71229594,14.18571
5689,111.67473988,6.510296
5690,96.35207193,12.26648
5691,61.51819377,29.17621
5692,20.3413934,4.566443
5693,250.83706037,7.948224
5694,1107.56543024,7.327354
5695,117.84031957,25.82844
5696,660.7018457,7.944875
5697,61.33047516,15.2426
5698,658.32911001,16.4946
5699,768.68126242,18.96968
5700,868.77469927,26.68653
5701,98.81898791,17.25581
5702,228.16597252,24.78939
5703,323.80864029,24.18761
5704,15.96775289,2.624153
5705,277.48537825,8.639422
5706,238.50490002,7.381969
5707,93.91267349,23.02106
5708,214.27085637,17.33183
5709,7.45612267,1.069047
5710,126.23332291,20.27255
5711,199.57166073,10.35912
5712,287.83514461,25.33127
5713,577.46695132,21.19481
5714,314.67482672,10.95047
5715,854.71002415,26.74705
5716,421.71872015,13.0533
5717,381.60991349,5.410425
5718,9.39093391,1.809022
5719,194.23688232,11.33698
5720,362.80917923,13.63
5721,317.48928816,18.10909
5722,95.70306478,22.79639
5723,174.14474747,7.60991
5724,9.89025992,1.402819
5725,36.68589854,2.798913
5726,10.29232913,2.157751
5727,1040.50334816,20.39051
5728,26.10686267,4.259912
5729,534.67370294,28.34802
5730,20.66228299,20.99811
5731,690.68821889,13.2983
5732,67.21799962,17.44451
5733,16.9907793,9.26519
5734,119.73367413,11.57648
5735,19.1265692,5.590484
5736,21.0741296,2.889571
5737,17.00185027,3.632918
5738,106.77831881,6.556269
5739,115.60172329,25.01837
5740,662.47456403,33.59755
5741,90.67485335,19.44654
5742,391.20409435,26.67639
5743,176.07986601,22.52636
5744,38.74765293,3.485052
5745,13.05629096,4.346446
5746,490.66013459,9.235611
5747,626.71626605,15.70827
5748,435.61244581,24.6123
5749,149.99516308,14.32834
5750,11.15822766,5.938256
5751,69.6627878,21.82415
5752,424.37212174,15.62193
5753,212.70223736,11.79149
5754,40.24953154,20.55184
5755,1101.38462489,34.62923
5756,308.63743443,15.82605
5757,509.56882798,22.55981
5758,889.0968914,34.44338
5759,655.48041619,27.25541
5760,134.65521122,17.98293
5761,824.48944011,8.87526
5762,95.7177182,23.66965
5763,9.76607378,2.54852
5764,433.37383957,11.44503
5765,27.04650459,7.480599
5766,349.53673991,12.31974
5767,9.1230506,1.931853
5768,6.38898576,2.138715
5769,11.48020364,3.482202
5770,629.59264948,21.50066
5771,951.59174564,15.66997
5772,28.4583072,2.381168
5773,31.21713709,5.131215
5774,23.22818759,7.612242
5775,292.0091714,25.83551
5776,12.00263287,1.637785
5777,35.16763802,24.78253
5778,15.72391143,0.00144457
