,tdx30_Barcelos,tdx30_slope_Barcelos
2248,31.50735,2.147011
2249,26.32789,4.296493
2250,27.01639,5.71296
2251,36.79173,2.938064
2252,46.0627,1.512839
2253,26.13195,0.5489307
2254,44.71844,3.321224
2255,50.57412,2.250068
2256,49.59496,2.039857
2257,45.84164,1.359744
2258,17.96441,6.632672
2259,34.89949,2.931694
2260,47.0952,2.86893
2261,43.47486,3.385011
2262,38.6931,4.612422
2263,26.45206,12.91373
2264,46.06472,1.474886
2265,23.3564,10.3757
2266,36.85958,2.255585
2267,43.93713,3.457591
2268,43.12504,0.4908049
2269,38.77264,0.5281417
2270,25.05085,2.837252
2271,44.98963,0.7209795
2272,45.33945,1.730042
2273,35.4702,2.198965
2274,43.14878,0.1550275
2275,26.52479,1.654382
2276,47.49404,4.296597
2277,47.7982,2.114119
2278,2.240122,NaN
2279,48.13285,3.161611
2280,37.26889,2.761201
2281,30.16567,3.876097
2282,15.52516,0.1729501
2283,45.99203,3.878707
2284,20.18202,14.84746
2285,40.32891,2.661274
2286,39.91068,3.792307
2287,26.33685,7.054152
2288,38.48593,1.000531
2289,45.17209,4.737225
2290,27.62755,1.653963
2291,49.41021,2.415894
2292,30.72174,6.397488
2293,42.03141,0.9969116
2294,44.35819,0.8381234
2295,45.56913,1.175438
2296,30.60151,3.298928
2297,48.02018,1.314669
2298,26.27859,4.864526
2299,31.39205,1.199344
2300,42.35123,1.146574
2301,16.88939,1.012338
2302,36.24464,1.857905
2303,19.92942,3.707816
2304,47.07248,2.071131
2305,NaN,NaN
2306,46.71504,2.627741
2307,30.71685,1.187074
2308,47.42368,0.2077285
2309,48.06318,1.428536
2310,45.54922,1.866841
2311,17.2136,4.821541
2312,24.36787,4.183212
2313,46.62935,2.000258
2314,38.71177,0.8327321
2315,35.78377,0.9814995
2316,47.86232,1.602283
2317,38.42265,1.398688
2318,18.69605,10.28167
2319,44.20712,0.546647
2320,42.28143,0.6108689
2321,32.92818,1.029577
2322,46.6787,2.999347
2323,13.83409,0.3238693
2324,30.74761,0.5640135
2325,34.15369,4.291919
2326,43.49902,1.535561
2327,41.86007,5.434393
2328,43.41132,2.349829
2329,35.38512,4.399403
2330,45.40378,0.7089811
2331,7.898796,NaN
2332,43.08941,1.723388
2333,24.35843,4.972189
2334,38.64896,0.4026109
2335,20.09526,1.998983
2336,43.71486,0.6597698
2337,20.35049,1.344862
2338,39.28444,1.932623
2339,44.43829,0.3389447
2340,48.00072,3.229255
2341,43.04193,4.208644
2342,41.55638,0.8433213
2343,47.04388,0.8076113
2344,45.30165,1.384719
2345,46.57932,1.228291
2346,46.5341,1.726033
2347,25.8245,0.2783459
2348,48.68421,0.3927648
2349,46.54426,1.64757
2350,44.75232,2.556158
2351,31.64939,14.00107
2352,38.54342,1.543053
2353,45.18778,0.5731006
2354,43.66936,0.1734989
2355,38.62068,3.383638
2356,32.39854,1.469739
2357,37.66117,4.845347
2358,46.19942,0.7358633
2359,20.55634,3.253197
2360,49.64029,1.57044
2361,50.57103,1.357643
2362,29.27869,4.29289
2363,47.85223,1.696851
2364,38.50719,2.519239
2365,43.43681,0.3789247
2366,47.79644,3.932769
2367,35.6409,2.228161
2368,41.56508,6.234798
2369,47.85112,0.5011847
2370,23.45283,2.931393
2371,50.91455,4.366719
2372,20.56692,0.1233404
2373,17.49041,3.251656
2374,40.22506,4.835924
2375,47.51584,1.34197
2376,48.13202,2.580348
2377,43.10289,1.576285
2378,45.97302,1.893856
2379,52.1137,1.996131
2380,46.86297,1.498626
2381,48.41555,1.499985
2382,44.76869,1.715289
2383,29.62833,4.019226
2384,45.88003,0.9957458
2385,39.23265,0.8729919
2386,38.54635,1.983537
2387,18.27622,0.1431807
2388,21.06619,0.5697231
2389,43.63567,5.110225
2390,52.5205,3.604645
2391,29.19739,0.1582615
2392,46.32534,1.185196
2393,30.9283,5.364775
2394,37.9043,1.836272
2395,43.46738,1.442284
2396,40.31303,6.26121
2397,41.96274,2.302327
2398,16.81023,2.40503
2399,34.13779,1.624321
2400,43.02837,1.600033
2401,24.21182,1.719476
2402,16.9293,0.6796664
2403,46.03589,1.537621
2404,46.4789,2.507759
2405,19.30888,0.654565
2406,47.83646,1.194887
2407,44.57042,3.560816
2408,45.96512,1.440278
2409,44.26062,4.265531
2410,22.77281,4.865809
2411,43.50094,1.778298
2412,26.03756,2.451712
2413,44.97907,1.880451
2414,26.27006,1.522348
2415,41.1973,6.337729
2416,17.74808,0.2792439
2417,35.89315,3.487307
2418,46.55068,1.337745
2419,27.47822,1.108656
2420,45.19514,1.026327
2421,33.22658,5.222868
2422,51.164,1.807672
2423,42.33626,1.784023
2424,35.74043,1.02002
2425,37.45261,3.849754
2426,44.67277,0.6260995
2427,23.12049,0.8378533
2428,46.29596,1.349026
2429,26.16298,6.47449
2430,16.9873,0.3272738
2431,30.35548,0.702168
2432,38.32601,4.523675
2433,45.46339,2.103334
2434,33.39336,7.794838
2435,44.77164,1.460197
2436,28.16615,0.2151842
2437,41.7752,4.48806
2438,47.88226,1.064032
2439,45.27467,3.515928
2440,44.9196,0.7315121
2441,20.59608,0.07512765
2442,21.5301,1.145972
2443,52.80039,4.566708
2444,41.62972,2.926269
2445,48.9917,2.537052
2446,41.10929,0.2939858
2447,27.13756,0.9598646
2448,43.0482,1.248093
2449,36.32118,2.093175
2450,26.01684,0.3242558
2451,35.4079,1.141614
2452,45.58834,3.439856
2453,23.93441,5.801598
2454,45.40621,2.341323
2455,21.12518,0.8539171
2456,46.23929,1.25595
2457,45.42202,0.7711977
2458,49.28226,2.768603
2459,48.11059,1.206198
2460,47.60903,0.2044367
2461,31.44884,3.568892
2462,52.16651,0.6601066
2463,27.12815,1.305778
2464,45.03483,2.804344
2465,40.89693,2.609587
2466,18.30979,0.701726
2467,19.77269,0.3284264
2468,46.90827,2.468768
2469,44.85555,2.350602
2470,37.37214,1.115433
2471,49.00761,2.797284
2472,30.24347,2.283982
2473,47.12242,1.839516
2474,29.16373,0.3930382
2475,21.23382,1.819228
2476,39.202,4.908218
2477,13.13907,0.8850892
2478,45.11254,1.290021
2479,37.34163,0.5900953
2480,15.4537,2.561733
2481,33.11838,7.691725
2482,29.29483,4.427151
2483,45.6582,1.605448
2484,38.33068,3.350507
2485,46.30326,6.737911
2486,24.79427,4.426011
2487,37.71063,4.989391
2488,23.64126,3.007703
2489,46.75359,2.229328
2490,19.53632,2.047801
2491,25.09284,1.724764
2492,40.68981,0.8307536
2493,49.89563,0.8313605
2494,30.6076,0.6157098
2495,34.00126,5.931589
2496,23.55322,2.078949
2497,15.92801,0.8470527
2498,48.03707,1.95026
2499,18.03323,1.341369
2500,42.83794,6.488514
2501,46.2809,0.6398263
2502,42.14627,4.528091
2503,21.33944,0.9121959
2504,40.34984,1.034963
2505,38.8524,5.723643
2506,41.9808,5.221866
2507,48.40196,3.270432
2508,18.07862,0.05955293
2509,35.08913,2.142205
2510,46.17486,1.476294
2511,26.33121,2.068766
2512,33.19669,1.329711
2513,43.59297,1.433365
2514,26.56689,2.660723
2515,27.4321,1.458452
2516,50.37046,1.990211
2517,20.63699,2.409475
2518,42.97182,1.223319
2519,46.27769,0.7983841
2520,48.65202,4.432049
2521,41.7975,9.275715
2522,44.10868,3.876194
2523,22.16871,2.650237
2524,43.21496,6.769256
2525,38.86208,6.037385
2526,48.10932,1.983591
2527,38.68267,2.127558
2528,48.51015,2.635469
2529,41.9236,5.976255
2530,47.56047,3.864599
2531,17.94582,0.1816224
2532,52.18573,1.691774
2533,26.59037,0.3492046
2534,46.8808,2.956057
2535,43.54897,2.589555
2536,40.79159,0.7686909
2537,43.36844,3.421166
2538,44.2656,1.538006
2539,48.38559,2.445817
2540,33.26714,1.300981
2541,47.11724,1.672242
2542,28.24168,14.20994
2543,22.67945,3.189425
2544,46.57016,3.065466
2545,21.49196,0.1567969
2546,42.30586,4.089475
2547,50.83164,2.433401
2548,25.61412,1.215226
2549,40.50803,1.61211
2550,25.28564,0.2671924
2551,39.89538,2.98124
2552,29.59299,0.06867512
2553,42.54353,1.729867
2554,44.2785,4.459976
2555,26.07173,2.924297
2556,46.44661,1.593958
2557,38.51264,3.435345
2558,29.72043,2.192957
2559,39.64331,3.661584
2560,40.37961,0.5562814
2561,47.3338,3.861844
2562,15.90784,NaN
2563,44.83324,0.8564173
2564,24.19585,2.872523
2565,35.23232,2.531964
2566,24.66743,0.6995229
2567,32.3014,2.084117
2568,50.41643,2.16483
2569,42.89774,2.811883
2570,17.18932,12.14351
2571,48.17451,1.648484
2572,47.72187,2.658244
2573,47.25647,5.011087
2574,21.69354,1.21936
2575,46.97808,1.957461
2576,46.59472,3.573247
2577,9.964673,11.62436
2578,44.86576,4.492544
2579,41.96334,1.337929
2580,NaN,NaN
2581,30.17349,3.19798
2582,33.24486,4.598906
2583,45.59346,0.9852271
2584,44.1286,5.483275
2585,49.38215,1.089977
2586,22.40167,0.9086283
2587,44.21828,3.403019
2588,46.6422,0.4045219
2589,46.41584,2.396625
2590,44.39879,1.730058
2591,22.42914,1.652089
2592,48.87974,1.480572
2593,27.40716,0.5708489
2594,43.21547,0.8926307
2595,38.25385,0.67181
2596,41.32847,0.6654062
2597,39.07807,5.203772
2598,33.12782,3.779852
2599,24.84473,1.798245
2600,50.31703,2.883288
2601,46.59018,2.640962
2602,31.17383,3.066831
2603,53.23639,1.781245
2604,41.06542,1.547574
2605,46.84148,1.47132
2606,46.07494,0.9382798
2607,40.83866,4.232099
2608,40.20057,5.1285
2609,38.00615,1.681864
2610,30.49915,0.9167584
2611,43.52289,1.698572
2612,26.75978,3.68362
2613,25.7159,1.24677
2614,47.94323,1.992298
2615,30.8009,5.875719
2616,16.83497,1.268559
2617,NaN,NaN
2618,30.51281,6.317426
2619,26.83127,0.3576207
2620,44.92859,0.2418618
2621,44.00321,1.933555
2622,29.3113,9.012145
2623,38.0619,2.091406
2624,49.79108,2.153651
2625,39.28206,4.094063
2626,39.63831,2.28586
2627,28.30983,2.047259
2628,41.73575,0.9381424
2629,50.39335,0.9068775
2630,44.26812,3.115228
2631,30.70114,1.986049
2632,45.21796,3.110664
2633,21.01396,0.1166453
2634,43.29995,2.560574
2635,44.02556,4.006209
2636,37.00895,0.3369241
2637,43.53427,0.5729534
2638,15.91883,5.996923
2639,51.67539,0.9015871
2640,45.50362,6.519675
2641,47.06643,2.358122
2642,46.76493,1.425003
2643,41.88905,2.50472
2644,36.89843,0.9533681
2645,28.42964,1.337072
2646,29.20341,8.610769
2647,46.42284,1.030208
2648,31.48756,1.435739
2649,44.75472,1.857198
2650,28.90905,0.8139108
2651,18.86241,1.526845
2652,42.25578,0.4441753
2653,41.59823,3.287688
2654,43.69655,2.519595
2655,36.62431,1.281911
2656,42.29002,0.6952685
2657,NaN,NaN
2658,45.62021,1.90233
2659,21.15051,0.9614927
2660,32.83514,1.217765
2661,31.00944,1.671069
2662,50.10423,2.156354
2663,40.19865,8.209316
2664,47.14875,2.067223
2665,19.99833,1.613864
2666,4.786156,NaN
2667,40.43705,9.936975
2668,46.49996,2.598663
2669,31.61751,2.095179
2670,34.55238,1.575884
2671,20.01236,0.09342459
2672,37.25451,4.25877
2673,42.83169,3.295071
2674,42.16378,3.142722
2675,44.14414,7.854986
2676,40.11105,2.025449
2677,46.77443,2.42494
2678,30.33319,0.4240545
2679,48.27141,3.423302
2680,35.2307,3.064254
2681,28.33035,1.108699
2682,48.37796,1.043644
2683,39.1904,1.009884
2684,35.60254,1.947497
2685,19.05146,0.382987
2686,45.90676,1.700269
2687,30.37181,3.946517
2688,51.88207,0.5767192
2689,44.07451,0.4446644
2690,38.86349,0.4531336
2691,48.07238,2.818961
2692,38.14815,3.641802
2693,25.18777,0.9130754
2694,31.64237,5.228317
2695,17.89813,1.404618
2696,43.47137,0.862405
2697,47.87027,2.436549
2698,44.07056,4.590553
2699,47.62216,0.7894166
2700,38.75723,0.289908
2701,47.82197,2.661903
2702,19.97567,0.8893247
2703,43.71526,3.786463
2704,27.63567,0.9526373
2705,47.97053,1.353505
2706,49.76896,0.8514042
2707,30.4797,5.250966
2708,47.37724,0.5937336
2709,33.26078,0.8524396
2710,28.74341,3.509551
2711,1.98977,NaN
2712,43.73558,0.7410942
2713,19.78414,1.37844
2714,45.56909,4.870189
2715,23.11954,2.367294
2716,50.01122,3.275471
2717,28.65267,0.5342442
2718,43.36198,1.297781
2719,19.82731,13.50546
2720,46.11522,2.343378
2721,50.09658,1.101412
2722,43.49776,1.853193
2723,44.88678,0.8175942
2724,47.02935,2.399026
2725,47.78328,1.082654
2726,19.69443,2.19002
2727,21.42327,19.83017
2728,40.32938,4.629469
2729,48.3948,0.5925847
2730,36.34641,6.530994
2731,22.79052,3.894607
2732,28.04428,5.585246
2733,37.25542,0.1488512
2734,24.93506,6.48088
2735,25.21182,2.045949
2736,31.13681,2.844981
2737,21.76004,2.766107
2738,19.28128,0.6339359
2739,46.15419,0.8281088
2740,26.85142,5.082973
2741,30.70489,3.57846
2742,19.65358,0.9189037
2743,19.50154,0.2533344
2744,47.37915,1.43278
2745,47.72504,2.303528
2746,28.50027,0.7990243
2747,39.12381,1.654102
2748,45.46763,2.615219
2749,35.17422,2.810652
2750,48.70552,0.9941435
2751,46.0228,1.168377
2752,32.42591,1.094786
2753,16.16781,0.4628361
2754,43.03249,2.099552
2755,45.6738,3.29044
2756,35.06029,1.229203
2757,28.45035,1.037202
2758,15.55921,0.5628169
2759,32.88455,6.043406
2760,31.70333,1.177919
2761,43.24052,1.64881
2762,32.55973,5.238272
2763,27.59646,4.281437
2764,17.82755,2.706376
2765,46.70697,0.9034245
2766,43.75777,2.39114
2767,39.47141,4.895926
2768,46.27145,1.796174
2769,44.9298,1.365401
2770,40.35549,2.341598
2771,16.91556,0.8830283
2772,43.43763,1.545557
2773,49.94409,2.320168
2774,34.90973,10.38745
2775,43.05761,0.6508934
2776,36.46317,5.050786
2777,27.08409,17.5857
2778,51.83919,2.07264
2779,39.35807,1.090977
2780,44.3882,10.35913
2781,30.23647,1.603143
2782,1.688511,NaN
2783,17.91823,2.53258
2784,45.38686,2.134708
2785,38.36703,5.793817
2786,44.4898,2.833711
2787,41.07191,3.445029
2788,35.51399,6.640537
2789,30.02305,2.185569
2790,29.17116,1.719669
2791,37.72955,9.663495
2792,45.66123,2.474641
2793,43.09658,1.691227
2794,32.63693,2.749215
2795,29.61985,1.511454
2796,32.55961,2.634759
2797,21.03184,1.207844
2798,45.35099,2.794872
2799,23.71471,3.829333
2800,23.78839,0.4079691
2801,19.05027,1.239138
2802,34.81659,0.4167686
2803,47.42899,4.519649
2804,26.11773,0.07027914
2805,17.96335,9.795498
2806,32.28669,0.1248749
2807,50.1414,1.529871
2808,42.64725,0.7071583
2809,37.76136,2.149799
2810,47.84329,2.483426
2811,20.04926,0.3789132
2812,43.79607,1.057471
2813,28.09512,6.208109
2814,29.97822,1.263334
2815,43.55873,1.61075
2816,12.57266,0.3053986
2817,37.63406,12.84274
2818,45.36253,3.958696
2819,38.81458,1.759737
2820,25.34657,0.5785798
2821,31.54455,2.179399
2822,26.82934,3.322802
2823,44.51516,2.448268
2824,43.31651,1.066607
2825,47.01502,0.6701716
2826,24.36113,3.037352
2827,43.20602,0.7872499
2828,49.1781,5.002614
2829,29.12747,2.947892
2830,45.75531,4.118747
2831,25.27078,5.664956
2832,23.88985,0.6330678
2833,20.27418,0.372867
2834,46.55501,1.929674
2835,46.56511,0.3515346
2836,16.79585,0.3752024
2837,26.38691,8.375421
2838,21.48012,0.2976504
2839,48.15862,2.76378
2840,45.94747,1.095706
2841,43.34346,2.329671
2842,46.90095,1.092434
2843,42.75562,1.918872
2844,16.57454,0.1678367
2845,22.04782,4.563414
2846,26.50445,0.1153468
2847,47.05711,2.094093
2848,46.09887,3.401035
2849,25.38376,10.74824
2850,46.29827,1.054347
2851,30.0143,2.057965
2852,50.97294,4.720149
2853,42.89242,0.4741834
2854,37.29134,2.490262
2855,46.18277,3.130205
2856,47.07982,1.793699
2857,38.16473,2.999414
2858,43.03444,0.5180228
2859,28.75642,0.4487825
2860,27.24394,2.146977
2861,43.06951,1.50614
2862,47.82314,2.199222
2863,47.22969,2.613344
2864,35.24967,2.472949
2865,43.83504,4.452086
2866,40.8396,2.558558
2867,46.1715,1.504553
2868,27.88877,1.135911
2869,27.93747,5.474626
2870,18.71438,0.9147742
2871,45.30944,1.123353
2872,43.91846,2.097458
2873,38.27198,2.353675
2874,44.63613,0.4947505
2875,47.78394,4.214464
2876,34.07965,3.442451
2877,43.28436,1.539803
2878,31.46303,0.3205225
2879,52.42357,2.078496
2880,27.98144,4.510023
2881,49.0626,2.69332
2882,43.81464,0.5781734
2883,43.79708,3.142389
2884,43.97522,0.7913988
2885,40.60631,4.57913
2886,46.3459,0.8201409
2887,45.46777,0.8905349
2888,27.99204,5.117398
2889,46.77971,3.760531
2890,47.95652,1.281554
2891,44.24569,3.215286
2892,44.27083,1.582881
2893,46.74702,1.742404
2894,47.66135,0.7974717
2895,45.83448,4.173791
2896,40.57764,0.6683117
2897,31.39728,0.8447337
2898,45.45145,0.934177
2899,42.18527,0.9737535
2900,34.41104,1.94982
2901,46.07948,1.906699
2902,44.24568,2.734967
2903,30.09176,0.07602507
2904,43.7082,1.8314
2905,40.67571,2.256146
2906,41.98129,2.429372
2907,48.22366,0.7987753
2908,42.32222,1.439014
2909,46.70831,0.9100506
2910,13.13138,0.8910108
2911,44.61293,1.232285
2912,40.2984,0.5901382
2913,48.63231,2.671927
2914,45.9767,4.503773
2915,17.03521,0.8788268
2916,39.3478,1.579181
2917,41.46823,3.249951
2918,36.88986,1.335488
2919,16.67034,0.5025075
2920,29.36363,0.2877451
2921,45.67489,0.6604517
2922,40.20502,2.00437
2923,33.08656,2.886935
2924,44.2295,2.522486
2925,44.66228,0.2438917
2926,32.5472,0.806253
2927,47.01397,1.8501
2928,48.28786,1.60837
2929,28.53631,0.1075918
2930,23.36491,8.778817
2931,48.62125,3.653919
2932,34.67943,4.361693
2933,47.41643,2.251541
2934,25.67402,2.75038
2935,35.21234,7.088453
2936,45.08078,1.081206
2937,48.25443,5.889202
2938,32.66031,3.738396
2939,30.61662,2.541229
2940,49.6174,4.454272
2941,20.83507,6.017131
2942,42.78758,1.622083
2943,47.91355,1.949023
2944,33.26181,5.737754
2945,43.57135,2.919183
2946,31.69204,1.976557
2947,22.29912,3.816135
2948,30.53934,1.748693
2949,19.79149,2.722229
2950,32.00076,8.86137
2951,43.20755,9.904564
2952,21.55235,10.43347
2953,47.09487,0.9880059
2954,42.59812,2.81944
2955,26.32495,1.322999
2956,42.40499,0.9453086
2957,46.47488,1.813583
2958,26.84638,2.658709
2959,44.7177,1.459755
2960,42.25832,1.788294
2961,15.27227,1.68532
2962,23.53036,6.909959
2963,35.23834,1.718498
2964,38.08619,9.704034
2965,45.48662,3.140073
2966,42.71044,0.4046256
2967,21.61796,3.278215
2968,48.28513,2.121812
2969,42.22146,0.5550103
2970,47.99368,1.866361
2971,48.07527,2.72601
2972,35.32164,4.825047
2973,16.58883,14.43523
2974,42.34415,1.465082
2975,17.84448,3.810287
2976,48.21483,2.140302
2977,40.85417,2.288887
2978,28.1847,1.598318
2979,26.83012,1.250191
2980,36.33831,3.186115
2981,19.42121,0.2178773
2982,42.45646,1.946632
2983,43.52052,3.042448
2984,42.3569,13.71043
2985,52.25737,2.542102
2986,44.15634,5.144216
2987,20.90326,0.8700231
2988,34.39113,4.495774
2989,27.81222,0.9645973
2990,42.95676,3.561329
2991,45.29075,1.344548
2992,50.84709,1.588999
2993,42.15186,2.777649
2994,45.77127,1.704011
2995,38.79807,2.362499
2996,48.62504,1.549827
2997,21.06476,0.35482
2998,42.29893,0.3877682
2999,45.10746,2.361506
3000,38.25405,3.753493
3001,26.74395,3.128187
3002,37.22748,3.50745
3003,38.02083,4.000552
3004,23.03607,9.366515
3005,26.47935,0.7858599
3006,38.19436,1.247275
3007,22.53572,3.864647
3008,47.22124,0.5622443
3009,30.78778,3.055537
3010,23.28229,1.653934
3011,26.4452,0.9921125
3012,45.30878,2.255095
3013,24.53558,0.4977838
3014,18.8156,0.9939067
3015,44.6842,1.213123
3016,47.4347,1.892329
3017,45.13155,4.302396
3018,34.42677,2.144639
3019,46.37232,1.09463
3020,39.2021,1.130602
3021,40.34386,1.783787
3022,42.25618,2.997398
3023,34.9767,5.766201
3024,18.41661,1.709452
3025,44.73335,0.09483961
3026,44.89846,0.9809559
3027,41.863,2.607927
3028,42.14351,3.830274
3029,32.07098,0.8479268
3030,42.40837,3.022633
3031,39.98584,10.43435
3032,3.899432,7.942819
3033,40.60775,4.661713
3034,25.68964,2.196422
3035,48.83635,2.450729
3036,44.41507,1.445801
3037,30.27322,7.641897
3038,52.68576,4.324254
3039,28.10593,0.481859
3040,31.29848,5.63355
3041,23.76631,7.697399
3042,28.70219,2.034778
3043,21.68171,0.4603972
3044,34.69778,0.6052841
3045,27.79696,2.543615
3046,30.87575,2.074933
3047,40.63058,6.18303
3048,30.43277,2.261904
3049,48.79311,2.180643
3050,39.20654,9.038533
3051,24.06114,3.116734
3052,18.07087,1.564214
3053,49.74533,1.106533
3054,44.50877,2.812937
3055,33.34003,4.546127
3056,37.85513,7.864353
3057,46.51606,2.574332
3058,16.42462,1.113657
3059,40.14303,5.144446
3060,44.29879,1.114281
3061,35.09201,2.478442
3062,48.04497,2.794382
3063,41.76669,0.2327826
3064,16.98993,2.078824
3065,39.65691,0.8769593
3066,37.48783,0.3861018
3067,15.90675,21.69312
3068,29.86177,2.022924
3069,43.55695,1.083081
3070,42.40401,5.302467
3071,48.84507,3.303479
3072,44.57991,1.619126
3073,36.46943,6.823651
3074,34.59167,2.956285
3075,47.40302,0.6150985
3076,29.19757,2.741649
3077,47.29391,4.94106
3078,44.12642,1.363249
3079,28.40883,2.296358
3080,43.86388,4.997461
3081,NaN,NaN
3082,48.51125,1.872352
3083,46.37816,3.105966
3084,53.9579,2.193202
3085,9.060526,8.77071
3086,34.42619,6.250262
3087,28.21886,1.359264
3088,42.15256,1.583897
3089,43.61148,3.730598
3090,28.43592,10.05253
3091,45.52204,1.657162
3092,48.65647,1.510415
3093,38.41716,2.974605
3094,33.00961,1.166854
3095,45.08653,2.093335
3096,30.27652,3.043254
3097,35.71828,1.156205
3098,35.6257,0.9863081
3099,47.72322,3.156606
3100,20.47158,1.098532
3101,43.9868,2.466049
3102,18.9598,2.358683
3103,40.08558,5.678275
3104,29.48202,3.637906
3105,43.78795,2.477087
3106,26.10946,7.029225
3107,40.79095,2.093738
3108,46.36239,1.509402
3109,29.35729,0.9942538
3110,16.43937,0.4069133
3111,40.17517,4.388634
3112,42.97279,1.724759
3113,45.7841,0.9474971
3114,46.03288,1.785902
3115,24.49717,1.078647
3116,44.73858,2.446822
3117,48.08327,3.899636
3118,21.60505,0.1688528
3119,45.98446,3.081251
3120,48.12011,0.6294898
3121,22.9793,2.238454
3122,19.19188,1.087373
3123,53.23146,3.896971
3124,16.58019,0.6813585
3125,46.61209,0.4619726
3126,39.98204,1.570852
3127,47.3269,2.487939
3128,45.69001,2.539035
3129,41.41467,4.389157
3130,21.60137,0.4274878
3131,38.54499,2.646469
3132,32.69239,2.454557
3133,37.71271,3.808228
3134,17.53548,1.850204
3135,26.01472,0.6212696
3136,0.1665146,NaN
3137,NaN,NaN
3138,26.60726,1.85203
3139,44.48705,0.4253694
3140,48.28835,0.6893393
3141,30.5851,1.256683
3142,30.13553,5.4762
3143,0.6110813,11.126
3144,21.68055,0.0967364
3145,43.24574,2.143479
3146,31.01344,0.8358179
3147,44.43441,2.376126
3148,40.0108,0.4122675
3149,42.54815,2.212237
3150,50.40642,2.776592
3151,45.89498,1.538865
3152,44.99077,1.51419
3153,17.54591,0.8878648
3154,35.75849,3.465657
3155,47.8047,1.73686
3156,51.1916,2.019402
3157,22.23574,6.803934
3158,42.39167,4.652797
3159,40.5581,4.318713
3160,29.39656,3.392211
3161,45.46048,1.382511
3162,25.56476,2.399935
3163,36.68601,5.254559
3164,31.72113,1.315158
3165,44.41171,0.754041
3166,38.48292,1.592896
3167,23.93327,2.864928
3168,48.31347,1.58739
3169,43.26837,0.4249209
3170,47.55088,1.983701
3171,36.09932,3.213077
3172,46.50059,1.482972
3173,47.37452,2.579121
3174,38.29254,1.360286
3175,16.47034,0.3371363
3176,41.98747,3.151318
3177,43.50696,3.422312
3178,44.60321,2.467366
3179,40.54512,0.681872
3180,20.49129,0.4928902
3181,45.10151,2.427196
3182,22.86048,3.612679
3183,33.75892,1.009573
3184,43.82539,0.9240868
3185,48.81758,1.749649
3186,18.05913,1.316256
3187,40.10199,1.705613
3188,44.6089,3.935737
3189,39.62606,5.104303
3190,44.21923,1.05843
3191,52.23632,1.928681
3192,26.6172,0.3192228
3193,41.67234,4.528862
3194,25.02148,3.306904
3195,39.61945,8.098
3196,45.71425,1.154311
3197,22.71114,1.574028
3198,32.88775,2.967145
3199,20.47462,0.9448561
3200,42.69121,4.0643
3201,24.42138,7.567594
3202,38.02636,1.950026
3203,47.65569,1.289059
3204,34.28956,0.6981958
3205,42.05561,1.483069
3206,39.26673,7.610627
3207,26.94248,0.3600808
3208,22.86242,2.017215
3209,30.89995,1.297418
3210,17.64005,1.626819
3211,48.1906,2.075501
3212,46.54805,0.5566265
3213,43.27886,0.8997012
3214,33.48502,0.4387957
3215,39.15862,0.6962129
3216,18.34758,0.3166983
3217,41.00904,3.396083
3218,16.96955,0.6038081
3219,35.42227,1.854541
3220,28.36508,0.136515
3221,16.69534,0.4633165
3222,18.54535,2.60542
3223,33.57176,8.147832
3224,43.0829,2.632643
3225,40.71199,NaN
3226,40.2998,5.862341
3227,20.72649,1.539619
3228,46.98589,5.221311
3229,47.7132,2.980617
3230,42.8532,3.188501
3231,30.153,2.685953
3232,44.84455,1.740921
3233,43.52908,4.522782
3234,34.82612,0.9048292
3235,32.31991,1.488374
3236,40.40322,1.448228
3237,38.75348,0.4653258
3238,22.25182,2.504811
3239,45.94876,1.323799
3240,49.49619,1.239348
3241,25.45616,2.500602
3242,41.84291,2.242621
3243,41.54042,1.056839
3244,33.81839,6.162303
3245,48.56393,3.364177
3246,39.57443,1.733881
3247,46.43832,1.974996
3248,43.89426,2.200157
3249,43.90768,1.208489
3250,44.25514,1.923044
3251,41.0332,1.368576
3252,36.56049,4.280466
3253,25.99107,0.6808881
3254,46.96254,2.429509
3255,21.18978,1.037458
3256,20.3488,0.1539045
3257,25.02411,1.067231
3258,45.32377,4.256936
3259,36.87729,2.375716
3260,29.17039,0.3429291
3261,46.37352,1.747324
3262,37.86012,2.249085
3263,44.16195,1.1589
3264,21.72904,1.131789
3265,33.58083,0.7812014
3266,46.4155,2.152886
3267,46.50148,1.680406
3268,40.75864,0.8475643
3269,24.69767,1.673607
3270,26.22948,6.219351
3271,43.16292,0.1210397
3272,17.76583,0.5187179
3273,40.97522,0.605168
3274,34.26621,4.498239
3275,49.22191,0.9496851
3276,45.76191,1.116005
3277,25.77414,1.04056
3278,22.71709,2.153118
3279,47.76126,0.9863716
3280,14.84211,1.993839
3281,30.07635,0.1430791
3282,33.30344,7.975874
3283,26.77914,4.762648
3284,44.60482,1.659701
3285,22.6573,5.423074
3286,33.17662,1.705883
3287,31.01977,0.08321448
3288,39.96778,1.313137
3289,19.76944,0.4882271
3290,46.00787,1.82478
3291,50.26591,3.394561
3292,49.46588,4.882696
3293,38.65304,1.075659
3294,38.9775,2.742812
3295,13.46434,NaN
3296,17.7518,0.3088945
3297,26.18551,2.633929
3298,20.34041,2.291523
3299,47.48139,0.7339869
3300,25.92166,0.1071309
3301,41.49508,3.311376
3302,44.88,1.070355
3303,43.63258,0.9106152
3304,43.46396,2.222958
3305,47.78074,1.410574
3306,30.11253,2.722875
