,tdx12_Iporanga,tdx12_slope_Iporanga
2179,867.2216,20.20937
2180,850.7385,17.49019
2181,237.504,26.51801
2182,862.9149,10.96867
2183,274.804,28.21998
2184,744.1762,16.81276
2185,893.0757,22.55967
2186,98.48297,18.55382
2187,843.748,9.763739
2188,176.8858,27.51225
2189,957.3602,12.1216
2190,782.9483,8.240191
2191,190.6393,15.16197
2192,294.6677,18.56226
2193,76.26788,21.51987
2194,795.8691,5.711032
2195,196.1605,32.47998
2196,250.611,32.67297
2197,179.186,22.2008
2198,826.1169,9.508915
2199,333.6075,48.08682
2200,873.3251,7.175981
2201,821.965,5.752
2202,911.6119,16.54555
2203,41.67464,8.991692
2204,891.4455,22.40707
2205,157.9346,25.38505
2206,439.2509,25.97219
2207,711.8088,17.86502
2208,774.145,10.24924
2209,204.1158,16.72424
2210,302.9156,29.18785
2211,764.4987,29.70219
2212,932.6317,15.38283
2213,860.2841,15.96841
2214,656.5551,6.769198
2215,840.0632,41.33037
2216,207.8976,22.08067
2217,558.0489,22.6418
2218,457.6521,9.983776
2219,523.3647,27.75996
2220,61.45634,12.42443
2221,134.3277,2.232255
2222,716.1625,40.66819
2223,827.8837,9.945549
2224,153.48,31.07221
2225,788.8665,16.46983
2226,668.7341,15.24706
2227,727.9002,11.40366
2228,884.9378,17.42093
2229,259.8702,23.86881
2230,185.4936,9.252414
2231,147.9604,28.37224
2232,62.67126,7.281196
2233,918.9961,3.053677
2234,64.14933,35.31708
2235,816.3973,26.57453
2236,751.2378,17.74605
2237,885.6426,23.30791
2238,142.4259,25.83522
2239,912.8943,10.48017
2240,1010.201,12.63377
2241,269.6382,25.31353
2242,822.3965,21.02152
2243,907.2209,8.825654
2244,779.3951,5.274436
2245,903.9134,20.57824
2246,551.0726,20.04475
2247,297.7344,27.87185
2248,798.1566,1.16992
2249,442.5801,28.52774
2250,708.946,15.94088
2251,848.2277,5.346635
2252,155.9778,35.34961
2253,913.0978,10.96961
2254,128.4341,23.64856
2255,743.6478,12.63973
2256,234.7208,33.02333
2257,173.4648,23.95509
2258,959.9584,14.20197
2259,526.346,26.97958
2260,939.6368,8.062788
2261,118.1153,33.58018
2262,835.3199,10.535
2263,434.334,14.13893
2264,457.5063,22.91087
2265,112.7883,11.61665
2266,482.9204,39.6319
2267,764.0341,7.35025
2268,682.865,7.467784
2269,1079.1,23.32406
2270,648.0731,7.799798
2271,469.5925,7.388414
2272,987.2165,7.888893
2273,691.1695,30.48983
2274,650.939,10.55313
2275,90.24149,20.74364
2276,804.2934,29.22288
2277,226.9633,24.90309
2278,347.6731,23.83209
2279,910.8803,26.07268
2280,361.529,12.15335
2281,222.5054,14.12309
2282,337.8529,26.59985
2283,922.5625,9.866772
2284,706.276,21.70916
2285,785.3486,5.535371
2286,577.4916,29.05546
2287,720.4079,19.29652
2288,322.9128,21.94899
2289,915.5376,7.908202
2290,792.5994,22.31594
2291,928.5138,25.08054
2292,308.3045,33.59735
2293,299.1978,7.841549
2294,599.1912,21.92136
2295,850.5654,14.84016
2296,680.0026,35.76296
2297,820.8087,20.2768
2298,647.5356,29.42927
2299,645.1091,11.57781
2300,775.2632,20.699
2301,928.7177,2.710991
2302,987.9958,4.693272
2303,300.2827,23.46456
2304,191.8947,15.49004
2305,950.6847,8.803592
2306,799.4279,30.05489
2307,484.7128,21.45345
2308,899.7315,21.92974
2309,930.5286,6.865803
2310,126.4736,11.56237
2311,360.2461,13.9301
2312,887.5422,5.229131
2313,52.60546,9.548674
2314,870.1602,19.54104
2315,911.5955,4.549495
2316,494.5329,38.90708
2317,457.7842,28.39004
2318,82.01096,30.16959
2319,768.6334,27.14326
2320,904.1731,21.51283
2321,854.0142,7.516385
2322,100.7986,15.27908
2323,654.6409,31.44461
2324,742.859,11.45495
2325,756.6371,25.70314
2326,285.9778,29.78263
2327,217.2701,14.64042
2328,621.6748,15.87132
2329,836.3022,36.85405
2330,423.0654,23.77949
2331,976.5709,5.945103
2332,656.9493,5.990285
2333,315.3636,24.69983
2334,886.1181,21.02061
2335,590.8237,45.61768
2336,85.92233,10.97998
2337,328.1412,30.47408
2338,751.5137,19.43366
2339,953.3638,16.55115
2340,290.7546,25.3229
2341,243.2693,29.36565
2342,776.1262,8.982798
2343,806.6021,14.87784
2344,929.3948,11.01361
2345,786.7399,15.10118
2346,907.9157,10.14793
2347,799.7377,8.898115
2348,44.80958,31.82779
2349,727.9827,21.05218
2350,32.85534,0.9479237
2351,497.042,25.89375
2352,724.5771,3.028983
2353,826.1678,23.41097
2354,773.2161,19.68248
2355,890.5037,20.01768
2356,801.4876,11.99942
2357,776.5589,12.13398
2358,51.47969,18.87844
2359,613.213,45.09014
2360,117.6169,18.18542
2361,817.2704,8.0397
2362,113.1068,33.15459
2363,698.6132,6.994749
2364,700.8363,1.829712
2365,312.0424,39.85882
2366,794.4619,11.28137
2367,943.3145,33.62005
2368,91.30542,17.04906
2369,944.4853,13.15686
2370,336.1071,25.51431
2371,955.3668,11.1115
2372,691.556,38.30857
2373,665.2758,22.27448
2374,678.0816,8.882302
2375,249.0664,21.99998
2376,947.4196,8.24609
2377,705.2568,9.792089
2378,884.085,19.33376
2379,756.868,3.791313
2380,57.17737,23.75294
2381,551.9692,34.19895
2382,439.9052,35.78068
2383,897.3969,26.27747
2384,187.9005,15.52571
2385,379.4489,32.00352
2386,815.7599,15.80835
2387,779.5877,19.58973
2388,455.2805,10.16129
2389,827.314,11.02533
2390,986.2488,7.668595
2391,747.6084,2.124161
2392,871.3248,27.54761
2393,536.5358,31.66907
2394,170.7177,15.70398
2395,455.8009,19.59916
2396,771.1219,28.08809
2397,804.0729,9.409971
2398,24.67168,0.1762156
2399,669.923,29.22622
2400,134.109,0.4182121
2401,1126.052,33.00327
2402,709.1292,14.11147
2403,57.93752,25.77604
2404,40.26958,19.42439
2405,597.3651,24.04366
2406,855.1512,25.73102
2407,181.8866,25.69559
2408,19.4607,1.083175
2409,967.5789,5.029802
2410,756.5231,19.56452
2411,722.947,11.3903
2412,836.9011,12.50341
2413,274.4216,40.45567
2414,731.517,23.91158
2415,105.9666,11.73626
2416,642.1196,19.59658
2417,45.17416,15.43645
2418,494.6393,21.1304
2419,332.0063,10.58399
2420,229.3273,31.52609
2421,760.9131,14.8731
2422,891.5526,12.2446
2423,59.91309,1.820588
2424,814.6234,3.058531
2425,392.2217,19.57394
2426,102.33,22.29854
2427,193.1858,15.77739
2428,219.328,7.672981
2429,882.7209,26.9871
2430,703.7388,14.69246
2431,769.627,25.83131
2432,60.85804,3.472442
2433,871.1538,8.556412
2434,193.6443,26.17148
2435,891.9264,18.67104
2436,817.1375,10.60229
2437,75.21847,3.9738
2438,259.9967,25.34808
2439,701.8558,6.393444
2440,849.189,22.47505
2441,329.0094,28.84862
2442,669.9724,4.98023
2443,802.5741,13.91155
2444,274.2833,24.572
2445,195.9334,22.18808
2446,786.9053,28.07506
2447,766.0892,7.507779
2448,722.9749,14.48082
2449,768.352,16.46462
2450,776.0844,13.57222
2451,867.2286,20.75497
2452,412.9388,21.06988
2453,502.8061,25.77674
2454,24.77386,6.905994
2455,701.6716,15.84273
2456,702.1611,22.52147
2457,531.8441,13.79597
2458,834.7183,3.500966
2459,86.70108,13.82221
2460,801.9679,7.352552
2461,692.0035,7.848447
2462,925.604,15.51166
2463,655.4749,9.621391
2464,59.13899,2.331513
2465,291.7276,36.32765
2466,844.5482,26.48265
2467,172.1983,7.665412
2468,166.3166,25.75973
2469,789.3871,14.24049
2470,567.1163,38.20589
2471,873.0404,6.108294
2472,159.0411,24.6677
2473,807.8672,19.12057
2474,776.5191,3.645494
2475,572.6943,33.40351
2476,183.7752,18.79423
2477,707.1489,19.36842
2478,443.7374,15.66667
2479,879.6356,22.35857
2480,778.0732,24.82672
2481,252.1678,12.16479
2482,811.1124,12.43093
2483,154.229,30.72241
2484,952.8753,24.69541
2485,327.6966,15.5712
2486,307.6588,60.59496
2487,350.1367,17.08137
2488,992.5579,3.787925
2489,647.1813,5.612663
2490,68.22275,1.753684
2491,658.4739,32.54476
2492,565.2632,29.21754
2493,837.0632,33.76218
2494,304.5751,11.42691
2495,497.1203,14.29742
2496,825.3821,12.58736
2497,802.6625,9.52243
2498,889.2303,24.67669
2499,225.9115,24.81654
2500,558.4846,11.64218
2501,877.916,16.45333
2502,759.5898,4.943919
2503,634.1414,23.21935
2504,680.4802,4.573765
2505,200.6434,26.49922
2506,256.6108,29.86065
2507,838.8653,17.47273
2508,691.1027,26.74675
2509,146.4376,13.34801
2510,816.8872,5.83459
2511,804.597,22.44817
2512,903.47,10.84766
2513,875.9423,18.90409
2514,826.2533,18.12861
2515,746.0451,14.60008
2516,959.8656,22.38659
2517,616.3812,20.73793
2518,740.814,22.31848
2519,996.5865,32.59808
2520,832.8376,8.865534
2521,627.7776,31.2662
2522,231.3209,17.89974
2523,793.6431,15.31088
2524,936.7579,8.873133
2525,54.46108,18.57213
2526,892.4956,8.743529
2527,826.4764,10.05717
2528,936.7612,12.49692
2529,921.8706,13.19579
2530,936.049,32.44385
2531,662.2608,19.8986
2532,902.6022,10.55474
2533,704.734,8.49755
2534,295.0627,17.80504
2535,154.9606,12.43404
2536,881.5525,3.826064
2537,59.31899,29.35836
2538,40.17235,7.895391
2539,889.3376,32.90475
2540,562.985,16.94388
2541,911.1226,24.36448
2542,64.88398,1.620591
2543,865.8217,18.93297
2544,787.8433,21.66498
2545,240.7591,9.41379
2546,41.82425,3.563938
2547,980.7338,6.007934
2548,1023.624,39.80357
2549,724.5771,20.11853
2550,465.5238,9.79294
2551,80.89703,2.174263
2552,675.0272,10.00351
2553,461.596,14.10849
2554,861.6434,8.244092
2555,60.62216,19.92336
2556,789.4798,22.95374
2557,218.4416,1.159577
2558,656.956,34.96524
2559,264.6383,30.38576
2560,935.5664,6.159732
2561,68.63998,9.890374
2562,866.9598,19.12075
2563,872.3784,3.477183
2564,145.4843,5.123586
2565,754.8652,14.71951
2566,836.0793,7.298786
2567,642.9294,8.329051
2568,960.4786,38.46661
2569,52.58204,35.17326
2570,752.238,12.21711
2571,100.5211,17.97487
2572,58.95308,19.36073
2573,884.0019,11.59094
2574,655.5399,15.32407
2575,793.8015,16.59893
2576,978.8417,24.84209
2577,834.2353,24.13773
2578,867.341,33.39497
2579,676.8487,6.222843
2580,533.2261,39.23059
2581,660.2599,16.87476
2582,120.3787,14.92878
2583,870.3341,14.13622
2584,102.6342,19.01608
2585,871.3965,36.96769
2586,703.524,26.72647
2587,951.7012,15.74522
2588,848.5566,2.924607
2589,270.8761,27.89536
2590,703.3129,26.70698
2591,993.2214,8.651795
2592,910.8018,18.02048
2593,706.5712,26.08859
2594,828.6903,5.816814
2595,119.6148,30.89005
2596,117.965,28.65188
2597,779.3282,13.72975
2598,771.7767,30.91828
2599,678.1828,28.20198
2600,433.7061,19.04833
2601,101.0927,15.34081
2602,705.9628,21.03534
2603,832.7753,13.69793
2604,672.7484,8.366585
2605,825.9921,26.48341
2606,55.96046,26.81592
2607,670.8345,4.911518
2608,884.2601,15.94793
2609,738.2416,13.105
2610,228.5923,18.40477
2611,845.0125,15.47109
2612,417.4413,15.2543
2613,213.2396,20.84031
2614,855.936,18.77281
2615,211.8143,33.45448
2616,294.6826,21.56745
2617,964.4852,25.77942
2618,136.6192,22.34685
2619,837.3907,18.57158
2620,545.1898,15.30034
2621,125.13,17.60781
2622,779.4241,20.9382
2623,804.9765,24.13282
2624,711.9645,2.148438
2625,783.826,29.88217
2626,216.3367,32.08805
2627,731.1491,2.846264
2628,180.3993,29.97438
2629,633.0669,37.22546
2630,813.5999,21.31421
2631,310.156,14.42501
2632,893.6351,8.060096
2633,260.5896,24.66071
2634,822.2169,2.949285
2635,375.2223,30.58014
2636,535.5475,33.83428
2637,659.5628,3.773035
2638,345.3727,30.16711
2639,546.4528,14.83163
2640,980.7219,15.11407
2641,35.91732,1.751804
2642,28.14073,6.638094
2643,22.91485,1.944919
2644,647.1524,14.81123
2645,996.9149,7.17247
2646,542.4334,37.12658
2647,127.4823,8.855241
2648,704.2417,25.55555
2649,629.1658,21.01254
2650,802.9113,12.18589
2651,211.2635,21.50642
2652,214.6389,34.5701
2653,532.4651,25.57941
2654,362.597,6.177837
2655,687.8067,2.130575
2656,150.8284,23.10752
2657,376.422,6.24787
2658,945.1788,17.48234
2659,405.3364,23.96327
2660,946.5432,11.92561
2661,706.694,15.46618
2662,784.9062,14.44393
2663,782.7153,16.70668
2664,418.617,6.827977
2665,496.213,21.97871
2666,309.1615,17.00887
2667,95.16405,6.166973
2668,736.6089,22.33994
2669,662.0973,21.00539
2670,551.291,20.33423
2671,275.7158,9.936187
2672,720.5069,23.8562
2673,779.4744,13.39
2674,32.48898,5.210632
2675,588.8981,15.08924
2676,363.4219,26.40788
2677,713.7876,13.6778
2678,824.8636,7.257988
2679,729.7214,19.07584
2680,980.8809,26.3492
2681,796.7963,10.50525
2682,110.8819,28.99084
2683,773.7966,11.86246
2684,332.7973,24.3637
2685,68.0461,34.96807
2686,34.88278,7.040063
2687,626.8851,28.72285
2688,766.4926,23.3087
2689,117.0436,17.60709
2690,831.8779,15.56867
2691,247.734,9.298391
2692,711.4461,21.19594
2693,178.294,16.52389
2694,444.0732,25.07797
2695,843.1695,29.58366
2696,96.30605,18.22593
2697,58.36117,12.31625
2698,39.31546,8.253381
2699,79.22934,22.25171
2700,778.3646,28.10432
2701,54.06847,20.65716
2702,552.2581,24.82762
2703,207.105,39.21511
2704,677.2556,20.48713
2705,130.3723,39.61357
2706,821.725,13.35351
2707,737.8297,19.92175
2708,44.63702,21.25377
2709,685.5108,4.919479
2710,508.5872,30.54483
2711,679.8012,19.26456
2712,54.60674,27.03659
2713,169.0929,22.19374
2714,278.5594,33.71767
2715,442.1779,31.3141
2716,22.44875,1.454497
2717,875.1576,18.29169
2718,795.1157,16.24416
2719,895.2794,22.76507
2720,486.6814,28.14888
2721,765.947,11.95587
2722,394.7886,28.22168
2723,114.4573,8.967819
2724,305.7624,14.49624
2725,722.5691,8.270022
2726,805.264,24.36367
2727,642.958,16.3609
2728,801.7231,3.537094
2729,23.6643,0.9368132
2730,228.1837,16.86851
2731,613.3567,6.751432
2732,870.8469,16.28529
2733,827.5446,27.25698
2734,506.4774,23.09581
2735,919.4262,34.7816
2736,373.0494,21.63846
2737,169.2787,18.81832
2738,787.326,21.89453
2739,41.56963,19.95025
2740,710.809,27.38732
2741,893.2836,14.03665
2742,542.502,24.55578
2743,756.2092,19.16802
2744,40.40704,9.488694
2745,903.8777,7.292186
2746,919.5877,9.642252
2747,774.4752,32.61631
2748,74.81812,22.53234
2749,994.3748,12.17511
2750,426.8239,31.81916
2751,64.35266,11.92465
2752,299.1166,40.63322
2753,326.7217,19.73263
2754,746.9739,12.60106
2755,576.9498,39.62466
2756,782.9633,7.120983
2757,944.8963,24.29798
2758,727.7241,11.74222
2759,971.3815,4.144069
2760,785.0679,30.79814
2761,118.9039,13.90393
2762,607.45,36.56294
2763,346.6923,26.98111
2764,162.8127,12.58832
2765,178.8791,1.935237
2766,694.2217,19.8885
2767,481.1016,20.71956
2768,798.3399,4.809983
2769,72.67456,11.17895
2770,114.8846,28.234
2771,255.078,26.84735
2772,566.1588,32.97746
2773,33.97852,20.40173
2774,744.7799,1.574353
2775,799.8507,18.51355
2776,721.4792,1.230196
2777,901.2828,24.78178
2778,822.1913,23.25905
2779,845.1196,8.870358
2780,197.9574,14.8868
2781,711.3055,1.925263
2782,906.0837,16.43925
2783,719.5174,20.24153
2784,691.3262,2.287864
2785,31.64571,4.282115
2786,867.2539,22.80313
2787,464.9578,16.73537
2788,198.9651,24.41366
2789,773.9676,1.623547
2790,533.6108,32.66901
2791,866.1613,6.845561
2792,904.5046,32.49272
2793,810.7263,5.552493
2794,301.1857,20.57212
2795,791.5691,8.650953
2796,841.5863,5.865703
2797,696.2686,26.42104
2798,460.2162,22.27187
2799,846.1714,39.90207
2800,385.2821,21.19089
2801,778.1841,27.21522
2802,672.6923,6.463722
2803,845.6768,7.499839
2804,788.6946,7.461563
2805,924.2225,10.57563
2806,630.0571,30.55159
2807,872.8251,8.504647
2808,790.001,9.7755
2809,983.4747,20.5677
2810,324.8929,27.20256
2811,420.7869,20.48975
2812,132.3006,16.65454
2813,801.618,30.21591
2814,724.7956,45.26199
2815,112.7716,15.65173
2816,594.8735,23.72536
2817,888.8352,9.487497
2818,147.2492,43.25767
2819,463.8248,25.37509
2820,171.6942,15.22989
2821,787.3224,21.40393
2822,730.3455,12.01067
2823,826.5175,28.39709
2824,881.3294,7.416718
2825,65.90562,19.77297
2826,563.125,31.27102
2827,102.3311,24.33656
2828,983.6023,8.223275
2829,699.6059,9.460344
2830,850.603,4.793379
2831,945.2792,16.55526
2832,411.7498,16.24462
2833,740.013,23.57505
2834,67.14738,16.03114
2835,771.7303,2.775356
2836,274.5982,13.27108
2837,827.8452,27.2116
2838,694.6891,10.55537
2839,348.8727,22.76531
2840,49.74197,9.420279
2841,89.53248,19.71807
2842,682.4891,39.1312
2843,857.296,31.06427
2844,814.1365,8.675475
2845,82.79098,19.19885
2846,797.5023,5.592035
2847,866.4788,28.27092
2848,820.1004,12.07182
2849,421.0753,10.57538
2850,497.3921,3.816617
2851,333.8036,26.97389
2852,790.9447,14.70595
2853,712.2746,8.587955
2854,222.1877,25.27144
2855,500.414,23.8578
2856,83.80721,19.51008
2857,474.5454,36.74282
2858,126.2009,22.50464
2859,910.0142,14.81527
2860,250.3701,1.743638
2861,790.0293,27.37812
2862,955.2943,26.72479
2863,25.86915,9.473435
2864,297.9809,38.81524
2865,172.6496,19.27525
2866,407.9083,12.22372
2867,19.44771,11.49544
2868,814.5984,14.33827
2869,245.202,17.23257
2870,383.6281,23.54641
2871,78.49928,10.18762
2872,469.5555,34.54722
2873,536.8577,27.2326
2874,906.8969,6.311591
2875,91.33529,8.978341
2876,775.0058,21.99793
2877,836.5436,20.01569
2878,218.6465,28.1586
2879,964.7956,6.714729
2880,750.4108,4.073695
2881,956.1364,11.05713
2882,937.3897,3.301353
2883,754.0622,35.57671
2884,100.3677,33.34071
2885,880.5059,39.33049
2886,47.38001,13.09896
2887,386.7896,6.891183
2888,889.122,14.15331
2889,659.7822,30.49147
2890,825.0251,34.64748
2891,507.1376,7.500005
2892,51.172,20.49629
2893,259.7002,23.73168
2894,561.0297,20.83288
2895,937.0027,8.203026
2896,909.2668,24.34854
2897,700.912,17.15223
2898,50.73174,3.329195
2899,727.8226,3.974168
2900,483.2261,1.899818
2901,573.3165,40.34567
2902,76.65556,18.0395
2903,744.5266,8.147585
2904,833.773,7.806981
2905,824.321,20.16728
2906,368.7979,9.082096
2907,841.4474,6.540286
2908,738.2686,4.084332
2909,310.5622,15.08298
2910,790.4774,42.74388
2911,570.2927,28.17996
2912,943.075,20.04305
2913,885.8269,18.95492
2914,959.0997,22.11115
2915,476.9582,43.3604
2916,764.6549,29.56544
2917,479.6414,27.59517
2918,789.1354,7.47995
2919,708.406,30.12755
2920,692.6072,7.444716
2921,491.2442,14.29482
2922,338.216,26.38684
2923,419.8427,36.84848
2924,248.5961,14.69439
2925,64.10841,19.01689
2926,511.5353,18.00644
2927,788.9864,2.915292
2928,846.4403,6.248674
2929,706.6115,2.595107
2930,327.9585,23.43739
2931,763.149,20.21512
2932,784.3996,22.22876
2933,46.35961,4.33685
2934,899.5983,14.77074
2935,790.2241,12.67156
2936,112.7777,9.487978
2937,701.2082,18.99319
2938,678.0887,6.877859
2939,933.8966,10.33482
2940,841.387,14.56157
2941,924.5671,20.41331
2942,850.7898,7.991002
2943,38.87473,8.455563
2944,885.29,32.76692
2945,257.2579,16.98215
2946,331.8448,42.90133
2947,261.2731,25.19773
2948,329.6179,34.08726
2949,443.7757,6.790316
2950,199.2445,36.62244
2951,422.8606,29.20222
2952,540.1086,19.82954
2953,302.7993,12.26089
2954,69.60204,2.777206
2955,353.4446,14.80416
2956,77.96356,38.2896
2957,340.2824,35.70092
2958,841.1888,8.217393
2959,128.2302,24.8624
2960,234.9937,13.03419
2961,715.7056,18.1577
2962,542.4113,18.17625
2963,165.8784,8.646727
2964,527.56,39.55061
2965,269.2833,6.77225
2966,585.8729,26.7639
2967,752.9313,23.67142
2968,923.9485,1.451765
2969,817.9006,7.778265
2970,990.2877,3.781221
2971,972.6643,23.58252
2972,711.1851,29.94918
2973,718.6761,13.91223
2974,796.7115,29.91077
2975,132.4961,3.451096
2976,468.7913,19.28341
2977,73.11842,32.24294
2978,642.3708,19.14758
2979,676.3929,7.815509
2980,643.6833,28.78485
2981,376.7787,31.89753
2982,982.514,24.03809
2983,653.6945,17.46537
2984,669.5043,19.84724
2985,820.5165,20.60625
2986,653.7702,32.79116
2987,129.2741,13.30836
2988,783.1426,22.82023
2989,633.8124,36.30021
2990,684.9421,5.662214
2991,97.39606,27.07405
2992,668.9647,15.02989
2993,790.4526,6.738462
2994,436.8068,6.799209
2995,902.3158,27.08933
2996,314.9406,27.8011
2997,730.7433,29.73601
2998,153.2984,37.04442
2999,349.3097,26.46251
3000,73.90742,2.960745
3001,365.0967,32.32973
3002,819.9244,41.61482
3003,837.57,21.97744
3004,58.2018,8.243979
3005,752.9543,19.99496
3006,473.8547,23.22939
3007,646.6371,40.73077
3008,643.4214,25.7036
3009,723.9741,9.662079
3010,515.3223,19.9114
3011,201.7329,25.04249
3012,438.7329,31.0486
3013,768.9524,11.26397
3014,685.933,18.18529
3015,482.5761,23.76406
3016,866.64,24.88521
3017,903.4326,24.04185
3018,699.1837,1.538954
3019,186.5322,31.96521
3020,233.4749,26.22064
3021,27.67087,6.665182
3022,100.7691,27.20874
3023,263.924,27.75416
3024,825.6924,22.48629
3025,102.9177,11.10482
3026,767.8786,19.14833
3027,74.05295,25.36381
3028,937.1685,11.75115
3029,367.0796,19.36976
3030,942.8189,4.202018
3031,873.0029,4.519251
3032,504.9052,27.76954
3033,204.0686,33.64493
3034,281.2456,29.33769
3035,898.7885,17.60769
3036,832.6202,24.53221
3037,116.4397,26.82283
3038,809.094,16.53007
3039,724.8286,4.310698
3040,642.3095,16.1614
3041,253.5437,31.67331
3042,354.4808,24.19086
3043,109.5749,22.79041
3044,129.947,10.55178
3045,995.9352,10.89392
3046,792.7122,8.900908
3047,302.5522,21.41292
3048,393.1522,16.8607
3049,638.6942,1.937083
3050,667.6025,17.06843
3051,204.8442,9.45711
3052,858.8705,26.27451
3053,929.722,10.99285
3054,423.6148,32.3665
3055,663.8334,14.66021
3056,676.1075,17.60825
3057,818.7192,23.83566
3058,806.7488,19.74591
3059,940.567,3.003455
3060,308.4554,19.60851
3061,844.5845,8.806723
3062,328.5803,23.02411
3063,923.0044,14.18122
3064,754.7532,32.39398
3065,985.5468,5.691473
3066,799.046,14.25549
3067,960.281,4.58325
3068,225.9703,22.16315
3069,834.5298,21.98287
3070,376.5689,24.45648
3071,832.2729,25.60417
3072,186.4032,18.40999
3073,717.5822,8.251026
3074,819.3041,16.59726
3075,890.8254,7.835981
3076,187.3545,37.24661
3077,870.6259,20.30697
3078,601.5583,27.25451
3079,961.2501,22.75686
3080,632.9825,7.259126
3081,779.1589,15.71413
3082,954.3842,17.97279
3083,70.9793,5.631804
3084,889.6564,11.0773
3085,587.0755,39.41363
3086,780.7427,13.96998
3087,892.1682,10.75323
3088,335.283,20.00323
3089,813.2899,3.904269
3090,754.1172,12.78176
3091,859.4554,25.0423
3092,842.4283,17.16471
3093,856.8053,9.313475
3094,830.9122,18.2427
3095,998.3339,7.146872
3096,586.8522,12.45507
3097,385.1592,36.66987
3098,794.5679,17.56011
3099,338.6694,23.8771
3100,551.0589,21.81038
3101,803.7745,26.20996
3102,847.4393,43.51775
3103,477.2066,19.72191
3104,763.2614,3.235028
3105,653.6711,12.24972
3106,124.4669,26.02539
3107,936.3881,29.08095
3108,448.7736,13.23147
3109,993.3553,32.66943
3110,807.5349,23.1554
3111,724.8466,19.88023
3112,894.3623,14.47146
3113,386.545,34.52003
3114,918.3024,12.85996
3115,389.7286,26.89716
3116,40.78347,17.20165
3117,758.1369,18.14433
3118,784.7999,26.97109
3119,784.9084,40.65712
3120,894.0058,14.2589
3121,933.2474,11.98709
3122,827.6519,19.3114
3123,910.1593,12.24807
3124,801.4031,21.8152
3125,938.9575,19.67981
3126,648.2238,1.990527
3127,832.7755,17.04994
3128,751.9324,14.69564
3129,542.5069,31.04567
3130,988.4321,13.513
3131,703.2707,28.19989
3132,383.559,26.34012
3133,415.2158,11.10926
3134,1068.794,22.87432
3135,287.0012,39.66675
3136,887.093,23.78233
3137,906.909,2.107127
3138,831.0452,13.53634
3139,799.8974,16.03317
3140,35.28696,20.94969
3141,124.0802,12.39012
3142,220.9,27.11248
3143,698.9284,23.9514
3144,843.4923,21.39688
3145,238.8894,24.79152
3146,597.9034,28.80042
3147,211.9505,29.31779
3148,717.4739,25.71955
3149,750.5532,2.413851
3150,888.1496,12.93865
3151,957.4359,10.35869
3152,240.0478,25.50347
3153,167.5428,12.13748
3154,886.9899,19.95161
3155,629.2863,45.13266
3156,770.238,28.01907
3157,298.8004,13.12401
3158,181.1668,32.92585
3159,783.1797,16.96236
3160,679.9219,7.169346
3161,34.11414,17.68818
3162,62.12429,17.818
3163,633.0944,14.68545
3164,51.15521,5.620922
3165,879.6421,26.94932
3166,219.4682,20.09434
3167,657.7373,24.17952
3168,936.2229,2.836103
3169,428.2431,8.620009
3170,351.5478,17.79579
3171,823.3839,6.049487
3172,127.9072,11.05832
3173,831.1141,7.584934
3174,934.6758,11.04754
3175,778.8286,21.33761
3176,218.2589,20.61166
3177,985.4321,8.103137
3178,530.7257,15.83055
3179,199.474,6.859773
3180,1165.871,22.89893
3181,599.0789,9.753725
3182,693.1124,29.72931
3183,621.0872,15.20698
3184,711.7374,18.88676
3185,847.8533,5.961523
3186,83.25925,14.5799
3187,162.0537,13.97415
3188,53.1408,4.865436
3189,199.1448,20.74902
3190,81.44295,22.70222
3191,836.5339,6.711528
3192,714.0019,3.852602
3193,136.5193,22.04432
3194,650.9825,2.286847
3195,88.3523,22.21223
3196,908.6535,9.039155
3197,730.6996,29.32411
3198,953.02,32.2634
3199,907.0266,15.92209
3200,574.2929,43.69626
3201,1120.587,17.9752
3202,860.7571,15.13752
3203,515.5256,15.18707
3204,802.757,37.8345
3205,892.0274,22.61553
3206,321.2293,15.1653
3207,750.4077,7.130793
3208,798.1697,11.28351
3209,849.673,15.13844
3210,598.59,36.23442
3211,994.016,15.7232
3212,794.2505,30.68865
3213,832.7595,26.91715
3214,141.8012,11.3646
3215,640.3205,35.50548
3216,618.5765,38.44109
3217,323.2172,20.42095
3218,373.5593,25.59283
3219,573.2232,22.39122
3220,904.1837,7.612706
3221,460.9847,17.13843
3222,739.1499,35.08286
3223,954.3321,12.11972
3224,171.5821,8.741711
3225,694.592,4.480267
3226,797.5668,21.92036
3227,703.9129,21.45679
3228,268.8594,22.65483
3229,880.54,18.45815
3230,744.3348,17.98564
3231,716.6592,4.984967
3232,714.8378,5.041255
3233,174.1517,40.02833
3234,794.826,19.85318
3235,753.433,41.39856
3236,705.9949,24.64773
3237,786.0206,14.18417
3238,290.9708,49.23808
3239,828.5485,10.30792
3240,883.6135,4.60343
3241,905.7046,16.71845
3242,892.1088,19.39593
3243,945.0354,18.74246
3244,969.5667,14.92768
3245,439.9154,31.30106
3246,466.8511,42.99493
3247,274.1934,26.70861
3248,21.96246,8.441978
3249,739.6438,10.26896
3250,800.3538,31.72628
3251,726.475,6.74862
3252,576.0312,27.24658
3253,742.5234,46.40895
3254,14.41925,8.066221
3255,836.3186,6.429174
3256,766.5261,4.571114
3257,660.4221,6.378752
3258,954.5273,20.13708
3259,764.7157,14.58444
3260,712.4073,11.44107
3261,606.0983,28.27217
3262,126.8175,11.106
