,aster30_wgs84_RioClaro,aster30_slope_RioClaro
5033,619.85077987,4.589276
5034,587.41012976,1.10653
5035,594.46392633,9.834761
5036,657.7790995,3.03199
5037,823.58751601,2.533444
5038,560.79603904,17.75665
5039,619.36563791,3.32473
5040,796.37647311,11.64827
5041,659.71620071,5.593252
5042,552.52361083,5.324058
5043,521.43901729,6.156071
5044,665.39623107,2.53561
5045,884.99046453,8.124374
5046,562.52516037,6.426046
5047,541.84734574,4.140455
5048,604.76413935,1.383757
5049,576.91972659,3.754358
5050,634.69299726,7.121048
5051,672.97808288,13.74246
5052,708.07228232,6.540637
5053,655.80843443,2.114099
5054,593.90919684,5.801226
5055,571.52706631,10.08726
5056,627.38959652,2.733816
5057,593.79137441,3.293312
5058,624.85555485,3.526105
5059,539.19296732,3.75995
5060,775.53434721,7.513712
5061,642.11389612,6.242331
5062,598.59719687,2.005049
5063,720.97227959,2.666011
5064,768.81973857,8.282259
5065,629.15448194,10.93961
5066,581.72989699,6.161819
5067,596.01615469,4.782073
5068,509.50773848,3.851629
5069,612.09312275,10.22314
5070,563.90257093,3.496216
5071,600.07429381,8.639574
5072,547.80441332,12.44237
5073,562.61546279,6.798307
5074,562.74519853,1.770505
5075,760.55974633,9.915936
5076,893.49065622,8.428241
5077,534.10674404,4.203613
5078,549.57289899,5.199811
5079,971.4243206,2.108493
5080,474.4311994,9.623296
5081,497.4798685,8.862037
5082,582.81009161,4.244136
5083,549.66381859,5.297769
5084,800.1139683,6.304717
5085,641.09713597,2.225803
5086,610.8855334,2.965867
5087,520.30338951,2.837076
5088,604.68819097,0.7878492
5089,557.94373075,8.576785
5090,600.22637834,2.26712
5091,602.59734868,4.587498
5092,528.19817501,4.107974
5093,471.81604181,4.323913
5094,659.37009239,2.867496
5095,793.36109294,7.46899
5096,737.73295426,1.39768
5097,500.78893647,3.875687
5098,602.93873881,9.044247
5099,742.53888639,2.541175
5100,618.05081496,8.338522
5101,657.15910586,4.150099
5102,667.87686149,5.789179
5103,819.36866682,3.404885
5104,506.53066805,2.060158
5105,758.6553783,5.617685
5106,664.0832456,10.15317
5107,570.97257361,6.8511
5108,557.03472138,7.065801
5109,565.91147663,8.581842
5110,652.64963189,5.766646
5111,656.96813526,4.935507
5112,768.62233394,15.64153
5113,720.59504239,3.318689
5114,622.83895757,2.730446
5115,798.1885788,2.836999
5116,493.47580199,6.116744
5117,581.6011651,3.955901
5118,525.20451456,3.719219
5119,650.91243206,13.81519
5120,588.859397,0.341829
5121,565.94388519,7.817369
5122,649.10290473,2.778413
5123,617.75727979,1.026686
5124,467.95039196,3.080852
5125,597.82254525,1.430858
5126,479.25594709,6.835646
5127,651.17043311,5.454445
5128,630.32330858,1.769266
5129,593.13098839,10.60215
5130,648.26640913,5.055804
5131,610.79363406,8.280309
5132,518.75123431,3.541293
5133,549.4906218,5.180561
5134,508.69957823,11.20851
5135,538.39717669,8.294854
5136,581.76145373,6.323979
5137,572.52022767,6.351241
5138,659.88330149,4.753397
5139,632.9887723,2.983363
5140,540.65028586,5.49913
5141,509.55034993,6.171878
5142,665.01768955,2.389786
5143,572.68370222,1.712514
5144,633.80239858,2.395436
5145,536.22040299,4.777608
5146,612.09807508,4.746812
5147,661.97223796,13.70424
5148,610.21024732,4.760633
5149,590.70757414,6.564407
5150,556.92948185,2.114838
5151,541.06392354,13.04712
5152,562.38191311,7.898868
5153,600.9429076,3.072877
5154,674.63627482,11.57977
5155,527.71500965,1.57622
5156,570.902815,6.514685
5157,646.95438869,4.753033
5158,564.5892195,3.931945
5159,587.57275936,7.553676
5160,579.04487269,8.237512
5161,577.80504252,4.632437
5162,752.46636343,1.055752
5163,661.92618056,3.293438
5164,686.89963232,6.801322
5165,527.58263191,3.761132
5166,614.04997592,1.386211
5167,880.1830016,9.915268
5168,568.79734871,4.441631
5169,568.75891807,1.435577
5170,891.96268152,5.795025
5171,721.05254511,7.451875
5172,555.2841083,11.28719
5173,635.3760032,5.016725
5174,694.92755078,6.724398
5175,580.19130663,5.847889
5176,618.01484105,2.665957
5177,561.85292466,3.422637
5178,575.96269816,6.567856
5179,643.490281,5.369588
5180,577.65140949,4.863731
5181,599.03979259,7.112164
5182,661.25949372,4.81193
5183,674.71911307,9.791535
5184,510.12228898,2.989522
5185,845.92675271,4.674099
5186,545.64570428,5.180563
5187,593.88006657,1.711243
5188,575.7622005,3.823526
5189,634.68350352,2.213389
5190,869.37738533,17.49481
5191,636.23685982,9.274852
5192,620.72137007,5.555026
5193,623.41873604,3.0335
5194,579.65674219,1.395875
5195,609.87505194,2.395314
5196,570.73153621,4.145557
5197,588.97228301,4.041752
5198,596.80632405,6.102417
5199,728.62011801,3.403654
5200,638.11728543,11.15233
5201,732.3878732,2.83457
5202,590.51936131,1.769387
5203,567.01114064,9.112993
5204,595.70360261,9.97014
5205,511.53832895,15.32443
5206,537.98078478,5.559659
5207,488.98811715,8.13849
5208,674.03191819,2.056438
5209,579.49599088,0.7414701
5210,512.08342912,2.055736
5211,637.66617988,3.960809
5212,578.21920081,4.252349
5213,585.53947089,3.568657
5214,662.9946565,1.431917
5215,579.29555018,16.06799
5216,800.28447044,3.0666
5217,635.84426898,15.95174
5218,574.50451087,9.838683
5219,573.13808569,6.130592
5220,589.77463104,5.837534
5221,539.08020173,5.344473
5222,615.6644663,3.255342
5223,623.70327441,7.13041
5224,619.73398443,7.16656
5225,748.35064595,15.1932
5226,572.69761109,4.268425
5227,640.20609046,2.108598
5228,646.03490605,12.1749
5229,605.04044969,7.247856
5230,607.39511723,3.958866
5231,510.83358209,7.866012
5232,566.57370134,2.847703
5233,668.76867474,4.72399
5234,622.85868989,2.391022
5235,547.09568234,9.285368
5236,710.04711159,7.555881
5237,573.20653598,5.035025
5238,600.003489,7.151975
5239,597.1255005,6.21456
5240,812.15347173,5.2768
5241,651.33800597,1.001201
5242,606.89142832,6.075848
5243,509.90123247,4.610079
5244,733.47135807,2.05008
5245,658.1178703,5.100424
5246,607.18626491,1.886921
5247,592.87462883,7.521945
5248,720.46883375,3.492999
5249,533.48403159,17.12647
5250,642.82171206,2.113825
5251,739.97823763,3.754269
5252,638.50711955,3.431212
5253,564.42454341,12.47773
5254,917.82634335,8.471731
5255,801.27204454,7.70132
5256,783.52289478,3.899089
5257,750.19464771,9.732792
5258,932.9767492,14.6091
5259,533.06710055,0.4649373
5260,447.35992367,6.265329
5261,539.95913751,6.51653
5262,549.16729739,4.775865
5263,484.78629076,11.17281
5264,554.90336026,9.633696
5265,634.77851816,3.079323
5266,540.19665559,3.761122
5267,632.95177762,10.13918
5268,786.14896868,8.55209
5269,668.91516498,9.655179
5270,548.78705615,4.880011
5271,508.53148869,1.770365
5272,583.58630532,6.896913
5273,662.04950386,6.901234
5274,589.35912261,7.285354
5275,458.31828677,0.5013596
5276,791.41643002,4.883288
5277,698.85686721,7.129911
5278,634.64257646,6.904587
5279,516.67152597,3.033375
5280,605.89161515,8.610854
5281,889.87059748,6.839963
5282,746.87235118,4.587433
5283,675.07630279,4.636812
5284,701.02059112,20.05033
5285,487.16896731,5.483797
5286,643.47237133,7.145117
5287,582.15064689,14.71695
5288,596.18205616,3.407568
5289,596.78850656,8.832721
5290,704.4326975,6.565743
5291,573.14667961,4.4436
5292,677.76922749,1.56826
5293,591.95230124,2.848214
5294,764.78718333,10.33257
5295,607.03216585,7.476761
5296,539.7146777,6.350991
5297,500.88275877,7.710536
5298,602.75088617,11.03764
5299,524.29454994,15.32207
5300,598.09670256,6.553259
5301,620.26218389,8.224579
5302,619.29873466,3.705507
5303,571.06774146,0.00071151
5304,794.79781225,18.08515
5305,582.7138582,4.302141
5306,608.56867113,10.49803
5307,501.60686594,11.66365
5308,578.78840381,2.995195
5309,533.5761615,4.781613
5310,606.80408758,5.205595
5311,594.01500838,3.876609
5312,565.52834527,2.835546
5313,831.71477998,9.219675
5314,653.75196647,13.06105
5315,766.49151708,2.837027
5316,498.6236257,2.770129
5317,559.86493584,5.859855
5318,503.4855384,8.478004
5319,627.59417242,9.416179
5320,562.04065313,9.34959
5321,578.79832788,4.75329
5322,644.28735613,4.320132
5323,536.44489439,5.378133
5324,679.169447,10.27335
5325,611.72867737,4.212397
5326,613.95315899,8.180228
5327,622.46847337,5.859782
5328,535.0454907,3.851924
5329,596.11809708,12.12745
5330,611.34150967,7.131839
5331,582.82293996,4.81546
5332,646.8379972,6.294419
5333,605.01885084,4.539443
5334,641.00480253,3.463324
5335,652.97014946,9.216164
5336,641.16127897,7.890095
5337,568.76693451,1.436852
5338,485.4634535,2.379461
5339,780.65434796,4.773806
5340,752.39115484,1.717787
5341,677.87676954,5.270058
5342,878.68436018,1.793024
5343,774.44623118,7.606081
5344,569.90732982,12.10838
5345,694.03192227,3.566935
5346,589.722084,7.00901
5347,621.92006403,3.116432
5348,582.8294335,4.747496
5349,508.90390636,3.339223
5350,655.54472638,3.435591
5351,611.5368819,4.480399
5352,654.41989546,4.935406
5353,820.70742992,8.793277
5354,602.80997409,3.255311
5355,504.85042764,12.85711
5356,828.20023652,6.239001
5357,627.69943567,4.15054
5358,673.10605777,2.439503
5359,558.62593776,2.202548
5360,590.98273206,9.216657
5361,540.38108054,6.122562
5362,645.01824354,4.745429
5363,616.12411474,5.961638
5364,616.01484194,8.474572
5365,509.35348233,3.033401
5366,640.81050688,15.74968
5367,676.01632915,9.220636
5368,576.9389518,6.589743
5369,545.04631815,5.63554
5370,603.67896214,8.405217
5371,601.78620201,16.39147
5372,570.8631548,7.800054
5373,699.91793964,12.60728
5374,649.49597047,1.719188
5375,628.62850804,9.617837
5376,743.53698189,5.175927
5377,517.58960848,9.251777
5378,587.94020653,7.907127
5379,603.58131094,1.768574
5380,632.66020731,8.187453
5381,642.98087503,7.502912
5382,636.43737141,1.191365
5383,680.21802388,4.869511
5384,573.69637577,5.37124
5385,494.89990087,3.586042
5386,605.01791464,7.125167
5387,613.67533248,16.35722
5388,735.81142555,5.133922
5389,655.8485001,11.44798
5390,582.96929353,8.493365
5391,634.34460447,1.385887
5392,895.85647389,4.547821
5393,597.40737105,7.814775
5394,769.73287728,10.79492
5395,619.92137077,4.144648
5396,597.01661573,12.35562
5397,490.77597785,8.971746
5398,658.05037389,4.608399
5399,749.45840868,9.196136
5400,540.72462812,10.53782
5401,787.34666911,3.0989
5402,644.2527571,11.03571
5403,989.40458437,12.33196
5404,627.85197601,4.746131
5405,546.57112072,3.968693
5406,665.9035426,7.874237
5407,673.8303046,7.83562
5408,466.27658021,11.83039
5409,593.16195338,2.729942
5410,772.20589809,2.353207
5411,566.00460203,0.4649264
5412,656.8654756,5.786954
5413,628.72646646,2.991712
5414,499.22917757,15.22478
5415,557.63191836,4.546886
5416,674.35869198,9.156316
5417,496.96667566,7.184602
5418,792.5087017,8.753448
5419,642.86751079,3.765587
5420,822.71649005,2.108501
5421,623.92996035,5.786363
5422,782.5248074,2.052103
5423,954.84234883,2.98794
5424,584.88865289,2.214959
5425,577.64491078,6.77674
5426,533.76220878,5.323247
5427,681.4506804,6.844632
5428,484.78765569,2.441117
5429,572.66600438,1.026326
5430,624.57816416,4.805724
5431,537.68323138,2.394117
5432,598.8139327,4.632419
5433,596.83344544,4.143424
5434,604.89765359,6.968848
5435,558.94009429,16.25691
5436,563.1987047,2.840349
5437,537.56406468,1.368687
5438,557.65448517,5.302845
5439,666.56100639,9.436319
5440,707.32251027,7.60717
5441,677.63991687,18.33878
5442,517.16595516,1.274214
5443,619.82333271,11.29685
5444,548.76051687,7.934491
5445,483.59142183,0.3431976
5446,671.25759138,6.117983
5447,544.45986215,8.305291
5448,470.68435146,7.382636
5449,590.01374448,6.113114
5450,694.27025116,8.382218
5451,586.09734334,7.284269
5452,591.39922611,2.208798
5453,544.82749892,9.28238
5454,916.28478956,7.45186
5455,562.8674933,5.687212
5456,613.92890282,0.3414879
5457,510.69128881,5.096583
5458,595.90441263,3.26998
5459,618.01324799,7.45893
5460,674.62706895,10.70048
5461,616.72838762,3.19178
5462,503.71301332,10.70143
5463,580.00985387,11.65633
5464,577.57263414,5.854628
5465,626.42564298,2.379567
5466,640.76667354,11.12574
5467,625.88631634,6.63752
5468,530.11608104,4.212378
5469,596.74893782,5.105966
5470,586.20189784,6.450153
5471,611.8737245,1.764256
5472,926.91451602,8.722425
5473,622.9449689,7.185388
5474,670.88578467,8.336822
5475,649.81732991,7.474652
5476,774.35251138,9.165225
5477,586.23019317,7.286926
5478,962.96973811,4.588784
5479,593.13393054,10.86643
5480,956.00467739,23.44108
5481,529.01935681,12.59254
5482,565.766794,1.717787
5483,546.26927934,10.55686
5484,496.99800141,3.774522
5485,501.54790549,6.280453
5486,537.60822957,7.381466
5487,909.81783017,14.49539
5488,603.64197438,5.205533
5489,474.95185205,2.740235
5490,585.72981545,8.597428
5491,604.09701097,1.570568
5492,586.54210135,6.120403
5493,594.01500645,1.277739
5494,830.49498644,7.201043
5495,553.61739651,4.881464
5496,595.72983959,10.15476
5497,645.0067592,7.021839
5498,635.77629593,1.483552
5499,526.30593464,9.484017
5500,523.69748062,10.78645
5501,952.32530893,4.192842
5502,645.29998853,3.414104
5503,611.9855363,3.257539
5504,585.76947892,4.24621
5505,698.73709964,7.643041
5506,630.8881226,2.570857
5507,649.90821205,1.383851
5508,609.05770182,4.811428
5509,631.33351915,1.191548
5510,541.95290281,11.13176
5511,641.24782588,7.797535
5512,619.67998828,7.350104
5513,955.3999294,5.593686
5514,825.43791133,11.97799
5515,912.86618793,5.76615
5516,606.98723039,15.10747
5517,776.40142827,11.55065
5518,590.5649426,13.2908
5519,609.14426923,11.25773
5520,941.90445615,6.950168
5521,800.3562768,20.32984
5522,517.87136308,10.02901
5523,749.73719448,9.182168
5524,600.56688371,4.75166
5525,602.41053077,3.199922
5526,597.59639998,9.170401
5527,597.67160645,14.71389
5528,670.73855475,5.773679
5529,824.56721293,7.216829
5530,522.71415709,3.418803
5531,701.04132817,9.74418
5532,699.73489949,2.540825
5533,575.80556978,8.004951
5534,809.47777196,8.143109
5535,553.62878902,3.077499
5536,662.93102609,7.641338
5537,626.84527914,4.633144
5538,566.46469715,4.999973
5539,649.95918545,6.696822
5540,554.57877426,4.311856
5541,576.08157727,7.109037
5542,585.86050819,0.00097723
5543,543.50986322,8.460237
5544,597.61272545,1.769384
5545,669.96849102,3.511621
5546,595.73335664,4.023175
5547,482.87025647,4.011824
5548,574.85565292,5.126493
5549,622.92301966,3.498103
5550,676.05558643,5.803972
5551,527.69829227,6.102895
5552,644.19139661,7.95195
5553,487.65031509,2.995554
5554,621.05481794,6.949671
5555,592.78875904,1.191365
5556,494.69079412,0.788108
5557,719.08336393,7.458912
5558,771.79722573,10.55593
5559,643.3558793,9.186122
5560,669.34318633,5.079924
5561,656.29291632,5.781894
5562,602.15172034,8.971111
5563,573.96655703,3.295174
5564,597.81154912,5.034813
5565,563.60024278,9.853823
5566,678.8207338,2.532218
5567,863.73052453,6.473091
5568,611.97662822,3.762726
5569,554.06314042,5.221636
5570,607.20002655,2.32792
5571,560.61894803,2.392867
5572,620.10272759,12.1353
5573,691.45497093,9.613797
5574,510.54429199,9.734634
5575,473.44305581,4.955158
5576,597.94427156,10.18463
5577,643.75475276,3.404672
5578,529.11805453,11.56467
5579,707.07759222,12.26492
5580,547.02026664,11.3628
5581,555.7287684,1.18989
5582,603.11072463,6.113637
5583,595.87204965,4.743661
5584,666.34136661,5.747376
5585,664.35384775,10.26763
5586,555.07771441,6.619589
5587,612.96732067,2.272439
5588,570.8874103,10.45201
5589,743.30521875,8.218437
5590,537.10717722,6.170269
5591,586.64096808,3.630213
5592,531.15167308,8.452958
5593,551.59646807,9.461507
5594,577.28707678,2.990233
5595,596.14576723,10.17271
5596,581.74138239,3.168434
5597,663.16396322,4.885805
5598,968.39196631,10.59897
5599,615.55139606,10.88748
5600,597.53661748,6.925274
5601,549.85156135,6.64925
5602,493.91597116,7.682057
5603,731.8539982,7.043954
5604,557.65532966,15.04278
5605,542.77159354,2.0631
5606,656.76841069,2.766334
5607,534.49444363,8.494054
5608,530.4888481,7.935967
5609,838.72937717,3.033494
5610,760.49290707,3.067106
5611,701.24262316,2.111893
5612,461.27945692,10.82564
5613,587.51433672,4.71641
5614,583.61303408,6.929183
5615,545.04050679,4.787018
5616,626.82346169,6.112185
5617,591.1619387,6.810195
5618,835.4411312,6.348232
5619,931.91020227,6.549158
5620,652.35551035,3.273207
5621,550.42404978,4.02159
5622,880.80264095,9.99269
5623,571.01981297,4.816757
5624,508.22111803,10.14563
5625,618.53372665,1.434568
5626,759.43685311,8.537025
5627,655.27765289,4.645595
5628,956.67044376,8.450059
5629,628.58724213,3.613949
5630,572.73784193,4.008497
5631,613.91028365,3.92122
5632,579.58202702,2.360548
5633,732.19808745,9.408251
5634,537.34937762,1.710598
5635,639.08191598,5.933487
5636,634.23984035,1.273017
5637,480.61698182,0.00091182
5638,682.43524275,4.321634
5639,580.86135291,11.96379
5640,729.49575601,13.27235
5641,588.99053603,4.212459
5642,492.59936382,2.106163
5643,559.10015954,4.886227
5644,632.89456488,2.270323
5645,616.09859467,3.618534
5646,799.63191133,12.87455
5647,599.75059433,3.743546
5648,572.85534415,2.572442
5649,621.06186597,4.235575
5650,575.11795652,5.486627
5651,685.23745355,1.273244
5652,576.89932678,5.765908
5653,774.45042197,6.782397
5654,571.20651312,8.70835
5655,531.59263608,5.52369
5656,577.49805007,4.897582
5657,565.64987221,5.914593
5658,563.1139481,16.21146
5659,705.90003085,4.212281
5660,517.23701729,13.95892
5661,589.68834031,7.131941
5662,919.28050307,2.053285
5663,497.51804196,3.936285
5664,649.85933457,6.839361
5665,611.06286322,6.852489
5666,610.86960106,5.280595
5667,575.6480628,3.135377
5668,578.92996732,6.003361
5669,850.45661745,11.65022
5670,651.11834693,3.568534
5671,806.51806413,4.674174
5672,680.48759828,12.87698
5673,524.65594492,8.915802
5674,681.76808947,8.638429
5675,620.85468192,5.03314
5676,583.50425987,8.457882
5677,635.17682197,2.84745
5678,598.51738404,6.322257
5679,671.74033426,7.803289
5680,634.12074409,3.4975
5681,527.01277789,5.848816
5682,672.44194848,6.27681
5683,588.87114102,3.496305
5684,571.57831682,9.983758
5685,826.40917879,7.165388
5686,700.09420125,5.075358
5687,679.87837846,13.10282
5688,608.76883874,2.835618
5689,520.71230871,6.63563
5690,587.68602755,7.738161
5691,545.4663273,12.1624
5692,522.57063057,1.576087
5693,797.61718711,4.951115
5694,580.43853349,1.769892
5695,624.56186527,7.042664
5696,584.52680609,5.182262
5697,507.69236565,1.484816
5698,581.74364244,3.719288
5699,711.60089007,6.144489
5700,604.76239894,2.737456
5701,644.97925848,6.468282
5702,593.47542493,12.12548
5703,577.80132048,1.5775
5704,542.07546888,4.816544
5705,546.05467898,6.761539
5706,607.66695686,8.832763
5707,556.59830029,3.410356
5708,546.96932832,6.029734
5709,604.5672368,3.069009
5710,589.161491,0.7417203
5711,625.76132807,12.81031
5712,690.71308426,7.733253
5713,651.48107086,10.08379
5714,528.11856378,8.207155
5715,493.43038937,3.539676
5716,576.52356225,4.428035
5717,597.53631631,1.274508
5718,574.96066827,11.30605
5719,556.03377826,7.255437
5720,697.92110271,3.412942
5721,621.88941647,6.050309
5722,606.48328728,1.574744
5723,584.74532561,5.76194
5724,559.25686152,2.764807
5725,638.140915,3.925823
5726,752.69215172,16.28478
5727,660.17380707,3.037158
5728,565.67518395,5.485041
5729,807.57543198,2.380959
5730,625.41466943,7.355992
5731,587.76894282,4.883323
5732,672.76323086,3.032084
5733,496.47082425,3.412145
5734,661.40034915,2.054055
5735,626.5491367,4.091806
5736,920.99782393,4.103825
5737,543.78374314,5.816122
5738,620.44315757,0.3417345
5739,612.84746396,5.686312
5740,531.15644298,6.766735
5741,615.74161374,3.898873
5742,634.92496673,7.834192
5743,609.71008528,13.17255
5744,613.12654086,1.273837
5745,605.88212148,6.432852
5746,873.25318494,8.753728
5747,883.99079976,3.748003
5748,626.55551295,2.767849
5749,632.83055308,9.838845
5750,556.75171665,9.820719
5751,517.6058993,8.577929
5752,514.72298395,11.47475
5753,612.94632347,6.29555
5754,802.617798,18.64803
5755,670.27819761,11.32242
5756,469.52540353,3.419788
5757,546.76320924,6.1251
5758,560.27275274,5.065603
5759,538.3080649,10.12381
5760,602.09882147,4.859135
5761,645.32069414,5.483564
5762,579.20819733,9.892563
5763,562.1520093,5.57122
5764,538.63646297,6.461302
5765,598.78081434,8.290337
5766,560.55892294,9.815748
5767,570.9317916,6.799433
5768,514.7781788,3.645885
5769,864.95197697,16.13048
5770,648.33067302,4.022974
5771,647.8476943,8.284928
5772,642.34015774,4.422898
5773,600.38936796,4.627301
5774,581.88516731,7.563113
5775,621.53616197,5.484972
5776,586.96426228,1.577407
5777,513.75321047,1.028448
5778,537.08552354,12.06585
5779,584.07527145,2.32796
5780,527.0953058,2.110054
5781,514.67021047,10.61602
5782,643.2316978,4.764781
5783,577.78810596,9.207847
5784,591.98554373,2.214334
5785,637.55093086,6.244454
5786,530.21528623,7.838092
5787,535.62406795,3.53803
5788,493.86004514,2.381355
5789,601.09017571,4.434958
5790,607.5761654,4.105289
5791,524.68649436,2.006516
5792,508.34075988,2.767151
5793,626.3232834,8.732342
5794,494.44367054,1.483322
5795,693.76279427,15.70953
5796,681.22578702,3.633823
5797,553.72114101,5.529137
5798,561.91078528,1.48255
5799,625.7679691,5.381713
5800,511.72622107,3.274406
5801,597.52558645,4.632028
5802,648.51093538,2.529425
5803,542.10859444,6.761502
5804,611.79243254,2.099542
5805,546.4168438,12.71049
5806,924.26345386,7.296878
5807,632.06636662,10.86387
5808,512.93265743,10.86308
5809,807.54862083,8.637145
5810,639.9443129,7.705364
5811,768.5737487,2.666022
5812,1007.41421327,6.835281
5813,692.72307424,7.424923
5814,644.2004042,3.45197
5815,460.70624444,7.252489
5816,657.48837148,3.491832
5817,633.55662271,7.174747
5818,586.09774248,10.23394
5819,539.07483483,1.77238
5820,572.20625217,4.422925
5821,951.46232983,13.252
5822,609.34448863,3.00257
5823,523.81226384,7.720166
5824,565.27587825,2.058034
5825,797.73535929,17.00067
5826,672.74478647,6.38418
5827,480.43830089,1.105641
5828,599.99914896,3.338424
5829,724.66011233,2.053337
5830,678.81524077,2.048304
5831,816.46382323,11.62229
5832,613.79471156,2.212708
5833,545.70771548,7.183882
5834,665.85250267,1.482844
5835,796.35792245,3.45562
5836,629.9501957,10.24464
5837,630.00283193,8.278296
5838,634.7501696,9.547342
5839,612.55238259,6.178737
5840,565.25018707,2.985416
5841,519.65656142,8.134978
5842,655.65855963,5.172876
5843,514.35619654,4.6472
5844,496.24294427,2.572475
5845,642.49029488,3.293501
5846,575.80507523,2.2262
5847,693.38228062,6.348181
5848,688.89369102,7.040637
5849,590.82666813,8.813497
5850,677.75220855,4.540486
5851,944.93308508,19.25651
5852,587.51241656,3.255277
5853,804.50526957,7.095494
5854,598.93792502,5.593103
5855,630.63917148,6.316044
5856,633.32591424,9.284208
5857,539.58001562,9.62331
5858,526.18567235,10.13824
5859,586.86096667,2.057121
5860,651.16747594,7.183553
5861,759.56725849,13.57671
5862,595.08850364,8.899736
5863,684.66573187,19.51838
5864,571.83483723,2.327687
5865,523.42077032,11.71788
5866,500.57876602,3.314678
5867,634.80414459,4.397651
5868,560.80207574,2.114171
5869,890.25818833,6.829763
5870,577.04135524,2.785703
5871,632.04025416,6.111871
5872,533.85405306,9.49295
5873,561.80755739,7.518528
5874,584.80812296,13.15157
5875,557.69282043,8.980416
5876,916.88670027,13.9912
5877,748.6042549,10.42454
5878,720.76309965,4.008651
5879,627.9288496,12.78357
5880,579.03759281,6.112271
5881,663.16829419,6.100379
5882,596.87196463,4.48453
5883,604.69420579,5.057366
5884,528.01739148,5.76893
5885,619.93753598,3.76505
5886,665.31201417,4.404608
5887,738.5358142,2.205993
5888,710.86707834,8.489618
5889,627.47282257,4.011606
5890,649.38797348,3.075681
5891,554.97820827,9.615646
5892,593.79364485,2.49991
5893,543.6058649,5.484028
5894,575.53120459,8.467671
5895,843.67707757,12.83368
5896,721.57551595,14.68876
5897,544.66619293,5.071016
5898,571.00834015,3.754295
5899,482.5418004,6.477527
5900,909.00692309,6.412809
5901,616.00591983,8.220266
5902,678.89264957,3.114499
5903,706.83400851,7.881337
5904,608.35136075,2.056302
5905,616.15362341,1.775071
5906,773.31914557,4.475889
5907,559.24139173,0.6834097
5908,714.96490072,1.482638
5909,613.94822151,9.131407
5910,615.95974165,1.577522
5911,662.77947369,5.914018
5912,727.86071273,3.255368
5913,489.67238042,3.934073
5914,922.32263453,8.485219
5915,613.71924503,8.116361
5916,714.1138795,25.14326
5917,692.01689803,5.740473
5918,597.57250292,2.352563
5919,576.26845423,6.810397
5920,463.4324486,3.27192
5921,787.36824171,5.482337
5922,618.58426058,6.845734
5923,503.66300014,2.226254
5924,603.52044982,16.26005
5925,496.54537921,13.09743
5926,839.11435123,4.47893
5927,493.54930289,9.138059
5928,740.55210583,9.284098
5929,747.65210027,2.531981
5930,682.32263739,9.986612
5931,651.13074981,9.695832
5932,715.72671632,4.438917
5933,561.0333456,6.893664
5934,648.32261833,2.050523
5935,607.97081891,3.633717
5936,631.11217013,6.056459
5937,635.82959401,8.84036
5938,496.24904265,8.445799
5939,526.74313684,8.097712
5940,589.64784718,6.171434
5941,586.15445982,9.560902
5942,538.26565809,2.209391
5943,679.45858202,7.369714
5944,588.22647625,6.10153
5945,576.16566705,2.43996
5946,473.83954802,2.06417
5947,579.63651039,4.414419
5948,745.47401347,2.538432
5949,927.95832169,14.80792
5950,937.2643963,8.997182
5951,920.87815469,3.26075
5952,593.95292242,8.182911
5953,586.01689029,5.018324
5954,559.51908381,24.18301
5955,670.12043976,4.543837
5956,497.77933386,2.215665
5957,660.85134959,0.3425347
5958,531.23180394,1.718455
5959,545.042808,4.092436
5960,714.97352994,3.863203
5961,725.95985537,4.022729
5962,636.91256375,4.954158
5963,588.67927295,4.541256
5964,665.47003945,4.301828
5965,561.95976746,4.592324
5966,613.22950691,2.391425
5967,600.74057551,6.124431
5968,979.48373257,12.41817
5969,740.60834959,9.806548
5970,856.3484789,11.14013
5971,559.48796532,3.169731
5972,533.72962374,4.481501
5973,877.25265421,5.344727
5974,644.28817847,6.056679
5975,656.68744195,22.5242
5976,564.62231107,9.736076
5977,649.95202529,5.931709
5978,769.52470054,5.81853
5979,660.88565589,26.90387
5980,637.17985828,3.958936
5981,666.74849423,11.02759
5982,673.09658369,7.646252
5983,661.28836948,3.416084
5984,455.34837555,5.799256
5985,592.52447141,6.961753
5986,652.50801559,0.341426
5987,726.58291283,3.754508
5988,727.53540248,4.477091
5989,561.85594309,4.965915
5990,707.79135563,19.81878
5991,469.51503511,7.541801
5992,712.06582059,23.44417
5993,570.0369561,11.96989
5994,805.44906104,1.025557
5995,813.61740509,9.873869
5996,594.00494145,1.278014
5997,550.90696079,8.476783
5998,784.96222101,8.11314
5999,707.0868456,3.527802
6000,713.0445549,7.555682
6001,484.45705212,4.635849
6002,587.9723283,6.466571
6003,588.89939913,8.195234
6004,512.92682783,8.736382
6005,633.00534335,1.366749
6006,593.32463742,1.708218
6007,564.11022876,4.934165
6008,573.61329851,18.21436
6009,655.51185976,3.033558
6010,645.68794037,6.052813
6011,626.79185858,6.848169
6012,578.0574752,7.929532
6013,799.23072413,8.129923
6014,637.70817415,3.41047
6015,854.19390614,2.257994
6016,597.49673646,3.770384
6017,522.71428026,10.48116
6018,643.95751633,10.47176
6019,657.3063823,6.413603
6020,908.26613673,10.71118
6021,794.66266919,13.53558
6022,719.92543084,8.128075
6023,663.80192742,14.06473
6024,726.81224567,9.124207
6025,604.13800336,6.514882
6026,627.92508865,6.446984
6027,600.11639636,3.413716
6028,644.97788594,3.720576
6029,701.79423656,6.805928
