,tdx12_RioClaro,tdx12_slope_RioClaro
4700,806.2056,3.633442
4701,576.0938,5.419482
4702,672.5432,10.09808
4703,670.4991,23.72813
4704,585.0444,5.385656
4705,622.388,6.959848
4706,606.3209,9.213904
4707,516.8052,11.5628
4708,555.8093,14.93972
4709,616.7258,4.754907
4710,616.4478,3.154561
4711,502.678,5.949568
4712,542.3264,5.464159
4713,510.6622,6.752149
4714,617.2902,5.946031
4715,569.4496,7.980949
4716,677.7541,1.44265
4717,496.9403,4.812855
4718,580.1247,6.75196
4719,549.553,12.18725
4720,582.8914,4.245568
4721,627.4775,6.209277
4722,860.443,9.984775
4723,518.5063,6.308683
4724,650.4028,2.054795
4725,477.8226,12.21434
4726,659.5162,0.8406968
4727,571.8323,10.36483
4728,560.4324,9.849241
4729,745.2755,2.62864
4730,589.9954,11.79437
4731,634.0701,2.687638
4732,519.6599,9.237994
4733,578.4898,3.168415
4734,623.8304,2.300754
4735,613.7127,3.522723
4736,497.1922,8.662028
4737,567.8736,2.711016
4738,618.7598,4.927308
4739,622.8777,3.196374
4740,599.0593,4.465642
4741,528.8969,14.00188
4742,568.7639,13.13132
4743,738.5352,4.311135
4744,719.5364,28.31285
4745,514.4989,2.547023
4746,693.4459,8.279008
4747,575.3812,10.83687
4748,618.633,8.366233
4749,631.2854,6.444537
4750,613.6848,2.781339
4751,662.366,2.719355
4752,639.8134,1.785612
4753,682.2946,3.044329
4754,651.7011,4.716171
4755,748.9663,1.58925
4756,497.1155,5.270367
4757,541.3857,5.245543
4758,623.5262,5.859854
4759,763.2854,16.27811
4760,732.8557,0.9006457
4761,635.8921,2.10145
4762,606.4656,4.28448
4763,556.3358,8.760778
4764,510.8806,3.140415
4765,448.2047,0.6863579
4766,623.0726,2.329509
4767,602.4095,4.72135
4768,643.3475,5.986909
4769,575.0531,2.235303
4770,626.0343,4.556639
4771,540.8622,10.07407
4772,496.2554,10.97601
4773,981.4615,16.86285
4774,549.6761,8.759651
4775,873.3632,1.887964
4776,566.0499,4.265726
4777,594.6955,1.225769
4778,665.8991,11.59442
4779,685.7711,2.960242
4780,550.3729,10.7523
4781,523.4025,5.144241
4782,668.7419,4.430415
4783,515.4271,14.93206
4784,654.2501,3.109239
4785,722.7415,2.093103
4786,605.0479,0.7579663
4787,671.0959,1.601072
4788,558.6415,1.837665
4789,590.8793,12.59067
4790,673.8132,1.262101
4791,533.8276,4.012225
4792,590.3277,5.253145
4793,551.3732,3.868575
4794,619.8636,6.232173
4795,803.1526,1.528064
4796,591.906,1.345817
4797,529.2881,4.457886
4798,543.697,0.5103149
4799,556.0936,1.982897
4800,596.2763,2.839088
4801,596.374,1.402719
4802,498.3809,9.542215
4803,527.6088,3.139918
4804,596.6025,3.137172
4805,637.4593,4.61605
4806,573.7334,0.8721246
4807,825.7831,3.012103
4808,632.3358,2.659629
4809,602.7458,5.632349
4810,713.8855,4.97099
4811,634.2933,12.42767
4812,582.6746,3.85691
4813,661.9219,10.58482
4814,628.3109,0.3456458
4815,551.1708,11.0545
4816,720.6281,2.504067
4817,678.7214,31.92646
4818,579.4115,1.957365
4819,659.7137,2.904703
4820,525.4448,3.625187
4821,531.2795,8.991471
4822,658.2834,9.982584
4823,821.9706,5.837995
4824,542.6925,4.301324
4825,560.461,6.065958
4826,906.9612,6.581808
4827,619.3001,3.63549
4828,565.9368,3.957596
4829,575.3883,4.670378
4830,496.8006,7.064159
4831,715.707,19.82738
4832,599.4742,1.757394
4833,752.6088,4.593575
4834,830.5895,29.78331
4835,655.4095,4.953674
4836,587.8125,1.170677
4837,613.4724,3.799071
4838,636.2406,1.461338
4839,464.4631,1.784712
4840,647.6864,12.64768
4841,533.6275,8.468978
4842,556.9398,2.302602
4843,575.8691,5.247578
4844,864.2778,2.297163
4845,802.1868,1.798643
4846,596.0435,1.660025
4847,610.586,6.310887
4848,623.1557,3.239084
4849,628.597,1.951114
4850,691.6826,4.720933
4851,528.9837,11.45293
4852,569.1105,5.857683
4853,590.9409,3.469972
4854,708.6889,4.195073
4855,605.7912,2.598137
4856,678.5192,5.835882
4857,611.2209,2.37753
4858,523.018,11.70142
4859,513.0688,7.099833
4860,563.2913,1.636438
4861,478.3783,5.856082
4862,781.8832,3.146335
4863,583.9069,6.367978
4864,673.2509,4.876159
4865,623.0208,8.753688
4866,718.9066,20.5745
4867,523.8367,2.958164
4868,596.3241,6.667742
4869,571.4908,1.910154
4870,597.4728,10.54311
4871,611.5115,0.6838985
4872,489.3452,8.204342
4873,658.0013,7.281726
4874,555.6589,8.001596
4875,554.1705,8.260306
4876,532.9381,6.042701
4877,633.5219,14.64045
4878,612.5793,11.50391
4879,792.9007,3.048717
4880,458.5793,3.463968
4881,487.2537,0.337496
4882,599.3044,3.463851
4883,777.7272,10.44083
4884,554.2324,7.942784
4885,726.0939,3.769598
4886,572.8071,14.11935
4887,763.1026,3.236969
4888,611.1301,1.587769
4889,629.6881,5.472734
4890,539.0973,7.900651
4891,892.7823,36.53267
4892,749.0698,10.78407
4893,621.7015,16.26695
4894,648.0209,4.849618
4895,634.0108,3.301812
4896,605.7747,8.70195
4897,598.0769,2.86176
4898,551.2983,8.439898
4899,613.6062,10.32403
4900,675.0314,5.806796
4901,887.0859,4.077353
4902,666.9088,7.853299
4903,591.2383,7.49319
4904,593.4188,3.717543
4905,693.2515,12.29893
4906,583.0773,3.007479
4907,577.4663,6.667321
4908,817.0367,2.186911
4909,578.2826,10.37564
4910,648.7988,2.436431
4911,532.8998,5.438311
4912,553.3969,16.41843
4913,753.9656,1.101597
4914,685.9315,4.229606
4915,597.056,3.869129
4916,788.0091,4.553254
4917,704.3506,3.057979
4918,694.5634,6.801866
4919,655.9971,5.890302
4920,613.6001,7.643941
4921,539.1744,3.631041
4922,815.319,5.32063
4923,558.3052,3.483973
4924,567.2043,6.14659
4925,705.7512,8.22145
4926,535.3871,7.161397
4927,828.6517,1.121891
4928,506.7682,8.53227
4929,608.178,10.59145
4930,707.0814,3.405023
4931,444.685,0.552183
4932,568.7253,5.238731
4933,638.3498,9.719889
4934,725.4494,3.518203
4935,596.6782,9.529399
4936,741.5601,3.036808
4937,577.3051,5.026585
4938,808.7917,28.15791
4939,691.6942,5.604216
4940,590.1362,4.371036
4941,539.6736,2.474713
4942,734.1409,2.457864
4943,607.5444,1.198024
4944,590.1674,1.973551
4945,471.0475,8.276124
4946,608.7509,7.571367
4947,524.358,9.821372
4948,521.209,4.554225
4949,708.1775,1.537894
4950,573.8557,9.085629
4951,554.5103,4.489325
4952,654.7227,7.02249
4953,595.1782,3.200919
4954,676.3261,1.642126
4955,638.2462,2.962725
4956,591.0217,2.832578
4957,592.849,1.206706
4958,681.5392,9.393087
4959,575.561,3.41121
4960,653.2026,2.487276
4961,555.0115,9.453327
4962,617.4323,4.344402
4963,722.2174,7.905701
4964,591.763,3.766078
4965,727.2119,22.86576
4966,741.7446,28.75724
4967,608.6397,3.819502
4968,542.3871,0.5117837
4969,479.6905,3.487861
4970,821.4717,4.666976
4971,600.627,3.834358
4972,742.9127,20.33835
4973,521.088,8.332518
4974,781.0001,2.679743
4975,533.0508,7.323147
4976,502.9935,11.96674
4977,599.899,4.2255
4978,455.296,0.6879976
4979,670.0677,3.531228
4980,546.4766,7.111712
4981,539.4521,7.60553
4982,645.2644,2.388001
4983,653.7384,1.898071
4984,552.2764,7.064548
4985,521.6425,5.140815
4986,691.8152,5.917442
4987,827.041,39.22684
4988,595.6373,10.91351
4989,502.3447,7.05528
4990,554.8304,14.56223
4991,781.0519,39.47422
4992,520.4614,12.79906
4993,891.2756,1.811791
4994,596.2129,3.198627
4995,636.4745,4.216157
4996,584.4065,8.794765
4997,584.3096,5.099509
4998,649.1775,3.128116
4999,630.2686,6.006048
5000,493.8585,9.483281
5001,879.3586,8.540389
5002,466.0925,7.200455
5003,666.5413,1.15905
5004,584.7896,6.206556
5005,656.3795,1.265291
5006,489.2657,7.887226
5007,900.8269,3.816637
5008,567.7734,9.663509
5009,660.7178,24.02065
5010,786.4256,29.56968
5011,592.2316,1.527025
5012,635.604,3.026226
5013,569.346,2.879059
5014,669.9233,4.82277
5015,563.2101,6.350257
5016,615.6885,4.580355
5017,638.6868,2.438392
5018,606.8681,5.529645
5019,738.3936,6.908212
5020,659.8885,9.738097
5021,660.7781,2.080804
5022,493.2197,7.739142
5023,640.7681,2.343659
5024,856.142,7.349237
5025,806.0239,2.504973
5026,631.6418,1.787522
5027,780.9308,5.043259
5028,505.6767,4.358174
5029,538.2864,7.776458
5030,500.3334,4.958261
5031,612.7799,4.72946
5032,727.1711,8.887189
5033,616.2943,1.955981
5034,576.9596,5.370852
5035,594.9103,0.4156907
5036,654.4182,1.644665
5037,810.5942,5.013902
5038,564.9521,6.053745
5039,624.7527,4.568295
5040,797.8209,4.566959
5041,644.739,6.627824
5042,549.5524,6.826335
5043,514.7702,3.214959
5044,675.9138,2.693412
5045,880.1096,4.413485
5046,559.7589,4.352887
5047,554.0964,0.3885207
5048,601.5013,1.218798
5049,570.7708,1.091959
5050,636.2673,3.319085
5051,664.8835,0.5562384
5052,709.1763,15.99445
5053,652.0723,0.3344024
5054,589.799,7.480623
5055,568.3555,9.188303
5056,624.4778,1.667874
5057,585.5322,5.642304
5058,625.5632,0.2871966
5059,522.1469,2.417477
5060,771.5018,0.1779574
5061,637.611,3.902724
5062,591.4761,4.630267
5063,710.9083,2.241706
5064,747.8063,5.334989
5065,629.3084,17.45936
5066,588.335,4.793776
5067,603.479,8.037527
5068,498.0428,6.604962
5069,615.5156,7.436327
5070,557.7698,4.518518
5071,602.1904,18.20429
5072,543.3228,8.200933
5073,555.9304,6.099609
5074,548.8968,17.89964
5075,756.3516,2.070248
5076,896.4613,9.014482
5077,518.8194,4.046596
5078,545.0697,4.298572
5079,958.1333,9.164526
5080,450.615,11.96687
5081,494.3181,7.287728
5082,590.8776,8.37268
5083,547.0955,13.44563
5084,798.6951,5.377343
5085,637.4471,3.130987
5086,601.4808,3.780034
5087,506.0198,2.692583
5088,603.7234,8.269137
5089,562.082,5.160694
5090,594.8271,2.303414
5091,596.0121,0.1236873
5092,523.0844,7.98177
5093,469.0884,5.07948
5094,655.6576,2.436395
5095,792.1871,18.41606
5096,733.9449,5.027395
5097,485.7573,3.785912
5098,596.1935,13.31352
5099,731.6684,1.493086
5100,604.2569,4.858551
5101,650.9186,9.249563
5102,678.5932,3.030038
5103,804.0124,3.619479
5104,502.5267,0.8317153
5105,748.5511,4.910726
5106,657.6948,2.777998
5107,574.6581,7.352533
5108,543.921,8.170866
5109,579.5609,3.990391
5110,645.2959,6.572586
5111,629.9816,1.508526
5112,757.0103,25.06647
5113,711.6242,7.068303
5114,616.0125,0.9133762
5115,794.9631,2.09536
5116,484.4447,6.226378
5117,580.309,1.748253
5118,525.7645,2.745334
5119,647.2584,6.312694
5120,589.1071,1.877342
5121,566.3983,3.217603
5122,647.9346,1.688222
5123,613.8312,2.08386
5124,468.2265,10.2913
5125,591.8963,1.146213
5126,475.5206,2.431319
5127,653.2869,2.940268
5128,624.0115,2.846269
5129,596.0487,6.072483
5130,644.8754,2.269304
5131,601.7871,4.810857
5132,515.1116,5.747326
5133,539.8987,5.158173
5134,520.9486,5.903003
5135,531.9178,19.75275
5136,578.2049,16.0306
5137,564.5181,3.277372
5138,649.819,0.1770648
5139,625.3912,1.462936
5140,529.1702,5.886247
5141,502.6365,3.903086
5142,652.2768,2.881081
5143,565.5034,2.881903
5144,635.1625,0.4925958
5145,528.348,4.659719
5146,606.6631,0.6145043
5147,666.7429,6.562004
5148,608.7916,6.174946
5149,592.4289,2.216357
5150,562.606,9.074447
5151,533.583,13.05709
5152,551.4442,9.769853
5153,598.7864,1.49388
5154,672.0117,7.291853
5155,532.9194,13.18485
5156,556.9526,3.186383
5157,642.5679,2.079626
5158,554.8815,7.896378
5159,580.2659,1.4079
5160,582.6617,7.252048
5161,571.7004,4.768768
5162,747.1644,3.538709
5163,663.5743,5.250253
5164,685.8077,3.504993
5165,519.069,7.92679
5166,613.0576,3.850786
5167,875.9899,4.956757
5168,561.5741,1.101693
5169,568.0153,2.002523
5170,889.8433,6.986351
5171,721.2117,1.15705
5172,555.7953,7.332898
5173,637.0064,5.570673
5174,687.4249,10.71694
5175,578.5093,3.065313
5176,620.1702,2.515105
5177,561.2762,1.852901
5178,568.2103,9.304929
5179,650.5713,3.216914
5180,573.3713,2.655494
5181,603.4928,15.30858
5182,660.1561,9.071761
5183,659.9606,7.074919
5184,511.0457,10.63378
5185,837.144,5.939486
5186,538.4696,3.249127
5187,589.0472,3.105912
5188,575.3323,1.896209
5189,635.8278,2.742012
5190,869.4193,21.24963
5191,631.5325,6.528064
5192,614.3712,3.563437
5193,623.6677,7.53681
5194,573.6719,3.623425
5195,604.2043,0.188148
5196,558.3279,3.115789
5197,582.6603,7.789453
5198,596.664,2.303803
5199,728.9573,7.580924
5200,632.1138,3.642488
5201,722.6323,9.44461
5202,590.8139,1.695378
5203,560.6428,4.89921
5204,590.7052,9.863395
5205,510.5901,10.37661
5206,525.507,4.407118
5207,484.5368,8.666345
5208,673.0219,16.78151
5209,566.113,3.62466
5210,500.4423,2.649891
5211,636.3813,2.658939
5212,583.9363,1.687577
5213,575.9119,4.304982
5214,648.4631,2.932786
5215,560.9788,11.47
5216,796.4859,8.699216
5217,635.4668,6.165638
5218,576.1227,4.746506
5219,569.8697,8.815515
5220,584.7468,4.750211
5221,531.7497,8.941607
5222,621.677,4.49038
5223,636.7004,3.487015
5224,618.3601,2.888824
5225,752.991,1.691066
5226,568.449,3.421862
5227,639.1832,1.207623
5228,635.6366,1.578301
5229,601.7027,4.165493
5230,598.0131,3.838081
5231,508.2973,6.954073
5232,551.2501,3.21892
5233,662.3916,5.38455
5234,624.8458,1.754449
5235,558.6307,2.379097
5236,705.2396,8.615428
5237,571.671,6.321056
5238,596.9623,10.9578
5239,596.0299,4.693869
5240,800.3713,6.576867
5241,651.0117,2.316098
5242,604.2366,6.626177
5243,509.3977,6.379342
5244,729.9493,2.801178
5245,655.5181,4.357838
5246,598.7781,3.18333
5247,611.823,16.11947
5248,716.9575,5.754193
5249,530.566,9.474971
5250,639.9293,2.108115
5251,730.4059,5.947319
5252,634.9302,4.202614
5253,559.6767,4.875958
5254,913.5007,5.532472
5255,804.3178,7.580678
5256,777.7751,3.514975
5257,741.6581,7.038898
5258,923.8922,5.876923
5259,529.4983,3.570784
5260,449.4944,4.543617
5261,531.4006,5.85357
5262,536.0956,7.997824
5263,475.871,5.563812
5264,559.2199,2.304215
5265,619.5538,16.11502
5266,534.7213,1.241232
5267,625.1252,18.26105
5268,778.6103,6.005552
5269,686.1156,2.9821
5270,549.7762,3.910192
5271,500.6376,10.63319
5272,579.8046,10.21138
5273,658.9427,16.92527
5274,582.856,7.016243
5275,446.0798,1.068989
5276,778.0391,5.247032
5277,681.4993,2.691373
5278,628.2666,2.962013
5279,506.1587,2.46864
5280,600.8874,3.142719
5281,868.1378,2.947909
5282,748.1681,1.935779
5283,672.4982,5.866251
5284,706.842,12.29243
5285,486.0992,1.011436
5286,653.8992,14.04869
5287,585.8312,11.29587
5288,593.8348,1.837742
5289,585.5287,6.157475
5290,696.0833,2.88563
5291,574.7283,7.677406
5292,678.6324,3.554649
5293,592.4917,4.253113
5294,760.1959,4.864166
5295,606.9736,2.859088
5296,536.4856,12.58852
5297,499.6428,17.33582
5298,599.6171,2.424961
5299,512.8191,8.070211
5300,588.9288,12.01464
5301,627.1448,6.706344
5302,622.6995,5.202487
5303,564.6544,5.750783
5304,793.5728,20.43344
5305,579.6285,2.788277
5306,604.9691,3.261946
5307,487.0318,1.838364
5308,592.3648,1.709312
5309,519.8221,6.554008
5310,601.6468,10.12676
5311,591.2588,8.19886
5312,566.0173,7.717834
5313,829.0728,2.136922
5314,660.6721,11.74118
5315,751.1846,2.297815
5316,482.5175,0.6772293
5317,554.2701,8.816327
5318,496.4315,6.732965
5319,628.765,3.153877
5320,563.9788,1.249508
5321,589.7134,1.028265
5322,644.4113,2.459228
5323,531.8696,3.494892
5324,658.0803,10.66782
5325,612.8647,1.055695
5326,603.2811,4.013159
5327,621.3323,2.447037
5328,537.0168,2.145888
5329,584.6592,5.996382
5330,620.0167,8.892311
5331,587.3648,5.484856
5332,644.8318,0.4377744
5333,599.96,6.267172
5334,649.8519,8.500751
5335,656.2253,6.11202
5336,629.6058,4.256198
5337,568.3207,1.940418
5338,479.5021,17.60265
5339,780.6804,6.667095
5340,747.1281,9.554573
5341,678.9182,8.226767
5342,874.3911,0.7059211
5343,771.0728,5.895598
5344,585.4831,0.765711
5345,682.6807,2.936996
5346,587.437,0.832336
5347,618.3763,5.856469
5348,581.7756,11.22743
5349,505.6072,42.63999
5350,648.8266,3.165775
5351,601.8065,2.731935
5352,661.2456,1.259923
5353,810.1905,2.768449
5354,603.3516,3.146121
5355,492.0248,10.29923
5356,824.259,2.516822
5357,632.5848,2.214243
5358,673.4786,5.62436
5359,562.7665,2.100187
5360,597.2896,9.189316
5361,541.5342,2.777268
5362,647.0814,4.896369
5363,613.3466,7.733799
5364,616.4447,3.697068
5365,498.1922,5.209701
5366,621.4563,10.85666
5367,673.1297,4.2686
5368,579.1622,2.682109
5369,567.2095,4.762352
5370,599.6672,1.627507
5371,606.8702,34.76915
5372,578.9075,7.429979
5373,682.7749,11.70052
5374,656.8633,5.37515
5375,630.4198,2.951148
5376,739.1208,2.292701
5377,516.0473,8.13026
5378,585.4291,7.615909
5379,593.1857,5.51035
5380,635.0787,2.609205
5381,638.9081,2.099346
5382,625.163,5.359206
5383,670.4709,2.387202
5384,569.4501,2.983981
5385,494.7324,7.079393
5386,579.7798,8.486086
5387,607.9098,9.231953
5388,734.5818,2.684423
5389,659.0314,11.00239
5390,579.9859,12.77464
5391,633.6295,5.123934
5392,884.4687,7.059254
5393,583.1709,7.519421
5394,764.5216,5.487342
5395,617.5513,1.715124
5396,597.1084,10.01196
5397,483.5338,4.892401
5398,664.6142,1.817762
5399,740.2325,1.493249
5400,536.2897,8.3666
5401,775.9056,11.95192
5402,642.4809,3.095592
5403,981.7401,10.18588
5404,631.0956,11.86331
5405,548.3523,8.134048
5406,654.5189,7.805226
5407,686.2168,5.426917
5408,463.9203,4.888203
5409,585.0726,9.854612
5410,769.9944,7.706767
5411,564.5771,1.196941
5412,647.7635,1.681735
5413,627.5098,3.200899
5414,498.5091,6.600189
5415,555.5181,4.52138
5416,672.0115,5.550507
5417,494.349,4.578016
5418,787.2408,9.515197
5419,635.944,4.254771
5420,812.9671,1.531105
5421,620.6418,4.32525
5422,764.1483,2.102869
5423,935.9668,9.166964
5424,580.7793,5.030456
5425,567.5423,1.843067
5426,518.6146,8.818329
5427,677.1375,1.68676
5428,478.8728,3.438971
5429,569.2264,3.510118
5430,620.3946,1.038502
5431,539.0653,8.355928
5432,591.0047,2.123302
5433,598.5826,9.433383
5434,604.9961,4.77732
5435,547.4276,4.549034
5436,558.7277,2.045555
5437,542.5638,10.71789
5438,553.7418,2.615942
5439,659.689,7.98229
5440,695.1026,3.199303
5441,664.0119,10.0634
5442,503.9474,15.49025
5443,621.8088,4.076425
5444,557.9997,1.986552
5445,474.3356,2.44274
5446,666.5907,0.9254577
5447,531.7781,8.825233
5448,448.541,0.8406522
5449,586.4365,3.601547
5450,684.6599,2.892032
5451,591.2812,8.052395
5452,588.1987,7.870863
5453,529.3434,23.40358
5454,919.5594,9.76212
5455,564.5966,4.195644
5456,600.6969,4.046306
5457,504.1173,4.655109
5458,593.7929,0.1780805
5459,628.1762,1.843265
5460,672.0732,8.013317
5461,612.2034,1.58617
5462,497.3346,3.094131
5463,577.8659,3.565069
5464,584.9239,6.863724
5465,620.8473,0.716408
5466,636.3813,25.6873
5467,618.7715,1.634145
5468,524.5205,7.677022
5469,590.1284,1.172394
5470,580.5452,0.8284277
5471,610.4943,4.827096
5472,923.6943,18.73453
5473,618.864,6.008192
5474,666.1728,14.45093
5475,651.0109,24.2938
5476,766.9773,9.641963
5477,582.1519,3.435109
5478,962.7119,10.09314
5479,583.8274,3.110493
5480,941.4542,30.28751
5481,520.9307,9.619373
5482,564.8688,11.51575
5483,537.7704,5.399289
5484,493.4289,2.155433
5485,499.9744,8.593881
5486,530.3353,2.800425
5487,909.5478,11.4915
5488,598.2546,4.01011
5489,474.9622,8.533315
5490,575.4778,11.07763
5491,608.2623,4.469402
5492,579.8595,3.295811
5493,593.6212,7.906078
5494,815.7308,6.075872
5495,551.5637,13.22612
5496,592.8831,16.44942
5497,645.618,3.688358
5498,630.4376,1.667053
5499,518.8067,7.01795
5500,515.9612,5.726801
5501,954.5267,3.315784
5502,646.7809,3.356765
5503,608.4877,12.95295
5504,582.1057,1.894373
5505,689.0436,6.713447
5506,628.799,5.759065
5507,649.8005,6.529995
5508,599.554,8.527678
5509,626.4261,0.7233748
5510,532.7335,9.65335
5511,637.8607,4.742
5512,610.4819,0.8348449
5513,957.0265,11.42665
5514,811.3752,8.30456
5515,910.7284,3.448989
5516,591.8145,12.98436
5517,767.9102,9.04278
5518,592.2122,5.862095
5519,622.8326,5.525006
5520,932.1073,7.458709
5521,801.0809,25.91719
5522,519.6738,3.950505
5523,744.485,11.81244
5524,592.4926,7.439856
5525,591.8032,2.447952
5526,594.596,9.306567
5527,593.5758,3.155767
5528,672.0869,2.202223
5529,798.5076,0.3472924
5530,527.7542,7.618385
5531,688.51,1.807429
5532,694.2076,3.241763
5533,583.9709,1.345526
5534,796.9995,4.430593
5535,548.2913,1.464919
5536,644.0101,10.69527
5537,624.019,5.921205
5538,558.3945,2.655681
5539,649.3905,1.513084
5540,548.7048,11.31347
5541,564.4174,12.11758
5542,579.7406,7.471007
5543,541.2125,9.451041
5544,592.7114,3.255135
5545,680.6304,8.036482
5546,587.13,0.376543
5547,480.7607,6.636165
5548,566.6274,2.46509
5549,617.3116,4.86125
5550,680.8766,8.355342
5551,520.6036,4.704618
5552,636.1624,2.840842
5553,483.7512,5.96058
5554,629.6454,12.37613
5555,588.8685,0.4330848
5556,493.1357,4.316658
5557,710.0507,2.499392
5558,765.4319,21.59009
5559,657.4689,5.296326
5560,678.0027,4.597129
5561,652.6221,2.161955
5562,599.3796,13.95142
5563,566.0507,1.865863
5564,592.2983,8.804214
5565,557.0415,9.436122
5566,672.0424,2.399186
5567,865.0591,9.666471
5568,610.6976,3.521376
5569,561.6124,8.818779
5570,604.8364,5.009251
5571,556.3433,1.458784
5572,637.6266,6.750621
5573,700.5196,17.89699
5574,501.2776,11.11909
5575,467.7909,7.706417
5576,604.3918,22.07883
5577,621.3079,2.348625
5578,535.6669,9.836033
5579,701.5306,3.210937
5580,546.6611,11.24351
5581,553.8285,8.443993
5582,595.2239,3.247998
5583,604.5854,1.152196
5584,665.5521,5.547142
5585,649.3976,13.98651
5586,552.9333,4.331091
5587,609.7471,10.2392
5588,563.6968,7.977065
5589,737.3708,2.689323
5590,555.4683,3.147904
5591,589.9821,2.98622
5592,524.2417,3.801758
5593,550.96,10.45504
5594,575.7028,3.485695
5595,607.1161,3.445033
5596,577.773,1.843132
5597,665.1704,4.210703
5598,962.1607,4.174071
5599,612.7515,3.178266
5600,600.0771,5.291088
5601,553.1705,3.692321
5602,498.4154,6.149886
5603,718.6757,10.80757
5604,557.3155,4.855924
5605,539.5165,2.668692
5606,647.5524,3.176562
5607,528.1365,8.424501
5608,518.9108,8.819473
5609,832.1271,2.42687
5610,756.8375,1.583208
5611,700.7672,3.407789
5612,461.7688,17.97363
5613,586.1279,1.356379
5614,586.1887,4.421926
5615,537.2012,3.120381
5616,629.4948,1.43037
5617,587.011,2.461983
5618,831.6895,3.78499
5619,916.6401,15.42151
5620,640.8611,9.42345
5621,544.7996,13.19538
5622,879.3089,9.29455
5623,564.6262,0.6623582
5624,501.2729,3.301854
5625,610.8516,1.432083
5626,756.5353,2.341019
5627,648.1724,11.14668
5628,950.8306,13.66505
5629,620.907,2.53141
5630,576.051,2.909221
5631,611.496,5.673511
5632,583.2366,6.042394
5633,729.7158,6.473776
5634,520.225,12.81301
5635,628.8123,1.92183
5636,629.0857,0.8789997
5637,502.1209,4.53349
5638,690.7153,3.754238
5639,574.2561,6.806606
5640,722.4749,3.647108
5641,577.3098,4.979156
5642,485.9152,0.6970621
5643,565.6388,9.445087
5644,635.5618,2.845642
5645,602.4289,3.998926
5646,796.5211,5.588013
5647,596.8718,1.87421
5648,566.7901,2.798066
5649,620.7566,2.219844
5650,583.9252,2.337104
5651,683.3885,2.868494
5652,570.9802,4.736622
5653,765.4026,5.262179
5654,564.812,7.273492
5655,529.5375,6.981816
5656,566.1556,4.882798
5657,565.1419,4.79661
5658,569.0637,5.581798
5659,699.2657,9.696518
5660,509.4659,15.2839
5661,592.6032,2.51624
5662,921.0571,3.322083
5663,483.894,4.550522
5664,645.2286,3.405379
5665,622.6866,32.15915
5666,610.8058,1.550439
5667,568.6691,0.1965821
5668,575.4097,4.557909
5669,845.1162,4.506457
5670,647.1016,9.370552
5671,796.5528,0.7721569
5672,691.6734,3.049024
5673,521.9712,5.180602
5674,673.9282,19.67822
5675,619.2843,8.85183
5676,579.3432,3.422611
5677,643.7664,13.25022
5678,591.5464,3.187765
5679,676.0989,8.173957
5680,644.2013,5.837989
5681,519.1539,5.750927
5682,664.6987,0.854589
5683,583.1223,0.4532456
5684,580.1378,12.1316
5685,812.0684,9.442643
5686,718.27,15.91182
5687,678.3708,8.717683
5688,603.344,6.426855
5689,519.7117,5.360124
5690,592.4773,0.575693
5691,535.7883,18.94477
5692,518.4146,4.735498
5693,792.5573,4.587451
5694,574.2253,11.71266
5695,631.2149,3.023184
5696,573.7617,1.507949
5697,500.4991,1.941784
5698,589.6697,4.982463
5699,698.0681,5.140005
5700,602.4016,5.506514
5701,628.7648,10.59486
5702,571.1728,2.230412
5703,574.3661,1.82007
5704,542.3768,6.074934
5705,547.5759,1.085357
5706,602.335,3.600657
5707,556.9293,2.108998
5708,539.7817,6.623003
5709,601.4292,1.036416
5710,598.7762,20.9599
5711,619.9371,5.38723
5712,686.0757,4.032589
5713,635.5261,11.19363
5714,522.7637,7.145466
5715,494.7136,0.7473434
5716,573.9156,5.097228
5717,593.6147,2.618257
5718,573.3371,9.600629
5719,539.8705,3.171893
5720,689.9329,0.8828497
5721,613.4618,1.672997
5722,602.5798,2.995546
5723,585.279,4.91373
5724,541.9528,4.162356
5725,636.5013,4.577791
5726,751.4618,30.01882
5727,655.0874,8.372891
5728,569.4663,5.754323
5729,798.7413,23.11349
5730,617.6783,4.294241
5731,582.2495,4.784697
5732,669.0473,1.395848
5733,494.6866,6.216889
5734,661.8776,0.541545
5735,617.1405,0.6280528
5736,912.8203,11.82416
5737,538.5975,4.04677
5738,617.5795,3.568728
5739,615.0316,0.8917056
5740,529.5089,2.368484
5741,611.7495,3.303685
5742,620.5027,9.480625
5743,606.6984,2.945425
5744,606.2883,1.186955
5745,610.2343,2.598204
5746,864.1219,0.3704157
5747,869.05,9.857367
5748,625.0795,5.108468
5749,631.4261,4.907844
5750,560.7506,7.802545
5751,507.9713,1.475543
5752,509.8617,9.810107
5753,610.5701,5.696341
5754,795.6464,14.34645
5755,668.9269,8.583719
5756,466.5795,15.16146
5757,557.3282,3.107986
5758,560.9876,2.520608
5759,523.5487,4.185935
5760,596.3177,1.369165
5761,657.056,10.5666
5762,579.6157,3.211655
5763,556.7467,7.618403
5764,534.3223,3.396148
5765,598.2466,1.421156
5766,554.2012,7.203755
5767,576.8345,6.934361
5768,505.018,7.384268
5769,856.5038,18.61027
5770,638.3648,1.095223
5771,631.3143,2.093071
5772,638.6928,8.839547
5773,594.9919,5.547541
5774,583.5909,9.136705
5775,615.9418,10.92398
5776,584.4531,3.254903
5777,511.9893,0.4115778
