,srtm30_wgs84_SantaCatarina,srtm30_slope_SantaCatarina
5262,328.1615253,23.7431
5263,4.04045157,NaN
5264,377.55628335,34.7896
5265,16.71427625,2.796403
5266,7.5723144,0.7452102
5267,117.02393809,11.8291
5268,452.49594908,28.10124
5269,15.50676583,2.448632
5270,217.31823282,9.998525
5271,271.63239504,18.66034
5272,125.42481745,20.98068
5273,153.72744333,7.250761
5274,51.11998416,11.96657
5275,5.17305027,1.746732
5276,158.68391447,21.80737
5277,272.52189626,15.26685
5278,1062.21532034,21.25168
5279,392.2073622,26.67722
5280,56.34497435,15.67633
5281,599.65584957,19.73468
5282,6.81248002,1.06804
5283,234.52712465,15.5875
5284,147.60257693,15.16725
5285,808.76555665,13.37216
5286,8.01944228,1.140251
5287,116.78363118,5.88264
5288,493.33710067,16.15367
5289,377.03064705,25.66351
5290,244.27285579,25.95879
5291,647.51595449,19.62307
5292,343.19413152,18.28812
5293,371.3954647,21.23791
5294,313.34067457,14.1871
5295,2.71832848,NaN
5296,197.72174024,27.86204
5297,8.25791685,5.783013
5298,197.56528491,6.588253
5299,106.36190129,20.57263
5300,4.71889871,0.3483777
5301,277.08573822,13.73142
5302,39.25922166,8.289389
5303,722.41188893,22.4312
5304,26.22284583,10.14428
5305,773.44947995,6.280796
5306,229.44670216,20.92842
5307,644.43350626,7.63652
5308,55.46982154,10.43453
5309,69.4964991,26.81755
5310,243.24013938,15.53618
5311,343.09734077,12.85552
5312,317.82331713,12.81096
5313,62.4231179,1.932312
5314,316.37130882,12.64779
5315,27.66281612,0.8143849
5316,209.63152123,2.299268
5317,725.55639338,9.603061
5318,7.42002836,0.702498
5319,12.02313142,5.264594
5320,681.13500884,17.63661
5321,539.41131959,11.87318
5322,61.66290728,25.5572
5323,7.40828849,1.407204
5324,307.68093392,7.67204
5325,143.59898726,11.22157
5326,73.54237108,9.664367
5327,11.14641335,3.923266
5328,235.92374387,22.35896
5329,11.20361299,1.74167
5330,101.72372031,27.50889
5331,197.16536685,16.23302
5332,282.82025738,22.72891
5333,748.41320544,20.48471
5334,228.82569251,6.315177
5335,85.38312427,15.69038
5336,4.02865772,1.746683
5337,4.42946633,1.054302
5338,10.08933053,0.745276
5339,5.47322442,1.055175
5340,12.51972508,5.91326
5341,54.79456237,8.619264
5342,36.22393691,8.854592
5343,445.18730254,17.17906
5344,611.54123725,14.81572
5345,79.35227705,6.927674
5346,95.131137,17.05682
5347,7.68453403,2.450321
5348,71.54265009,25.7078
5349,8.07310246,3.117749
5350,61.65704274,12.86146
5351,8.55787471,2.6452
5352,431.67990274,4.97184
5353,26.69466145,1.399784
5354,250.30844456,2.103343
5355,34.3774828,2.284434
5356,57.08546039,13.3342
5357,658.36837878,19.81493
5358,210.82207825,22.04534
5359,533.71110386,26.80907
5360,7.8727627,1.068312
5361,199.34693933,18.16724
5362,34.01786716,9.901051
5363,842.28225432,25.28907
5364,9.07762354,3.295443
5365,496.56035951,33.33172
5366,627.66430935,18.17496
5367,280.18957625,15.41578
5368,132.07615737,12.78378
5369,249.95804192,12.62814
5370,94.01859255,6.241018
5371,431.34635993,24.47533
5372,671.63552742,31.25961
5373,347.25999025,21.13039
5374,683.37392431,22.20035
5375,457.38090231,19.54085
5376,764.71236068,3.144072
5377,40.38403173,17.08798
5378,7.04174814,0.9304876
5379,275.8185818,33.6453
5380,242.35890282,20.60681
5381,116.19306066,17.07598
5382,57.62364602,6.487209
5383,399.4797181,3.295121
5384,7.66993009,2.951774
5385,383.77449212,21.50578
5386,333.35167948,21.2755
5387,547.73536616,7.117042
5388,659.65158022,22.11041
5389,45.44378042,9.57983
5390,NaN,NaN
5391,300.64759346,25.74814
5392,34.06040156,7.927921
5393,306.13487915,19.60146
5394,6.41281047,3.707283
5395,209.47491467,16.85275
5396,251.27171586,23.23723
5397,516.71708865,13.46444
5398,4.06459439,0.6985481
5399,481.61007381,6.560237
5400,64.33821806,16.03367
5401,8.99830433,2.651372
5402,189.24814597,15.41386
5403,57.34438625,4.881392
5404,169.24942705,16.2229
5405,659.40734404,24.0731
5406,482.46591539,18.56247
5407,12.55595983,1.479793
5408,20.25374493,5.315212
5409,19.06201937,8.875649
5410,1079.38172814,17.1405
5411,9.83468083,11.49622
5412,13.48145709,2.570791
5413,4.03836267,NaN
5414,82.4184055,16.06665
5415,35.63485168,12.56235
5416,708.28709368,26.0247
5417,459.46707116,11.51383
5418,13.19274196,0.7464097
5419,206.30132995,18.42865
5420,27.02276525,16.70583
5421,4.78047642,1.067961
5422,11.74010385,1.048579
5423,593.30252229,26.6462
5424,337.36036832,11.31571
5425,88.03130685,6.563805
5426,84.29434586,17.12224
5427,241.82847284,10.80531
5428,337.19685279,10.61299
5429,158.21766972,7.928582
5430,99.60062019,8.98428
5431,13.16135286,1.0672
5432,132.67400291,22.70857
5433,236.62896687,16.05063
5434,30.06283026,21.16972
5435,100.46407948,8.453349
5436,4.01661831,0.00139684
5437,41.92261915,4.213298
5438,20.63418674,1.740881
5439,251.71794657,19.4176
5440,8.65619009,2.796339
5441,46.93103709,18.32944
5442,61.32158175,16.95594
5443,14.07509346,1.753738
5444,21.49797494,2.642697
5445,76.8049876,16.36725
5446,62.70415325,20.5286
5447,NaN,NaN
5448,700.39990011,17.22682
5449,802.69121904,28.66474
5450,655.38806213,25.33512
5451,348.63570546,18.84924
5452,451.26848559,18.62863
5453,351.52461833,21.05137
5454,579.74775168,26.21549
5455,359.52165694,13.33692
5456,576.56799594,27.13037
5457,7.49506057,3.494066
5458,117.21886344,11.52264
5459,195.79447462,21.42668
5460,504.39660001,9.286386
5461,10.14346183,1.04647
5462,814.45678851,20.74755
5463,53.03690178,8.145823
5464,276.70304033,3.774123
5465,5.05734514,0.4653194
5466,446.08235395,15.40063
5467,256.32453211,20.31583
5468,513.56983947,24.31613
5469,382.70098481,20.21746
5470,7.03489242,3.104438
5471,284.08400886,29.17465
5472,300.6556745,17.05572
5473,278.39597878,11.89948
5474,52.70874049,8.642649
5475,248.48062624,22.13334
5476,11.94914526,5.469933
5477,285.44703219,13.6062
5478,105.48773999,8.092548
5479,946.22332912,21.3266
5480,305.16544244,16.7278
5481,396.51528275,20.53267
5482,98.47295383,17.36692
5483,276.28039981,13.76264
5484,51.5565511,12.40443
5485,11.05875292,2.640269
5486,541.73916137,19.16963
5487,4.78824173,1.141215
5488,46.19045009,19.7922
5489,6.23675595,1.400393
5490,355.65947815,14.67856
5491,15.37817283,4.034975
5492,1009.60321637,18.00364
5493,53.59141295,18.10738
5494,726.60191872,7.612872
5495,455.72108183,23.03062
5496,8.27843625,1.395787
5497,6.72615929,0.00144263
5498,20.03578552,1.144647
5499,222.51197161,8.330215
5500,158.04586535,23.45028
5501,234.43620978,22.07118
5502,371.62174684,22.86707
5503,65.1101779,6.984025
5504,36.33886815,5.509616
5505,556.77664026,33.09494
5506,135.45271929,16.34813
5507,326.53593052,10.88418
5508,25.06526901,14.95932
5509,441.17947586,5.590267
5510,483.32871387,18.6011
5511,198.53546425,29.45128
5512,6.92735679,3.41811
5513,63.61124747,7.666033
5514,29.34830441,3.822756
5515,309.72498505,26.1579
5516,143.60682191,13.16126
5517,789.6238431,5.940311
5518,9.52733266,1.406979
5519,560.34576961,11.63199
5520,7.6970337,2.109394
5521,3.96517017,NaN
5522,552.44490021,22.78008
5523,55.47425326,5.199216
5524,25.10034059,14.55186
5525,6.84252802,0.930732
5526,5.72835335,1.066961
5527,97.32110801,17.61922
5528,85.43124157,16.03231
5529,118.14243222,13.6652
5530,239.51165189,12.98698
5531,21.33184919,0.523257
5532,50.42260751,18.3449
5533,534.22797239,14.94809
5534,291.74383651,4.592134
5535,224.6939147,19.45662
5536,19.02968388,1.649107
5537,3.42413193,0.4650629
5538,286.11265673,20.85348
5539,4.30962447,NaN
5540,21.04773521,7.312363
5541,86.58014892,10.13199
5542,28.57409624,1.192237
5543,192.64072602,29.02619
5544,315.66372539,14.05233
5545,89.46389735,1.649305
5546,89.76185715,23.84209
5547,177.44653398,23.04811
5548,293.36303652,29.7481
5549,21.00015235,0.7462962
5550,750.51532513,6.335046
5551,321.80860179,17.95012
5552,304.22130116,7.610356
5553,483.38627144,28.36598
5554,359.74314788,24.05585
5555,91.54411875,22.43816
5556,354.19471327,26.73807
5557,164.81755143,11.88615
5558,46.58751992,5.211989
5559,15.51235826,1.74125
5560,12.11718182,2.284737
5561,750.748085,16.83623
5562,8.54717129,1.933631
5563,664.57835956,14.02366
5564,547.72215468,11.39415
5565,514.73951649,18.1493
5566,744.74079046,20.9381
5567,466.71948093,26.82093
5568,137.04541919,18.08788
5569,22.57116656,2.570842
5570,498.70050077,13.16548
5571,4.44979841,1.405002
5572,104.10141627,22.15644
5573,17.52728277,0.8180312
5574,422.3520071,19.71275
5575,37.1778215,13.67124
5576,238.62559694,5.639557
5577,620.42414585,16.32716
5578,180.4152253,15.82341
5579,689.51294799,28.23008
5580,652.54763206,10.02332
5581,6.50816191,1.395654
5582,106.02453209,10.91153
5583,13.42938608,0.8231761
5584,60.59236633,19.55492
5585,106.65294116,8.974667
5586,4.11086915,0.9307196
5587,808.55347865,20.36311
5588,62.58692259,12.41599
5589,35.68318733,7.842369
5590,640.42167138,14.76558
5591,365.54543036,18.86576
5592,8.60827921,1.481987
5593,414.26988459,26.99944
5594,452.72514586,18.57755
5595,59.57143068,6.161509
5596,65.43059155,0.3490494
5597,101.68378167,16.55213
5598,973.56487113,5.089411
5599,499.33107931,26.10731
5600,10.82346696,10.35819
5601,251.34108893,9.27809
5602,25.01744224,2.137024
5603,19.24325984,3.551357
5604,397.51584114,19.38328
5605,186.24333635,12.02382
5606,471.70155066,23.84998
5607,13.27568436,7.18876
5608,278.56954741,14.6059
5609,8.0061216,3.194794
5610,192.62006512,17.55852
5611,159.74216503,23.7421
5612,724.39835519,4.881414
5613,878.63276105,3.20718
5614,97.82380199,25.24007
5615,126.84927048,15.63375
5616,260.69233439,24.29084
5617,202.23778351,4.308627
5618,28.76749307,16.038
5619,309.351989,24.14534
5620,782.56346964,12.20112
5621,105.84437629,26.14907
5622,245.43034419,20.89191
5623,594.42389201,14.26939
5624,3.55326813,0.00130134
5625,23.97731648,1.048607
5626,10.69662389,5.822858
5627,36.9759961,11.6827
5628,342.09286658,17.85896
5629,30.86040538,18.37855
5630,146.07475171,19.40944
5631,31.05530094,13.3434
5632,6.73581013,2.549042
5633,1095.53848453,23.85183
5634,46.55180853,14.2882
5635,221.44424689,20.05587
5636,NaN,NaN
5637,257.49165383,14.57634
5638,334.57880855,21.55932
5639,471.83511427,NaN
5640,6.04242524,1.400597
5641,255.71492614,31.75288
5642,42.01573849,9.810056
5643,7.99638315,3.849179
5644,161.28208843,17.90387
5645,737.56707042,13.79896
5646,487.84274733,16.27284
5647,8.88994245,0.930729
5648,924.14718723,30.16262
5649,421.65523077,7.117132
5650,19.05988933,5.867653
5651,1171.51913369,15.46952
5652,11.11780974,0.4654953
5653,353.3958635,22.10608
5654,326.36683144,20.02903
5655,72.1347659,10.82616
5656,304.36790497,19.56998
5657,334.47046519,16.48564
5658,385.16182184,26.02949
5659,6.71911822,2.383022
5660,32.1226443,12.65214
5661,652.8221043,24.23782
5662,260.19470467,12.08576
5663,176.63184031,13.54517
5664,251.43264512,8.901848
5665,113.62127678,17.1761
5666,8.40950962,1.051623
5667,3.85663601,1.401488
5668,382.52335623,21.89621
5669,679.46475914,27.21587
5670,176.37149583,19.2669
5671,11.10151715,3.464152
5672,131.3946766,23.11527
5673,417.41507836,21.01911
5674,255.15537782,12.80076
5675,20.03896422,20.87994
5676,6.98836205,4.420023
5677,1031.41108439,11.8426
5678,307.12966265,3.196442
5679,623.67661391,43.12183
5680,12.98533582,2.325333
5681,224.39269703,12.02072
5682,45.406474,1.745739
5683,514.25901203,26.50345
5684,4.0617945,0.8142948
5685,1041.46359888,14.30138
5686,549.55985671,15.16255
5687,429.62052031,16.95425
5688,192.71229594,10.35854
5689,109.67473988,15.60431
5690,104.35207193,7.945899
5691,48.51819377,18.23379
5692,8.3413934,0.5220656
5693,256.83706037,12.07588
5694,1115.56543024,4.169907
5695,116.84031957,24.74707
5696,665.7018457,8.87144
5697,71.33047516,12.65132
5698,663.32911001,26.794
5699,771.68126242,19.44621
5700,879.77469927,21.42889
5701,115.81898791,18.00922
5702,225.16597252,20.5364
5703,339.80864029,23.38397
5704,2.96775289,1.049522
5705,267.48537825,11.67401
5706,233.50490002,14.65128
5707,79.91267349,23.21574
5708,209.27085637,18.79598
5709,8.45612267,2.875533
5710,110.23332291,21.99897
5711,194.57166073,16.44496
5712,285.83514461,21.13038
5713,589.46695132,16.01477
5714,303.67482672,16.66635
5715,863.71002415,18.48279
5716,432.71872015,19.67498
5717,382.60991349,8.787058
5718,5.39093391,NaN
5719,196.23688232,14.3134
5720,362.80917923,20.70838
5721,323.48928816,18.97639
5722,105.70306478,21.78052
5723,149.14474747,28.28741
5724,5.89025992,0.00142292
5725,41.68589854,3.628436
5726,3.29232913,NaN
5727,1043.50334816,23.10098
5728,26.10686267,0.3507536
5729,538.67370294,28.88034
5730,25.66228299,12.48597
5731,696.68821889,15.17343
5732,67.21799962,14.83931
5733,14.9907793,2.570935
5734,119.73367413,18.18321
5735,20.1265692,2.621372
5736,24.0741296,9.752329
5737,6.00185027,0.8168052
5738,121.77831881,2.130688
5739,109.60172329,24.78592
5740,668.47456403,24.17214
5741,78.67485335,15.44606
5742,384.20409435,27.32419
5743,175.07986601,26.68199
5744,47.74765293,5.335615
5745,11.05629096,3.253345
5746,498.66013459,9.351073
5747,634.71626605,6.314967
5748,454.61244581,26.61551
5749,148.99516308,18.66006
5750,6.15822766,3.527538
5751,73.6627878,17.90975
5752,425.37212174,20.97383
5753,208.70223736,16.24927
5754,38.24953154,14.14033
5755,1092.38462489,25.85759
5756,311.63743443,10.60948
5757,513.56882798,12.72279
5758,899.0968914,34.44147
5759,657.48041619,22.5533
5760,140.65521122,21.66689
5761,824.48944011,12.21202
5762,98.7177182,22.20364
5763,6.76607378,0.5211364
5764,433.37383957,18.53446
5765,24.04650459,4.933541
5766,363.53673991,12.65202
5767,5.1230506,2.109122
5768,6.38898576,1.068649
5769,NaN,NaN
5770,620.59264948,17.30611
5771,961.59174564,16.62182
5772,3.4583072,NaN
5773,27.21713709,10.83362
5774,23.22818759,1.486789
5775,287.0091714,24.36337
5776,5.00263287,0.00140326
5777,32.16763802,12.27101
5778,2.72391143,0.00144457
5779,729.65223731,15.39708
5780,405.67360197,19.72456
5781,82.69008027,16.26821
5782,6.01930476,2.455248
5783,49.11688715,7.545835
5784,804.7442935,14.69155
5785,443.55344701,22.58523
5786,58.14181369,16.0688
5787,8.15020072,1.397329
5788,171.68496319,18.37581
5789,57.80194125,3.859861
5790,186.11268492,21.70227
5791,537.57173982,31.71884
5792,376.34030792,16.84486
5793,89.76846403,16.87642
5794,12.27438238,1.049651
5795,333.2517995,12.50539
5796,429.35384752,16.96009
5797,7.00554208,0.7451373
5798,4.51593362,NaN
5799,127.41184655,12.93458
5800,412.53312681,6.027248
5801,333.83971915,12.59947
5802,439.55832692,20.45197
5803,545.42796301,21.47707
5804,334.09350081,24.19839
5805,10.93162787,1.405513
5806,97.9925427,9.232521
5807,5.21822594,2.084766
5808,7.36879084,1.06579
5809,4.27990448,NaN
5810,27.50628293,7.631979
5811,36.76559732,2.440779
5812,1151.52662461,5.889883
5813,482.60189992,23.74895
5814,4.06864634,NaN
5815,249.18946604,18.51174
5816,216.16959823,20.69413
5817,64.2758735,22.17176
5818,382.59254669,24.37317
5819,129.16967858,20.75766
5820,63.65885459,14.71415
5821,37.13306927,15.78079
5822,182.32633018,12.07608
5823,92.07446267,10.08767
5824,396.73573291,13.86302
5825,152.50367204,15.41735
5826,522.74990763,27.28465
5827,913.50343917,24.14067
5828,122.76704162,12.50654
5829,30.36019069,1.631627
5830,170.90842135,6.283256
5831,89.1992778,5.992735
5832,106.62557642,13.45686
5833,34.71876717,3.196924
5834,33.32091856,4.156121
5835,850.63007209,3.762857
5836,32.37780851,8.249365
5837,201.16258517,16.48527
5838,62.95341139,22.14756
5839,325.3400508,18.83156
5840,106.54108735,23.7852
5841,170.53590923,10.89024
5842,78.71770575,22.7113
5843,227.49130621,24.06019
5844,582.76611753,13.04139
5845,677.68622011,7.650032
5846,271.58704058,10.37834
5847,20.40515716,7.566205
5848,395.62057433,20.53002
5849,374.61988751,23.6439
5850,362.31943161,28.07626
5851,5.0913644,1.338986
5852,251.30257819,12.56601
5853,85.20434848,11.52048
5854,347.54432929,26.7237
5855,139.72215654,6.868922
5856,30.34442869,0.8176779
5857,180.27827162,21.08773
5858,5.53870055,1.857436
5859,11.14263033,1.86079
5860,695.09343323,27.83279
5861,433.60016726,7.527479
5862,221.25485936,15.5465
5863,239.39261042,10.84843
5864,304.20748305,16.82145
5865,27.44659521,9.671031
5866,9.10818687,3.854118
5867,204.74018293,28.83487
5868,10.94269361,1.395842
5869,128.5619975,15.25163
5870,13.11754899,1.395869
5871,274.38446446,30.84327
5872,110.77324245,5.876568
5873,219.15559088,12.88479
5874,119.13055137,16.72388
5875,238.3530134,10.14133
5876,172.63947466,22.16313
5877,9.17508962,2.428972
5878,43.35036622,7.424069
5879,568.67540087,24.86164
5880,15.38042531,4.986692
5881,143.11740787,19.45492
5882,4.76004612,0.9305167
5883,331.31113031,23.68736
5884,9.5599076,2.977486
5885,228.09441982,8.429828
5886,15.07613325,1.851434
5887,4.9505008,2.600863
5888,477.80837091,13.17846
5889,8.81893349,0.00142241
5890,46.34513245,13.96413
5891,13.08000382,7.560401
5892,58.31296879,12.58956
5893,62.31565531,16.76902
5894,627.6351402,14.39727
5895,5.04441167,0.4651437
5896,23.25427625,6.494884
5897,489.62029521,18.92097
5898,477.61693128,14.96064
5899,95.66179231,21.92243
5900,20.25170064,NaN
5901,13.06894126,2.079152
5902,488.1237952,15.49323
5903,43.91928927,9.686353
5904,173.64129443,23.05983
5905,238.25557675,8.85255
5906,70.85381935,4.15972
5907,531.51118025,17.12435
5908,24.23689598,3.097685
5909,7.01632036,1.74093
5910,714.35640702,11.46523
5911,25.220895,1.40167
5912,45.22116769,16.64903
5913,170.80615481,25.46034
5914,141.60109605,20.02971
5915,96.54123499,13.13848
5916,27.65763271,9.483845
5917,368.32097875,8.984403
5918,116.2942901,14.99356
5919,335.21913454,9.718886
5920,334.81101321,12.63947
5921,20.15846148,1.042926
5922,13.24098567,0.5230665
5923,105.68687824,18.65169
5924,4.912613,1.639557
5925,157.33095742,5.592931
5926,190.36537496,31.03097
5927,122.92385563,14.83111
5928,3.73631443,0.8150761
5929,334.58713839,7.39915
5930,589.67327602,15.92299
5931,29.13836088,6.251753
5932,646.42772043,27.79537
5933,702.25116121,23.3078
5934,759.39677231,29.79577
5935,317.58513461,9.103023
5936,14.96923615,3.131106
5937,646.40427346,10.18555
5938,81.03498409,8.370099
5939,176.0723649,25.3069
5940,405.66863984,28.93736
5941,5.97037739,0.3512672
5942,159.15686524,26.08453
5943,109.38727077,22.49933
5944,79.06980717,13.24576
5945,3.52886082,NaN
5946,566.79328478,9.692635
5947,44.77203568,13.24975
5948,335.64837818,18.00953
5949,186.25674948,11.76932
5950,17.53388259,0.816178
5951,25.58753556,12.79324
5952,414.40452434,14.58861
5953,40.93913814,7.377089
5954,100.63112337,5.043943
5955,38.29208444,3.674393
5956,1138.55274335,20.99444
5957,26.75374779,8.489557
5958,474.18441532,18.54792
5959,655.36866055,19.87657
5960,3.12665362,0.7449731
5961,120.55608474,21.42209
5962,6.48137111,0.4650744
5963,3.05219667,NaN
5964,71.24307476,8.203763
5965,415.69151578,18.5743
5966,228.50407106,11.21647
5967,17.56837788,1.560918
5968,7.4484158,2.980951
5969,3.30325549,NaN
5970,317.76841747,22.11598
5971,19.46097066,1.649385
5972,4.03406539,2.605639
5973,10.05339169,1.045567
5974,57.59846562,15.24755
5975,689.46398458,20.74672
5976,NaN,NaN
5977,218.20250535,22.0488
5978,906.64379552,11.49376
5979,557.53843238,15.21603
5980,356.25960178,10.54269
5981,4.95814043,2.292137
5982,220.23773641,29.49921
5983,645.41862206,19.27501
5984,3.10164493,NaN
5985,66.26365426,5.826951
5986,481.06029446,28.12163
5987,45.30073658,8.010796
5988,308.21365898,14.97959
5989,253.21512185,14.96938
5990,639.82690625,19.03161
5991,13.06167855,1.747731
5992,917.45708192,27.98212
5993,680.40083898,18.19291
5994,265.44677211,30.09992
5995,323.53415754,18.85175
5996,467.72505959,20.543
5997,283.78072985,1.805534
5998,376.31681981,18.57662
5999,68.33741764,9.226298
6000,96.62093375,9.042068
6001,83.37150504,16.49274
6002,6.20657456,1.401375
6003,119.74556103,19.98553
6004,183.25217648,23.50875
6005,224.12907893,23.67821
6006,162.69763092,12.61557
6007,712.51216953,15.11222
6008,280.1666148,25.70961
6009,529.23122245,26.72616
6010,3.44954703,1.404827
6011,236.63654561,16.13911
6012,603.57119739,20.4004
6013,215.53208394,12.93756
6014,20.10461335,13.37411
6015,567.34497706,16.6779
6016,587.67904352,3.43531
6017,411.34071256,13.40858
6018,623.712772,20.48915
6019,553.69914422,24.49574
6020,433.37812633,28.37728
6021,290.3375412,12.13482
6022,3.40649903,0.8251105
6023,188.68733383,15.84058
6024,387.0859727,7.421927
6025,270.58695183,25.73742
6026,707.68167616,21.58421
6027,61.5586573,22.58838
6028,540.5814232,10.0999
6029,346.43386264,13.41097
6030,469.72717015,9.074793
6031,4.10517538,NaN
6032,4.76184739,1.477752
6033,509.27806439,16.83642
6034,72.0764481,23.44368
6035,13.65456811,1.845223
6036,140.43263823,18.11098
6037,356.75386659,20.2434
6038,173.42006463,8.546846
6039,645.68809119,14.71071
6040,568.28305813,17.26956
6041,510.69413328,15.8063
6042,631.46470301,13.07793
6043,186.697859,6.536314
6044,228.67343072,1.40304
6045,188.54797282,13.00608
6046,39.76155185,1.805055
6047,588.84447731,NaN
6048,170.74541479,26.63639
6049,937.4935222,1.404118
6050,7.57541763,2.138027
6051,325.76541399,32.24282
6052,224.28518743,20.27085
6053,378.34174579,21.60117
6054,235.35222944,14.02306
6055,443.60183551,25.63082
6056,68.72134224,11.95811
6057,184.37217971,20.01286
6058,365.7677803,13.84906
6059,5.01678919,1.81782
6060,28.5823329,13.34884
6061,230.06160359,20.94507
6062,32.38360778,9.987485
6063,39.85589399,6.321712
6064,6.99391493,0.7013739
6065,804.24410274,26.17689
6066,3.36942873,0.7456793
6067,64.61781859,23.90407
6068,6.53041132,1.649618
6069,1053.19983438,25.91903
6070,56.71041333,11.83015
6071,NaN,NaN
6072,837.71483519,15.74722
6073,335.33561737,28.26414
6074,292.49115583,22.42246
6075,5.45454958,0.3522914
6076,4.24752453,0.7040311
6077,48.3995305,10.37439
6078,205.49183073,10.6909
6079,4.01609509,0.00135288
6080,7.61829906,1.066354
6081,364.56065102,19.7486
6082,164.46675812,17.50413
6083,113.79836611,20.06812
6084,224.55195753,10.57604
6085,5.7888571,1.627274
6086,33.39784934,4.032538
6087,44.46525264,15.75649
6088,281.65762123,13.99425
6089,573.55360518,4.158785
6090,872.21533171,18.29873
6091,293.22959143,13.48844
6092,34.18437697,1.482162
6093,162.69263548,17.10974
6094,244.52910914,11.34514
6095,320.577621,12.65479
6096,3.72698766,2.382747
6097,19.82489049,11.78164
6098,4.14403385,NaN
6099,942.52387226,17.04785
6100,120.61965099,8.013683
6101,206.78121748,23.33551
6102,657.68456531,6.976658
6103,431.51312415,20.79335
6104,6.22425582,0.6972128
6105,350.58591728,18.48069
6106,161.74217351,22.74069
6107,239.41950938,29.4944
6108,75.35902378,14.09419
6109,3.40104853,NaN
6110,383.7528394,18.89495
6111,694.59055461,18.56117
6112,51.64054185,5.206195
6113,24.65804146,4.317357
6114,700.59341282,12.53895
6115,5.56689887,1.405004
6116,385.37519504,20.11051
6117,11.9952274,3.606819
6118,720.72513039,20.11211
6119,39.22263738,7.790817
6120,8.15169036,3.191874
6121,131.229083,23.75436
6122,280.23009651,14.22258
6123,741.39759649,12.39646
6124,425.40563259,31.56886
6125,6.19606472,1.046574
6126,276.66766919,20.39096
6127,76.52956961,10.97251
6128,2.89191492,NaN
6129,137.61683634,9.404906
6130,6.58274857,0.4654748
6131,148.28261897,5.045243
6132,574.46612119,29.18696
6133,23.62083793,3.417732
6134,913.37846059,18.20848
6135,490.52540648,11.35579
6136,179.36358098,7.28235
6137,848.29775141,30.89184
6138,23.38870279,3.095642
6139,99.22488129,7.605207
6140,11.15298204,5.761748
6141,11.78214191,3.635479
6142,296.60769588,21.54682
6143,202.26112451,15.48155
6144,79.69485136,8.912134
6145,412.39099567,24.76671
6146,643.71325503,11.41218
6147,472.72377778,28.74057
6148,548.46568277,16.78204
6149,106.36306422,19.6396
6150,10.04921441,2.109053
6151,61.78043221,8.660835
6152,49.32119854,6.777215
6153,250.25163989,19.51014
6154,368.72583367,27.21281
6155,431.44390151,15.16525
6156,22.2144755,10.54039
6157,442.50214303,16.25942
6158,45.32095266,12.10204
6159,656.66206295,25.10905
6160,440.84328611,16.1442
6161,34.52275599,1.477331
6162,522.52283084,9.998589
6163,306.32530986,3.572449
6164,11.06390913,3.534108
6165,448.46170176,19.44403
6166,331.45396995,16.92664
6167,253.28924893,32.92223
6168,3.4854743,0.3502767
6169,80.76640256,15.92232
6170,115.20744983,20.68843
6171,111.60351315,22.60008
6172,377.38810785,15.61631
6173,654.66225932,13.33818
6174,283.76347204,23.09269
6175,16.53389494,0.4653348
6176,7.02765338,1.810232
6177,93.34733574,18.18331
6178,360.45368687,13.75174
6179,558.40506002,21.33798
6180,205.67873396,9.788504
6181,411.70656231,17.04795
6182,530.1705895,12.3575
6183,10.88375325,10.84931
6184,32.67411788,16.43866
6185,3.50420683,22.87326
6186,288.4098009,12.4286
6187,838.46786773,0.7457823
6188,105.65683037,6.249067
6189,27.01002525,1.9645
6190,13.14832967,0.7456368
6191,NaN,NaN
6192,404.74833635,26.89528
6193,17.56495682,1.836416
6194,139.62348673,17.33763
6195,310.53939311,15.17137
6196,62.37267519,21.2039
6197,754.45987985,26.26565
6198,571.32770953,6.251289
6199,14.15917458,1.957372
6200,361.33510431,11.66532
6201,192.80382817,26.27673
6202,55.52625264,3.19704
6203,737.43892291,20.26337
6204,44.44500592,3.914994
6205,155.29447102,18.59982
6206,686.67591079,17.1336
6207,217.46968029,21.30199
6208,581.6876534,11.9978
6209,58.57344731,2.869681
6210,490.36269956,13.53179
6211,745.64429218,19.31068
6212,415.55745309,22.69865
6213,143.34988363,8.772843
6214,75.96898853,12.42195
6215,18.21753789,12.63396
6216,234.65361057,26.15045
6217,404.56082683,13.71025
6218,5.49850732,3.937964
6219,34.58879086,14.51579
6220,564.69816269,20.77895
6221,1124.20897577,5.826871
6222,4.0558544,NaN
6223,75.59589544,2.762712
6224,5.42933196,1.647756
6225,603.70360603,5.853661
6226,1235.54382676,10.02442
6227,287.61327629,32.43099
6228,3.48947011,NaN
6229,54.72409359,7.631036
6230,151.27082642,13.58841
6231,120.64388821,11.52138
6232,17.02927257,2.519649
6233,145.2720256,18.2429
6234,604.64036299,17.15299
6235,466.82969412,23.57513
6236,356.76491638,25.38991
6237,184.69603438,10.53765
6238,15.22826348,0.700101
6239,1034.48254466,35.38716
6240,294.69330958,17.05651
6241,366.36490196,16.08256
6242,2.75269752,1.050957
6243,758.78960764,13.63862
6244,24.99028161,2.97997
6245,269.53402405,15.66183
6246,19.1374152,1.808361
6247,13.60762118,6.262415
6248,4.03426919,1.48941
6249,34.20764828,3.085262
6250,175.60865876,17.40421
6251,74.38048855,14.52649
6252,253.21904208,17.65248
6253,675.52429777,22.59556
6254,563.6649386,18.51519
6255,568.31579799,19.65906
6256,14.393251,5.835332
6257,30.76579705,5.579724
6258,10.57897154,1.968811
