,X,Y,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos
3876,19.0669254,-62.82546697,-0.9422309,-0.9423046,-0.9423046,-0.9423046,-0.9423046,-0.9423046,-0.94218177,-0.94218177
3877,21.05518445,-62.85291813,-0.82683065,-0.82688511,-0.82688511,-0.82688511,-0.82688511,-0.82688511,-0.82679434,-0.82679434
3878,33.31159021,-62.21266118,-0.59600744,-0.59602344,-0.59602344,-0.59602344,-0.59602344,-0.59602344,-0.59599677,-0.59599677
3879,NaN,-62.882962,-0.6674486,-0.66747651,-0.66747651,-0.66747651,-0.66747651,-0.66747651,-0.66743,-0.66743
3880,44.67224673,-62.04864679,-0.28353269,-0.28349662,-0.28349662,-0.28349662,-0.28349662,-0.28349662,-0.28355674,-0.28355674
3881,NaN,-62.59508788,-0.4212657,-0.42125258,-0.42125258,-0.42125258,-0.42125258,-0.42125258,-0.42127445,-0.42127445
3882,NaN,-62.79402686,-0.63077497,-0.63079676,-0.63079676,-0.63079676,-0.63079676,-0.63079676,-0.63076044,-0.63076044
3883,18.14468306,-62.87407747,-0.88109266,-0.88115617,-0.88115617,-0.88115617,-0.88115617,-0.88115617,-0.88105032,-0.88105032
3884,NaN,-62.31067381,-0.08654298,-0.08647407,-0.08647407,-0.08647407,-0.08647407,-0.08647407,-0.08658891,-0.08658891
3885,21.20032384,-62.91513519,-0.81585033,-0.81590296,-0.81590296,-0.81590296,-0.81590296,-0.81590296,-0.81581524,-0.81581524
3886,NaN,-62.45226977,-0.22839047,-0.22834521,-0.22834521,-0.22834521,-0.22834521,-0.22834521,-0.22842065,-0.22842065
3887,NaN,-62.44554667,-0.45247032,-0.45246239,-0.45246239,-0.45246239,-0.45246239,-0.45246239,-0.4524756,-0.4524756
3888,37.7279583,-62.10548433,-0.17356523,-0.17351083,-0.17351083,-0.17351083,-0.17351083,-0.17351083,-0.1736015,-0.1736015
3889,NaN,-62.81010684,-0.63708615,-0.63710899,-0.63710899,-0.63710899,-0.63710899,-0.63710899,-0.63707091,-0.63707091
3890,44.57024142,-62.06409152,-0.10221853,-0.10215224,-0.10215224,-0.10215224,-0.10215224,-0.10215224,-0.10226273,-0.10226273
3891,40.58042023,-62.35123872,-0.49592236,-0.49592168,-0.49592168,-0.49592168,-0.49592168,-0.49592168,-0.49592282,-0.49592282
3892,NaN,-62.81402865,-0.30424581,-0.30421319,-0.30421319,-0.30421319,-0.30421319,-0.30421319,-0.30426756,-0.30426756
3893,NaN,-62.58970648,-0.93352577,-0.93359801,-0.93359801,-0.93359801,-0.93359801,-0.93359801,-0.9334776,-0.9334776
3894,42.0958468,-62.17800369,-0.42058938,-0.42057615,-0.42057615,-0.42057615,-0.42057615,-0.42057615,-0.42059821,-0.42059821
3895,41.02008274,-62.00033218,-0.9182334,-0.91830309,-0.91830309,-0.91830309,-0.91830309,-0.91830309,-0.91818693,-0.91818693
3896,44.38665187,-62.30296661,-0.39647981,-0.39646256,-0.39646256,-0.39646256,-0.39646256,-0.39646256,-0.39649131,-0.39649131
3897,NaN,-62.52639122,-0.77207961,-0.77212495,-0.77212495,-0.77212495,-0.77212495,-0.77212495,-0.77204938,-0.77204938
3898,48.00864941,-62.64074099,-0.12899497,-0.12893314,-0.12893314,-0.12893314,-0.12893314,-0.12893314,-0.12903619,-0.12903619
3899,NaN,-62.51236594,-0.55578148,-0.55579077,-0.55579077,-0.55579077,-0.55579077,-0.55579077,-0.55577528,-0.55577528
3900,46.57525106,-62.84614749,-0.2109234,-0.21087522,-0.21087522,-0.21087522,-0.21087522,-0.21087522,-0.21095551,-0.21095551
3901,NaN,-62.17915075,-0.61065811,-0.61067656,-0.61067656,-0.61067656,-0.61067656,-0.61067656,-0.61064582,-0.61064582
3902,NaN,-62.81089384,-0.43879807,-0.43878787,-0.43878787,-0.43878787,-0.43878787,-0.43878787,-0.43880487,-0.43880487
3903,NaN,-62.84230823,-0.4974803,-0.49747988,-0.49747988,-0.49747988,-0.49747988,-0.49747988,-0.49748058,-0.49748058
3904,14.81620274,-62.32108159,-0.92887675,-0.92894822,-0.92894822,-0.92894822,-0.92894822,-0.92894822,-0.9288291,-0.9288291
3905,38.62126347,-62.28907941,-0.76352582,-0.76356973,-0.76356973,-0.76356973,-0.76356973,-0.76356973,-0.76349654,-0.76349654
3906,46.77324241,-62.96139922,-0.11182818,-0.11176349,-0.11176349,-0.11176349,-0.11176349,-0.11176349,-0.1118713,-0.1118713
3907,24.80135909,-62.53213448,-0.20233356,-0.20228396,-0.20228396,-0.20228396,-0.20228396,-0.20228396,-0.20236663,-0.20236663
3908,NaN,-62.59930477,-0.74697694,-0.7470181,-0.7470181,-0.7470181,-0.7470181,-0.7470181,-0.7469495,-0.7469495
3909,20.07464453,-62.44847444,-0.84889387,-0.84895202,-0.84895202,-0.84895202,-0.84895202,-0.84895202,-0.84885511,-0.84885511
3910,NaN,-62.52598343,-0.89584601,-0.89591198,-0.89591198,-0.89591198,-0.89591198,-0.89591198,-0.89580204,-0.89580204
3911,51.83108442,-62.9966048,-0.08017358,-0.08010361,-0.08010361,-0.08010361,-0.08010361,-0.08010361,-0.08022022,-0.08022022
3912,44.98157045,-62.93316208,-0.45786446,-0.45785743,-0.45785743,-0.45785743,-0.45785743,-0.45785743,-0.45786914,-0.45786914
3913,20.92141722,-62.95085557,-0.32526764,-0.32523853,-0.32523853,-0.32523853,-0.32523853,-0.32523853,-0.32528706,-0.32528706
3914,48.64337738,-62.85458808,-0.27069587,-0.27065765,-0.27065765,-0.27065765,-0.27065765,-0.27065765,-0.27072134,-0.27072134
3915,47.01144792,-62.16286195,-0.3577682,-0.3577445,-0.3577445,-0.3577445,-0.3577445,-0.3577445,-0.357784,-0.357784
3916,43.33192032,-62.70478832,-0.3396776,-0.33965088,-0.33965088,-0.33965088,-0.33965088,-0.33965088,-0.33969541,-0.33969541
3917,NaN,-62.38485299,-0.37143965,-0.37141823,-0.37141823,-0.37141823,-0.37141823,-0.37141823,-0.37145393,-0.37145393
3918,39.22126815,-62.77036251,-0.00382502,-0.00374233,-0.00374233,-0.00374233,-0.00374233,-0.00374233,-0.00388014,-0.00388014
3919,NaN,-62.42116968,-0.32025126,-0.3202213,-0.3202213,-0.3202213,-0.3202213,-0.3202213,-0.32027123,-0.32027123
3920,NaN,-62.51801143,-0.49699489,-0.49699439,-0.49699439,-0.49699439,-0.49699439,-0.49699439,-0.49699522,-0.49699522
3921,45.03835115,-62.98507924,-0.36812819,-0.36810621,-0.36810621,-0.36810621,-0.36810621,-0.36810621,-0.36814284,-0.36814284
3922,45.64697671,-62.86148051,-0.25386922,-0.25382821,-0.25382821,-0.25382821,-0.25382821,-0.25382821,-0.25389657,-0.25389657
3923,22.97615464,-62.79449376,-0.92018673,-0.92025676,-0.92025676,-0.92025676,-0.92025676,-0.92025676,-0.92014005,-0.92014005
3924,NaN,-62.5119952,-0.34162079,-0.3415944,-0.3415944,-0.3415944,-0.3415944,-0.3415944,-0.34163839,-0.34163839
3925,NaN,-62.3894878,-0.41612783,-0.41611385,-0.41611385,-0.41611385,-0.41611385,-0.41611385,-0.41613715,-0.41613715
3926,49.67356697,-62.47471904,-0.21941016,-0.2193634,-0.2193634,-0.2193634,-0.2193634,-0.2193634,-0.21944134,-0.21944134
3927,NaN,-62.75648226,-0.07581932,-0.07574863,-0.07574863,-0.07574863,-0.07574863,-0.07574863,-0.07586645,-0.07586645
3928,15.47384298,-62.29749025,-0.53190977,-0.53191508,-0.53191508,-0.53191508,-0.53191508,-0.53191508,-0.53190622,-0.53190622
3929,49.78993103,-62.96380222,-0.12534364,-0.12528121,-0.12528121,-0.12528121,-0.12528121,-0.12528121,-0.12538527,-0.12538527
3930,33.46763922,-62.41867987,-0.13187537,-0.13181402,-0.13181402,-0.13181402,-0.13181402,-0.13181402,-0.13191626,-0.13191626
3931,NaN,-62.40139223,-0.55012194,-0.55013029,-0.55013029,-0.55013029,-0.55013029,-0.55013029,-0.55011637,-0.55011637
3932,20.65444091,-62.76277312,-0.57821107,-0.5782241,-0.5782241,-0.5782241,-0.5782241,-0.5782241,-0.57820238,-0.57820238
3933,21.25457679,-62.97472843,-0.6864994,-0.68653048,-0.68653048,-0.68653048,-0.68653048,-0.68653048,-0.68647868,-0.68647868
3934,NaN,-62.53137435,-0.49753575,-0.49753534,-0.49753534,-0.49753534,-0.49753534,-0.49753534,-0.49753602,-0.49753602
3935,NaN,-62.54817621,-0.67254199,-0.67257075,-0.67257075,-0.67257075,-0.67257075,-0.67257075,-0.67252282,-0.67252282
3936,47.68677549,-62.47629138,-0.23107896,-0.23103414,-0.23103414,-0.23103414,-0.23103414,-0.23103414,-0.23110883,-0.23110883
3937,NaN,-62.65706333,-0.97205636,-0.97213503,-0.97213503,-0.97213503,-0.97213503,-0.97213503,-0.97200392,-0.97200392
3938,42.66278413,-62.35263416,-0.60333117,-0.60334839,-0.60334839,-0.60334839,-0.60334839,-0.60334839,-0.60331969,-0.60331969
3939,NaN,-62.61869663,-0.44608258,-0.44607359,-0.44607359,-0.44607359,-0.44607359,-0.44607359,-0.44608857,-0.44608857
3940,NaN,-62.69564485,-0.7773226,-0.77736881,-0.77736881,-0.77736881,-0.77736881,-0.77736881,-0.77729179,-0.77729179
3941,44.21405696,-62.20458864,-0.49081337,-0.49081184,-0.49081184,-0.49081184,-0.49081184,-0.49081184,-0.49081439,-0.49081439
3942,35.37115634,-62.98384068,-0.81913896,-0.81919214,-0.81919214,-0.81919214,-0.81919214,-0.81919214,-0.8191035,-0.8191035
3943,51.16392679,-62.71317059,-0.10250878,-0.10244253,-0.10244253,-0.10244253,-0.10244253,-0.10244253,-0.10255294,-0.10255294
3944,45.70139959,-62.35613836,-0.64398185,-0.64400585,-0.64400585,-0.64400585,-0.64400585,-0.64400585,-0.64396585,-0.64396585
3945,36.77231585,-62.29676543,-0.9512825,-0.95135771,-0.95135771,-0.95135771,-0.95135771,-0.95135771,-0.95123237,-0.95123237
3946,33.46316864,-62.86753966,-0.01214363,-0.01206233,-0.01206233,-0.01206233,-0.01206233,-0.01206233,-0.01219783,-0.01219783
3947,NaN,-62.58262315,-0.32097834,-0.3209485,-0.3209485,-0.3209485,-0.3209485,-0.3209485,-0.32099823,-0.32099823
3948,NaN,-62.49443593,-0.24445322,-0.24441063,-0.24441063,-0.24441063,-0.24441063,-0.24441063,-0.24448161,-0.24448161
3949,NaN,-62.37557413,-0.38880595,-0.38878742,-0.38878742,-0.38878742,-0.38878742,-0.38878742,-0.38881831,-0.38881831
3950,45.24682617,-62.21375892,-0.50425345,-0.50425416,-0.50425416,-0.50425416,-0.50425416,-0.50425416,-0.50425298,-0.50425298
3951,43.02734661,-62.20838515,-0.23124055,-0.23119577,-0.23119577,-0.23119577,-0.23119577,-0.23119577,-0.23127041,-0.23127041
3952,NaN,-62.61090014,-0.35543061,-0.35540652,-0.35540652,-0.35540652,-0.35540652,-0.35540652,-0.35544667,-0.35544667
3953,43.15406309,-62.22910317,-0.3304202,-0.33039194,-0.33039194,-0.33039194,-0.33039194,-0.33039194,-0.33043904,-0.33043904
3954,NaN,-62.40878328,-0.45591409,-0.45590674,-0.45590674,-0.45590674,-0.45590674,-0.45590674,-0.45591899,-0.45591899
3955,45.81761457,-62.40442512,-0.64083248,-0.64085595,-0.64085595,-0.64085595,-0.64085595,-0.64085595,-0.64081683,-0.64081683
3956,43.10561386,-62.59445863,-0.39707426,-0.3970571,-0.3970571,-0.3970571,-0.3970571,-0.3970571,-0.39708569,-0.39708569
3957,NaN,-62.78727867,-0.73938388,-0.73942377,-0.73942377,-0.73942377,-0.73942377,-0.73942377,-0.73935729,-0.73935729
3958,42.94097477,-62.22064513,-0.08171043,-0.08164073,-0.08164073,-0.08164073,-0.08164073,-0.08164073,-0.0817569,-0.0817569
3959,48.73737167,-62.3933424,-0.5673002,-0.56731142,-0.56731142,-0.56731142,-0.56731142,-0.56731142,-0.56729272,-0.56729272
3960,44.5091723,-62.2421229,-0.76890503,-0.76894985,-0.76894985,-0.76894985,-0.76894985,-0.76894985,-0.76887516,-0.76887516
3961,NaN,-62.45392411,-0.0969633,-0.09689613,-0.09689613,-0.09689613,-0.09689613,-0.09689613,-0.09700807,-0.09700807
3962,36.08404634,-62.45291866,-0.84652032,-0.84657806,-0.84657806,-0.84657806,-0.84657806,-0.84657806,-0.84648182,-0.84648182
3963,43.94067324,-62.22683566,-0.06232763,-0.06225469,-0.06225469,-0.06225469,-0.06225469,-0.06225469,-0.06237625,-0.06237625
3964,25.51460039,-62.67678827,-0.67558575,-0.67561501,-0.67561501,-0.67561501,-0.67561501,-0.67561501,-0.67556624,-0.67556624
3965,33.85023801,-62.89849443,-0.39769024,-0.39767319,-0.39767319,-0.39767319,-0.39767319,-0.39767319,-0.39770161,-0.39770161
3966,40.57729912,-62.86819456,-0.1479758,-0.14791713,-0.14791713,-0.14791713,-0.14791713,-0.14791713,-0.14801491,-0.14801491
3967,NaN,-62.45393553,-0.17286329,-0.17280878,-0.17280878,-0.17280878,-0.17280878,-0.17280878,-0.17289964,-0.17289964
3968,32.0741996,-62.28623745,-0.04631817,-0.04624256,-0.04624256,-0.04624256,-0.04624256,-0.04624256,-0.04636857,-0.04636857
3969,NaN,-62.4175697,-0.17496637,-0.1749122,-0.1749122,-0.1749122,-0.1749122,-0.1749122,-0.17500248,-0.17500248
3970,NaN,-62.41286614,-0.28011645,-0.28007981,-0.28007981,-0.28007981,-0.28007981,-0.28007981,-0.28014088,-0.28014088
3971,26.82682396,-62.73466609,-0.91756652,-0.9176361,-0.9176361,-0.9176361,-0.9176361,-0.9176361,-0.91752013,-0.91752013
3972,39.54971901,-62.21730037,-0.91231702,-0.91238573,-0.91238573,-0.91238573,-0.91238573,-0.91238573,-0.91227121,-0.91227121
3973,27.41286424,-62.70462157,-0.44590502,-0.445896,-0.445896,-0.445896,-0.445896,-0.445896,-0.44591103,-0.44591103
3974,NaN,-62.71796222,-0.71810635,-0.71814269,-0.71814269,-0.71814269,-0.71814269,-0.71814269,-0.71808212,-0.71808212
3975,NaN,-62.47436772,-0.84024809,-0.84030479,-0.84030479,-0.84030479,-0.84030479,-0.84030479,-0.84021029,-0.84021029
3976,48.18328514,-62.11520861,-0.75133741,-0.7513793,-0.7513793,-0.7513793,-0.7513793,-0.7513793,-0.75130949,-0.75130949
3977,46.74306915,-62.88765706,-0.29474618,-0.29471198,-0.29471198,-0.29471198,-0.29471198,-0.29471198,-0.29476899,-0.29476899
3978,NaN,-62.45347213,-0.46740653,-0.4674011,-0.4674011,-0.4674011,-0.4674011,-0.4674011,-0.46741015,-0.46741015
3979,NaN,-62.75783562,-0.53096365,-0.53096881,-0.53096881,-0.53096881,-0.53096881,-0.53096881,-0.53096021,-0.53096021
3980,46.20612982,-62.21202031,-0.45525455,-0.45524709,-0.45524709,-0.45524709,-0.45524709,-0.45524709,-0.45525952,-0.45525952
3981,48.51413665,-62.80595092,-0.25718108,-0.25714061,-0.25714061,-0.25714061,-0.25714061,-0.25714061,-0.25720805,-0.25720805
3982,35.29743722,-62.7870595,-0.04689158,-0.04681607,-0.04681607,-0.04681607,-0.04681607,-0.04681607,-0.04694192,-0.04694192
3983,41.65034936,-62.30774509,-0.7400231,-0.7400631,-0.7400631,-0.7400631,-0.7400631,-0.7400631,-0.73999643,-0.73999643
3984,45.40935353,-62.16165073,-0.90813662,-0.90820463,-0.90820463,-0.90820463,-0.90820463,-0.90820463,-0.90809127,-0.90809127
3985,22.94735998,-62.79392602,-0.88030347,-0.88036684,-0.88036684,-0.88036684,-0.88036684,-0.88036684,-0.88026121,-0.88026121
3986,28.76537937,-62.08775865,-0.27923678,-0.27919999,-0.27919999,-0.27919999,-0.27919999,-0.27919999,-0.27926131,-0.27926131
3987,45.96658999,-62.21545862,-0.13086036,-0.13079884,-0.13079884,-0.13079884,-0.13079884,-0.13079884,-0.13090137,-0.13090137
3988,43.93281793,-62.17396971,-0.21896635,-0.21891952,-0.21891952,-0.21891952,-0.21891952,-0.21891952,-0.21899758,-0.21899758
3989,47.53518902,-62.36393283,-0.39338057,-0.3933628,-0.3933628,-0.3933628,-0.3933628,-0.3933628,-0.39339241,-0.39339241
3990,43.53981703,-62.2510765,-0.78107024,-0.78111708,-0.78111708,-0.78111708,-0.78111708,-0.78111708,-0.78103902,-0.78103902
3991,42.3608242,-62.30303189,-0.36223899,-0.36221603,-0.36221603,-0.36221603,-0.36221603,-0.36221603,-0.3622543,-0.3622543
3992,44.61378713,-62.10744128,-0.0214728,-0.02139306,-0.02139306,-0.02139306,-0.02139306,-0.02139306,-0.02152597,-0.02152597
3993,38.75512363,-62.56869047,-0.03267305,-0.03259517,-0.03259517,-0.03259517,-0.03259517,-0.03259517,-0.03272497,-0.03272497
3994,20.23014133,-62.96813918,-0.67531382,-0.67534304,-0.67534304,-0.67534304,-0.67534304,-0.67534304,-0.67529435,-0.67529435
3995,40.67780481,-62.10371807,-0.11438586,-0.1143216,-0.1143216,-0.1143216,-0.1143216,-0.1143216,-0.1144287,-0.1144287
3996,NaN,-62.68907676,-0.36396886,-0.36394619,-0.36394619,-0.36394619,-0.36394619,-0.36394619,-0.36398397,-0.36398397
3997,15.31834626,-62.9638344,-0.81387776,-0.81393007,-0.81393007,-0.81393007,-0.81393007,-0.81393007,-0.81384289,-0.81384289
3998,45.67206095,-62.76676003,-0.58818433,-0.58819902,-0.58819902,-0.58819902,-0.58819902,-0.58819902,-0.58817453,-0.58817453
3999,43.3568455,-62.1970535,-0.71123536,-0.71127056,-0.71127056,-0.71127056,-0.71127056,-0.71127056,-0.71121189,-0.71121189
4000,45.77894444,-62.00162243,-0.58171107,-0.58172468,-0.58172468,-0.58172468,-0.58172468,-0.58172468,-0.58170199,-0.58170199
4001,27.73421959,-62.76359684,-0.6845271,-0.68455786,-0.68455786,-0.68455786,-0.68455786,-0.68455786,-0.6845066,-0.6845066
4002,47.37800112,-62.29957233,-0.3958574,-0.39584004,-0.39584004,-0.39584004,-0.39584004,-0.39584004,-0.39586897,-0.39586897
4003,NaN,-62.52810483,-0.46382575,-0.46381972,-0.46381972,-0.46381972,-0.46381972,-0.46381972,-0.46382976,-0.46382976
4004,46.51098736,-62.72985042,-0.49388203,-0.49388101,-0.49388101,-0.49388101,-0.49388101,-0.49388101,-0.49388271,-0.49388271
4005,43.59911597,-62.31722599,-0.63540982,-0.63543238,-0.63543238,-0.63543238,-0.63543238,-0.63543238,-0.63539477,-0.63539477
4006,51.16303967,-62.71104783,-0.10815743,-0.10809213,-0.10809213,-0.10809213,-0.10809213,-0.10809213,-0.10820096,-0.10820096
4007,45.81946085,-62.0749588,-0.39224165,-0.39222369,-0.39222369,-0.39222369,-0.39222369,-0.39222369,-0.39225362,-0.39225362
4008,45.91026292,-62.41888806,-0.7197518,-0.71978842,-0.71978842,-0.71978842,-0.71978842,-0.71978842,-0.71972738,-0.71972738
4009,NaN,-62.5563065,-0.27308751,-0.27304969,-0.27304969,-0.27304969,-0.27304969,-0.27304969,-0.27311272,-0.27311272
4010,32.8808025,-62.7830699,-0.8226822,-0.82273598,-0.82273598,-0.82273598,-0.82273598,-0.82273598,-0.82264635,-0.82264635
4011,52.73039229,-62.92220422,-0.17541875,-0.17536466,-0.17536466,-0.17536466,-0.17536466,-0.17536466,-0.17545481,-0.17545481
4012,28.77828896,-62.5554012,-0.1014744,-0.10140799,-0.10140799,-0.10140799,-0.10140799,-0.10140799,-0.10151868,-0.10151868
4013,37.34311987,-62.74652757,-0.22434289,-0.22429695,-0.22429695,-0.22429695,-0.22429695,-0.22429695,-0.22437351,-0.22437351
4014,47.01577564,-62.22387941,-0.16750369,-0.16744828,-0.16744828,-0.16744828,-0.16744828,-0.16744828,-0.16754063,-0.16754063
4015,30.26198137,-62.24103052,-0.43429117,-0.43428022,-0.43428022,-0.43428022,-0.43428022,-0.43428022,-0.43429847,-0.43429847
4016,21.61949936,-62.63421179,-0.97574579,-0.97582507,-0.97582507,-0.97582507,-0.97582507,-0.97582507,-0.97569294,-0.97569294
4017,52.4366887,-62.19138336,-0.84330455,-0.84336176,-0.84336176,-0.84336176,-0.84336176,-0.84336176,-0.84326641,-0.84326641
4018,31.92676248,-62.9481716,-0.34068386,-0.34065731,-0.34065731,-0.34065731,-0.34065731,-0.34065731,-0.34070156,-0.34070156
4019,NaN,-62.58056281,-0.65941514,-0.65944171,-0.65944171,-0.65944171,-0.65944171,-0.65944171,-0.65939743,-0.65939743
4020,40.63795106,-62.3750242,-0.49411193,-0.49411095,-0.49411095,-0.49411095,-0.49411095,-0.49411095,-0.49411259,-0.49411259
4021,NaN,-62.49638393,-0.72533231,-0.72536986,-0.72536986,-0.72536986,-0.72536986,-0.72536986,-0.72530727,-0.72530727
4022,NaN,-62.50177464,-0.70741034,-0.7074449,-0.7074449,-0.7074449,-0.7074449,-0.7074449,-0.70738729,-0.70738729
4023,40.96832177,-62.12395857,-0.42846491,-0.42845299,-0.42845299,-0.42845299,-0.42845299,-0.42845299,-0.42847286,-0.42847286
4024,NaN,-62.87217909,-0.59234797,-0.59236336,-0.59236336,-0.59236336,-0.59236336,-0.59236336,-0.59233771,-0.59233771
4025,NaN,-62.42408155,-0.32355318,-0.32352377,-0.32352377,-0.32352377,-0.32352377,-0.32352377,-0.32357278,-0.32357278
4026,37.99340443,-62.15194365,-0.37031361,-0.370292,-0.370292,-0.370292,-0.370292,-0.370292,-0.37032802,-0.37032802
4027,24.62549295,-62.46227001,-0.19617401,-0.19612338,-0.19612338,-0.19612338,-0.19612338,-0.19612338,-0.19620777,-0.19620777
4028,47.82554877,-62.01994268,-0.5834153,-0.5834292,-0.5834292,-0.5834292,-0.5834292,-0.5834292,-0.58340604,-0.58340604
4029,41.79431869,-62.11292717,-0.23530384,-0.23525973,-0.23525973,-0.23525973,-0.23525973,-0.23525973,-0.23533325,-0.23533325
4030,18.70894197,-62.31749137,-0.78856844,-0.78861653,-0.78861653,-0.78861653,-0.78861653,-0.78861653,-0.78853638,-0.78853638
4031,21.33890389,-62.96666779,-0.83251084,-0.83256625,-0.83256625,-0.83256625,-0.83256625,-0.83256625,-0.83247389,-0.83247389
4032,47.04378194,-62.9913447,-0.3562822,-0.35625825,-0.35625825,-0.35625825,-0.35625825,-0.35625825,-0.35629817,-0.35629817
4033,NaN,-62.65389226,-0.84456161,-0.84461903,-0.84461903,-0.84461903,-0.84461903,-0.84461903,-0.84452333,-0.84452333
4034,NaN,-62.40975399,-0.97791941,-0.97799905,-0.97799905,-0.97799905,-0.97799905,-0.97799905,-0.97786631,-0.97786631
4035,NaN,-62.89474045,-0.69605198,-0.69608465,-0.69608465,-0.69608465,-0.69608465,-0.69608465,-0.6960302,-0.6960302
4036,NaN,-62.65394347,-0.73787712,-0.73791676,-0.73791676,-0.73791676,-0.73791676,-0.73791676,-0.73785069,-0.73785069
4037,40.91789123,-62.42202405,-0.71907917,-0.71911568,-0.71911568,-0.71911568,-0.71911568,-0.71911568,-0.71905483,-0.71905483
4038,45.19548052,-62.23814356,-0.35510936,-0.35508521,-0.35508521,-0.35508521,-0.35508521,-0.35508521,-0.35512546,-0.35512546
4039,20.45254494,-62.02051829,-0.089778,-0.08970964,-0.08970964,-0.08970964,-0.08970964,-0.08970964,-0.08982358,-0.08982358
4040,NaN,-62.48444404,-0.77350087,-0.77354644,-0.77354644,-0.77354644,-0.77354644,-0.77354644,-0.77347048,-0.77347048
4041,NaN,-62.6466232,-0.3659213,-0.36589896,-0.36589896,-0.36589896,-0.36589896,-0.36589896,-0.3659362,-0.3659362
4042,NaN,-62.57952215,-0.62236408,-0.62238447,-0.62238447,-0.62238447,-0.62238447,-0.62238447,-0.62235048,-0.62235048
4043,45.2843766,-62.3237849,-0.19595318,-0.19590251,-0.19590251,-0.19590251,-0.19590251,-0.19590251,-0.19598695,-0.19598695
4044,40.75581798,-62.05851817,-0.36179384,-0.36177081,-0.36177081,-0.36177081,-0.36177081,-0.36177081,-0.3618092,-0.3618092
4045,42.71238194,-62.02139434,-0.42559067,-0.42557827,-0.42557827,-0.42557827,-0.42557827,-0.42557827,-0.42559893,-0.42559893
4046,NaN,-62.47998195,-0.16511509,-0.16505929,-0.16505929,-0.16505929,-0.16505929,-0.16505929,-0.1651523,-0.1651523
4047,49.43295371,-62.27717315,-0.54427379,-0.54428116,-0.54428116,-0.54428116,-0.54428116,-0.54428116,-0.54426887,-0.54426887
4048,NaN,-62.41454546,-0.28589005,-0.28585437,-0.28585437,-0.28585437,-0.28585437,-0.28585437,-0.28591384,-0.28591384
4049,NaN,-62.54944761,-0.56455352,-0.56456428,-0.56456428,-0.56456428,-0.56456428,-0.56456428,-0.56454635,-0.56454635
4050,46.05631995,-62.24633705,-0.14843698,-0.1483784,-0.1483784,-0.1483784,-0.1483784,-0.1483784,-0.14847604,-0.14847604
4051,NaN,-62.61640887,-0.75333706,-0.75337928,-0.75337928,-0.75337928,-0.75337928,-0.75337928,-0.75330891,-0.75330891
4052,31.68893104,-62.25175699,-0.99079323,-0.99087502,-0.99087502,-0.99087502,-0.99087502,-0.99087502,-0.99073871,-0.99073871
4053,42.01144885,-62.67902606,-0.0178113,-0.01773094,-0.01773094,-0.01773094,-0.01773094,-0.01773094,-0.01786487,-0.01786487
4054,NaN,-62.77260936,-0.42746587,-0.42745378,-0.42745378,-0.42745378,-0.42745378,-0.42745378,-0.42747392,-0.42747392
4055,22.12473591,-62.42865451,-0.99194231,-0.9920243,-0.9920243,-0.9920243,-0.9920243,-0.9920243,-0.99188766,-0.99188766
4056,47.70411094,-62.86523756,-0.31485077,-0.31481991,-0.31481991,-0.31481991,-0.31481991,-0.31481991,-0.31487134,-0.31487134
4057,11.74845142,-62.30277434,-0.8963711,-0.89643716,-0.89643716,-0.89643716,-0.89643716,-0.89643716,-0.89632707,-0.89632707
4058,19.1228313,-62.94828125,-0.59636541,-0.59638147,-0.59638147,-0.59638147,-0.59638147,-0.59638147,-0.59635471,-0.59635471
4059,46.36899277,-62.62687966,-0.64466059,-0.64468469,-0.64468469,-0.64468469,-0.64468469,-0.64468469,-0.64464451,-0.64464451
4060,45.04655204,-62.14262483,-0.47159825,-0.47159352,-0.47159352,-0.47159352,-0.47159352,-0.47159352,-0.47160141,-0.47160141
4061,NaN,-62.60160196,-0.85348772,-0.85354663,-0.85354663,-0.85354663,-0.85354663,-0.85354663,-0.85344845,-0.85344845
4062,46.52697206,-62.00872332,-0.22304514,-0.22299898,-0.22299898,-0.22299898,-0.22299898,-0.22299898,-0.22307591,-0.22307591
4063,47.24995167,-62.74708609,-0.10697134,-0.10690584,-0.10690584,-0.10690584,-0.10690584,-0.10690584,-0.107015,-0.107015
4064,38.06992116,-62.65970423,-0.14784413,-0.14778544,-0.14778544,-0.14778544,-0.14778544,-0.14778544,-0.14788325,-0.14788325
4065,NaN,-62.54595443,-0.99329591,-0.99337812,-0.99337812,-0.99337812,-0.99337812,-0.99337812,-0.99324111,-0.99324111
4066,49.27191929,-62.14699586,-0.7647614,-0.76480552,-0.76480552,-0.76480552,-0.76480552,-0.76480552,-0.76473198,-0.76473198
4067,38.3074651,-62.78445425,-0.06610915,-0.06603684,-0.06603684,-0.06603684,-0.06603684,-0.06603684,-0.06615735,-0.06615735
4068,30.9524231,-62.58338213,-0.23424036,-0.23419607,-0.23419607,-0.23419607,-0.23419607,-0.23419607,-0.23426988,-0.23426988
4069,28.47978131,-62.20169104,-0.86750801,-0.86756925,-0.86756925,-0.86756925,-0.86756925,-0.86756925,-0.86746718,-0.86746718
