,tdx30_SerraMar,tdx30_slope_SerraMar
5220,444.6286,20.37587
5221,248.3579,22.01332
5222,716.1542,19.27216
5223,1123.678,9.730607
5224,668.1548,25.25236
5225,1213.827,20.45783
5226,996.6127,22.74208
5227,400.7704,0.7775967
5228,363.2812,23.52405
5229,896.3508,5.691667
5230,1042.34,20.38394
5231,954.8681,9.414028
5232,23.47629,NaN
5233,1450.893,28.02423
5234,32.64771,8.638842
5235,645.5405,33.19999
5236,510.0397,22.8235
5237,665.8828,21.95926
5238,513.3455,14.0277
5239,1393.824,31.9184
5240,1118.939,21.20592
5241,1082.622,22.69648
5242,773.3827,31.00205
5243,352.4417,6.415867
5244,1052.234,28.50082
5245,1511.795,20.50377
5246,655.8856,21.56995
5247,889.3481,9.632204
5248,379.7438,0.6890274
5249,1393.928,26.71978
5250,124.724,0.4277096
5251,915.2128,12.42401
5252,1240.432,33.41785
5253,975.7966,1.905599
5254,1694.059,15.91707
5255,2231.708,24.29202
5256,454.4216,14.56761
5257,688.5934,36.47147
5258,896.1467,25.47474
5259,1378.224,21.67056
5260,1227.937,2.040749
5261,1579.477,23.55254
5262,1512.418,12.66732
5263,612.4821,20.32273
5264,1114.605,13.90065
5265,1222.966,12.24183
5266,572.6458,14.93659
5267,600.4247,16.93526
5268,1881.009,15.59019
5269,1122.936,23.58693
5270,534.2537,8.69094
5271,1231.392,9.913856
5272,NaN,NaN
5273,1323.258,37.64656
5274,1165.302,13.28938
5275,2299.963,18.05541
5276,247.6125,22.09524
5277,849.6707,7.268142
5278,881.6255,26.12496
5279,1486.29,29.23909
5280,984.8392,20.04121
5281,1000.638,33.74846
5282,639.5332,25.80892
5283,1317.635,11.17953
5284,490.1732,28.85292
5285,736.5267,12.27873
5286,1520.337,23.28787
5287,761.7147,35.05459
5288,1065.885,32.45761
5289,444.3456,27.24606
5290,1034.906,24.19877
5291,491.3852,24.25394
5292,1174.0,21.42085
5293,1808.657,32.25672
5294,1310.529,10.83059
5295,1312.392,24.9455
5296,678.7545,15.37877
5297,714.2244,33.32039
5298,1275.917,11.98943
5299,1648.525,18.3116
5300,1168.827,19.39938
5301,10.78978,0.8959339
5302,683.6555,16.65532
5303,513.3501,17.93955
5304,913.3248,12.30562
5305,1142.659,17.39531
5306,999.1077,25.65498
5307,748.0216,38.51558
5308,2029.71,22.8297
5309,71.19662,35.50502
5310,518.4813,26.12318
5311,886.0153,1.075418
5312,482.1527,26.10554
5313,1644.182,12.39473
5314,1195.645,26.27903
5315,549.4793,8.12483
5316,984.3564,4.307786
5317,8.234571,0.3743105
5318,221.0201,22.50324
5319,334.8567,16.78448
5320,594.6212,22.34783
5321,732.7848,20.43824
5322,659.5172,21.98083
5323,509.9484,5.338709
5324,26.17719,21.15896
5325,1841.947,20.05321
5326,1421.236,23.26256
5327,1432.656,28.22866
5328,551.7848,18.31538
5329,606.9053,10.91253
5330,306.6202,34.17264
5331,72.10179,16.45714
5332,792.5442,20.34176
5333,1284.311,19.33304
5334,484.0316,35.50085
5335,1177.026,20.29281
5336,28.71454,24.32188
5337,1894.83,24.26189
5338,462.8351,10.56365
5339,1329.889,23.04411
5340,2503.176,12.72767
5341,708.0135,25.02789
5342,1201.284,13.19329
5343,475.235,31.13483
5344,1519.153,32.61626
5345,649.4133,9.584774
5346,1497.763,20.72038
5347,448.7573,20.58102
5348,439.8329,3.181908
5349,523.4547,29.20042
5350,NaN,NaN
5351,1032.757,31.43501
5352,509.8936,25.42111
5353,508.6015,16.4088
5354,1037.935,11.06429
5355,1653.976,35.94428
5356,1662.484,16.30216
5357,768.014,25.09653
5358,578.6214,20.74669
5359,1341.508,20.21693
5360,983.5189,24.45826
5361,1429.255,14.95341
5362,1248.009,17.02108
5363,517.1873,34.67668
5364,1274.245,23.92888
5365,589.873,11.17975
5366,1442.144,28.26366
5367,568.0283,30.36734
5368,503.3623,7.428237
5369,1480.58,23.16391
5370,1306.586,35.83701
5371,1103.032,19.91586
5372,531.4583,16.2499
5373,1160.288,1.847583
5374,619.7118,22.12604
5375,1212.311,16.2894
5376,486.3991,28.64484
5377,1387.815,33.14024
5378,960.1543,17.33766
5379,435.7772,8.00808
5380,1205.055,9.364468
5381,1114.84,26.26046
5382,1067.508,25.28798
5383,781.5941,30.45704
5384,1819.87,18.2373
5385,1811.151,27.47311
5386,600.4974,24.70582
5387,997.6495,4.830064
5388,1084.883,10.71747
5389,865.8086,35.66794
5390,1060.958,13.05731
5391,699.3553,9.474558
5392,104.6309,16.0465
5393,543.1082,10.76515
5394,413.3992,15.65362
5395,563.1501,6.009929
5396,1443.182,14.64128
5397,843.1943,19.49444
5398,1246.977,23.30482
5399,615.0855,24.0243
5400,443.7387,22.19627
5401,440.2907,35.39682
5402,523.7007,3.833703
5403,1041.895,12.82209
5404,1018.837,8.24486
5405,590.6006,19.93778
5406,1300.359,13.75526
5407,1008.655,13.39341
5408,1115.098,22.31591
5409,1339.272,20.53485
5410,922.0146,17.13069
5411,930.7529,22.8147
5412,996.575,25.33735
5413,1094.932,14.44296
5414,299.509,32.76647
5415,545.5215,14.16536
5416,455.3842,25.84131
5417,1133.808,12.03665
5418,794.7501,37.12543
5419,661.4506,25.99217
5420,1379.709,25.61021
5421,1623.621,33.81337
5422,111.4475,9.317884
5423,1250.814,21.89897
5424,510.829,26.90926
5425,1359.378,14.35301
5426,622.8771,40.38083
5427,371.287,14.51733
5428,604.3057,28.35752
5429,103.2043,22.83676
5430,177.5971,30.1226
5431,681.9879,21.49859
5432,1065.501,18.71552
5433,971.2445,14.76043
5434,473.1678,12.77544
5435,979.6069,21.12524
5436,494.215,4.003046
5437,1024.665,31.30405
5438,911.4325,4.144775
5439,692.9495,23.80092
5440,1272.502,17.27499
5441,803.3869,10.67469
5442,480.4489,23.10706
5443,1531.687,24.51759
5444,1435.471,18.81506
5445,NaN,NaN
5446,570.5612,29.78751
5447,561.0942,15.47355
5448,633.7051,24.95973
5449,280.5449,30.38844
5450,1424.737,14.36316
5451,583.8066,6.337446
5452,1755.677,33.29124
5453,615.9476,11.41424
5454,1103.136,16.58672
5455,1383.23,18.24848
5456,1539.132,26.55627
5457,653.9125,19.36729
5458,609.4602,21.76675
5459,854.9761,2.044208
5460,1121.168,19.94572
5461,1086.927,33.39408
5462,1583.582,25.47989
5463,202.5494,11.49085
5464,435.6415,17.14083
5465,630.4713,14.00028
5466,1281.509,25.03636
5467,568.8058,14.54759
5468,821.9179,4.173364
5469,612.4149,21.51487
5470,712.614,5.560466
5471,1699.811,12.68357
5472,719.0099,33.17452
5473,1187.276,18.01035
5474,386.1909,6.349815
5475,622.5963,17.30903
5476,1513.002,23.93508
5477,1214.201,16.17688
5478,122.1518,6.411791
5479,1705.933,32.29108
5480,88.14137,13.92447
5481,1344.472,15.80856
5482,1776.342,17.97573
5483,494.7753,7.072742
5484,1559.466,26.96795
5485,1257.517,19.33475
5486,1258.215,7.404836
5487,1413.575,2.242406
5488,584.5609,10.25596
5489,563.5056,27.15364
5490,998.5618,23.78592
5491,479.8574,12.76039
5492,729.4644,25.94763
5493,388.9304,0.724706
5494,1186.443,16.02145
5495,661.9324,22.36812
5496,812.6152,14.43056
5497,1531.074,10.35094
5498,966.5431,4.382425
5499,932.2428,22.31743
5500,1151.004,3.638453
5501,954.1712,28.55202
5502,1067.912,15.97973
5503,674.5724,20.41869
5504,992.3087,12.72783
5505,593.0626,23.36227
5506,1211.954,24.58199
5507,1115.023,7.753395
5508,1203.858,29.05716
5509,485.2841,8.869278
5510,1220.62,14.59986
5511,1114.293,13.82034
5512,1112.637,30.67418
5513,1556.954,24.10589
5514,938.8418,9.849152
5515,2062.421,8.269867
5516,718.8339,25.1258
5517,999.8566,18.6986
5518,621.58,26.12123
5519,1516.08,6.421391
5520,859.0519,10.02784
5521,989.8728,10.55733
5522,639.293,12.75361
5523,567.2145,13.95188
5524,967.3727,20.33529
5525,807.2995,27.23937
5526,1354.932,24.20415
5527,1539.396,25.779
5528,881.6239,25.68694
5529,1147.741,3.951596
5530,1137.717,5.844738
5531,501.0587,17.73277
5532,585.3606,26.04085
5533,1037.349,23.3947
5534,1037.277,10.69644
5535,1002.473,13.17513
5536,4.630923,15.71927
5537,1235.165,10.72865
5538,625.6697,34.54921
5539,110.1448,11.29245
5540,346.0964,15.86425
5541,1913.924,16.04276
5542,988.9504,11.64776
5543,403.7324,7.663184
5544,810.9216,8.381683
5545,1684.324,19.31094
5546,1305.7,32.73232
5547,1268.553,25.52275
5548,1216.483,15.48435
5549,1305.82,31.27702
5550,1159.943,16.46183
5551,1390.514,15.97844
5552,590.1993,27.71453
5553,180.123,34.29214
5554,455.1298,7.635772
5555,529.278,23.71022
5556,494.8485,20.03276
5557,347.0172,22.34229
5558,1090.732,24.602
5559,1238.697,19.81081
5560,670.0167,26.19309
5561,366.1069,23.94945
5562,567.3566,11.71201
5563,1032.605,12.4591
5564,1253.087,31.35051
5565,1362.131,23.56814
5566,730.2371,13.82578
5567,1352.286,19.28871
5568,420.3261,11.60931
5569,1148.099,21.13092
5570,583.5361,24.09439
5571,866.6128,25.89994
5572,1431.099,40.82267
5573,913.1252,9.676087
5574,827.3389,36.00655
5575,1268.273,10.78174
5576,591.0615,22.49435
5577,387.7912,1.689617
5578,2037.701,21.64441
5579,1264.63,14.83798
5580,138.1234,18.58471
5581,614.2461,10.84592
5582,1895.225,29.10465
5583,1085.863,17.45692
5584,799.9282,36.69622
5585,610.2274,18.31202
5586,739.8225,35.13599
5587,576.7695,18.78214
5588,786.9168,19.84818
5589,935.4424,8.712256
5590,428.4396,27.53702
5591,1143.457,15.0747
5592,639.6843,6.748835
5593,771.5096,12.41447
5594,1165.757,14.9446
5595,792.5618,14.57503
5596,450.9562,6.155089
5597,667.4907,30.36769
5598,1542.63,30.07323
5599,1079.994,29.28341
5600,602.8,6.993725
5601,1303.734,6.990488
5602,615.4301,14.53917
5603,1917.158,20.55388
5604,1315.859,5.07402
5605,482.2373,28.31211
5606,1223.656,16.27611
5607,494.7918,14.14242
5608,992.235,20.76012
5609,489.671,6.226711
5610,NaN,NaN
5611,420.7149,14.40013
5612,1178.426,9.713277
5613,494.1145,21.91205
5614,644.5953,26.92887
5615,1285.205,33.55755
5616,781.4798,35.66501
5617,102.9361,29.45704
5618,567.7014,10.91565
5619,1112.98,0.7608675
5620,904.0911,22.78931
5621,101.6522,21.12265
5622,7.971059,NaN
5623,674.3471,20.8565
5624,575.4207,21.0295
5625,495.5989,3.926365
5626,495.4057,25.13019
5627,1140.305,30.01528
5628,1093.611,10.51805
5629,633.5918,11.94767
5630,519.3257,12.66031
5631,437.8975,25.44594
5632,1184.391,26.79744
5633,997.009,15.53813
5634,1311.687,25.07612
5635,766.125,25.15582
5636,1867.873,27.34594
5637,1530.387,23.83797
5638,1528.459,27.236
5639,1270.813,18.59296
5640,1235.065,12.57903
5641,1882.327,33.38715
5642,588.3853,24.11376
5643,610.4349,28.08891
5644,862.8604,14.8731
5645,657.126,43.31678
5646,487.7387,1.335191
5647,1170.623,25.46454
5648,140.0029,27.1379
5649,967.4708,11.56806
5650,546.8191,13.45028
5651,943.3336,17.41406
5652,1067.231,21.59029
5653,1115.375,13.59692
5654,258.0936,25.13697
5655,930.4024,31.10884
5656,922.7162,6.07439
5657,1369.031,22.37712
5658,1346.848,15.31802
5659,1757.632,27.50372
5660,377.5702,30.58822
5661,361.9706,4.350513
5662,373.125,29.03077
5663,1164.367,7.937693
5664,1893.093,19.97074
5665,940.2107,11.87983
5666,781.9681,20.66129
5667,962.8995,16.03239
5668,1045.711,3.536583
5669,1240.868,22.30106
5670,1024.617,15.43075
5671,568.9797,23.07619
5672,709.5389,40.08231
5673,1030.227,3.801863
5674,856.495,34.97621
5675,1309.193,33.04807
5676,848.1929,25.52269
5677,607.2493,25.62999
5678,580.4612,8.817013
5679,606.8299,26.54004
5680,989.9026,13.88193
5681,384.6495,21.33856
5682,758.4124,30.89172
5683,1343.485,14.9757
5684,1268.294,9.718089
5685,506.493,28.86296
5686,1299.078,26.07654
5687,384.9449,0.6872222
5688,1533.016,18.05149
5689,1623.931,18.81728
5690,1118.547,18.07567
5691,1091.922,21.8148
5692,569.7656,18.33818
5693,1250.51,15.06897
5694,170.3003,32.01622
5695,927.9852,6.743346
5696,1121.47,14.85534
5697,1027.384,28.1983
5698,985.3655,19.22926
5699,1009.792,17.25874
5700,638.9014,28.29827
5701,1192.132,6.130039
5702,1418.294,21.20387
5703,607.4249,12.6624
5704,1044.33,19.33551
5705,1368.698,26.66701
5706,8.358827,1.421768
5707,799.027,14.37205
5708,190.0866,22.17004
5709,405.5079,24.41305
5710,575.979,22.89726
5711,931.6237,2.07715
5712,899.6754,22.70844
5713,1810.704,21.936
5714,1098.134,26.28916
5715,1217.763,15.07472
5716,1176.846,20.84387
5717,621.0234,18.25846
5718,798.919,27.23701
5719,612.2173,24.98923
5720,663.0598,30.43949
5721,1557.822,18.36934
5722,1751.175,24.302
5723,1234.966,16.18337
5724,432.3214,9.944989
5725,313.9132,8.798228
5726,186.6333,17.45956
5727,1155.337,6.496796
5728,1250.071,24.76744
5729,1198.056,13.53221
5730,1127.85,22.95588
5731,1134.551,13.26249
5732,1166.197,13.00256
5733,392.1349,0.5972622
5734,479.9898,7.576988
5735,561.6046,21.01404
5736,997.0798,6.435003
5737,1029.317,11.60659
5738,586.7409,29.4735
5739,931.0551,13.9818
5740,452.9366,7.758726
5741,981.7984,9.749
5742,393.951,5.555586
5743,1061.035,25.32717
5744,136.5282,27.80402
5745,1178.525,23.36827
5746,1676.917,10.08292
5747,1241.402,17.08978
5748,633.5558,16.21324
5749,1683.787,24.00876
5750,1088.309,18.18696
5751,1168.129,13.59256
5752,890.4108,0.8628246
5753,2077.854,17.9211
5754,830.8867,2.358052
5755,702.7758,18.49902
5756,1546.039,17.94118
5757,490.0721,4.690319
5758,632.5245,1.950099
5759,485.8806,11.63185
5760,1766.076,18.81961
5761,1499.614,18.79332
5762,532.7554,4.240901
5763,912.653,26.07676
5764,438.3274,3.793594
5765,796.1741,11.89682
5766,423.5551,12.93399
5767,660.8047,18.50463
5768,1482.892,31.97707
5769,1024.912,24.4619
5770,1447.921,24.04579
5771,529.6683,25.03741
5772,1111.357,29.18903
5773,474.6209,21.27049
5774,408.706,17.69411
5775,1640.68,10.2805
5776,1073.268,3.816979
5777,931.4958,1.936731
5778,825.3704,24.52124
5779,923.6202,7.780057
5780,565.1699,12.25122
5781,1857.906,20.441
5782,1325.736,19.65191
5783,464.58,2.692245
5784,649.3071,7.13184
5785,698.5173,18.58328
5786,819.826,16.16607
5787,720.2203,25.03967
5788,1391.975,14.5738
5789,547.2651,32.56668
5790,1002.746,12.11951
5791,685.0244,11.19356
5792,569.8627,7.566923
5793,783.8971,7.52958
5794,943.3199,3.836147
5795,1256.325,10.85406
5796,1175.737,21.87563
5797,458.4507,6.173566
5798,1019.153,24.74636
5799,1142.615,24.32507
5800,454.7695,17.80881
5801,NaN,NaN
5802,916.1229,13.01208
5803,1509.707,9.575106
5804,693.3181,11.01711
5805,1799.302,4.778143
5806,914.9622,1.49572
5807,742.9976,12.72261
5808,2.452003,NaN
5809,507.159,20.69901
5810,1030.73,2.773253
5811,1250.701,13.63149
5812,435.9536,7.254935
5813,243.4557,27.41067
5814,647.7969,18.08856
5815,679.5604,14.36404
5816,1482.057,16.4737
5817,1214.91,25.00171
5818,386.1644,32.97198
5819,494.3927,29.05957
5820,1335.908,33.98083
5821,508.3155,24.06908
5822,1039.878,29.54041
5823,1513.23,10.30621
5824,1039.69,20.8112
5825,644.3839,23.43374
5826,1342.276,18.12322
5827,631.9171,25.41913
5828,508.7592,32.54192
5829,1314.518,34.35057
5830,1195.052,11.22706
5831,1460.854,16.91959
5832,1012.12,13.06298
5833,807.1978,16.0435
5834,1125.774,17.64808
5835,413.6049,22.99218
5836,1108.463,21.03184
5837,1434.572,16.60451
5838,1087.88,4.855041
5839,700.8604,22.30215
5840,678.7103,11.20388
5841,978.5973,27.3684
5842,951.814,17.60856
5843,1724.527,13.11154
5844,564.9255,19.75259
5845,633.6711,20.66685
5846,1395.241,21.21327
5847,1313.443,12.64805
5848,904.1504,26.24913
5849,453.6491,14.08504
5850,616.6633,29.55193
5851,115.5996,11.70335
5852,1065.36,14.63635
5853,1423.735,26.00705
5854,716.4894,25.14194
5855,919.1469,5.108815
5856,791.9139,24.83373
5857,587.7117,20.78576
5858,1346.569,23.95171
5859,1520.489,21.88033
5860,981.0581,24.34048
5861,1168.383,29.77137
5862,1379.854,6.296027
5863,1410.277,11.39861
5864,430.1086,20.03355
5865,715.5768,29.47086
5866,1219.796,22.84217
5867,512.3802,3.297646
5868,717.7325,20.74336
5869,934.3546,13.59631
5870,646.1013,9.778537
5871,686.2861,19.13329
5872,579.9966,7.926167
5873,927.3235,28.77332
5874,1193.636,22.26901
5875,1392.647,22.59091
5876,607.5193,3.344768
5877,1200.43,34.24
5878,658.9841,12.76953
5879,1240.525,23.50201
5880,48.82208,25.60493
5881,284.6524,24.96819
5882,1183.431,27.14601
5883,568.077,16.91223
5884,505.3144,10.43278
5885,493.0102,5.896481
5886,1413.923,27.44591
5887,265.067,33.72044
5888,1289.381,18.24266
5889,584.0055,14.91423
5890,530.4238,11.47498
5891,1539.888,5.882
5892,1165.348,15.05222
5893,690.4543,8.850655
5894,1401.067,16.1564
5895,524.4147,6.791896
5896,418.4597,11.75241
5897,1908.945,17.65679
5898,1111.359,11.35332
5899,416.2673,16.37143
5900,1532.752,13.14276
5901,1174.068,12.14597
5902,1025.843,21.1601
5903,344.0989,19.38025
5904,664.1174,25.68685
5905,1228.774,32.15038
5906,1980.322,46.5525
5907,1549.173,30.70893
5908,1025.723,20.18977
5909,591.4478,14.87304
5910,547.1606,21.46395
5911,942.2899,18.30608
5912,532.7552,10.43489
5913,955.3654,2.34268
5914,685.0853,21.57022
5915,447.1785,29.60688
5916,478.4356,13.50659
5917,1560.653,17.78015
5918,518.2068,27.76468
5919,65.65491,27.70858
5920,1536.709,20.57852
5921,1238.254,24.59297
5922,519.2801,7.263456
5923,1394.331,25.83269
5924,248.4299,9.076488
5925,668.9911,27.14784
5926,1691.74,19.51726
5927,1334.986,14.13924
5928,1189.653,12.67162
5929,994.8025,8.328946
5930,368.0726,1.716034
5931,388.3322,3.209747
5932,729.024,19.50295
5933,650.5159,27.48429
5934,383.6667,16.63308
5935,1517.856,30.07129
5936,1170.591,21.08811
5937,980.7695,16.42543
5938,354.644,15.25143
5939,533.7013,23.8964
5940,980.6389,30.40925
5941,1006.341,8.874378
5942,624.9676,30.98209
5943,902.4923,23.58377
5944,1188.159,27.46918
5945,1042.956,5.493435
5946,965.1931,19.53615
5947,589.6459,9.078077
5948,742.6836,30.96043
5949,1545.047,30.95002
5950,1433.786,16.99449
5951,504.303,16.22807
5952,528.9415,15.24327
5953,445.504,28.20891
5954,663.7117,7.821896
5955,980.1127,32.71786
5956,942.353,19.08274
5957,555.5541,40.17915
5958,1212.508,13.05981
5959,442.5785,25.52093
5960,1010.351,23.24751
5961,1037.838,25.90053
5962,543.4404,14.09374
5963,673.0193,26.26978
5964,138.5582,14.83329
5965,676.6105,5.855762
5966,881.5762,2.157339
5967,722.8717,23.85907
5968,1177.569,15.19526
5969,444.4951,24.59718
5970,632.6512,12.96838
5971,479.6223,24.74067
5972,1746.33,21.6182
5973,1125.513,18.23256
5974,978.3099,7.945138
5975,922.23,18.16378
5976,126.9258,20.91174
5977,1577.172,23.86301
5978,1359.066,7.107148
5979,1752.292,11.27203
5980,909.7905,33.14566
5981,710.8385,31.226
5982,864.4886,10.51422
5983,1240.113,35.03099
5984,122.7785,20.51157
5985,1856.901,28.63736
5986,436.9996,10.93968
5987,912.8013,13.37336
5988,1000.87,13.86433
5989,43.14872,5.660365
5990,1180.473,19.78454
5991,592.7568,20.73821
5992,1142.381,43.35349
5993,1071.857,1.845581
5994,1310.49,16.53509
5995,1194.253,13.129
5996,972.3574,31.9894
5997,1916.951,28.26015
5998,1386.812,18.77309
5999,514.3878,17.66894
6000,619.2952,22.31625
6001,377.6113,1.758384
6002,509.4154,18.91219
6003,558.1742,11.09556
6004,1221.277,22.89646
6005,589.9046,5.70381
6006,1831.273,8.547956
6007,1159.79,7.898489
6008,470.5879,17.05398
6009,959.0223,37.4958
6010,1142.558,12.07613
6011,1470.21,15.17643
6012,452.4417,19.79893
6013,458.5609,22.45595
6014,916.9706,5.48257
6015,696.4316,40.74402
6016,21.59997,26.46164
6017,422.7022,19.31717
6018,1016.101,12.6571
6019,557.899,8.565516
6020,675.8744,22.20808
6021,952.0247,29.25026
6022,1068.267,25.23262
6023,677.7048,29.23186
6024,1051.463,19.9048
6025,1039.636,21.8398
6026,524.6683,26.95838
6027,962.3958,10.76282
6028,1568.531,34.76899
6029,1363.334,4.500542
6030,485.7521,14.04312
6031,1778.683,11.48707
6032,1700.505,35.62167
6033,444.5168,10.20566
6034,578.7922,21.17393
6035,974.8595,19.67515
6036,94.01674,14.02404
6037,544.5827,6.292725
6038,468.3204,18.36641
6039,817.256,23.57366
6040,610.5531,25.28995
6041,1418.765,27.3491
6042,1300.758,14.4522
6043,1180.211,30.13074
6044,961.9642,30.64738
6045,553.9933,20.60789
6046,516.4708,35.19348
6047,537.6173,23.20537
6048,1393.935,15.3919
6049,720.6552,7.036879
6050,400.158,0.7663565
6051,1195.921,10.54967
6052,1780.434,27.12043
6053,445.2888,24.57929
6054,1335.089,26.37186
6055,625.5651,30.33365
6056,483.3022,12.33781
6057,2040.452,23.88717
6058,844.2069,42.33726
6059,0.2547495,NaN
6060,175.8633,24.50391
6061,29.72916,2.437779
6062,1299.904,43.82389
6063,1106.475,5.955265
6064,1105.388,32.79932
6065,1024.427,10.35768
6066,1941.044,29.80574
6067,105.3883,24.66117
6068,540.5582,17.27345
6069,481.0458,3.416205
6070,1106.827,16.27615
6071,747.722,12.8172
6072,1089.736,8.634819
6073,471.4584,18.45802
6074,477.1359,1.852196
6075,589.9692,14.48885
6076,997.1552,23.23588
6077,1284.109,12.97343
6078,609.8882,18.48047
6079,807.6729,25.35735
6080,1060.215,15.53094
6081,1272.153,21.46542
6082,843.9333,35.57759
6083,644.0583,26.35685
6084,86.78003,13.4435
6085,1170.975,13.50177
6086,547.8508,21.36265
6087,1244.73,27.63564
6088,767.4257,24.64313
6089,938.7908,12.79119
6090,872.9982,27.15501
6091,480.0991,26.95257
6092,1787.914,9.01872
6093,396.3224,7.679819
6094,1303.918,4.202034
6095,621.8527,15.59721
6096,1280.804,23.35791
6097,552.8856,21.96159
6098,576.8605,29.70637
6099,460.473,21.565
6100,8.175948,3.766056
6101,806.1208,25.58367
6102,1935.563,28.17605
6103,568.3262,8.369018
6104,454.7852,20.07008
6105,1307.867,22.83727
6106,555.1915,6.078117
6107,742.0536,29.63027
6108,462.2206,26.15547
6109,1421.457,32.09626
6110,1257.666,18.382
6111,1339.993,38.44721
6112,535.5588,21.69719
6113,1116.579,26.65343
6114,557.2248,14.17872
6115,396.5602,4.993397
6116,1163.734,11.74222
6117,121.0386,19.24298
6118,608.6277,7.634219
6119,497.8236,12.62209
6120,1276.292,13.8207
6121,421.3461,8.04302
6122,620.1447,23.23499
6123,948.6265,19.09705
6124,0.4607309,0.316423
6125,942.3412,25.89243
6126,400.3747,5.860916
6127,1998.401,7.630034
6128,1478.203,26.95467
6129,607.4955,28.51581
6130,132.1418,30.82407
6131,1099.335,11.77243
6132,999.8044,24.97832
6133,1172.954,19.41662
6134,1901.547,4.101173
6135,437.705,34.55754
6136,540.9643,27.21967
6137,1002.954,15.5528
6138,1202.147,27.23371
6139,1385.943,26.11732
6140,643.183,8.829304
6141,1036.631,42.68708
6142,1297.586,25.45128
6143,1285.953,18.71819
6144,467.3343,5.67258
6145,663.6395,13.5718
6146,513.666,7.944976
6147,813.0983,14.58551
6148,552.1729,30.91506
6149,493.927,21.42083
6150,1409.101,24.45927
6151,496.6839,4.26654
6152,440.5071,11.43949
6153,1322.7,17.69321
6154,398.1353,16.84456
6155,1147.782,19.74829
6156,616.3923,18.81221
6157,547.0616,18.66201
6158,568.9295,25.68505
6159,726.7286,14.09705
6160,1261.141,22.83336
6161,759.3676,11.9165
6162,1318.759,21.23852
6163,2104.637,27.9431
6164,518.68,11.25998
6165,1013.994,20.25773
6166,1441.032,29.51286
6167,1046.602,13.49463
6168,1533.691,15.31746
6169,720.5984,7.936622
6170,465.411,27.06771
6171,1493.799,32.65331
6172,625.8414,20.94372
6173,659.4535,9.457049
6174,2461.435,19.88279
6175,717.2195,39.31987
6176,598.7263,24.98844
6177,1714.178,14.82149
6178,606.8169,7.572566
6179,1302.014,11.8185
6180,576.8469,13.19957
6181,989.7794,18.23116
6182,1415.004,19.59398
6183,604.2393,22.99726
6184,850.1054,21.03132
6185,587.7668,19.48026
6186,1110.771,24.26007
6187,36.21419,23.10746
6188,1168.258,13.06659
6189,633.3568,30.25603
6190,469.8678,9.382963
6191,977.0126,19.43592
6192,1777.571,27.2453
6193,531.6356,11.56557
6194,907.3793,21.76647
6195,1552.682,17.29856
6196,1317.065,7.260014
6197,1619.345,17.38532
6198,969.3759,17.48265
6199,1.928963,NaN
6200,1219.913,15.65259
6201,1033.189,33.46967
6202,1343.657,21.90902
6203,1301.396,5.136992
6204,256.2051,32.42214
6205,1234.046,21.6543
6206,1730.341,19.84116
6207,1183.58,4.742115
6208,1083.726,31.0158
6209,478.8123,19.42762
6210,799.5636,24.79295
6211,895.4495,16.61648
6212,1098.952,10.14561
6213,933.4592,18.08886
6214,733.8923,28.75167
6215,656.9567,40.01598
6216,1108.737,9.541183
6217,605.4398,15.21582
6218,395.2579,29.37527
6219,2037.308,21.17474
6220,438.69,15.03409
6221,670.6153,4.649407
6222,1978.452,28.98133
6223,508.1915,18.35547
6224,1505.949,14.93101
6225,943.4584,12.79524
6226,1013.648,12.39415
6227,1426.8,34.14934
6228,121.2634,28.5544
6229,901.616,8.565697
6230,1631.907,31.33092
6231,970.5182,18.19389
6232,1277.538,26.85044
6233,585.0252,5.320197
6234,1735.538,17.06586
6235,1095.164,27.55253
6236,980.8587,10.38516
6237,1093.404,23.11819
6238,469.6017,20.5056
6239,680.1177,28.81177
6240,847.3162,17.09054
6241,1017.163,21.7595
6242,1010.648,26.66136
6243,558.4391,10.97612
6244,344.6762,14.60562
6245,222.7016,37.56961
6246,2589.902,9.794804
6247,670.486,16.00326
6248,681.5652,51.85416
6249,631.9346,18.31965
6250,123.7776,27.58286
6251,2500.224,11.12556
6252,895.8594,5.417309
6253,1614.622,16.13217
6254,1100.395,20.67318
6255,1007.59,24.4185
6256,901.9482,12.86482
6257,628.2927,13.35839
6258,620.5795,27.61007
6259,893.7053,25.71916
6260,517.8875,27.9274
6261,993.5233,18.69891
6262,1145.744,16.69116
6263,1362.967,38.44548
6264,1357.841,13.76216
6265,1121.35,13.67441
6266,2067.656,23.18254
6267,1481.306,1.57791
6268,920.6675,27.15161
6269,1326.601,14.07353
6270,NaN,NaN
6271,686.9442,24.75678
6272,447.0971,36.54354
6273,264.1142,25.32425
6274,1364.252,15.77714
6275,2131.094,21.84023
6276,471.0013,26.10522
6277,1225.353,8.226222
6278,662.2834,19.60941
6279,1768.352,35.56139
6280,782.1057,22.5012
6281,895.0139,27.99336
6282,238.421,22.27929
6283,454.4607,1.367338
6284,1270.282,5.646297
6285,392.5901,3.889472
6286,1349.588,18.70959
6287,476.7556,12.23461
6288,651.6875,10.21863
6289,521.4522,17.97578
6290,536.8001,16.45333
6291,942.0452,6.765998
6292,456.6524,17.58955
6293,512.3376,21.46018
6294,1034.212,34.85424
6295,615.3318,24.20427
6296,584.2862,10.97627
6297,514.9086,4.731795
6298,1195.99,18.18572
6299,75.73409,16.21662
