,tdx12_Barcelos,tdx12_slope_Barcelos
5153,49.8405,2.665603
5154,36.85442,1.478382
5155,20.14977,1.832253
5156,12.51654,5.396668
5157,45.92706,9.116812
5158,20.35676,1.80391
5159,30.83953,2.503919
5160,38.9272,2.123926
5161,49.18946,11.76816
5162,27.70643,0.1500315
5163,0.05663236,NaN
5164,40.53961,4.346387
5165,5.053199,37.48824
5166,42.57726,7.677239
5167,31.49051,8.150563
5168,42.08364,7.902029
5169,54.61937,5.196769
5170,51.59721,8.232735
5171,45.29793,3.542869
5172,50.1205,4.986316
5173,41.37894,9.959737
5174,46.16029,4.7595
5175,43.9034,6.089368
5176,44.13303,2.072345
5177,17.90455,12.35031
5178,18.16586,1.910075
5179,44.21352,2.541752
5180,44.73308,0.7526873
5181,45.35476,9.729964
5182,45.86925,8.073861
5183,44.48177,3.699959
5184,44.36552,3.305401
5185,46.35793,7.503939
5186,21.79563,0.6474889
5187,45.83882,7.85749
5188,16.91396,4.671983
5189,18.06162,0.3610813
5190,35.69313,6.553879
5191,50.19489,12.3938
5192,26.92381,5.479436
5193,19.12329,11.72424
5194,27.27729,2.831945
5195,40.81962,0.6728116
5196,43.43222,13.79569
5197,30.63125,2.233929
5198,41.95113,6.512592
5199,26.37253,0.9075212
5200,36.37418,12.93826
5201,49.86676,2.051152
5202,43.37926,8.077385
5203,34.00261,5.67639
5204,47.60371,5.004655
5205,24.76153,9.043995
5206,16.33526,1.619467
5207,19.09627,1.570006
5208,48.25087,8.38486
5209,31.26501,5.4104
5210,39.97082,3.360725
5211,41.61382,5.399694
5212,43.44258,7.187126
5213,49.2343,10.13902
5214,35.83023,6.737358
5215,34.43038,5.166975
5216,37.44355,5.670412
5217,19.22896,0.5838165
5218,31.33286,26.48369
5219,44.23972,3.590053
5220,49.9015,14.4552
5221,42.03384,15.65182
5222,42.75151,3.129009
5223,46.29381,10.81259
5224,42.54833,8.318459
5225,45.88625,7.677294
5226,20.39056,5.969468
5227,40.92124,6.361163
5228,40.6623,0.9267014
5229,46.39568,1.908229
5230,35.6943,1.874394
5231,40.52069,38.04009
5232,36.23675,2.547438
5233,43.88683,3.104037
5234,27.09166,2.305756
5235,13.72001,1.894469
5236,46.81969,15.48323
5237,46.54075,1.982692
5238,37.11169,1.795939
5239,37.13391,6.231542
5240,30.02179,0.6187825
5241,40.65218,12.44442
5242,36.23986,17.13426
5243,19.15138,1.844712
5244,49.47725,4.453308
5245,28.54931,8.719737
5246,34.22426,2.75922
5247,44.98888,6.319807
5248,56.01422,11.33144
5249,25.5143,2.159489
5250,25.77914,0.8290206
5251,45.7617,5.733148
5252,26.8301,0.8744043
5253,20.62046,18.72813
5254,38.26644,3.777588
5255,41.52608,1.944192
5256,28.1413,7.784813
5257,35.38212,14.26289
5258,29.89957,17.56881
5259,36.40248,2.576815
5260,19.91955,1.83725
5261,22.28222,0.9273853
5262,42.4437,10.25771
5263,NaN,NaN
5264,40.92335,1.46334
5265,16.92589,2.40386
5266,37.32069,4.191792
5267,17.35575,2.715565
5268,32.25409,3.771199
5269,17.08315,0.6977766
5270,44.25622,4.215248
5271,29.05247,3.432464
5272,44.56665,9.619019
5273,45.76336,10.15418
5274,38.23971,2.375265
5275,30.38428,17.52372
5276,49.70883,5.686261
5277,39.83701,3.201406
5278,31.82145,16.00122
5279,14.33744,NaN
5280,45.32203,3.462748
5281,49.37623,8.794398
5282,41.53395,4.912965
5283,43.55442,2.088652
5284,41.61533,3.010575
5285,36.98349,9.168233
5286,31.18181,1.816354
5287,44.12161,16.17922
5288,47.30962,4.694058
5289,44.61241,10.42133
5290,48.27815,8.333671
5291,45.3253,6.868888
5292,39.71188,6.693122
5293,17.49515,5.571237
5294,44.38462,6.91754
5295,43.53437,2.648151
5296,17.87163,4.122586
5297,19.98654,5.094852
5298,30.40213,4.629499
5299,21.24065,0.217365
5300,48.06394,4.455598
5301,37.9369,10.82242
5302,44.9896,2.315837
5303,29.63728,0.9227119
5304,50.12427,4.530892
5305,19.82708,1.15205
5306,42.37433,2.966827
5307,26.19661,13.30027
5308,16.89183,1.640517
5309,29.97758,35.73101
5310,30.37452,12.56759
5311,20.5416,5.486995
5312,30.69868,5.036471
5313,41.90998,5.03795
5314,50.12182,11.09479
5315,48.20271,9.915382
5316,17.81383,0.8290676
5317,18.23701,0.9602989
5318,41.21382,8.213888
5319,44.58094,5.166428
5320,39.99128,4.516864
5321,47.01004,6.392819
5322,44.49212,13.79674
5323,42.61367,10.2099
5324,45.52299,4.581172
5325,39.52495,2.209967
5326,45.5202,7.49559
5327,42.75795,6.116088
5328,8.327817,NaN
5329,31.42623,9.972219
5330,44.16378,7.970786
5331,41.07325,1.525611
5332,21.33612,2.560534
5333,19.80911,1.095396
5334,40.39338,11.36371
5335,37.2094,9.516038
5336,43.45188,1.234541
5337,16.35237,1.190475
5338,33.49653,1.718038
5339,52.85341,9.548205
5340,51.92896,9.647823
5341,44.17609,3.459954
5342,30.3816,7.950834
5343,24.07101,2.585749
5344,49.20479,4.682953
5345,44.34547,8.235489
5346,17.23775,0.5863579
5347,34.65184,8.12213
5348,44.17667,1.3269
5349,0.7698121,NaN
5350,47.60588,3.827323
5351,34.62655,5.659567
5352,46.87153,6.551569
5353,45.11619,10.01716
5354,48.41618,0.6039872
5355,23.30564,12.41618
5356,34.60215,4.785529
5357,46.12826,4.444814
5358,44.74924,2.229577
5359,38.48512,11.25858
5360,46.23111,13.12437
5361,37.55118,1.88612
5362,29.7423,8.526499
5363,26.27614,4.844003
5364,41.68624,12.63559
5365,32.60417,3.319372
5366,47.42847,7.355238
5367,44.27349,6.48245
5368,47.33415,6.02494
5369,41.09074,1.54395
5370,42.86729,1.448888
5371,45.38642,9.320778
5372,49.41719,3.530801
5373,49.19232,0.1376009
5374,15.49764,2.478306
5375,45.0694,3.399358
5376,45.84053,3.548636
5377,18.1456,0.5911736
5378,46.96127,1.677607
5379,49.98183,5.168038
5380,49.71095,6.203332
5381,47.5561,2.551567
5382,46.3082,5.815304
5383,46.94346,6.058446
5384,24.19898,7.557354
5385,18.32819,3.252918
5386,51.66276,3.819961
5387,46.77345,6.737814
5388,47.2155,4.529377
5389,34.73689,4.61282
5390,22.22484,6.442837
5391,35.90337,10.00291
5392,21.73612,2.311125
5393,15.59456,3.31396
5394,46.76413,10.17727
5395,44.33219,6.497302
5396,48.40921,4.840014
5397,18.59342,9.216768
5398,43.51326,4.383173
5399,46.00113,1.184572
5400,41.76527,5.551805
5401,51.17262,3.857016
5402,47.99718,6.288862
5403,47.23875,3.385336
5404,46.54708,3.639096
5405,45.30946,3.496257
5406,28.20969,1.132353
5407,42.18761,7.350116
5408,37.30573,3.337272
5409,45.46432,3.422406
5410,48.60025,3.743
5411,17.77777,0.4921297
5412,23.23343,5.276039
5413,47.42537,2.512289
5414,30.95371,10.65197
5415,41.72944,3.80888
5416,40.85231,2.91315
5417,16.71265,2.294271
5418,50.42558,6.156213
5419,40.81711,4.02468
5420,35.22048,1.001031
5421,44.50941,8.898512
5422,46.9257,9.237719
5423,45.96907,5.04555
5424,19.08718,0.440876
5425,18.58622,26.65318
5426,26.39907,6.997622
5427,43.78493,1.915025
5428,36.96293,7.492781
5429,18.32032,3.003591
5430,34.63417,19.06786
5431,34.3424,8.0847
5432,43.70062,5.006713
5433,29.28625,4.745313
5434,43.63106,7.365258
5435,15.64232,2.280061
5436,49.67654,11.69765
5437,36.27415,7.586618
5438,16.37603,3.262247
5439,31.5654,2.119391
5440,48.51493,16.85023
5441,47.14486,3.810358
5442,27.29386,2.025766
5443,19.23557,1.160818
5444,38.54483,7.868896
5445,17.68664,0.9488678
5446,45.59676,10.53299
5447,44.65147,45.68666
5448,27.22693,7.844446
5449,45.86032,4.225479
5450,45.79802,3.831713
5451,17.66752,4.201992
5452,47.62204,9.011947
5453,16.96199,2.994456
5454,46.26965,2.598431
5455,22.43454,1.755285
5456,46.30321,7.552131
5457,25.38646,27.4946
5458,40.59025,6.247903
5459,43.16698,9.701411
5460,22.36609,0.893214
5461,26.61774,7.623759
5462,21.28344,11.52315
5463,46.1193,6.059195
5464,43.97253,9.85341
5465,37.56851,0.9789497
5466,47.21249,4.00161
5467,40.73955,1.583563
5468,40.7886,6.311569
5469,42.80756,3.579733
5470,35.61259,7.24604
5471,41.02032,3.745177
5472,44.72883,15.16526
5473,23.39582,0.8251913
5474,45.57891,10.79755
5475,40.96508,1.756752
5476,49.95031,1.136349
5477,38.53452,18.0252
5478,37.2286,9.864551
5479,33.0945,5.215
5480,49.234,4.308753
5481,23.68727,2.567022
5482,43.76658,3.610025
5483,21.62969,1.302676
5484,15.06707,3.693423
5485,21.65193,2.908462
5486,16.98904,1.956819
5487,27.09249,13.36933
5488,35.35785,1.542573
5489,27.26085,5.512505
5490,24.44681,8.474667
5491,44.87711,9.300153
5492,18.89659,3.19482
5493,33.23652,12.20188
5494,40.3814,3.591965
5495,34.96149,6.257841
5496,45.1052,4.273733
5497,33.15104,13.30503
5498,21.84562,5.179531
5499,21.70072,2.370054
5500,24.69504,5.704666
5501,48.77302,5.088551
5502,43.42483,2.845767
5503,42.06699,2.362172
5504,23.90063,0.7141414
5505,28.54415,0.937598
5506,22.64746,5.36301
5507,42.14439,4.821219
5508,48.47147,5.003036
5509,44.31541,6.492585
5510,25.64966,1.397066
5511,44.13641,3.577125
5512,40.64745,2.964798
5513,34.84192,10.02211
5514,34.34852,6.916693
5515,8.211595,35.75143
5516,35.98474,16.80138
5517,40.41112,2.751951
5518,46.83123,3.652818
5519,41.88025,4.578637
5520,26.49896,17.93729
5521,51.21567,2.536024
5522,19.84379,9.673438
5523,52.11354,6.123372
5524,45.43937,3.944181
5525,46.84269,4.103718
5526,32.65971,7.359097
5527,25.13229,3.035818
5528,44.04854,3.894382
5529,53.51101,7.707016
5530,47.91777,7.057454
5531,46.11061,9.066599
5532,26.88361,0.7447817
5533,41.91763,7.465845
5534,49.74411,6.385558
5535,27.71352,2.297799
5536,38.63898,3.120508
5537,36.28114,2.617843
5538,49.11124,13.15001
5539,40.9201,3.129077
5540,18.93397,8.914271
5541,26.83145,11.66125
5542,37.30961,3.123501
5543,49.89314,2.939775
5544,36.1359,4.97707
5545,49.65602,11.24629
5546,23.62389,11.46419
5547,31.69619,2.621996
5548,45.97065,5.968986
5549,30.17411,3.010863
5550,44.92024,7.104756
5551,42.51962,6.248567
5552,48.2525,6.627109
5553,32.11542,3.280449
5554,45.89314,5.604371
5555,44.76704,5.676957
5556,16.33049,1.137828
5557,41.7592,5.130504
5558,51.8012,12.72077
5559,45.40142,3.180388
5560,46.31291,6.048189
5561,47.23395,8.631502
5562,45.61683,12.70679
5563,45.11124,5.186823
5564,44.82775,4.82622
5565,46.28541,13.6032
5566,26.75244,1.744997
5567,42.46587,7.522598
5568,37.88441,3.558039
5569,38.65201,1.538786
5570,36.3237,10.81669
5571,45.31244,19.23804
5572,40.18308,5.566763
5573,47.33805,3.480457
5574,27.0127,6.966471
5575,33.97847,7.928786
5576,48.43136,6.451025
5577,46.08768,4.913627
5578,36.79593,3.402884
5579,27.74137,23.94359
5580,26.08862,7.476943
5581,25.47539,5.725151
5582,45.79291,2.99307
5583,46.5793,5.867748
5584,43.39652,9.868416
5585,48.72678,8.802727
5586,12.75665,1.305717
5587,34.96299,9.668099
5588,23.78443,15.03287
5589,45.37725,3.726865
5590,12.94518,4.160568
5591,16.43857,0.06163712
5592,17.79708,3.563984
5593,41.01018,3.886938
5594,48.25961,2.534333
5595,43.12104,9.183084
5596,37.73408,6.499685
5597,46.0125,3.602773
5598,28.63333,2.176399
5599,41.1543,6.998181
5600,39.89309,10.57042
5601,46.37684,4.567141
5602,18.19739,0.8464571
5603,44.9952,10.98665
5604,45.41569,3.647994
5605,21.62811,47.30337
5606,45.11297,0.7017626
5607,35.67049,2.868485
5608,29.54565,16.92121
5609,47.1315,4.58259
5610,23.84492,15.54497
5611,47.31527,5.326322
5612,36.1753,3.443144
5613,47.21237,19.11595
5614,46.32551,5.596133
5615,22.34491,1.702475
5616,34.40072,5.490953
5617,32.15074,0.5550038
5618,46.73849,1.290896
5619,31.0737,24.68827
5620,46.19973,6.778679
5621,24.10409,11.02033
5622,11.2592,NaN
5623,25.99779,10.15352
5624,45.64658,18.65189
5625,23.49756,18.09112
5626,26.74389,0.2857566
5627,48.37531,7.021651
5628,35.86521,2.485387
5629,43.96375,4.8745
5630,45.66913,3.387797
5631,41.26653,2.301412
5632,51.53988,4.802077
5633,30.41546,1.298265
5634,33.81538,2.78429
5635,47.55695,13.21839
5636,49.93888,9.328043
5637,27.28303,3.42504
5638,20.85168,12.1153
5639,18.80465,1.109676
5640,49.83769,5.046882
5641,19.1105,2.40493
5642,20.58195,0.8238904
5643,38.75666,2.985486
5644,45.84081,6.155555
5645,41.6137,7.926011
5646,40.95824,4.283935
5647,30.46659,7.610624
5648,44.89772,5.727234
5649,42.34194,1.299354
5650,38.7386,5.539888
5651,48.80995,5.4951
5652,47.14882,6.765274
5653,31.9177,3.577156
5654,32.77148,5.640603
5655,38.59829,1.597735
5656,35.05974,9.265054
5657,23.22324,2.697415
5658,45.03978,11.66533
5659,32.06599,11.54942
5660,43.75728,16.44926
5661,40.78402,8.652284
5662,49.85759,5.872185
5663,29.50685,8.760628
5664,38.88792,1.532839
5665,38.49386,2.44887
5666,42.91169,5.655274
5667,44.68731,2.333955
5668,36.75093,9.641716
5669,30.67176,3.628093
5670,43.16349,3.90492
5671,41.45376,4.586037
5672,48.38958,2.63289
5673,17.48458,1.633152
5674,45.17281,4.343466
5675,46.39349,11.85064
5676,37.10722,8.055429
5677,40.67107,4.181252
5678,43.40273,7.413357
5679,45.55684,4.614384
5680,40.97746,5.020113
5681,24.50191,27.47116
5682,45.88682,2.901825
5683,16.45947,1.074474
5684,38.07133,4.657799
5685,29.11455,1.266119
5686,47.24621,6.549869
5687,37.04414,3.029655
5688,36.50354,2.854782
5689,4.338621,NaN
5690,45.70321,1.219194
5691,38.90839,1.572544
5692,19.60256,3.107817
5693,51.2375,7.643112
5694,50.75401,3.471279
5695,48.25022,6.0113
5696,36.94448,1.586302
5697,40.12173,4.769021
5698,48.03927,13.11348
5699,39.83934,10.2312
5700,20.6415,0.4580843
5701,52.74356,14.83666
5702,37.3124,3.427794
5703,26.13716,1.527689
5704,13.49141,13.76622
5705,14.07745,0.7826108
5706,45.92455,9.984363
5707,36.82293,4.425588
5708,4.268609,NaN
5709,35.2797,14.56562
5710,36.46492,5.860667
5711,33.74918,5.317172
5712,26.36533,2.483006
5713,44.86878,5.135471
5714,18.59767,1.63879
5715,25.76998,2.568581
5716,33.54914,4.338156
5717,43.14754,10.0995
5718,31.4424,15.07697
5719,34.23272,3.786446
5720,42.84722,2.950572
5721,39.39979,12.77752
5722,37.50666,5.169576
5723,25.25153,4.495558
5724,21.78158,1.602627
5725,48.08059,7.219941
5726,27.41966,0.8052074
5727,43.39799,8.153352
5728,40.39757,6.35546
5729,46.85273,6.085217
5730,38.81826,4.889674
5731,20.20054,2.005755
5732,41.32092,4.166013
5733,NaN,NaN
5734,42.88585,7.933424
5735,31.27116,10.12992
5736,46.70695,4.2279
5737,30.28834,5.380856
5738,42.04499,1.957303
5739,43.39642,3.533123
5740,50.317,2.830652
5741,37.10194,5.092366
5742,46.87112,3.379478
5743,40.68846,7.877507
5744,49.30098,4.039464
5745,50.33546,5.104793
5746,42.87951,2.80921
5747,42.56193,2.100255
5748,27.20307,9.471913
5749,18.73284,0.970754
5750,46.81816,5.477368
5751,21.73631,13.14647
5752,39.55455,5.984865
5753,19.37286,1.667908
5754,40.95732,9.509663
5755,45.37733,2.002496
5756,32.4951,4.634393
5757,51.05451,8.086041
5758,40.20077,3.630466
5759,21.14879,0.7717818
5760,39.89645,2.171204
5761,42.30877,10.81077
5762,44.76706,4.861093
5763,37.18774,8.811267
5764,20.33714,0.5961664
5765,15.76891,2.643592
5766,37.24606,15.82289
5767,48.88656,6.870174
5768,26.79206,13.8034
5769,45.69746,3.574599
5770,46.2251,7.565189
5771,27.28865,1.583665
5772,44.0515,6.508733
5773,30.74114,3.931156
5774,30.16464,5.704694
5775,46.35961,2.566523
5776,43.02319,3.832779
5777,17.87986,36.5322
5778,38.41928,10.32099
5779,45.90405,3.699865
5780,13.62809,2.635437
5781,44.72435,9.170507
5782,23.10971,0.5605851
5783,19.1636,3.842882
5784,50.14449,24.00099
5785,39.72987,5.574292
5786,27.41533,11.59925
5787,30.54489,19.42692
5788,16.69425,20.14092
5789,39.99863,3.841882
5790,44.42846,7.16818
5791,38.49972,5.552081
5792,30.19522,2.057391
5793,45.2254,9.883072
5794,21.01836,10.16314
5795,48.06388,6.32419
5796,18.53092,11.55551
5797,29.49482,13.5707
5798,20.04329,1.251886
5799,28.02876,1.526209
5800,7.814059,NaN
5801,28.19359,4.379019
5802,26.14626,0.8406221
5803,33.44324,6.94038
5804,46.29342,8.407342
5805,NaN,NaN
5806,49.72223,5.177851
5807,27.33882,6.630887
5808,24.12454,2.013983
5809,44.42807,9.695808
5810,28.56276,7.729673
5811,33.52543,7.587407
5812,46.87982,9.260866
5813,28.07001,0.9581714
5814,53.07705,5.752016
5815,14.58056,27.73347
5816,40.64915,2.158275
5817,48.27062,4.09549
5818,43.26075,20.24287
5819,14.09546,1.356334
5820,24.60028,4.059267
5821,46.39214,11.85811
5822,25.50612,6.416675
5823,23.16995,8.843938
5824,32.56149,1.116966
5825,44.37035,7.120711
5826,41.39246,2.504792
5827,29.43329,0.6418573
5828,33.10988,9.402061
5829,23.13313,1.311158
5830,39.13378,6.102873
5831,28.14206,0.3181098
5832,18.15461,2.741349
5833,49.81555,11.40067
5834,27.64457,1.175295
5835,46.74352,3.902133
5836,41.84905,0.8303506
5837,47.3722,9.004298
5838,44.04916,5.295023
5839,29.39016,2.956903
5840,40.08168,7.248225
5841,18.07036,4.381377
5842,40.37408,3.763402
5843,40.93879,6.102132
5844,20.5863,0.7018894
5845,41.15996,3.338364
5846,28.6747,1.413102
5847,31.51958,9.079838
5848,35.03881,25.42422
5849,45.05296,1.738322
5850,26.30552,1.378333
5851,32.28969,7.598653
5852,45.24097,8.142202
5853,29.97122,2.489991
5854,35.98116,7.628881
5855,24.88964,1.173831
5856,48.90026,3.609107
5857,41.02715,8.812
5858,23.67312,11.48281
5859,39.40018,8.653625
5860,46.85419,4.322656
5861,33.42833,2.921823
5862,47.63263,3.41007
5863,28.67558,2.521314
5864,42.17998,7.029341
5865,35.40689,6.574029
5866,17.44643,1.071595
5867,41.40405,2.832242
5868,47.29241,9.564925
5869,49.7325,3.277548
5870,16.33527,2.105501
5871,44.54119,9.043526
5872,47.36097,3.210422
5873,49.3325,8.813311
5874,41.29546,4.589785
5875,45.47052,2.675476
5876,24.85687,3.305726
5877,41.41689,1.875532
5878,29.81786,7.85668
5879,47.06189,4.262182
5880,45.11852,7.279528
5881,46.91072,8.876641
5882,40.56089,8.318445
5883,27.73241,0.09498964
5884,21.37852,4.05286
5885,34.25771,0.8505719
5886,19.75316,2.169407
5887,42.21144,9.206449
5888,47.20739,5.162258
5889,46.47609,3.789961
5890,46.28711,3.609327
5891,33.07941,2.904686
5892,41.76548,3.77295
5893,20.17881,5.115387
5894,43.03953,3.085536
5895,33.57317,7.864217
5896,24.56141,2.411292
5897,23.15198,5.568376
5898,43.61408,9.162789
5899,21.72577,8.306224
5900,44.12588,6.471759
5901,46.41067,6.409552
5902,45.91445,2.757222
5903,47.98453,5.70062
5904,43.19308,11.08228
5905,16.31997,3.273496
5906,41.57658,2.237378
5907,31.57904,5.931539
5908,46.05835,1.396294
5909,45.61274,9.888525
5910,45.14967,0.9750692
5911,35.71763,3.013604
5912,49.57459,4.772015
5913,47.48168,4.369683
5914,48.85703,3.386871
5915,40.73811,6.884633
5916,48.25945,4.451537
5917,47.944,4.068329
5918,27.05339,0.4236715
5919,21.41722,0.21073
5920,25.81439,4.316759
5921,42.17862,2.439818
5922,47.99758,1.164822
5923,17.73979,1.329118
5924,45.3965,2.995107
5925,22.93947,4.414976
5926,29.6939,3.085295
5927,20.9882,1.822266
5928,40.8716,1.07916
5929,31.28776,3.491475
5930,47.88837,7.380078
5931,45.60882,3.717134
5932,53.09533,7.698128
5933,45.95382,5.655155
5934,39.42911,2.967962
5935,42.74243,11.6379
5936,47.76048,3.570704
5937,40.91585,0.5962367
5938,21.0778,0.3849056
5939,46.15123,1.255487
5940,45.71783,4.745807
5941,42.05204,8.325978
5942,31.86786,9.650981
5943,45.25159,3.254478
5944,36.61758,2.120016
5945,45.08632,9.544347
5946,32.41634,1.3364
5947,39.76723,5.795298
5948,30.05367,3.06848
5949,31.1439,6.93493
5950,41.99212,1.676418
5951,48.61928,8.32974
5952,47.49057,9.565137
5953,32.02201,5.837706
5954,33.49567,2.673068
5955,46.58133,2.779115
5956,22.90961,10.7957
5957,48.5882,7.025341
5958,30.05591,16.611
5959,22.81382,5.244812
5960,25.25666,1.929162
5961,44.69011,1.891589
5962,45.10986,9.15919
5963,44.97591,2.503689
5964,46.58746,3.362909
5965,44.78146,6.588906
5966,44.93967,2.940914
5967,45.16429,2.799713
5968,48.52963,4.574059
5969,26.10293,0.8625169
5970,35.16446,8.683635
5971,45.21368,9.511021
5972,43.02294,5.594511
5973,26.4821,5.56693
5974,45.46511,4.668729
5975,45.25418,5.65492
5976,46.69483,11.87924
5977,38.93656,4.132017
5978,27.60211,0.591764
5979,44.68222,6.357291
5980,37.93178,2.619449
5981,28.53471,1.656011
5982,40.43807,1.70364
5983,49.32057,9.026156
5984,35.28851,0.7804022
5985,48.09051,2.765733
5986,39.71052,9.565835
5987,52.7061,16.03773
5988,50.95303,11.1842
5989,20.52855,0.6183396
5990,37.52363,4.017553
5991,29.11799,8.981252
5992,21.26167,2.679398
5993,20.5886,2.574714
5994,48.68082,3.547692
5995,45.63066,4.553114
5996,34.53345,0.911602
5997,16.96774,5.085814
5998,48.39454,6.071609
5999,46.35934,2.834679
6000,48.10047,6.587936
6001,24.61895,1.868455
6002,43.35083,0.2186269
6003,48.73884,9.579015
6004,34.41099,26.39902
6005,23.40851,0.19961
6006,46.48214,5.400716
6007,36.3309,5.29474
6008,18.34667,0.628858
6009,37.7598,7.196295
6010,38.77063,0.3801279
6011,29.15282,9.765346
6012,47.27605,2.241812
6013,43.34815,2.870499
6014,29.12781,3.578208
6015,30.5031,5.690365
6016,38.39508,2.139723
6017,17.94253,4.139896
6018,43.29837,2.534023
6019,47.45654,8.510109
6020,26.39232,15.02091
6021,52.63045,6.651432
6022,48.24724,6.278959
6023,39.11187,36.83858
6024,43.79041,9.525571
6025,44.03077,2.235943
6026,30.24281,4.885311
6027,38.25737,6.523085
6028,35.32899,1.752308
6029,48.03119,5.790418
6030,44.62399,1.109112
6031,24.4985,10.6647
6032,19.71378,10.64133
6033,45.51717,12.34956
6034,44.90354,6.710992
6035,34.58443,5.686751
6036,38.9273,12.37873
6037,45.91287,3.308342
6038,40.97005,12.41142
6039,45.56613,3.591419
6040,51.23613,7.893662
6041,47.72903,1.3442
6042,20.65762,1.384137
6043,28.34896,1.395195
6044,44.97303,5.190244
6045,24.71006,9.235953
6046,21.71536,10.61103
6047,27.48842,0.654072
6048,45.29254,2.240485
6049,45.11031,4.660727
6050,41.28506,7.378661
6051,48.02522,7.510131
6052,46.70373,6.209419
6053,42.99811,30.90825
6054,47.76292,0.6668828
6055,19.96382,11.07712
6056,45.64099,6.345731
6057,25.19091,4.735934
6058,47.20586,5.982286
6059,25.88857,8.271687
6060,49.06196,1.775722
6061,16.10906,1.431239
6062,44.55249,2.39967
6063,44.45914,3.413184
6064,40.327,52.1597
6065,51.95713,3.934997
6066,42.25336,2.663539
6067,22.25224,14.00324
6068,34.66558,3.82231
6069,20.00925,3.581541
6070,29.91086,0.3150244
6071,45.8437,4.828468
6072,18.80676,1.727639
6073,42.83578,6.197065
6074,29.17864,2.026327
6075,23.8361,0.7486489
6076,44.26661,3.568256
6077,46.37106,10.21221
6078,31.45244,5.024887
6079,44.16366,3.696038
6080,45.37949,6.328033
6081,45.48477,3.430387
6082,21.1499,0.2727708
6083,36.99466,1.255775
6084,46.17781,3.751225
6085,18.0379,2.08123
6086,45.62699,4.455894
6087,10.8234,3.124495
6088,21.51886,3.042197
6089,20.41042,2.449703
6090,50.12457,5.04783
6091,18.97661,1.947931
6092,50.77099,6.894985
6093,43.67108,7.819337
6094,23.01284,10.17705
6095,28.03963,1.709656
6096,28.27196,0.7850364
6097,40.53186,11.44782
6098,21.81072,1.201232
6099,49.32254,4.492155
6100,48.06926,1.194015
6101,44.28047,8.063301
6102,31.99397,17.18926
6103,39.16853,1.392219
6104,43.04238,11.3745
6105,44.73593,2.894557
6106,37.24554,2.277899
6107,47.48604,3.617231
6108,41.6496,3.218242
6109,40.1531,3.442325
6110,43.21092,8.594136
6111,45.97514,1.095678
6112,43.62913,7.527514
6113,43.61266,4.832718
6114,38.17973,7.822021
6115,13.07047,30.41348
6116,41.32678,8.448421
6117,26.00197,4.233766
6118,38.7994,9.678967
6119,45.73136,2.026849
6120,47.00835,5.179566
6121,38.54586,4.358826
6122,37.8949,6.091155
6123,48.47586,6.600375
6124,44.1226,6.683544
6125,12.26306,3.933801
6126,19.04829,4.517476
6127,45.24841,2.429477
6128,19.47627,0.5150528
6129,50.05663,7.880299
6130,38.68843,6.560048
6131,22.18033,3.156084
6132,44.12768,3.665064
6133,26.31104,0.6313481
6134,31.07761,2.449553
6135,46.52974,2.385267
6136,20.31584,4.778317
6137,38.85721,7.886541
6138,41.51363,0.9902345
6139,48.48012,9.87412
6140,47.47814,1.931816
6141,46.32135,8.857766
6142,41.71158,1.262361
6143,43.99426,6.192404
6144,39.08122,12.02551
6145,23.16099,24.10071
6146,26.24805,10.96487
6147,29.7226,12.97836
6148,52.77209,14.59091
6149,51.19503,12.06732
6150,21.32364,1.148014
6151,25.34578,2.539305
6152,44.99993,4.653049
6153,20.73848,2.061079
6154,13.24186,9.913859
6155,13.93981,2.805082
6156,18.45583,0.3503731
6157,15.83864,1.054789
6158,49.97191,8.137801
6159,45.85978,4.055824
6160,44.31882,4.889817
6161,45.22091,6.189217
6162,36.25782,1.512607
6163,44.98555,6.627066
6164,43.18671,3.802545
6165,20.7473,9.190296
6166,25.88415,4.715335
6167,50.8491,3.070924
6168,39.51923,3.76317
6169,45.59339,3.004853
6170,17.41207,0.6573625
6171,50.55995,5.333652
6172,43.462,7.65104
6173,43.24297,0.6917258
6174,24.99817,0.06074902
6175,15.10588,1.152086
6176,45.94538,7.170256
6177,41.78851,2.281835
6178,44.5743,4.499329
6179,41.16285,2.8894
6180,48.06494,10.9641
6181,21.08443,1.00543
6182,23.06065,5.28264
6183,44.4875,9.041344
6184,34.05169,2.752727
6185,36.22876,9.072688
6186,47.7903,10.03296
6187,21.90848,12.20014
6188,25.20887,8.952261
6189,37.55007,3.899683
6190,44.14261,3.681565
6191,47.16614,6.412424
6192,43.76865,4.359631
6193,50.60429,8.207099
6194,44.86335,2.588184
6195,38.83643,15.02805
6196,39.5132,6.524808
6197,38.87695,4.231076
6198,23.94572,11.06742
6199,43.79016,6.125982
6200,47.16941,2.180221
6201,37.19689,8.418063
6202,51.30657,9.183839
6203,34.07944,4.339079
6204,24.91323,7.458412
6205,44.35722,4.148688
6206,47.52147,6.071674
6207,44.12173,3.975441
6208,44.37632,6.66398
6209,51.20293,9.849001
6210,14.44393,0.7648594
6211,34.5703,16.53811
6212,49.2529,8.529908
6213,20.31985,2.46242
6214,46.97947,3.370352
6215,46.19937,5.31842
6216,39.74644,2.696795
6217,47.97942,5.482556
6218,44.5518,5.443289
6219,46.83942,3.740619
6220,28.15404,1.701311
6221,25.32215,28.59451
6222,40.19367,12.10857
6223,34.28918,15.02337
