,tdx30_RioClaro,tdx30_slope_RioClaro
5167,875.5374,4.804044
5168,561.7051,0.3740503
5169,569.2217,3.122863
5170,889.6362,7.454434
5171,721.0504,2.077383
5172,554.624,8.449956
5173,637.7231,5.281185
5174,687.5447,7.195867
5175,579.167,1.0477
5176,619.3856,1.617638
5177,560.8615,3.341419
5178,568.2875,6.934417
5179,649.809,2.678755
5180,574.0132,2.626823
5181,599.8044,9.190299
5182,661.3936,5.783205
5183,661.5649,9.722401
5184,508.8513,4.774043
5185,837.8212,6.757989
5186,537.3962,1.538024
5187,589.7795,2.218608
5188,575.8934,2.048582
5189,634.6839,1.682529
5190,867.7759,21.42466
5191,632.435,3.630857
5192,613.9893,3.456549
5193,623.4091,3.667313
5194,572.0134,2.987758
5195,603.9947,0.8013512
5196,560.1008,4.533882
5197,581.0536,6.835322
5198,597.2718,2.941587
5199,727.4512,5.243687
5200,631.5956,2.830424
5201,721.6052,1.835273
5202,591.9598,2.051136
5203,559.3762,4.363397
5204,591.2952,4.793195
5205,507.4109,8.249056
5206,525.8114,3.612298
5207,489.2998,3.689865
5208,672.6604,5.131421
5209,566.3702,4.421014
5210,500.5421,0.3356535
5211,636.1591,2.005281
5212,584.1474,0.4222987
5213,576.1404,4.828218
5214,647.9023,3.010336
5215,565.2421,15.94525
5216,795.1619,6.533117
5217,633.2941,7.887768
5218,575.8301,5.205599
5219,567.5372,4.919245
5220,585.2605,4.161686
5221,533.165,3.41788
5222,621.8833,2.630651
5223,636.2263,2.996153
5224,617.1581,2.807371
5225,754.6526,3.461625
5226,569.1727,1.75678
5227,638.8787,1.362124
5228,635.6218,1.494955
5229,602.4916,3.038239
5230,597.8529,2.716946
5231,509.0027,6.439964
5232,552.8292,6.211061
5233,665.4488,3.754439
5234,625.3589,1.911746
5235,558.9943,4.282134
5236,705.8747,6.578871
5237,572.2293,6.379963
5238,597.8279,6.258487
5239,597.2602,5.031605
5240,800.9093,5.636046
5241,649.6557,3.541894
5242,607.0657,9.195518
5243,510.8312,3.966516
5244,728.6046,2.918932
5245,655.7523,6.107813
5246,598.979,1.191553
5247,612.033,2.465478
5248,716.9757,5.745236
5249,530.213,8.244774
5250,640.9899,1.468495
5251,730.7432,4.853315
5252,634.8623,5.119156
5253,559.1363,3.326219
5254,913.4846,4.653311
5255,800.4311,5.243996
5256,778.9456,4.431667
5257,741.1018,8.494757
5258,923.4927,6.476705
5259,528.8745,3.445302
5260,449.8769,1.61864
5261,531.5112,5.534081
5262,537.3052,5.471512
5263,474.3355,6.676951
5264,558.9133,4.695836
5265,627.3881,2.45487
5266,534.8279,1.121071
5267,632.3359,7.956056
5268,779.224,6.82792
5269,684.575,2.556792
5270,549.9581,4.168978
5271,502.5121,5.241367
5272,582.214,7.343575
5273,661.9995,2.600206
5274,582.5101,5.187478
5275,446.3336,0.4718402
5276,778.4648,3.091621
5277,681.6415,2.482489
5278,628.5045,2.910074
5279,506.6355,3.704976
5280,601.2139,2.164711
5281,866.0524,0.7842758
5282,747.9014,1.938056
5283,673.7258,2.855664
5284,701.8698,19.78139
5285,486.3282,2.776491
5286,649.1934,8.677375
5287,584.9657,6.536917
5288,593.876,0.5078418
5289,588.0035,5.10781
5290,696.4595,4.067773
5291,572.9752,3.261701
5292,679.5254,1.137593
5293,592.4035,4.059207
5294,761.8302,7.317036
5295,607.1185,2.121314
5296,535.6628,7.432671
5297,498.6399,8.504478
5298,599.838,3.450493
5299,511.8405,9.17067
5300,590.043,4.931644
5301,626.6826,6.416351
5302,621.5536,4.850325
5303,563.7626,3.033418
5304,795.1235,4.774135
5305,579.9316,0.9003756
5306,604.8633,5.065044
5307,486.7426,1.169681
5308,591.7363,0.8032749
5309,520.3915,6.623438
5310,599.2083,7.879895
5311,593.6296,7.034295
5312,565.4163,6.154264
5313,829.0512,1.368865
5314,659.9318,7.537785
5315,751.0225,3.372552
5316,482.9622,2.118442
5317,554.8309,2.816645
5318,496.2207,5.282484
5319,628.5925,3.672445
5320,563.881,1.219869
5321,589.4111,2.107586
5322,644.4973,2.330171
5323,531.5814,2.327891
5324,658.3958,8.579523
5325,613.3606,1.255351
5326,604.6543,8.199975
5327,621.5183,3.218731
5328,536.2225,1.790251
5329,582.2439,3.92961
5330,618.3566,0.9245163
5331,589.3914,4.363368
5332,644.7615,0.6148569
5333,601.8525,4.652771
5334,650.0488,1.562422
5335,655.7068,1.45702
5336,629.7452,5.139039
5337,566.1041,1.659347
5338,480.1518,6.692237
5339,778.7768,7.845531
5340,742.1068,2.069668
5341,680.7144,3.238172
5342,872.9199,0.2919257
5343,770.8109,4.978438
5344,582.6829,8.012605
5345,682.9988,2.753187
5346,587.0797,0.764259
5347,619.4322,5.399807
5348,580.7687,2.090365
5349,512.6626,9.552236
5350,649.0943,2.963959
5351,602.2156,2.011304
5352,661.1436,0.7651404
5353,810.2557,1.808169
5354,602.6015,0.2265326
5355,495.4843,8.346325
5356,823.414,3.61312
5357,633.2203,2.875006
5358,673.2023,2.121322
5359,562.5239,1.777117
5360,595.4828,9.839259
5361,541.0386,2.886509
5362,644.9252,3.936208
5363,613.6724,6.823898
5364,617.0077,3.687505
5365,498.9846,5.116863
5366,622.9317,6.097419
5367,674.098,4.878348
5368,579.1897,2.380491
5369,565.0786,3.370639
5370,599.7354,0.5181239
5371,606.369,23.48129
5372,580.3046,5.089024
5373,681.4798,4.633365
5374,656.7173,4.446996
5375,630.5578,2.680795
5376,739.4634,2.156929
5377,516.0184,8.45688
5378,584.4584,4.580761
5379,593.0698,5.232894
5380,635.1611,2.423984
5381,639.8916,3.197244
5382,625.0381,2.168078
5383,670.9644,1.8382
5384,569.1483,1.0537
5385,492.4622,6.30392
5386,579.6592,0.4438566
5387,606.8701,11.52278
5388,734.3577,3.156894
5389,656.0322,10.63082
5390,576.9213,7.248971
5391,633.7921,4.47983
5392,884.7731,5.915538
5393,584.2292,4.811808
5394,763.6676,5.937785
5395,617.8584,1.538922
5396,597.6998,7.807874
5397,483.4731,4.313666
5398,664.4541,2.803358
5399,740.3156,0.6403002
5400,536.4044,8.612577
5401,775.0544,3.064006
5402,641.0342,4.212639
5403,980.2339,5.91994
5404,631.4597,10.0973
5405,546.626,2.70723
5406,654.409,5.242034
5407,685.1537,2.134633
5408,463.2979,3.233316
5409,586.8107,6.998268
5410,768.3946,6.954619
5411,565.061,2.204701
5412,647.7509,0.9389578
5413,628.0613,2.338393
5414,497.5551,6.232773
5415,556.5569,4.808052
5416,672.5444,4.740229
5417,493.7703,2.03031
5418,785.9949,6.65177
5419,635.3092,4.235626
5420,812.8952,1.118677
5421,621.0941,3.971797
5422,764.0308,1.906354
5423,936.8387,7.342625
5424,580.484,4.974727
5425,567.4244,0.4388867
5426,516.1494,1.663635
5427,676.732,2.973494
5428,478.1847,4.100374
5429,569.8505,1.008999
5430,619.5844,1.403234
5431,537.3261,7.582002
5432,590.5773,1.284342
5433,597.0748,8.022787
5434,605.8313,3.706989
5435,547.5421,4.159277
5436,558.1122,1.38499
5437,536.5325,11.20725
5438,553.8076,3.589587
5439,659.8136,7.300827
5440,695.2125,1.872266
5441,664.7977,8.291965
5442,505.7828,7.990226
5443,621.3961,3.655475
5444,558.3376,1.431044
5445,473.9061,0.6574368
5446,666.6232,0.1646825
5447,533.4803,8.51538
5448,448.2761,2.20952
5449,585.989,1.966715
5450,685.6036,2.717084
5451,588.6044,8.249476
5452,586.1132,4.356417
5453,532.1485,11.94103
5454,915.8143,10.82437
5455,564.4138,4.577374
5456,600.7066,2.295182
5457,503.802,2.233183
5458,593.7777,1.826463
5459,628.4143,3.152578
5460,672.2079,8.464668
5461,612.2579,1.423779
5462,496.6438,4.241491
5463,579.2196,4.105372
5464,584.7256,4.582222
5465,620.6971,0.3847188
5466,639.7516,18.84562
5467,619.299,1.8946
5468,524.0952,7.840626
5469,590.2813,0.4329258
5470,580.2122,0.7656218
5471,610.0391,2.416169
5472,921.0135,8.874066
5473,618.1454,5.356493
5474,665.0293,11.45955
5475,652.0849,16.94669
5476,767.3395,9.120963
5477,580.5397,3.789362
5478,964.5073,8.751804
5479,584.0659,2.481592
5480,952.1544,27.14756
5481,522.1254,7.774146
5482,562.4402,2.981298
5483,538.4551,7.464244
5484,492.8987,2.121339
5485,499.356,7.866591
5486,530.3854,3.210446
5487,907.8694,10.1311
5488,597.3536,3.693518
5489,475.2518,3.976969
5490,580.5104,7.724136
5491,609.1939,3.976237
5492,579.9579,3.359146
5493,592.8044,6.458484
5494,815.3901,4.897081
5495,552.5885,8.355437
5496,596.5175,15.07503
5497,645.8192,3.28839
5498,630.4611,1.559964
5499,519.3639,8.705967
5500,518.0567,4.606834
5501,953.3042,3.684382
5502,645.9394,3.294958
5503,610.137,7.631703
5504,583.6568,4.400096
5505,688.0485,6.100101
5506,628.1155,6.185362
5507,651.3184,3.596222
5508,598.3193,6.541304
5509,625.8977,1.634583
5510,532.6508,6.241143
5511,637.3078,3.567546
5512,611.4081,1.928793
5513,955.306,13.00475
5514,812.2377,8.653172
5515,911.1368,2.579414
5516,593.4448,11.17367
5517,768.4387,5.950676
5518,592.0529,6.063463
5519,623.1461,7.389883
5520,932.2791,7.027959
5521,799.0989,24.67411
5522,517.4468,8.512226
5523,742.7213,4.598518
5524,591.7133,5.625063
5525,592.3789,1.240924
5526,596.2213,11.47097
5527,593.3491,3.446877
5528,672.626,2.261951
5529,798.8216,2.842244
5530,525.8129,3.782273
5531,688.2341,1.482751
5532,693.683,3.729097
5533,584.673,0.3918689
5534,797.3826,2.851911
5535,548.1122,2.270851
5536,643.0596,3.025554
5537,623.3791,0.8471721
5538,558.6514,1.430513
5539,649.9316,0.7341956
5540,547.3612,1.448517
5541,563.2192,6.099948
5542,580.9069,1.267923
5543,538.713,8.587237
5544,593.5888,3.066123
5545,681.5223,5.392047
5546,586.8568,0.407349
5547,482.0233,2.051081
5548,566.0043,4.584374
5549,617.5663,2.881172
5550,682.3312,4.428334
5551,519.72,3.982582
5552,636.2766,3.760231
5553,484.6918,5.59325
5554,629.6063,7.516806
5555,588.8765,0.2968797
5556,493.0466,1.390508
5557,709.908,2.268632
5558,763.9357,16.35568
5559,656.4252,6.147025
5560,677.5936,3.672703
5561,653.0135,2.429154
5562,598.8556,12.20801
5563,565.2359,0.5117611
5564,591.4105,4.580463
5565,554.9283,9.101176
5566,671.9258,1.438217
5567,865.3879,9.886667
5568,609.9459,2.433717
5569,562.5797,2.785555
5570,604.8923,4.275115
5571,556.5121,1.396083
5572,636.366,6.308236
5573,703.6357,6.206146
5574,495.7267,5.615587
5575,465.7556,7.74806
5576,608.8822,7.88301
5577,622.4818,0.4463863
5578,534.5359,8.859387
5579,701.6493,1.949688
5580,545.0521,9.772591
5581,551.9499,3.882579
5582,594.2385,4.319185
5583,603.223,1.540467
5584,664.898,5.083134
5585,652.3392,6.982558
5586,554.4525,4.029039
5587,609.4668,2.440099
5588,563.4391,6.731513
5589,737.7546,3.271471
5590,553.5384,2.027907
5591,590.8099,2.613147
5592,524.9543,4.628884
5593,552.0206,9.270296
5594,575.7169,3.943253
5595,605.3112,5.891505
5596,577.347,2.796127
5597,664.6806,3.483243
5598,962.5686,2.560107
5599,612.8488,1.990355
5600,602.39,5.093959
5601,553.4265,0.4023995
5602,497.7467,7.641999
5603,721.797,9.020004
5604,556.9068,8.39888
5605,539.8377,1.948823
5606,647.1424,2.192023
5607,529.3635,8.58371
5608,517.7229,8.591287
5609,831.9285,2.881696
5610,756.2239,1.008605
5611,701.3563,4.439121
5612,460.4163,6.978211
5613,585.2722,1.846363
5614,587.2343,4.097471
5615,537.4639,3.452153
5616,629.6475,0.8534587
5617,586.7024,2.537666
5618,830.0046,1.830174
5619,915.4389,13.44968
5620,640.6804,4.605214
5621,545.301,4.846041
5622,878.5017,9.852617
5623,564.6556,1.671108
5624,503.4142,5.697222
5625,611.1049,1.385976
5626,756.0665,2.669364
5627,647.2651,3.225861
5628,951.9833,12.44961
5629,621.0933,2.812074
5630,576.1532,2.477578
5631,612.2143,2.520561
5632,583.7189,4.662341
5633,727.9875,7.646513
5634,519.304,3.297724
5635,628.2037,1.384447
5636,629.4845,0.8384408
5637,502.8482,4.77773
5638,688.937,3.749684
5639,574.3572,6.904537
5640,722.0549,3.130564
5641,577.6088,4.402459
5642,486.0321,1.221447
5643,566.2721,5.795046
5644,634.8388,2.63025
5645,601.8864,4.152716
5646,796.7687,5.201377
5647,596.668,0.4919537
5648,567.0652,3.073166
5649,620.1143,2.987546
5650,584.8392,2.181752
5651,683.028,2.284622
5652,573.076,5.388601
5653,766.7564,4.149879
5654,564.2559,5.576091
5655,527.9926,6.540513
5656,567.0193,4.924789
5657,565.7021,4.170532
5658,569.4377,4.902785
5659,696.1172,5.924875
5660,513.3969,10.86366
5661,592.7978,1.468743
5662,920.3705,3.889115
5663,484.1954,4.079869
5664,646.2231,2.500701
5665,620.4478,18.60612
5666,610.1396,1.610747
5667,567.743,2.530619
5668,573.6825,4.250453
5669,845.1893,5.321736
5670,647.7238,7.390249
5671,796.4656,1.364368
5672,693.3947,3.166545
5673,522.0248,5.070156
5674,676.1299,16.36724
5675,618.7394,7.586031
5676,579.2097,3.47893
5677,642.5424,2.368948
5678,591.2815,2.608052
5679,675.9606,7.366127
5680,644.5145,6.976743
5681,519.5728,4.521874
5682,664.4584,0.9053801
5683,582.4542,2.02055
5684,581.9862,9.552167
5685,813.8486,11.58139
5686,712.553,13.24393
5687,679.7397,6.73196
5688,602.5123,3.833151
5689,518.6801,5.124757
5690,592.6691,0.8188453
5691,534.8076,13.53021
5692,518.7047,3.167706
5693,790.3363,1.520676
5694,575.2403,3.832695
5695,631.3589,1.873455
5696,573.7145,2.007154
5697,500.1976,3.326212
5698,589.1433,4.402459
5699,698.4147,4.857518
5700,604.1539,3.7504
5701,630.4758,6.286237
5702,571.6471,2.405384
5703,573.7143,1.780257
5704,542.0219,5.796549
5705,547.3802,0.6399713
5706,601.9496,2.813082
5707,556.9491,1.133414
5708,539.216,6.532732
5709,601.0135,0.4995204
5710,598.1354,11.06244
5711,619.7454,5.536219
5712,687.2616,4.009024
5713,642.3583,8.223764
5714,522.1127,7.100925
5715,494.7782,3.765677
5716,572.417,3.977437
5717,593.3458,2.356991
5718,572.3471,6.163038
5719,540.8975,4.661763
5720,690.9728,1.584464
5721,613.2213,1.560164
5722,603.1258,2.110578
5723,585.282,1.635291
5724,544.0432,3.889351
5725,635.5381,3.765518
5726,732.8309,23.74164
5727,654.834,4.005606
5728,568.4146,3.730315
5729,797.5859,5.427023
5730,617.8212,4.087529
5731,581.4088,3.826368
5732,668.8318,2.630372
5733,491.6352,2.520668
5734,661.4972,1.909523
5735,617.2024,0.4097465
5736,911.5902,6.076963
5737,539.0187,1.66634
5738,617.0443,4.26735
5739,614.8764,2.611179
5740,530.1019,2.179656
5741,612.408,2.953844
5742,618.0411,5.999393
5743,606.2191,7.075915
5744,607.343,1.025705
5745,609.8754,3.239368
5746,863.9825,0.3860764
5747,870.9188,8.609762
5748,624.5178,6.63379
5749,631.5443,5.123022
5750,562.6377,4.392593
5751,506.5841,1.868139
5752,514.4711,9.789726
5753,609.7331,3.656496
5754,794.8809,14.8483
5755,666.8492,8.574258
5756,467.5091,1.993716
5757,556.1218,3.291416
5758,560.3391,3.38839
5759,523.8552,5.839794
5760,597.4108,2.750586
5761,656.8356,1.911386
5762,578.7316,5.177052
5763,556.3401,3.727654
5764,533.8333,5.046183
5765,598.8287,1.714498
5766,551.9459,6.105453
5767,577.1964,6.721941
5768,504.3381,8.854654
5769,858.3778,14.67018
5770,637.9733,1.123998
5771,631.6922,2.57027
5772,638.1859,6.500439
5773,594.6958,4.462589
5774,583.6673,7.046857
5775,614.3506,8.014456
5776,584.5965,2.914711
5777,511.8657,1.895252
5778,532.0414,4.525848
5779,573.8061,3.443399
5780,544.7894,3.738643
5781,520.7068,13.67
5782,630.819,4.075429
5783,581.1978,6.449577
5784,595.108,1.492174
5785,649.5795,1.764847
5786,518.86,12.229
5787,524.1257,6.159747
5788,486.3193,3.238238
5789,590.7203,0.9487528
5790,617.6206,2.6722
5791,524.366,2.436993
5792,505.0504,8.506244
5793,623.037,5.28473
5794,491.4669,3.232467
5795,688.7864,15.80816
5796,673.9138,2.407136
5797,551.8133,6.073798
5798,564.5003,1.607966
5799,621.8474,4.840402
5800,505.2531,5.238256
5801,590.4753,5.481535
5802,648.7411,0.8658776
5803,546.6707,4.908753
5804,607.8316,1.750744
5805,535.2158,10.44898
5806,917.2297,10.45904
5807,638.8572,0.8735206
5808,508.3787,6.979373
5809,802.171,2.744251
5810,631.8763,3.736945
5811,781.3236,3.857047
5812,984.1227,10.42974
5813,702.4614,3.879766
5814,638.728,2.36472
5815,447.7706,0.1598263
5816,657.9512,5.47082
5817,636.8382,2.850837
5818,573.7212,2.640246
5819,550.6011,5.318915
5820,562.9518,11.00544
5821,950.9701,2.252531
5822,602.7396,0.4277023
5823,517.2572,5.118171
5824,561.0158,2.495632
5825,803.2511,11.52744
5826,669.0817,3.05474
5827,472.8276,6.583385
5828,597.4812,1.715948
5829,721.9525,4.154677
5830,684.461,1.797246
5831,804.531,3.051472
5832,604.1989,0.5106272
5833,544.3477,4.584253
5834,663.4716,2.557379
5835,787.2579,3.672205
5836,620.9077,5.468557
5837,637.7449,0.8267981
5838,631.8724,3.30871
5839,603.9105,1.457592
5840,576.3086,0.9331992
5841,518.8624,6.719487
5842,647.9441,1.392439
5843,504.4503,1.634817
5844,493.0602,0.8240753
5845,641.0586,1.500374
5846,579.5182,2.287087
5847,690.7205,7.348334
5848,687.1344,9.988279
5849,585.1464,5.306822
5850,667.447,2.075638
5851,941.1448,10.33938
5852,586.4722,5.024402
5853,800.434,3.284201
5854,589.139,2.063177
5855,627.2746,9.57975
5856,643.9219,1.743148
5857,536.5929,6.848952
5858,512.7628,9.552567
5859,587.9011,2.875648
5860,650.9598,3.9189
5861,752.8874,14.17052
5862,597.9923,9.460411
5863,682.6465,10.16187
5864,564.4833,1.93897
5865,515.8557,8.673889
5866,497.4789,2.237356
5867,622.6323,2.966372
5868,567.3484,8.820045
5869,884.4474,7.120079
5870,578.1645,4.852742
5871,629.6343,3.89196
5872,549.8365,1.416008
5873,568.4341,3.509121
5874,581.8179,5.967277
5875,564.5399,5.530394
5876,904.592,3.491774
5877,741.5297,4.453552
5878,722.8887,1.372026
5879,626.3569,3.74939
5880,582.9863,4.764169
5881,655.176,5.338745
5882,594.8284,0.8986392
5883,601.6622,2.458526
5884,529.7271,6.499512
5885,625.7053,6.91426
5886,656.4772,1.044113
5887,731.9802,6.793433
5888,707.9435,7.261749
5889,626.6719,4.130942
5890,647.2494,3.581531
5891,567.0358,4.012957
5892,589.6298,6.384506
5893,543.6697,2.621795
5894,576.8986,2.861198
5895,831.6595,4.810566
5896,715.4037,14.9492
5897,538.3795,3.166915
5898,562.0051,2.206011
5899,483.8546,4.348087
5900,891.5833,3.537602
5901,605.0812,4.607122
5902,670.4802,4.087904
5903,695.6337,5.017686
5904,604.8403,7.436482
5905,636.3575,9.737119
5906,767.8312,2.522242
5907,572.4467,2.533682
5908,712.5004,6.699016
5909,615.0879,9.612315
5910,619.9904,2.984959
5911,659.8739,4.029137
5912,718.8675,4.101019
5913,491.5797,3.60535
5914,905.713,1.822051
5915,602.5118,1.106752
5916,707.9499,35.72244
5917,687.9039,4.32128
5918,594.3583,4.784593
5919,564.5382,6.20904
5920,452.9097,3.739637
5921,775.1677,7.201517
5922,616.4872,2.820391
5923,497.5395,2.039014
5924,592.0408,6.028699
5925,490.2329,9.194895
5926,828.13,2.609784
5927,478.0225,5.659799
5928,753.1772,11.63293
5929,743.0516,2.180507
5930,683.8835,5.580902
5931,634.9807,3.630195
5932,701.6661,2.075621
5933,550.5585,5.910895
5934,643.5787,2.335005
5935,600.8348,3.000604
5936,623.1854,2.728398
5937,624.2755,1.297276
5938,492.0341,1.615967
5939,541.051,4.066523
5940,589.0468,6.544849
5941,588.9834,6.029574
5942,521.8779,4.029847
5943,692.1575,6.29573
5944,586.2651,1.558803
5945,575.0503,7.285009
5946,471.0997,2.236124
5947,579.7736,4.344401
5948,733.7445,2.128133
5949,918.8355,9.20103
5950,921.8377,2.030246
5951,915.7455,3.481205
5952,600.6217,2.644184
5953,563.7441,16.16359
5954,556.1741,9.099478
5955,671.0701,1.594232
5956,488.7498,1.369459
5957,650.9802,4.36424
5958,527.6508,0.3495767
5959,536.4883,3.069603
5960,714.6329,3.14679
5961,724.5757,2.937096
5962,630.2061,4.684384
5963,582.3006,3.125722
5964,668.3684,4.250003
5965,568.2482,1.5345
5966,622.0781,7.459976
5967,596.1612,2.935737
5968,976.2372,11.94511
5969,732.1588,9.426947
5970,838.478,2.485327
5971,550.2913,1.263794
5972,542.9915,5.740496
5973,876.4911,4.271052
5974,652.5411,1.878962
5975,647.4386,18.79511
5976,563.8566,4.493177
5977,650.6015,5.995003
5978,766.7977,6.867892
5979,665.1242,29.36343
5980,634.2433,0.3231109
5981,661.3377,2.058884
5982,688.7792,3.520875
5983,659.2623,3.144578
5984,449.9281,0.676699
5985,588.661,5.054498
5986,647.2898,2.856955
5987,721.3025,4.454774
5988,722.8884,4.092321
5989,559.4698,3.614383
5990,713.488,24.2043
5991,464.6659,4.245841
5992,715.8886,28.94577
5993,563.7886,7.628542
5994,791.2604,2.136523
5995,802.7277,5.455543
5996,595.7283,7.764842
5997,550.4117,4.927965
5998,782.5707,4.295067
5999,709.0272,2.250791
6000,715.2379,3.630482
6001,484.1756,7.147998
6002,587.6417,6.209768
6003,588.0654,6.185154
6004,506.2662,7.387194
6005,627.1388,2.062444
6006,614.6742,7.83267
6007,567.6858,7.103683
6008,562.7587,7.00185
6009,654.0007,4.669216
6010,632.1218,2.619392
6011,619.9866,0.7337151
6012,573.8334,1.628752
6013,793.489,2.96154
6014,632.8892,2.607525
6015,851.7585,3.15848
6016,591.6813,1.178098
6017,519.8365,7.516136
6018,642.4586,1.894814
6019,646.0737,3.554393
6020,899.7781,9.480766
6021,787.3543,4.124314
6022,711.5644,3.442837
6023,659.8566,16.19695
6024,726.8167,6.736456
6025,599.1103,6.216776
6026,624.9016,1.645038
6027,612.7895,10.85944
6028,638.2735,2.151472
6029,698.0,7.77749
6030,629.3513,3.016906
6031,537.2609,2.456674
6032,492.5012,6.391849
6033,670.8036,5.577024
6034,562.9039,2.126852
6035,732.1511,16.52488
6036,677.447,9.391393
6037,562.4202,1.228559
6038,615.7941,6.099737
6039,567.1585,6.675482
6040,719.8015,8.421746
6041,540.8096,2.667885
6042,541.4455,7.891946
6043,602.6667,6.694098
6044,929.0001,10.11959
6045,541.9795,5.460664
6046,566.9453,0.08534964
6047,757.7073,9.453956
6048,505.6265,3.502716
6049,581.2773,3.110386
6050,609.6563,5.198586
6051,618.1356,2.440837
6052,630.5325,9.312625
6053,450.674,0.6738136
6054,887.5003,8.696872
6055,522.9813,5.844648
6056,724.9551,5.333259
6057,498.1335,2.08996
6058,591.0236,2.083016
6059,553.9361,2.119676
6060,981.0961,11.27601
6061,596.2778,2.05463
6062,636.1531,2.268014
6063,679.3644,8.517349
6064,467.9894,3.609358
6065,616.8091,3.623326
6066,609.3508,2.836768
6067,917.9317,16.68304
6068,505.8675,6.465674
6069,532.1147,5.555925
6070,699.7532,3.1707
6071,559.7006,0.8266319
6072,612.1015,6.326741
6073,573.7585,9.527453
6074,994.3643,7.81575
6075,681.6263,5.391964
6076,644.5367,3.598861
6077,473.9028,8.200746
6078,477.237,3.969165
6079,545.2216,9.277893
6080,632.8914,1.209889
6081,631.4138,0.6485959
6082,514.8386,9.031558
6083,654.5682,5.750502
6084,691.5566,10.29154
6085,630.8859,5.25627
6086,547.2032,9.932325
6087,544.0414,4.710281
6088,492.2119,12.4507
6089,845.2608,4.365614
6090,781.5989,9.768995
6091,602.3008,3.115992
6092,545.2164,2.432884
6093,649.7117,6.907569
6094,938.3521,5.82312
6095,556.9521,0.6770402
6096,906.1447,36.11804
6097,690.1541,0.9947978
6098,548.1243,2.324513
6099,595.4268,5.514072
6100,611.1476,1.916553
6101,625.6854,6.888976
6102,931.4879,7.511245
6103,621.1874,6.497872
6104,659.1697,3.40699
6105,693.3179,0.726718
6106,581.2933,1.36077
6107,586.6438,5.077661
6108,853.9188,7.642474
6109,563.9916,6.717159
6110,628.1805,3.415363
6111,695.4449,2.732908
6112,667.3579,4.113245
6113,625.1408,5.582342
6114,590.3438,4.838006
6115,453.0395,1.010683
6116,660.2713,2.692158
6117,785.0945,10.92176
6118,724.5291,2.352793
6119,814.7094,13.20358
6120,708.7202,3.363574
6121,528.8651,6.743633
6122,672.1464,7.264044
6123,743.8965,4.282094
6124,615.4124,2.514119
6125,571.037,3.893665
6126,582.8564,1.668714
6127,591.3276,4.923655
6128,680.2624,2.51369
6129,758.113,0.8635551
6130,578.7627,7.103689
6131,557.4435,9.832256
6132,537.265,5.41861
6133,742.996,13.38596
6134,467.2748,17.97816
6135,633.9012,2.560678
6136,627.6874,8.611171
6137,682.8104,3.905914
6138,669.0588,2.544631
6139,616.5074,1.308363
6140,608.4913,10.10658
6141,583.2174,1.143262
6142,611.5132,5.002476
6143,599.4641,2.798991
6144,668.0615,0.5651066
6145,541.0862,2.106816
6146,464.491,8.16638
6147,538.7286,0.2577246
6148,762.8948,2.789443
6149,577.5162,3.856885
6150,566.3855,8.700798
6151,660.9241,2.574884
6152,580.115,0.9530818
6153,584.0242,7.877314
6154,579.0146,3.563177
6155,670.4338,2.294472
6156,515.6292,13.87854
6157,572.6453,5.445511
6158,579.6796,4.32166
6159,683.0989,0.9646625
6160,563.7478,3.533081
6161,688.0181,5.582232
6162,602.0817,1.983361
6163,571.8168,2.793818
6164,581.3077,5.453305
6165,588.0823,2.758855
6166,595.0148,1.647131
6167,641.2532,2.520027
6168,609.8163,1.236795
6169,605.037,2.884637
6170,553.7158,7.258969
6171,782.0969,17.26192
6172,615.1593,3.986295
6173,615.9568,1.85944
6174,627.0215,6.383248
6175,609.3456,1.529229
6176,689.6958,3.917088
6177,722.7004,3.853137
6178,677.8806,0.5797429
6179,599.5532,8.053374
6180,644.8895,2.875347
6181,581.6409,4.234097
6182,576.8732,1.920686
6183,632.8536,2.205078
6184,500.3619,4.253065
6185,577.611,7.642598
6186,663.146,2.634707
6187,585.5135,1.188291
6188,475.167,0.6598607
6189,591.0923,7.433384
6190,643.3452,4.235879
6191,655.2499,5.150862
6192,649.9138,1.218012
6193,569.4157,4.300807
6194,581.6363,2.333978
6195,549.4368,6.619027
6196,635.1142,3.540794
6197,504.3184,5.079175
6198,554.1474,4.051284
6199,618.5481,2.40004
6200,613.8419,1.024239
6201,571.9316,9.590318
6202,636.2651,2.294149
6203,516.5312,9.352859
6204,478.847,6.06092
6205,613.4876,2.699139
6206,563.277,5.165746
6207,539.471,2.827594
6208,710.9565,2.179343
6209,594.3238,2.344765
6210,580.1415,4.284571
6211,816.9141,6.915427
6212,681.2225,6.196943
6213,541.6848,6.403687
6214,577.2491,3.758996
6215,684.3854,4.062064
6216,571.7404,2.330192
6217,591.1959,6.166774
6218,676.0698,4.59705
6219,650.8331,7.567481
6220,671.9533,5.499978
6221,449.4226,0.3206222
6222,682.849,0.0986363
6223,707.3701,1.234423
6224,556.4849,10.44785
6225,517.4525,3.195278
6226,490.3511,7.605742
6227,540.3164,4.139427
6228,622.4663,1.401428
6229,627.9362,4.271636
6230,600.5006,2.3725
6231,792.043,2.20127
6232,542.0389,5.277066
6233,596.2527,1.702255
6234,536.3801,5.118441
6235,540.1483,4.828502
6236,605.1753,2.63579
6237,525.6298,4.668642
6238,607.8794,4.173346
6239,698.2144,4.329813
6240,629.6183,1.562676
6241,735.735,14.60927
6242,612.1337,4.914238
6243,564.404,11.54369
