,aw3d30_wgs84_RioClaro,aw3d30_slope_RioClaro
7502,630.41596752,3.272828
7503,673.03963271,9.697453
7504,922.27255252,6.140578
7505,671.41119536,4.255435
7506,585.64963633,3.070729
7507,993.87423423,15.74655
7508,498.60954166,5.461092
7509,621.84154845,0.4648649
7510,615.18820574,6.787738
7511,693.99401158,1.570867
7512,512.5980184,4.091156
7513,586.79656775,3.761088
7514,617.7440383,0.9321975
7515,729.71655956,0.9322028
7516,593.05693267,5.933573
7517,666.77582685,6.432238
7518,619.64459494,4.86632
7519,699.66625794,3.116322
7520,600.98188843,3.634162
7521,742.68641649,7.840256
7522,522.09547259,4.237837
7523,540.03512181,8.973061
7524,643.27035578,2.392893
7525,624.3511676,2.052155
7526,904.00739811,11.47284
7527,611.9529899,6.003253
7528,619.10498331,11.07993
7529,771.77899475,30.32473
7530,533.74396536,7.552114
7531,603.75299538,1.437488
7532,644.86343317,3.917953
7533,600.946162,7.136526
7534,535.83081399,0.7879484
7535,984.47751755,14.90239
7536,609.84449789,4.638109
7537,1003.01379449,6.279418
7538,805.4034193,1.269281
7539,629.99796134,1.431754
7540,582.12581688,7.021841
7541,481.17541958,7.868849
7542,643.66820376,12.71453
7543,469.56766007,3.536452
7544,632.87236184,3.066965
7545,604.82720137,2.570928
7546,635.02777938,18.25481
7547,610.44578433,3.40934
7548,584.74059842,7.706043
7549,606.02908384,2.773307
7550,838.50199283,7.376534
7551,639.89637397,5.195782
7552,570.71444853,2.053407
7553,689.49195429,4.75523
7554,619.05972602,7.807226
7555,757.57411246,2.665925
7556,651.77389186,5.997669
7557,684.46972077,1.64772
7558,545.14332348,4.091259
7559,724.85819863,8.005915
7560,668.68393959,3.530407
7561,674.63709661,7.278543
7562,595.08971822,4.021913
7563,568.08143146,8.16819
7564,833.26387212,5.200862
7565,534.81110325,0.00073923
7566,548.65483331,6.460922
7567,631.33375205,2.115291
7568,567.50487668,6.936328
7569,678.66580569,6.213176
7570,630.71986558,4.081744
7571,579.94347086,4.417633
7572,755.42306008,3.431662
7573,526.97631523,10.26311
7574,700.59022667,10.94299
7575,755.40987379,2.531201
7576,625.50493174,1.649333
7577,718.0125953,12.25416
7578,569.8717105,0.4647833
7579,573.4815789,4.543835
7580,794.3486286,5.573483
7581,617.84919118,2.326234
7582,633.71040419,2.532832
7583,615.5457404,8.804908
7584,485.81274933,9.039414
7585,614.978529,1.70697
7586,516.89730442,0.6845316
7587,817.68300286,3.864235
7588,656.34289896,3.036953
7589,621.86854785,1.92884
7590,857.71602881,1.717286
7591,617.01029166,5.657799
7592,514.39284055,8.285333
7593,616.87973759,0.7883078
7594,926.24047869,1.762399
7595,719.59478006,10.16306
7596,635.8684486,0.7430111
7597,604.50202148,6.000522
7598,585.61384251,5.616813
7599,500.43923989,11.46222
7600,598.01401603,5.098007
7601,690.58887282,13.09823
7602,453.31570668,0.6841821
7603,575.74713717,2.775528
7604,920.03097984,7.790586
7605,608.75947916,9.552269
7606,757.57675265,21.40238
7607,579.47759731,2.395577
7608,614.8470269,3.498065
7609,667.53039856,3.145389
7610,625.98897491,0.7409618
7611,549.66704109,6.292423
7612,752.4582673,11.85441
7613,507.81518294,11.22434
7614,642.46595574,5.572666
7615,557.94877109,5.792744
7616,492.91895316,1.483677
7617,761.74603381,2.83535
7618,576.81336348,1.365058
7619,541.70417103,9.734563
7620,539.59369711,8.026152
7621,626.54437736,3.494602
7622,574.76629688,3.460967
7623,736.72902181,8.837856
7624,661.33203244,8.120943
7625,606.77554963,6.509622
7626,585.99149883,1.190052
7627,589.43915558,10.13074
7628,559.73279261,6.758361
7629,480.38589501,9.230802
7630,591.67282376,4.440031
7631,668.4702586,5.748056
7632,517.67037548,9.84548
7633,523.6626424,3.494532
7634,461.33228272,2.534389
7635,604.90770206,4.021798
7636,532.70604073,7.133659
7637,499.32101372,6.607624
7638,655.82718039,4.951136
7639,562.92686176,2.837011
7640,597.74067592,1.397433
7641,615.76305009,4.082306
7642,653.84330899,4.881751
7643,824.73996515,3.033496
7644,575.08994608,6.467216
7645,809.58205109,2.225388
7646,733.36709575,6.637174
7647,746.42353014,1.763255
7648,504.79324054,4.587959
7649,665.97032041,1.365838
7650,624.27114144,3.635962
7651,475.9904547,1.191461
7652,616.7513262,3.419696
7653,516.68556164,7.134664
7654,550.28664177,6.457088
7655,572.00851032,5.345364
7656,791.74307008,20.01961
7657,626.22302363,0.00086834
7658,720.63925433,5.784141
7659,628.97010385,12.17269
7660,507.20729112,9.117257
7661,534.77658221,5.527116
7662,649.05797438,3.099774
7663,595.80768328,0.4999132
7664,518.88255297,20.11524
7665,631.96517935,8.848216
7666,508.5761023,7.712881
7667,656.10407615,1.928795
7668,505.32325887,9.233259
7669,660.98323732,4.635147
7670,923.90344647,6.573099
7671,674.99225406,7.106959
7672,885.81020601,6.919814
7673,643.84427036,3.850566
7674,645.14820839,4.02496
7675,608.07794518,6.417732
7676,581.20976073,1.433224
7677,628.41885034,2.842327
7678,566.96811227,0.7854379
7679,755.95569703,19.06752
7680,727.41806001,1.484598
7681,610.5406341,4.009683
7682,645.84249533,1.191532
7683,503.82891251,0.6856892
7684,565.47074936,5.91503
7685,462.55105056,4.53571
7686,927.24446397,2.725926
7687,750.5431936,2.054112
7688,767.07536677,21.83868
7689,462.43572135,3.43524
7690,509.864051,12.88803
7691,640.04363241,4.144624
7692,641.31809419,3.496296
7693,886.2548065,NaN
7694,512.72381716,1.720389
7695,592.72282492,1.771696
7696,600.70213668,6.997498
7697,629.01321498,8.554941
7698,652.05593276,3.073625
7699,789.3746364,1.384841
7700,557.00639591,3.422604
7701,603.88747072,2.510945
7702,827.15729351,2.20228
7703,640.11400318,3.764312
7704,556.2647376,7.561745
7705,510.44254876,2.115687
7706,655.25493325,0.7865114
7707,523.81120842,2.272616
7708,670.27471494,1.433767
7709,605.67427359,1.191498
7710,579.9511005,2.381016
7711,576.96145268,9.955648
7712,524.7042937,1.106303
7713,648.43662404,2.052981
7714,509.64834054,1.435224
7715,623.39642903,4.812627
7716,885.82077121,4.592608
7717,726.55617302,4.946879
7718,574.11181351,3.587413
7719,752.64838767,4.705149
7720,587.53678607,7.050869
7721,634.85366942,1.385735
7722,498.68423478,7.834012
7723,629.15706857,4.133636
7724,599.88654562,2.214042
7725,780.51176084,3.116379
7726,875.16523215,2.225405
7727,585.28391565,7.147892
7728,635.98012716,1.647681
7729,574.77649908,3.495052
7730,563.89841906,4.441798
7731,534.04877718,6.467251
7732,665.19472301,6.00338
7733,876.8625622,2.053947
7734,878.0456512,40.50085
7735,599.82319057,1.395897
7736,648.09248421,1.0281
7737,500.80900507,3.781194
7738,588.90519852,14.21417
7739,693.75052824,9.461809
7740,534.06001615,7.845821
7741,686.2207813,15.19428
7742,806.29524056,1.484427
7743,853.23961248,0.3418096
7744,600.7711384,3.778528
7745,710.71305831,1.386077
7746,554.09724221,1.105729
7747,500.4353665,4.740585
7748,534.76169471,3.149672
7749,566.56533038,1.397478
7750,824.59857437,6.911327
7751,635.95333472,3.633238
7752,688.39221215,2.533636
7753,645.00617651,3.95895
7754,609.12438864,3.940906
7755,461.69663456,5.804206
7756,632.79558896,4.634702
7757,600.48988547,6.831643
7758,673.71414817,4.320433
7759,591.82440838,3.271733
7760,578.09430233,0.00090877
7761,833.14078457,4.318189
7762,612.10362495,8.379142
7763,644.56851911,2.833577
7764,647.06370152,4.858955
7765,623.41036918,3.035107
7766,677.69106523,13.25274
7767,657.06830351,5.847941
7768,537.88162962,6.821493
7769,826.77870018,8.561722
7770,618.29583092,3.196064
7771,600.79828013,3.272158
7772,621.71973402,3.858267
7773,616.62459188,9.452823
7774,625.92459129,8.641979
7775,510.19316738,2.35983
7776,578.82822854,3.293318
7777,541.68653392,3.318112
7778,528.56643097,6.643004
7779,571.9481621,7.526819
7780,802.50976654,8.537997
7781,586.82733938,0.3431503
7782,647.35329863,4.222891
7783,854.78675721,4.305448
7784,648.89441585,2.108914
7785,612.85690246,4.416836
7786,549.70056346,9.524192
7787,590.71581255,1.270499
7788,751.25613048,21.59346
7789,572.40161415,2.210427
7790,616.86460153,2.533402
7791,626.27430678,3.407636
7792,555.60865538,9.626875
7793,493.21987649,7.479561
7794,681.61119552,5.734988
7795,548.5601541,9.243067
7796,612.40915801,4.310076
7797,797.69686764,7.139519
7798,596.26583792,20.3203
7799,582.84868243,3.568373
7800,603.48496767,6.845156
7801,582.38364959,5.483701
7802,652.83243223,3.463403
7803,572.05716861,2.555291
7804,527.8419864,7.497436
7805,499.47387842,4.810074
7806,589.93941672,9.913627
7807,616.42183059,1.104804
7808,505.4867585,5.799456
7809,603.41438553,2.769045
7810,632.83744815,2.57262
7811,581.17558704,0.7410493
7812,573.88353537,7.564294
7813,582.06632166,4.955958
7814,806.31681493,2.529553
7815,525.26431854,11.91138
7816,582.7229615,6.122517
7817,581.2516481,2.393093
7818,698.92929491,9.787414
7819,551.42937839,4.224672
7820,567.27822456,4.7766
7821,681.82510276,6.050463
7822,883.310873,7.279623
7823,606.38292643,3.639111
7824,560.46191992,11.30372
7825,771.75404178,7.79346
7826,581.10942999,4.611022
7827,587.60983332,7.662128
7828,705.94697075,13.10248
7829,1020.93593366,15.19518
7830,496.21706584,1.719536
7831,744.72899334,5.13207
7832,881.8186728,8.361862
7833,814.14644237,4.527073
7834,557.73786015,2.379704
7835,793.66831631,2.863102
7836,809.44601108,7.782956
7837,670.33122537,1.795
7838,514.6831668,8.981432
7839,617.08706533,3.405953
7840,562.64387179,7.415614
7841,668.34934147,2.848071
7842,825.27712235,3.582473
7843,675.02678203,1.707277
7844,700.31451093,2.05186
7845,613.69377313,3.041829
7846,564.1164853,3.720478
7847,622.60485697,2.11044
7848,564.91978383,4.794048
7849,593.09909359,3.864421
7850,686.00781416,28.11678
7851,620.70026378,0.9322074
7852,849.91279928,4.593656
7853,701.59399066,4.751039
7854,617.48571388,3.076891
7855,506.8067113,4.154897
7856,947.4011942,9.618443
7857,740.15232551,5.277424
7858,581.42785081,5.768063
7859,618.2422786,3.116296
7860,660.93256082,7.680773
7861,605.56737282,9.131539
7862,655.30576502,2.730667
7863,605.85821021,4.87461
7864,507.41274209,10.47892
7865,652.0721441,4.02206
7866,639.35519833,1.502521
7867,689.12706223,1.000683
7868,932.51118451,32.29789
7869,943.41439255,12.58188
7870,696.02846782,7.205503
7871,514.86497242,9.993176
7872,589.86015154,6.113579
7873,837.44312315,10.26181
7874,549.05931512,0.4663261
7875,686.82850539,1.763787
7876,519.45864283,11.05652
7877,663.11537153,4.533181
7878,681.98434041,4.084193
7879,553.74590111,6.187308
7880,797.18216069,3.167978
7881,626.31234331,3.852915
7882,658.99558576,10.44883
7883,727.97633898,7.80793
7884,589.82457926,8.246386
7885,623.7087768,1.366447
7886,608.2961348,3.272803
7887,484.31078045,4.224514
7888,652.46339145,5.389967
7889,692.63609179,5.497831
7890,507.40156007,3.076953
7891,628.82337021,2.213563
7892,579.17159219,4.751525
7893,596.89495019,2.965564
7894,756.16352314,4.772591
7895,561.49566159,5.11337
7896,675.8244908,11.76135
7897,609.01543113,2.668426
7898,666.16536126,6.371656
7899,528.22295135,2.360381
7900,595.87960337,6.177621
7901,633.95693613,0.4663028
7902,638.3264247,0.5014305
7903,493.47900105,8.226629
7904,536.78314383,7.071164
7905,636.14516579,1.005848
7906,521.55702536,2.847296
7907,756.71422355,11.0331
7908,605.06159779,5.569041
7909,583.65699547,4.963067
7910,828.38421721,2.755018
7911,565.63144922,0.46638
7912,621.40741401,3.328937
7913,599.67405834,0.3423715
7914,632.94670128,5.035667
7915,597.87379242,3.705488
7916,915.28289038,3.168415
7917,584.1397005,3.099172
7918,595.67396158,1.024848
7919,656.54999005,5.492424
7920,654.28928335,8.896685
7921,617.07615895,6.056514
7922,579.59009919,1.770525
7923,491.221481,7.899983
7924,536.18289187,5.179675
7925,551.50349578,5.678481
7926,718.84883428,22.45532
7927,653.18687316,6.511274
7928,661.37958068,3.453255
7929,777.73437391,5.998682
7930,598.35989698,2.729668
7931,590.85887286,3.256717
7932,648.91034652,3.140651
7933,618.82794605,9.176319
7934,631.82446189,8.106896
7935,619.73872194,5.034055
7936,585.85643304,5.813151
7937,893.92351024,7.800324
7938,551.04575863,4.750447
7939,925.44219551,19.39163
7940,592.71171071,4.547873
7941,914.27355523,1.649497
7942,757.44660909,5.657409
7943,889.95884623,18.75335
7944,591.1184108,3.773056
7945,746.47532421,2.732286
7946,629.20449844,4.954175
7947,603.46678766,3.536935
7948,600.7262138,2.051041
7949,499.6285915,7.489246
7950,609.81335936,1.483351
7951,746.55205121,4.758444
7952,633.87886551,1.395967
7953,582.51925936,4.239781
7954,659.72043694,5.500855
7955,600.69465121,3.121151
7956,753.47064561,4.982567
7957,543.52696974,4.76674
7958,613.7235598,2.441217
7959,906.02201528,3.58562
7960,615.73124882,13.53694
7961,615.461127,2.105093
7962,655.93503219,4.2894
7963,663.95256277,2.836565
7964,593.93310833,8.914586
7965,557.65720907,4.632431
7966,541.1029071,2.109826
7967,544.00822047,6.172431
7968,599.62876851,3.120341
7969,565.04490961,24.50341
7970,820.66124075,12.76756
7971,468.40637314,1.929263
7972,598.07497023,7.036652
7973,451.24363745,1.369572
7974,802.5577724,10.86433
7975,816.21516637,8.098055
7976,700.64593086,7.140096
7977,631.66583568,3.319045
7978,631.3090603,2.358405
7979,484.60009591,4.768172
7980,479.29250124,5.629183
7981,531.85785912,8.915106
7982,642.31789126,3.168301
7983,703.99114762,4.133815
7984,664.48011297,4.709891
7985,674.97495817,1.191508
7986,638.89486221,2.728756
7987,590.47721369,3.966074
7988,530.69945832,2.394206
7989,837.87987065,25.0329
7990,670.2922816,2.536365
7991,480.75127601,1.05754
7992,594.78434327,5.835733
7993,576.39906713,4.300394
7994,589.12146729,8.812716
7995,585.48258386,2.267992
7996,592.40261244,2.36031
7997,538.03093962,9.939316
7998,598.33063244,15.67855
7999,736.49448088,2.381147
8000,484.44167301,6.214348
8001,689.45467464,3.82012
8002,801.5042199,9.655625
8003,556.71671388,2.053567
8004,680.95541295,2.260516
8005,698.03859825,6.594547
8006,802.5301283,1.883891
8007,936.84275065,12.37431
8008,582.0407335,4.419374
8009,521.43346351,8.209605
8010,635.02899326,3.77324
8011,570.68670453,6.4599
8012,553.84277679,1.00375
8013,640.10654464,7.019067
8014,676.1793495,1.885357
8015,642.72641119,1.38346
8016,741.6275093,2.112491
8017,640.97107325,1.570863
8018,515.88874876,3.295151
8019,612.58953214,0.4648862
8020,461.90800835,1.059076
8021,664.54726059,12.65123
8022,551.6525701,0.7428575
8023,623.28536162,5.326499
8024,617.99976266,7.848155
8025,691.63554701,2.756402
8026,571.0556313,2.110147
8027,666.03248031,1.862924
8028,589.97448955,6.232115
8029,592.5203052,4.588775
8030,600.9018623,3.510502
8031,653.9295729,1.36966
8032,562.67517533,6.076739
8033,713.00115594,4.212402
8034,797.66233228,2.438379
8035,537.35682665,2.532826
8036,630.00822799,2.785413
8037,716.31405233,3.039016
8038,632.12176416,6.282612
8039,706.32789129,0.7411435
8040,532.3042061,7.37967
8041,594.04797719,5.958244
8042,509.62837345,3.822588
8043,616.99435563,2.967131
8044,536.08289792,5.961868
8045,602.72419134,2.572317
8046,575.77064293,13.55405
8047,805.54551641,2.048509
8048,610.73659821,4.091516
8049,575.06573753,1.501817
8050,663.12172876,9.428787
8051,738.78919824,1.056398
8052,586.63263779,4.817316
8053,539.88937788,0.4648177
8054,464.88332446,1.929367
8055,869.18648846,6.090493
8056,532.68715073,4.780818
8057,563.74571154,3.628288
8058,659.31686336,4.301798
8059,526.08952309,13.45426
8060,533.4202382,8.019897
8061,622.30534679,5.294929
8062,595.22884649,3.770032
8063,617.39976332,1.106263
8064,636.85701263,10.59569
8065,701.04701377,5.529766
8066,527.34972903,6.949719
8067,645.99531166,1.001233
8068,748.34769283,23.50552
8069,840.3517524,12.84058
8070,591.11379107,2.208824
8071,605.60278912,4.320007
8072,597.64405287,3.494921
8073,668.30262253,5.346253
8074,572.85104061,0.7431094
8075,786.64943972,2.533569
8076,642.31156198,3.756413
8077,770.51441401,1.500564
8078,761.50844796,5.390758
8079,973.41043338,6.878713
8080,528.57209326,5.067209
8081,586.79077679,1.19159
8082,566.04173641,4.322675
8083,483.85360302,4.906009
8084,705.98937118,NaN
8085,489.64544782,1.649348
8086,750.62956007,3.035283
8087,566.63222646,5.483805
8088,598.85130365,0.7881076
8089,576.95447952,1.027931
8090,636.19733563,1.647631
8091,632.44232338,0.3423812
8092,621.83488297,4.856032
8093,576.75916105,1.385301
8094,515.03508013,4.04343
8095,541.06343559,0.6855861
8096,613.26155824,3.452609
8097,537.80500955,2.849142
8098,696.92774702,8.760644
8099,728.77793693,9.747188
8100,591.08940631,2.536946
8101,575.64305137,7.501267
8102,703.54828585,3.750927
8103,576.34588584,6.569367
8104,573.73061261,1.485033
8105,725.57898688,1.025968
8106,622.51897847,1.647614
8107,482.44921194,5.595842
8108,746.38468527,2.531666
8109,484.43794479,5.026345
8110,597.03707645,10.11436
8111,488.31261215,0.502058
8112,660.12723864,3.295096
8113,575.83409145,3.033584
8114,488.54738619,5.370626
8115,463.22965863,5.803913
8116,645.31831712,3.900854
8117,627.52738276,6.811104
8118,583.22682244,6.349986
8119,824.91726634,2.865677
8120,551.8509556,2.365839
8121,711.89474228,2.356069
8122,793.209222,3.445512
8123,613.10158908,4.103417
8124,469.28779722,8.014932
8125,553.51494415,5.067485
8126,539.33430551,11.53368
8127,964.92490608,15.49839
8128,776.52340513,3.496333
8129,597.57813246,2.529367
8130,757.51720051,5.772262
8131,475.79077253,2.572454
8132,645.530178,4.776907
8133,626.81147225,8.108455
8134,671.90966221,1.71834
8135,704.43464741,4.586316
8136,839.33900692,6.493779
8137,588.79224631,1.004076
8138,625.01373826,5.11471
8139,729.00734492,2.777838
8140,555.40153079,1.929084
8141,602.03164397,5.321958
8142,609.51313781,6.55233
8143,790.22671095,2.77568
8144,618.04130053,6.1057
8145,500.57758325,6.584514
8146,724.42621323,4.145554
8147,555.60162712,1.023807
8148,627.67238641,4.426545
8149,549.68847666,9.439978
8150,609.70621817,9.489219
8151,594.27567728,17.79148
8152,570.52125225,4.873188
8153,513.20541207,7.363207
8154,569.02481146,2.668437
8155,734.61393191,1.000821
8156,669.0721898,1.765107
8157,868.33113571,18.89882
8158,611.89335794,1.76446
8159,711.06339227,6.939767
8160,620.94097377,5.838705
8161,656.38068443,0.6843967
8162,585.86858115,5.843774
8163,537.02014325,12.0124
8164,618.89935265,4.320495
8165,716.81267988,13.52755
8166,631.08842686,7.179701
8167,635.06418741,3.11651
8168,639.51835432,2.224582
8169,558.76640852,2.444743
8170,577.03699892,3.434289
8171,605.0196355,3.622822
8172,810.37536571,1.863054
8173,549.95557643,2.447436
8174,862.80370332,4.235093
8175,637.09273769,8.959327
8176,626.94628252,5.893455
8177,545.59982114,6.299451
8178,642.31995476,1.273521
8179,588.22357305,1.768779
8180,578.09076642,3.51512
8181,641.12250294,1.367881
8182,549.23950601,7.560049
8183,608.91566375,13.34182
8184,477.39965327,6.94316
8185,612.27159471,2.002303
8186,606.49754633,3.006134
8187,596.15207273,4.300103
8188,871.75513512,2.328013
8189,638.07504239,5.081512
8190,906.30652086,4.145537
8191,528.09366648,7.995055
8192,568.22043144,7.894325
8193,496.60851356,5.452608
8194,690.05961254,8.381862
8195,654.01077853,6.800139
8196,611.65019087,1.386701
8197,511.63198694,5.182163
8198,540.67462979,0.7882979
8199,463.4823199,2.850463
8200,607.57316202,6.515093
8201,640.90297977,1.764116
8202,581.2193186,0.7858951
8203,621.40655206,1.927302
8204,669.02297864,1.365489
8205,640.7669725,6.747207
8206,525.92331079,1.774465
8207,654.97470613,3.152969
8208,714.04239718,6.057199
8209,598.76604353,1.269993
8210,585.81578952,15.21244
8211,525.69251587,19.17224
8212,568.70347344,3.407269
8213,721.10077844,11.99136
8214,643.24311336,2.114993
8215,715.21702306,0.4665039
8216,469.50448563,2.533099
8217,888.94236765,9.355925
8218,630.14196774,3.414225
8219,673.80716066,5.569771
8220,682.39252021,5.665009
8221,644.90780568,0.00077635
8222,635.67653903,1.434713
8223,670.0543946,3.86445
8224,497.19066859,11.64068
8225,592.71069997,1.366137
8226,524.65857783,4.807557
8227,592.13176515,5.111897
8228,603.79544722,3.034982
8229,474.80389107,4.042955
8230,523.38074692,6.252333
8231,644.29397183,4.539435
8232,801.68478595,1.366969
8233,651.0262138,3.27153
8234,630.02208783,3.779832
8235,1003.40247051,2.353217
8236,495.69429661,8.534668
8237,453.33393498,0.7430869
8238,549.34450666,6.032022
8239,601.24163199,4.148171
8240,710.94592098,0.9321586
8241,558.79629766,2.67479
8242,807.73359602,2.048456
8243,637.27571444,4.812446
8244,732.96090346,2.052761
8245,601.99394396,2.541921
8246,721.10092923,7.642083
8247,597.06669568,0.3421281
8248,775.46334021,2.529523
8249,598.82713775,5.506238
8250,637.92083322,19.68766
8251,627.47943688,1.434002
8252,564.28900477,13.67215
8253,551.66767161,6.00263
8254,576.6341805,2.729292
8255,740.60752025,6.465616
8256,517.38948163,9.288884
8257,656.34765119,6.503321
8258,625.83303622,2.733179
8259,513.15518535,4.953968
8260,625.27273319,2.964699
8261,584.50877481,1.434888
8262,608.63619875,1.055808
8263,597.09071186,2.984711
8264,518.66447748,0.5020697
8265,789.30381739,1.707967
8266,653.40801973,3.530879
8267,542.77074541,1.026411
8268,599.79950012,3.316514
8269,700.70657015,3.098372
8270,712.99394422,6.126133
8271,606.67570881,3.74809
8272,549.71885025,7.366117
8273,712.4370275,2.259888
8274,641.34919846,0.5010751
8275,602.78444034,2.533357
8276,637.89166879,1.10283
8277,509.21270861,6.283544
8278,457.36529498,1.056842
8279,658.52806786,2.052044
8280,623.46985685,6.213724
8281,613.92495551,1.647671
8282,489.25310292,6.29359
8283,711.59236461,7.120728
8284,654.66720314,1.763952
8285,556.22872391,5.767816
8286,541.70086852,3.171385
8287,629.86032852,2.850521
8288,577.59075402,2.203161
8289,558.68608501,4.817491
8290,583.63173466,6.632594
8291,519.35906739,0.501209
8292,685.0557913,3.495845
8293,701.93988574,4.776048
8294,588.77862392,2.114477
8295,780.7108957,3.744982
8296,561.87218979,0.3419705
8297,718.63244804,5.773396
8298,611.83483528,9.461505
8299,601.45772364,4.13797
8300,654.50564977,1.768537
8301,508.23169967,3.101168
8302,517.69923125,5.812597
8303,584.8865944,8.39623
8304,469.38388306,5.800203
8305,633.33602997,1.888482
8306,545.68009463,10.99863
8307,570.71713766,5.517007
8308,635.12337244,2.054588
8309,598.64323319,1.79403
8310,519.27357111,3.758742
8311,530.68828228,5.916162
8312,606.12597996,1.887793
8313,551.17271164,5.204133
8314,597.07338733,1.000697
8315,654.36769876,3.118559
8316,656.97275255,3.566741
8317,801.19125152,3.116326
8318,576.77622935,1.37009
8319,803.61451245,3.270358
8320,597.54228632,4.240749
8321,676.02602191,0.7410008
8322,818.69748293,2.790934
8323,449.37309389,0.3419479
8324,561.60947436,5.194706
8325,581.87786467,2.110119
8326,574.02984533,16.07627
8327,627.80683334,2.510694
8328,534.0619264,0.7897363
8329,657.28713255,2.778907
8330,809.56365171,4.101669
8331,633.571904,2.379507
8332,654.97520551,4.470099
8333,665.22198356,1.10409
8334,756.17354107,3.406274
8335,598.80814315,11.49702
8336,634.89784438,5.917322
8337,672.48638623,2.209279
8338,758.48368118,3.305069
8339,607.72635722,9.075432
8340,633.32477185,7.214465
8341,632.3320179,3.033491
8342,619.86457309,3.819638
8343,687.11797591,9.463368
8344,605.88460587,0.4647785
8345,552.94061934,0.7883563
8346,658.2612299,1.649288
8347,818.65079564,4.745986
8348,549.57142345,9.206618
8349,613.23039409,1.766238
8350,832.14890715,2.538527
8351,813.45632274,3.033453
8352,658.85624129,3.037525
8353,568.75391738,5.180751
8354,547.10828535,5.987282
8355,631.27863619,1.862845
8356,650.05786625,1.024791
8357,600.5844707,3.903208
8358,724.82671897,2.777151
8359,561.63030157,5.026604
8360,626.49401773,5.344603
8361,492.66324628,5.400464
8362,609.8383449,7.287097
8363,807.46289293,2.047089
8364,604.93383776,3.012148
8365,629.39814433,4.635051
8366,558.24170619,5.750198
8367,597.70291351,10.25618
8368,551.72647366,3.706527
8369,492.61713727,5.156803
8370,558.02105463,3.823473
8371,639.84822957,3.316641
8372,800.64724184,5.180356
8373,539.6567557,22.37421
8374,699.54676868,4.142618
8375,632.37985936,10.7941
8376,608.76884937,4.779643
8377,623.27260982,4.254502
8378,716.39045088,4.220717
8379,592.08060127,2.837004
8380,526.9349074,2.997903
8381,747.20597897,7.555815
8382,571.67592004,4.223042
8383,608.53061331,1.27503
8384,638.26490433,1.191378
8385,509.76532843,6.29653
8386,582.92768563,8.808695
8387,631.00628665,5.265924
8388,574.5452074,3.77433
8389,638.85008715,1.437465
8390,651.39838609,2.535637
8391,462.78653955,1.387641
8392,665.24728488,6.761406
8393,919.96850468,17.70788
8394,938.31019018,3.759341
8395,643.49731604,7.038402
8396,561.7766888,5.069358
8397,588.87486592,2.108789
8398,587.75495253,8.600949
8399,605.30785373,2.263972
8400,572.16318283,2.847646
8401,604.5748809,3.960862
8402,776.35749264,16.11895
8403,607.65322982,7.371474
8404,676.71573377,4.093615
8405,585.74987774,4.872099
8406,609.82379342,4.632623
8407,613.95628441,4.24638
8408,592.83841927,5.125066
8409,492.5587998,5.656023
8410,512.79647495,4.884632
8411,635.42925132,2.224274
8412,671.02133376,4.785039
8413,644.40432794,4.439153
8414,629.03084457,6.477999
8415,868.95129484,6.92304
8416,554.16965463,4.952364
8417,621.11859327,0.3416486
8418,589.71323335,0.46641
8419,649.79557648,7.118027
8420,625.01920694,1.76525
8421,886.79984817,6.627585
8422,710.18245975,2.730545
8423,605.72216008,3.822686
8424,548.11783568,4.031338
8425,516.79436585,5.13364
8426,635.13789535,4.621793
8427,616.50071361,5.25279
8428,678.34676903,3.457116
8429,583.96860806,0.7426894
8430,662.12485189,4.706828
8431,622.36354176,5.847914
8432,627.47281284,3.145755
8433,550.72919669,4.812555
8434,747.208509,4.757782
8435,757.6224121,8.787583
8436,552.8446838,6.495941
8437,654.64882908,1.02382
8438,539.11211819,5.371361
8439,596.88976354,5.207131
8440,450.27324152,0.00097388
8441,717.57440052,2.100668
8442,597.87949109,6.462002
8443,577.94201485,4.144986
8444,536.77479625,5.618768
8445,710.11989826,9.555951
8446,575.0921072,4.424095
8447,587.68478651,5.02383
8448,788.16496685,8.109506
8449,774.31454029,3.526868
8450,558.25245304,8.471718
8451,594.85904681,1.191499
8452,536.5647068,2.209885
8453,619.75295114,7.137502
8454,574.61457432,13.73914
8455,611.24079809,4.880273
8456,640.47421721,1.026595
8457,615.25206531,1.386007
8458,703.3689761,4.408898
8459,631.11441006,0.9321235
8460,769.50666818,7.81128
8461,643.98516549,4.092661
8462,624.24129016,9.896373
8463,643.41178358,3.861541
8464,714.30412204,3.453754
8465,753.67377406,3.406891
8466,594.24019972,4.011538
8467,748.56355663,4.14283
8468,552.64349376,4.548849
8469,663.06296685,1.649312
8470,640.20430535,2.438588
8471,602.85920455,3.27214
8472,517.67287583,4.530173
8473,616.24712503,1.0581
8474,577.74517463,1.43086
8475,553.57538309,1.929186
8476,478.67032947,0.9303499
8477,488.32719716,6.249432
8478,699.74326316,4.008645
8479,591.78943213,4.322823
8480,553.72287396,0.00084296
8481,523.46997081,2.992809
8482,529.74710889,5.058654
8483,603.98982668,3.033932
8484,561.08304893,2.840377
8485,869.18167122,5.171697
8486,577.71012711,7.816847
8487,552.31827073,6.581184
8488,644.01704787,15.87267
8489,493.52486085,2.446299
8490,631.3126039,4.798368
8491,567.85504823,3.97165
8492,576.64706652,7.356509
8493,480.54388141,3.539594
8494,562.59824959,5.453334
8495,550.72917768,2.666848
