,aw3d30_wgs84_SerraMar,aw3d30_slope_SerraMar
4779,1159.12361711,8.553492
4780,467.01428365,26.38426
4781,1137.03976012,10.15407
4782,1046.82770831,19.0046
4783,1695.59925625,25.99282
4784,1188.17688031,26.17901
4785,1212.27650227,3.403609
4786,562.65911572,26.50352
4787,1399.2408455,23.77418
4788,639.79646035,10.27397
4789,1198.46468736,14.1127
4790,1107.30126681,5.050671
4791,1116.06430256,3.567877
4792,481.03722992,25.79066
4793,747.49621097,34.67037
4794,1024.85787918,22.8748
4795,383.23971192,2.440212
4796,1683.29227322,25.48606
4797,498.48772089,14.36246
4798,1585.33584799,34.53799
4799,976.82565443,20.18276
4800,1095.4817422,26.00907
4801,1284.21317173,14.98826
4802,954.41444125,24.26758
4803,427.48001362,16.93084
4804,142.98377206,29.66881
4805,851.11680263,49.01662
4806,530.77448421,11.71435
4807,1373.48114711,18.14119
4808,1561.4091022,12.50015
4809,598.95878607,30.03165
4810,501.20139805,24.77285
4811,-1.35533443,NaN
4812,493.9325933,17.90565
4813,512.21006064,24.14968
4814,926.71303566,7.796793
4815,1908.5359194,35.09687
4816,1620.40904508,50.14799
4817,1493.46840246,23.64652
4818,1552.46803378,4.213424
4819,937.46820853,19.56553
4820,481.12292068,21.33035
4821,1976.547613,18.50222
4822,1626.28539455,14.14434
4823,-0.33956848,3.324553
4824,607.17024541,20.38548
4825,1062.85845221,19.10294
4826,638.86082595,23.52226
4827,640.18924015,16.98086
4828,509.36531772,16.98894
4829,1129.30785103,21.27159
4830,464.21826736,24.46947
4831,1183.47711712,19.48538
4832,1203.77936642,18.42998
4833,460.32907,20.5316
4834,617.18275085,31.60911
4835,143.06559825,23.02266
4836,1196.25241192,35.87839
4837,1494.33643731,27.39485
4838,83.39635188,24.05371
4839,1061.380513,19.06954
4840,1304.01307942,16.70917
4841,900.48047901,12.66359
4842,487.33503292,6.341187
4843,1218.19340024,20.34468
4844,1556.69995007,8.90463
4845,1163.73861252,13.0905
4846,1831.31406731,21.32659
4847,655.03040569,27.45424
4848,462.10195056,1.106971
4849,1428.74988987,8.810479
4850,966.44060366,11.76474
4851,1003.66888772,15.2712
4852,1189.38237899,20.27405
4853,1912.36454547,17.19977
4854,487.38639272,19.51371
4855,456.17916636,24.36977
4856,1647.79434084,13.46229
4857,539.63881651,10.27311
4858,530.24621026,29.19943
4859,416.34761303,13.48054
4860,655.03021805,12.38656
4861,1730.62015556,22.17961
4862,517.13280881,29.81434
4863,372.23546795,22.76696
4864,1629.57497557,16.75668
4865,623.11195681,42.71185
4866,674.49140336,5.792025
4867,498.11571844,4.77647
4868,10.51888003,5.391702
4869,1318.27202854,11.2974
4870,638.81396227,30.89307
4871,1376.36394463,15.06104
4872,591.81785746,7.467435
4873,726.78258837,20.12522
4874,986.82580029,24.23785
4875,458.31536574,8.098475
4876,81.83332669,34.01985
4877,1393.30877194,28.10678
4878,1552.6689,9.825528
4879,416.341085,2.054357
4880,423.34620581,1.572732
4881,533.59815092,16.56542
4882,716.09022532,23.36054
4883,498.07979728,3.170608
4884,722.65615077,31.64997
4885,549.989844,29.79451
4886,1270.07393388,29.57365
4887,1970.40313099,6.78418
4888,1951.33410313,11.42955
4889,1487.51265545,22.08334
4890,674.59927164,17.09196
4891,542.15679647,31.80135
4892,986.39042031,25.45654
4893,372.09321109,10.58799
4894,1722.46371439,10.11996
4895,21.35077272,30.46086
4896,532.25595218,16.5383
4897,1156.3098519,13.27188
4898,1764.52856246,28.45171
4899,510.28520344,19.37119
4900,1504.25202066,26.43528
4901,834.05443213,42.14048
4902,1436.50142007,15.0933
4903,967.81944646,16.95968
4904,817.5427736,42.17037
4905,1448.40689614,25.22868
4906,915.70902229,2.848454
4907,1441.44725042,20.24656
4908,1447.61589978,30.28009
4909,1139.67236514,20.6013
4910,579.89154556,1.71181
4911,1457.50278592,25.92035
4912,1687.48662517,33.47843
4913,321.46223205,43.5084
4914,469.38110855,22.03431
4915,846.01738875,26.83135
4916,1178.79049406,23.28982
4917,508.46387301,20.02374
4918,523.11264181,8.588266
4919,682.07735033,1.570839
4920,381.08423072,2.38044
4921,99.42280014,12.5585
4922,390.02606341,7.046089
4923,1456.96361615,24.71613
4924,485.15641551,29.03615
4925,950.52461091,13.27117
4926,1218.19484805,23.922
4927,1023.42378835,26.7934
4928,1518.27814411,22.85465
4929,575.97209471,29.65529
4930,436.29169411,22.41386
4931,1095.39114181,22.90288
4932,1561.68435777,19.32388
4933,812.1926904,14.78782
4934,1138.59922911,28.76238
4935,1059.30817477,27.15011
4936,691.65858699,19.15639
4937,569.05416102,26.05423
4938,1027.35518371,26.24121
4939,462.18005777,30.55849
4940,1228.77553592,25.05476
4941,132.82308041,26.0653
4942,487.38931744,11.90453
4943,28.23553983,8.916075
4944,1786.30680828,3.432157
4945,682.63233894,23.23945
4946,842.14378615,15.10504
4947,586.05861868,18.53125
4948,547.38860156,16.39632
4949,455.54347818,0.00047674
4950,1629.70619213,18.24345
4951,1619.44059802,34.67599
4952,570.76413526,26.01521
4953,1405.35401947,19.2386
4954,318.89419959,34.47735
4955,1100.15236248,13.20291
4956,637.2753771,10.21505
4957,618.49935721,15.26383
4958,514.46077851,16.53761
4959,247.83916842,41.53807
4960,721.73416392,12.67021
4961,866.89611199,9.089391
4962,709.20445445,32.89822
4963,7.68074574,0.3433571
4964,1900.42975566,18.70991
4965,619.46052875,15.8507
4966,1087.54542526,8.005234
4967,610.54801282,11.20876
4968,1290.95071573,18.49185
4969,594.8061995,23.89637
4970,1014.84715691,16.28152
4971,1089.47785126,17.59379
4972,639.14230456,11.05065
4973,696.6608555,8.723673
4974,1792.37877093,11.35283
4975,739.06341646,27.96204
4976,553.05362009,20.07376
4977,176.8871106,23.28745
4978,1521.72400827,16.03395
4979,3.24679736,4.752568
4980,779.699956,21.54302
4981,420.21130662,2.26686
4982,1594.70878748,25.39221
4983,1208.35559249,5.523485
4984,1348.44846185,21.80199
4985,20.56769952,25.29095
4986,1143.35827575,18.7651
4987,441.73641092,29.62401
4988,645.76399108,9.11768
4989,978.56952302,8.583228
4990,481.43664536,25.79362
4991,667.81968312,8.171141
4992,1271.088332,19.70719
4993,1459.38408635,23.7266
4994,529.36856562,25.94315
4995,962.49040307,19.83709
4996,621.2911706,12.60524
4997,533.29973489,31.70394
4998,649.81895219,13.5051
4999,1596.24311774,17.89904
5000,557.30526109,18.13722
5001,567.19616735,17.27122
5002,1306.45976986,8.918371
5003,1381.52501674,21.41059
5004,724.12573303,29.46436
5005,474.04015377,10.91311
5006,636.00482547,8.639997
5007,1200.20730607,28.74494
5008,1009.8705729,9.507542
5009,440.38224324,8.367199
5010,662.77906398,13.68353
5011,1074.67145167,35.58294
5012,1491.73001767,9.81416
5013,748.73663372,9.614884
5014,485.05531181,35.2922
5015,1881.50018667,21.59243
5016,NaN,NaN
5017,589.11609186,12.65019
5018,607.93927372,15.85197
5019,882.62329858,2.792245
5020,542.27207042,24.82994
5021,1157.62815937,11.49202
5022,82.22570373,14.72117
5023,1587.32570349,38.51699
5024,33.73595145,10.64944
5025,470.29995005,15.19761
5026,1118.3618113,24.82278
5027,790.43993808,12.786
5028,581.67304012,0.742048
5029,1155.3124172,18.01772
5030,454.13046963,7.288177
5031,582.10678387,29.42813
5032,558.25739786,24.91452
5033,1202.92131453,9.544714
5034,742.62390407,30.94539
5035,1.03422703,2.109379
5036,1364.69097213,20.32201
5037,363.24031881,15.81896
5038,1327.2403871,28.65318
5039,452.0085962,27.20515
5040,519.00415736,27.40443
5041,309.69484623,18.24129
5042,280.26138686,24.30243
5043,1325.55042647,12.17794
5044,470.07269821,18.21813
5045,304.19817406,22.37038
5046,913.55023124,24.48398
5047,1114.28530159,8.395912
5048,848.09032656,20.67465
5049,1151.0852814,19.14549
5050,1303.20747664,25.04814
5051,568.12807925,1.433216
5052,1672.46589907,8.4358
5053,1003.70300008,9.440172
5054,533.11891716,38.18877
5055,1184.23329025,25.07496
5056,421.39199097,7.982038
5057,1676.6247514,37.68216
5058,525.43201625,3.93068
5059,504.29206176,4.733029
5060,1784.70032901,11.52627
5061,427.19980963,5.021689
5062,1368.78587639,17.33769
5063,1152.19165268,9.387978
5064,572.32364846,10.12713
5065,541.27796233,14.38589
5066,554.0010884,1.05669
5067,1530.41319728,23.5474
5068,487.14886257,34.45271
5069,18.34455419,18.33121
5070,948.78000183,3.645416
5071,953.88028468,13.18405
5072,708.12614127,27.40249
5073,511.14392653,14.45636
5074,1016.710296,9.9506
5075,722.06168143,17.4303
5076,694.77664476,14.60965
5077,1014.93461316,0.6854046
5078,526.1901329,21.15438
5079,1145.52571424,31.4428
5080,609.19715696,20.98466
5081,1075.77240585,20.29536
5082,788.36964447,27.19533
5083,768.21026274,23.66667
5084,1589.50347571,10.17934
5085,624.58037855,8.908124
5086,1310.42446389,14.5869
5087,559.97362683,16.94805
5088,1724.31911187,21.34498
5089,1211.85445174,12.93269
5090,479.06984867,14.93512
5091,520.32949067,25.18566
5092,1121.20844767,52.36888
5093,69.81297679,12.98997
5094,620.45446686,23.38158
5095,444.13190292,22.36824
5096,659.59932662,33.71733
5097,554.35319799,7.984182
5098,992.5352666,5.873724
5099,558.48257434,6.963978
5100,455.25458349,21.55073
5101,1568.78294586,26.57478
5102,1185.80503486,23.84324
5103,1625.50041685,23.794
5104,1479.18871155,26.20828
5105,1293.35218257,21.16894
5106,601.34630726,20.40478
5107,974.90124095,29.19877
5108,2300.49727669,12.26316
5109,1284.34740864,38.5435
5110,1216.5708273,35.98966
5111,466.17489378,9.990085
5112,1571.38660994,29.90131
5113,1461.72448865,26.55816
5114,1396.34576781,14.64857
5115,1300.24809581,12.43444
5116,386.28893191,1.433945
5117,1390.84777615,16.62764
5118,798.08845845,26.2513
5119,567.01461669,34.28106
5120,1401.51324044,28.10787
5121,1445.47833554,22.25739
5122,415.39893921,10.42982
5123,1069.76606564,1.369964
5124,1471.59760545,12.96605
5125,1240.74073202,12.89096
5126,388.15751417,32.09229
5127,816.84661962,10.35039
5128,594.52612038,11.14286
5129,1493.64086716,8.835273
5130,471.2116495,12.54953
5131,1040.84032024,28.23516
5132,1068.93894015,5.13033
5133,1192.34468206,4.477677
5134,613.66074343,19.70723
5135,697.77114318,25.36727
5136,1247.24745177,8.680079
5137,1182.36226556,8.194696
5138,1429.75909633,18.95329
5139,1004.60874617,22.68537
5140,2377.67990972,44.13543
5141,708.95463666,20.7655
5142,936.82331645,14.16204
5143,375.10358332,1.861933
5144,503.25416692,20.65086
5145,964.6428221,5.482865
5146,468.04655804,1.484035
5147,1728.57554485,2.844647
5148,530.14329176,18.51394
5149,1526.71118648,23.83593
5150,313.50233493,9.863136
5151,634.9760265,29.19016
5152,980.39645567,12.12397
5153,67.11110291,18.74319
5154,875.57075402,29.18694
5155,34.53902162,39.32102
5156,994.79883863,27.37699
5157,889.63250233,2.792238
5158,558.3480318,16.00309
5159,1154.27709864,22.59496
5160,103.62083863,27.35501
5161,892.02683178,8.198033
5162,456.54285366,13.57537
5163,651.07150007,17.86567
5164,20.08596473,3.072968
5165,1639.38377343,38.37652
5166,880.0184699,3.253863
5167,42.67841051,15.75945
5168,696.13704493,13.49212
5169,1553.55898333,17.9244
5170,1724.42197033,13.71699
5171,1297.7825481,26.67401
5172,204.9624504,36.16805
5173,609.46957983,19.73715
5174,572.44990662,12.61973
5175,1185.72679039,21.68477
5176,1802.58116887,20.70459
5177,68.65891317,15.67847
5178,485.12445133,24.03932
5179,518.86558837,4.482181
5180,436.75422782,24.19173
5181,1254.4378554,15.9921
5182,586.73257082,33.93567
5183,677.6376903,15.7073
5184,794.22217489,13.10144
5185,401.26311627,2.10311
5186,1129.03310699,10.23521
5187,1502.3480477,25.26673
5188,903.68662603,0.4653468
5189,482.30884357,27.01534
5190,304.35089337,25.672
5191,1213.71177658,21.86088
5192,2.60864603,2.534974
5193,921.45193887,2.766152
5194,1707.64019733,35.20729
5195,875.91297262,20.25311
5196,223.15725741,20.5124
5197,720.99840561,8.142463
5198,1094.46125885,17.88009
5199,1259.18698435,24.04496
5200,786.51044762,32.61149
5201,1871.52420484,16.84449
5202,404.26143853,41.20823
5203,1402.12729102,13.54525
5204,900.45878076,37.69254
5205,981.29585179,30.04
5206,1180.32135977,20.17507
5207,522.57399057,16.59793
5208,1623.56774191,37.88571
5209,1418.72624661,5.345205
5210,1167.61371217,17.3973
5211,921.91752503,13.81625
5212,1282.1117308,27.4213
5213,1415.34839071,32.38014
5214,1000.84801652,12.47112
5215,627.63933493,18.24238
5216,40.6370465,4.757081
5217,1115.04773993,4.738864
5218,1460.29180263,19.51087
5219,51.65291264,12.16166
5220,445.2616434,20.59124
5221,254.43616897,22.89178
5222,728.12188554,7.14736
5223,1127.41274879,10.18536
5224,677.15649589,22.11595
5225,1219.20020114,20.09258
5226,1012.91962595,21.11192
5227,403.39762678,0.6844204
5228,380.56238375,18.46731
5229,897.91274877,9.015821
5230,1034.76533065,22.32121
5231,956.5002106,13.76004
5232,NaN,NaN
5233,1440.55607304,22.62915
5234,35.87410101,5.391673
5235,655.1261906,33.35799
5236,508.39835965,13.39629
5237,664.22739633,16.37061
5238,513.57408524,6.831368
5239,1390.48721114,29.78722
5240,1109.44514292,17.71307
5241,1088.2493553,17.06266
5242,786.73957993,31.1747
5243,361.4603182,8.87154
5244,1058.25928322,25.94098
5245,1506.5750672,22.31256
5246,663.16147828,28.258
5247,891.62521585,7.516961
5248,383.10963771,2.442512
5249,1399.35919501,24.99645
5250,129.49967637,1.578173
5251,914.90686839,15.12559
5252,1250.75018795,33.19104
5253,977.81832959,5.486056
5254,1700.57059036,18.53644
5255,2244.62966109,23.52273
5256,458.18828365,8.323151
5257,682.11010526,37.585
5258,888.39045197,23.77392
5259,1385.48101548,27.73515
5260,1230.83239911,1.774274
5261,1587.68226491,19.08851
5262,1517.30277993,16.91518
5263,610.36196439,21.58024
5264,1121.31768724,14.6834
5265,1224.18400004,8.837844
5266,580.44768235,9.987406
5267,608.9766124,12.71377
5268,1881.47850536,14.02487
5269,1123.63482792,24.22501
5270,534.5032699,10.26838
5271,1236.20905452,12.41408
5272,-3.71401815,NaN
5273,1325.74861632,35.26359
5274,1172.05429499,11.60008
5275,2304.49988017,18.75243
5276,245.67775168,19.58431
5277,849.72816296,6.56829
5278,882.73494144,22.24407
5279,1497.23631472,23.57959
5280,986.46416566,21.49563
5281,1013.49731949,29.52242
5282,NaN,NaN
5283,1317.0569768,11.20645
5284,481.13532643,21.34676
5285,739.19464093,4.022583
5286,1515.65149127,22.26494
5287,774.08999303,35.28294
5288,1084.39187745,40.44693
5289,459.36180268,28.89981
5290,1030.47947179,20.70251
5291,484.24367643,22.91423
5292,1167.37975667,14.7196
5293,1828.68127936,39.4403
5294,1307.75626262,9.044043
5295,1310.66052631,24.92695
5296,688.84960426,18.4912
5297,702.04293268,29.88182
5298,1281.26371208,13.50265
5299,1642.39061397,23.90043
5300,1164.17146646,13.87383
5301,13.31813224,1.058335
5302,687.6182189,8.366395
5303,508.11758582,16.17963
5304,925.94146011,6.147229
5305,1138.102223,23.17307
5306,1008.63290879,19.15784
5307,750.16730906,34.416
5308,2023.64244779,19.12477
5309,66.55947381,37.2962
5310,528.27933993,22.97945
5311,891.65340628,2.728922
5312,483.69168298,24.79699
5313,1654.65529074,19.72512
5314,1206.35930808,25.6222
5315,553.85004579,5.156063
5316,984.72219371,5.489623
5317,8.85911041,0.7425277
5318,222.82002252,23.58297
5319,340.69397902,15.83238
5320,604.8094582,17.92282
5321,740.18187015,14.84604
5322,672.70294069,21.10931
5323,512.40960854,4.547518
5324,25.30066754,18.83336
5325,1850.61971358,16.38435
5326,1425.71889833,26.81598
5327,1419.48018885,32.48596
5328,558.53121514,22.9086
5329,603.62137334,9.828311
5330,303.57987817,33.15612
5331,72.6570267,18.22485
5332,807.66128803,3.748072
5333,1294.18769003,25.26562
5334,493.00725303,42.84204
5335,NaN,NaN
5336,28.24802656,28.29135
5337,1894.44366819,23.7477
5338,468.24235959,8.372605
5339,1340.69680043,21.83059
5340,2506.67541969,10.05984
5341,706.23768168,27.72729
5342,1206.31638341,15.93958
5343,464.87390325,29.4387
5344,1508.56421762,33.48301
5345,647.41338334,8.639503
5346,1496.32098625,25.83674
5347,461.23493197,22.34562
5348,441.35976051,5.545502
5349,523.99172026,29.90688
5350,-0.59672603,NaN
5351,1041.30067651,35.10943
5352,502.073635,21.99913
5353,501.00612938,23.01942
5354,1043.61904377,10.67566
5355,1640.63831423,40.42075
5356,1664.30737593,18.6147
5357,768.09140815,30.56242
5358,576.9931297,10.91083
5359,1340.17318523,11.69323
5360,974.86710849,21.19305
5361,1434.63407745,15.44762
5362,1248.76033397,14.76161
5363,501.5753852,36.96623
5364,1279.03840472,25.19806
5365,577.73314372,15.80352
5366,1450.6738173,28.67616
5367,561.37617548,28.84996
5368,505.04635418,7.178115
5369,1489.18866649,12.75634
5370,1300.26679766,36.00814
5371,1095.66020565,10.70575
5372,524.14480347,6.30567
5373,1161.3023806,0.682901
5374,634.1563562,27.23068
5375,1211.064841,17.83731
5376,500.2290573,28.43863
5377,1389.46803662,33.91988
5378,956.89101472,10.41569
5379,440.18573163,9.467585
5380,1202.63141025,10.40247
5381,1121.17443765,26.84764
5382,1063.35480758,29.00897
5383,784.02152036,28.9684
5384,1826.62068969,21.5348
5385,1816.54801222,29.47716
5386,612.37356162,24.94361
5387,1000.89980441,3.42517
5388,1083.29527721,23.37214
5389,NaN,NaN
5390,1061.77305607,13.40799
5391,703.21476843,11.03695
5392,99.57768061,16.99041
5393,550.34480868,13.72466
5394,416.30083564,14.22545
5395,563.53519102,14.84455
5396,1435.67549749,19.86749
5397,847.42030183,19.96971
5398,1239.69211706,28.24495
5399,613.07115175,26.35299
5400,444.11519308,18.67537
5401,441.13389158,30.90048
5402,529.28321731,4.022287
5403,1043.30993423,6.031196
5404,1021.79909968,12.87903
5405,598.30307647,23.67212
5406,1301.22980133,12.33298
5407,1005.77476939,4.022594
5408,1126.62625574,19.94839
5409,1333.85710723,18.8035
5410,927.90266711,15.54763
5411,922.86347395,26.39215
5412,989.38085806,26.27776
5413,1095.35511948,2.389954
5414,298.05476893,33.0402
5415,546.4149758,14.21512
5416,455.14658545,24.86674
5417,1138.16368965,13.49899
5418,784.72141955,39.4178
5419,654.07630633,20.60725
5420,1376.24468305,24.57068
5421,1605.74753034,37.53551
5422,112.67773568,6.602552
5423,1244.60366976,20.97442
5424,507.96316746,23.97435
5425,1357.25251733,10.84601
5426,613.12233695,44.85344
5427,370.07586032,5.482873
5428,600.06571824,25.82169
5429,110.67114436,24.8069
5430,196.22173943,34.95229
5431,692.72618658,28.18944
5432,1068.37858967,19.66384
5433,981.54088589,13.79336
5434,477.25166623,5.578548
5435,985.27998363,22.69009
5436,496.09586686,10.08226
5437,1040.3095366,31.90294
5438,914.59275751,3.527805
5439,698.56407119,25.24753
5440,1279.99081043,21.77851
5441,799.01632624,21.26418
5442,488.14114748,18.08651
5443,1539.46473859,24.91925
5444,1443.5514256,16.16595
5445,2.00378246,2.534245
5446,563.57789537,30.82141
5447,556.77612135,14.00289
5448,638.94318101,24.23165
5449,284.40458802,39.55881
5450,1425.22787479,16.59891
5451,583.85175035,12.20147
5452,1756.46385058,32.57142
5453,619.67111136,11.24145
5454,1099.69183995,26.29237
5455,1389.71996044,11.35759
5456,1532.55297119,27.23638
5457,636.74965048,23.14564
5458,603.43190798,24.183
5459,858.90792715,5.524867
5460,1127.50578598,21.12705
5461,1102.78881088,35.87019
5462,1593.30528778,23.49292
5463,207.20928501,10.57652
5464,439.21634468,11.55167
5465,635.23066816,13.30475
5466,1281.84510164,26.96371
5467,560.64314141,13.41508
5468,824.18923292,5.523231
5469,604.41414362,25.70811
5470,711.67786115,8.519739
5471,1706.42145159,15.15938
5472,713.03772473,31.75892
5473,1193.18879663,17.61282
5474,384.01078642,6.624073
5475,619.6521169,5.51502
5476,1511.6764756,25.25821
5477,1212.64072272,18.53212
5478,124.28094095,4.74937
5479,1714.4710258,24.11834
5480,87.19011678,15.18471
5481,1348.75528368,17.8908
5482,1785.43289622,7.555913
5483,496.30050686,9.808144
5484,1566.44915784,32.01059
5485,1253.48843168,18.47128
5486,1255.53216499,7.871989
5487,1414.79428655,3.467496
5488,586.81390467,9.803507
5489,569.50443655,24.92015
5490,1007.81255362,24.99563
5491,484.25350702,17.93982
5492,744.65106603,27.12673
5493,392.25691483,1.367765
5494,1194.62254566,21.07628
5495,657.67234802,32.27795
5496,NaN,NaN
5497,1534.25666508,8.509275
5498,967.44436078,8.425063
5499,928.25438182,13.18296
5500,1157.18565106,5.932568
5501,968.15758521,25.87424
5502,1074.83839754,17.80975
5503,674.72803884,23.54197
5504,988.91186684,13.48091
5505,590.53890544,21.70914
5506,1219.78344786,22.99708
5507,1107.69658232,18.07329
5508,1191.74030491,27.73622
5509,494.69422322,10.23597
5510,1231.16299331,12.48153
5511,1119.38441694,14.9248
5512,1105.53383357,24.01224
5513,1550.66140011,26.87546
5514,948.65632931,10.59482
5515,2063.53036942,9.188308
5516,717.17530337,22.56882
5517,1005.59107342,20.67138
5518,615.00916011,19.2708
5519,1519.50608485,9.986647
5520,860.988654,12.8204
5521,985.62376886,6.214046
5522,645.13850153,17.51047
5523,572.0656386,14.70128
5524,969.73726965,20.90376
5525,807.94103682,25.01505
5526,1365.3276027,25.27364
5527,1549.59716915,27.08543
5528,890.87797952,27.7231
5529,1155.19179577,9.554054
5530,1140.11869683,1.024445
5531,493.21382029,20.04383
5532,579.08301869,28.88289
5533,1039.45593646,23.28804
5534,1040.82816782,11.49442
5535,1008.74375403,15.47489
5536,14.26294772,23.64898
5537,1239.52130619,10.80711
5538,636.64308776,31.05847
5539,114.68135954,11.41076
5540,351.72692404,18.43377
5541,1916.33834975,14.91459
5542,989.56931921,13.07516
5543,411.00778032,3.534307
5544,821.51952182,10.91621
5545,1678.50947744,22.70841
5546,1302.44720362,28.23383
5547,1282.20270644,25.95994
5548,1217.193721,19.31548
5549,1322.25097612,34.96136
5550,1152.78585605,18.17791
5551,1393.62523822,16.32035
5552,600.44766144,23.69167
5553,181.39630206,34.39084
5554,455.52144153,0.00047871
5555,531.0593486,24.4482
5556,503.6927813,14.10064
5557,343.64739876,25.22887
5558,1104.20138384,33.00829
5559,1245.86287671,24.87028
5560,675.99418416,24.68948
5561,366.14545454,18.711
5562,567.29369836,7.222261
5563,1033.58047554,14.60978
5564,1263.73321957,25.58118
5565,1353.43281217,25.7741
5566,726.58542615,15.11203
5567,1349.24528654,21.72794
5568,421.35689686,9.424741
5569,1155.35768331,20.46184
5570,596.81651631,22.99969
5571,867.88129847,21.34824
5572,1451.40551599,38.80247
5573,911.62840994,8.177528
5574,837.22614699,42.35868
5575,1273.651442,14.41637
5576,600.10889899,20.00306
5577,389.33440313,6.809943
5578,2033.60742014,21.80775
5579,1264.79504126,15.71054
5580,140.24823558,17.14343
5581,619.38934067,6.111531
5582,1903.50399361,20.98521
5583,1091.35949075,14.50578
5584,NaN,NaN
5585,596.06310015,NaN
5586,759.26539432,44.89975
5587,583.3319961,19.86389
5588,789.08800704,20.2712
5589,939.85305416,3.541704
5590,441.06995047,33.01023
5591,1146.67822833,16.55552
5592,642.69130411,6.979389
5593,773.59052448,12.43641
5594,1169.39372504,16.56226
5595,795.5148285,6.841219
5596,452.18979133,9.685598
5597,678.63624096,21.62666
5598,1534.46771199,28.97949
5599,1093.80226251,18.89137
5600,610.42643123,11.33388
5601,1302.56546012,3.497482
5602,622.14180823,9.089628
5603,1908.41056038,11.91918
5604,1318.58031365,13.55277
5605,494.13263484,29.78184
5606,1222.22360296,16.95217
5607,498.32154855,21.30705
5608,986.67560468,21.47431
5609,491.43832532,5.13279
5610,NaN,NaN
5611,421.20457411,15.11935
5612,1182.71456454,12.66828
5613,493.02978845,17.7367
5614,637.9861649,30.48834
5615,1273.39954398,32.23652
5616,800.44461978,39.51029
5617,107.57693745,29.06903
5618,567.15340463,15.16285
5619,1113.40767215,1.024773
5620,900.1149598,27.46112
5621,102.85978245,20.62402
5622,-2.9022681,NaN
5623,677.24588788,17.22488
5624,567.33176871,24.15199
5625,498.28642609,2.667384
5626,500.59560599,26.03796
5627,1138.27094352,29.57742
5628,1098.42102502,14.77008
5629,636.89729652,13.11269
5630,514.35176276,16.99175
5631,NaN,NaN
5632,1189.19645665,28.53071
5633,1003.22973019,14.23257
5634,1311.52932164,27.13816
5635,772.49919581,21.20531
5636,1882.41222603,33.0153
5637,1528.51755263,28.47174
5638,1543.690942,24.02532
5639,1261.85250035,19.7299
5640,1239.42860216,10.3667
5641,1887.41167993,34.97987
5642,583.06039367,22.25082
5643,621.35256365,31.31214
5644,870.75873073,12.76162
5645,638.19481114,39.05343
5646,490.19153758,0.5011961
5647,1163.55794535,27.11125
5648,136.03457932,26.16044
5649,973.64848627,12.09241
5650,550.32296307,17.12338
5651,946.92766896,19.11765
5652,1060.2255811,5.554806
5653,1122.08252783,15.49369
5654,258.39959564,25.7993
5655,923.74615228,30.66881
5656,923.92549097,6.113044
5657,1378.27423162,27.9968
5658,1357.49299603,15.3676
5659,1749.54046451,26.30039
5660,380.29871904,24.57849
5661,363.03960127,1.026327
5662,375.10510365,29.91677
5663,1173.6327939,14.59928
5664,1897.64211052,15.66558
5665,946.74888411,14.22429
5666,772.70566516,24.46713
5667,965.84057438,9.488273
5668,1047.8547844,6.855493
5669,1251.13264103,22.86807
5670,1032.49203763,19.04962
5671,578.48284352,21.72438
5672,722.35514871,44.72553
5673,1028.83992192,15.98589
5674,979.45163998,NaN
5675,1304.27158949,33.82077
5676,859.11831062,25.24775
5677,605.8116107,23.73184
5678,587.13588061,16.9296
5679,598.4613022,23.75143
5680,1001.83413234,23.54544
5681,381.51617125,26.03401
5682,750.95078568,33.89881
5683,1342.45941898,12.31535
5684,1273.66907121,18.80815
5685,506.04149871,29.83376
5686,1302.4910365,23.65589
5687,384.05018223,1.274621
5688,1530.3502016,14.1381
5689,1625.78342713,20.92436
5690,1119.35296399,19.50247
5691,1089.60477379,17.0073
5692,560.53271029,25.89391
5693,1246.722938,15.37076
5694,185.28228682,34.21853
5695,929.62223979,6.622671
5696,1120.31185403,16.16017
5697,1016.7510826,29.41127
5698,988.37480888,20.23983
5699,1015.8575018,15.0824
5700,655.88216096,27.01583
5701,1194.0921082,7.607029
5702,1415.72099509,20.91707
5703,609.1178952,15.6445
5704,1052.55960774,25.61298
5705,1375.69826755,25.51815
5706,5.72208204,2.117561
5707,797.93408181,6.763785
5708,186.87736503,18.01378
5709,401.74994792,23.57609
5710,569.3475697,26.12599
5711,933.65808895,1.718594
5712,907.88207562,27.03658
5713,1808.48248531,18.39281
5714,1103.86358973,28.39589
5715,1215.78539927,16.13361
5716,1180.47066144,17.09583
5717,628.77686076,12.78614
5718,793.80610983,30.66706
5719,620.28483125,25.29223
5720,662.06205693,29.19501
5721,1555.4820601,16.99759
5722,1745.69084977,25.91137
5723,1228.18606357,18.26105
5724,439.3449595,11.03296
5725,320.72126018,9.797306
5726,191.57163459,16.73126
5727,1160.74829291,19.39021
5728,1259.09493855,22.13455
5729,1197.05945228,10.13372
5730,1136.52774212,16.56609
5731,1138.16855943,18.43897
5732,1170.40473348,12.26252
5733,395.31203051,1.385757
5734,487.41438555,9.462168
5735,573.81197428,19.97263
5736,1000.68175413,15.21461
5737,1028.91749495,12.27297
5738,594.4677372,28.09199
5739,932.45407461,11.12467
5740,456.16356457,16.07537
5741,988.62538029,3.852061
5742,399.37051101,3.004
5743,1065.33906571,25.93421
5744,129.50075073,25.44966
5745,1176.44628439,23.52606
5746,1671.46114217,14.67333
5747,1237.22297725,19.23489
5748,637.95393776,16.69941
5749,1693.67178699,18.20001
