,aster30_wgs84_Iporanga,aster30_slope_Iporanga
5316,629.78676931,29.70207
5317,467.49914063,26.48408
5318,475.94016995,27.74382
5319,683.15617652,3.483312
5320,1101.22012744,29.07441
5321,36.91017961,6.109544
5322,539.68740897,15.49312
5323,162.43158666,29.19719
5324,228.95934764,16.64292
5325,751.22038255,24.04799
5326,976.98739558,10.15567
5327,97.75777342,15.80816
5328,679.35844108,4.673342
5329,674.44964851,3.676714
5330,276.5462059,30.71604
5331,227.0577542,25.04082
5332,271.64553134,25.59913
5333,695.5220561,11.53046
5334,150.90105746,20.86473
5335,738.0951352,14.95141
5336,432.89171038,12.6227
5337,479.34750747,21.51926
5338,775.80024182,12.72964
5339,920.9558444,12.01163
5340,814.59761694,24.40125
5341,958.6144598,5.186498
5342,823.82423595,0.7440554
5343,697.30075678,6.870883
5344,145.85523022,22.57584
5345,751.74872297,29.24752
5346,613.37306096,37.09445
5347,781.70700866,1.032399
5348,864.33621546,21.62464
5349,921.16615519,15.8698
5350,96.81927075,21.38605
5351,67.90369855,13.58846
5352,42.60892496,4.168492
5353,865.77683558,6.336244
5354,892.82292684,10.43444
5355,1011.04661181,30.73742
5356,779.48167237,1.486489
5357,56.62094806,15.7594
5358,747.78689905,32.22879
5359,671.11048191,10.58686
5360,68.85350413,9.715028
5361,177.70783338,9.460755
5362,831.23888763,11.51332
5363,975.68931374,19.98788
5364,209.06294201,16.05809
5365,216.58131914,11.80238
5366,722.0116825,1.446883
5367,808.46107939,24.19283
5368,83.91385044,25.72545
5369,1018.2359806,27.43572
5370,663.23513887,5.560969
5371,112.84463422,16.07354
5372,82.69337582,7.793333
5373,993.64682283,31.85081
5374,24.39624825,5.652649
5375,91.74846033,19.83815
5376,852.5521382,12.14052
5377,548.73882692,44.03331
5378,915.97844467,21.47751
5379,55.84025255,3.558509
5380,57.56272058,9.569312
5381,997.97416678,19.62162
5382,259.67990547,22.18428
5383,716.81183747,23.55306
5384,815.71315632,17.67783
5385,868.94915265,25.96936
5386,838.9472769,6.559031
5387,832.66346734,12.21498
5388,864.57613831,26.95102
5389,969.04492395,12.08463
5390,702.70016042,17.949
5391,374.7245388,18.88515
5392,929.23848425,6.338376
5393,535.87064485,21.1822
5394,933.94114539,8.9418
5395,796.25477995,2.969917
5396,779.93229272,3.679251
5397,804.15785745,12.25805
5398,176.91190163,11.7293
5399,265.53761246,23.85247
5400,681.22789783,10.59088
5401,896.55450614,11.07422
5402,565.70875929,6.899624
5403,724.49014078,17.44282
5404,912.86103706,16.12973
5405,491.14398018,20.39507
5406,870.72124508,29.23664
5407,730.87534456,14.26812
5408,344.55765384,3.718175
5409,920.15502582,2.539248
5410,782.60326159,9.175972
5411,705.54321813,11.38574
5412,510.59884353,15.70709
5413,42.6117599,6.984486
5414,560.61289484,10.90509
5415,571.49497816,28.38909
5416,426.95621583,19.85408
5417,659.00766981,7.384196
5418,878.47370098,4.334013
5419,919.35559458,34.56068
5420,934.88210139,12.41846
5421,877.99475345,14.17769
5422,967.71813597,8.367499
5423,977.18001595,4.236198
5424,197.66478926,6.374256
5425,182.02033463,25.00898
5426,960.93913472,28.90375
5427,70.44504887,10.43426
5428,820.20502159,16.21504
5429,682.56722735,14.84342
5430,696.16374195,7.426573
5431,668.89667356,8.904651
5432,687.160769,26.35972
5433,729.81837232,5.619473
5434,310.89762968,22.76225
5435,512.92460303,24.23867
5436,374.03438297,15.35798
5437,122.52000476,4.562859
5438,647.55469318,28.30352
5439,400.76018826,18.19617
5440,662.90326544,25.13955
5441,872.62001588,8.00799
5442,699.54868327,16.33441
5443,763.93977167,7.470572
5444,104.76360874,11.56992
5445,713.76062594,20.90097
5446,220.9672544,9.00242
5447,248.91393419,7.227982
5448,756.10186981,11.19775
5449,748.32548644,13.27956
5450,695.88706705,22.40934
5451,294.13650083,17.41558
5452,205.90276984,2.670774
5453,561.37657248,24.03345
5454,632.3563835,13.40129
5455,717.81897029,18.28384
5456,927.92338054,8.350732
5457,723.98274754,8.449621
5458,708.27527721,1.191676
5459,721.25266833,11.39242
5460,816.41847838,29.2968
5461,694.12691762,14.1334
5462,881.0430333,31.87701
5463,1033.18890959,21.76331
5464,153.53412643,27.23059
5465,82.26385632,6.156118
5466,883.77024392,13.52913
5467,766.18324449,16.48854
5468,1044.3318028,15.67532
5469,818.21662382,19.77926
5470,46.2695649,19.29838
5471,798.22321827,14.87985
5472,930.29897152,15.15209
5473,770.13811113,6.8728
5474,879.95376584,13.31521
5475,942.04458863,12.47116
5476,739.40785435,8.287425
5477,65.42390583,6.358996
5478,910.1981087,7.139368
5479,728.45604055,8.036806
5480,884.21839067,11.51348
5481,694.68415977,26.05922
5482,739.21125926,9.49835
5483,704.35584062,20.09137
5484,641.91096258,17.38461
5485,474.70553414,27.6527
5486,626.26646732,7.792662
5487,922.19354384,4.16609
5488,667.96912442,7.962373
5489,711.06147194,16.0789
5490,959.78973577,4.451985
5491,477.10026014,23.42129
5492,65.93357307,24.73424
5493,732.27621097,5.360264
5494,734.41332336,5.31435
5495,490.57392535,11.20514
5496,620.10389158,47.07107
5497,86.94083716,14.59609
5498,964.79553085,23.15281
5499,271.30659456,27.51876
5500,787.02377376,31.47013
5501,737.3697588,14.48614
5502,270.45888518,24.1322
5503,797.74693626,21.22694
5504,793.15241001,3.020345
5505,792.62987974,8.382043
5506,568.76469619,24.95561
5507,843.01959774,15.29551
5508,666.88360849,3.958211
5509,264.14893144,12.1424
5510,798.8306531,16.85797
5511,632.71098921,15.74128
5512,717.05155547,4.454918
5513,843.51876909,13.98541
5514,904.58025193,14.17568
5515,884.25883903,14.60206
5516,962.30029503,11.18035
5517,635.24380122,11.30213
5518,107.53515579,11.70957
5519,336.19750258,16.58044
5520,1033.22286153,10.29637
5521,846.64396761,3.76846
5522,681.94339505,17.02637
5523,957.04577648,5.218034
5524,720.20707372,21.15914
5525,383.20253226,28.86753
5526,754.21441491,6.657303
5527,644.08978193,3.141265
5528,828.40859081,16.86563
5529,928.77438818,15.4818
5530,661.2866733,26.06752
5531,639.75306202,43.95331
5532,790.55799254,17.33304
5533,115.94838443,16.71801
5534,1008.64948185,12.88104
5535,603.33133083,13.54054
5536,802.17459437,10.61587
5537,816.44790644,14.70849
5538,156.9115509,20.45945
5539,740.10782515,16.55717
5540,64.96153609,23.6464
5541,789.41496571,17.80165
5542,906.74832877,14.73627
5543,463.19907691,26.73768
5544,202.01018769,21.84473
5545,189.78951411,15.7651
5546,1043.74149875,11.91389
5547,936.24368096,26.2305
5548,1104.29003303,9.622842
5549,863.14740643,21.8876
5550,77.84279873,12.54749
5551,231.04094319,11.78783
5552,480.60865791,9.845742
5553,775.09603692,10.06412
5554,270.09099472,34.28691
5555,650.15789381,9.412767
5556,242.3545383,10.5401
5557,124.16522177,13.98357
5558,978.09793824,5.493875
5559,73.47272668,14.39084
5560,131.45989464,18.2162
5561,423.58976645,29.16286
5562,778.157063,12.41945
5563,840.31832015,4.478091
5564,876.32908612,13.73253
5565,157.9348963,19.31751
5566,679.38585344,5.038009
5567,898.08899358,8.190332
5568,460.59530196,8.424388
5569,1213.24440994,40.4957
5570,155.41476443,29.46487
5571,149.08737239,25.61659
5572,258.03401903,19.0782
5573,59.43818093,6.884181
5574,298.92473188,14.34652
5575,496.57351015,23.6459
5576,388.94058227,22.96911
5577,660.97657111,7.864804
5578,878.42288495,17.73024
5579,415.20960285,14.44677
5580,774.76196143,29.44375
5581,777.6547307,20.41149
5582,912.1404368,9.564307
5583,73.99928014,16.17308
5584,602.88376276,12.08307
5585,895.69362222,12.27643
5586,695.33491527,10.25362
5587,698.45851471,26.22017
5588,200.6817571,27.27249
5589,222.03896814,18.78177
5590,488.23859322,15.99295
5591,876.52995858,17.95452
5592,565.64349474,22.15427
5593,574.09177271,33.38919
5594,121.14420339,16.13009
5595,313.07327825,26.44583
5596,722.0721984,1.446966
5597,396.84545183,12.25512
5598,753.34454523,4.779698
5599,683.15176905,9.714978
5600,302.76416962,21.77822
5601,76.75676509,17.44263
5602,730.96019684,11.91568
5603,932.14294218,4.127957
5604,113.89343983,16.07401
5605,991.96881587,25.65716
5606,644.00606773,3.971028
5607,476.79798195,17.50692
5608,521.98041625,22.33294
5609,909.83126983,11.47599
5610,920.62574901,22.46947
5611,835.63864386,7.123673
5612,202.5865834,9.571876
5613,226.371741,18.56153
5614,163.68692552,13.95901
5615,953.67685687,25.97193
5616,342.50407544,12.84102
5617,975.31832188,4.858382
5618,722.52959367,4.590306
5619,1001.2642712,17.43999
5620,220.3200305,22.29225
5621,576.80692819,36.53325
5622,977.1942749,12.54921
5623,813.75639742,6.17295
5624,404.15474919,11.47581
5625,50.91545023,4.115545
5626,699.21858332,10.48339
5627,120.98218801,3.034715
5628,775.54899349,10.58757
5629,689.14315987,2.559081
5630,786.18106353,15.98715
5631,826.43443125,26.58205
5632,91.54262614,25.25436
5633,716.49411492,9.006172
5634,456.32919531,30.55235
5635,906.05083892,11.52147
5636,643.67273655,11.91666
5637,376.96805164,6.030706
5638,59.37553403,6.11434
5639,634.49595667,8.885262
5640,1010.833033,7.870817
5641,718.53342737,8.456635
5642,698.64312703,22.57187
5643,673.45402157,7.354762
5644,548.91129695,15.19714
5645,386.35174124,30.18781
5646,834.76643787,4.02233
5647,691.24965864,31.91151
5648,1089.28935147,22.73727
5649,898.07986276,19.78954
5650,343.22850938,9.416276
5651,701.8042379,19.66056
5652,920.78046936,28.49096
5653,658.28530343,9.090352
5654,320.56260189,10.90417
5655,551.52573354,36.86691
5656,295.83635866,12.54937
5657,662.17834496,15.97797
5658,950.24957382,21.44241
5659,874.05677675,15.00927
5660,236.1342589,27.36813
5661,74.81087748,6.045012
5662,747.36351708,3.710275
5663,503.97341211,24.53901
5664,675.08258512,22.65141
5665,412.09035404,28.23103
5666,875.04384923,8.520131
5667,665.1432049,6.11267
5668,734.48685651,13.77692
5669,743.43931371,9.793653
5670,58.19077577,16.08843
5671,824.62615957,27.88578
5672,93.48284207,13.70612
5673,279.37506446,12.45042
5674,912.76774285,9.280519
5675,880.88303254,5.342192
5676,127.89980585,12.19397
5677,786.70253368,6.219251
5678,246.39733671,24.80517
5679,825.44771859,11.34157
5680,97.19229758,28.00103
5681,321.84846895,32.5184
5682,92.63221723,22.43137
5683,746.32010079,19.19922
5684,159.55408784,22.96606
5685,796.37866247,5.471676
5686,125.99640244,22.5581
5687,912.99570618,15.07314
5688,906.85367968,23.45648
5689,821.07021717,22.23431
5690,733.19025974,9.15427
5691,694.26758458,21.8709
5692,689.71205238,32.55863
5693,782.83764641,6.175868
5694,347.11273115,34.7262
5695,113.45149707,13.3153
5696,189.81562208,9.867719
5697,154.08657571,10.81337
5698,115.7429654,14.89872
5699,1030.60617547,16.57929
5700,747.68715752,8.569056
5701,980.96966994,19.50652
5702,538.84414965,8.710562
5703,847.84649535,18.81242
5704,696.33404037,6.393546
5705,706.28034807,20.94233
5706,58.78287134,5.170656
5707,684.49182377,28.48757
5708,773.86404152,11.97596
5709,721.12137432,8.172129
5710,30.09899913,13.99923
5711,739.33196644,10.96042
5712,765.53869473,10.21672
5713,116.73222367,22.58179
5714,633.60737249,29.02011
5715,271.69901287,33.53842
5716,112.45595351,5.790364
5717,27.98544666,5.336224
5718,646.54542331,30.08569
5719,681.50612418,11.85671
5720,824.38126568,37.35007
5721,858.46754077,25.18604
5722,524.24133343,34.48532
5723,799.72464712,20.85793
5724,776.40214867,31.23393
5725,783.75808383,33.30738
5726,734.53593518,9.341998
5727,813.67092286,9.083603
5728,156.88039199,15.27536
5729,919.75243866,11.47633
5730,113.26184227,32.15788
5731,586.66022454,35.58448
5732,935.4218397,3.113529
5733,351.91372299,22.53757
5734,362.88057244,12.90851
5735,78.91864686,12.5307
5736,864.42288648,9.126869
5737,875.85001517,27.6524
5738,200.88086574,27.83656
5739,186.03546652,12.85386
5740,609.06038012,23.83076
5741,702.02560606,5.93617
5742,944.00197393,19.23433
5743,900.67805266,18.96838
5744,506.97130721,16.47005
5745,58.00915048,9.871646
5746,684.50045002,13.16
5747,869.44157279,11.86692
5748,682.25664347,5.313382
5749,553.7361085,19.52176
5750,20.6277518,1.061251
5751,775.07892016,18.28161
5752,171.15305872,15.55995
5753,709.37063629,9.127219
5754,824.72097584,13.97977
5755,666.63902183,8.401446
5756,271.69312986,31.81838
5757,115.70515981,21.37813
5758,707.44759475,29.95232
5759,651.42882657,19.43801
5760,449.11165433,22.80576
5761,16.29354378,2.227887
5762,315.0284649,31.35164
5763,927.33742517,10.3527
5764,320.57183106,21.20337
5765,163.42403841,6.064459
5766,36.89709045,8.103951
5767,264.05037181,12.84672
5768,930.00297323,11.55214
5769,847.36423811,12.64229
5770,258.6224895,22.39618
5771,666.08816758,15.79561
5772,397.98385647,15.18582
5773,65.23688477,6.178741
5774,148.88444796,21.15612
5775,209.15420991,12.88291
5776,812.23388958,19.67218
5777,898.09329308,17.51935
5778,880.36769488,19.63755
5779,845.38036843,12.32498
5780,809.27468301,16.8688
5781,278.20783654,20.06877
5782,602.27978998,13.53392
5783,446.56155569,15.01612
5784,286.98124506,16.38944
5785,145.46447256,9.126928
5786,877.60777771,22.31822
5787,659.85755532,10.24547
5788,834.15099781,15.24918
5789,635.46458708,13.98895
5790,85.57206808,19.24998
5791,149.01632494,7.351191
5792,176.62259846,8.64754
5793,454.53209706,21.28697
5794,126.60124943,6.446075
5795,876.87086326,7.909113
5796,643.49854799,28.12623
5797,768.80609572,7.642631
5798,851.29149463,34.70488
5799,900.66648768,20.44687
5800,824.04770689,23.14644
5801,689.74860421,26.73965
5802,745.16382269,5.63422
5803,693.37034162,6.887766
5804,857.23687276,10.59786
5805,646.79894455,34.59202
5806,865.47565129,3.561168
5807,359.18551056,3.388242
5808,570.8271301,21.21391
5809,844.32531209,9.172121
5810,793.16383849,24.87265
5811,878.51545069,5.927126
5812,729.48870784,8.557121
5813,798.58813567,27.92646
5814,449.59817213,12.79812
5815,628.10138849,30.54936
5816,715.29698177,11.81906
5817,293.47570297,17.81545
5818,506.42631037,7.53965
5819,678.29769626,2.309139
5820,293.5503494,30.33304
5821,728.54147667,16.42335
5822,353.6808482,29.54255
5823,804.01092364,19.78527
5824,531.2390806,24.02239
5825,866.8394722,11.49241
5826,748.52089739,7.969824
5827,297.66863008,26.8106
5828,471.61738763,9.034737
5829,983.07488646,15.27619
5830,734.87050325,10.40183
5831,803.38947417,4.557639
5832,403.43131707,15.14507
5833,121.88844521,7.793353
5834,864.71282109,16.73348
5835,242.07168911,30.02924
5836,963.00468961,13.70477
5837,718.77703683,10.85909
5838,712.85526923,12.56151
5839,703.13901351,9.090556
5840,48.24124767,23.25355
5841,762.24014483,31.03071
5842,667.04692761,10.10419
5843,145.66828929,3.357474
5844,601.20216166,16.9546
5845,155.69512878,17.06429
5846,499.31855314,39.10488
5847,695.30445951,3.898968
5848,883.0633044,23.52202
5849,295.10957193,9.61099
5850,744.37216463,0.6876073
5851,902.29126455,1.485211
5852,459.21688441,36.42924
5853,668.37569918,5.285152
5854,729.41309454,1.799795
5855,655.07725537,6.705772
5856,81.32693602,30.54848
5857,777.34354216,15.37007
5858,837.56624167,27.01551
5859,747.44288722,20.41719
5860,612.56318744,19.53617
5861,859.38317109,9.695531
5862,522.91441083,27.89175
5863,704.47983028,7.845463
5864,688.45296392,27.91067
5865,344.72775206,20.25948
5866,723.31690282,17.28029
5867,663.35015691,12.33098
5868,61.67860355,2.711139
5869,730.44865176,16.26678
5870,688.30740839,11.14561
5871,874.873324,13.40209
5872,68.84757897,14.86165
5873,45.71009827,4.970073
5874,724.29632822,30.92168
5875,52.80144351,11.02706
5876,945.23000285,4.463214
5877,826.66435398,22.72988
5878,870.62579573,6.893345
5879,865.00628054,17.75157
5880,168.1030611,6.390815
5881,432.50160603,4.864477
5882,754.4320628,11.58743
5883,850.73840571,14.50285
5884,500.82662901,22.31007
5885,846.96852157,11.32618
5886,236.60858655,9.526255
5887,871.95545952,21.14561
5888,871.8639575,9.639278
5889,123.08169961,8.840236
5890,107.10472095,1.450186
5891,689.14033969,31.07651
5892,876.72662706,8.069601
5893,651.32452133,13.42315
5894,38.6388559,5.160092
5895,860.78997473,7.872025
5896,912.37572398,8.877379
5897,846.72956028,25.12772
5898,826.36868651,22.79883
5899,321.90892996,17.43989
5900,853.43598324,6.304434
5901,774.39705506,5.244152
5902,900.61750079,12.01515
5903,894.50440642,13.35682
5904,152.65133631,28.72482
5905,20.1177721,4.566413
5906,802.55127729,20.06963
5907,626.48942939,40.1497
5908,841.59646885,1.727388
5909,839.36152886,5.695782
5910,518.10228923,14.06426
5911,846.39918382,16.62231
5912,903.55891627,26.21513
5913,739.27729507,9.378437
5914,823.42516483,5.806232
5915,655.02400899,9.181291
5916,737.48292025,4.673954
5917,842.63230631,37.26232
5918,711.2440832,7.297956
5919,643.38569971,21.24231
5920,270.59786118,24.29679
5921,723.35077229,5.570259
5922,169.5275439,31.97425
5923,733.24827748,3.102991
5924,48.5924823,25.16114
5925,506.73577853,12.57635
5926,726.43375752,5.93577
5927,242.60494095,23.51353
5928,819.50497659,5.380253
5929,864.51610452,3.076799
5930,642.91231823,21.84428
5931,484.44429476,6.543359
5932,934.16543397,12.42646
5933,909.11694472,5.57428
5934,526.67709945,16.45708
5935,925.2787402,23.54976
5936,993.70542945,14.32962
5937,702.08244182,17.3518
5938,607.24097825,29.48364
5939,176.89375161,5.127892
5940,540.96088431,27.02945
5941,510.06556812,22.44274
5942,631.18014987,32.67711
5943,78.55462159,11.83803
5944,349.01357499,17.17738
5945,357.36002561,24.33275
5946,939.18281195,15.80934
5947,423.44904704,25.74119
5948,682.32521724,13.5538
5949,938.33350901,7.582925
5950,786.38475321,4.165643
5951,874.2877087,5.346483
5952,185.87705321,6.354784
5953,938.32581237,18.96997
5954,335.83116941,23.44964
5955,907.65826408,2.564896
5956,798.16545086,4.824074
5957,888.51321883,13.73854
5958,451.30599724,34.36649
5959,669.48789311,4.483502
5960,835.61966976,19.01313
5961,921.62051272,7.234216
5962,875.98242345,11.09052
5963,109.73755825,8.645436
5964,33.50865578,4.455705
5965,865.09772786,13.95838
5966,74.18896216,25.99382
5967,741.12032507,11.83208
5968,855.50982053,2.792192
5969,897.45662045,13.01724
5970,794.60883019,27.51405
5971,329.4220815,16.17593
5972,306.91957036,18.1268
5973,701.41573217,14.66896
5974,52.39609071,4.883749
5975,839.67358944,9.803021
5976,529.1363918,18.59713
5977,791.47661595,21.27483
5978,683.39391845,6.3421
5979,928.86262488,19.62617
5980,602.6448698,12.22526
5981,779.38700221,14.81188
5982,124.22579382,9.188947
5983,365.07743613,27.90133
5984,188.64781192,20.23091
5985,163.3638558,8.257133
5986,239.11201816,23.23658
5987,918.97275142,8.777349
5988,808.58970726,17.41675
5989,899.1762936,26.97442
5990,955.94380494,17.69834
5991,173.57378461,16.09542
5992,797.52393592,16.86823
5993,723.50347073,5.489326
5994,922.63309756,4.232925
5995,798.67699149,10.83704
5996,703.28073346,2.306564
5997,360.7298021,23.44767
5998,927.67612508,22.82851
5999,45.16159533,3.347355
6000,143.97326523,16.43165
6001,150.70747866,11.69397
6002,840.80977565,18.85672
6003,240.08651463,3.09113
6004,991.09846315,15.15884
6005,954.2211367,26.05525
6006,108.4052885,12.41357
6007,357.08846247,24.86023
6008,593.25353408,8.042657
6009,19.45158257,3.179871
6010,697.94291489,16.07683
6011,491.09447127,21.62603
6012,874.36959185,25.792
6013,797.5804003,5.609021
6014,673.28849975,17.99409
6015,702.43918985,6.82982
6016,182.8778287,33.52355
6017,373.38884766,16.13552
6018,850.03707821,22.51268
6019,260.74161763,15.3576
6020,703.42101515,16.17805
6021,896.97729092,21.2378
6022,824.36689158,7.42362
6023,941.92463197,13.15985
6024,849.49573254,2.118965
6025,926.21850769,23.13342
6026,836.15248777,15.2369
6027,499.05282495,25.02604
6028,721.46961295,14.60993
6029,866.5585432,13.87693
6030,484.44481432,9.308289
6031,518.92843505,25.93716
6032,975.19005547,7.9662
6033,668.91735503,23.43086
6034,180.03216495,2.128833
6035,759.41194011,7.270023
6036,851.01793826,12.62185
6037,853.25303222,19.95827
6038,301.03177845,11.53813
6039,159.61946031,4.859813
6040,876.67578309,9.3059
6041,869.00212578,18.88049
6042,612.40719762,25.92727
6043,883.66436421,11.8337
6044,960.20093625,7.472072
6045,650.64689785,33.9776
6046,679.52470187,11.79934
6047,741.46991242,10.5344
6048,800.26691202,17.41767
6049,898.2629948,1.64777
6050,847.48546814,29.04195
6051,322.99457674,38.11898
6052,265.91824766,14.19669
6053,838.18206152,23.6699
6054,938.12551014,8.674744
6055,535.9384593,9.978662
6056,74.90515094,4.867916
6057,326.76099425,37.30551
6058,52.87776714,9.089986
6059,1037.91718088,28.93222
6060,759.52486091,18.58307
6061,618.33710552,24.98473
6062,163.99185062,28.73605
6063,863.60321288,2.461704
6064,670.00369743,16.12105
6065,921.91451393,11.34088
6066,685.92091954,6.489527
6067,984.33453952,19.22593
6068,561.86155798,33.14801
6069,638.85898414,21.63784
6070,723.49956862,10.87267
6071,820.26492723,33.14846
6072,305.55191252,22.13161
6073,928.14021089,8.865862
6074,855.47911236,23.60659
6075,599.21463481,10.49668
6076,356.25497568,32.89117
6077,781.20681908,34.29279
6078,112.62194833,15.52991
6079,422.0615889,22.01589
6080,978.09630793,4.32957
6081,277.61847086,8.558077
6082,663.41362577,25.01526
6083,768.5364333,21.7835
6084,990.59847446,5.492183
6085,775.75773433,37.74432
6086,48.05201341,5.391315
6087,674.35792272,7.424524
6088,683.95466172,12.8912
6089,933.1623966,21.40256
6090,765.70990752,20.95606
6091,804.30194587,3.510327
6092,93.69908801,19.10033
6093,579.88375189,15.90079
6094,859.37626014,10.20512
6095,750.13152319,13.82034
6096,811.53801472,2.462298
6097,885.64869871,26.21478
6098,644.70754381,8.639525
6099,723.4950596,7.267433
6100,588.67706824,10.48058
6101,866.52371412,18.3915
6102,889.37687977,5.577559
6103,839.32579404,1.789166
6104,567.71608567,15.84084
6105,789.41240876,10.84623
6106,757.15939283,24.58714
6107,550.14399228,30.23883
6108,722.50483568,14.82162
6109,238.30507093,19.38568
6110,106.69456713,13.67289
6111,55.43924428,13.7341
6112,65.88104687,4.170894
6113,767.10973894,16.06231
6114,111.75489935,15.62109
6115,404.77684434,18.96825
6116,561.74062398,35.5444
6117,1002.26853096,7.790377
6118,868.92432417,5.82405
6119,872.05831463,6.490887
6120,118.93409624,13.51859
6121,958.324649,18.57821
6122,26.50074961,4.019196
6123,918.73556929,9.285175
6124,51.67101869,4.891015
6125,322.23951491,22.73173
6126,989.75711251,12.0754
6127,87.68592725,11.6802
6128,800.9931769,17.41817
6129,787.75805372,10.68031
6130,128.78671629,16.60314
6131,125.52184249,33.16364
6132,242.01418339,14.63991
6133,675.42655263,9.099072
6134,959.11071141,19.91265
6135,104.8016966,23.798
6136,603.56908591,11.84547
6137,878.58916844,9.38196
6138,915.74653697,17.68679
6139,177.90403139,26.25432
6140,876.12821917,14.22887
6141,200.96092635,27.36764
6142,24.68209581,6.216744
6143,68.35740467,18.01134
6144,88.73937516,26.28887
6145,817.0575658,5.549557
6146,455.55835833,24.98454
6147,31.74057581,7.816222
6148,878.98123369,13.00961
6149,303.92698596,15.90706
6150,762.18712158,18.31091
6151,763.3942534,47.07656
6152,103.23401004,19.983
6153,208.05061735,28.10393
6154,673.3709312,8.684517
6155,25.39437019,5.876829
6156,935.75472885,10.35971
6157,828.34050722,18.00971
6158,404.36276185,10.62738
6159,50.46567341,11.03264
6160,317.98936344,13.17731
6161,50.82176106,20.20016
6162,388.30358942,21.66338
6163,202.89733561,20.72514
6164,135.68651407,21.6026
6165,391.47140784,20.88737
6166,702.08811609,4.420581
6167,78.73504624,7.065661
6168,806.32532399,22.67792
6169,853.68105403,7.907753
6170,335.50735487,24.16482
6171,943.96795171,17.41326
6172,466.5832641,19.466
6173,819.26083328,16.29304
6174,729.27999038,14.85451
6175,805.3158767,19.97904
6176,742.72640687,20.83259
6177,922.95500406,29.13438
6178,399.90305131,20.28976
6179,768.31143001,1.529506
6180,830.56183732,12.57444
6181,667.35704697,22.49341
6182,500.86269327,25.93386
6183,532.60686014,21.41854
6184,630.87519877,29.29781
6185,818.2720737,10.94864
6186,103.92462098,0.00107752
6187,1062.7406363,0.00098661
6188,894.23590214,2.121939
6189,716.26280999,7.90369
6190,324.82025663,20.39179
6191,491.65384648,13.14695
6192,742.09562901,13.29153
6193,147.00777303,35.62299
6194,636.15529043,32.0032
6195,449.13078447,12.71039
6196,78.95055493,13.72015
6197,277.53776478,10.24376
6198,492.79991742,20.47412
6199,761.29223941,12.10204
6200,193.42832573,17.75585
6201,901.3063848,13.4847
6202,118.6783957,11.5092
6203,863.36105923,7.699619
6204,424.02269866,23.07959
6205,308.5860349,19.13904
6206,260.07815952,5.142571
6207,111.00508158,15.78309
6208,876.37701755,12.62304
6209,85.73871081,6.539044
6210,771.32490549,12.30215
6211,994.08268835,21.68684
6212,946.61729094,4.125114
6213,209.44098308,20.79251
6214,31.85238909,3.27892
6215,144.12568042,10.88763
6216,747.40424256,22.81265
6217,885.04927075,5.867372
6218,875.58020958,16.47488
6219,800.04315361,10.39563
6220,707.42813205,17.98951
6221,604.08577747,13.87848
6222,56.50568596,2.539562
6223,669.73766457,11.88921
6224,260.95205204,24.35416
6225,666.57875851,9.72231
6226,924.18674393,21.03027
6227,652.26409852,8.606692
6228,301.43865829,19.22941
6229,1029.05474043,14.53145
6230,143.91479767,11.13271
6231,765.59339611,8.202658
6232,258.33191241,13.91706
6233,257.98692988,16.12747
6234,140.02949328,13.62227
6235,565.89146403,18.70787
6236,120.01677532,21.49443
6237,381.80273455,21.60739
6238,724.26912201,6.846523
6239,884.82570385,20.74959
6240,659.30197866,4.164823
6241,681.51322852,7.022414
6242,817.7359923,25.70129
6243,533.58495138,24.41862
6244,947.7884918,5.771884
6245,112.00494734,8.536228
6246,689.3819395,6.887227
6247,809.89246043,2.382196
6248,505.42089716,18.86212
6249,838.50316232,9.700832
6250,896.07823306,12.84288
6251,795.43127916,15.51112
6252,629.28027731,6.839056
6253,865.58054424,11.18553
6254,790.0274856,29.13024
6255,157.86454306,3.088904
6256,761.09019274,32.17347
6257,252.1231392,22.73057
6258,545.48670907,19.38251
6259,278.52656349,7.519532
6260,378.1947749,22.21926
6261,479.76751606,25.10794
6262,738.4738652,40.51157
6263,948.8689407,14.92302
6264,552.62251336,25.65764
6265,598.91439097,6.510268
6266,267.67966067,26.00615
6267,826.17961032,23.10789
6268,798.50901617,11.97408
6269,799.19933332,28.94963
6270,596.02108809,26.22546
6271,394.38390973,19.94137
6272,251.65618373,24.03548
6273,807.07480892,10.62631
6274,180.92197107,30.47859
6275,422.56983141,11.84997
6276,324.61780307,11.35067
6277,468.03833238,29.51016
6278,717.4997334,15.12128
6279,889.06404844,4.88397
6280,990.17381162,13.92634
6281,751.38511096,5.2063
6282,735.30161814,12.09002
6283,809.46627095,9.142886
6284,81.83017989,8.296504
6285,581.74477512,17.11371
6286,710.18912279,14.13723
6287,998.01832638,15.96973
6288,777.97295004,14.94818
6289,273.64419845,5.01643
6290,169.4108133,8.400509
6291,468.48839192,24.86312
6292,845.50350573,11.13516
6293,816.80338331,13.77878
6294,75.37203296,13.15229
6295,480.1686359,20.71767
6296,632.40114897,33.00509
6297,768.37378696,14.02288
6298,548.52091674,14.35001
6299,993.20863858,12.58957
6300,793.49121329,32.42908
6301,428.78634248,23.45768
6302,834.04353787,17.94421
6303,704.41747449,12.57545
6304,88.93937763,26.53707
6305,224.32806723,17.07047
6306,366.89450574,28.92408
6307,139.61382964,4.964725
6308,818.77716996,13.71407
6309,817.80219546,1.378495
6310,691.30577436,4.99876
6311,808.87675768,5.10197
6312,699.06375334,3.671926
