,aw3d30_wgs84_Iporanga,aw3d30_slope_Iporanga
7613,756.0072369,17.67541
7614,55.63707853,11.77017
7615,315.7791985,16.25121
7616,811.02737894,23.5912
7617,965.00556021,4.769527
7618,748.14125937,11.17482
7619,518.23246907,27.93734
7620,180.94956385,20.0067
7621,57.53391316,24.57442
7622,NaN,NaN
7623,938.00342699,5.195725
7624,783.72829618,17.96323
7625,1001.73098009,2.670515
7626,753.22285866,22.31381
7627,NaN,NaN
7628,754.68356238,9.005651
7629,589.78805137,20.73032
7630,84.70249822,4.145576
7631,48.57554576,14.16956
7632,705.80549764,14.84901
7633,169.14216076,34.59419
7634,161.77807107,7.437256
7635,676.45917312,23.19137
7636,823.81149108,22.28477
7637,272.66496899,11.0763
7638,798.67475689,12.6167
7639,948.80452221,18.23273
7640,324.38655275,21.62921
7641,923.68655855,22.67072
7642,811.68629679,16.68981
7643,872.80325615,11.26707
7644,701.38037661,8.754924
7645,913.75011546,10.28084
7646,868.70709604,8.185227
7647,724.30908911,4.329603
7648,885.20983673,11.20744
7649,811.13302849,8.104727
7650,367.6116811,16.79435
7651,705.95354198,13.96707
7652,96.95644345,14.70007
7653,604.24931115,40.98031
7654,NaN,NaN
7655,673.40588186,3.499744
7656,867.80921998,5.675991
7657,51.32650095,8.89368
7658,796.41967247,14.47725
7659,825.20757506,6.386152
7660,NaN,NaN
7661,170.44790563,11.86432
7662,610.19588898,29.48887
7663,753.9992459,14.9753
7664,764.24618507,24.47015
7665,980.94813062,0.7967922
7666,860.04288241,8.553095
7667,839.65874114,8.377526
7668,NaN,NaN
7669,791.54864403,27.75875
7670,924.26443488,16.84091
7671,827.45835123,20.08268
7672,951.23384778,10.99524
7673,787.39882059,27.10605
7674,489.5464901,7.107912
7675,687.44817141,4.585618
7676,38.28799064,0.6899671
7677,NaN,NaN
7678,881.32431175,14.17251
7679,914.17911699,8.856777
7680,352.52153895,9.695403
7681,684.148387,5.921484
7682,NaN,NaN
7683,987.25937481,4.303349
7684,192.86840533,22.44026
7685,589.03770525,19.00743
7686,NaN,NaN
7687,857.93384099,17.11923
7688,698.50224513,12.43681
7689,205.66442218,16.45545
7690,1128.02617988,12.43437
7691,575.03713701,24.75371
7692,282.60978151,22.94844
7693,755.34952735,NaN
7694,158.41283929,2.546763
7695,576.37559789,38.46563
7696,825.75374195,20.75057
7697,882.14937924,19.49776
7698,129.03986436,11.95096
7699,733.44312736,9.496261
7700,679.56652228,25.03897
7701,736.49013867,30.54929
7702,713.45049949,6.129574
7703,164.28109514,19.35154
7704,685.46194955,24.85299
7705,580.56110081,20.61658
7706,38.30658941,6.684692
7707,803.06701433,13.01552
7708,757.81002649,16.42885
7709,653.98956925,8.289567
7710,NaN,NaN
7711,920.08334818,14.49809
7712,316.96657148,20.43
7713,919.7391053,12.77531
7714,NaN,NaN
7715,334.94517176,23.80678
7716,995.21459267,3.785138
7717,742.30114504,22.53981
7718,361.12398175,5.568094
7719,888.00293185,8.695104
7720,137.40494527,1.395552
7721,NaN,NaN
7722,715.31320475,12.1694
7723,465.51410719,24.5461
7724,689.44106885,11.52929
7725,951.67167419,6.659992
7726,751.40208409,8.184263
7727,NaN,NaN
7728,728.28225536,4.452388
7729,806.28091598,31.71782
7730,809.28422423,6.835362
7731,953.67064258,23.49404
7732,518.61779338,18.82933
7733,957.30665275,8.20879
7734,723.39726067,17.9379
7735,771.97795573,5.064191
7736,NaN,NaN
7737,950.18828162,20.61489
7738,NaN,NaN
7739,807.6211734,13.74581
7740,1091.70622124,17.16133
7741,857.60389892,4.811788
7742,776.52758491,12.49487
7743,653.50799669,8.566362
7744,748.7248553,35.19569
7745,1005.15046953,1.722875
7746,1057.33475778,22.4784
7747,NaN,NaN
7748,395.05838398,28.28495
7749,441.07607108,23.12945
7750,890.74735513,9.447036
7751,584.11156074,20.76992
7752,51.40156978,9.643388
7753,689.8066256,20.99423
7754,360.11550532,22.8402
7755,801.14230826,15.39512
7756,NaN,NaN
7757,413.27042833,24.9595
7758,818.62683078,8.197149
7759,657.8589448,13.70661
7760,571.45268724,11.43569
7761,649.41767727,11.00896
7762,298.07533292,9.550147
7763,893.56225586,6.58195
7764,715.07278983,24.49248
7765,180.94285369,30.1929
7766,878.69407598,12.87992
7767,437.10995069,14.49115
7768,935.06799585,8.124398
7769,980.20944909,5.937987
7770,22.31903687,2.390092
7771,785.3115989,27.26751
7772,646.90369989,3.224693
7773,108.75676658,23.99006
7774,978.00239559,15.88193
7775,652.15881743,35.54049
7776,815.74505853,4.450111
7777,701.7696643,3.18115
7778,246.91298684,6.744177
7779,446.61784156,29.17627
7780,887.64456533,17.2763
7781,579.46235956,29.61374
7782,110.4141699,17.32074
7783,847.25003199,10.38629
7784,NaN,NaN
7785,797.27133333,26.07639
7786,82.83861095,4.588208
7787,651.98442927,5.810242
7788,887.64687366,2.121238
7789,61.30044336,4.935908
7790,798.43247135,30.8323
7791,408.52014555,11.29078
7792,667.56967818,36.30728
7793,761.50019714,29.61402
7794,875.59768699,7.929297
7795,276.06584942,40.05105
7796,257.16072113,5.874242
7797,900.02192835,10.54691
7798,NaN,NaN
7799,816.13954159,1.486163
7800,53.63194568,17.22906
7801,190.00974815,26.57093
7802,505.74008735,26.73573
7803,727.36880416,17.06773
7804,961.00331457,7.8661
7805,417.91952417,27.71014
7806,746.3132011,2.415017
7807,149.67631846,23.41255
7808,802.70320431,NaN
7809,126.2880405,9.337993
7810,839.0501948,1.783103
7811,54.30802197,0.6880219
7812,191.69537792,5.494851
7813,814.63819241,14.41181
7814,705.57395781,11.00592
7815,639.47474909,9.533562
7816,800.8520644,31.41051
7817,182.08582988,6.556849
7818,796.04229096,20.15784
7819,387.74488366,27.15638
7820,537.34486266,25.3208
7821,814.57289419,23.92523
7822,775.44932216,3.483751
7823,102.27289844,21.56446
7824,50.02839633,15.08206
7825,952.05015095,18.72128
7826,669.40878765,3.411175
7827,233.57413387,22.71762
7828,880.04390158,13.84196
7829,965.21891831,19.31392
7830,833.39045306,7.025789
7831,909.03351843,2.410765
7832,979.22181809,7.137041
7833,700.41691868,14.40755
7834,752.86603647,31.95215
7835,934.96759724,4.082885
7836,822.46565694,6.548498
7837,265.75386752,17.73506
7838,816.98124945,16.33187
7839,824.53209202,14.63769
7840,826.27156202,11.06423
7841,74.7781481,4.814229
7842,742.51767804,9.24519
7843,511.06918608,20.14779
7844,941.82613773,24.86096
7845,NaN,NaN
7846,712.35976044,10.55013
7847,764.22246121,4.453993
7848,913.78726157,15.31855
7849,938.56450476,29.92467
7850,800.58453746,19.45848
7851,676.04125027,6.705446
7852,838.37886439,11.31875
7853,956.60168483,10.37706
7854,235.94042971,32.50245
7855,871.26098175,6.186594
7856,908.52962383,7.347611
7857,NaN,NaN
7858,290.00601542,25.3459
7859,469.53643049,11.31717
7860,836.19588494,24.58007
7861,47.53182599,10.09891
7862,454.57785523,22.59293
7863,829.26274479,29.82961
7864,248.76579722,16.73989
7865,770.31008402,7.864023
7866,319.82050903,16.97917
7867,190.21576062,26.25359
7868,831.4898184,8.832088
7869,923.57823242,0.5074608
7870,709.04335177,12.07039
7871,968.22298652,14.19234
7872,225.06596574,20.90276
7873,800.54831732,11.03416
7874,898.69749129,11.22199
7875,749.90329384,3.116397
7876,386.87178388,13.99574
7877,209.16661789,12.39267
7878,823.55765589,17.24022
7879,303.32353856,23.68968
7880,777.47327564,4.153841
7881,210.17806958,25.58065
7882,824.80799947,17.12521
7883,884.45106265,16.77829
7884,42.8156263,16.13768
7885,688.03889417,6.589782
7886,200.51354409,0.00097324
7887,219.79229078,21.96077
7888,81.63351657,27.65273
7889,870.57086765,3.667376
7890,579.56624759,9.238077
7891,NaN,NaN
7892,564.01930335,36.19048
7893,135.82697645,NaN
7894,NaN,NaN
7895,277.06041554,24.2084
7896,858.57917948,11.91457
7897,929.19406325,24.83633
7898,519.48894245,27.44259
7899,689.26268429,26.34455
7900,290.54621585,26.11721
7901,512.10600262,33.47779
7902,451.99557631,7.922337
7903,580.67882562,16.45408
7904,951.04423519,19.91523
7905,NaN,NaN
7906,445.91239777,33.87035
7907,905.73240508,20.802
7908,923.04143026,17.42625
7909,733.26481458,12.01784
7910,779.47086956,21.65674
7911,NaN,NaN
7912,296.11796493,36.46637
7913,663.19960026,3.568301
7914,555.03595337,25.56159
7915,719.30639574,21.45616
7916,737.44508445,5.432173
7917,463.36209888,30.08559
7918,768.3080999,10.56983
7919,94.81482052,15.01821
7920,65.42865873,32.03275
7921,749.07371252,27.58915
7922,259.92703243,16.75915
7923,206.71009793,34.27217
7924,633.50598963,NaN
7925,621.86490843,8.710608
7926,951.13978984,15.12019
7927,759.74891846,14.36401
7928,160.46428247,28.77788
7929,933.06477747,10.36452
7930,260.61122677,23.45778
7931,60.98932137,15.65966
7932,974.94507402,8.097927
7933,930.40640056,37.78267
7934,NaN,NaN
7935,NaN,NaN
7936,NaN,NaN
7937,863.32470946,11.43879
7938,685.52766285,14.39146
7939,802.54990313,17.16517
7940,122.83277194,6.346572
7941,703.43057706,2.229396
7942,666.27513255,5.207295
7943,808.43158363,3.6813
7944,NaN,NaN
7945,876.87154327,14.95877
7946,556.67986626,14.30849
7947,179.14928023,28.40812
7948,757.26772566,14.97874
7949,900.69704169,17.54602
7950,184.96528128,25.00294
7951,796.30242301,8.514186
7952,186.08569068,23.63349
7953,190.0296401,21.94171
7954,724.34085392,9.559764
7955,97.66682385,20.94074
7956,723.28518229,17.98713
7957,123.05692461,10.56719
7958,133.82008703,2.108685
7959,782.42016534,7.007442
7960,506.61691252,20.16611
7961,545.2183721,26.39232
7962,922.54585624,22.7638
7963,874.47334825,13.59602
7964,742.35923019,8.220399
7965,632.56934292,31.89721
7966,717.38119828,14.25398
7967,541.6539611,15.09717
7968,152.7833803,4.017924
7969,895.11349563,8.859822
7970,846.76714942,10.56345
7971,241.8181355,18.66352
7972,723.44724675,11.08682
7973,549.72632865,29.82427
7974,857.33515094,8.566755
7975,814.49959738,3.225334
7976,786.4795774,12.84855
7977,795.41385389,16.65616
7978,608.70530913,10.42384
7979,811.59823684,22.37426
7980,NaN,NaN
7981,891.21644183,10.30575
7982,358.60598189,36.11656
7983,855.71681488,13.70368
7984,21.41542152,0.9304025
7985,833.41785197,25.5836
7986,824.19437595,24.18604
7987,331.93700812,31.46746
7988,278.99333836,17.54539
7989,975.16724011,9.307922
7990,472.07415688,6.61844
7991,864.05644863,12.71624
7992,130.96907449,30.4629
7993,353.71884921,17.8249
7994,264.17528003,8.880867
7995,NaN,NaN
7996,50.08659824,6.94808
7997,785.7388252,9.879637
7998,182.31440086,23.87995
7999,972.82067424,16.10784
8000,239.71676877,12.29058
8001,52.41446244,8.972967
8002,812.55457989,4.124359
8003,710.25687394,9.953348
8004,869.01867924,21.22285
8005,582.75256856,26.70861
8006,761.62136829,9.701631
8007,984.17967573,1.484889
8008,177.10768328,18.09268
8009,424.73335967,29.7364
8010,306.03500919,4.593696
8011,752.84071921,32.56685
8012,77.83993122,3.681586
8013,NaN,NaN
8014,402.4972015,7.962869
8015,714.2964921,12.51172
8016,915.98565728,13.64568
8017,804.23529398,6.208671
8018,969.21328818,10.58545
8019,45.81967975,4.347349
8020,996.07278966,8.258735
8021,438.83264969,30.63622
8022,88.69762426,13.85801
8023,298.51519398,21.62713
8024,888.13640377,13.15684
8025,810.35384311,14.66241
8026,714.60623561,13.36276
8027,544.13209679,23.76188
8028,673.52188468,13.04145
8029,39.57148599,2.448455
8030,NaN,NaN
8031,577.52437938,24.73083
8032,832.88140233,NaN
8033,936.71467143,16.43443
8034,944.96375128,2.462924
8035,574.38333943,17.77053
8036,NaN,NaN
8037,720.88210222,31.77403
8038,181.28194475,13.1597
8039,778.88268675,24.02553
8040,235.58631537,13.70923
8041,848.43146517,11.28023
8042,426.98636809,15.34822
8043,660.09909127,23.338
8044,947.30184655,11.62152
8045,NaN,NaN
8046,1048.82161433,19.33592
8047,843.69257294,7.264866
8048,670.02285652,9.31658
8049,896.06259641,8.77702
8050,39.15175619,1.033192
8051,773.62822489,14.31356
8052,115.05086161,4.250092
8053,959.12432276,15.4145
8054,912.15320375,19.3102
8055,NaN,NaN
8056,187.14821173,14.26751
8057,NaN,NaN
8058,95.01812354,8.28207
8059,660.57396426,7.474791
8060,593.7999128,36.60387
8061,578.24628869,3.772899
8062,786.36786509,18.33914
8063,108.27979968,11.13368
8064,869.80906301,10.8923
8065,132.97161048,18.81114
8066,NaN,NaN
8067,780.76724905,18.98353
8068,673.39220754,8.533733
8069,703.32073368,4.331329
8070,926.18628926,3.233925
8071,673.14770123,2.461485
8072,NaN,NaN
8073,639.92769603,24.08382
8074,984.98058056,40.86768
8075,874.8308498,10.53166
8076,474.52485875,26.94562
8077,1013.89600472,6.209664
8078,854.51890523,9.508636
8079,722.4850387,3.085124
8080,NaN,NaN
8081,996.91884915,19.73231
8082,670.3497763,9.220496
8083,923.24815135,23.40691
8084,840.99275076,NaN
8085,669.0849964,20.12642
8086,792.87928551,9.100731
8087,316.61788741,9.532822
8088,679.29943305,22.174
8089,613.0119568,9.007263
8090,450.54823002,7.578526
8091,100.69528588,12.239
8092,811.94641122,3.807882
8093,942.70323619,4.852262
8094,757.65539438,10.04089
8095,680.33851979,5.618681
8096,400.60820209,12.3867
8097,380.35572047,21.21773
8098,802.39935549,6.82349
8099,979.05886478,6.575782
8100,644.55757877,26.9225
8101,686.511207,9.22917
8102,899.54236604,8.268785
8103,NaN,NaN
8104,981.7658772,14.27144
8105,904.89348381,7.406396
8106,724.19422446,13.43929
8107,272.6446187,28.54595
8108,811.77812184,5.187912
8109,192.63523862,18.59571
8110,960.15423888,20.10706
8111,336.69584345,18.66677
8112,455.84513972,29.42587
8113,NaN,NaN
8114,129.54946645,16.33454
8115,317.70262359,19.21123
8116,209.6149571,11.12946
8117,24.55683713,2.067194
8118,809.36167546,37.91901
8119,869.3734197,17.14033
8120,784.84688482,30.5304
8121,857.57264135,4.302275
8122,694.56583579,16.42009
8123,942.61810473,19.4302
8124,326.61607004,11.60473
8125,NaN,NaN
8126,166.79976775,NaN
8127,1011.23629486,10.4369
8128,833.78081353,9.617647
8129,682.12851113,5.497774
8130,887.52204379,11.68462
8131,844.21672829,14.17017
8132,54.55435558,1.649417
8133,919.83162202,12.56735
8134,846.19067023,28.86652
8135,759.81585885,17.68978
8136,815.45367582,6.65877
8137,671.37716136,38.51203
8138,910.15721063,4.890004
8139,685.64274554,27.6516
8140,200.83080257,5.575593
8141,894.94551628,22.16959
8142,68.57130149,7.60569
8143,825.57478079,0.00112095
8144,949.08106424,16.73522
8145,NaN,NaN
8146,736.31923125,2.120403
8147,668.08933304,7.95638
8148,NaN,NaN
8149,183.47833581,28.78655
8150,101.72091534,9.19463
8151,65.24720135,23.22313
8152,163.43960827,3.237784
8153,416.17298905,29.89583
8154,721.57089017,17.12537
8155,924.91639685,11.35112
8156,293.12211506,19.74546
8157,662.35217115,11.90285
8158,754.13329555,25.56695
8159,NaN,NaN
8160,709.38165066,4.565418
8161,454.86561921,16.13763
8162,684.48340783,13.91719
8163,742.76607636,30.49578
8164,738.45368982,7.388155
8165,1000.0536798,8.320009
8166,609.49449225,11.96428
8167,734.89371343,19.89216
8168,258.93878351,1.451628
8169,81.86443057,12.31624
8170,963.04167959,19.76886
8171,987.05714947,13.68443
8172,675.42351744,2.226842
8173,614.61015364,45.61269
8174,NaN,NaN
8175,616.09036975,30.92487
8176,350.12576905,20.77753
8177,NaN,NaN
8178,182.62815421,12.53709
8179,546.01729728,32.37217
8180,394.11720743,20.79157
8181,880.62033718,20.26206
8182,816.44029838,11.95226
8183,927.0945048,10.727
8184,NaN,NaN
8185,627.53219978,4.886523
8186,435.16315716,20.46131
8187,765.23304721,16.62319
8188,975.16354816,9.060431
8189,900.17891773,2.670527
8190,838.4009262,6.099093
8191,692.56132087,5.659913
8192,606.28922355,16.66936
8193,266.41898655,4.672069
8194,NaN,NaN
8195,144.86540214,11.01293
8196,735.49165106,5.660731
8197,809.79004685,14.15941
8198,NaN,NaN
8199,288.63855275,15.46529
8200,NaN,NaN
8201,823.97620497,31.44837
8202,35.25840569,3.488707
8203,132.6627445,30.05573
8204,819.09116549,35.72852
8205,709.88916718,18.19608
8206,811.92600218,9.28515
8207,683.3857586,4.971673
8208,159.95961168,6.762122
8209,763.13535766,19.68469
8210,748.87437225,33.72687
8211,895.186088,12.02117
8212,653.21387351,14.24023
8213,NaN,NaN
8214,195.95579013,12.17608
8215,653.73880454,26.56697
8216,380.5791774,21.31535
8217,815.34670941,16.4635
8218,460.43310244,2.572187
8219,681.89203861,4.506078
8220,49.41015514,6.22746
8221,560.64088959,44.03278
8222,NaN,NaN
8223,899.64569247,20.32253
8224,502.52637985,14.46171
8225,705.18215469,12.40638
8226,710.30580047,16.84294
8227,NaN,NaN
8228,NaN,NaN
8229,973.19282363,8.80197
8230,182.71603362,6.506101
8231,388.06480795,2.300503
8232,892.84699697,16.44986
8233,NaN,NaN
8234,929.15857707,19.55023
8235,865.50616208,5.929352
8236,999.17524203,22.99882
8237,182.73376967,26.02251
8238,NaN,NaN
8239,410.6094119,6.595417
8240,871.3874649,17.27721
8241,69.79467,8.950419
8242,817.76140479,3.179014
8243,122.95263144,4.330403
8244,972.6561171,17.28977
8245,165.9993329,3.281021
8246,NaN,NaN
8247,779.51502713,16.19487
8248,771.23979259,7.499311
8249,291.06130977,25.24942
8250,425.56336571,20.95754
8251,158.99658539,21.89538
8252,225.16298944,14.74436
8253,399.46648269,32.8947
8254,635.15912678,4.576951
8255,796.84681878,5.612355
8256,NaN,NaN
8257,409.97784465,18.71999
8258,554.72930229,29.0787
8259,856.43295108,5.923921
8260,78.4378097,3.099401
8261,461.18624601,32.66905
8262,757.22622449,6.908901
8263,642.42188226,15.8724
8264,287.17446995,15.3009
8265,701.54599053,12.01684
8266,94.38320054,22.72571
8267,96.7445749,12.09711
8268,85.97146334,22.90462
8269,716.54600472,4.644988
8270,690.01574593,7.006348
8271,NaN,NaN
8272,167.42504632,3.495655
8273,721.67484518,14.24283
8274,NaN,NaN
8275,766.29986199,30.85183
8276,830.17511304,17.86214
8277,NaN,NaN
8278,NaN,NaN
8279,NaN,NaN
8280,129.61319693,12.73858
8281,877.99028976,16.84718
8282,214.56877973,20.71178
8283,813.4182577,26.66614
8284,758.27425027,13.6841
8285,185.09007794,14.00953
8286,399.4626565,NaN
8287,810.25825311,21.8788
8288,672.10425615,5.070762
8289,62.75683171,2.229018
8290,721.59850807,35.4733
8291,NaN,NaN
8292,366.11568573,15.25057
8293,893.13958874,7.210865
8294,579.10597645,22.1292
8295,925.03447193,6.090433
8296,852.26580287,17.01412
8297,839.37412259,13.35582
8298,NaN,NaN
8299,81.043742,22.41347
8300,27.53911962,1.723357
8301,260.7256632,33.61829
8302,688.98197017,NaN
8303,NaN,NaN
8304,NaN,NaN
8305,86.21826843,4.331817
8306,670.60457579,4.351079
8307,388.37932379,20.17151
8308,484.42480691,2.124817
8309,698.20873863,5.815763
8310,NaN,NaN
8311,683.97822885,43.18901
8312,726.47805806,27.44659
8313,523.13823726,24.91211
8314,847.32879738,15.50123
8315,208.47104692,7.58099
8316,820.52716325,27.92653
8317,764.55690976,11.91284
8318,718.35910577,34.22883
8319,836.74189235,5.87785
8320,34.96040153,4.479722
8321,714.71187229,34.0873
8322,934.78121474,13.4022
8323,328.74152518,26.04871
8324,698.29248345,10.53324
8325,296.14824508,21.90236
8326,917.35395471,21.42369
8327,991.79973898,31.08746
8328,690.52242311,14.26824
8329,542.67689225,29.02291
8330,892.76042915,10.39862
8331,35.80466073,2.748063
8332,847.54118744,13.5916
8333,493.57965318,28.22351
8334,795.54611102,1.390918
8335,42.82077464,4.820625
8336,78.76866934,2.782961
8337,112.66882786,21.05568
8338,916.67620381,1.033273
8339,826.62813859,3.077485
8340,30.36389351,1.48507
8341,NaN,NaN
8342,952.35659959,14.69682
8343,231.88891806,26.02564
8344,781.4362904,15.75001
8345,516.19846108,32.64602
8346,514.69899751,4.302873
8347,828.8002188,1.289959
8348,473.86604482,30.0187
8349,681.66162286,21.03041
8350,739.40771754,10.278
8351,786.37578382,6.48684
8352,1007.10870885,13.70604
8353,233.34721829,15.65595
8354,695.37714142,3.387805
8355,334.62811992,9.562799
8356,884.02190891,6.644539
8357,61.86433412,1.119928
8358,906.81608891,16.90526
8359,658.24625853,19.83518
8360,296.99680733,31.56046
8361,780.05433725,52.45749
8362,226.52257109,11.20678
8363,804.38739681,1.391094
8364,751.28873652,21.38677
8365,180.93857172,22.07897
8366,283.301942,41.02454
8367,56.66708893,14.27135
8368,532.34800282,28.52583
8369,NaN,NaN
8370,675.3804985,3.117406
8371,54.676576,18.07912
8372,809.76199716,7.474238
8373,98.90716093,15.2673
8374,869.56198679,12.00251
8375,116.60584414,29.37771
8376,386.54174682,27.40581
8377,221.48136501,13.02033
8378,663.30632363,10.71252
8379,703.36248367,21.75848
8380,419.91769519,38.43653
8381,472.88588398,31.76189
8382,79.79615861,8.310412
8383,239.83347266,19.08231
8384,559.68845636,14.19283
8385,794.07295435,9.617727
8386,783.32471154,22.77835
8387,NaN,NaN
8388,554.33518129,25.07376
8389,NaN,NaN
8390,241.85557194,30.95157
8391,840.19836847,18.00936
8392,295.93432273,21.38608
8393,877.34661122,NaN
8394,749.3593425,5.694397
8395,69.67146699,13.87176
8396,442.05466471,22.03075
8397,184.97410182,28.56312
8398,NaN,NaN
8399,293.54842863,7.506429
8400,407.99575792,31.36324
8401,711.25289028,9.855941
8402,829.63388053,11.70995
8403,72.52536564,16.59477
8404,799.59102836,10.29461
8405,190.72423975,9.84781
8406,565.12083859,34.46631
8407,95.92020326,4.171078
8408,640.79785557,30.63191
8409,406.92591799,27.95606
8410,976.99370729,21.02666
8411,138.7640451,13.49231
8412,92.97526084,7.167969
8413,251.57680796,24.50394
8414,967.00781287,27.42423
8415,834.3542737,7.621357
8416,847.20552609,14.37373
8417,909.16329522,25.97048
8418,469.36413404,12.45735
8419,699.86508676,3.592066
8420,754.30219213,5.591136
8421,994.20753339,4.016827
8422,427.96451788,35.35397
8423,NaN,NaN
8424,674.54001381,27.1309
8425,970.97253634,24.79111
8426,871.67949194,30.86618
8427,81.66773856,13.61055
8428,90.37994705,12.79949
8429,1025.98062376,7.876966
8430,913.66664227,17.70751
8431,134.55756213,9.23331
8432,174.08032282,12.96086
8433,821.84146898,21.99038
8434,791.57982303,10.90618
8435,622.82812546,29.13726
8436,848.84248667,19.56779
8437,656.04251937,4.755455
8438,816.12849704,24.35881
8439,952.92851411,24.76877
8440,NaN,NaN
8441,873.90549289,2.448793
8442,282.90858043,15.51186
8443,932.81130676,10.20281
8444,237.45004087,24.51779
8445,NaN,NaN
8446,411.12088034,23.41664
8447,85.74013446,4.564061
8448,738.4602644,3.855267
8449,923.72378132,10.16544
8450,720.42061852,0.7438651
8451,707.45119077,26.15756
8452,41.90070728,1.649246
8453,443.61149656,38.66029
8454,761.15006395,38.66182
8455,498.61802286,19.42262
8456,474.95461819,23.38832
8457,247.09489414,13.3182
8458,99.40581755,34.68858
8459,826.60734543,16.41117
8460,932.66805401,0.5070603
8461,714.3276418,3.509497
8462,575.28295895,NaN
8463,915.7316999,18.70887
8464,700.8997324,27.78887
8465,841.88009583,12.54141
8466,265.09167419,10.4355
8467,865.89652846,0.7438911
8468,926.65156826,13.0216
8469,768.62506408,22.9452
8470,644.69465859,10.58051
8471,769.22065242,28.18158
8472,228.06476874,16.38679
8473,90.45075884,12.25001
8474,641.046139,10.34242
8475,263.52319887,14.95434
8476,919.05221184,19.06935
8477,220.59096638,20.02494
8478,791.34296062,19.10493
8479,71.82493076,8.12395
8480,850.67033245,24.69778
8481,392.45744981,18.1378
8482,NaN,NaN
8483,755.31011101,18.51414
8484,887.11063952,3.256216
8485,745.43164662,23.19213
8486,760.84560957,25.47149
8487,NaN,NaN
8488,887.50381456,4.237516
8489,307.02023833,15.72537
8490,661.6931206,30.83766
8491,64.99062414,16.31373
8492,89.71593086,8.127008
8493,326.6062534,24.25641
8494,636.55144323,28.39173
8495,532.99275802,21.66831
8496,821.33281683,12.31186
8497,492.34014659,18.5746
8498,657.24753471,7.012405
8499,629.86954535,22.80697
8500,114.85607582,NaN
8501,760.36810907,3.898838
8502,729.07775938,2.79523
8503,55.79938968,17.38548
8504,815.58359955,20.50069
8505,309.10595438,29.41709
8506,36.25274009,5.777578
8507,51.64129119,20.28471
8508,729.50796322,18.65793
8509,873.51789214,12.41419
8510,962.13731898,7.829979
8511,764.41612502,5.006451
8512,735.45803327,1.798628
8513,1045.81164829,50.88547
8514,667.884484,19.57959
8515,243.02303522,25.7551
8516,160.22701046,11.02948
8517,764.47927166,25.29151
8518,759.64128172,10.36912
8519,769.4486713,16.73795
8520,166.13405265,19.49852
8521,NaN,NaN
8522,997.17587353,21.96796
8523,325.55021769,14.05927
8524,827.27971835,17.53858
8525,670.03591,9.81184
8526,632.91490298,2.460346
8527,867.26374618,0.7972606
8528,653.5491866,8.517234
8529,966.22858673,6.833042
8530,221.67132989,17.94555
8531,873.59921687,24.24989
8532,NaN,NaN
8533,60.38241716,9.667996
8534,199.16592973,20.14824
8535,133.03986411,19.47895
8536,NaN,NaN
8537,95.47746673,28.64233
8538,27.3794718,7.178757
8539,723.54436993,12.28611
8540,27.65560359,13.13477
8541,563.68814074,18.06224
8542,569.78624983,23.34692
8543,643.68554652,12.93963
8544,930.07813817,15.5983
8545,312.72458158,36.7611
8546,694.0684128,6.986945
8547,845.30619441,12.93567
8548,683.41351856,0.8000205
8549,907.16113418,38.52615
8550,856.55821927,22.34
8551,64.63616935,10.3291
8552,895.42773396,32.45722
8553,222.77061803,22.33957
8554,798.31530176,9.446102
8555,889.22762926,11.34648
8556,94.83604344,11.65408
8557,166.55981091,22.4332
8558,677.56262329,16.26783
8559,607.59181476,11.83395
8560,580.26837454,10.41193
8561,664.19798209,1.486209
8562,885.3862851,16.36256
8563,274.50533416,37.62715
8564,655.36187557,5.557795
8565,956.27715745,19.30072
8566,861.04685553,10.10519
8567,71.7876327,11.69784
8568,251.93024369,27.628
8569,NaN,NaN
8570,897.88651399,9.614502
8571,886.64481272,2.801543
8572,474.52943605,8.401054
8573,435.05107129,7.56271
8574,575.79450667,20.73561
8575,363.61541001,13.64965
8576,725.10772705,6.840383
8577,601.96971623,24.88763
8578,867.87206057,3.279095
8579,308.01590293,29.49101
8580,143.45669012,12.3082
8581,161.66938351,17.29822
8582,606.63458626,13.53508
8583,675.45733721,8.533527
8584,362.88854099,32.26301
8585,956.28973489,20.41714
8586,528.63845456,21.6034
8587,958.30188072,9.696219
8588,664.86949346,35.13631
8589,150.19574551,14.54384
8590,604.44025266,22.01994
8591,692.99417995,20.08236
8592,748.13248684,26.19587
8593,879.24467873,5.592802
8594,817.35368306,19.40095
8595,NaN,NaN
8596,925.86607319,22.57687
8597,881.01620167,6.113061
8598,45.73359394,7.187075
8599,NaN,NaN
8600,772.31517,30.64143
8601,47.59012847,4.883575
8602,562.24462432,35.18727
8603,NaN,NaN
8604,606.34177513,29.32464
8605,NaN,NaN
8606,882.03419215,18.86485
8607,559.90593742,28.6167
8608,817.0968095,5.489418
8609,706.1416228,10.96838
8610,882.8926012,17.38757
8611,709.98246958,19.84329
8612,792.26116603,24.96895
8613,540.93092234,32.0766
8614,719.23485512,20.40983
8615,214.5437096,15.20441
8616,112.9964402,6.646678
8617,670.90054116,21.41932
8618,936.28673215,8.256074
8619,904.10130764,22.85604
8620,628.06060388,2.026834
8621,96.59218688,21.53259
8622,728.10821704,23.81503
8623,690.91351778,25.63219
8624,580.70792175,21.75366
8625,688.14536219,5.391019
8626,785.36432986,3.141952
8627,515.61872674,18.57572
8628,127.21422166,19.68012
