,srtm30_wgs84_Pantanal,srtm30_slope_Pantanal
4934,117.99159018,0.3391508
4935,122.6164584,0.6737222
4936,131.73760283,3.962406
4937,123.46672938,3.076429
4938,116.39165721,3.407188
4939,137.60916795,4.402716
4940,139.28022898,2.402695
4941,117.33197641,1.051985
4942,134.44298131,3.388016
4943,133.74113088,0.7388299
4944,128.11944086,3.937831
4945,112.63962621,0.46499
4946,141.41844052,3.564289
4947,108.89555494,0.338528
4948,129.88949099,2.219661
4949,137.78884274,0.4649345
4950,122.78136932,0.3369295
4951,122.07569819,0.7400025
4952,135.0325059,0.9743532
4953,130.42281189,1.701526
4954,141.7255304,1.47851
4955,124.37428944,2.750862
4956,133.86148815,4.120406
4957,130.34526918,1.480416
4958,128.85856142,2.397617
4959,133.81991412,2.162463
4960,139.0274482,1.480255
4961,127.73499568,0.7710931
4962,114.53341621,1.480625
4963,118.16530071,1.788298
4964,142.67150161,3.036457
4965,116.04516634,1.463464
4966,122.02277559,2.10136
4967,133.80092151,0.769655
4968,123.55820418,2.794087
4969,119.37606744,1.014533
4970,115.03229726,1.843661
4971,136.920131,2.066517
4972,123.4989664,3.074987
4973,121.99268552,3.258281
4974,120.06648048,1.051382
4975,116.11524483,3.540577
4976,110.52220642,2.362203
4977,114.45967014,1.188413
4978,119.28064564,5.380317
4979,130.8402497,1.009845
4980,117.00132596,0.9307538
4981,129.65728253,2.663466
4982,131.32188912,2.835876
4983,131.56984045,0.7399402
4984,129.78256223,0.7675501
4985,115.9067221,1.705479
4986,119.91658353,1.92696
4987,120.20709827,1.190401
4988,124.3791799,4.716384
4989,113.79123348,4.733046
4990,113.23640805,1.951557
4991,115.0063309,4.948343
4992,110.61850665,1.70562
4993,112.91481206,2.110826
4994,135.98204273,1.954807
4995,137.23020815,6.089292
4996,122.62404427,2.165482
4997,130.06133244,1.787171
4998,134.02510067,1.648942
4999,137.69722752,2.327157
5000,111.39463903,1.724104
5001,110.79797928,0.7404777
5002,114.84741622,0.930751
5003,133.15974427,1.009116
5004,136.0108329,1.08192
5005,142.45909458,2.691069
5006,108.1327557,2.930209
5007,124.46960233,2.431289
5008,132.82349458,3.409563
5009,136.19047504,2.361751
5010,117.63552861,5.101345
5011,142.671261,2.702186
5012,136.40474423,1.24737
5013,136.92610263,0.7691139
5014,142.44341199,1.085538
5015,126.27306898,3.547336
5016,136.513885,1.478892
5017,132.9659984,1.011113
5018,121.95366306,1.080035
5019,141.43070838,2.819239
5020,124.30574851,2.110939
5021,129.95790541,1.724619
5022,115.21900549,2.813829
5023,130.38188782,3.570505
5024,114.76250607,1.376427
5025,124.0044524,3.243397
5026,119.20170838,2.691002
5027,117.53293945,1.947705
5028,112.80714668,0.7679806
5029,121.65710167,1.24609
5030,119.72610624,2.026182
5031,139.43679287,4.019411
5032,120.80278847,1.537108
5033,124.96848783,3.569899
5034,111.54916502,2.22129
5035,121.20122284,2.105038
5036,134.21427707,0.3348983
5037,122.79424699,1.841538
5038,117.10712741,2.775637
5039,141.41446697,2.525672
5040,122.22259566,0.4648392
5041,121.31818909,0.6721412
5042,135.11616235,2.1014
5043,119.32590152,2.573293
5044,142.59640479,1.842642
5045,112.1942721,2.5733
5046,130.16181194,1.08386
5047,134.12145355,2.737808
5048,125.37765043,3.995754
5049,106.55109379,2.073358
5050,129.49146296,1.925997
5051,136.12654839,2.423449
5052,139.6058225,2.002039
5053,131.27741373,1.078778
5054,131.55548594,1.73542
5055,126.15067342,0.979125
5056,129.68969768,1.190346
5057,121.48886051,1.684792
5058,138.24067571,1.189212
5059,123.14242203,3.898449
5060,119.00718208,1.478319
5061,128.12071354,0.9737866
5062,130.70784586,1.245236
5063,131.29493516,0.738467
5064,115.38869365,3.686224
5065,132.67585921,1.708026
5066,140.23738377,0.7715489
5067,125.12249327,1.374619
5068,107.62892956,1.736689
5069,135.55497848,0.336966
5070,123.43026787,2.035876
5071,142.76926907,0.4648929
5072,110.05068648,1.243698
5073,121.14716849,3.035892
5074,128.97924753,1.085306
5075,116.61525771,2.358436
5076,124.35735631,3.82716
5077,122.61513899,1.188526
5078,110.13001031,4.520877
5079,126.05048941,3.734885
5080,117.76908337,3.151647
5081,113.01060794,2.698658
5082,136.55789759,4.616639
5083,117.08985749,1.351341
5084,114.1884854,1.011398
5085,128.88994897,1.788442
5086,138.65046197,1.401893
5087,115.64484477,5.345864
5088,140.796518,2.006007
5089,129.20720257,5.135037
5090,119.47735314,1.404515
5091,131.69817966,0.7400727
5092,121.98108828,1.407466
5093,108.64696426,2.814633
5094,127.35128699,0.7386383
5095,119.52011564,2.663131
5096,112.7479965,1.785072
5097,111.36401172,1.78764
5098,124.03195786,3.847394
5099,116.2389786,4.711498
5100,124.91505398,2.702704
5101,126.1918041,2.209237
5102,146.84064653,4.471187
5103,118.03306498,3.063357
5104,114.11556748,2.210116
5105,115.5882152,2.003359
5106,149.06184904,1.840761
5107,124.08764495,0.00231927
5108,115.33580531,1.687191
5109,132.12344083,4.641436
5110,134.55286112,1.480083
5111,146.52059055,5.39272
5112,119.78100895,1.478321
5113,130.71850814,2.157596
5114,141.15940086,0.7383959
5115,112.33299307,1.731542
5116,116.63246346,1.464278
5117,130.23312569,4.750829
5118,126.76384464,3.069443
5119,121.09451816,2.110262
5120,120.85046923,8.713986
5121,127.18567685,7.660771
5122,127.20926695,1.686885
5123,111.85946412,1.410607
5124,110.10204828,2.703957
5125,128.43211193,1.049593
5126,114.9205913,1.951773
5127,133.04991733,3.497439
5128,119.9916381,0.6742156
5129,137.66194842,1.352529
5130,127.35690119,2.035508
5131,122.47690466,0.7417021
5132,120.97219682,4.58312
5133,112.11118464,2.071203
5134,130.87968941,3.569305
5135,122.49573811,4.841439
5136,118.7149852,1.409707
5137,119.71516919,3.901421
5138,127.22418874,0.3386962
5139,140.71536852,1.731194
5140,112.05088573,1.0848
5141,118.36571886,2.523003
5142,149.34146921,1.374658
5143,115.78420172,0.7677395
5144,115.44600827,1.647154
5145,121.35772243,1.348955
5146,132.19889509,1.478573
5147,138.35787325,1.014285
5148,145.15943304,2.02031
5149,134.10696759,3.960385
5150,128.16284369,2.219919
5151,126.91864798,5.081235
5152,115.53763527,1.844847
5153,135.32314979,3.069695
5154,123.94139464,1.459502
5155,119.931431,2.108992
5156,127.56936151,1.410759
5157,134.46266331,1.703392
5158,130.87638903,0.00229794
5159,112.06064925,1.052109
5160,135.12791799,3.939625
5161,122.36951504,1.40667
5162,123.93119952,2.921705
5163,144.85674463,1.78457
5164,133.20171713,2.161368
5165,110.34955864,4.911377
5166,122.01701719,1.687043
5167,113.86153234,1.462368
5168,135.86613889,1.049512
5169,123.50754956,3.470422
5170,113.90862421,3.404541
5171,127.82658616,4.30256
5172,123.8257543,0.00218732
5173,143.52837501,2.366428
5174,134.16293645,1.18922
5175,140.50428837,3.238016
5176,149.21190141,2.605658
5177,112.98613294,0.7389401
5178,118.94741735,0.00222837
5179,130.24245563,0.7386163
5180,134.88935376,2.110488
5181,120.93132701,0.4668605
5182,127.17051988,2.004461
5183,120.49424635,0.335053
5184,116.64876925,0.4864775
5185,121.08329697,2.378073
5186,120.68995814,3.374168
5187,129.40293567,4.219676
5188,120.73574017,0.4649654
5189,117.3064131,1.081137
5190,117.59809241,3.036466
5191,132.54527622,1.47846
5192,116.39737968,1.469106
5193,132.76591815,1.051722
5194,132.78603053,1.649608
5195,131.75922825,1.78745
5196,132.05527066,4.152753
5197,124.99041015,3.56689
5198,117.92228189,3.691962
5199,127.96976855,0.7403888
5200,121.23152352,3.88189
5201,108.5170111,2.359067
5202,138.06590735,1.647697
5203,122.61981691,1.050641
5204,144.74580441,0.7403586
5205,111.4448523,2.933958
5206,115.71332969,2.818977
5207,111.88400651,2.703473
5208,138.22657544,1.085504
5209,108.30199,1.398206
5210,121.6474247,2.486469
5211,134.57655415,1.349879
5212,143.3027665,0.3363616
5213,127.55916483,5.037517
5214,138.58233729,2.357844
5215,120.98545008,0.7399564
5216,114.06784132,1.237673
5217,114.35695544,1.085962
5218,109.5373012,1.052221
5219,125.5045462,1.188458
5220,141.89044238,6.920257
5221,125.00133386,3.566908
5222,127.44526455,4.20072
5223,137.8766041,0.3397737
5224,138.2884377,1.01308
5225,120.40489983,1.081784
5226,112.89646717,1.050588
5227,132.35335162,2.03752
5228,141.69871081,1.405996
5229,136.83863777,1.647608
5230,123.82370338,3.413591
5231,107.7646836,3.036051
5232,141.76175945,2.692899
5233,146.01615392,5.099374
5234,128.10827036,0.675091
5235,127.35975323,1.052156
5236,133.571049,2.220138
5237,143.90836966,4.74764
5238,123.80293546,5.168068
5239,130.88235463,1.05212
5240,113.08224653,0.4648567
5241,135.86731036,1.847187
5242,126.86003525,4.30797
5243,107.26098662,2.793747
5244,115.51924522,1.238953
5245,135.67768497,3.472352
5246,122.47323053,4.203714
5247,137.15284855,1.846371
5248,116.12529856,0.6735588
5249,112.08342295,4.745741
5250,132.39900774,0.7384341
5251,131.26704951,1.013632
5252,128.21865189,0.4648403
5253,111.37380017,1.845876
5254,112.68067977,0.464902
5255,114.24144508,1.478258
5256,128.27067236,3.036152
5257,125.18375825,0.7399091
5258,113.85135724,1.082922
5259,124.02845499,2.525134
5260,115.25952574,1.48003
5261,117.39792047,2.0274
5262,120.3197193,1.704833
5263,109.53748802,1.688213
5264,134.8286866,2.039324
5265,112.71571146,0.6775789
5266,126.57048351,4.215051
5267,143.86218252,1.722907
5268,115.15400865,1.924918
5269,144.8180057,2.698305
5270,138.21974523,2.218288
5271,116.30545233,1.245969
5272,143.0987151,2.571487
5273,139.28479294,3.71215
5274,123.00335193,1.408942
5275,111.25622204,0.6770969
5276,117.88911903,3.073151
5277,117.4837247,3.152188
5278,135.62201734,0.3362165
5279,107.53554628,3.797624
5280,124.48889454,2.039417
5281,110.96689732,1.243982
5282,125.00402873,1.191201
5283,138.52452667,2.618869
5284,136.02875738,1.78478
5285,113.89007253,0.674313
5286,134.06529427,2.064909
5287,132.7021255,1.706709
5288,122.67652613,2.108928
5289,134.08974468,2.686165
5290,118.32202576,2.956248
5291,138.8658875,1.460757
5292,142.99684183,1.925008
5293,129.6105362,3.402164
5294,109.87649836,4.316286
5295,134.32166713,0.6722196
5296,126.16998613,1.015138
5297,110.12661289,2.618863
5298,112.88707928,1.407316
5299,118.45671122,1.084409
5300,122.41197712,0.7398768
5301,140.45353387,1.784928
5302,138.48416503,3.565839
5303,123.06982661,0.9307963
5304,116.52931737,2.108487
5305,113.63330738,0.4649714
5306,129.03780821,1.241145
5307,111.78735806,3.262471
5308,119.75593744,1.246482
5309,105.73263255,1.013908
5310,127.28414405,2.36107
5311,125.85099453,4.467104
5312,119.21947709,1.375727
5313,118.86181796,2.327156
5314,117.89413553,2.219662
5315,113.5449931,0.9767057
5316,114.98179674,0.3384773
5317,124.9581388,2.932074
5318,108.5954322,2.03686
5319,131.01206941,1.051283
5320,129.12852405,6.387221
5321,129.5579485,2.007742
5322,134.50658487,2.964789
5323,119.30572559,2.007078
5324,125.43147427,4.150116
5325,136.97201349,2.205409
5326,123.88209871,1.647591
5327,132.48181885,1.051711
5328,134.45461789,2.378425
5329,116.89861448,5.848246
5330,138.05366605,1.786818
5331,129.90391819,1.081682
5332,115.35096141,0.4667245
5333,128.86855607,1.374758
5334,132.3922334,1.736748
5335,144.22179999,1.051328
5336,130.25385099,2.022516
5337,121.68188486,2.370991
5338,112.25893867,4.30673
5339,115.40499735,2.662378
5340,118.89740026,1.705231
5341,127.91845798,2.922557
5342,118.93310724,5.133324
5343,126.7898984,0.6732411
5344,141.34237087,0.465001
5345,127.05050722,0.9326926
5346,119.79548687,2.423595
5347,131.11775558,2.523597
5348,130.15873689,1.841159
5349,108.57166009,2.369814
5350,133.56203706,1.734768
5351,127.79170836,2.813282
5352,133.13695617,1.706412
5353,120.73816181,2.770523
5354,120.66928436,1.649571
5355,106.33993212,2.44459
5356,116.01535131,2.479256
5357,136.91050192,1.2411
5358,128.04218628,3.239175
5359,130.80586106,4.397054
5360,135.29158433,0.767558
5361,112.14585339,1.686996
5362,139.58330867,3.133665
5363,138.73661986,1.92518
5364,135.77153351,1.730453
5365,113.84959994,0.9791542
5366,139.19069644,1.013173
5367,133.23765841,0.7653023
5368,136.46343997,3.883251
5369,130.16228427,6.420557
5370,132.10677411,3.883863
5371,133.40448996,1.850012
5372,134.97653342,3.571302
5373,126.94306137,0.6736425
5374,138.49597306,4.304806
5375,133.29583821,3.075607
5376,125.40372364,4.73445
5377,114.90561727,0.3357514
5378,132.61864622,3.909935
5379,133.57894663,1.053751
5380,140.79288388,5.537428
5381,123.79255996,2.300795
5382,130.30830142,4.383663
5383,130.94563185,0.4648969
5384,116.69330741,3.140772
5385,109.03568039,0.7389616
5386,124.64848088,1.732495
5387,124.4553804,2.202904
5388,126.92052608,0.9728859
5389,116.25554898,2.377249
5390,115.3467007,5.761813
5391,129.53670238,1.244112
5392,115.81193423,3.138506
5393,110.54007895,2.035275
5394,120.18600346,2.701906
5395,140.76758246,3.437286
5396,124.60745387,3.70454
5397,106.72118609,0.7390155
5398,136.39286089,3.740647
5399,134.90623148,1.403833
5400,124.42466015,1.409117
5401,116.86827843,2.004236
5402,131.6107596,1.706219
5403,120.51123749,3.234091
5404,120.70133449,3.882953
5405,125.38064835,4.640518
5406,126.18924697,1.647579
5407,142.74060839,1.37438
5408,115.91425626,1.348023
5409,123.99293157,2.004756
5410,111.41288411,1.647539
5411,121.93213273,1.924594
5412,119.20474337,5.573535
5413,140.86700102,2.006738
5414,122.14988277,1.687948
5415,118.21584769,3.472528
5416,129.14870323,2.36295
5417,112.10322685,2.57314
5418,127.21485906,3.061874
5419,132.15504652,2.22086
5420,118.04132595,1.687624
5421,142.97342428,1.242227
5422,117.9613715,1.053212
5423,115.66898304,1.082524
5424,113.34332105,1.480312
5425,127.97871805,1.05186
5426,109.18300874,1.052219
5427,142.66678557,3.796236
5428,104.82513067,0.676465
5429,117.35836915,1.013838
5430,129.06715633,0.9306719
5431,111.18187738,1.689206
5432,135.64596508,5.341695
5433,112.78836849,4.078841
5434,138.45205173,2.369792
5435,111.92852783,1.737788
5436,124.59579804,4.070742
5437,121.37053826,0.7417842
5438,115.34085732,2.108985
5439,112.00300222,0.6746768
5440,131.05306625,3.44295
5441,125.39438414,0.00219464
5442,111.08719558,1.705017
5443,140.94959367,4.476154
5444,134.22232553,3.068208
5445,109.95981815,1.541093
5446,125.32017009,1.348605
5447,108.56787646,1.242882
5448,109.70937223,3.696616
5449,138.84395158,0.7384602
5450,131.08051451,3.962264
5451,132.89445458,1.647833
5452,126.95167281,0.675722
5453,118.69187556,3.11231
5454,117.36267104,1.008663
5455,116.74970987,4.414036
5456,122.73980344,1.861889
5457,112.39201858,1.052216
5458,127.36912215,2.49102
5459,127.22599734,2.736137
5460,126.78643999,2.379136
5461,140.67941982,1.68384
5462,113.51613084,1.479073
5463,137.07580878,1.191178
5464,136.79112126,1.722626
5465,125.8855147,3.138836
5466,121.5962297,0.4856496
5467,135.60396704,1.703068
5468,117.57019779,0.3381289
5469,136.92544666,6.701445
5470,143.4440773,2.958624
5471,139.74415462,1.648981
5472,114.86769181,2.164401
5473,151.38407617,1.722936
5474,119.91128714,2.033421
5475,118.31877048,3.472244
5476,120.36584521,2.482486
5477,137.84498286,2.607017
5478,118.4633444,1.649529
5479,112.88710892,1.189297
5480,117.45457014,1.6871
5481,122.25931033,1.787638
5482,136.8786141,1.705325
5483,119.37268563,1.18931
5484,116.83178092,1.786189
5485,112.87901665,2.42519
5486,123.65454793,3.292673
5487,110.7615347,1.351026
5488,136.32270313,2.062193
5489,107.25302804,2.705332
5490,114.84534932,2.218566
5491,150.08026996,3.499148
5492,125.86423745,1.190337
5493,126.28108192,0.4666946
5494,124.04984716,1.480166
5495,115.43889085,0.4909232
5496,126.10553764,1.724477
5497,136.48573542,5.13248
5498,112.80082352,3.071557
5499,120.17905931,1.722881
5500,111.48878564,2.968432
5501,125.30559363,1.705021
5502,143.86100814,2.368951
5503,128.12232101,1.926067
5504,135.69125785,1.531297
5505,124.22623145,1.4783
5506,114.5913419,3.034409
5507,144.07724226,0.7384124
5508,130.39696765,3.735555
5509,123.70750198,0.3382585
5510,122.68318539,4.462175
5511,131.62352966,1.704618
5512,134.52248238,0.4849358
5513,126.61675404,3.370292
5514,122.7253291,2.4799
5515,115.85133382,0.9307199
5516,115.72445342,1.462379
5517,123.70175755,4.191957
5518,138.80046654,1.014528
5519,131.00991971,1.352608
5520,114.66586169,0.9307136
5521,115.13880937,4.858702
5522,110.055425,0.741796
5523,114.49395965,1.720613
5524,123.5502131,2.007051
5525,124.74240477,3.998134
5526,131.19555183,2.525062
5527,135.65859705,2.435686
5528,129.54055543,0.7648994
5529,116.04031291,1.647001
5530,126.58496625,0.9307503
5531,126.047774,2.03577
5532,126.00928789,1.396374
5533,131.64701487,3.035348
5534,118.85339552,1.347458
5535,120.79743356,2.036408
5536,147.51293624,2.698648
5537,128.47158922,0.4853909
5538,128.89507954,2.161191
5539,139.2742035,2.48389
5540,125.89697891,0.6742037
5541,118.86951275,1.734662
5542,125.34849065,2.207515
5543,124.60043893,1.375575
5544,129.98654074,1.481818
5545,137.14673955,1.348645
5546,116.717979,2.486926
5547,105.81000611,4.125316
5548,104.94684007,3.186862
5549,139.44258292,0.4893977
5550,139.22782929,2.379124
5551,130.97717126,1.051888
5552,134.41309559,3.407157
5553,105.74524288,2.92892
5554,134.81288123,2.703144
5555,137.67708439,1.396391
5556,123.78391305,1.242416
5557,148.28475378,5.046633
5558,117.52064594,2.396899
5559,136.83731451,2.400687
5560,136.8159784,0.3351378
5561,136.23031058,1.786811
5562,124.01584407,4.741562
5563,140.89053164,2.521891
5564,132.1668864,2.202254
5565,128.80495882,0.4907286
5566,132.32486733,1.010475
5567,117.63956364,1.845512
5568,122.08408995,0.7402499
5569,130.17066762,4.749074
5570,147.85581231,8.339631
5571,125.17916491,2.3047
5572,137.65162579,0.7685136
5573,143.64440425,0.6769773
5574,108.46045638,1.687565
5575,119.68682727,1.68563
5576,132.52444646,2.163991
5577,138.16490423,2.364648
5578,109.8233058,1.843957
5579,141.42069044,2.919404
5580,116.44675511,1.376298
5581,117.50304831,2.377494
5582,123.03902326,2.02282
5583,129.71940548,2.697696
5584,127.97471247,1.080368
5585,114.30836119,2.436682
5586,131.37497345,2.933055
5587,122.76023722,2.00948
5588,113.38665008,2.211764
5589,126.44839805,1.375849
5590,134.12804003,2.753533
5591,116.2944887,0.00215688
5592,112.37927005,2.696467
5593,126.21563088,3.564168
5594,124.76362089,2.484257
5595,132.72091477,2.488804
5596,134.48620237,2.957354
5597,133.11939869,3.179469
5598,128.05965417,1.649607
5599,128.08033011,3.060979
5600,135.42607594,4.47635
5601,139.13927959,0.4649945
5602,108.04423368,4.735184
5603,114.53477062,2.702435
5604,130.64279968,1.788872
5605,113.24597077,1.851429
5606,140.23645765,1.784478
5607,110.20378551,3.726281
5608,108.69703208,0.4874066
5609,115.85875223,1.734908
5610,121.74110522,1.051357
5611,113.42825468,2.377154
5612,114.98859588,1.70462
5613,120.04937372,2.370308
5614,133.15134137,1.706766
5615,116.22212297,5.040517
5616,119.01389143,0.7388348
5617,116.45047219,0.3394713
5618,122.55255853,4.43323
5619,118.77522381,1.737084
5620,122.13914905,4.212458
5621,107.34100235,0.7400314
5622,112.79666425,0.9326572
5623,120.43371562,2.933553
5624,123.89536296,1.479874
5625,126.8260276,0.7404212
5626,123.53846655,1.402167
5627,125.33223684,2.770839
5628,122.10910839,1.402065
5629,129.98314974,2.368713
5630,135.83325348,2.201266
5631,132.3230377,1.349151
5632,142.8051357,1.926053
5633,114.06386069,2.794221
5634,121.17330395,2.219958
5635,123.8343177,1.649551
5636,131.52773182,1.014087
5637,110.4625335,2.310024
5638,138.49532621,1.687326
5639,119.95392552,8.359466
5640,118.39695556,2.835248
5641,124.92106691,2.70611
5642,121.64284678,2.219689
5643,122.64066183,2.169679
5644,129.48751952,1.01211
5645,138.80495287,1.012367
5646,117.86886328,2.956289
5647,137.02549271,3.367443
5648,106.94553656,3.731781
5649,122.95212131,2.068765
5650,132.09771552,1.376173
5651,131.89698512,0.9326603
5652,121.37258866,2.379969
5653,127.72954097,2.020328
5654,118.05159728,2.208023
5655,123.34686834,1.95694
5656,108.29977086,1.464987
5657,134.97951211,3.367533
5658,128.34195061,0.7399018
5659,118.18728275,1.649546
5660,124.81336927,2.700772
5661,138.40159045,3.372946
5662,122.39786283,3.703899
5663,106.63072247,1.08461
5664,137.33732925,1.722477
5665,130.80645765,3.548826
5666,141.20426026,0.00232296
5667,137.87065652,4.442731
5668,121.86374207,2.03959
5669,125.22146773,2.435994
5670,147.31656809,1.736082
5671,116.68367746,2.202315
5672,142.73264231,1.736758
5673,119.87735418,1.406415
5674,122.58578479,1.951535
5675,118.76167294,2.481025
5676,125.81797891,2.402043
5677,138.69771387,4.770716
5678,118.1126158,3.838428
5679,123.65842136,1.078802
5680,143.31810148,0.3380539
5681,117.66416399,5.41633
5682,133.17577008,1.244713
5683,125.50947461,1.647755
5684,140.83809649,1.704156
5685,124.1323746,3.699641
5686,139.56821476,0.6779371
5687,121.04980622,2.522233
5688,108.95746658,2.310606
5689,109.58700436,1.190375
5690,134.95218072,1.649606
5691,123.83914901,2.069337
5692,112.86303371,0.740533
5693,118.123637,1.403581
5694,125.46403939,1.925337
5695,142.5851068,1.350545
5696,109.20015327,0.4649698
5697,124.09922261,3.035016
5698,134.18377608,1.051814
5699,123.43452506,1.734243
5700,115.5439108,1.191156
5701,124.78242671,1.009739
5702,111.35653208,1.011101
5703,112.89826421,0.3386157
5704,134.37450022,1.353546
5705,136.26187334,9.115893
5706,131.34923391,3.47536
5707,117.25126861,1.705594
5708,122.74749724,3.545767
5709,127.95063431,0.3347732
5710,127.77264361,2.014754
5711,137.26223467,1.718892
5712,126.99211633,2.482982
5713,134.40025114,3.259861
5714,111.34180485,1.083463
5715,113.0417836,1.053727
5716,117.25833816,1.241752
5717,127.00673406,1.01036
5718,119.97774172,0.7402425
5719,122.8174919,2.425751
5720,134.14684967,0.4895062
5721,130.45639265,1.719633
5722,125.74672049,3.542234
5723,112.66002303,1.541115
5724,116.52057019,0.7708883
5725,141.90708412,1.078988
5726,122.02483284,2.69418
5727,132.61282074,1.349804
5728,131.5905957,2.522818
5729,118.95224594,3.036897
5730,121.89562209,1.927159
5731,115.46791596,0.7388567
5732,127.53643587,1.924014
5733,108.54920332,1.861927
5734,129.89048164,2.005016
5735,130.81739811,2.162418
5736,125.05627264,2.023159
5737,109.92920348,1.686696
5738,133.83897895,1.722409
5739,132.82811806,1.648854
5740,123.7362549,2.064684
5741,137.3394431,2.47602
5742,121.97791824,4.478152
5743,120.42873691,0.00219474
5744,125.53366573,0.9306997
5745,130.73579815,1.8461
5746,120.93365067,3.365493
5747,117.12425958,7.019566
5748,130.41283356,2.379935
5749,113.58580319,1.082458
5750,134.88885471,3.373601
5751,108.76890746,2.697513
5752,125.23681319,1.012006
5753,126.56517578,3.295053
5754,121.75814685,6.845166
5755,111.33088563,3.075116
5756,111.87963274,3.667798
5757,139.07408506,2.101585
5758,119.61886488,4.885051
5759,120.50928471,2.103225
5760,151.11115689,2.687211
5761,143.38359008,1.34987
5762,125.56448465,3.707866
5763,117.52148923,3.248347
5764,116.40833414,2.812852
5765,119.85942279,1.34865
5766,129.75044345,3.246205
5767,131.79880564,3.245341
5768,110.3239459,3.710524
5769,113.98029448,2.206241
5770,135.27482337,4.772076
5771,139.37147249,1.701293
5772,126.24887244,0.6756731
5773,125.86469081,1.685047
5774,132.42864351,1.376639
5775,125.44952657,0.4649341
5776,130.21843201,3.40787
5777,108.58817869,1.647742
5778,124.72808105,2.958031
5779,137.91884826,3.695842
5780,131.22058357,1.848406
5781,127.43225528,1.013709
5782,121.22470528,3.401729
5783,117.1969083,1.703683
5784,137.59525281,1.19118
5785,142.62810857,0.6739367
5786,117.16090313,2.023818
5787,115.16480707,1.481828
5788,104.59001211,1.848802
5789,138.14157391,2.77198
5790,138.88670016,1.375307
5791,126.92621817,1.051875
5792,113.9825246,1.685544
5793,137.0358214,1.190329
5794,115.75985886,2.166161
5795,122.9095243,1.053334
5796,133.05935601,0.7417549
5797,109.89840477,0.3385522
5798,139.89373448,2.571045
5799,128.27773086,6.027355
5800,108.50940854,1.0539
5801,113.0254337,3.569735
5802,127.20067597,0.975777
5803,124.43699705,0.9308066
5804,132.91526999,2.061963
5805,109.33153066,1.408769
5806,115.82225317,3.030737
5807,136.02906552,2.169863
5808,112.69645877,4.21031
5809,132.64913089,2.004616
5810,141.46200571,5.390752
5811,122.20572558,1.010425
5812,124.48325656,3.173414
5813,122.12536472,1.735584
5814,136.37152595,2.525626
5815,108.67599643,1.955248
5816,124.68481679,2.036218
5817,139.65260874,3.540941
5818,137.02091574,1.349485
5819,128.28884328,1.012641
5820,114.01807852,4.298436
5821,119.54094443,2.218787
5822,132.4177107,1.861906
5823,106.29916174,0.7722746
5824,120.04136495,0.9786288
5825,119.87123555,1.537004
5826,129.87599023,4.293719
5827,114.94803095,2.108539
5828,122.11656872,1.243583
5829,114.75740219,1.846059
5830,143.74603792,1.646978
5831,120.04198362,1.462843
5832,119.86272542,1.847018
5833,136.58116982,3.497458
5834,125.25706507,1.720162
5835,125.46290669,2.360186
5836,121.93813347,2.571417
5837,125.18088785,1.846386
5838,145.78980802,2.8346
5839,130.03681809,2.034462
5840,146.31159084,1.649553
5841,124.53030573,2.83407
5842,135.54429053,0.7416693
5843,114.0805201,1.405331
5844,120.99181826,2.008962
5845,129.29217991,0.3365697
5846,121.56981764,1.24649
5847,124.94876583,0.6745782
5848,119.21903288,3.11185
5849,127.02919691,3.294442
5850,130.40287967,3.471394
5851,112.80700828,0.7398626
5852,124.64408266,1.010509
5853,122.9049005,2.061603
5854,129.67612688,1.706229
5855,133.67537965,1.649005
5856,142.47000816,1.725033
5857,117.88943383,2.701119
5858,113.09973533,1.687817
5859,124.82283663,5.104322
5860,136.31705312,3.238748
5861,121.79660345,2.807184
5862,125.43412878,0.6767508
5863,124.90222572,3.234977
5864,118.87450962,1.846581
5865,114.13420986,2.370449
5866,117.82167057,1.705474
5867,135.24402401,3.256722
5868,137.98021599,1.785551
5869,120.74493597,2.916959
5870,130.33597158,1.851454
5871,127.39664423,3.036585
5872,137.36047961,1.846361
5873,139.05441377,1.724249
5874,121.51127906,0.7387927
5875,139.37367703,0.7668036
5876,111.72344476,5.315872
5877,119.61040141,2.479604
5878,125.16290098,0.7384675
5879,142.00962306,2.480686
5880,129.85229707,4.137494
5881,136.1415566,1.346652
5882,130.78511478,1.481931
5883,113.76078706,3.499174
5884,113.60643961,5.571773
5885,144.88465868,0.7653139
5886,133.25902294,0.338218
5887,112.68517452,1.049822
5888,123.68094067,4.13593
5889,126.33714256,1.377656
5890,128.51062021,3.497429
5891,135.98213432,6.931847
5892,122.41052219,1.350622
5893,118.8077648,4.307207
5894,143.10268393,1.191193
5895,118.8432215,0.3350966
5896,124.7555418,2.955006
5897,113.77532845,1.738851
5898,131.97851992,1.082855
5899,110.42273926,2.218547
5900,122.07555366,2.037855
5901,132.06534303,1.012252
5902,127.89968583,0.3350395
5903,122.66234948,4.20065
5904,131.32907166,2.301528
5905,131.81994937,4.471519
5906,116.928823,1.348489
5907,114.78739816,3.53835
5908,131.71531371,2.104228
5909,133.04621803,2.367053
5910,127.90391109,1.052531
5911,129.43754085,1.347412
5912,129.78000705,0.7658362
5913,122.60755831,1.536891
5914,119.49842056,1.188345
5915,137.37017077,1.786144
5916,112.26810433,2.728604
5917,130.73659614,1.460822
5918,128.33808819,4.45521
5919,115.45607047,1.013142
5920,117.7681628,2.209039
5921,126.1368819,1.481413
5922,142.76409796,4.214775
