,aster30_wgs84_Pantanal,aster30_slope_Pantanal
5340,117.89740026,0.4853183
5341,129.91845798,4.836801
5342,115.93310724,1.536856
5343,125.7898984,1.646942
5344,137.34237087,4.91054
5345,127.05050722,1.685121
5346,118.79548687,3.421181
5347,131.11775558,4.29933
5348,135.15873689,8.711888
5349,107.57166009,4.581722
5350,137.56203706,3.564111
5351,123.79170836,6.388501
5352,128.13695617,5.191048
5353,118.73816181,3.404139
5354,118.66928436,6.044541
5355,105.33993212,2.44459
5356,122.01535131,6.26827
5357,137.91050192,5.487245
5358,128.04218628,2.003953
5359,126.80586106,1.010088
5360,129.29158433,1.689506
5361,111.14585339,1.084071
5362,139.58330867,1.840803
5363,130.73661986,3.88583
5364,138.77153351,1.374562
5365,110.84959994,1.190388
5366,133.19069644,7.08427
5367,139.23765841,2.835864
5368,138.46343997,5.066001
5369,131.16228427,6.599453
5370,132.10677411,8.351885
5371,136.40448996,3.034095
5372,137.97653342,3.706264
5373,132.94306137,10.84264
5374,140.49597306,2.210429
5375,129.29583821,8.339499
5376,128.40372364,6.598036
5377,110.90561727,3.571227
5378,125.61864622,9.693199
5379,130.57894663,0.6728639
5380,148.79288388,2.967753
5381,125.79255996,1.648987
5382,142.30830142,7.0501
5383,128.94563185,3.410322
5384,116.69330741,3.250401
5385,114.03568039,2.165616
5386,126.64848088,0.7664773
5387,131.4553804,4.749532
5388,126.92052608,0.6750169
5389,109.25554898,2.360369
5390,117.3467007,11.13484
5391,127.53670238,2.60919
5392,111.81193423,1.684294
5393,109.54007895,3.798693
5394,118.18600346,3.564716
5395,138.76758246,0.3349169
5396,124.60745387,2.693553
5397,104.72118609,0.9307999
5398,132.39286089,3.247067
5399,136.90623148,2.108987
5400,117.42466015,4.414521
5401,120.86827843,5.779998
5402,131.6107596,2.735478
5403,116.51123749,3.395818
5404,120.70133449,3.133917
5405,128.38064835,11.40456
5406,130.18924697,3.716346
5407,136.74060839,2.000047
5408,115.91425626,5.348351
5409,116.99293157,5.758334
5410,117.41288411,4.19651
5411,123.93213273,5.406957
5412,125.20474337,1.649467
5413,140.86700102,3.568269
5414,114.14988277,1.084463
5415,128.21584769,3.45225
5416,125.14870323,2.808784
5417,115.10322685,6.692256
5418,127.21485906,4.770584
5419,143.15504652,3.398147
5420,111.04132595,1.704049
5421,141.97342428,4.933303
5422,111.9613715,4.582332
5423,107.66898304,3.292629
5424,110.34332105,5.041734
5425,131.97871805,4.714859
5426,113.18300874,2.836517
5427,147.66678557,5.394484
5428,104.82513067,6.110953
5429,115.35836915,4.886796
5430,133.06715633,3.236454
5431,110.18187738,2.618002
5432,129.64596508,5.701966
5433,109.78836849,2.524922
5434,141.45205173,10.30347
5435,114.92852783,2.327153
5436,124.59579804,1.240151
5437,123.37053826,2.81569
5438,119.34085732,3.672015
5439,116.00300222,3.077722
5440,119.05306625,2.033961
5441,131.39438414,2.103973
5442,106.08719558,0.4667964
5443,131.94959367,4.705358
5444,142.22232553,5.103761
5445,113.95981815,1.191139
5446,121.32017009,1.648956
5447,103.56787646,6.724649
5448,107.70937223,5.346466
5449,134.84395158,4.430302
5450,135.08051451,5.112046
5451,125.89445458,1.648798
5452,128.95167281,3.848508
5453,119.69187556,9.86114
5454,124.36267104,1.081623
5455,112.74970987,4.693752
5456,127.73980344,2.422142
5457,116.39201858,3.571643
5458,134.36912215,5.728694
5459,130.22599734,3.076321
5460,130.78643999,3.997277
5461,138.67941982,3.033542
5462,119.51613084,2.617938
5463,141.07580878,4.580513
5464,141.79112126,5.742564
5465,124.8855147,6.12688
5466,120.5962297,2.329185
5467,139.60396704,6.111785
5468,114.57019779,2.695684
5469,142.92544666,5.069563
5470,137.4440773,2.807145
5471,147.74415462,0.6719589
5472,114.86769181,1.351231
5473,148.38407617,7.126659
5474,114.91128714,4.67275
5475,112.31877048,2.836542
5476,120.36584521,1.010208
5477,140.84498286,7.032926
5478,113.4633444,3.664895
5479,111.88710892,1.787127
5480,106.45457014,3.179848
5481,123.25931033,0.9307907
5482,130.8786141,6.246303
5483,121.37268563,4.379722
5484,115.83178092,8.203424
5485,115.87901665,1.409007
5486,122.65454793,6.734626
5487,108.7615347,2.792118
5488,138.32270313,7.760066
5489,109.25302804,0.7685708
5490,116.84534932,2.739685
5491,143.08026996,2.329151
5492,124.86423745,2.484049
5493,125.28108192,7.746341
5494,123.04984716,3.996667
5495,119.43889085,3.379722
5496,130.10553764,7.003199
5497,130.48573542,1.48039
5498,115.80082352,7.737204
5499,117.17905931,0.930719
5500,111.48878564,2.013268
5501,130.30559363,3.074379
5502,140.86100814,2.379115
5503,121.12232101,5.393364
5504,128.69125785,4.121563
5505,120.22623145,3.368297
5506,113.5913419,3.675438
5507,140.07724226,2.425162
5508,123.39696765,5.280171
5509,124.70750198,1.014433
5510,117.68318539,4.403069
5511,132.62352966,1.079974
5512,128.52248238,3.793579
5513,127.61675404,3.149368
5514,117.7253291,5.355776
5515,110.85133382,2.37042
5516,114.72445342,0.9744314
5517,121.70175755,1.786337
5518,135.80046654,3.035377
5519,130.00991971,4.974602
5520,105.66586169,3.998565
5521,117.13880937,5.351742
5522,109.055425,4.972513
5523,113.49395965,3.84736
5524,128.5502131,5.316329
5525,123.74240477,2.439139
5526,128.19555183,7.188701
5527,133.65859705,1.531545
5528,133.54055543,3.469443
5529,114.04031291,0.7652549
5530,125.58496625,2.108996
5531,131.047774,3.13774
5532,130.00928789,3.029185
5533,138.64701487,2.425641
5534,122.85339552,3.960135
5535,117.79743356,6.048402
5536,143.51293624,2.377127
5537,128.47158922,2.920015
5538,126.89507954,4.135213
5539,148.2742035,3.720918
5540,123.89697891,3.403258
5541,115.86951275,4.148375
5542,125.34849065,4.885117
5543,127.60043893,3.035933
5544,132.98654074,0.3397336
5545,132.14673955,4.52089
5546,117.717979,1.84672
5547,105.81000611,0.3361312
5548,111.94684007,2.523784
5549,145.44258292,6.706581
5550,140.22782929,5.203953
5551,130.97717126,10.81824
5552,131.41309559,1.375025
5553,104.74524288,0.3371673
5554,133.81288123,3.142887
5555,138.67708439,2.394469
5556,126.78391305,3.469186
5557,148.28475378,6.274065
5558,112.52064594,2.204729
5559,136.83731451,0.672473
5560,136.8159784,3.034155
5561,137.23031058,1.68843
5562,124.01584407,4.867526
5563,136.89053164,1.081851
5564,130.1668864,2.746168
5565,131.80495882,3.473699
5566,130.32486733,4.734999
5567,116.63956364,3.562986
5568,114.08408995,8.5854
5569,117.17066762,5.606858
5570,156.85581231,8.101318
5571,124.17916491,6.747503
5572,135.65162579,6.200162
5573,141.64440425,2.695093
5574,109.46045638,5.047329
5575,110.68682727,6.602609
5576,135.52444646,9.285694
5577,131.16490423,6.371113
5578,105.8233058,1.404445
5579,138.42069044,1.92407
5580,118.44675511,2.526699
5581,117.50304831,5.387322
5582,121.03902326,2.108479
5583,116.71940548,4.618443
5584,125.97471247,2.005193
5585,118.30836119,2.377906
5586,133.37497345,4.915115
5587,127.76023722,3.570099
5588,116.38665008,0.6765169
5589,121.44839805,3.401729
5590,133.12804003,3.382902
5591,117.2944887,9.00479
5592,110.37927005,3.370544
5593,136.21563088,3.802636
5594,123.76362089,3.960317
5595,129.72091477,3.113057
5596,138.48620237,7.953594
5597,130.11939869,2.436596
5598,125.05965417,6.385358
5599,124.08033011,3.260146
5600,128.42607594,0.4905677
5601,144.13927959,3.540944
5602,111.04423368,3.498827
5603,113.53477062,5.37353
5604,130.64279968,3.696491
5605,115.24597077,1.469803
5606,139.23645765,4.303479
5607,111.20378551,2.836609
5608,103.69703208,3.473096
5609,117.85875223,1.373203
5610,129.74110522,1.734072
5611,114.42825468,4.301857
5612,113.98859588,2.023882
5613,119.04937372,2.836562
5614,131.15134137,1.409159
5615,117.22212297,9.286833
5616,117.01389143,4.768759
5617,120.45047219,4.740573
5618,128.55255853,1.722164
5619,112.77522381,2.525626
5620,126.13914905,5.847775
5621,103.34100235,3.370931
5622,109.79666425,4.460515
5623,118.43371562,4.138294
5624,121.89536296,5.524568
5625,123.8260276,7.930048
5626,127.53846655,4.136262
5627,119.33223684,3.845587
5628,132.10910839,1.84411
5629,127.98314974,4.063503
5630,136.83325348,7.104434
5631,129.3230377,4.948934
5632,145.8051357,4.007982
5633,111.06386069,4.293794
5634,116.17330395,3.417588
5635,121.8343177,1.949586
5636,132.52773182,4.457645
5637,110.4625335,3.673522
5638,144.49532621,1.721391
5639,123.95392552,9.24812
5640,114.39695556,4.404399
5641,118.92106691,11.13133
5642,119.64284678,2.108979
5643,128.64066183,8.9387
5644,131.48751952,4.381012
5645,136.80495287,0.7693149
5646,120.86886328,4.137694
5647,134.02549271,1.478197
5648,113.94553656,5.477513
5649,126.95212131,0.00216016
5650,131.09771552,5.771609
5651,132.89698512,4.430795
5652,119.37258866,1.788341
5653,129.72954097,2.803067
5654,118.05159728,3.034395
5655,124.34686834,4.841714
5656,106.29977086,0.00199161
5657,133.97951211,6.455021
5658,128.34195061,5.345262
5659,120.18728275,2.923069
5660,121.81336927,3.15441
5661,140.40159045,9.038285
5662,128.39786283,4.781401
5663,109.63072247,2.10373
5664,132.33732925,5.767747
5665,130.80645765,1.247576
5666,135.20426026,5.657216
5667,139.87065652,5.513834
5668,128.86374207,5.594515
5669,130.22146773,4.035444
5670,139.31656809,7.971169
5671,118.68367746,2.022358
5672,128.73264231,13.43608
5673,120.87735418,4.86935
5674,127.58578479,2.102341
5675,115.76167294,3.177477
5676,121.81797891,14.63292
5677,136.69771387,9.970455
5678,115.1126158,1.080573
5679,122.65842136,3.151406
5680,140.31810148,6.752152
5681,119.66416399,1.863589
5682,129.17577008,9.612285
5683,125.50947461,6.110266
5684,153.83809649,4.649443
5685,123.1323746,0.4669481
5686,132.56821476,2.373291
5687,120.04980622,0.4897334
5688,109.95746658,3.40874
5689,111.58700436,5.772912
5690,134.95218072,3.731179
5691,129.83914901,4.136537
5692,111.86303371,2.103665
5693,117.123637,6.200389
5694,123.46403939,6.11014
5695,142.5851068,0.9307612
5696,116.20015327,3.707721
5697,130.09922261,4.37679
5698,128.18377608,1.861933
5699,125.43452506,2.001323
5700,118.5439108,6.207515
5701,121.78242671,6.030278
5702,108.35653208,1.86369
5703,115.89826421,1.082539
5704,136.37450022,5.606639
5705,139.26187334,8.952335
5706,140.34923391,8.400438
5707,114.25126861,5.196635
5708,121.74749724,3.373546
5709,128.95063431,5.70512
5710,123.77264361,5.550027
5711,130.26223467,2.219481
5712,130.99211633,1.081577
5713,132.40025114,2.70084
5714,118.34180485,4.542095
5715,117.0417836,2.105095
5716,114.25833816,1.348218
5717,123.00673406,7.220374
5718,117.97774172,4.643722
5719,121.8174919,2.836556
5720,128.14684967,4.405266
5721,133.45639265,3.235977
5722,124.74672049,2.103351
5723,111.66002303,6.614258
5724,113.52057019,2.771838
5725,141.90708412,2.60821
5726,131.02483284,3.034231
5727,133.61282074,0.6737841
5728,132.5905957,4.773297
5729,112.95224594,6.502174
5730,121.89562209,5.245544
5731,109.46791596,3.566047
5732,130.53643587,4.21445
5733,105.54920332,2.836491
5734,128.89048164,4.424811
5735,125.81739811,3.370213
5736,119.05627264,2.424421
5737,110.92920348,6.437724
5738,131.83897895,6.111964
5739,125.82811806,4.930357
5740,124.7362549,2.422516
5741,143.3394431,1.686721
5742,118.97791824,2.370234
5743,123.42873691,3.883295
5744,127.53366573,6.487913
5745,126.73579815,5.062983
5746,120.93365067,5.392225
5747,120.12425958,0.4900354
5748,125.41283356,4.730479
5749,112.58580319,4.075602
5750,137.88885471,1.536246
5751,109.76890746,5.199768
5752,123.23681319,2.167543
5753,129.56517578,7.659196
5754,125.75814685,3.571174
5755,113.33088563,2.52366
5756,116.87963274,1.480574
5757,135.07408506,1.08042
5758,115.61886488,7.877625
5759,123.50928471,4.675011
5760,148.11115689,5.354305
5761,150.38359008,4.770533
5762,127.56448465,2.00456
5763,121.52148923,2.066393
5764,115.40833414,3.244373
5765,120.85942279,2.360801
5766,129.75044345,4.212455
5767,130.79880564,5.314994
5768,112.3239459,7.177683
5769,114.98029448,1.722085
5770,141.27482337,7.736539
5771,138.37147249,0.00231721
5772,126.24887244,3.261615
5773,124.86469081,2.483299
5774,131.42864351,3.93206
5775,126.44952657,5.90115
5776,136.21843201,3.036634
5777,110.58817869,7.02181
5778,118.72808105,2.524023
5779,132.91884826,5.207484
5780,131.22058357,2.377564
5781,126.43225528,2.96922
5782,118.22470528,4.960788
5783,118.1969083,3.263806
5784,131.59525281,1.012307
5785,141.62810857,4.603706
5786,113.16090313,3.694819
5787,119.16480707,2.97111
5788,103.59001211,4.214186
5789,136.14157391,4.12104
5790,138.88670016,6.910599
5791,134.92621817,6.923935
5792,108.9825246,4.202998
5793,134.0358214,2.379992
5794,119.75985886,6.152689
5795,117.9095243,3.402414
5796,136.05935601,2.573393
5797,118.89840477,5.086895
5798,128.89373448,3.171229
5799,128.27773086,7.490816
5800,115.50940854,1.015304
5801,118.0254337,3.935155
5802,125.20067597,1.240998
5803,117.43699705,5.39889
5804,139.91526999,7.021528
5805,104.33153066,2.37192
5806,120.82225317,9.743149
5807,137.02906552,3.745673
5808,115.69645877,0.6749469
5809,129.64913089,3.566628
5810,133.46200571,3.368928
5811,122.20572558,8.54513
5812,123.48325656,0.673367
5813,124.12536472,3.471443
5814,136.37152595,4.760784
5815,113.67599643,3.375314
5816,125.68481679,4.134269
5817,137.65260874,7.638879
5818,145.02091574,5.818248
5819,102.28884328,4.933206
5820,112.01807852,4.021784
5821,126.54094443,6.270139
5822,132.4177107,2.608384
5823,106.29916174,2.402253
5824,123.04136495,0.3395392
5825,115.87123555,3.292567
5826,131.87599023,4.452867
5827,117.94803095,1.18936
5828,122.11656872,1.925644
5829,112.75740219,4.403219
5830,143.74603792,4.785272
5831,125.04198362,3.17329
5832,122.86272542,2.700451
5833,141.58116982,2.371895
5834,122.25706507,3.880761
5835,127.46290669,1.240977
5836,120.93813347,1.461519
5837,130.18088785,6.786337
5838,147.78980802,6.205526
5839,125.03681809,1.345428
5840,145.31159084,3.960397
5841,122.53030573,1.863727
5842,135.54429053,2.700455
5843,109.0805201,3.408848
5844,122.99181826,3.706871
5845,128.29217991,2.750022
5846,114.56981764,3.84599
5847,127.94876583,1.010116
5848,118.21903288,3.134843
5849,121.02919691,3.706625
5850,127.40287967,2.356102
5851,119.80700828,7.378682
5852,122.64408266,4.884843
5853,126.9049005,2.395463
5854,136.67612688,9.375735
5855,128.67537965,1.784428
5856,145.47000816,1.480234
5857,115.88943383,4.199429
5858,105.09973533,0.6756828
5859,124.82283663,12.11608
5860,138.31705312,3.571661
5861,125.79660345,1.479487
5862,133.43412878,1.949197
5863,129.90222572,8.422137
5864,120.87450962,2.164197
5865,112.13420986,3.25666
5866,114.82167057,4.06888
5867,129.24402401,3.831928
5868,136.98021599,10.44803
5869,126.74493597,2.20451
5870,134.33597158,13.95903
5871,123.39664423,4.774454
5872,144.36047961,5.132947
5873,137.05441377,2.484802
5874,119.51127906,2.83411
5875,140.37367703,3.035883
5876,113.72344476,3.999378
5877,116.61040141,3.732582
5878,125.16290098,2.836568
5879,142.00962306,0.7687491
5880,140.85229707,2.068347
5881,136.1415566,0.6753499
5882,134.78511478,4.132677
5883,113.76078706,2.220189
5884,115.60643961,8.764913
5885,149.88465868,5.881189
5886,125.25902294,1.725695
5887,114.68517452,2.806876
5888,123.68094067,2.397562
5889,125.33714256,1.844253
5890,132.51062021,2.923995
5891,132.98213432,9.987436
5892,118.41052219,0.7404201
5893,119.8077648,4.87255
5894,147.10268393,5.610556
5895,114.8432215,2.521997
5896,130.7555418,1.926996
5897,120.77532845,1.738851
5898,134.97851992,2.746519
5899,107.42273926,5.165321
5900,125.07555366,1.053488
5901,127.06534303,1.705721
5902,134.89968583,2.002231
5903,128.66234948,5.594915
5904,127.32907166,6.595218
5905,130.81994937,7.070734
5906,119.928823,5.039093
5907,110.78739816,1.706599
5908,134.71531371,3.562196
5909,130.04621803,5.202923
5910,125.90391109,2.168258
5911,132.43754085,4.1436
5912,132.78000705,1.188382
5913,127.60755831,1.01203
5914,119.49842056,4.192734
5915,134.37017077,5.185719
5916,114.26810433,3.499526
5917,127.73659614,3.2587
5918,138.33808819,7.813153
5919,119.45607047,3.038006
5920,113.7681628,5.06326
5921,128.1368819,4.13744
5922,139.76409796,2.792131
5923,126.54386984,2.066737
5924,144.99114771,3.721089
5925,115.9621007,0.9797782
5926,117.09591971,1.64698
5927,120.61329793,3.709944
5928,119.21933157,5.027788
5929,117.04345283,4.064458
5930,130.07763468,6.954784
5931,146.02812347,6.307031
5932,110.87936538,1.926112
5933,121.10946209,4.006042
5934,134.43407699,6.897961
5935,130.32164607,8.179778
5936,135.80037414,4.580692
5937,131.38078866,7.089561
5938,118.0892497,2.571067
5939,135.56322359,11.53018
5940,124.82308577,7.115696
5941,131.69886167,6.753676
5942,126.89530125,3.447898
5943,129.95139716,6.500185
5944,127.49494972,1.39639
5945,140.74319388,9.332953
5946,97.69739522,6.085035
5947,119.09154203,1.927201
5948,121.8086994,4.201839
5949,112.8782998,7.021407
5950,111.51171493,3.470736
5951,119.91090394,1.011376
5952,135.36583425,2.42523
5953,111.73973825,1.538609
5954,107.253097,1.738504
5955,138.65352414,1.012553
5956,113.73585968,4.775765
5957,125.65864246,2.805193
5958,120.2970301,2.701055
5959,128.76624821,4.771684
5960,125.7694557,4.303992
5961,131.79442738,5.847724
5962,121.94421026,6.584296
5963,130.22293789,1.408548
5964,136.81776157,1.478536
5965,119.19115713,2.359341
5966,145.18701559,2.833591
5967,136.6384816,3.113654
5968,120.38841368,4.06406
5969,122.94558017,1.237823
5970,121.04326063,2.768537
5971,112.21867447,0.7713258
5972,134.64018456,4.90063
5973,120.6479276,4.580143
5974,139.70079333,1.479837
5975,123.46155977,4.738554
5976,123.30196539,2.572899
5977,132.38198866,5.477365
5978,127.9217224,4.13438
5979,114.64162437,4.459459
5980,128.53088778,2.37722
5981,133.45552076,1.396377
5982,136.44396101,3.368873
5983,125.57844469,4.019214
5984,105.03815126,0.9792087
5985,122.0149742,5.410155
5986,129.37329293,5.37736
5987,112.62458549,4.708902
5988,126.52742318,3.036534
5989,132.16843189,9.364654
5990,119.07065816,7.63596
5991,113.5805364,0.6760179
5992,108.20924306,1.848088
5993,124.80845439,6.851068
5994,119.86980854,3.256728
5995,129.62126465,3.91908
5996,124.2995939,2.447977
5997,120.48431346,9.164187
5998,125.9541384,1.537325
5999,142.27001532,6.285356
6000,135.54073229,3.696813
6001,115.02210832,8.094498
6002,123.32862466,2.379167
6003,121.91153288,14.17884
6004,111.37453042,1.480372
6005,150.54844194,3.995576
6006,140.68640192,3.067205
6007,133.77471968,4.298742
6008,128.6150285,2.522915
6009,135.62808299,4.863431
6010,150.16292438,10.49992
6011,132.02290162,3.256658
6012,151.91194871,3.685526
6013,117.26546865,9.689326
6014,139.22171385,4.896773
6015,114.88757282,3.064072
6016,128.76847328,6.052659
6017,122.84441115,5.772138
6018,144.064864,3.999361
6019,132.63143942,3.14019
6020,120.6302355,0.9719777
6021,113.4520057,5.810931
6022,131.09714359,3.262485
6023,113.99129626,4.379187
6024,129.67459924,5.826979
6025,125.21208792,0.7417309
6026,137.45494227,5.713862
6027,137.68832309,6.490625
6028,119.77775465,3.961993
6029,133.89867137,3.23675
6030,139.03080981,5.390653
6031,115.28089924,3.075062
6032,111.75765646,3.473557
6033,128.09121539,4.872149
6034,129.94680326,9.163633
6035,128.83604811,3.893431
6036,119.10351527,5.123315
6037,136.91077218,4.472508
6038,138.64310354,3.185473
6039,140.96736963,3.690763
6040,132.9933477,5.101466
6041,121.68709592,2.611706
6042,113.49264449,2.524197
6043,118.31559983,4.424778
6044,115.68575307,0.3393183
6045,112.52705239,4.873916
6046,122.90548093,9.618291
6047,134.07594935,4.37111
6048,109.98913692,3.247945
6049,139.95552251,5.401935
6050,126.48489543,1.242835
6051,128.51214052,3.88347
6052,128.32956766,2.958459
6053,111.77088526,5.16478
6054,113.57863293,6.723854
6055,111.89371231,1.927261
6056,142.35504198,3.45174
6057,106.35875964,0.3369838
6058,135.63422499,1.951651
6059,103.10257398,5.982116
6060,119.57906601,7.549181
6061,114.5955498,6.30559
6062,119.37647801,3.176791
6063,111.37128536,3.79102
6064,108.12319957,5.066651
6065,119.71660083,1.846416
6066,136.11487917,2.200201
6067,112.8429577,2.101187
6068,111.33843002,1.398199
6069,110.71937086,2.308825
6070,123.16309168,3.367504
6071,125.88606026,2.15812
6072,123.07909224,6.04708
6073,122.20718958,4.298851
6074,122.26945794,4.295642
6075,150.48077198,6.412586
6076,146.45317559,3.153689
6077,110.88764022,2.215945
6078,117.76071216,3.752832
6079,135.01426517,0.3354905
6080,118.41475629,2.926721
6081,135.27247001,7.341692
6082,118.50586709,1.926174
6083,131.93690573,4.674778
6084,124.51477054,5.027823
6085,118.67042371,2.571108
6086,130.1866485,1.398276
6087,120.45205322,2.425687
6088,107.25151322,4.49429
6089,113.71142813,3.29316
6090,121.20292737,3.063764
6091,120.36841371,0.7724519
6092,144.04758722,2.108527
6093,129.22199016,3.110975
6094,124.89965048,5.969765
6095,132.72991739,2.355566
6096,130.14587266,1.71883
6097,130.89891998,6.082983
6098,122.36433286,3.035778
6099,121.31363122,2.571418
6100,135.57305456,6.052685
6101,124.59510938,0.4648685
6102,119.8965852,2.360022
6103,131.53072008,5.386576
6104,128.65060807,3.036347
6105,127.09633644,6.747706
6106,124.20994908,3.295076
6107,121.18582713,7.077247
6108,116.95399217,1.37454
6109,111.89607308,5.456595
6110,139.19951685,1.926078
6111,141.63399347,2.835814
6112,136.30882317,9.602235
6113,143.20977742,2.833265
6114,128.44247776,2.52257
6115,110.30231321,4.779071
6116,129.95300315,1.404126
6117,123.73146922,2.068773
6118,113.45546854,3.260648
6119,113.62401052,5.466672
6120,136.39686509,5.605389
6121,118.55046031,4.422704
6122,146.75952812,4.934603
6123,117.60811896,0.9306802
6124,141.04723284,4.154931
6125,129.1198768,6.923241
6126,113.75630381,1.053914
6127,138.16901976,4.48262
6128,141.90811747,4.579309
6129,116.50620801,3.473119
6130,132.62987815,1.733253
6131,114.41365226,5.363742
6132,124.90134395,1.349378
6133,119.95771135,2.833048
6134,107.50014994,8.774035
6135,120.71868909,1.726288
6136,119.03311762,0.7388884
6137,131.90392152,3.137359
6138,125.22944021,1.191197
6139,146.42048788,1.015445
6140,122.26421179,1.404601
6141,130.95956533,4.302864
6142,136.18617397,2.571484
6143,142.70955109,4.124891
6144,119.53525571,3.293231
6145,107.74616032,9.371902
6146,117.45475823,4.186246
6147,142.16299903,5.438277
6148,115.48821112,1.242661
6149,130.77462151,6.328553
6150,126.2042913,1.850096
6151,130.36337523,2.701267
6152,145.28730833,5.713514
6153,135.88946535,1.010854
6154,121.48848268,6.490152
6155,141.49622828,0.7417767
6156,121.87652107,2.370973
6157,134.54309466,4.04506
6158,125.03029107,3.037604
6159,143.73919124,3.11101
6160,123.81987481,2.664664
6161,141.1901572,6.794764
6162,113.95314945,2.367655
6163,133.81104331,7.323892
6164,141.13137806,5.525956
6165,124.92208053,6.791273
6166,138.84564581,1.94897
6167,137.41359273,11.13054
6168,131.78067067,3.792106
6169,126.46254361,6.402357
6170,121.15796838,0.466755
6171,110.5913383,3.794537
6172,116.3018688,2.008857
6173,135.75032131,6.6538
6174,132.59626985,1.531593
6175,133.39261375,9.864607
6176,130.99583797,1.189242
6177,124.11158892,0.7397968
6178,124.21556687,0.7399138
6179,119.43523137,4.123225
6180,134.5386713,2.958249
6181,117.43685328,5.077003
6182,116.77949122,4.843725
6183,138.22796335,6.119537
6184,111.22519386,6.931431
6185,125.29452979,5.902306
6186,135.42371453,5.202357
6187,113.71454156,2.934833
6188,109.80168833,3.745021
6189,138.26239224,7.632121
6190,125.80363835,2.922813
6191,127.51108835,0.9737449
6192,145.19394787,1.345998
6193,126.25457803,1.684739
6194,130.07808353,9.037502
6195,130.28218227,0.3397429
6196,125.51161316,14.2712
6197,111.8255437,1.409077
6198,102.35195622,1.245648
6199,137.77589626,6.042553
6200,144.88851719,2.75082
6201,124.44419911,1.647071
6202,138.07836222,6.386915
6203,117.71913322,1.786823
6204,109.73183907,4.645434
6205,131.17829573,1.407181
6206,121.65742486,4.214811
6207,134.77369104,1.010833
6208,127.11643498,2.157762
6209,140.07702378,0.7387565
6210,124.39669604,5.047497
6211,108.853578,8.691749
6212,132.92624807,4.44661
6213,116.94915993,1.690224
6214,133.60113606,3.697816
6215,119.63009833,4.143922
6216,120.71216523,1.37819
6217,122.8506856,1.538276
6218,135.36519485,6.519076
6219,135.07010516,1.863916
6220,125.89791848,2.521704
6221,106.65351057,4.380273
6222,140.79405017,3.473101
6223,137.74832279,3.845483
6224,127.76769665,8.043116
6225,115.94366573,6.142211
6226,111.73677103,3.754073
6227,128.69070755,5.12164
6228,135.85797965,3.497475
6229,121.93332068,4.424668
6230,126.99077368,6.207113
6231,117.31479615,2.573107
6232,126.65954898,3.742183
6233,130.44741302,2.004449
6234,133.96949751,3.033592
6235,114.24211434,5.389094
6236,121.76467193,1.736255
6237,110.17082869,2.219675
6238,128.3180427,6.201321
6239,116.5111304,5.971818
6240,130.14759674,7.019427
6241,133.95635423,4.303536
6242,139.80799406,0.3381217
6243,114.26312528,4.649434
6244,115.52151252,5.808831
6245,127.62228671,4.519868
6246,127.34838547,2.957952
6247,118.85662961,4.768115
6248,138.00164809,4.1188
6249,133.25936916,6.377477
6250,112.56773278,4.208091
6251,130.12947436,7.990598
6252,122.7509752,6.204549
6253,138.52396402,7.065354
6254,109.55826624,2.960285
6255,128.45790936,5.129306
6256,151.27165222,3.556459
6257,122.65592935,2.102948
6258,130.8803009,5.606759
6259,113.1505255,2.378295
6260,128.64467185,1.689352
6261,123.02941413,2.020787
6262,110.73396239,4.303597
6263,113.05221595,1.92412
6264,118.16172487,3.042096
6265,116.86001838,5.315244
6266,116.87073359,3.260475
6267,114.13364011,6.893713
6268,123.03343624,2.525848
6269,111.24690534,13.10187
6270,121.62387784,3.73763
6271,125.27939405,2.101496
6272,130.31780204,0.4902596
6273,106.31634673,2.169366
6274,133.42706884,2.780671
6275,112.04201157,4.212491
6276,107.28977208,5.041592
6277,114.76028655,2.793811
6278,126.92550197,3.702574
6279,116.22661764,1.688091
6280,105.74090208,1.350989
6281,136.61619788,9.227141
6282,127.65528849,4.376755
6283,130.15983592,1.86189
6284,137.33185384,1.010757
6285,115.99461166,4.408634
6286,121.01486097,3.846609
6287,113.37035003,3.406757
6288,146.02018942,4.295502
6289,106.04602032,4.475749
6290,140.74604522,1.706105
6291,114.16362105,3.153708
6292,132.36521892,3.113757
6293,114.52836801,1.347637
6294,142.55041395,3.076084
6295,123.88829133,4.51762
6296,148.86938844,7.655886
6297,134.6049525,1.085271
6298,122.9935164,2.698492
6299,103.78155061,3.893398
6300,119.58228825,2.834712
6301,114.63345023,9.466906
6302,132.08321946,4.932689
6303,124.70412776,4.673151
6304,134.62472753,5.029396
6305,123.03319505,3.246503
6306,113.87057272,2.104237
6307,112.9480632,4.298484
6308,113.52221268,3.23872
6309,126.85965172,1.721739
6310,127.94603396,3.792057
6311,108.94678511,6.778001
6312,133.38887078,2.397628
6313,126.68152829,4.774462
6314,145.51992455,4.198724
6315,128.32972474,3.569257
6316,128.08935715,2.206537
6317,131.33546129,3.173737
6318,111.78202623,2.036784
6319,125.63385793,6.834494
6320,132.83476291,5.375827
6321,115.91213166,5.037351
6322,119.91610996,5.2473
6323,110.25764689,9.981656
6324,127.03961985,9.810264
6325,126.50960405,1.078602
6326,113.42649023,4.212534
6327,142.84525266,1.191182
6328,128.36636261,2.159944
6329,134.14059726,11.03119
6330,127.26750236,2.480675
6331,122.51555814,4.444816
6332,112.94532627,4.749575
6333,116.69649738,1.405912
