,tdx30_SantaCatarina,tdx30_slope_SantaCatarina
4859,277.2496,19.85555
4860,35.09877,13.28586
4861,336.8064,20.24993
4862,324.1138,16.54922
4863,15.42886,1.142965
4864,24.46759,10.41242
4865,204.5685,13.14842
4866,424.8718,16.27802
4867,228.0594,27.27227
4868,266.3802,24.56278
4869,194.5379,14.08708
4870,61.01912,11.3044
4871,110.7017,25.81836
4872,6.256991,0.6216497
4873,7.333753,3.995708
4874,80.08517,7.238249
4875,11.33893,2.679096
4876,207.9151,11.14637
4877,3.900662,0.5134906
4878,585.0157,3.066904
4879,391.425,26.64737
4880,482.7606,13.49968
4881,265.1827,18.84734
4882,397.7993,28.68904
4883,302.6548,26.05708
4884,135.1452,23.08204
4885,347.6192,25.23373
4886,19.82983,14.70474
4887,246.2147,30.44639
4888,31.3081,28.52582
4889,293.2804,21.80294
4890,9.361424,9.726026
4891,506.7535,22.98984
4892,614.8004,18.4054
4893,2.608925,0.7545234
4894,20.92463,4.105149
4895,339.2294,40.56402
4896,7.419593,0.8489461
4897,11.79078,6.137887
4898,126.7143,26.03023
4899,253.2922,13.91233
4900,346.8795,17.79709
4901,349.5393,14.19424
4902,4.953757,0.5360295
4903,90.99358,19.22438
4904,33.98924,4.649878
4905,218.4866,39.36618
4906,60.54146,8.58348
4907,133.9322,28.84178
4908,28.40375,30.11639
4909,26.20476,14.33196
4910,268.5629,7.601734
4911,8.401353,0.5955156
4912,471.7289,4.904433
4913,7.128814,1.286721
4914,152.8042,23.58129
4915,631.8748,3.021428
4916,312.3032,13.496
4917,74.38592,1.597079
4918,145.5727,15.0393
4919,189.4978,18.49894
4920,602.4732,35.40318
4921,96.72577,24.66857
4922,4.106452,0.5480838
4923,1.582493,0.1731524
4924,4.191895,2.837581
4925,5.805957,1.569183
4926,592.359,22.78
4927,360.1936,17.09465
4928,826.595,12.39796
4929,154.7866,18.77946
4930,410.5908,25.18328
4931,16.84773,10.0655
4932,11.56799,7.147039
4933,276.7598,20.20396
4934,3.489869,0.1261133
4935,502.7063,24.49764
4936,159.8137,15.94617
4937,535.8195,9.074554
4938,44.78211,10.36063
4939,45.73176,14.23062
4940,205.2405,12.84178
4941,933.1774,21.13913
4942,2.920007,NaN
4943,2.022913,0.2020774
4944,110.2574,7.443108
4945,609.6702,18.52728
4946,3.714222,0.1719157
4947,124.9195,33.98102
4948,309.0518,18.01284
4949,293.1452,22.96069
4950,568.1815,10.5638
4951,250.8146,15.73507
4952,331.4421,2.502156
4953,142.2999,14.32459
4954,669.1389,36.58265
4955,738.3512,15.81501
4956,24.52192,2.009643
4957,84.33825,13.99318
4958,219.654,14.54797
4959,355.2817,18.28199
4960,39.78136,14.81131
4961,337.1086,23.58039
4962,715.5206,15.43569
4963,99.66721,21.55829
4964,989.3804,12.25742
4965,6.727234,0.2398663
4966,581.6444,4.818944
4967,7.687735,5.529094
4968,615.8356,24.03578
4969,462.6203,41.36577
4970,309.0617,12.62655
4971,95.55538,20.31083
4972,374.8165,7.569504
4973,210.7232,11.44353
4974,654.1179,39.50633
4975,425.2345,4.001787
4976,401.3402,10.1579
4977,4.166312,8.530188
4978,8.517872,0.1653309
4979,96.11716,21.24486
4980,7.651682,1.340809
4981,29.64433,8.746125
4982,9.062826,3.136697
4983,748.5381,1.271413
4984,114.9033,24.29769
4985,1027.843,9.27183
4986,18.76118,1.552665
4987,501.5771,18.50921
4988,261.7571,19.88937
4989,246.1344,20.07664
4990,5.796242,1.034856
4991,33.03379,18.39723
4992,298.2478,33.93331
4993,382.5548,10.34511
4994,48.51181,25.51252
4995,214.3381,14.22809
4996,7.938245,1.421623
4997,382.3625,14.25393
4998,196.5953,17.96202
4999,206.4401,0.8930326
5000,313.9528,27.62966
5001,4.407469,1.877448
5002,3.744905,1.2322
5003,33.32271,5.028093
5004,85.77384,18.32984
5005,6.34288,8.053912
5006,507.4794,26.11925
5007,97.54308,17.87685
5008,262.7515,21.51216
5009,686.843,23.91183
5010,2.978449,0.3107206
5011,5.39791,0.2559335
5012,243.7738,23.32909
5013,84.11997,18.24534
5014,14.20183,6.002793
5015,524.7095,12.84095
5016,269.4767,16.82211
5017,7.70916,3.886222
5018,11.46419,8.475206
5019,158.9188,27.3478
5020,65.81179,17.09751
5021,231.0079,19.29965
5022,416.209,17.43954
5023,19.13271,11.77543
5024,341.7454,9.162075
5025,1.66234,0.0727733
5026,5.38352,4.92984
5027,43.90959,15.45896
5028,22.72493,0.1731735
5029,435.4583,15.5708
5030,599.2316,17.86503
5031,110.6478,21.62869
5032,52.79464,16.83659
5033,149.0039,10.63628
5034,2.478233,0.3528838
5035,19.33145,3.332449
5036,186.3332,20.93388
5037,337.2072,28.19876
5038,9.853391,2.438918
5039,10.28093,1.415699
5040,265.9464,20.03384
5041,29.46004,11.48447
5042,4.612499,1.428101
5043,100.9329,16.36695
5044,47.08583,11.34935
5045,2.746326,0.5464146
5046,971.0507,19.89595
5047,13.16712,2.774777
5048,48.25412,3.113695
5049,4.863791,0.04079811
5050,5.171819,0.6010097
5051,385.2826,22.19932
5052,570.7545,12.41222
5053,160.9039,20.30749
5054,787.8615,23.75751
5055,694.4613,16.71774
5056,180.3165,26.45389
5057,1112.737,25.71517
5058,10.74172,1.567955
5059,231.4443,21.98096
5060,127.8613,28.51254
5061,237.7424,2.440319
5062,29.00738,8.813335
5063,368.3658,22.76027
5064,317.5869,23.82911
5065,257.8365,21.75129
5066,3.25417,0.3080848
5067,215.6281,19.30386
5068,206.0614,21.44798
5069,17.54438,0.4104852
5070,496.2517,23.45933
5071,13.23898,2.280071
5072,653.9288,23.55305
5073,8.281606,1.93802
5074,4.192296,7.797189
5075,212.1076,23.68731
5076,298.4075,22.50155
5077,125.0812,16.43435
5078,3.696606,1.090641
5079,9.414146,3.113354
5080,7.724303,0.2834238
5081,634.4221,25.09551
5082,185.8435,20.65265
5083,270.1585,23.0612
5084,432.7579,21.23331
5085,2.352913,0.1514422
5086,106.957,24.88824
5087,230.0196,29.61208
5088,243.5615,17.02221
5089,8.251009,2.127946
5090,48.46339,6.826539
5091,335.0697,22.02064
5092,3.030916,0.5198241
5093,302.6028,38.28203
5094,26.88091,2.292243
5095,444.3683,16.16769
5096,419.018,17.17401
5097,27.24582,20.74634
5098,523.0859,24.54749
5099,438.9339,24.23365
5100,4.733845,0.2612481
5101,23.47505,8.272227
5102,36.88107,6.031353
5103,427.9012,20.11539
5104,82.68071,13.56208
5105,437.9441,1.583127
5106,1.451986,0.1221875
5107,441.7247,32.71989
5108,550.195,10.60879
5109,9.15067,1.075029
5110,123.0923,25.47987
5111,809.2145,25.51521
5112,291.2428,22.0777
5113,165.5016,19.84326
5114,820.4644,7.13083
5115,117.0174,21.92142
5116,66.88632,17.15506
5117,364.0154,17.14113
5118,4.470063,1.282385
5119,35.16014,11.0787
5120,174.8539,23.6525
5121,164.6794,25.0227
5122,8.145324,2.954141
5123,274.7342,12.36592
5124,494.2607,7.012125
5125,236.5752,17.19371
5126,35.66374,13.0999
5127,14.83426,13.34349
5128,702.149,22.92761
5129,232.2512,19.23956
5130,1.639211,0.06438584
5131,96.94151,3.123315
5132,198.5661,30.20369
5133,35.57664,15.48972
5134,153.354,16.47713
5135,8.835715,2.216649
5136,63.92379,19.82233
5137,127.6169,19.08172
5138,43.74443,21.31117
5139,596.0361,14.8838
5140,79.15244,13.33021
5141,217.3155,9.831969
5142,27.55399,2.930793
5143,54.91998,14.51741
5144,840.5477,15.59797
5145,36.15821,7.001423
5146,4.9128,0.9118084
5147,24.61347,22.27254
5148,285.1676,25.98266
5149,34.7383,22.42874
5150,109.8975,27.77814
5151,374.4498,4.953004
5152,416.3992,26.9466
5153,24.12312,3.44073
5154,555.6242,29.11364
5155,193.4524,25.11185
5156,37.50501,25.34698
5157,416.6902,10.37851
5158,14.00892,7.261749
5159,687.359,12.70394
5160,478.7232,0.973802
5161,3.443989,0.07297678
5162,447.9914,11.78436
5163,60.08801,24.76511
5164,189.7094,22.37212
5165,763.4064,10.6461
5166,78.01965,23.99176
5167,32.43986,13.50243
5168,101.4939,14.00782
5169,11.69968,1.14666
5170,4.097632,0.2610786
5171,295.297,26.12659
5172,748.1558,13.55191
5173,15.98918,5.092768
5174,241.1886,30.15731
5175,411.9752,23.26309
5176,3.498435,0.5281659
5177,582.8255,18.02506
5178,8.80084,3.534728
5179,43.97949,7.07618
5180,752.0416,28.09325
5181,88.41728,21.16253
5182,523.4343,13.62354
5183,244.8057,10.13189
5184,306.9174,19.39208
5185,342.3227,34.22901
5186,3.901182,6.590906
5187,114.3868,22.85362
5188,707.9047,19.26226
5189,3.033507,0.2971202
5190,8.229844,0.4165178
5191,150.6499,32.82857
5192,211.7337,12.46907
5193,106.8821,16.46626
5194,806.8522,24.97049
5195,203.0312,20.29505
5196,63.7705,8.106607
5197,45.80985,25.58991
5198,40.82608,10.30441
5199,33.67212,19.91939
5200,100.075,25.32587
5201,26.72182,2.334214
5202,293.8739,16.7022
5203,449.4939,17.23986
5204,5.780221,0.1981948
5205,12.23819,17.02988
5206,74.33998,17.14667
5207,106.031,13.79003
5208,296.0022,20.88851
5209,285.3327,25.18559
5210,155.2315,8.481795
5211,11.61865,3.475887
5212,530.1506,22.70749
5213,258.0089,19.50312
5214,22.60356,0.9567334
5215,19.04004,16.17324
5216,190.4432,18.80533
5217,93.14259,23.03787
5218,72.7679,18.66971
5219,71.30155,18.37932
5220,40.20258,13.09456
5221,217.7594,6.931166
5222,860.5247,32.27923
5223,63.30799,22.36151
5224,77.48035,22.84563
5225,664.2549,19.47681
5226,218.2212,30.49435
5227,596.6692,6.189032
5228,164.9831,22.32076
5229,638.7678,15.29045
5230,821.8566,15.20034
5231,734.9444,20.2666
5232,1180.449,22.85102
5233,308.0058,12.78597
5234,571.4286,37.67891
5235,4.112778,3.025131
5236,278.796,27.25541
5237,14.64529,0.1821219
5238,399.1665,27.44164
5239,2.515255,0.365551
5240,1.35007,2.491893
5241,160.8602,24.93234
5242,99.54325,15.65934
5243,119.4902,13.21834
5244,250.2336,28.6586
5245,92.69411,14.56399
5246,526.3405,28.13277
5247,7.315319,0.9500165
5248,40.83516,4.201749
5249,132.1042,22.12727
5250,745.6242,27.13392
5251,6.179141,5.697032
5252,231.8955,14.46368
5253,142.0864,16.42719
5254,91.51354,27.96849
5255,432.6785,19.4156
5256,2.625641,0.4360841
5257,2.624045,2.495987
5258,617.2108,14.35434
5259,306.034,9.532558
5260,30.03468,1.584056
5261,53.65825,17.88646
5262,331.912,24.58457
5263,1.050583,2.27596
5264,377.9581,31.60324
5265,11.65506,5.480011
5266,4.48926,0.08584764
5267,114.849,9.921899
5268,455.5214,29.30955
5269,12.72833,2.652295
5270,210.1383,9.321028
5271,273.4628,18.31516
5272,133.4702,19.99926
5273,153.1702,5.986912
5274,46.10359,14.59382
5275,1.570833,0.4508038
5276,158.3957,24.35904
5277,273.1089,18.38635
5278,1059.92,17.60845
5279,388.7148,26.8781
5280,58.0131,16.89498
5281,602.8625,17.59746
5282,5.05922,1.519146
5283,235.2644,14.56803
5284,149.1581,18.62913
5285,814.7464,16.66958
5286,5.07983,0.3719959
5287,116.2638,4.347
5288,489.0061,21.32743
5289,379.4889,29.64577
5290,240.0608,20.27807
5291,649.8217,19.72321
5292,346.3082,12.07324
5293,374.1212,23.16559
5294,320.9279,17.80651
5295,5.588592,NaN
5296,200.4054,26.45403
5297,5.598567,0.5656328
5298,201.6346,15.34244
5299,108.1018,19.78716
5300,3.778913,2.101409
5301,281.9457,19.34116
5302,34.26645,8.916345
5303,721.7108,24.82717
5304,21.25601,16.33299
5305,770.3041,7.320657
5306,225.7775,19.52414
5307,644.9787,10.61999
5308,53.37402,12.74489
5309,91.35557,32.68481
5310,249.4988,15.81979
5311,340.2906,13.44391
5312,312.3417,13.15021
5313,59.13674,2.872102
5314,318.471,13.54269
5315,26.92211,0.153027
5316,204.145,7.973869
5317,725.6009,10.21189
5318,7.000495,2.462493
5319,6.03333,0.3023153
5320,678.3182,18.70465
5321,543.1508,18.43825
5322,62.47849,27.12417
5323,7.741039,0.3593917
5324,294.6977,12.81599
5325,146.2276,15.66523
5326,73.48428,8.333936
5327,8.31017,3.759297
5328,234.0264,21.66047
5329,6.778671,1.063607
5330,101.9004,31.02356
5331,200.2691,12.99742
5332,282.1486,26.32554
5333,749.478,23.72314
5334,227.0804,4.134568
5335,94.32137,24.34207
5336,6.138931,0.6682956
5337,2.805542,0.2232803
5338,7.098597,1.160114
5339,3.263855,0.4131595
5340,10.39004,4.579288
5341,58.64452,9.226
5342,38.8461,31.16155
5343,450.1788,14.68525
5344,618.0847,11.66922
5345,75.20586,7.669496
5346,98.76614,14.03501
5347,5.30347,2.574035
5348,76.93826,29.08335
5349,6.882777,2.485607
5350,62.92746,10.40261
5351,6.144274,1.334796
5352,435.3103,11.23844
5353,24.69503,2.08007
5354,252.3948,3.199361
5355,32.70348,1.063013
5356,57.19422,13.43756
5357,663.4286,15.98219
5358,214.606,26.44206
5359,537.8292,27.74314
5360,5.169107,0.4429971
5361,203.4689,15.63059
5362,34.1899,11.3301
5363,847.512,27.53095
5364,17.97954,11.28472
5365,499.0401,33.41827
5366,627.1973,20.58469
5367,281.4885,18.11753
5368,131.0949,4.61717
5369,253.4877,8.67831
5370,93.44464,5.421382
5371,430.058,30.41787
5372,663.0276,22.80459
5373,342.1531,21.82013
5374,688.228,19.12375
5375,453.1805,20.71518
5376,763.6013,4.840065
5377,30.68251,19.26892
5378,2.906523,1.43605
5379,266.6312,29.72445
5380,240.4965,22.5358
5381,121.7471,26.87271
5382,54.16506,6.444912
5383,398.5952,3.545646
5384,2.282715,1.992139
5385,385.2378,15.27946
5386,332.263,26.05019
5387,553.0984,12.56986
5388,653.1927,23.74838
5389,51.51083,20.48711
5390,2.833426,0.3278865
5391,302.9803,27.09768
5392,37.23861,9.498976
5393,306.863,21.43534
5394,3.575382,1.928625
5395,209.6669,24.73796
5396,248.4906,24.76526
5397,509.3767,6.583758
5398,4.117919,0.2217965
5399,478.2159,6.496323
5400,78.75697,17.45365
5401,5.61887,3.22018
5402,181.9398,18.35913
5403,51.62659,4.663817
5404,174.2141,22.572
5405,661.6419,23.04415
5406,489.2738,18.02384
5407,11.30894,1.83177
5408,16.37228,4.162275
5409,14.41193,11.39563
5410,1086.558,23.62833
5411,11.04627,11.58105
5412,14.10714,2.682393
5413,0.5291094,0.3794923
5414,74.40601,16.82918
5415,32.788,15.63695
5416,713.2136,28.79723
5417,452.8668,9.461037
5418,10.73355,0.4509776
5419,203.5887,18.92098
5420,33.96671,17.19629
5421,4.781868,1.27217
5422,11.76768,3.05001
5423,586.9957,29.40689
5424,333.4489,10.59763
5425,79.45677,9.069184
5426,93.12868,15.1893
5427,243.6278,15.23467
5428,332.9822,23.22732
5429,158.3072,11.94426
5430,91.5363,12.64749
5431,9.626811,3.097189
5432,130.3503,22.88511
5433,231.3044,10.16505
5434,31.72453,21.21811
5435,101.1009,8.747478
5436,2.100825,0.5279944
5437,34.18862,3.330521
5438,16.8343,1.835272
5439,251.4081,21.71225
5440,8.424115,2.195108
5441,48.02262,16.00641
5442,58.9912,14.03364
5443,7.915663,1.482421
5444,28.68106,6.448196
5445,75.18375,21.77696
5446,49.31027,26.37348
5447,1.327468,0.01636226
5448,701.2372,16.70661
5449,809.1163,27.95885
5450,652.0161,25.65011
5451,353.6371,22.78745
5452,444.9994,18.05009
5453,349.0031,20.69559
5454,581.8785,23.92874
5455,351.8813,18.52419
5456,553.5081,31.48791
5457,19.65461,3.781827
5458,112.4473,7.356591
5459,198.8708,12.76917
5460,504.1556,8.681654
5461,8.241655,1.080064
5462,815.1975,17.68102
5463,55.88275,11.573
5464,276.1326,10.58391
5465,0.7833238,0.5706108
5466,447.582,18.784
5467,246.1756,24.84492
5468,512.1121,21.77209
5469,386.5591,19.50372
5470,4.824796,1.936541
5471,287.8726,25.79794
5472,300.2828,17.41308
5473,278.2783,16.49476
5474,48.99768,13.0403
5475,228.2977,25.21041
5476,7.466626,2.216241
5477,286.6099,22.88472
5478,105.2648,9.193803
5479,947.3592,28.45286
5480,310.7552,20.30877
5481,397.1119,19.17868
5482,107.2218,22.67468
5483,269.3642,12.34103
5484,57.01346,12.28643
5485,8.770452,2.983106
5486,551.3649,18.29315
5487,3.756643,2.424008
5488,44.3096,25.13154
5489,NaN,NaN
5490,358.1342,12.18063
5491,11.37566,0.8322079
5492,1010.275,19.59365
5493,59.66188,21.30511
5494,731.3466,15.8813
5495,445.0874,23.10627
5496,10.58374,4.439514
5497,7.142007,0.3219486
5498,13.13582,0.7766707
5499,220.6021,5.770155
5500,154.3168,26.43616
5501,236.3242,22.35937
5502,369.0818,26.71933
5503,54.90527,10.86512
5504,37.21082,5.121835
5505,551.3282,37.52969
5506,140.7682,20.51277
5507,321.4806,13.7038
5508,33.29777,13.68821
5509,439.8841,6.31529
5510,488.0034,25.2969
5511,200.1312,30.84257
5512,4.120758,2.523659
5513,58.64688,7.875535
5514,25.60917,6.755343
5515,315.0096,26.65526
5516,152.5393,12.32791
5517,782.5465,9.876877
5518,12.10403,3.388765
5519,554.4644,13.76176
5520,2.453077,1.237995
5521,1.706812,0.5150685
5522,557.4813,26.44281
5523,48.43863,12.28586
5524,26.2376,12.05131
5525,6.482069,2.641532
5526,6.719714,0.4127467
5527,98.5954,21.74183
5528,86.36339,23.45979
5529,115.4568,16.4065
5530,236.5347,12.36287
5531,17.89509,0.4372197
5532,49.87385,17.33918
5533,529.667,14.68222
5534,295.2194,8.916789
5535,226.8535,23.85184
5536,17.76352,4.598021
5537,1.852797,0.08325488
5538,293.2337,27.61793
5539,2.303311,1.388511
5540,14.608,4.785735
5541,84.00264,10.61523
5542,27.43387,1.832052
5543,198.1403,29.23759
5544,314.5046,14.85039
5545,83.45275,7.662137
5546,89.88847,20.60357
5547,193.4467,22.03736
5548,292.9581,32.25755
5549,19.08291,3.106091
5550,750.8549,7.3946
5551,329.254,28.47997
5552,301.5221,9.507719
5553,488.0501,35.52148
5554,370.2586,24.19398
5555,67.70631,19.13004
5556,362.8971,24.60602
5557,165.4253,21.74278
5558,52.35578,6.090253
5559,12.36327,1.095762
5560,8.781124,0.4370973
5561,748.2181,20.19701
5562,7.069543,2.323985
5563,655.3781,4.994449
5564,549.0067,19.39491
5565,507.8629,21.21119
5566,741.6447,21.36159
5567,464.3607,30.30366
5568,133.3793,16.27868
5569,22.5073,3.359044
5570,498.0008,14.96939
5571,2.06268,0.1970379
5572,96.67246,20.9625
5573,16.6471,1.627588
5574,416.8094,25.52565
5575,26.2698,8.362308
5576,234.6401,4.696384
5577,613.2808,16.3519
5578,181.2809,12.13817
5579,683.7468,31.19038
5580,645.8937,12.92444
5581,7.237323,2.68779
5582,113.1386,13.20399
5583,11.5231,0.1792624
5584,61.19913,20.4326
5585,103.8032,9.562304
5586,1.179934,0.08564482
5587,813.9352,22.42315
5588,60.47108,14.27916
5589,27.52734,9.091021
5590,635.3629,9.014089
5591,362.4478,12.85743
5592,7.225104,2.595592
5593,420.493,33.9405
5594,452.6221,18.02489
5595,59.54678,12.5253
5596,61.61473,3.150828
5597,100.4195,20.34633
5598,969.075,8.264503
5599,498.0143,27.54982
5600,16.87105,15.89744
5601,253.4423,9.64085
5602,21.55556,1.374324
5603,13.9884,3.801608
5604,392.3896,22.71548
5605,182.7322,11.73116
5606,468.567,23.60007
5607,14.9128,7.048401
5608,279.4754,18.30192
5609,8.228115,5.528015
5610,204.8421,15.23647
5611,157.5831,21.50047
5612,729.1428,4.062601
5613,874.7915,8.362032
5614,94.0526,28.74069
5615,123.4876,18.42701
5616,261.0267,17.10386
5617,193.3362,6.704417
5618,27.63554,13.23402
5619,304.7505,26.53209
5620,781.2095,13.01419
5621,98.82089,27.62765
5622,246.0345,16.47738
5623,594.5156,14.45825
5624,3.550213,0.3173678
5625,21.34341,2.297959
5626,7.73568,2.266155
5627,32.12948,11.16314
5628,339.5577,23.45112
5629,38.9803,21.33403
5630,144.7511,21.91606
5631,29.68652,15.84907
5632,1.352542,0.1399118
5633,1084.321,24.38113
5634,38.4065,19.4179
5635,215.2699,19.55603
5636,4.284032,NaN
5637,253.7986,16.21671
5638,340.496,26.66855
5639,478.945,NaN
5640,2.250922,0.2596711
5641,263.6116,27.15626
5642,40.7036,13.52187
5643,3.885495,0.3591045
5644,156.5588,18.75617
5645,738.4778,16.82423
5646,489.2769,17.19592
5647,6.097446,1.452223
5648,922.4456,33.95847
5649,423.6017,4.322806
5650,25.14299,6.564054
5651,1176.577,17.64168
5652,7.462312,0.9433591
5653,350.7642,22.12747
5654,322.1207,21.4878
5655,61.96334,8.299623
5656,302.0648,20.72371
5657,335.7006,20.00073
5658,385.8074,24.93991
5659,4.937198,2.332974
5660,33.21287,12.45951
5661,651.7686,32.2112
5662,263.3289,14.32006
5663,176.9374,15.53116
5664,249.692,7.193418
5665,122.5477,17.61049
5666,9.139771,1.143322
5667,3.304884,0.06615772
5668,378.2961,22.90905
5669,671.9343,31.57175
5670,173.2953,22.83771
5671,8.357634,1.534672
5672,130.6782,24.76943
5673,414.7317,24.00971
5674,253.1172,12.50703
5675,14.54751,22.10022
5676,1.665417,0.7567077
5677,1037.959,10.38255
5678,309.0918,1.343419
5679,607.5867,46.75379
5680,12.40268,1.245645
5681,219.7712,12.8848
5682,44.92286,0.9277419
5683,513.7157,23.48789
5684,1.92021,0.1123122
5685,1045.835,17.15376
5686,556.6038,12.47545
5687,430.9532,17.14007
5688,188.0323,4.716888
5689,116.6121,16.93787
5690,105.9636,7.531655
5691,49.56894,21.23965
5692,8.819438,0.4391471
5693,260.4185,4.180251
5694,1113.701,3.094296
5695,116.0045,23.73595
5696,669.5731,7.557847
5697,72.12349,14.37355
5698,652.6858,23.7378
5699,770.8838,22.06711
5700,882.2989,26.2729
5701,111.6132,19.56049
5702,226.2047,22.53699
5703,339.6624,28.94139
5704,2.120016,0.3535448
5705,289.6296,20.6476
5706,227.4496,16.32829
5707,76.65034,24.66969
5708,216.9492,23.08898
5709,7.715521,7.35992
5710,113.5371,22.67126
5711,198.7329,15.17918
5712,288.0325,28.8542
5713,588.8696,17.47925
5714,305.8667,19.37635
5715,868.5818,18.25599
5716,425.5243,23.82159
5717,393.9525,12.43055
5718,2.13502,0.1745054
5719,193.6546,13.11939
5720,368.8513,26.8392
5721,328.3487,25.7846
5722,106.1502,23.1582
5723,155.2322,27.26422
5724,5.691264,0.1713249
5725,39.76567,9.221259
5726,4.077577,0.3114042
5727,1039.361,21.55113
5728,24.34949,1.346776
5729,541.9962,28.25893
5730,24.18817,9.959599
5731,692.2634,13.52479
5732,68.12788,19.21087
5733,9.76319,1.983762
5734,129.4735,27.78172
5735,21.89864,6.064233
5736,20.81612,10.16698
5737,1.440113,0.3164245
5738,120.5986,8.451052
5739,117.8994,25.97581
5740,675.8422,27.18641
5741,71.64964,15.27793
5742,383.1274,26.66323
5743,165.9714,29.42387
5744,44.10127,5.212471
5745,12.18319,3.173388
5746,493.8804,10.14271
5747,634.2545,7.756553
5748,462.7686,25.56519
5749,151.4483,16.61385
5750,4.279253,0.46222
5751,72.76341,19.10134
5752,423.5987,20.65737
5753,214.8198,13.59104
5754,38.14515,18.19969
5755,1100.833,22.38643
5756,309.7725,14.85765
5757,516.9711,14.04212
5758,901.1657,34.56082
5759,660.8732,24.23144
5760,140.5547,24.38428
5761,825.4922,14.38397
5762,111.5253,30.99736
5763,5.902342,0.3788302
5764,434.5682,18.35373
5765,22.19033,9.660849
5766,355.2648,16.99599
5767,3.518965,0.5410306
5768,7.853038,0.4581256
5769,3.244868,0.3183435
5770,624.1165,22.28834
5771,962.0547,14.06435
5772,2.411984,0.1515579
5773,20.90176,7.840404
5774,18.24689,4.063375
5775,286.2194,21.76832
5776,2.900737,0.3586859
5777,26.29538,17.39042
5778,NaN,NaN
5779,730.4871,10.91567
5780,410.1225,22.52134
5781,86.78334,23.00213
5782,4.945283,0.5350766
5783,50.23552,5.917541
5784,806.3591,11.04476
5785,443.9965,25.15857
5786,51.9007,8.142879
5787,8.941611,1.732887
5788,175.3325,17.37263
5789,60.88543,10.88643
5790,187.1296,20.27326
5791,528.0965,28.57827
5792,374.2145,14.55474
5793,89.79647,22.49847
5794,10.32011,0.8622619
5795,330.5826,15.67789
5796,432.2784,19.45756
5797,5.854842,4.167379
5798,1.315359,0.1251177
5799,129.9839,18.91589
5800,412.5864,4.22099
5801,337.1277,2.404447
5802,443.4226,24.25471
5803,550.3706,19.1292
5804,334.2953,25.18734
5805,8.087347,1.42851
5806,100.396,10.25557
5807,3.875001,0.07547455
5808,10.58893,0.5573381
5809,3.319963,0.7569601
5810,18.15596,7.82092
5811,29.95375,1.4117
5812,1149.115,4.263106
5813,483.0593,25.21282
5814,3.935816,0.2929225
5815,246.9245,15.52584
5816,221.9206,17.25651
5817,45.77901,17.2551
5818,380.4212,28.55768
5819,131.2042,24.57036
5820,61.58088,14.55518
5821,33.46997,14.3393
5822,172.9223,6.828057
5823,97.13378,14.96584
5824,394.2816,21.0151
5825,157.6495,18.00493
5826,523.4111,24.89241
5827,913.6375,25.87371
5828,124.4423,17.65545
5829,30.55176,4.122476
5830,175.0333,7.489472
5831,88.22456,10.21728
5832,102.6244,16.74636
5833,30.74477,3.622229
5834,30.01449,3.54202
5835,845.5839,1.651473
5836,33.68089,14.06568
5837,200.1191,20.14898
5838,60.18869,24.33358
5839,326.2146,17.13036
5840,127.8788,26.55382
5841,170.3445,13.92599
5842,81.03981,22.77488
5843,228.1676,21.99158
5844,585.7655,18.83179
5845,675.9553,10.44839
5846,272.8867,8.144643
5847,21.16957,11.90647
5848,396.7331,19.97459
5849,378.3396,30.08655
5850,369.7286,28.2912
5851,3.840629,0.1053774
5852,251.2646,14.92479
5853,86.56467,9.753309
5854,356.9069,25.45817
5855,142.5919,14.30882
5856,26.92102,0.4294108
5857,182.3097,24.58198
5858,3.318802,0.2106502
5859,4.124055,1.17875
5860,696.4432,29.41775
5861,423.37,6.994195
5862,216.5329,13.6254
5863,238.705,13.75369
5864,306.8092,22.1293
5865,25.66901,9.020246
5866,3.581961,9.435263
5867,207.1188,28.22557
5868,8.055471,1.058547
5869,123.5484,15.00589
5870,3.589099,1.983723
5871,273.2543,32.68883
5872,120.4963,7.347092
5873,222.4382,13.68425
5874,121.2543,15.69606
5875,240.2513,10.3649
5876,164.2448,28.98042
5877,7.646513,0.1449573
5878,46.27045,7.880479
5879,568.1231,22.14616
5880,10.86229,10.32562
5881,147.9569,18.54389
5882,2.212509,0.5912464
5883,331.45,32.46646
5884,2.39615,0.6977869
5885,230.3936,8.25652
5886,12.73886,1.249103
5887,4.96376,1.401503
5888,476.8537,21.23255
5889,8.720388,0.8091386
5890,43.17998,10.7993
5891,5.934775,14.10908
5892,53.83187,9.40135
5893,66.55674,21.76286
5894,634.4767,15.11568
5895,2.381266,0.8830742
5896,19.87412,4.571616
5897,490.9003,19.00647
5898,474.5742,13.22692
5899,94.26541,22.13327
5900,8.592114,17.44238
5901,14.89946,4.719414
5902,486.3084,20.47391
5903,45.84638,11.73395
5904,170.4217,25.54787
5905,237.4612,8.130934
5906,68.89532,9.176291
5907,531.1641,17.91367
5908,14.29823,2.523824
5909,5.303298,2.274343
5910,709.3719,8.37174
5911,21.96083,6.356588
5912,44.91249,17.80809
5913,167.1577,26.45691
5914,146.2076,22.58076
5915,94.37502,15.58577
5916,NaN,NaN
5917,371.2661,13.26414
5918,114.6093,15.05551
5919,334.6764,13.86725
5920,326.2554,17.58213
5921,17.69249,1.633314
5922,7.631979,0.9066303
5923,103.6686,23.56653
5924,2.535175,0.2197663
5925,151.4084,6.290531
5926,184.4943,27.74664
5927,120.4414,15.35176
5928,2.399915,1.009049
