,Araca_tdx12,Araca_tdx30,Araca_aster30,Araca_aw3d30,Barcelos_tdx12,Barcelos_tdx30,Barcelos_aster30,Barcelos_aw3d30,Pantanal_tdx12,Pantanal_tdx30,Pantanal_aster30,Pantanal_aw3d30,Iporanga_tdx12,Iporanga_tdx30,Iporanga_aster30,Iporanga_aw3d30,RioClaro_tdx12,RioClaro_tdx30,RioClaro_aster30,RioClaro_aw3d30,SantaCatarina_tdx12,SantaCatarina_tdx30,SantaCatarina_aster30,SantaCatarina_aw3d30,SerraMar_tdx12,SerraMar_tdx30,SerraMar_aster30,SerraMar_aw3d30
92,0.37038567,0.79421567,10.0,-1.00016849,2.01282709,2.45491709,7.0,NaN,2.56365983,2.40145983,0.0,-0.99950516,7.04510188,2.60150188,14.0,6.99987027,7.43318319,8.27718319,7.0,-0.000596500000029,-5.46052792,5.17717208,13.0,4.0,-5.38134266,-2.25562266,-7.0,-3.0
93,-0.28387538,1.94697462,-1.0,NaN,0.52783347,1.89144347,5.0,4.00068666,3.06196634,2.20466634,-4.0,-2.99841419,25.96546547,18.60786547,7.0,14.00071934,12.17496698,8.70726698,4.0,6.00029409,-0.33752664,-9.31942664,4.0,-10.0,12.42950402,7.08550402,2.0,9.0
94,NaN,NaN,8.0,NaN,4.78156477,0.42921477,-7.0,4.00068575,2.72885953,2.87925953,-4.0,-1.99842656,-0.24514655,-2.01044655,5.0,-6.9992815,8.89122254,7.26222254,6.0,5.0002969,13.57020088,3.13025088,-1.0,5.0,-7.7000469,-4.2260469,14.0,-13.0
95,0.88554527,3.58247527,14.0,5.0,3.16796796,2.78257796,-9.0,-0.99931646,2.41540056,1.84200056,-3.0,0.000951969999988,1.62751783,5.51801783,12.0,4.00030833,2.16201883,6.24061883,2.0,0.9998648,3.47492905,3.58609405,-5.0,4.0,-2.19423479,-2.30758479,-4.0,-2.0
96,1.78255949,2.05564949,5.0,-0.000575080000001,-0.44304693,-1.81840693,0.0,-2.0,2.40369913,2.75209913,1.0,3.0,0.04893517,0.39060517,-4.0,-10.0,3.57368117,3.42968117,15.0,-2.0,4.72805204,5.38898204,13.0,5.0,2.84676377,-1.04203623,2.0,6.0
97,-0.74113513,1.39700487,7.0,-1.00013228,1.68962972,1.32530972,-3.0,NaN,3.10511523,4.15691523,-3.0,0.00102480000001,1.25398364,-1.41911636,1.0,5.00022205,2.84553672,2.59363672,-1.0,-6.00018094,0.43805894,0.22386594,-5.0,-2.0,6.73714371,-1.81085629,7.0,1.0
98,-4.67136242,-4.64535242,3.0,-4.0,-0.74162511,-0.52143511,-6.0,-2.99931814,4.50947624,3.69387624,4.0,1.00093263,0.32869787,0.20679787,1.0,-1.99976342,6.92685814,5.85825814,-2.0,3.99982631,3.23964655,3.82407655,1.0,-2.0,7.64328133,2.06558133,13.0,1.0
99,4.3323304,3.9918604,14.0,NaN,1.65548329,1.57810329,8.0,2.00068626,3.63538717,2.59788717,-1.0,2.00107766,2.30471254,2.42991254,6.0,8.00036791,8.23668822,7.64358822,-2.0,1.99987766,4.79659016,5.08350616,-18.0,1.0,2.16505333,0.69205333,15.0,6.0
100,15.6160932,15.6902932,27.0,NaN,1.90950397,1.94509397,6.0,4.00046098,4.73554665,4.97514665,6.0,0.00104816000001,6.54856671,4.10536671,-3.0,1.00022836,5.57533334,5.97003334,-4.0,1.99982748,1.31234226,1.36626826,-13.0,-2.0,-0.82675454,-2.39175454,2.0,-9.0
101,5.711765,4.918325,3.0,4.0,2.59753179,0.76298179,-6.0,-0.99931716,1.11424801,3.95724801,2.0,2.00091615,6.93066641,3.86806641,4.0,2.0002652,3.47756751,3.69696751,-6.0,-1.00015489,14.26549546,3.24969546,18.0,17.0,-3.36668939,-0.22668939,-10.0,-10.0
102,2.22094827,2.00094827,-21.0,2.9992964,5.20245237,4.74095237,6.0,NaN,6.7090801,6.2534801,3.0,3.0,7.79788498,6.87668498,10.0,7.0,3.67606339,4.22736339,-5.0,-1.0,6.80464632,3.67524632,27.0,-12.0,9.59656088,-2.55963912,-10.0,-2.0
103,-2.47619048,-4.00219048,9.0,-4.00068891,1.47950834,-0.96627166,-10.0,NaN,-1.11326737,-2.39296737,-9.0,-3.0,2.52904118,6.28084118,5.0,0.0,5.59892722,4.92452722,-6.0,0.0,-6.05169622,0.02746378,-3.0,-5.0,7.47363484,-2.36616516,-10.0,NaN
104,1.13620984,1.82886984,6.0,NaN,4.28397316,3.87257316,0.0,-0.000214020000001,5.5930797,6.4370797,1.0,4.0,-0.3214388,0.8882612,7.0,-2.0,0.29318235,0.02878235,5.0,-7.0,-3.0933888,-2.9567888,9.0,2.0,6.94779324,5.71539324,9.0,1.0
105,3.72691675,3.99334675,1.0,NaN,-0.06311775,1.03522225,-1.0,-0.00020224,2.27982498,3.43362498,2.0,0.99950522,16.78985194,11.11904194,11.0,1.99964054,4.36242277,4.32922277,-7.0,-1.00041217,-6.13055702,-12.69485702,-15.0,-13.0,6.25222037,3.16122037,2.0,3.0
106,1.3775004,1.8457604,-8.0,3.0,5.13700526,0.46572526,-8.0,4.0006822,3.7278919,3.7698919,2.0,0.000900060000006,2.52832615,-1.59177385,7.0,2.00024223,0.24150476,0.52870476,2.0,-3.00016524,1.64814626,2.41214626,15.0,2.0,-0.82739247,0.50370753,2.0,2.0
107,3.75061431,3.57938431,1.0,NaN,-2.21913871,-2.16141871,-1.0,-3.99931395,0.89773803,0.27833803,-2.0,0.00107555000002,8.57173873,6.94573873,14.0,8.00037208,3.59213524,3.83253524,2.0,1.99988029,2.67263166,-4.70696834,-4.0,-7.0,-14.25967991,-2.53767991,8.0,-11.0
108,8.72491808,8.80126808,2.0,4.99939238,-1.1723577,0.6064123,-2.0,NaN,2.9552205,3.2766205,-2.0,-0.99948134,-9.1550246,-5.5095246,10.0,-210.99956437,4.56152051,4.28272051,-6.0,-2.99954315,5.81377513,4.30135513,8.0,2.0,6.91575066,4.08525066,11.0,5.0
109,-3.41016157,-3.20080157,25.0,NaN,9.29027853,9.41088853,10.0,7.0,4.0492211,3.9192211,3.0,1.0,9.98705021,8.86205021,16.0,7.0,9.33689736,10.07819736,8.0,1.0,-7.99694111,3.06395889,15.0,-3.0,-16.07475398,-7.37965398,16.0,-7.0
110,-4.41684715,-5.06148715,-4.0,-3.00017782,1.41314959,1.93257959,-2.0,3.00047616,2.79250063,2.86180063,3.0,-2.99957456,-8.43348668,-6.58648668,-7.0,-4.00026549,5.04076568,6.19286568,-9.0,0.99934187,1.01175006,1.16911006,-12.0,-2.0,3.55223435,-0.45276565,13.0,1.0
111,5.6581809,6.2992909,9.0,5.0,-3.82096732,-13.61515732,2.0,-9.99931702,-1.75979853,-1.97779853,-7.0,-3.99909555,-0.4922664,1.7272336,3.0,-7.99971225,6.11587767,5.58257767,4.0,-0.000136749999967,4.27666403,4.87616403,-3.0,0.0,-3.19781036,2.39018964,18.0,-4.0
112,-0.97745686,-0.64233686,0.0,NaN,-1.4962606,-0.9185206,-4.0,NaN,3.89062181,3.98572181,10.0,0.0,-3.05867171,-0.04607171,9.0,-5.0,5.25714297,4.95014297,7.0,2.0,2.09621211,-3.56028789,12.0,0.0,-5.28241123,3.88018877,40.0,-4.0
113,1.1554973,0.5711373,4.0,2.99935787,-0.6621306,-0.4639106,-12.0,NaN,3.72855869,3.72735869,1.0,-1.99948308,15.1892183,7.4101183,7.0,7.00050155,0.0572058199999,4.25290582,-5.0,-2.99951449,0.66514833,1.19324833,-4.0,5.0,-1.42378813,-0.34078813,13.0,-2.0
114,1.97556206,1.44861206,8.0,NaN,2.69318243,2.47217243,7.0,-2.00022334,4.33203403,5.60243403,-2.0,4.0,-0.60149923,-0.28579923,-12.0,-3.0,7.22962946,8.78082946,-4.0,-1.0,3.46276493,4.05063493,-3.0,-2.0,-4.46363861,-6.34533861,12.0,-14.0
115,-3.95548158,-3.94387158,-7.0,-2.0,-3.16919796,-3.06019796,-20.0,NaN,3.96026703,4.07906703,-2.0,0.000917729999998,-0.34684669,0.65845331,9.0,3.00024743,4.85957008,4.30257008,-1.0,0.99983437,5.07005116,4.68136216,0.0,2.0,19.75886357,16.11736357,-3.0,14.0
116,4.81840248,5.31632248,0.0,3.99923498,7.07388098,3.45792098,-2.0,3.99978073,4.79963858,4.55223858,6.0,-1.0,-2.75561493,-3.21241493,0.0,-3.0,10.79112161,10.71512161,2.0,6.0,3.13556628,1.70336628,2.0,0.0,3.3163981,4.5095981,1.0,-1.0
117,-0.32309949,-0.22729949,0.0,-2.0,4.14655848,2.50279848,-6.0,1.00067345,2.39524994,1.98364994,-6.0,-1.99849826,-4.30821906,-5.74231906,10.0,8.00069477,7.41595754,7.65195754,5.0,4.00030046,-3.57345177,4.16754823,-7.0,-4.0,-27.22762114,-30.08422114,-16.0,8.0
118,-0.07209127,0.53494873,-24.0,-1.00074357,-4.44359549,-4.57106549,3.0,-4.00019907,5.74130158,6.13020158,4.0,0.99952145,13.32326055,12.00086055,4.0,0.99966547,1.42918331,1.74438331,-3.0,-4.00039045,4.37964473,1.19204473,-4.0,-5.0,13.4400126,-12.2300874,4.0,-2.0
119,-0.6009679,0.2010321,-8.0,NaN,0.68502164,1.05364164,3.0,NaN,3.17253381,3.12023381,0.0,-4.99944353,1.82023877,1.83243877,12.0,-2.99953921,6.56572515,6.47672515,1.0,-1.99950935,-0.23373843,12.80246157,17.0,7.0,4.69284732,1.37284732,7.0,-7.0
120,-0.94884486,0.71337514,-1.0,2.0,-2.28867991,-0.60986991,-1.0,-7.99931675,1.93522401,1.85552401,2.0,2.00094455,9.38384528,7.46154528,1.0,7.00032067,6.28697778,6.44557778,-2.0,-2.00012403,3.28748215,2.65228215,-5.0,-1.0,5.51365731,7.44602731,15.0,4.0
121,-1.90797574,-1.99231574,-14.0,-7.00058157,-8.37106347,-3.97908347,8.0,-2.0,3.97036088,3.72746088,8.0,-1.0,3.69384059,2.67524059,0.0,NaN,18.09791686,20.35411686,20.0,14.0,8.10216234,3.25006234,11.0,-6.0,-7.49948129,-10.16848129,-8.0,-4.0
122,2.66491831,3.99847831,1.0,NaN,-0.5602326,-0.5456926,5.0,-0.000215279999999,8.8099343,9.2992343,0.0,3.0,-7.842609,-5.247509,10.0,-7.0,1.3059259,1.8390259,11.0,0.0,-0.5495637,0.6535063,14.0,0.0,-9.93585888,2.81814112,19.0,-4.0
123,0.36798487,0.71091487,-9.0,-0.000574300000004,0.48906532,1.28075532,-6.0,NaN,5.0448415,4.1854415,7.0,4.0,-3.08307012,-5.76367012,-1.0,4.0,3.85208028,2.81858028,4.0,-3.0,1.88156499,1.62648699,-8.0,-2.0,14.524429,5.368729,3.0,7.0
124,-3.81075495,-2.69676495,-6.0,NaN,-9.86846349,-2.00750349,0.0,-5.0,4.97787176,5.06647176,0.0,3.0,8.37744541,5.75634541,6.0,11.0,2.86980544,3.37530544,17.0,0.0,4.43274885,4.36442885,6.0,4.0,-0.86790509,0.98509491,-2.0,0.0
125,1.05084907,0.64587907,0.0,0.0,-3.35407577,-0.42817577,-1.0,0.000681379999996,5.99824942,2.91254942,6.0,-0.9990992,2.9988018,-2.0441982,-2.0,NaN,5.51819279,3.57469279,-1.0,0.9998239,10.76775742,0.40115742,0.0,5.0,0.72569471,2.16069471,-7.0,-2.0
126,1.3644296,1.4974296,20.0,-3.0,1.26354601,0.23456601,6.0,1.00067494,6.22765767,6.24245767,2.0,2.00148152,2.58394182,1.94534182,12.0,-6.99930169,18.3872444,17.6238444,6.0,14.0002986,1.63998234,6.24238234,-1.0,-3.0,1.99756783,1.29126783,-1.0,-2.0
127,1.17464376,0.80136376,5.0,NaN,-4.4582228,-3.0400728,4.0,-2.00021341,6.03479768,5.77489768,4.0,0.0,2.52325855,0.0556585500001,2.0,0.0,-0.1649429,-0.3910429,-7.0,-5.0,0.70340949,3.39595949,2.0,4.0,-3.00682208,-6.72742208,-13.0,-6.0
128,-1.57661711,-3.03149711,2.0,-1.00060239,-3.49461521,-3.47752521,-3.0,-3.0,1.18833592,-0.44516408,-8.0,-5.0,2.9528074,0.0455074,8.0,2.0,5.66283775,5.25573775,8.0,2.0,-4.46007492,-2.92837492,5.0,-9.0,-8.04047337,-1.18547337,-4.0,-8.0
129,0.50820608,-0.24849392,11.0,-0.000167009999998,0.1577156,1.0282056,0.0,0.000455610000003,5.57690153,4.62170153,4.0,-0.99907565,2.61867551,-1.24352449,3.0,1.0001504,-0.0129857999999,1.3422142,0.0,-3.00020724,-4.46856397,0.58388603,6.0,-5.0,6.73711907,6.15511907,-1.0,8.0
130,-0.97023915,-1.72136915,2.0,NaN,-0.24073035,2.96405965,2.0,NaN,0.91874027,1.01044027,3.0,2.0,4.26347207,9.44747207,7.0,7.0,6.44680532,7.30220532,4.0,1.0,5.10948781,4.92292781,2.0,1.0,12.35738119,8.71580119,9.0,13.0
131,-5.82639831,-7.05581831,-11.0,-7.0,-2.43552241,-0.36796241,-16.0,NaN,2.50380649,1.97850649,-1.0,-0.99901871,-2.7036713,0.2033287,2.0,-14.9997036,5.04954687,4.54704687,2.0,-2.00014925,-9.01341178,2.20496822,14.0,-7.0,5.75149767,3.01449767,7.0,1.0
132,1.80813967,1.85680967,-8.0,-0.000561900000001,-4.51792449,-2.21222449,1.0,-2.0,4.13332321,4.78522321,1.0,2.00048829,12.21860915,9.10558915,5.0,NaN,3.076474,4.936974,18.0,0.0003971000001,2.64407792,0.11483792,4.0,0.0,-0.12584721,3.19515279,6.0,-2.0
133,4.62664206,4.01090206,6.0,2.0,-0.47375921,-0.55768921,4.0,NaN,7.83244926,6.79134926,2.0,2.00148937,4.07834735,3.60644735,-2.0,-6.99928449,4.26457808,4.31307808,-3.0,1.00029673,-2.69536145,-1.23011245,-7.0,-2.0,0.0901069000001,2.9388069,8.0,-1.0
134,3.30047093,1.97315093,8.0,1.99983721,0.34978719,-1.98742281,-5.0,-1.9995675,4.39788914,3.85398914,5.0,2.00093696,5.85007315,5.21607315,7.0,4.00008379,6.27207126,2.93247126,-4.0,-0.00022292999995,-3.63536061,-0.46216061,-6.0,-6.0,-1.15693803,0.19006197,8.0,-1.0
135,3.11478219,3.78980219,10.0,0.99983329,-2.93986096,-1.88180096,-5.0,-1.9995394,1.32329505,1.76209505,0.0,-0.99907064,-4.53891618,-1.00891618,3.0,-4.99983043,3.24727434,3.39997434,1.0,-2.0002011,-17.52146281,3.20203719,0.0,-13.0,3.85413082,3.31633082,1.0,-1.0
136,8.36486566,4.84568566,-2.0,6.0,-39.96212552,-32.54907552,-26.0,-3.99931736,3.57564311,3.28714311,0.0,-1.99909268,-19.4916154,-15.1864154,-9.0,-23.99974264,1.36714347,3.40534347,3.0,-2.00015779,-7.31609105,-5.96379105,4.0,-12.0,2.14924246,-7.49445754,3.0,7.0
137,-0.57908479,-0.22573479,9.0,0.99982371,2.70408553,-2.64188447,-14.0,-0.99952814,2.44633932,2.84413932,1.0,-1.99958571,-5.7379614,-5.9900614,3.0,-8.00030087,6.14583445,4.93163445,-4.0,0.99932648,10.37542633,-7.76797367,24.0,-1.0,13.56403388,-0.24896612,-3.0,3.0
138,1.89280232,1.54062232,-16.0,-1.00076225,-3.02223133,-3.55400133,1.0,-1.00019586,4.19465532,4.12285532,5.0,-0.000466829999993,1.99981336,3.82611336,3.0,0.9996734,4.97286211,4.92276211,3.0,0.99962004,0.90703941,-2.01786059,7.0,2.0,-8.3923616,2.8606384,22.0,-2.0
139,2.71045988,2.61897988,12.0,NaN,1.7913029,1.1288329,5.0,NaN,2.94628026,2.81318026,-2.0,-0.99947437,5.43629018,3.62699018,21.0,12.00042404,4.122733,4.246933,5.0,0.000456269999972,-0.00763352,0.48227348,-12.0,-1.0,-0.83150981,-8.27850981,4.0,-6.0
140,-2.70509896,-2.10214896,13.0,-3.0,4.23439667,4.58335667,3.0,NaN,5.33786996,5.68826996,-4.0,4.00100641,13.04756018,6.22446018,30.0,20.00030666,9.04928362,8.84988362,10.0,6.99985247,-15.92683014,0.53406986,-1.0,-9.0,-18.6220245,-2.9082245,-24.0,-11.0
141,-1.14395552,-1.61835552,10.0,NaN,-1.88705275,-2.67409275,-1.0,-0.99952418,0.748971,1.845071,1.0,1.00107087,-9.66898223,-7.84138223,-2.0,-14.99968686,5.83818346,4.76818346,6.0,-0.000147040000002,-12.99840854,-3.96049854,-2.0,2.0,-6.98205649,11.27194351,22.0,-26.0
142,7.62419458,7.95226458,7.0,7.0,5.00112883,3.78048883,-3.0,1.00068364,5.49627522,5.93887522,-1.0,1.00153026,-0.22261432,-0.31321432,-12.0,NaN,7.51950612,6.02870612,3.0,2.00029707,1.54935125,1.71668125,-7.0,NaN,8.89839825,-7.13080175,-20.0,-6.0
143,0.74000459,-1.86550541,7.0,2.0,3.39907294,4.85044294,-3.0,5.00068247,7.2316524,1.4324524,-10.0,3.00086135,7.04017084,6.92377084,8.0,4.00025172,6.48494612,5.83264612,-8.0,-0.000150270000006,-3.41104935,0.24524065,11.0,0.0,4.30344228,-0.40855772,-3.0,-6.0
144,1.37371239,0.84155239,14.0,NaN,1.89998925,3.45666925,5.0,2.00068581,1.88145024,2.65075024,5.0,0.00106335999999,-6.85287822,-6.49397822,11.0,-10.99963981,3.72424232,3.34904232,5.0,1.99987488,NaN,NaN,NaN,NaN,-5.95741425,-1.15981425,-5.0,-5.0
145,1.62663717,2.60799717,2.0,NaN,-0.96161459,-2.04313459,-14.0,-0.99953656,2.62150464,2.57030464,3.0,0.000996389999997,1.76341002,2.33571002,4.0,1.0002142,6.8874189,5.1811189,-6.0,0.99981384,-3.60193168,-6.86253168,-20.0,NaN,4.41989459,2.09337459,-1.0,-1.0
146,2.68596317,3.40449317,13.0,4.99981546,2.99894813,3.30717813,4.0,NaN,-5.33537168,-2.61907168,-3.0,-3.99954724,-15.67981765,-11.90601765,7.0,-17.00018322,2.43121959,4.76671959,3.0,-6.00061784,16.06449105,-0.06933895,15.0,-4.0,-3.46850142,-0.63050142,1.0,0.0
147,4.82753996,4.29166996,15.0,1.0,3.79413015,2.57597015,-2.0,2.00068236,2.59276215,3.45026215,-1.0,2.00151673,-9.08187697,-6.89647697,8.0,-12.99928475,6.4998317,6.5363317,-9.0,0.000298030000067,9.31994624,11.30124624,8.0,11.0,-2.49213564,-6.34413564,-8.0,-11.0
148,-0.49130213,-1.62251213,6.0,-2.0,1.16993393,1.23379393,-13.0,NaN,1.1254342,1.4796342,-4.0,-0.99903971,7.51265442,-0.79044558,-4.0,8.00027951,8.47543688,7.56423688,7.0,1.99984479,-1.28427927,-2.93757927,6.0,54.0,26.36362709,11.13262709,28.0,18.0
149,-4.7049494,-4.1568594,-1.0,NaN,-4.66481138,-3.54266138,-4.0,-8.0,2.69120325,2.90580325,3.0,0.0,3.13558721,-1.47341279,1.0,0.0,4.43404884,4.26784884,17.0,-3.0,-9.02606332,-10.68916332,8.0,-5.0,-1.67529655,0.51070345,10.0,-2.0
150,-0.82456583,0.41660417,8.0,NaN,3.70187076,3.65417076,2.0,1.00045479,1.67141582,3.47621582,-4.0,2.00100266,-4.26672521,-7.08772521,-5.0,-12.9998154,4.01893539,6.37643539,1.0,0.99980651,1.35218441,-1.61251559,-2.0,-4.0,4.10142508,1.74902508,1.0,5.0
151,1.48934361,2.07145361,3.0,-1.00016321,-3.71905671,-2.68160671,-13.0,-3.99955375,-0.3724177,-1.3893177,0.0,-3.99906774,-0.35957656,-2.27947656,5.0,2.00012394,-9.5135225,-8.9808225,-8.0,-2.00021452,6.81102316,4.83900316,-10.0,8.0,0.83449829,1.40299829,5.0,-2.0
152,-3.23582237,-2.66157237,-3.0,NaN,-0.40724903,-0.08809903,2.0,NaN,0.2271193,0.6263193,-4.0,-4.0004845,-8.28722231,-5.84582231,-16.0,NaN,3.80178687,4.08708687,3.0,-2.00041463,-3.19373043,-6.65563043,-1.0,-7.0,22.69110845,5.60480845,12.0,18.0
153,0.10999471,1.34871471,11.0,0.99984062,-2.834398,-3.134408,1.0,-1.99951189,4.17979339,4.57689339,-1.0,2.00060879,8.67566938,-3.16113062,1.0,-3.99993526,2.61948781,3.52378781,2.0,-2.00049064,-6.59091617,-0.55031617,-4.0,-2.0,12.73835849,4.43235849,22.0,9.0
154,0.32583174,-2.30106826,-10.0,-4.00058287,5.73073996,3.86883996,9.0,NaN,4.47661591,6.02001591,-2.0,-1.99944764,3.21442832,4.29722832,-2.0,-8.99953238,4.24460258,3.53920258,5.0,0.000487359999966,NaN,NaN,NaN,NaN,-7.13768748,-4.81758748,6.0,0.0
155,13.15598674,10.00778674,25.0,NaN,3.87926417,2.42926417,2.0,0.99978035,7.53516376,6.18676376,1.0,2.0,-2.58011621,-1.39761621,4.0,-17.0,2.72473757,2.14393757,-10.0,1.0,1.08446566,1.86663566,-8.0,-3.0,4.95874191,4.90774191,3.0,2.0
156,1.31727822,-0.47372178,7.0,NaN,2.76065909,3.39724909,5.0,NaN,6.25535691,6.08065691,-3.0,0.0,0.29586929,-0.25103071,10.0,-6.0,3.2593102,3.1305102,7.0,0.0,4.24464263,-0.0593573699999,12.0,6.0,-7.41811915,1.32188085,14.0,-6.0
157,3.16725141,2.84803141,17.0,NaN,0.84087709,1.66918709,4.0,0.9998005,3.76136018,4.80236018,1.0,-0.000483869999982,6.29703573,-8.75406427,-3.0,-14.00034815,8.87384113,6.77234113,1.0,4.99959985,1.66584683,-1.51145317,8.0,-5.0,1.28950887,-2.38679113,0.0,-1.0
158,0.96800097,2.23500097,-20.0,3.99942803,1.92091684,0.92236684,9.0,NaN,-0.50828017,0.37151983,-2.0,-1.99944006,7.25036566,7.32556566,2.0,3.00046555,3.15229316,2.37669316,10.0,-4.99950514,9.34030814,-1.13244186,4.0,4.0,3.31728893,-2.52771107,4.0,-2.0
159,-1.6026647,-2.3093447,5.0,-2.00015473,1.22504614,-2.16781386,9.0,-0.99955685,5.74981998,5.45951998,5.0,1.0009555,-10.22009151,-13.63669151,-5.0,-9.99987559,17.93856017,15.72446017,9.0,11.99978718,1.70857382,1.40660082,-5.0,1.0,-2.50275538,-2.04005538,3.0,-4.0
160,1.43083428,2.95066428,-2.0,NaN,-4.96428365,-4.93235365,-2.0,-6.00021212,7.61315582,7.15185582,0.0,4.0,-5.44811832,-0.29614832,3.0,-4.0,10.82777378,11.68427378,13.0,14.0,3.47779276,3.41905376,-9.0,2.0,-0.93013576,1.85716424,8.0,-1.0
161,0.41293606,-0.19970394,5.0,-1.0,0.36306361,0.87959361,3.0,NaN,4.76751511,4.83681511,7.0,0.000946159999998,5.74775028,3.33985028,12.0,-2.99975069,6.06046506,7.82116506,1.0,-3.0001692,-12.1021169,-0.4955169,-5.0,-9.0,5.68166717,3.01996717,-1.0,3.0
162,0.87772208,1.19058208,14.0,NaN,-1.19634649,1.44871351,1.0,-2.00021043,4.88842933,5.00532933,5.0,3.0,-6.83651021,-8.80917021,-7.0,-2.0,5.35079323,5.60399323,-4.0,-2.0,5.71816829,10.45352829,14.0,4.0,-13.15145141,-2.60510141,10.0,-5.0
163,3.52345264,3.50143264,9.0,NaN,0.88310777,1.17680777,1.0,1.9997853,4.98874074,4.88874074,2.0,-4.0,-4.40889983,-4.51239983,-23.0,-9.0,2.11329305,1.81859305,3.0,0.0,-2.6203871,-7.2305871,-1.0,-10.0,14.06911119,3.23211119,4.0,4.0
164,-3.39785891,-3.65250891,2.0,-5.00014832,6.44720518,4.75904518,-3.0,4.00044019,0.64290309,1.65080309,3.0,-3.99902771,5.06195428,5.25115428,5.0,1.00012188,5.86539228,6.39439228,-9.0,2.99978878,15.56782153,2.08292153,11.0,9.0,6.76997476,-1.58502524,3.0,2.0
165,1.5968563,2.3717563,-1.0,-0.0007138,-0.29383142,0.13861858,-6.0,-1.00021955,1.46344907,3.33604907,-5.0,-2.0,8.581192,4.355892,-6.0,4.0,2.35577779,3.79007779,5.0,-5.0,14.80279338,0.05449338,26.0,-16.0,6.11165388,-4.29794612,2.0,5.0
166,6.33139089,7.21863089,-3.0,5.99984221,0.51812723,1.02285723,-8.0,NaN,2.3337459,2.1929459,3.0,-1.99904318,-15.63508572,-12.87108572,-4.0,-16.99981379,8.62798104,6.63848104,-2.0,3.99980401,2.07348922,8.14493922,16.0,1.0,6.29637953,4.74687953,12.0,2.0
167,-1.15083915,-1.12767915,0.0,-2.0006729,1.90822541,0.71111541,10.0,1.99978455,5.24381241,6.60311241,3.0,4.0,5.53809132,5.18239132,7.0,-1.0,-4.51916502,-3.89176502,-4.0,-28.0,1.59052233,5.21002233,12.0,-4.0,4.64389028,-2.96610972,24.0,-3.0
168,5.48880846,4.45686846,15.0,NaN,1.26269897,-0.21467103,5.0,2.00068592,2.05318744,1.84688744,-2.0,-2.99894106,6.56975609,4.47245609,7.0,1.00033612,2.88186395,3.39386395,-1.0,-3.00013771,35.24987723,31.80727723,-13.0,-6.0,12.96046411,5.49186411,-1.0,0.0
169,1.06842735,0.96450735,-6.0,4.0,-3.92119502,-6.58905502,-30.0,-4.99931667,3.72816487,3.66826487,0.0,1.0009365,-2.581936,-1.831436,-1.0,-9.99969685,6.50273746,5.71723746,-8.0,-2.00013469,18.82866407,-6.08784593,-10.0,5.0,4.32960898,1.79760898,5.0,1.0
170,2.7488121,2.3278121,6.0,2.99929443,-0.2030163,0.2263737,-3.0,-4.00021953,4.4269905,6.2647905,3.0,1.0,2.80535763,4.85575763,6.0,-2.0,4.99531066,5.76731066,1.0,2.0,0.64448272,-3.59921728,-2.0,-3.0,2.8842987,8.5327987,8.0,11.0
171,NaN,NaN,13.0,NaN,-1.78255356,-0.69843356,1.0,-2.00021031,4.77724201,8.09784201,1.0,5.0,8.08664808,5.07554808,-2.0,6.0,6.04482246,6.32482246,1.0,1.0,4.96454014,-2.81767986,16.0,4.0,2.42729882,1.82099882,-2.0,2.0
172,0.57904205,-0.17652795,3.0,0.0,-1.50926363,-0.41374363,-1.0,2.00068269,2.59410182,2.16400182,2.0,-0.99911447,4.50475806,5.44885806,-6.0,1.00026279,5.58893282,5.43423282,-4.0,-1.00014911,-6.26681739,-4.82221739,1.0,-9.0,2.70515971,2.43235971,-2.0,4.0
173,-1.59864804,-4.53734804,-6.0,NaN,0.86610877,0.94602877,-5.0,0.99978083,3.29258098,3.25658098,7.0,1.0,2.27922702,3.45482702,-3.0,-1.0,6.80023484,5.18973484,0.0,3.0,-15.05508622,-2.78928622,-17.0,-9.0,1.30852928,-4.53647072,-8.0,-10.0
174,2.51825492,2.90825492,18.0,NaN,5.42495696,4.58418696,6.0,NaN,2.16335296,2.19825296,0.0,-1.99944143,6.95707256,9.84927256,8.0,2.00046019,0.06113995,-0.12596005,-2.0,-3.99950688,4.21580186,-5.22029814,9.0,-1.0,NaN,NaN,-7.0,0.0
175,-2.08948981,-2.33690981,5.0,0.0,0.34136763,0.11134763,0.0,NaN,2.55682237,2.21362237,3.0,0.00100763,21.65309079,13.93639079,24.0,21.00034813,5.61175918,4.75925918,-4.0,-4.00012167,-3.54111675,0.52149325,5.0,2.0,15.14645207,5.08885207,-5.0,9.0
176,1.13244287,2.40613287,14.0,0.0,4.11419023,3.59668023,9.0,0.000680260000003,3.0457033,2.6016033,1.0,0.00156041000001,1.43767909,1.22347909,2.0,0.000702860000047,9.96920674,12.39530674,8.0,3.0003061,0.6360055,0.7979925,-9.0,-1.0,-0.26170789,-3.30120789,-9.0,1.0
177,-3.49848653,-3.12628653,5.0,-2.0,3.88365764,4.26999764,-12.0,NaN,2.64940696,2.84670696,1.0,1.00098853,15.26565154,16.51495154,5.0,2.0003195,9.5414866,9.5331866,0.0,1.99986345,5.5634649,4.5175549,1.0,3.0,9.32043753,0.56843753,10.0,6.0
