,X,Y,srtm30_wgs84-tdx30_abs,srtm30_wgs84-tdx30_color
410,-62.54556341,-0.35973803,1.5256943,255:183:183
411,-62.55012913,-0.56891544,2.66132229,255:129:129
412,-62.21485394,-0.06669148,2.12439221,154:154:255
413,-62.86554883,-0.39250093,4.63872922,255:35:35
414,-62.58290954,-0.15513287,4.27605089,255:52:52
415,-62.65907658,-0.05304761,2.83079018,255:121:121
416,-62.93859957,-0.62901385,2.49082847,255:137:137
417,-62.74947312,-0.38240019,2.81376995,255:122:122
418,-62.35437707,-0.9213932,1.68144299,255:176:176
419,-62.10363576,-0.281634,1.41796829,187:187:255
420,-62.57590376,-0.80194289,1.84780696,255:168:168
421,-62.44272261,-0.19962355,0.98490855,208:208:255
422,-62.80134423,-0.79953122,5.179499,255:9:9
423,-62.41529227,-0.90185214,0.25516454,242:242:255
424,-62.27666941,-0.17776058,1.85839612,255:167:167
425,-62.41356663,-0.45118662,0.57549208,227:227:255
426,-62.84667017,-0.30438518,0.91709755,211:211:255
427,-62.82975524,-0.69757424,0.40628352,235:235:255
428,-62.32614736,-0.79346961,1.27485748,194:194:255
429,-62.04570976,-0.36883665,0.02015745,255:255:255
430,-62.2668414,-0.8562034,0.4562337,233:233:255
431,-62.74235379,-0.0227946,6.01302281,255:0:0
432,-62.03930697,-0.57619539,2.74570565,255:125:125
433,-62.7531879,-0.98992902,7.87055586,0:0:255
434,-62.8067034,-0.04817741,3.4114184,255:93:93
435,-62.95303308,-0.72282115,5.0144248,255:17:17
436,-62.7327753,-0.91755406,4.86485264,255:24:24
437,-62.74473379,-0.557958,9.81796782,255:0:0
438,-62.13405589,-0.48444937,2.46649207,255:138:138
439,-62.19090078,-0.26736755,2.22128395,149:149:255
440,-62.45032983,-0.87954729,1.18003426,255:199:199
441,-62.61293608,-0.88091464,4.41962329,255:45:45
442,-62.90368087,-0.26100003,0.68773984,222:222:255
443,-62.45619128,-0.2784342,0.94402316,255:211:211
444,-62.54470668,-0.3928173,2.63003358,129:129:255
445,-62.62716379,-0.9165704,1.77162397,255:171:171
446,-62.28324687,-0.48985268,0.57721986,227:227:255
447,-62.51854422,-0.72407377,0.53265846,229:229:255
448,-62.14617894,-0.16032561,0.21783478,255:245:245
449,-62.91608613,-0.60352163,1.63071597,255:178:178
450,-62.2449985,-0.26235596,0.43457187,255:235:235
451,-62.36404985,-0.23066651,0.58843871,255:228:228
452,-62.77091247,-0.78566748,3.52787435,255:88:88
453,-62.33978747,-0.67830798,0.4366054,234:234:255
454,-62.18958009,-0.39020596,3.46162228,90:90:255
455,-62.5608857,-0.97067607,1.88001149,255:166:166
456,-62.74284148,-0.94338694,2.45605956,138:138:255
457,-62.27393625,-0.80569011,0.26889284,255:243:243
458,-62.71851386,-0.88673504,4.94497507,255:20:20
459,-62.90772131,-0.15513317,0.19644442,245:245:255
