,X,Y,srtm30_wgs84-aster30_wgs84_abs,srtm30_wgs84-aster30_wgs84_color
2627,-48.40477239,-24.03475267,2.0,228:228:255
2628,-48.05199074,-24.93278436,3.0,255:215:215
2629,-48.42944392,-24.31082568,25.0,0:0:255
2630,-48.33709076,-24.25371751,15.0,53:53:255
2631,-48.5632265,-24.80833297,6.0,255:175:175
2632,-48.72327544,-24.45643628,1.0,255:242:242
2633,-48.69854531,-24.73402342,8.0,255:148:148
2634,-48.45345449,-24.15681957,3.0,255:215:215
2635,-48.54701789,-24.46552985,4.0,201:201:255
2636,-48.90492776,-24.70069329,2.0,228:228:255
2637,-48.09500492,-24.02405919,1.0,241:241:255
2638,-48.59550251,-24.99389179,0.0,255:255:255
2639,-48.30604005,-24.38503634,15.0,255:54:54
2640,-48.86620827,-24.35680696,3.0,214:214:255
2641,-48.15904191,-24.48546369,0.0,255:255:255
2642,-48.05125224,-24.30480417,1.0,241:241:255
2643,-48.08478384,-24.52201555,1.0,241:241:255
2644,-48.2016464,-24.07969573,10.0,255:121:121
2645,-48.99941088,-24.30833912,24.0,255:0:0
2646,-48.48439948,-24.90732946,4.0,255:202:202
2647,-48.08282699,-24.67756239,3.0,255:215:215
2648,-48.88158647,-24.02895636,3.0,214:214:255
2649,-48.54643812,-24.50997178,22.0,255:0:0
2650,-48.37458451,-24.13157901,6.0,174:174:255
2651,-48.34130886,-24.67890917,4.0,201:201:255
2652,-48.13905078,-24.5967262,12.0,93:93:255
2653,-48.19181993,-24.30809181,18.0,255:14:14
2654,-48.33686788,-24.50585307,27.0,255:0:0
2655,-48.20396086,-24.07762167,1.0,241:241:255
2656,-48.38063112,-24.59756281,25.0,255:0:0
2657,-48.99579456,-24.77905747,6.0,255:175:175
2658,-48.83602563,-24.29244511,5.0,255:188:188
2659,-48.74417489,-24.66481636,4.0,255:202:202
2660,-48.70501347,-24.85761323,7.0,255:162:162
2661,-48.13098078,-24.80394155,10.0,255:121:121
2662,-48.86033412,-24.22313869,3.0,214:214:255
2663,-48.60538159,-24.10921548,4.0,255:202:202
2664,-48.52712697,-24.38039282,5.0,255:188:188
2665,-48.50570921,-24.87518067,3.0,255:215:215
2666,-48.9141201,-24.81474045,6.0,255:175:175
2667,-48.13884316,-24.71576293,9.0,255:135:135
2668,-48.87648441,-24.07569354,0.0,255:255:255
2669,-48.99090788,-24.73529379,9.0,134:134:255
2670,-48.76463414,-24.81652839,5.0,255:188:188
2671,-48.58087897,-24.81529172,6.0,255:175:175
2672,-48.4121161,-24.98583098,23.0,255:0:0
2673,-48.08326834,-24.09698916,14.0,255:68:68
2674,-48.00727298,-24.66860878,2.0,228:228:255
2675,-48.25245214,-24.2807302,5.0,255:188:188
2676,-48.18003891,-24.9270778,5.0,255:188:188
2677,-48.44011396,-24.29118915,6.0,174:174:255
2678,-48.94871189,-24.05064107,3.0,214:214:255
2679,-48.52173939,-24.03955279,4.0,255:202:202
2680,-48.84826635,-24.45930597,3.0,255:215:215
2681,-48.58159489,-24.18716358,10.0,120:120:255
2682,-48.03936931,-24.84510686,11.0,255:108:108
2683,-48.10044929,-24.14823675,3.0,255:215:215
2684,-48.16415075,-24.90728113,6.0,174:174:255
2685,-48.28389598,-24.59875546,11.0,255:108:108
2686,-48.08844547,-24.50228969,9.0,134:134:255
2687,-48.37478502,-24.71062392,8.0,255:148:148
2688,-48.87392325,-24.16455575,12.0,255:94:94
2689,-48.19029079,-24.74491187,18.0,255:14:14
2690,-48.47456271,-24.20254503,0.0,255:255:255
2691,-48.05148035,-24.87217073,2.0,255:229:229
2692,-48.36860901,-24.92545485,5.0,255:188:188
2693,-48.89920926,-24.67432739,11.0,107:107:255
2694,-48.21517032,-24.39554896,6.0,174:174:255
2695,-48.74956086,-24.78559465,4.0,201:201:255
2696,-48.02736165,-24.60032445,4.0,201:201:255
2697,-48.00098409,-24.53652263,8.0,147:147:255
2698,-48.00511862,-24.73941677,1.0,241:241:255
2699,-48.03256129,-24.31550675,13.0,80:80:255
2700,-48.13138015,-24.0902295,2.0,255:229:229
2701,-48.02545386,-24.71929565,11.0,107:107:255
2702,-48.59028863,-24.85140331,0.0,255:255:255
2703,-48.16890211,-24.59100136,1.0,241:241:255
2704,-48.44101139,-24.02398106,3.0,214:214:255
2705,-48.12585547,-24.35000396,23.0,255:0:0
2706,-48.25139318,-24.25598397,4.0,255:202:202
2707,-48.96690952,-24.10222123,1.0,255:242:242
2708,-48.04684967,-24.51520265,5.0,255:188:188
2709,-48.20203615,-24.04098941,12.0,93:93:255
2710,-48.86592481,-24.81824113,11.0,255:108:108
2711,-48.8643403,-24.91162293,16.0,255:41:41
2712,-48.01343879,-24.58069908,0.0,255:255:255
2713,-48.4964331,-24.75370159,6.0,255:175:175
2714,-48.3569736,-24.57654542,20.0,255:0:0
2715,-48.99091277,-24.77064941,2.0,228:228:255
2716,-48.08176055,-24.50237828,5.0,255:188:188
2717,-48.96485776,-24.85838835,24.0,0:0:255
2718,-48.17490705,-24.23754699,17.0,255:27:27
2719,-48.76878371,-24.32101668,0.0,255:255:255
2720,-48.34362394,-24.62023436,6.0,255:175:175
2721,-48.71310863,-24.11390734,5.0,187:187:255
2722,-48.37470167,-24.62062706,2.0,255:229:229
2723,-48.29456541,-24.45570732,13.0,255:81:81
2724,-48.26629825,-24.64838815,1.0,241:241:255
2725,-48.82892307,-24.01320252,4.0,201:201:255
2726,-48.41542519,-24.69347968,4.0,201:201:255
2727,-48.95363385,-24.92252618,8.0,255:148:148
2728,-48.7575813,-24.02298702,2.0,228:228:255
2729,-48.15274129,-24.50283598,2.0,255:229:229
2730,-48.82074705,-24.63379349,17.0,26:26:255
2731,-48.5713036,-24.99283129,7.0,255:162:162
2732,-48.50765528,-24.26109884,4.0,255:202:202
2733,-48.09304536,-24.14885059,7.0,255:162:162
2734,-48.58653574,-24.89560963,16.0,255:41:41
2735,-48.69597644,-24.87554738,3.0,255:215:215
2736,-48.62162904,-24.65293152,5.0,255:188:188
2737,-48.97238118,-24.68596599,4.0,201:201:255
2738,-48.72409248,-24.81749112,10.0,255:121:121
2739,-48.0485222,-24.43316765,2.0,255:229:229
2740,-48.4220407,-24.97323169,9.0,255:135:135
2741,-48.605171,-24.24310912,3.0,255:215:215
2742,-48.59025486,-24.85092544,7.0,255:162:162
2743,-48.64371185,-24.81914412,4.0,201:201:255
2744,-48.21962037,-24.5071477,0.0,255:255:255
2745,-48.67155663,-24.21660662,0.0,255:255:255
2746,-48.91773817,-24.4322943,5.0,255:188:188
2747,-48.8991581,-24.0874747,9.0,255:135:135
2748,-48.14848303,-24.59489634,2.0,255:229:229
2749,-48.82313009,-24.48469788,3.0,255:215:215
2750,-48.44430069,-24.49430503,8.0,255:148:148
2751,-48.17246664,-24.57365871,7.0,255:162:162
2752,-48.77320791,-24.74008388,3.0,255:215:215
2753,-48.49373496,-24.78567111,0.0,255:255:255
2754,-48.20562817,-24.1901367,12.0,255:94:94
2755,-48.5075759,-24.37537875,14.0,67:67:255
2756,-48.89390783,-24.05846176,3.0,255:215:215
2757,-48.79566074,-24.36980812,2.0,228:228:255
2758,-48.34661648,-24.86598286,8.0,255:148:148
2759,-48.99785421,-24.30076807,10.0,120:120:255
2760,-48.70471991,-24.50533143,6.0,174:174:255
2761,-48.15947975,-24.37600289,8.0,255:148:148
2762,-48.39574663,-24.39857112,8.0,255:148:148
2763,-48.57959358,-24.94705586,5.0,187:187:255
2764,-48.4638538,-24.77696251,2.0,255:229:229
2765,-48.07234375,-24.56157326,4.0,255:202:202
2766,-48.49862664,-24.65013079,2.0,228:228:255
2767,-48.42012932,-24.63349056,5.0,187:187:255
2768,-48.98148505,-24.47858893,0.0,255:255:255
2769,-48.22949179,-24.45321899,4.0,255:202:202
2770,-48.01502738,-24.87381196,5.0,255:188:188
2771,-48.44683757,-24.7660904,6.0,255:175:175
2772,-48.25682442,-24.86126101,4.0,255:202:202
2773,-48.02862294,-24.50372325,9.0,255:135:135
2774,-48.02874769,-24.02050575,2.0,255:229:229
2775,-48.23550766,-24.14995326,3.0,214:214:255
2776,-48.3384503,-24.00264228,16.0,255:41:41
2777,-48.79513527,-24.38890184,17.0,255:27:27
2778,-48.81566524,-24.09927541,10.0,255:121:121
2779,-48.11971774,-24.09519148,26.0,255:0:0
2780,-48.14265457,-24.42146027,2.0,228:228:255
2781,-48.663376,-24.00915644,1.0,255:242:242
2782,-48.76099684,-24.27720372,1.0,255:242:242
2783,-48.34939833,-24.95828434,0.0,255:255:255
2784,-48.35269407,-24.02858559,4.0,255:202:202
2785,-48.18721426,-24.55708799,5.0,255:188:188
2786,-48.94511327,-24.47254328,6.0,255:175:175
2787,-48.6911648,-24.61062764,24.0,255:0:0
2788,-48.30640483,-24.61458489,29.0,255:0:0
2789,-48.59153932,-24.05490456,3.0,255:215:215
2790,-48.94561089,-24.70289514,6.0,255:175:175
2791,-48.47152353,-24.08479946,6.0,255:175:175
2792,-48.7389448,-24.41715624,4.0,255:202:202
2793,-48.98067922,-24.07136949,5.0,187:187:255
2794,-48.88349497,-24.75613764,4.0,201:201:255
2795,-48.58487396,-24.18667027,3.0,255:215:215
2796,-48.51917839,-24.19332162,1.0,241:241:255
2797,-48.71307962,-24.80695912,7.0,255:162:162
2798,-48.40940867,-24.41750296,17.0,255:27:27
2799,-48.96137645,-24.81370638,14.0,255:68:68
2800,-48.84947297,-24.70995563,8.0,147:147:255
2801,-48.75360689,-24.93754071,3.0,214:214:255
2802,-48.95235613,-24.02620395,7.0,161:161:255
2803,-48.87715033,-24.23801571,8.0,255:148:148
2804,-48.39588904,-24.05963408,3.0,214:214:255
2805,-48.89214413,-24.47166913,0.0,255:255:255
2806,-48.89320058,-24.76712048,8.0,255:148:148
2807,-48.92469482,-24.11385609,11.0,255:108:108
2808,-48.1947321,-24.18247608,2.0,255:229:229
2809,-48.83321115,-24.4855906,8.0,255:148:148
2810,-48.36762615,-24.49816169,30.0,255:0:0
2811,-48.50055302,-24.88608547,6.0,174:174:255
2812,-48.01739072,-24.73233994,0.0,255:255:255
2813,-48.92651024,-24.92491278,6.0,255:175:175
2814,-48.62186875,-24.94605203,6.0,255:175:175
2815,-48.03760417,-24.80662386,6.0,255:175:175
2816,-48.85288251,-24.84925221,4.0,255:202:202
2817,-48.62980649,-24.31495782,19.0,255:0:0
2818,-48.44735401,-24.59959214,32.0,255:0:0
2819,-48.5603866,-24.62428429,0.0,255:255:255
2820,-48.83051271,-24.69926194,10.0,255:121:121
2821,-48.12749437,-24.2059875,14.0,255:68:68
2822,-48.39981224,-24.1201954,2.0,228:228:255
2823,-48.29481141,-24.17880813,1.0,241:241:255
2824,-48.90683897,-24.10610401,1.0,241:241:255
2825,-48.12155985,-24.63833299,9.0,255:135:135
2826,-48.69122943,-24.55809413,5.0,187:187:255
2827,-48.26169006,-24.59772471,3.0,214:214:255
2828,-48.99442669,-24.34233795,1.0,255:242:242
2829,-48.96426929,-24.88015523,5.0,255:188:188
2830,-48.7402714,-24.29557113,11.0,255:108:108
2831,-48.94170595,-24.32548973,13.0,255:81:81
2832,-48.53674155,-24.86533701,3.0,255:215:215
2833,-48.6085304,-24.84190965,7.0,255:162:162
2834,-48.02409501,-24.57554933,0.0,255:255:255
2835,-48.05472489,-24.0846071,6.0,255:175:175
2836,-48.31540512,-24.49809832,4.0,255:202:202
2837,-48.45407762,-24.9720219,14.0,255:68:68
2838,-48.72161629,-24.55763933,3.0,255:215:215
2839,-48.25745202,-24.62009902,3.0,214:214:255
2840,-48.10375664,-24.36691349,3.0,214:214:255
2841,-48.00391135,-24.29385293,1.0,241:241:255
2842,-48.53960044,-24.37019969,3.0,255:215:215
2843,-48.56106564,-24.26937348,0.0,255:255:255
2844,-48.60441311,-24.74619261,2.0,228:228:255
2845,-48.30111891,-24.65142213,6.0,174:174:255
2846,-48.41700412,-24.09513094,6.0,174:174:255
2847,-48.60713262,-24.35249264,2.0,228:228:255
2848,-48.48787289,-24.33200705,5.0,187:187:255
2849,-48.67355138,-24.92787172,9.0,255:135:135
2850,-48.59284522,-24.4841506,5.0,255:188:188
2851,-48.64024782,-24.93193321,17.0,255:27:27
2852,-48.70310861,-24.20517087,5.0,187:187:255
2853,-48.20192624,-24.11422263,7.0,255:162:162
2854,-48.86588103,-24.61645621,4.0,255:202:202
2855,-48.27573177,-24.75064681,7.0,161:161:255
2856,-48.08786472,-24.76500141,12.0,255:94:94
2857,-48.17174791,-24.90514757,14.0,255:68:68
2858,-48.07230177,-24.27637414,11.0,107:107:255
2859,-48.59852941,-24.24268838,4.0,255:202:202
2860,-48.55370886,-24.95749826,7.0,255:162:162
2861,-48.24383763,-24.14244972,2.0,228:228:255
2862,-48.6466239,-24.36733899,11.0,107:107:255
2863,-48.03521875,-24.3076284,4.0,201:201:255
2864,-48.25585371,-24.50589253,16.0,255:41:41
2865,-48.15196795,-24.71549074,10.0,255:121:121
2866,-48.13150572,-24.94999791,3.0,255:215:215
2867,-48.02667405,-24.44976632,2.0,228:228:255
2868,-48.53681345,-24.22480526,15.0,255:54:54
2869,-48.92570665,-24.65138873,12.0,255:94:94
2870,-48.16918821,-24.96516153,6.0,255:175:175
2871,-48.17822405,-24.57280988,6.0,255:175:175
2872,-48.52190637,-24.5872019,5.0,255:188:188
2873,-48.25556683,-24.41746085,9.0,255:135:135
2874,-48.57994607,-24.29762577,17.0,255:27:27
2875,-48.08276541,-24.87279645,2.0,228:228:255
2876,-48.8686576,-24.06964908,5.0,255:188:188
2877,-48.02628542,-24.13579508,17.0,255:27:27
2878,-48.83494805,-24.67859022,18.0,13:13:255
2879,-48.87777374,-24.33484896,22.0,255:0:0
2880,-48.76586395,-24.55790691,1.0,241:241:255
2881,-48.89973883,-24.337307,6.0,255:175:175
2882,-48.52028265,-24.08964765,10.0,255:121:121
2883,-48.20891378,-24.27674824,3.0,214:214:255
2884,-48.13540172,-24.71158531,7.0,255:162:162
2885,-48.3357525,-24.31309931,16.0,40:40:255
2886,-48.2079851,-24.60038897,1.0,255:242:242
2887,-48.20227543,-24.42375828,14.0,255:68:68
2888,-48.51410851,-24.201543,1.0,255:242:242
2889,-48.59784783,-24.44794908,16.0,255:41:41
2890,-48.67546403,-24.17795683,2.0,228:228:255
2891,-48.28731756,-24.38977688,0.0,255:255:255
2892,-48.04694632,-24.51312236,6.0,255:175:175
2893,-48.14964711,-24.42848006,5.0,255:188:188
2894,-48.30790333,-24.3869125,14.0,255:68:68
2895,-48.92842526,-24.19044533,1.0,241:241:255
2896,-48.77822672,-24.49653048,4.0,255:202:202
2897,-48.7509504,-24.83183964,6.0,255:175:175
2898,-48.17451408,-24.4412037,2.0,228:228:255
2899,-48.10149391,-24.05070283,10.0,120:120:255
2900,-48.21639408,-24.3151546,5.0,255:188:188
2901,-48.40201033,-24.63492173,6.0,174:174:255
2902,-48.06881666,-24.8696079,7.0,161:161:255
2903,-48.45193245,-24.08440731,1.0,255:242:242
2904,-48.31054082,-24.24392746,31.0,0:0:255
2905,-48.74873758,-24.0954124,11.0,255:108:108
2906,-48.35970095,-24.65767611,20.0,255:0:0
2907,-48.67259417,-24.2246812,5.0,255:188:188
2908,-48.2136637,-24.08174362,5.0,255:188:188
2909,-48.38582264,-24.59086523,21.0,255:0:0
2910,-48.91247717,-24.88193887,15.0,255:54:54
2911,-48.59693398,-24.64382064,1.0,255:242:242
2912,-48.82823431,-24.52120871,10.0,255:121:121
2913,-48.71128566,-24.34794095,0.0,255:255:255
2914,-48.44049723,-24.25810737,9.0,134:134:255
2915,-48.58857162,-24.90979657,6.0,255:175:175
2916,-48.30289306,-24.75064045,5.0,187:187:255
2917,-48.17386673,-24.92880284,4.0,255:202:202
2918,-48.25558166,-24.08948288,2.0,228:228:255
2919,-48.96969891,-24.6370691,6.0,174:174:255
2920,-48.65330715,-24.01031888,1.0,255:242:242
2921,-48.28992047,-24.38399843,13.0,255:81:81
2922,-48.55118569,-24.68317388,10.0,120:120:255
2923,-48.83557022,-24.77274839,9.0,255:135:135
2924,-48.15315183,-24.77871492,4.0,255:202:202
2925,-48.11193312,-24.54016004,4.0,255:202:202
2926,-48.61211467,-24.46153727,3.0,214:214:255
2927,-48.69069819,-24.05080957,1.0,241:241:255
2928,-48.3298536,-24.29414654,11.0,107:107:255
2929,-48.62616374,-24.01632588,2.0,255:229:229
2930,-48.96916005,-24.7491552,0.0,255:255:255
2931,-48.87625501,-24.19847218,9.0,255:135:135
2932,-48.41061673,-24.12048191,13.0,255:81:81
2933,-48.10882545,-24.69504965,1.0,241:241:255
2934,-48.76115652,-24.27940663,9.0,255:135:135
2935,-48.8713425,-24.10697893,4.0,255:202:202
2936,-48.11316336,-24.41771453,2.0,228:228:255
2937,-48.84214397,-24.09478438,8.0,255:148:148
2938,-48.91991572,-24.01019052,2.0,255:229:229
2939,-48.79890607,-24.31647097,4.0,255:202:202
2940,-48.33774522,-24.28318766,19.0,0:0:255
2941,-48.89391133,-24.86997551,6.0,174:174:255
2942,-48.22890511,-24.23962938,9.0,255:135:135
2943,-48.07766712,-24.50970041,5.0,187:187:255
2944,-48.77690458,-24.36877995,3.0,255:215:215
2945,-48.30401852,-24.61718326,9.0,134:134:255
2946,-48.53242069,-24.59677619,2.0,228:228:255
2947,-48.28394965,-24.47581139,6.0,255:175:175
2948,-48.76111643,-24.66344264,5.0,255:188:188
2949,-48.95300349,-24.79230553,3.0,255:215:215
2950,-48.0807305,-24.27973752,11.0,255:108:108
2951,-48.24296951,-24.67285218,1.0,241:241:255
2952,-48.95515507,-24.64718599,5.0,255:188:188
2953,-48.36186765,-24.48914374,11.0,107:107:255
2954,-48.11500203,-24.40761008,0.0,255:255:255
2955,-48.90120158,-24.58116852,3.0,255:215:215
2956,-48.32449072,-24.588161,25.0,255:0:0
2957,-48.48714547,-24.62732556,5.0,255:188:188
2958,-48.73490184,-24.22972963,4.0,255:202:202
2959,-48.05488171,-24.76011604,2.0,255:229:229
2960,-48.22530585,-24.76320604,6.0,255:175:175
2961,-48.32518514,-24.92277464,3.0,214:214:255
2962,-48.99707883,-24.83559946,1.0,241:241:255
2963,-48.86144977,-24.67398311,1.0,255:242:242
2964,-48.51727233,-24.35659017,2.0,228:228:255
2965,-48.46641465,-24.43192832,8.0,255:148:148
2966,-48.19419613,-24.27427285,1.0,255:242:242
2967,-48.74958636,-24.9816283,1.0,255:242:242
2968,-48.34586919,-24.33226892,8.0,147:147:255
2969,-48.08250444,-24.17780396,2.0,228:228:255
2970,-48.72601771,-24.4188099,2.0,255:229:229
2971,-48.80010402,-24.14572467,0.0,255:255:255
2972,-48.14094215,-24.11048724,15.0,255:54:54
2973,-48.67214484,-24.97848339,21.0,255:0:0
2974,-48.74491913,-24.49873567,16.0,255:41:41
2975,-48.49686157,-24.73491,11.0,255:108:108
2976,-48.48998065,-24.41685279,10.0,255:121:121
2977,-48.01686317,-24.34392728,10.0,255:121:121
2978,-48.42108237,-24.92334376,8.0,255:148:148
2979,-48.46849283,-24.00443341,0.0,255:255:255
2980,-48.78716061,-24.54602275,1.0,241:241:255
2981,-48.53600957,-24.81317653,9.0,134:134:255
2982,-48.7949385,-24.48648934,8.0,255:148:148
2983,-48.15436664,-24.8525581,5.0,255:188:188
2984,-48.96089302,-24.90598323,1.0,255:242:242
2985,-48.70572291,-24.13950126,25.0,255:0:0
2986,-48.5678938,-24.38759775,13.0,255:81:81
2987,-48.34998893,-24.68114398,11.0,255:108:108
2988,-48.53112343,-24.32376538,3.0,255:215:215
2989,-48.59319628,-24.95509908,15.0,255:54:54
2990,-48.11314993,-24.03550154,6.0,255:175:175
2991,-48.10805686,-24.42523401,14.0,255:68:68
2992,-48.74001738,-24.01866995,3.0,255:215:215
2993,-48.32462526,-24.2593274,16.0,40:40:255
2994,-48.48701341,-24.58605993,20.0,255:0:0
2995,-48.20349615,-24.95947333,4.0,201:201:255
2996,-48.39238589,-24.53212495,11.0,255:108:108
2997,-48.46944074,-24.96560986,1.0,255:242:242
2998,-48.29236731,-24.56908187,19.0,255:0:0
2999,-48.19784256,-24.40579053,9.0,255:135:135
3000,-48.30107457,-24.46976481,8.0,255:148:148
3001,-48.69827938,-24.64313889,6.0,174:174:255
3002,-48.12920629,-24.20576751,24.0,255:0:0
3003,-48.36593238,-24.73958489,10.0,255:121:121
3004,-48.18275385,-24.71490415,3.0,255:215:215
3005,-48.51798003,-24.22198467,2.0,228:228:255
3006,-48.78594806,-24.72872485,8.0,255:148:148
3007,-48.35358388,-24.46893303,2.0,228:228:255
3008,-48.42567821,-24.445122,26.0,255:0:0
3009,-48.56093987,-24.15651996,8.0,147:147:255
3010,-48.73763728,-24.76975771,8.0,255:148:148
3011,-48.31819457,-24.50692099,2.0,228:228:255
3012,-48.14697285,-24.78513333,7.0,255:162:162
3013,-48.51252146,-24.11511038,7.0,255:162:162
3014,-48.3655353,-24.95633181,4.0,255:202:202
3015,-48.53623937,-24.40061515,6.0,174:174:255
3016,-48.27617793,-24.29759023,11.0,255:108:108
3017,-48.79984852,-24.57735501,7.0,255:162:162
3018,-48.27369805,-24.98930486,3.0,255:215:215
3019,-48.53569351,-24.56652495,11.0,255:108:108
3020,-48.30682933,-24.61513563,18.0,255:14:14
3021,-48.18611393,-24.55797293,1.0,255:242:242
3022,-48.31311879,-24.59867913,8.0,255:148:148
3023,-48.89246311,-24.62242433,5.0,255:188:188
3024,-48.72084965,-24.79626473,9.0,255:135:135
3025,-48.26117691,-24.46352127,4.0,201:201:255
3026,-48.3283582,-24.78044802,7.0,161:161:255
3027,-48.00489755,-24.32545411,1.0,255:242:242
3028,-48.64291059,-24.21679347,5.0,255:188:188
3029,-48.88334733,-24.63993056,3.0,255:215:215
3030,-48.09518681,-24.19883625,9.0,255:135:135
3031,-48.68817166,-24.31851676,2.0,255:229:229
3032,-48.86452737,-24.83857547,19.0,255:0:0
3033,-48.09732128,-24.44140657,11.0,255:108:108
3034,-48.53487928,-24.64027401,11.0,255:108:108
3035,-48.99142603,-24.1587147,2.0,255:229:229
3036,-48.19065341,-24.2062609,14.0,255:68:68
3037,-48.16459443,-24.49125617,11.0,255:108:108
3038,-48.67006145,-24.17732268,4.0,255:202:202
3039,-48.58757845,-24.02621658,6.0,255:175:175
3040,-48.91452864,-24.76818656,8.0,255:148:148
3041,-48.62756512,-24.69995059,3.0,255:215:215
3042,-48.26142549,-24.44463206,2.0,255:229:229
3043,-48.69308479,-24.67832917,1.0,255:242:242
3044,-48.78844359,-24.68388945,2.0,228:228:255
3045,-48.86604911,-24.43317434,10.0,255:121:121
3046,-48.95158036,-24.05012929,9.0,255:135:135
3047,-48.18892023,-24.47619812,13.0,255:81:81
3048,-48.90723401,-24.83133004,4.0,255:202:202
3049,-48.27103879,-24.00127523,7.0,161:161:255
3050,-48.59355036,-24.00141692,5.0,255:188:188
3051,-48.30283758,-24.54057626,2.0,255:229:229
3052,-48.59541168,-24.75290885,4.0,255:202:202
3053,-48.87810345,-24.28061125,7.0,255:162:162
3054,-48.29310781,-24.6813151,15.0,255:54:54
3055,-48.41657633,-24.92422542,7.0,255:162:162
3056,-48.43493817,-24.85009579,16.0,255:41:41
3057,-48.29156979,-24.32658707,11.0,255:108:108
3058,-48.31673401,-24.87226841,10.0,255:121:121
3059,-48.74205895,-24.27312365,11.0,255:108:108
3060,-48.59520309,-24.6494273,1.0,255:242:242
3061,-48.75714569,-24.23811763,6.0,255:175:175
3062,-48.16542884,-24.82472661,1.0,255:242:242
3063,-48.40150822,-24.20372732,5.0,255:188:188
3064,-48.34559874,-24.89334776,0.0,255:255:255
3065,-48.86843113,-24.36490184,28.0,255:0:0
3066,-48.77809081,-24.06049617,6.0,174:174:255
3067,-48.90351549,-24.98170313,14.0,255:68:68
3068,-48.11938337,-24.86158938,1.0,255:242:242
3069,-48.23214968,-24.18391708,3.0,214:214:255
3070,-48.48040003,-24.37247281,27.0,255:0:0
3071,-48.8579236,-24.24704159,11.0,255:108:108
3072,-48.43986598,-24.58433513,8.0,255:148:148
3073,-48.37515963,-24.42225824,3.0,255:215:215
3074,-48.14406261,-24.15424944,13.0,255:81:81
3075,-48.66637418,-24.20515733,3.0,214:214:255
3076,-48.9602724,-24.67725331,13.0,255:81:81
3077,-48.70746591,-24.27277441,7.0,255:162:162
3078,-48.25930114,-24.29712476,21.0,255:0:0
3079,-48.68379535,-24.87296584,2.0,228:228:255
3080,-48.46028513,-24.69871538,4.0,255:202:202
3081,-48.71052956,-24.98045549,8.0,255:148:148
3082,-48.67735814,-24.41141262,3.0,255:215:215
3083,-48.21213782,-24.62811722,6.0,255:175:175
3084,-48.89788398,-24.31732233,5.0,255:188:188
3085,-48.99701303,-24.70537081,8.0,147:147:255
3086,-48.56065194,-24.25019479,0.0,255:255:255
3087,-48.57634283,-24.21930801,8.0,255:148:148
3088,-48.15682015,-24.87760478,3.0,255:215:215
3089,-48.08143164,-24.06696621,8.0,255:148:148
3090,-48.23159425,-24.07641817,2.0,228:228:255
3091,-48.28075938,-24.83224913,0.0,255:255:255
3092,-48.43928018,-24.18588887,5.0,187:187:255
3093,-48.7526079,-24.21011462,11.0,255:108:108
3094,-48.76682898,-24.16128614,3.0,214:214:255
3095,-48.86080898,-24.31143364,1.0,255:242:242
3096,-48.92085618,-24.60742031,5.0,255:188:188
3097,-48.78682107,-24.8115435,22.0,255:0:0
3098,-48.20604026,-24.92912942,3.0,214:214:255
3099,-48.96028846,-24.76993948,6.0,174:174:255
3100,-48.26103255,-24.79862331,11.0,255:108:108
3101,-48.37046121,-24.26280909,17.0,26:26:255
3102,-48.48213732,-24.97038976,17.0,26:26:255
3103,-48.48184377,-24.90136196,11.0,255:108:108
3104,-48.40659533,-24.10167515,4.0,201:201:255
3105,-48.29506251,-24.06015803,2.0,255:229:229
3106,-48.7155617,-24.68215702,4.0,255:202:202
3107,-48.40125475,-24.17846563,4.0,201:201:255
3108,-48.25661521,-24.63736264,6.0,174:174:255
3109,-48.57490493,-24.33034023,4.0,201:201:255
3110,-48.41706261,-24.82014119,27.0,255:0:0
3111,-48.2015307,-24.88676751,15.0,255:54:54
3112,-48.70426848,-24.35953876,2.0,255:229:229
3113,-48.24391397,-24.69326861,2.0,228:228:255
3114,-48.71230532,-24.3654332,3.0,214:214:255
3115,-48.48859488,-24.71813034,3.0,214:214:255
3116,-48.22043744,-24.52162776,9.0,255:135:135
3117,-48.38720683,-24.46654045,3.0,255:215:215
3118,-48.72424903,-24.63543607,18.0,255:14:14
3119,-48.48656981,-24.32529863,12.0,255:94:94
3120,-48.99384342,-24.47187065,12.0,255:94:94
3121,-48.92305556,-24.35304625,18.0,255:14:14
3122,-48.24586238,-24.2655795,19.0,255:0:0
3123,-48.98928054,-24.21451752,11.0,255:108:108
3124,-48.04885656,-24.08682172,21.0,255:0:0
3125,-48.78986617,-24.4116256,6.0,255:175:175
3126,-48.31131926,-24.02463889,5.0,255:188:188
3127,-48.34935729,-24.29692893,10.0,120:120:255
3128,-48.19091775,-24.19758548,0.0,255:255:255
3129,-48.32348325,-24.62303957,1.0,255:242:242
3130,-48.96759258,-24.3225641,3.0,214:214:255
3131,-48.02290751,-24.01295629,6.0,255:175:175
3132,-48.90589426,-24.61413439,9.0,134:134:255
3133,-48.09307416,-24.95109527,9.0,255:135:135
3134,-48.68397262,-24.84970563,4.0,255:202:202
3135,-48.53367807,-24.63561239,8.0,255:148:148
3136,-48.89824233,-24.94160574,2.0,255:229:229
3137,-48.95625173,-24.32388607,3.0,255:215:215
3138,-48.3724863,-24.12735621,7.0,255:162:162
3139,-48.87535661,-24.11246027,7.0,255:162:162
3140,-48.08751279,-24.76870278,6.0,255:175:175
3141,-48.80006143,-24.67572854,5.0,255:188:188
3142,-48.86986796,-24.63187676,0.0,255:255:255
