,tdx30_Iporanga,tdx30_slope_Iporanga
4855,637.1455,3.00901
4856,830.8493,7.906869
4857,234.8207,21.45936
4858,146.604,4.742615
4859,278.8087,10.72388
4860,787.3864,16.73759
4861,814.6384,25.1642
4862,694.8076,11.19661
4863,267.0301,21.48169
4864,944.3378,8.931705
4865,795.8568,31.22007
4866,1039.869,5.423022
4867,910.4214,23.04505
4868,661.1215,8.461699
4869,99.89984,20.47835
4870,110.1208,13.82745
4871,842.2402,35.13097
4872,601.5624,24.98814
4873,74.615,2.079774
4874,721.4575,21.0079
4875,238.1662,20.3496
4876,534.27,31.32291
4877,117.3646,20.04996
4878,881.8638,13.31436
4879,828.7558,7.258052
4880,206.2768,25.8907
4881,908.6121,5.832284
4882,441.7108,28.5382
4883,929.4437,5.871869
4884,606.3137,30.08024
4885,827.8846,20.87065
4886,504.3931,14.99166
4887,952.9182,5.244157
4888,66.05229,6.310828
4889,695.5941,4.627088
4890,611.5816,30.61172
4891,819.0284,10.50758
4892,774.9973,9.111561
4893,815.0054,24.28405
4894,956.9639,25.13111
4895,172.3128,40.38254
4896,801.5179,1.571767
4897,693.6237,36.29159
4898,65.93411,0.7044353
4899,875.1077,19.24069
4900,854.4182,14.53122
4901,955.0336,2.349865
4902,861.1099,13.68831
4903,837.5584,21.59689
4904,48.3898,11.4191
4905,991.6378,5.002493
4906,780.972,26.40235
4907,855.6128,11.78558
4908,751.8631,11.1014
4909,181.8396,22.87289
4910,746.5752,22.27003
4911,461.564,27.7004
4912,146.5173,13.6743
4913,825.8757,19.05233
4914,628.3205,12.84511
4915,65.49412,3.272679
4916,906.7394,7.624894
4917,62.29642,11.67196
4918,895.1821,12.68017
4919,886.8312,22.25597
4920,79.39799,14.14411
4921,466.4212,23.19972
4922,839.9504,23.91241
4923,397.2482,24.10921
4924,534.9054,27.45818
4925,966.9183,8.659369
4926,480.9903,25.41784
4927,931.7339,21.99504
4928,386.1926,13.68069
4929,123.0039,30.86017
4930,132.3749,13.74216
4931,205.3428,7.606412
4932,658.9435,12.97886
4933,37.83463,24.549
4934,796.4061,14.69353
4935,293.7378,17.60468
4936,799.8372,15.89884
4937,807.7296,17.93158
4938,893.8207,21.94051
4939,90.73425,2.249614
4940,844.4286,16.25148
4941,495.7108,24.68688
4942,14.40331,1.3724
4943,264.6459,26.56344
4944,343.7188,21.59962
4945,571.4022,20.43243
4946,13.22937,0.920916
4947,874.2851,21.11396
4948,173.277,17.25108
4949,71.09393,4.588865
4950,749.1948,22.25557
4951,78.93404,7.310993
4952,40.90174,3.307257
4953,789.7406,13.80728
4954,49.49544,13.25153
4955,810.8347,19.68128
4956,780.6686,5.877324
4957,695.7816,4.937526
4958,501.1421,32.93933
4959,296.8138,18.98038
4960,691.7524,26.5724
4961,43.57652,1.943544
4962,379.657,21.43661
4963,939.2523,8.601899
4964,649.9794,20.60381
4965,824.4684,23.48104
4966,687.014,18.75382
4967,895.7885,23.27617
4968,800.9013,18.94801
4969,373.5605,29.17142
4970,732.4028,10.47686
4971,850.376,5.54978
4972,856.9126,8.300964
4973,684.6533,4.634459
4974,768.6093,8.110403
4975,184.3539,22.68092
4976,483.8134,23.10222
4977,902.9861,8.608397
4978,697.5011,9.626863
4979,855.6596,15.32681
4980,231.1581,17.89202
4981,202.6864,20.03677
4982,811.619,23.77519
4983,571.7762,13.81041
4984,190.206,19.63505
4985,312.0919,21.54723
4986,666.4303,5.275703
4987,1004.998,33.57933
4988,370.9121,22.63505
4989,447.8831,29.0379
4990,601.7238,19.47928
4991,685.2012,18.80658
4992,574.1801,19.17541
4993,897.128,11.35993
4994,32.56266,20.3515
4995,98.69498,11.79681
4996,489.7778,30.2449
4997,62.59576,11.18413
4998,641.4713,20.77489
4999,115.6381,21.4887
5000,614.2429,28.50779
5001,974.1386,9.68665
5002,432.31,23.24626
5003,758.6103,22.55022
5004,671.5323,4.68047
5005,896.9949,17.00764
5006,664.4297,25.18352
5007,752.0526,8.951639
5008,418.6657,18.21346
5009,73.30221,11.49694
5010,954.599,9.246926
5011,93.5648,11.73991
5012,178.7787,13.56656
5013,763.5749,23.0022
5014,124.0661,21.72931
5015,848.3235,14.75355
5016,99.5274,19.05623
5017,737.474,32.35606
5018,661.0045,17.17242
5019,308.0711,29.27459
5020,876.5498,20.98551
5021,444.1872,26.79092
5022,510.0701,33.75203
5023,217.72,15.99398
5024,758.0829,5.846424
5025,875.3766,11.35559
5026,905.2468,8.060414
5027,885.3656,17.82396
5028,600.0606,19.37507
5029,675.282,29.94033
5030,727.9063,30.48464
5031,169.6981,15.10041
5032,822.9818,7.945076
5033,422.5271,3.462987
5034,496.4796,25.23263
5035,281.6019,27.72116
5036,706.8277,7.903456
5037,811.0148,8.206747
5038,425.6359,28.64132
5039,18.9527,4.807764
5040,665.8154,12.76967
5041,819.7804,4.553295
5042,156.9286,16.80455
5043,253.6229,23.93135
5044,51.75773,13.13352
5045,864.9213,21.143
5046,120.5157,26.06277
5047,82.08879,0.1807455
5048,835.2292,2.188423
5049,924.6458,12.77249
5050,809.9775,8.418754
5051,837.3191,4.904244
5052,586.8183,5.025223
5053,743.8092,26.30429
5054,814.63,40.92139
5055,62.18558,4.294975
5056,68.65166,14.55203
5057,952.4,29.43836
5058,746.1113,6.289801
5059,724.6698,32.69469
5060,902.8798,11.8545
5061,510.3348,38.57284
5062,76.51276,17.35779
5063,830.0671,19.72177
5064,969.3193,13.68178
5065,586.8361,16.41729
5066,85.26331,12.76919
5067,864.7274,16.0095
5068,508.3352,13.48108
5069,673.6442,5.699715
5070,292.0022,22.7861
5071,818.2131,25.83469
5072,950.4616,21.06435
5073,496.259,24.13743
5074,701.8322,28.3207
5075,913.388,8.228351
5076,851.4542,8.50413
5077,1029.382,21.89431
5078,666.9789,19.94786
5079,798.9899,2.239842
5080,278.9283,28.09385
5081,283.0197,29.41152
5082,85.12349,15.41554
5083,412.8521,19.90506
5084,735.8603,2.405491
5085,473.4841,18.52149
5086,760.1577,29.55463
5087,699.8033,25.07894
5088,63.84688,26.50476
5089,692.6104,18.44348
5090,888.27,39.0551
5091,67.16035,7.479136
5092,608.09,21.1473
5093,896.4412,29.35785
5094,144.0471,33.0216
5095,871.2308,6.3241
5096,917.9142,6.968085
5097,869.9683,17.46878
5098,1008.133,8.733878
5099,834.5696,14.98399
5100,963.4083,14.78847
5101,634.0906,29.00638
5102,814.0701,5.160111
5103,705.4237,16.88829
5104,452.2116,25.79176
5105,880.6259,0.04916764
5106,718.72,25.56289
5107,539.5181,15.89801
5108,752.1202,23.092
5109,571.3705,28.03482
5110,659.5253,5.994056
5111,844.6033,16.45458
5112,865.1391,13.9538
5113,938.0743,3.084233
5114,779.8948,17.56797
5115,815.4334,1.653821
5116,169.7345,27.71531
5117,741.8332,5.105835
5118,508.1709,30.02509
5119,317.2268,25.38387
5120,674.0205,31.56859
5121,712.35,19.16555
5122,259.9792,24.73973
5123,906.3014,11.21582
5124,749.7152,21.32305
5125,832.4026,16.19862
5126,269.6418,11.22248
5127,501.9744,35.9254
5128,301.7446,41.81203
5129,496.3768,19.4668
5130,111.3604,2.957402
5131,913.0576,20.69598
5132,411.6643,20.87978
5133,263.7213,26.49479
5134,220.7139,23.66804
5135,786.6668,28.30186
5136,853.4829,27.74674
5137,308.1513,9.11408
5138,619.3008,33.21647
5139,798.1379,26.45355
5140,406.0419,31.04481
5141,299.6064,24.19012
5142,957.937,8.548833
5143,718.4169,5.413685
5144,628.9318,30.81151
5145,609.7736,19.98311
5146,930.6436,25.76962
5147,133.4723,13.85427
5148,185.5335,16.47108
5149,714.2953,20.30998
5150,639.3432,22.94113
5151,675.1934,1.042076
5152,745.9316,10.42353
5153,118.7763,8.477784
5154,702.1941,12.48516
5155,150.3567,7.498994
5156,843.29,10.25519
5157,787.2278,27.96533
5158,39.45748,0.1609505
5159,708.283,26.94253
5160,1200.567,48.66182
5161,721.1949,22.47518
5162,737.8277,5.751731
5163,833.5063,3.940436
5164,857.4697,11.1685
5165,581.4951,18.58981
5166,888.2417,5.314284
5167,820.0407,8.534077
5168,813.1647,11.1755
5169,821.206,26.24898
5170,911.0319,9.739289
5171,642.4356,7.393275
5172,157.0917,12.80438
5173,100.5005,17.3627
5174,746.4374,9.430049
5175,64.47758,5.341617
5176,758.9183,12.31093
5177,555.1647,18.18112
5178,760.5317,4.53128
5179,62.028,18.22994
5180,659.9792,8.937299
5181,1052.249,21.47636
5182,290.7202,19.33164
5183,933.4481,2.581285
5184,1123.177,17.96472
5185,849.3131,21.79843
5186,831.4786,23.53864
5187,742.5311,11.33534
5188,342.6956,19.34574
5189,755.1221,19.57243
5190,891.2736,5.226506
5191,527.9956,1.773355
5192,509.2473,20.3539
5193,66.18675,3.789938
5194,659.7283,8.768822
5195,746.5253,25.45596
5196,762.2692,16.0851
5197,605.7259,12.63594
5198,512.2615,32.97555
5199,909.1642,22.07848
5200,886.0934,9.931287
5201,812.0081,13.45338
5202,117.977,6.264235
5203,680.9789,11.77775
5204,79.15055,14.4585
5205,505.6143,26.13699
5206,666.4392,19.03145
5207,590.1375,25.62157
5208,78.43204,23.22373
5209,329.0927,18.77194
5210,886.3006,4.812538
5211,692.0232,3.184669
5212,46.78522,12.39063
5213,237.6675,21.4603
5214,851.2353,11.16354
5215,665.1154,25.94002
5216,767.0097,15.80784
5217,233.9593,29.21572
5218,325.1609,18.53149
5219,621.1393,25.55363
5220,76.07609,14.37618
5221,692.7512,14.74006
5222,101.5193,14.0112
5223,87.06866,2.075804
5224,648.6951,9.711232
5225,717.8827,11.95325
5226,846.6324,13.59339
5227,451.3423,3.273706
5228,841.2007,22.97661
5229,871.7081,21.6958
5230,88.3977,17.52702
5231,935.5971,14.83471
5232,680.868,5.330939
5233,746.6381,20.10575
5234,819.7013,16.35155
5235,702.0842,5.909447
5236,216.136,41.40018
5237,296.2176,25.93405
5238,701.0537,10.06901
5239,275.5502,1.874844
5240,640.2776,6.480731
5241,118.3834,11.55526
5242,161.5804,20.30585
5243,909.9624,22.43062
5244,817.8198,16.27794
5245,813.6894,12.85432
5246,859.5718,4.8255
5247,40.44994,6.966871
5248,899.8864,7.387809
5249,248.5824,33.11968
5250,804.9769,15.77258
5251,899.0341,13.51203
5252,756.5381,4.40296
5253,388.6278,19.27071
5254,979.5813,11.02781
5255,874.8502,6.192364
5256,892.0921,9.451125
5257,553.4885,16.85356
5258,988.3951,14.8077
5259,697.6923,7.616023
5260,153.6263,5.14659
5261,589.5784,17.54367
5262,715.7153,33.28612
5263,820.1393,11.46727
5264,170.5715,24.93716
5265,1056.67,21.51599
5266,793.447,20.0313
5267,827.2804,12.10157
5268,669.6165,6.14698
5269,849.8611,12.08895
5270,86.31477,5.539055
5271,170.2522,30.34918
5272,53.24305,13.39531
5273,49.66915,10.07692
5274,191.3171,6.941535
5275,215.0962,5.780217
5276,875.8602,5.908846
5277,984.6184,16.02119
5278,650.1144,2.786051
5279,775.1295,21.71442
5280,741.3347,5.802938
5281,915.4326,15.92553
5282,839.2461,21.85239
5283,207.1104,14.73148
5284,830.7514,15.86886
5285,601.542,14.27855
5286,69.77357,22.26457
5287,607.0496,35.62697
5288,542.6722,18.14214
5289,723.7482,24.08626
5290,905.6994,12.23705
5291,602.1386,6.44748
5292,672.0927,6.229974
5293,817.2411,28.75947
5294,947.6082,7.134093
5295,850.9399,17.99341
5296,492.0059,27.50616
5297,861.7031,17.96223
5298,888.4423,15.5078
5299,670.1385,18.82917
5300,598.1629,21.48616
5301,132.0539,19.74006
5302,18.83013,0.1709671
5303,835.4244,10.69946
5304,967.7261,14.91953
5305,793.7855,22.64141
5306,252.9092,29.51749
5307,628.6387,36.93194
5308,589.728,41.21774
5309,895.7203,8.822022
5310,873.6074,9.385822
5311,707.0128,8.709856
5312,167.5848,15.30163
5313,916.0951,19.35872
5314,895.948,13.00175
5315,909.0518,7.515923
5316,626.8339,27.77339
5317,472.9929,22.20904
5318,464.2553,29.15027
5319,671.1835,1.464779
5320,1111.311,25.96161
5321,40.36205,0.6478192
5322,549.1329,26.02682
5323,187.4874,26.51112
5324,234.5238,30.47039
5325,756.8983,18.77005
5326,982.0263,9.588725
5327,101.1773,17.05871
5328,678.4713,6.326327
5329,674.1732,5.099272
5330,270.8351,34.83784
5331,239.7194,28.0961
5332,274.5414,28.75629
5333,697.7689,17.90536
5334,160.1152,22.12691
5335,735.0789,23.51776
5336,437.899,13.33725
5337,464.06,31.34418
5338,780.9803,11.82972
5339,924.9991,9.061686
5340,819.4389,23.09831
5341,956.7609,2.050767
5342,828.0285,9.608436
5343,686.5896,10.50083
5344,142.6257,20.61502
5345,748.8983,33.44022
5346,621.2966,32.37219
5347,765.3046,6.825874
5348,844.9838,19.07551
5349,918.5495,7.238416
5350,99.51594,24.91628
5351,67.8415,2.915722
5352,42.36229,1.947411
5353,866.6573,4.482455
5354,895.4361,5.610856
5355,1014.76,32.98076
5356,779.504,6.072299
5357,46.06615,10.58932
5358,762.1918,29.06535
5359,645.8135,5.186106
5360,71.20313,8.830203
5361,179.6451,5.944835
5362,840.1108,3.904349
5363,984.4094,16.04667
5364,216.9201,19.19844
5365,211.685,15.75433
5366,725.7566,1.850227
5367,805.3554,18.67094
5368,95.74829,27.34696
5369,1020.063,27.58112
5370,665.2429,6.351876
5371,140.8911,6.732277
5372,81.19562,17.23281
5373,987.9848,32.21275
5374,21.39436,6.702205
5375,83.90968,12.11032
5376,846.3944,7.143159
5377,565.0245,36.81758
5378,914.3746,24.20548
5379,47.19059,2.706617
5380,56.41143,16.77779
5381,1003.01,21.52585
5382,251.8528,23.65093
5383,724.7072,21.98696
5384,816.9064,23.20785
5385,871.5191,30.72319
5386,839.1714,15.786
5387,830.54,9.726133
5388,869.1149,27.94321
5389,979.9301,24.1737
5390,697.9766,18.00057
5391,391.883,20.14662
5392,931.4396,8.207362
5393,532.9806,24.34773
5394,939.3763,5.882049
5395,792.0573,7.820694
5396,786.4536,4.549657
5397,808.6423,23.19019
5398,181.7618,10.01544
5399,280.5012,30.84261
5400,690.0554,18.01176
5401,886.5867,9.251016
5402,582.9207,3.017403
5403,722.9205,14.49963
5404,918.7627,20.62689
5405,482.416,20.71237
5406,879.3398,28.04562
5407,724.1874,12.95475
5408,342.9335,9.193829
5409,921.9492,12.14841
5410,786.4139,10.93581
5411,714.2956,5.763175
5412,519.4942,21.27468
5413,36.6749,20.04302
5414,566.4418,9.219319
5415,585.1646,20.29191
5416,431.4792,28.19234
5417,655.7314,11.22041
5418,881.603,9.881147
5419,880.0953,26.03122
5420,943.6985,17.42613
5421,887.4917,20.83554
5422,981.5212,12.55549
5423,981.6898,3.714357
5424,199.1819,2.819166
5425,182.4015,20.06425
5426,965.179,30.12888
5427,65.63095,3.371879
5428,817.8716,14.81108
5429,687.5049,13.48161
5430,697.8104,3.536233
5431,666.2977,15.48906
5432,697.3459,18.54788
5433,744.6763,19.84085
5434,317.3178,15.60087
5435,514.2058,24.92248
5436,374.6576,10.84382
5437,123.2547,5.773696
5438,666.1663,29.37445
5439,422.1297,32.65931
5440,658.8509,13.63777
5441,880.9,14.88694
5442,701.9753,22.90589
5443,752.1608,2.916633
5444,102.5172,14.21189
5445,727.6017,17.52958
5446,236.3645,17.25525
5447,239.6227,13.27816
5448,764.5805,17.66069
5449,746.4636,9.615397
5450,698.3004,22.04908
5451,294.8239,14.82736
5452,200.4893,9.088662
5453,564.7977,23.47749
5454,633.4457,18.21741
5455,705.3904,20.7837
5456,927.3734,5.768419
5457,716.3586,12.49956
5458,706.1526,3.721729
5459,717.0342,8.615976
5460,817.4495,21.21984
5461,697.2748,15.06611
5462,896.4895,30.67235
5463,1035.92,14.95523
5464,155.6999,23.26155
5465,78.09303,2.704893
5466,887.995,9.068545
5467,782.2498,27.81391
5468,1028.683,27.45485
5469,804.0505,7.481783
5470,43.63822,9.180761
5471,806.0599,15.10713
5472,930.707,16.09429
5473,769.6494,1.714719
5474,883.7938,10.8577
5475,948.602,11.94729
5476,739.5067,10.05449
5477,62.16878,7.494422
5478,921.3221,5.527339
5479,735.3843,13.56102
5480,898.9447,17.41249
5481,678.1501,22.56753
5482,733.0716,5.600709
5483,698.6713,25.54416
5484,653.5436,23.45549
5485,464.7621,33.00455
5486,633.0677,14.03312
5487,930.8867,10.29308
5488,664.5732,7.968316
5489,712.6058,10.57924
5490,961.7842,4.188305
5491,478.5906,29.76974
5492,70.62402,18.28074
5493,734.9882,8.282893
5494,739.7272,10.02269
5495,496.9736,8.230154
5496,611.2257,37.69321
5497,78.62085,19.5065
5498,980.2553,12.3973
5499,281.0188,29.82923
5500,775.2658,29.62992
5501,745.2184,14.86383
5502,274.1565,21.31589
5503,801.8595,16.89326
5504,796.6942,3.726649
5505,788.6029,8.665463
5506,580.9787,28.29469
5507,845.4446,20.2033
5508,672.0001,10.74915
5509,267.11,19.49096
5510,815.0461,11.8274
5511,638.3718,21.7572
5512,711.8721,1.416853
5513,840.3399,11.9753
5514,904.7259,7.48922
5515,890.8363,21.15676
5516,965.8028,7.979018
5517,628.4718,6.359294
5518,114.205,18.82563
5519,348.5539,30.85469
5520,1042.962,7.994768
5521,854.9526,17.94979
5522,693.3793,5.417211
5523,966.7098,5.03364
5524,724.9458,20.69424
5525,388.3134,30.1413
5526,750.2393,3.19471
5527,644.5074,7.347695
5528,819.1202,17.28549
5529,935.0278,12.90024
5530,680.8511,23.30705
5531,630.9568,33.91629
5532,786.813,22.86311
5533,119.7727,6.497276
5534,1002.954,13.62291
5535,610.1446,23.29567
5536,796.7617,14.76443
5537,810.7057,15.35614
5538,167.4219,23.98884
5539,745.7895,24.77263
5540,67.84222,24.2341
5541,791.9892,20.78083
5542,912.0644,11.77619
5543,463.2404,22.23878
5544,213.1188,20.83447
5545,192.6789,24.86943
5546,1040.661,18.91747
5547,937.3389,26.23162
5548,1108.728,11.87318
5549,853.8375,15.47204
5550,75.21872,12.8778
5551,247.1984,15.50052
5552,488.0863,10.94393
5553,759.6545,13.32846
5554,270.3322,28.73404
5555,667.6915,6.995597
5556,242.8909,19.84749
5557,125.5519,23.45899
5558,972.5543,5.675116
5559,75.97029,10.83931
5560,134.2034,16.0272
5561,418.9985,23.34204
5562,767.7086,15.30307
5563,846.5439,2.66286
5564,866.5884,17.90046
5565,154.9693,19.55584
5566,680.9986,1.824458
5567,911.98,10.07957
5568,462.5413,16.59752
5569,1201.042,43.63881
5570,161.0076,32.73414
5571,171.3193,25.83271
5572,257.6882,27.75664
5573,59.06735,6.528893
5574,296.7456,15.5221
5575,497.6455,21.57481
5576,392.2282,28.1879
5577,659.0143,3.251882
5578,877.2316,19.14877
5579,426.7684,14.74979
5580,788.2934,21.27828
5581,780.6459,23.30714
5582,916.9586,16.89481
5583,82.77201,21.2505
5584,610.1738,15.23065
5585,876.9818,8.218501
5586,689.4738,12.24617
5587,711.1263,25.38195
5588,209.4783,18.19829
5589,215.4865,20.38146
5590,489.099,15.75197
5591,883.5263,15.77035
5592,571.67,23.10859
5593,578.8755,35.75421
5594,132.5107,17.11593
5595,309.8922,31.04392
5596,719.4218,4.142065
5597,396.6283,15.59122
5598,752.5513,2.328762
5599,675.0244,13.44976
5600,296.8884,22.5189
5601,74.05537,20.5516
5602,738.971,19.58408
5603,933.3927,6.259226
5604,117.4555,9.272234
5605,1001.442,23.14758
5606,643.7986,1.988964
5607,492.9361,23.82544
5608,517.2744,26.13186
5609,910.0288,3.367507
5610,913.1445,27.49404
5611,840.8491,8.606552
5612,200.784,13.3978
5613,218.3799,20.17504
5614,155.8049,12.80737
5615,971.8871,24.05732
5616,338.2926,16.93759
5617,983.8276,4.135763
5618,719.7415,2.996272
5619,1004.036,17.46081
5620,212.2094,22.91613
5621,586.9274,37.71646
5622,985.6879,11.51568
5623,811.9816,2.450985
5624,418.1613,10.7653
5625,51.78542,0.6649708
5626,701.0309,7.498952
5627,129.9668,11.12497
5628,779.7744,19.62499
5629,680.3806,3.931988
5630,764.5939,10.77557
5631,799.741,24.74223
5632,91.86779,23.60681
5633,714.4419,11.43821
5634,483.7639,33.03418
5635,911.3714,12.20304
5636,652.0355,13.76068
5637,371.2156,10.31014
5638,56.91861,4.712241
5639,626.4768,24.19946
5640,1015.859,15.4515
5641,730.0328,10.19203
5642,693.3447,27.86818
5643,674.3038,6.512156
5644,539.2917,17.71038
5645,389.1683,28.26521
5646,836.841,1.600089
5647,691.5891,16.32143
5648,1096.199,16.90237
5649,897.1554,16.70581
5650,335.7397,8.431409
5651,703.9644,8.011035
5652,920.7886,17.11489
5653,655.7265,6.137292
5654,319.4543,13.77058
5655,549.0466,37.03084
5656,301.8541,15.39182
5657,666.3404,5.651639
5658,951.6697,15.81671
5659,881.4284,25.52225
5660,235.703,31.6765
5661,69.69411,3.860548
5662,749.2802,8.805553
5663,505.0348,19.63717
5664,693.3524,26.69344
5665,412.8437,19.90909
5666,863.8868,4.58555
5667,664.8596,6.015504
5668,740.633,11.97613
5669,768.6175,7.830901
5670,59.12837,7.220963
5671,837.5306,25.50257
5672,98.86787,17.85738
5673,286.6556,16.01242
5674,910.5283,8.095048
5675,864.287,3.635851
5676,134.2477,11.40311
5677,771.3356,14.24264
5678,254.4456,25.02073
5679,826.0385,7.235728
5680,89.50123,21.54662
5681,318.1554,30.60459
5682,101.4198,17.5192
5683,753.4351,27.97013
5684,157.7019,35.02715
5685,795.9687,3.651173
5686,132.1007,30.31113
5687,918.247,17.93131
5688,919.4147,20.59803
5689,823.019,20.83173
5690,720.3447,9.077311
5691,703.7111,16.52917
5692,689.9286,28.64999
5693,781.8311,3.426045
5694,369.3677,35.54396
5695,111.5255,13.68987
5696,178.6263,3.153418
5697,156.072,16.82
5698,123.5027,22.20509
5699,1024.101,20.1146
5700,752.6738,17.59834
5701,988.6065,17.82621
5702,543.8967,7.527703
5703,849.244,27.22908
5704,694.3939,6.284079
5705,710.2623,27.63142
5706,57.84752,11.82241
5707,685.3432,25.63219
5708,783.0438,11.62066
5709,717.1061,3.3233
5710,35.71422,22.65351
5711,739.3542,19.50499
5712,763.1148,13.53214
5713,115.4732,25.68632
5714,646.1714,23.92965
5715,294.9971,28.33993
5716,97.35744,8.239581
5717,44.78618,2.600455
5718,655.0164,26.20513
5719,687.2992,14.40718
5720,803.8205,33.49027
5721,851.7009,23.17855
5722,535.1586,34.8251
5723,796.3738,21.80196
5724,790.7689,29.83384
5725,797.4266,23.10263
5726,741.5043,6.015035
5727,823.858,7.166181
5728,142.4371,20.48804
5729,916.5676,12.77726
5730,127.6997,26.92693
5731,599.83,37.05806
5732,923.9868,4.266949
5733,344.4491,22.46066
5734,353.431,21.35988
5735,74.80132,6.237729
5736,866.1989,10.85536
5737,883.3831,32.67707
5738,223.3956,23.50687
5739,192.5168,15.69746
5740,602.0453,20.89811
5741,702.5295,10.91772
5742,957.9927,23.21071
5743,899.27,12.60213
5744,504.1453,17.97764
5745,71.73267,10.06271
5746,679.2601,15.2883
5747,874.212,18.75384
5748,682.1111,16.17359
5749,552.7641,5.905154
5750,17.72066,0.7702853
5751,776.5222,18.48848
5752,179.4048,15.63782
5753,702.1352,3.043761
5754,813.0159,13.28101
5755,667.5077,1.697854
5756,282.1842,38.1975
5757,105.3456,21.24412
5758,700.9932,26.66064
5759,667.5683,22.08745
5760,449.8072,20.0644
5761,17.93171,6.484909
5762,316.3876,23.45252
5763,930.2983,9.113958
5764,307.1294,5.818214
5765,164.0741,2.341369
5766,32.99342,3.714331
5767,275.6199,19.95955
5768,922.6234,14.24068
5769,855.0679,9.525527
5770,255.0819,20.74377
5771,675.1763,18.29662
5772,402.5922,23.49396
5773,64.35165,13.87885
5774,142.6442,21.05772
5775,260.1382,14.12879
5776,815.223,28.27998
5777,904.9576,14.56592
5778,888.725,13.86328
5779,863.9269,10.86582
5780,821.5472,21.06528
5781,276.9879,11.31336
5782,604.0947,25.41404
5783,448.0301,17.9966
5784,298.3049,17.67107
5785,128.4206,17.03801
5786,868.7721,32.26188
5787,656.3409,14.92235
5788,830.1016,10.85539
5789,646.8646,17.4418
5790,86.99374,13.39857
5791,151.0624,10.04619
5792,181.901,8.91923
5793,450.2705,17.82519
5794,125.3114,5.080524
5795,885.7096,15.98181
5796,638.7717,32.75006
5797,771.5723,19.58413
5798,870.9899,24.11918
5799,910.8347,22.66059
5800,822.4824,26.32784
5801,694.6507,26.58634
5802,746.4389,8.904696
5803,691.3491,5.881025
5804,858.431,4.230344
5805,662.4032,30.07165
5806,855.9197,4.018859
5807,359.7479,2.819492
5808,566.4125,25.2054
5809,843.1993,5.009499
5810,802.6873,27.47199
5811,873.6926,5.23221
5812,722.7193,1.30063
5813,793.1443,24.9439
5814,461.6562,16.87514
5815,606.34,23.20224
5816,713.3094,20.21242
5817,287.1727,19.03352
5818,510.2064,6.28811
5819,678.6525,5.285595
5820,289.3746,19.27258
5821,731.8732,9.116294
5822,375.0173,31.18533
5823,797.1578,30.08952
5824,537.0051,28.47985
5825,871.0913,12.62835
5826,750.2525,0.9562533
5827,286.0242,30.0519
5828,478.3483,15.18524
5829,972.8506,13.57196
5830,733.8101,2.613296
5831,802.3209,1.369129
5832,395.8305,24.29547
5833,123.9902,7.645693
5834,861.0685,15.55564
5835,220.6073,28.25923
5836,966.4952,18.53468
5837,713.745,10.89362
5838,722.6545,7.519783
5839,708.2973,5.503871
5840,60.81643,16.95393
5841,743.7404,24.89903
5842,669.6908,5.660337
5843,140.629,0.1751072
5844,601.0768,16.73817
5845,151.6358,12.42588
5846,489.8689,39.20574
5847,694.2562,1.178676
5848,883.0018,12.28102
5849,297.7095,10.03646
5850,742.2976,6.316051
5851,901.7042,3.624334
5852,455.6617,28.69459
5853,661.6804,4.016949
5854,733.0421,5.000838
5855,654.5069,0.4902489
5856,82.71658,26.96105
5857,777.0981,20.35591
5858,838.6509,23.60862
5859,745.6623,23.48004
5860,621.0067,17.33264
5861,846.7199,1.150451
5862,529.8655,28.83029
5863,708.8459,12.15062
5864,685.4826,33.34769
5865,355.4141,23.88743
5866,734.4847,19.59963
5867,661.8167,6.288695
5868,58.89357,5.807953
5869,733.0807,13.52193
5870,685.4957,10.48817
5871,882.4824,22.0823
5872,72.27904,15.8852
5873,44.50702,12.38727
5874,736.9414,26.11444
5875,54.39574,11.61079
5876,938.7512,4.902125
5877,824.7974,30.69552
5878,874.5449,12.76112
5879,867.678,23.63276
5880,172.8058,13.6102
5881,426.7323,1.886628
5882,751.3409,11.84358
5883,857.1077,16.70192
5884,501.6636,25.26425
5885,849.5552,16.10239
5886,238.9373,7.673465
5887,879.3084,12.88907
5888,866.0233,9.351684
5889,143.9602,26.26798
5890,112.3648,10.99895
5891,681.2161,23.8771
5892,875.4387,17.89246
5893,662.9924,18.39004
5894,28.60048,0.9166921
5895,864.5627,16.383
5896,923.8795,2.937661
5897,848.7607,26.8119
5898,834.5076,11.35506
5899,329.3238,19.70808
5900,861.792,19.01439
5901,771.1198,6.553862
5902,900.4391,15.39159
5903,896.2383,15.87385
5904,160.4104,29.90462
5905,15.32619,2.299181
5906,821.4754,26.07299
5907,638.0305,34.91322
5908,831.0175,11.08313
5909,845.6512,19.00585
5910,527.1025,16.85288
5911,848.271,15.18762
5912,894.0495,25.64499
5913,734.6151,15.62479
5914,824.4955,7.647485
5915,655.3773,8.877907
5916,724.9457,2.411892
5917,838.5047,31.9039
5918,712.7394,11.50343
5919,645.503,13.719
5920,289.8901,31.28411
5921,735.1139,5.711922
5922,166.7883,33.00933
5923,730.269,3.689254
5924,53.7036,30.75558
5925,525.4835,25.58383
5926,732.7458,4.816226
5927,241.6409,25.56276
5928,824.7529,5.961293
5929,864.4216,9.452171
5930,642.7494,23.35345
5931,484.1176,13.53045
5932,956.8641,12.29602
5933,909.702,8.893809
5934,527.9028,16.66603
5935,929.436,26.5694
