,tdx12_Araca,tdx12_slope_Araca
4809,65.50343,8.771049
4810,58.69251,5.008777
4811,41.83224,3.046462
4812,53.12835,3.166415
4813,34.47048,3.540784
4814,52.53291,3.748035
4815,52.41154,9.369991
4816,37.26105,0.1881138
4817,62.41109,3.639872
4818,37.41033,8.325442
4819,42.35435,2.340333
4820,34.82076,1.001876
4821,35.37852,4.428957
4822,37.61121,0.2170274
4823,75.88778,5.813839
4824,31.87418,0.9896697
4825,34.42632,0.5597826
4826,56.41385,5.702586
4827,48.5415,3.610853
4828,60.71806,4.728416
4829,39.31198,4.237406
4830,51.53077,10.0145
4831,58.64364,11.16648
4832,43.67627,5.176082
4833,85.41298,4.766903
4834,58.13807,3.443838
4835,38.67791,11.79273
4836,25.13449,0.6793208
4837,28.50055,1.982794
4838,26.67827,3.04761
4839,47.5057,5.751802
4840,43.66381,1.48771
4841,40.65602,11.26701
4842,32.68094,0.8777838
4843,46.90046,6.56433
4844,82.35877,3.226242
4845,59.74102,13.51602
4846,30.27938,1.337998
4847,52.20714,4.242298
4848,127.666,8.508268
4849,50.38131,4.472677
4850,40.2367,2.420319
4851,40.82353,19.53335
4852,37.18095,10.37588
4853,68.71715,2.129708
4854,1125.545,2.587236
4855,744.7925,34.45926
4856,72.39169,3.906951
4857,38.55086,0.9299337
4858,55.91033,4.533573
4859,53.97641,3.490921
4860,843.3654,11.52798
4861,60.31094,16.57188
4862,100.9497,10.00983
4863,41.4194,9.990759
4864,74.09959,6.13617
4865,51.01212,12.88199
4866,55.10756,3.268087
4867,55.10033,8.352136
4868,92.5164,12.51348
4869,34.7848,3.124125
4870,31.03597,0.350745
4871,51.66435,4.385329
4872,44.90065,0.6721596
4873,36.85972,2.710175
4874,50.50355,0.9516264
4875,33.93729,2.770808
4876,38.40938,1.396083
4877,37.9745,4.25019
4878,54.70631,4.863108
4879,66.50298,1.107751
4880,53.01221,15.65624
4881,38.31685,1.059818
4882,37.12555,1.247281
4883,71.00115,4.470199
4884,51.3396,2.862325
4885,66.63394,7.375031
4886,34.90994,0.7845363
4887,64.54356,2.807685
4888,30.23829,2.676269
4889,228.9481,8.099834
4890,47.79865,6.42679
4891,73.50574,2.720839
4892,63.31144,16.93353
4893,61.59875,2.505451
4894,52.34956,2.989953
4895,39.27232,7.621845
4896,272.1296,30.19523
4897,29.99438,3.148215
4898,30.17775,1.964173
4899,64.07593,9.187515
4900,74.45824,4.177334
4901,60.8584,6.611719
4902,71.50672,6.06256
4903,49.94899,2.29876
4904,46.89891,9.298334
4905,60.33451,2.35861
4906,103.4175,8.994179
4907,98.89249,5.974078
4908,65.76215,0.4842782
4909,34.42789,2.231306
4910,44.47012,2.251199
4911,49.60233,4.068556
4912,45.23201,9.14617
4913,69.53533,2.197811
4914,38.29131,1.466877
4915,47.58337,4.770166
4916,71.96442,2.615755
4917,41.36486,3.235554
4918,56.30556,11.27323
4919,47.17225,2.553802
4920,33.21127,0.7016305
4921,59.48875,2.326529
4922,64.27119,1.826761
4923,48.20391,4.60546
4924,52.50811,5.118289
4925,78.65955,4.302977
4926,31.8043,0.6469191
4927,66.17243,1.81978
4928,47.73,2.197882
4929,30.11454,0.8930325
4930,31.46442,0.6325223
4931,62.35589,7.547619
4932,48.42693,8.95715
4933,35.31622,0.7540578
4934,67.64173,5.449852
4935,49.39612,1.716229
4936,68.40394,3.348297
4937,50.66544,7.490584
4938,76.30689,5.784969
4939,30.81505,0.6713172
4940,46.59431,6.095702
4941,44.24006,5.585425
4942,49.86992,1.247839
4943,50.36757,5.672671
4944,45.52213,10.51436
4945,47.73043,9.472758
4946,45.4015,3.677466
4947,37.40409,4.21518
4948,31.62234,2.202778
4949,41.27306,2.564172
4950,44.65705,4.44397
4951,50.07324,1.817991
4952,42.84144,3.319535
4953,156.9799,22.78471
4954,52.36667,5.324203
4955,49.34212,2.796589
4956,982.2117,19.0035
4957,55.20496,2.941192
4958,47.1513,3.555955
4959,31.77341,0.3616967
4960,49.24339,0.2375736
4961,34.32966,1.38297
4962,48.58506,0.9353458
4963,73.03089,7.150442
4964,779.3609,24.20595
4965,67.88736,1.411842
4966,53.15902,3.062433
4967,NaN,NaN
4968,52.93503,1.287657
4969,39.59298,1.129248
4970,81.62856,2.261828
4971,917.731,21.9604
4972,71.94337,4.226522
4973,48.31482,2.658833
4974,79.73824,2.668795
4975,48.79742,10.95076
4976,43.02175,1.393898
4977,89.56373,5.58744
4978,64.72899,6.118794
4979,NaN,NaN
4980,51.29605,12.75314
4981,31.06417,0.5809008
4982,1050.178,1.086154
4983,40.88794,1.872001
4984,41.6107,6.899395
4985,38.74728,0.773503
4986,805.4395,20.1323
4987,73.77037,7.656818
4988,55.32606,4.119579
4989,34.88491,2.687536
4990,54.65864,3.718319
4991,85.13478,3.154109
4992,37.47342,11.77533
4993,55.57406,2.050333
4994,40.27187,4.988631
4995,33.87015,3.273605
4996,36.53716,0.569672
4997,40.88069,0.6104482
4998,48.91986,0.7297119
4999,38.66315,6.266887
5000,57.59633,2.723351
5001,57.53589,2.509567
5002,46.78852,1.165325
5003,212.9022,17.26343
5004,1494.628,23.5495
5005,78.45394,5.02911
5006,61.29999,5.81558
5007,103.1447,6.171274
5008,30.43,0.5566732
5009,61.73849,4.852507
5010,68.30145,3.448063
5011,89.20325,6.031528
5012,30.93841,1.168965
5013,653.1179,20.52116
5014,31.10215,0.8511996
5015,47.44256,3.047121
5016,36.94389,2.175474
5017,46.20014,7.40408
5018,54.96357,11.06563
5019,48.27723,4.151504
5020,70.17117,6.39178
5021,45.49812,9.690827
5022,58.28609,3.917293
5023,39.19084,2.340642
5024,91.4248,6.133845
5025,63.4187,2.80378
5026,53.40409,2.208426
5027,73.62951,6.813756
5028,45.78753,1.033405
5029,54.66027,6.650825
5030,53.44654,6.260236
5031,30.24407,0.1354142
5032,70.85324,4.52366
5033,52.27441,11.19029
5034,54.21173,5.626153
5035,38.38738,3.832484
5036,1015.08,1.814149
5037,63.9798,2.204077
5038,52.69877,3.549404
5039,43.26537,2.297587
5040,97.7222,6.659844
5041,64.18073,0.9716353
5042,44.86034,2.654354
5043,46.12745,2.595659
5044,39.54539,0.8488715
5045,59.74804,5.39844
5046,34.60172,1.0276
5047,34.55549,8.468786
5048,69.01286,2.750683
5049,55.14725,8.57672
5050,1025.408,29.44307
5051,75.58748,3.349942
5052,59.91664,1.285854
5053,364.7801,14.09381
5054,43.31322,2.292115
5055,34.83633,2.819018
5056,37.31461,1.874738
5057,62.14679,0.4222538
5058,238.8801,25.06334
5059,51.01981,5.225938
5060,70.25156,6.815927
5061,55.92328,3.873891
5062,51.90132,6.900511
5063,63.3894,2.325912
5064,81.42884,0.1140892
5065,30.55137,0.5460866
5066,30.33876,0.5347486
5067,25.39767,0.434904
5068,46.91418,5.717493
5069,45.35505,1.996228
5070,32.88471,0.9140341
5071,139.3017,8.296856
5072,57.77806,5.7539
5073,57.92671,7.326201
5074,34.76952,5.403373
5075,70.82106,6.914897
5076,66.5379,3.703436
5077,52.63385,3.635727
5078,50.8413,2.981957
5079,100.0602,2.794293
5080,45.03982,6.393365
5081,51.75573,2.154501
5082,39.18253,5.517554
5083,57.6284,2.10073
5084,78.0833,2.058161
5085,46.59259,3.429591
5086,290.0215,9.085317
5087,49.60752,3.287088
5088,31.61222,4.405717
5089,49.07017,1.264556
5090,51.02779,6.117379
5091,37.24916,4.435617
5092,55.07088,1.456734
5093,59.99526,3.620358
5094,40.21456,7.05208
5095,92.39977,6.920873
5096,62.09874,2.672575
5097,54.0456,6.493389
5098,62.02214,7.921764
5099,64.80424,5.750321
5100,55.54786,3.143313
5101,41.6251,0.9068214
5102,99.86907,10.1604
5103,67.36497,8.958064
5104,42.63376,5.888444
5105,66.07825,4.06079
5106,60.75296,9.853095
5107,36.41374,0.3080277
5108,32.11673,1.165279
5109,51.4508,5.684127
5110,831.6522,19.37755
5111,85.51087,1.563503
5112,64.04828,8.674794
5113,103.9917,6.455969
5114,108.4723,7.656209
5115,75.25347,5.159588
5116,37.43289,3.233499
5117,1247.354,0.08224966
5118,48.76706,1.238967
5119,30.13732,0.827233
5120,35.06236,14.87116
5121,43.6819,7.706252
5122,48.26027,4.434075
5123,61.53583,12.51669
5124,48.06051,11.53785
5125,222.8186,22.40786
5126,52.61081,1.431085
5127,49.28198,5.06211
5128,41.31394,0.2210243
5129,31.28049,0.1623604
5130,5.770484,33.17466
5131,62.06653,2.683208
5132,46.29397,2.468549
5133,43.84499,8.654398
5134,38.16531,1.526162
5135,45.76673,2.020817
5136,41.26727,3.744435
5137,35.20305,0.6953658
5138,50.12353,1.900597
5139,802.3963,3.421213
5140,56.40789,8.72275
5141,49.01212,0.1825008
5142,67.77808,2.800329
5143,49.26394,4.730113
5144,51.16021,2.356247
5145,46.54331,8.00384
5146,46.7811,1.879018
5147,30.62865,0.7571189
5148,54.82027,1.508842
5149,1187.585,4.518712
5150,47.29361,10.15254
5151,48.60062,3.045352
5152,47.02629,4.919791
5153,30.22414,0.4297587
5154,77.40711,2.508799
5155,47.578,6.184962
5156,47.12277,2.533688
5157,57.0654,4.343242
5158,33.23397,3.070357
5159,48.34653,1.820562
5160,26.82314,0.6290348
5161,43.3291,3.250913
5162,103.4512,5.622225
5163,89.76891,5.131483
5164,67.87391,3.939311
5165,39.05257,5.476739
5166,53.84392,2.015399
5167,86.42456,4.284611
5168,881.913,22.9875
5169,50.72741,7.883555
5170,54.64799,2.218575
5171,45.17358,3.535043
5172,39.85509,1.178715
5173,39.89489,0.7665687
5174,78.86929,3.538557
5175,56.67334,1.7766
5176,74.32049,1.770526
5177,54.34699,11.70889
5178,31.94839,8.095795
5179,70.25649,4.517751
5180,1047.26,20.22518
5181,58.53987,4.476099
5182,38.33783,0.5724105
5183,61.16751,5.544351
5184,47.72239,2.389549
5185,56.70433,5.173981
5186,48.16264,2.740586
5187,31.22045,2.344311
5188,41.53024,4.880022
5189,23.35555,5.377087
5190,78.54721,5.553494
5191,42.6339,0.1354049
5192,58.0681,3.951112
5193,37.20967,1.071288
5194,818.6904,15.12557
5195,31.646,1.376367
5196,34.05571,3.002532
5197,26.48965,2.983439
5198,49.1414,4.258324
5199,81.62234,2.513189
5200,53.01145,3.740329
5201,92.32965,3.465743
5202,70.43577,8.656427
5203,44.56779,7.029541
5204,37.49518,7.983118
5205,38.76481,0.5158737
5206,36.62847,8.768046
5207,53.33024,6.377553
5208,31.47338,0.5678424
5209,37.83406,3.009767
5210,50.04348,5.987029
5211,876.4165,20.87224
5212,43.05347,0.8635741
5213,35.05013,1.12764
5214,109.9596,5.745801
5215,41.26504,1.980808
5216,81.26948,6.663807
5217,49.64342,9.09653
5218,60.57661,4.838233
5219,44.91986,2.592474
5220,32.3774,1.038596
5221,50.19274,1.57359
5222,30.85161,0.08995589
5223,30.40728,6.797848
5224,304.4242,30.66831
5225,76.99619,5.015259
5226,53.93919,4.662415
5227,43.88335,14.65836
5228,326.1854,25.49941
5229,469.919,9.409068
5230,49.11163,5.947528
5231,51.96238,6.671183
5232,995.7182,15.13677
5233,108.3661,8.355885
5234,66.89929,1.727461
5235,33.32813,1.773306
5236,31.07346,0.2837959
5237,61.02348,3.705336
5238,34.58397,8.082705
5239,35.67412,9.438837
5240,77.81401,7.028584
5241,50.12004,1.394067
5242,36.23424,3.525063
5243,53.2098,11.04114
5244,69.97092,4.792503
5245,NaN,NaN
5246,50.13687,2.76137
5247,38.19182,3.530083
5248,65.22639,1.862432
5249,48.1695,9.822091
5250,174.979,11.88318
5251,54.70321,3.247398
5252,643.0092,25.91438
5253,58.24337,5.972291
5254,58.15572,3.461197
5255,62.08287,1.168723
5256,75.604,1.605922
5257,56.59981,1.179867
5258,54.85052,3.088341
5259,48.90102,6.54772
5260,55.62485,3.895645
5261,37.47791,3.711491
5262,50.5095,7.067107
5263,52.06229,7.673976
5264,34.3951,1.358889
5265,47.70561,4.958284
5266,50.47557,3.07879
5267,90.34487,6.673779
5268,74.78355,3.060369
5269,100.4868,4.215426
5270,35.26677,2.587956
5271,40.53995,0.4398778
5272,35.92089,7.587509
5273,31.09339,0.4782919
5274,44.35764,6.32033
5275,59.55755,7.832496
5276,75.59394,0.5650761
5277,67.32779,2.4487
5278,809.4373,6.589591
5279,56.13267,6.52737
5280,35.80199,6.357821
5281,57.32689,4.791806
5282,66.31162,4.258273
5283,31.0842,0.5139561
5284,636.6011,42.38436
5285,46.29778,0.4343685
5286,34.76546,2.206632
5287,29.94306,0.7041287
5288,48.33826,2.134033
5289,465.3535,30.15142
5290,66.78764,3.173582
5291,80.90224,7.826921
5292,125.4639,21.23998
5293,35.19983,4.522478
5294,59.56397,3.651669
5295,49.12297,5.42709
5296,52.36119,7.853708
5297,59.21133,4.494709
5298,59.75235,4.783233
5299,45.35951,4.276398
5300,46.66486,0.7919648
5301,55.31936,2.432387
5302,47.20425,6.854335
5303,48.39521,4.918241
5304,59.18812,3.747141
5305,50.78326,1.722907
5306,34.42001,2.430009
5307,51.86713,17.69423
5308,32.09022,1.260773
5309,40.74967,4.95586
5310,67.00933,4.265378
5311,31.41341,2.216869
5312,37.54783,8.202771
5313,69.84378,5.216429
5314,356.7346,32.90224
5315,74.08681,6.939817
5316,58.79116,1.466105
5317,50.30188,6.191032
5318,38.27684,2.533316
5319,1183.595,7.484208
5320,25.60725,11.10537
5321,33.7618,10.25519
5322,40.37268,1.277704
5323,44.52284,13.42857
5324,42.84613,4.519908
5325,1244.746,0.2335672
5326,56.74905,3.292034
5327,36.25362,3.729641
5328,48.49173,3.004082
5329,48.9174,2.0631
5330,39.7621,0.3740915
5331,26.34743,0.7490433
5332,55.11445,4.649868
5333,52.93313,3.273643
5334,31.24145,0.7953042
5335,93.43887,4.984459
5336,42.96343,6.718374
5337,47.35609,7.021748
5338,38.86983,1.276169
5339,68.55415,14.71548
5340,74.81274,3.294962
5341,68.45439,1.853966
5342,62.4037,4.638755
5343,97.979,6.862138
5344,47.83484,4.70895
5345,60.01223,2.691298
5346,47.04692,1.814802
5347,61.25388,2.411355
5348,271.8481,15.72176
5349,58.53551,4.473333
5350,39.50373,0.7881057
5351,35.51452,4.802963
5352,36.5691,1.000072
5353,56.79982,4.149404
5354,56.13224,7.424572
5355,53.3941,5.747631
5356,73.24747,1.656012
5357,32.96152,1.179289
5358,51.38753,6.20849
5359,1229.243,18.35106
5360,30.94119,0.5380154
5361,54.35042,6.578025
5362,83.8633,4.032441
5363,NaN,NaN
5364,46.81807,1.876458
5365,54.42477,3.744855
5366,108.4314,6.928615
5367,71.42156,10.85226
5368,31.4883,9.124722
5369,27.76967,2.918195
5370,1262.682,2.669229
5371,30.75946,3.073545
5372,30.93521,0.7664869
5373,63.46245,2.096625
5374,39.6265,0.2428944
5375,41.27314,11.10431
5376,71.2579,2.29328
5377,53.68925,7.980278
5378,45.02081,3.319695
5379,61.1984,4.179574
5380,31.99882,0.7772911
5381,55.12214,6.819696
5382,45.71799,1.142931
5383,41.85099,3.537105
5384,47.20182,0.4440543
5385,57.30422,8.651787
5386,55.58311,5.064623
5387,66.973,3.482061
5388,66.16588,1.929259
5389,71.23415,5.051766
5390,34.00967,2.889533
5391,38.97675,0.795834
5392,52.55262,3.038478
5393,42.95184,12.57114
5394,65.00056,5.063015
5395,876.1346,22.30136
5396,54.86163,3.790082
5397,55.0047,4.992222
5398,31.37115,0.3379117
5399,38.01086,1.320506
5400,47.14416,6.04602
5401,75.16653,8.338013
5402,41.83329,1.286132
5403,77.80123,5.80639
5404,51.49947,3.598547
5405,36.25322,3.595256
5406,64.08895,12.48967
5407,93.90031,5.024577
5408,52.62961,6.527963
5409,52.61644,0.2906134
5410,89.26369,13.56552
5411,45.09871,3.417293
5412,30.99596,2.103534
5413,31.78482,1.338967
5414,43.30411,6.920821
5415,30.54242,2.68216
5416,38.24267,0.9957979
5417,54.92754,8.335195
5418,79.88475,2.938762
5419,135.616,5.649097
5420,69.35246,3.835002
5421,104.0626,3.599716
5422,58.44533,19.64176
5423,62.31881,4.806625
5424,51.32171,0.8991744
5425,36.40673,2.206748
5426,55.50641,17.16263
5427,37.07029,0.688744
5428,48.91538,3.196293
5429,55.63902,3.150748
5430,1084.575,6.668077
5431,54.13562,4.560931
5432,977.0171,24.78704
5433,36.40749,2.479727
5434,52.43974,0.5368381
5435,53.50299,10.71171
5436,51.85958,1.118178
5437,55.29927,7.752939
5438,35.68916,4.025853
5439,48.86273,0.606405
5440,39.76732,1.044046
5441,69.36281,2.122608
5442,58.43486,1.948714
5443,88.95712,2.475275
5444,33.18198,3.82941
5445,46.53374,3.428869
5446,36.38427,10.6333
5447,45.36273,5.770145
5448,55.93031,5.06501
5449,324.7345,22.96864
5450,39.8196,0.3373189
5451,30.53388,0.4095694
5452,35.07376,0.5005698
5453,31.79463,3.09391
5454,195.6922,21.94621
5455,44.07317,0.6101043
5456,54.38165,4.60129
5457,52.956,7.37412
5458,34.45979,2.255245
5459,24.8,0.5718495
5460,86.14606,6.048717
5461,837.5453,16.07317
5462,51.56654,2.761008
5463,29.27576,5.546156
5464,34.58378,1.354402
5465,48.78919,5.58191
5466,55.60245,1.856972
5467,234.2829,20.33518
5468,48.92236,4.444832
5469,1251.53,1.839931
5470,50.68773,2.169303
5471,1199.659,8.059492
5472,59.21017,0.9328822
5473,81.46858,0.3265347
5474,73.60326,25.05027
5475,73.94498,8.183245
5476,142.4451,10.14854
5477,56.11935,2.77721
5478,58.49791,3.701448
5479,51.77823,4.983936
5480,65.10467,4.9066
5481,32.66794,1.566334
5482,1179.218,16.42346
5483,50.86964,1.930154
5484,34.52716,3.629245
5485,49.47379,2.937491
5486,48.5621,1.147342
5487,61.70796,1.826269
5488,295.3481,20.85525
5489,55.06567,3.324387
5490,52.40874,4.0786
5491,58.23001,6.022883
5492,35.62623,0.9739581
5493,48.32962,6.788427
5494,87.54241,7.1009
5495,29.53283,9.862684
5496,32.14545,0.055633
5497,31.07461,3.518795
5498,34.78207,0.8215179
5499,49.33427,2.136137
5500,51.56678,2.967696
5501,90.27615,3.597745
5502,57.89303,8.42151
5503,62.08577,2.382488
5504,762.8983,3.882661
5505,72.33443,5.172183
5506,33.7113,1.01403
5507,163.7178,13.65078
5508,56.56433,1.959962
5509,44.7799,2.156744
5510,44.64296,2.632916
5511,41.44171,2.063372
5512,839.6772,19.32772
5513,77.08535,2.560424
5514,70.55961,1.027592
5515,58.31124,2.270643
5516,54.3828,2.176497
5517,720.7128,37.13694
5518,32.50624,6.803723
5519,42.09347,5.622594
5520,57.10149,1.148646
5521,76.12093,8.665973
5522,50.49891,13.25536
5523,63.74364,3.680729
5524,37.68999,2.237393
5525,43.89063,3.865544
5526,1211.923,14.59619
5527,759.2106,28.60955
5528,611.2104,75.81602
5529,62.97949,1.218842
5530,49.65411,4.706048
5531,55.62235,5.224758
5532,73.57676,2.204625
5533,35.14733,3.444327
5534,78.009,6.71807
5535,45.6506,6.766607
5536,106.0381,8.250443
5537,80.75787,3.001857
5538,35.25916,0.8070621
5539,96.48864,3.983588
5540,34.09385,0.8049908
5541,49.14562,3.508022
5542,64.91085,1.485602
5543,35.61739,0.5232366
5544,33.36692,1.816736
5545,31.08155,0.2471277
5546,38.13911,4.181853
5547,52.86186,1.572879
5548,49.04739,6.248493
5549,87.86859,3.166049
5550,30.80291,0.4431325
5551,29.65701,4.773681
5552,42.61102,0.7658547
5553,45.86414,9.99577
5554,32.34692,7.060296
5555,809.6819,15.87089
5556,49.16965,0.2273478
5557,75.87604,3.835796
5558,62.61552,4.643468
5559,57.10339,5.300604
5560,54.17217,9.314945
5561,42.21348,1.327075
5562,43.98838,2.952077
5563,378.4774,18.5093
5564,520.6848,12.29738
5565,31.4107,0.4993615
5566,210.4656,20.1196
5567,65.40453,0.3954704
5568,51.78794,1.353604
5569,25.70067,1.325158
5570,74.8061,6.579854
5571,32.63456,7.972177
5572,31.07075,0.8858361
5573,44.6391,3.232335
5574,38.92146,1.325727
5575,33.21487,0.1829944
5576,41.23759,4.31549
5577,143.8253,4.622978
5578,50.68519,1.720642
5579,62.82645,1.126019
5580,33.96447,5.271539
5581,53.17454,4.800545
5582,42.27322,1.041502
5583,33.85836,2.553597
5584,37.80521,1.592277
5585,92.90822,10.07806
5586,48.44514,5.277139
5587,51.74286,9.509279
5588,55.64159,4.335299
5589,48.86002,3.789734
5590,28.46336,1.438294
5591,52.55246,5.472908
5592,58.92728,8.806628
5593,36.85906,6.840767
5594,50.62765,5.295628
5595,30.78407,1.797022
5596,772.8949,9.377734
5597,40.81301,4.873414
5598,184.1767,25.4681
5599,1082.351,15.17169
5600,57.58582,8.796346
5601,31.15821,1.973111
5602,56.8083,7.791488
5603,59.80358,2.623039
5604,31.15534,0.1765508
5605,53.86193,10.67659
5606,342.341,28.38791
5607,39.77406,1.597264
5608,47.0358,7.680451
5609,69.41338,14.00587
5610,71.59486,6.749732
5611,83.43365,1.699887
5612,40.48736,1.555428
5613,44.70293,4.085432
5614,34.72751,1.765714
5615,31.13853,1.794224
5616,52.88481,3.757874
5617,49.80389,0.9174454
5618,71.54928,1.272417
5619,48.99473,1.154754
5620,50.1074,3.28559
5621,40.2411,5.446746
5622,56.61534,4.290379
5623,33.38341,3.129339
5624,49.43002,3.489439
5625,34.5955,1.642968
5626,110.2488,3.790557
5627,33.19921,0.7175989
5628,71.59527,5.163119
5629,1174.929,18.76538
5630,861.1605,22.64182
5631,66.99255,12.093
5632,34.47198,4.568473
5633,77.0882,1.543514
5634,49.09686,3.061595
5635,56.85336,2.35335
5636,45.97199,1.501222
5637,40.33908,1.154812
5638,38.08646,0.1879962
5639,48.13382,4.161063
5640,72.65077,1.420487
5641,30.58256,2.178135
5642,35.28397,0.5765558
5643,47.78564,0.9151739
5644,48.67719,0.8052575
5645,259.2729,20.19753
5646,57.09267,1.061457
5647,1187.266,6.374961
5648,53.32869,7.12895
5649,43.37845,4.279612
5650,48.73951,3.57264
5651,NaN,NaN
5652,61.35585,1.863318
5653,107.2549,9.971863
5654,57.65249,1.695029
5655,44.27531,4.997794
5656,39.06607,7.252189
5657,1196.191,14.37824
5658,52.96443,4.837109
5659,65.11094,3.304979
5660,48.95496,0.402787
5661,35.49713,3.387545
5662,90.92119,3.781243
5663,34.25949,2.736559
5664,202.1405,42.79314
5665,31.07983,1.246352
5666,125.439,18.8264
5667,1047.514,11.55998
5668,49.67708,5.186544
5669,85.44389,1.616572
5670,79.66336,14.39787
5671,69.0735,3.644346
5672,41.70208,2.634634
5673,53.46371,5.962143
5674,60.97689,8.119673
5675,50.29898,1.068389
5676,35.25017,0.2494992
5677,NaN,NaN
5678,49.03208,3.393566
5679,91.42421,5.900321
5680,80.8738,8.31141
5681,33.6512,7.6962
5682,36.08244,0.6509376
5683,31.10029,0.8476767
5684,33.43383,3.793418
5685,118.1006,13.47051
5686,30.95635,0.2012879
5687,62.33969,0.6145332
5688,54.9584,9.483356
5689,50.56097,2.511273
5690,1339.554,21.20236
5691,37.14682,1.798703
5692,50.50877,1.799078
5693,67.46472,1.19654
5694,36.76929,1.795812
5695,32.71169,7.258292
5696,53.85159,5.94518
5697,37.94057,9.861577
5698,30.41897,0.6981632
5699,63.20755,5.176929
5700,56.07944,9.746623
5701,53.74477,3.278252
5702,44.4345,16.07883
5703,56.92223,5.968935
5704,47.55491,0.418965
5705,30.13341,3.197984
5706,37.82061,4.235763
5707,54.08755,8.778803
5708,49.02459,4.560252
5709,1120.78,9.085301
5710,43.15338,2.687831
5711,1025.087,2.09794
5712,74.18658,4.100548
5713,37.95426,2.567801
5714,62.3137,21.65371
5715,47.73878,21.92775
5716,43.60248,0.2101904
5717,41.04303,13.01447
5718,25.74262,32.37434
5719,28.55601,5.470627
5720,129.7983,24.07924
5721,62.73496,1.023458
5722,35.90193,0.2710339
5723,43.54457,3.795371
5724,49.37145,0.9194959
5725,40.06031,2.356765
5726,77.92441,3.737418
5727,NaN,NaN
5728,30.3962,1.107784
5729,74.75407,1.283958
5730,45.78818,2.937571
5731,49.73116,6.52674
5732,1053.036,65.55132
5733,57.47209,10.47733
5734,39.42968,11.13327
5735,35.8106,3.872488
5736,51.60571,3.721392
5737,58.50673,5.66469
5738,38.63981,13.24181
5739,37.47829,0.6556575
5740,53.66373,8.14698
5741,122.3716,21.43464
5742,51.7434,5.638705
5743,63.83305,2.908046
5744,55.14005,4.545746
5745,36.79221,2.299602
5746,78.63968,7.031634
5747,59.73531,5.448909
5748,1266.638,8.723481
5749,40.99998,10.24159
5750,31.87292,1.775605
5751,41.94304,20.66005
5752,34.2284,4.495333
5753,30.6716,2.143896
5754,69.32059,3.943323
5755,76.15306,3.151573
5756,47.10962,1.360014
5757,30.06586,0.5655221
5758,47.70098,4.067514
5759,41.87858,4.121305
5760,57.37983,4.781185
5761,46.45609,4.070151
5762,50.06992,3.203638
5763,47.23191,1.777584
5764,45.36751,10.18357
5765,32.34939,1.026081
5766,30.86496,2.446883
5767,27.18485,7.223267
5768,52.18439,7.087372
5769,55.53291,2.053257
5770,38.3061,1.504677
5771,340.9814,7.949861
5772,37.6724,5.793835
5773,48.41201,1.559867
5774,46.22393,4.540561
5775,43.03318,2.851772
5776,50.96949,4.249444
5777,52.69171,4.225595
5778,48.82623,1.312655
5779,95.74105,6.970772
5780,26.51907,1.258047
5781,51.391,7.109534
5782,49.05069,0.9205214
5783,30.12678,0.928986
5784,36.34415,3.71786
5785,32.87754,0.3503073
5786,55.24526,6.86426
5787,55.3708,1.59665
5788,57.21059,5.418433
5789,51.09031,1.839748
5790,33.58609,0.1038481
5791,27.47048,1.607622
5792,53.83039,1.458686
5793,42.62721,4.341444
5794,33.29687,0.826471
5795,322.8309,35.95963
5796,47.15137,0.8737987
5797,56.98949,7.556568
5798,373.9524,7.068761
5799,62.55604,2.947036
5800,45.21438,3.239969
5801,38.68646,0.7336679
5802,849.5248,40.64306
5803,46.32139,5.608985
5804,932.9757,13.63815
5805,55.89687,3.392338
5806,81.37078,8.120399
5807,29.62333,2.811937
5808,38.07475,13.41798
5809,137.4672,3.024893
5810,84.42953,1.820629
5811,77.35704,1.960099
5812,72.20465,6.23879
5813,69.34614,1.818707
5814,42.32892,3.808253
5815,39.25988,3.147186
5816,96.82012,9.727068
5817,32.95979,1.011735
5818,52.88103,0.8585137
5819,27.26763,1.983786
5820,52.29181,5.956985
5821,69.72148,7.847731
5822,41.57071,2.295204
5823,54.83454,8.854294
5824,40.40825,2.601328
5825,129.4848,26.73388
5826,71.31644,3.383322
5827,39.00173,0.8935402
5828,48.37138,10.71931
5829,65.08566,4.250232
5830,96.34222,2.349091
5831,89.78281,2.001387
5832,32.38179,0.7302819
5833,31.33262,2.868669
5834,62.20727,6.188678
5835,42.17412,6.356146
5836,50.0378,1.330142
5837,62.94613,5.784888
5838,117.9119,3.248243
5839,1112.508,21.11983
5840,51.84276,1.949357
5841,49.14606,4.264417
5842,884.2869,8.038557
5843,53.35749,3.350267
5844,40.16368,0.9204831
5845,38.71079,1.143609
5846,31.77433,0.6559819
5847,605.3569,28.08131
5848,68.88003,3.018959
5849,38.28486,6.749755
5850,1095.653,2.69471
5851,53.23221,3.49895
5852,35.48523,0.1933788
5853,87.77069,2.560674
5854,38.98149,4.277413
5855,816.3134,11.81809
5856,44.38765,1.162973
5857,33.98586,1.195399
5858,50.65072,3.89242
5859,34.23053,0.6046901
5860,41.06008,1.052969
5861,76.91506,5.283603
5862,51.38282,1.488269
5863,77.38416,9.793277
5864,37.81282,14.7275
5865,51.92333,0.1519853
5866,48.09348,1.967188
5867,486.7002,17.13181
5868,30.33991,0.7768202
5869,86.6624,2.425432
5870,51.69407,8.837371
5871,50.86197,2.850357
5872,30.64542,4.130682
5873,33.24819,1.962144
5874,42.97781,1.582807
5875,32.42844,3.460532
5876,54.03977,2.632458
