,tdx12_Pantanal,tdx12_slope_Pantanal
2308,126.2873,1.868992
2309,110.6841,2.387717
2310,136.72,2.329174
2311,132.9111,0.4610122
2312,115.1668,0.8166095
2313,140.5346,3.671092
2314,126.6761,0.3064216
2315,112.0749,8.6855
2316,123.1122,11.32661
2317,121.1395,14.38713
2318,123.7122,1.6055
2319,128.5035,0.348776
2320,125.5881,0.9865818
2321,116.9188,3.050569
2322,132.566,0.8890758
2323,125.3239,4.626047
2324,112.5001,2.737929
2325,124.4053,4.456154
2326,124.0913,5.912611
2327,127.5424,1.061418
2328,129.6192,2.624346
2329,115.4123,4.061647
2330,115.3277,1.517388
2331,114.2262,1.755137
2332,139.0165,10.3766
2333,107.7963,2.312739
2334,118.3449,1.08094
2335,111.8533,0.9756497
2336,133.8616,1.021063
2337,112.6507,0.9359143
2338,113.9453,0.6079882
2339,133.4634,10.51652
2340,121.9741,5.88695
2341,131.7659,2.708157
2342,134.2009,1.680512
2343,122.4546,7.880593
2344,119.3427,8.07709
2345,129.5723,3.35196
2346,116.2101,10.13591
2347,122.1858,0.859587
2348,135.7102,6.455173
2349,119.4251,2.590408
2350,142.8391,7.672612
2351,106.6898,3.333869
2352,130.9708,9.401628
2353,137.1847,1.323719
2354,131.771,0.2526844
2355,113.1894,2.683879
2356,113.1766,4.967795
2357,109.6082,2.702768
2358,141.8309,4.2487
2359,106.1543,1.998293
2360,120.8544,1.746833
2361,117.0075,7.330902
2362,110.8053,2.311719
2363,119.2037,6.453714
2364,121.9369,5.128111
2365,119.6332,0.5075343
2366,120.1672,6.174996
2367,112.9493,5.714245
2368,137.6164,5.379004
2369,116.0871,2.343657
2370,112.4322,5.153605
2371,112.9203,2.568378
2372,111.4866,1.649678
2373,111.9442,3.608773
2374,121.1591,0.3032342
2375,126.1052,0.6189638
2376,113.3703,0.9967321
2377,137.706,1.619113
2378,119.0603,0.8889998
2379,108.571,0.4350782
2380,132.222,3.573391
2381,142.2816,39.80033
2382,129.9647,1.075328
2383,110.1631,0.08879225
2384,122.8325,1.238648
2385,119.8563,5.15693
2386,141.6492,8.941894
2387,139.4295,1.213949
2388,116.1701,0.6711351
2389,116.1593,2.030637
2390,109.1775,0.7511424
2391,121.4278,7.662962
2392,127.8349,0.7149964
2393,115.9451,5.188914
2394,123.0346,2.776069
2395,125.9974,17.02581
2396,126.598,2.443645
2397,134.1358,9.967815
2398,140.3219,1.602188
2399,120.3857,1.927525
2400,128.0227,0.8975627
2401,115.2474,2.6525
2402,108.4029,1.358925
2403,135.267,1.922022
2404,131.9531,4.535011
2405,109.9483,3.038076
2406,113.0232,14.68586
2407,136.4678,1.060073
2408,136.5465,1.426835
2409,118.6319,2.645576
2410,120.994,3.37236
2411,124.7359,3.916874
2412,127.8396,3.101909
2413,121.066,1.519636
2414,122.8846,1.551551
2415,129.8496,3.455176
2416,121.6756,2.229231
2417,134.0527,2.210945
2418,128.4107,1.090443
2419,117.3389,3.783441
2420,122.0544,2.968993
2421,127.8146,2.293163
2422,110.8025,3.289927
2423,134.84,9.224028
2424,114.7565,3.181324
2425,119.0466,5.168663
2426,129.7367,0.8777063
2427,114.6751,2.013494
2428,133.1619,2.944736
2429,106.6346,0.9741053
2430,114.2453,5.353585
2431,124.8246,5.090603
2432,123.7827,5.392711
2433,118.304,3.0615
2434,111.4884,3.992475
2435,120.214,5.05466
2436,120.7571,2.866976
2437,143.5009,19.28002
2438,129.092,27.38236
2439,136.3679,1.162508
2440,129.1374,7.381187
2441,117.0127,1.498835
2442,103.9862,50.52269
2443,114.8794,3.785643
2444,125.2897,3.337349
2445,136.3608,3.548876
2446,140.4405,2.5164
2447,125.9391,3.829962
2448,136.7902,0.6796585
2449,118.0894,0.7558045
2450,125.7541,0.6696358
2451,119.7525,10.89938
2452,119.0719,0.8330123
2453,117.6876,20.67414
2454,139.1955,4.840055
2455,115.1808,4.872676
2456,136.5072,7.243781
2457,120.6376,4.034216
2458,111.5603,8.727835
2459,131.4659,0.7885698
2460,112.2352,4.824368
2461,118.2423,5.618967
2462,111.7239,4.199315
2463,130.3304,7.00983
2464,132.3302,3.132703
2465,125.0682,2.432697
2466,113.1598,9.483206
2467,112.7366,1.507903
2468,128.3781,4.690648
2469,139.7177,4.569394
2470,131.6479,18.1494
2471,110.9568,0.6066724
2472,127.1848,5.625252
2473,121.6703,1.888234
2474,124.9196,10.92655
2475,112.2031,2.617502
2476,135.4756,1.459046
2477,127.8438,4.452886
2478,127.441,7.109013
2479,136.4633,2.202775
2480,119.2955,1.17369
2481,121.8303,1.973772
2482,120.6177,4.21841
2483,140.4726,8.195008
2484,128.9424,14.97502
2485,125.4063,0.6805737
2486,136.605,1.489697
2487,132.2184,7.829305
2488,109.9068,1.235532
2489,127.7294,1.375873
2490,125.9466,1.145784
2491,106.2386,0.7145513
2492,127.4808,0.8334097
2493,126.1592,0.7639159
2494,110.9867,3.0078
2495,116.1194,6.786561
2496,104.5118,0.3416524
2497,116.2504,3.504144
2498,125.3211,0.8730261
2499,124.3915,3.754046
2500,128.2075,3.142741
2501,117.1332,2.495868
2502,132.6838,13.36798
2503,113.0858,4.667875
2504,135.7388,3.009656
2505,116.4438,1.623033
2506,131.3253,9.240341
2507,123.3046,0.3316139
2508,115.0852,0.6942877
2509,108.5692,1.612681
2510,122.8045,1.320119
2511,122.1357,0.9506971
2512,112.2458,9.050735
2513,128.4503,3.624081
2514,108.3656,4.595221
2515,125.0473,3.323843
2516,117.1447,1.267328
2517,111.1248,1.086621
2518,117.3414,2.961114
2519,136.3188,13.42684
2520,112.3198,6.904254
2521,124.259,4.692596
2522,133.4053,4.750983
2523,109.5855,6.487785
2524,115.3007,7.927477
2525,135.8266,5.509545
2526,110.7192,1.170798
2527,115.1392,3.229477
2528,115.5196,7.271207
2529,119.4921,1.522882
2530,139.2186,3.428862
2531,129.355,2.221099
2532,112.5363,3.97131
2533,126.9924,2.854515
2534,118.6147,1.232805
2535,129.7401,4.251812
2536,136.2743,0.9865443
2537,132.0467,1.231784
2538,132.6073,5.44566
2539,105.1394,8.324759
2540,108.8263,1.489195
2541,112.6509,2.933152
2542,132.9131,2.989465
2543,108.7377,0.5977418
2544,116.4329,8.208791
2545,115.2955,4.352024
2546,127.152,1.953679
2547,109.4691,0.9294479
2548,118.9619,2.261323
2549,116.4251,0.4522263
2550,111.4542,1.540433
2551,130.1908,3.425032
2552,109.2982,0.5859456
2553,129.9854,0.6278831
2554,118.2948,6.080559
2555,124.0221,0.584192
2556,136.9602,2.23505
2557,120.6279,2.49633
2558,107.7399,2.323462
2559,121.9961,1.328945
2560,114.1891,3.032405
2561,140.2523,5.326721
2562,107.6164,1.904723
2563,119.4911,8.866707
2564,115.6411,3.562112
2565,118.7134,0.4453894
2566,140.2763,4.360416
2567,113.4684,5.178616
2568,117.1133,8.715683
2569,140.6619,1.65123
2570,122.5829,4.618127
2571,118.2213,1.059635
2572,136.3492,0.4364508
2573,114.3426,5.653714
2574,115.1972,10.43868
2575,134.9233,8.679018
2576,111.8473,2.59645
2577,106.7073,10.06351
2578,114.3375,2.649231
2579,134.1608,4.505957
2580,105.5496,0.8118938
2581,107.1439,1.312732
2582,133.9224,2.30907
2583,125.7866,11.89906
2584,135.1707,4.720012
2585,127.8151,0.507964
2586,108.8906,2.475855
2587,119.614,14.65227
2588,117.992,12.50039
2589,122.1494,0.81793
2590,127.4513,13.03549
2591,108.5894,1.169798
2592,121.1414,6.353929
2593,119.3821,3.094868
2594,112.5371,1.334246
2595,117.1231,5.473371
2596,139.0056,2.433015
2597,116.7461,1.850938
2598,115.8303,12.50054
2599,116.6091,19.30114
2600,116.5356,1.269937
2601,141.3011,6.115922
2602,115.5851,11.22818
2603,112.8715,4.945629
2604,126.5989,0.9198844
2605,123.1645,2.036349
2606,135.56,0.6316452
2607,137.6519,1.704583
2608,113.655,2.126471
2609,119.756,0.5254088
2610,110.2421,0.8713617
2611,131.1674,1.528108
2612,106.9618,2.488989
2613,110.6571,4.268618
2614,117.011,1.157845
2615,124.206,9.47393
2616,116.0673,0.5284195
2617,105.4957,2.153127
2618,113.8167,18.86242
2619,124.969,1.938598
2620,131.0402,3.757364
2621,118.7369,4.12164
2622,115.0664,5.202872
2623,121.827,3.04
2624,118.6739,3.548929
2625,127.6829,2.580935
2626,115.9705,1.222852
2627,128.7184,3.475004
2628,137.4273,3.406653
2629,125.5714,1.92721
2630,127.95,0.7133348
2631,114.1468,0.9722899
2632,114.614,3.960014
2633,112.5033,2.449063
2634,123.5822,0.9501513
2635,119.287,1.367105
2636,108.038,1.660293
2637,135.0174,1.239363
2638,115.1259,2.534767
2639,127.9805,1.762184
2640,111.6753,4.499879
2641,130.9002,0.7718104
2642,136.9588,0.7800779
2643,135.9317,2.89881
2644,132.287,1.018171
2645,111.1027,4.563868
2646,114.3468,1.044139
2647,132.5054,4.557967
2648,113.597,4.501107
2649,124.7235,8.869639
2650,128.1558,2.477825
2651,125.2453,7.442305
2652,130.5039,0.9978405
2653,135.0868,2.269791
2654,124.9857,0.884662
2655,134.1902,1.407061
2656,128.9642,2.162537
2657,104.9745,0.8081298
2658,113.961,3.639136
2659,112.2289,1.113166
2660,110.2578,1.693509
2661,132.8145,4.069683
2662,112.8022,0.5657772
2663,121.9363,1.395121
2664,128.2684,2.710665
2665,116.7712,0.8679854
2666,105.4238,0.474977
2667,136.4019,5.166554
2668,111.5909,1.840449
2669,106.3724,1.329415
2670,109.6003,0.7938868
2671,113.4771,0.2818282
2672,116.8032,18.30134
2673,137.0062,1.928582
2674,138.4257,6.372282
2675,131.3588,0.8548722
2676,126.1894,2.543107
2677,125.1249,1.719765
2678,114.0813,8.810514
2679,122.0077,0.9270888
2680,116.4562,5.039647
2681,120.29,2.326614
2682,134.0485,16.20658
2683,141.6732,5.405616
2684,125.5757,0.8484474
2685,125.6365,1.354403
2686,132.3164,0.7850728
2687,121.3047,1.485848
2688,120.4761,1.714318
2689,125.4543,1.080592
2690,124.5753,5.094681
2691,131.5488,2.231244
2692,129.3916,3.750284
2693,109.8513,1.857472
2694,137.6615,3.425429
2695,111.0312,2.508071
2696,135.715,1.818081
2697,137.9042,1.226718
2698,137.6042,2.862879
2699,142.8968,3.317512
2700,135.8472,6.412919
2701,132.5383,0.6511757
2702,112.6551,1.819646
2703,128.7022,1.307969
2704,123.2464,2.149827
2705,141.2531,3.211483
2706,130.4487,1.38891
2707,108.725,2.477603
2708,140.5734,3.3804
2709,131.7068,1.088583
2710,107.3107,1.506423
2711,112.2301,11.97231
2712,135.2451,0.6092684
2713,114.6251,1.223201
2714,122.4835,4.638734
2715,104.6706,0.3842724
2716,132.8494,1.857916
2717,111.0383,7.540198
2718,135.2136,1.537164
2719,119.7114,1.668906
2720,134.0062,11.99771
2721,120.5899,1.925965
2722,130.2766,6.15836
2723,126.6579,0.9730834
2724,126.3303,0.9314514
2725,116.2642,3.550366
2726,120.0613,2.39565
2727,104.7721,1.663409
2728,115.7388,8.382994
2729,130.2287,0.2731056
2730,110.6325,2.27294
2731,115.236,1.483197
2732,122.6224,1.347372
2733,138.2047,4.869381
2734,111.2903,1.789425
2735,109.2933,0.8157876
2736,117.9779,9.942231
2737,107.0225,1.295817
2738,110.4484,0.7341543
2739,136.9057,8.080254
2740,118.1727,0.7368587
2741,119.6133,0.2173163
2742,112.6548,1.423836
2743,111.4652,1.010676
2744,128.8852,1.418078
2745,118.4986,1.367941
2746,111.1416,1.295956
2747,110.4745,1.78792
2748,130.7795,2.725612
2749,115.0057,3.469049
2750,122.3996,0.4320833
2751,134.4377,5.598675
2752,114.7383,7.720354
2753,115.1415,0.5954128
2754,133.0542,1.498451
2755,124.0635,9.732844
2756,112.4821,2.796342
2757,114.2444,2.970989
2758,119.6238,0.0741725
2759,109.2757,1.0202
2760,116.0098,0.5075725
2761,135.9906,2.740836
2762,125.1547,2.112143
2763,118.3174,5.704201
2764,116.6443,2.268089
2765,136.2744,2.545303
2766,117.4,0.2476891
2767,123.36,2.650138
2768,107.7232,1.194663
2769,129.1815,0.756785
2770,134.3997,4.579899
2771,131.1409,3.311894
2772,137.1842,9.210893
2773,135.8817,0.3545821
2774,136.4969,1.913551
2775,130.729,1.143459
2776,127.4309,4.333914
2777,112.0339,2.021315
2778,119.8846,3.098716
2779,135.4345,0.9370238
2780,136.0513,0.3722102
2781,128.0637,4.58386
2782,118.3946,3.053985
2783,105.7472,44.51817
2784,126.5886,0.35933
2785,136.276,9.162402
2786,108.4264,0.5847122
2787,113.4165,1.498578
2788,125.6532,2.284451
2789,120.8233,2.829407
2790,107.0779,0.7270763
2791,126.103,11.88796
2792,114.5806,9.736028
2793,110.6641,1.548045
2794,112.4062,9.599729
2795,120.1749,4.225009
2796,122.0006,1.164667
2797,109.4694,0.7860478
2798,124.1771,3.92052
2799,106.7067,8.082728
2800,109.3052,2.923216
2801,107.3309,0.06040886
2802,109.7478,2.087956
2803,111.8739,3.23748
2804,125.7868,0.5978566
2805,110.3892,1.772451
2806,106.1773,0.8195472
2807,113.5101,6.345152
2808,132.334,0.1134813
2809,117.7662,4.977844
2810,123.606,0.4083773
2811,113.6194,3.280142
2812,132.7753,2.219648
2813,110.4875,6.098946
2814,118.7589,5.02278
2815,136.2874,2.735675
2816,107.41,4.528566
2817,115.9225,3.727252
2818,126.7126,4.392904
2819,116.3599,0.811927
2820,114.4051,6.901774
2821,136.5364,4.876474
2822,128.6765,10.24065
2823,128.9282,0.9040511
2824,109.8154,1.258247
2825,131.3258,6.234556
2826,116.7841,3.245582
2827,124.6977,1.422649
2828,108.8105,0.5284036
2829,106.1103,7.331235
2830,115.511,3.681664
2831,109.8291,1.343158
2832,112.496,0.7653096
2833,112.7874,1.132059
2834,137.9021,2.412769
2835,141.13,6.772453
2836,125.5207,1.565294
2837,123.7284,6.526651
2838,113.2777,1.16327
2839,127.2987,3.727149
2840,134.0207,0.3497288
2841,148.1202,15.2355
2842,125.8292,4.634206
2843,121.0242,1.197201
2844,117.9939,4.544377
2845,128.3665,11.09633
2846,130.5551,3.837558
2847,119.7417,0.1698323
2848,122.8752,1.871388
2849,112.269,0.8048674
2850,118.3373,7.425991
2851,109.4144,0.5876347
2852,117.0513,1.352722
2853,135.8565,3.125171
2854,110.2624,3.713512
2855,124.6014,8.759133
2856,141.3579,27.75315
2857,125.0041,0.9443144
2858,138.8056,0.3044168
2859,120.5455,1.185347
2860,116.3277,0.6498991
2861,136.6459,3.526938
2862,125.4136,6.789483
2863,140.9856,3.261359
2864,127.3755,1.857986
2865,131.1568,14.49514
2866,132.2902,4.517344
2867,135.3262,0.5269601
2868,121.2215,0.4376528
2869,108.1527,8.106902
2870,130.6894,4.720455
2871,134.9231,3.711356
2872,118.6005,1.951169
2873,129.157,0.9790486
2874,120.4386,1.129968
2875,133.4231,1.391728
2876,111.0897,0.4203544
2877,142.3057,10.60172
2878,117.65,6.588422
2879,111.8805,2.062505
2880,113.2636,0.5993084
2881,111.3744,2.555934
2882,127.9166,14.33933
2883,132.6957,3.349498
2884,133.6095,2.162585
2885,127.6949,2.840693
2886,130.9244,7.978116
2887,129.9097,1.068914
2888,123.5661,2.880647
2889,118.6434,1.745106
2890,118.7337,3.547356
2891,129.7584,2.669224
2892,135.2158,2.463665
2893,131.716,2.26123
2894,127.6421,1.698008
2895,110.6717,3.845018
2896,114.5667,9.165613
2897,114.1333,9.64068
2898,131.4736,0.3126877
2899,136.3033,1.225353
2900,134.5542,2.998887
2901,121.2982,10.36057
2902,129.9146,7.673732
2903,131.6705,0.4955932
2904,128.856,1.016991
2905,116.4469,7.430406
2906,122.2134,2.702151
2907,117.269,0.2203795
2908,131.8305,1.859555
2909,122.8951,0.5058428
2910,105.2982,1.315154
2911,116.0979,7.027944
2912,111.9234,2.433407
2913,117.0959,11.89678
2914,124.6161,1.10623
2915,121.5893,4.665747
2916,124.3136,6.322142
2917,133.5597,1.223545
2918,137.2596,3.295205
2919,113.2316,3.544401
2920,125.0427,3.550885
2921,133.9766,9.831915
2922,120.0972,3.734888
2923,108.5694,0.9800977
2924,126.7193,5.092469
2925,138.5812,13.12591
2926,118.0627,1.153188
2927,121.3893,7.146671
2928,128.0046,3.382217
2929,123.3349,5.389674
2930,109.6918,4.098748
2931,112.3644,0.6003569
2932,129.6731,10.65116
2933,134.228,7.34942
2934,115.2287,4.849153
2935,114.7651,0.8158679
2936,140.4383,5.434739
2937,117.1555,5.583475
2938,112.9965,10.63052
2939,114.3767,2.660934
2940,127.9263,1.405766
2941,111.9135,5.274448
2942,132.2761,2.597183
2943,137.0056,1.992615
2944,116.7513,2.434606
2945,128.2271,5.81635
2946,119.7343,3.02623
2947,126.5755,1.358154
2948,111.7629,3.574596
2949,108.9336,18.94448
2950,140.1548,2.130013
2951,124.7045,2.221239
2952,109.2035,0.5984089
2953,124.7971,1.347998
2954,132.8681,0.3482345
2955,109.255,8.147574
2956,128.9818,21.08298
2957,122.5256,13.29335
2958,117.4453,1.100782
2959,131.0173,1.036575
2960,123.4386,0.9460889
2961,125.4297,1.04886
2962,103.9409,0.9861842
2963,109.069,1.33027
2964,125.7004,11.5001
2965,122.8787,1.573925
2966,132.7878,0.9950593
2967,107.284,0.3350927
2968,127.3172,1.111401
2969,145.1806,2.058637
2970,115.0753,0.9849256
2971,116.7678,17.57695
2972,133.4468,0.4015612
2973,109.573,0.9171404
2974,117.4136,10.53721
2975,115.0248,1.727733
2976,127.2272,12.51477
2977,140.0083,6.112945
2978,117.5825,1.602552
2979,126.5161,1.850033
2980,119.5248,9.795716
2981,113.9714,0.485789
2982,112.2559,4.660181
2983,127.0238,1.56397
2984,102.9127,3.161131
2985,117.2814,1.710344
2986,120.595,13.03741
2987,124.6505,5.683368
2988,124.6544,3.572818
2989,112.0865,7.747267
2990,139.256,10.03395
2991,136.4131,5.277985
2992,114.26,1.157509
2993,128.9108,1.399565
2994,123.4743,9.002118
2995,143.2139,31.78219
2996,122.4186,1.426078
2997,126.5997,6.381898
2998,124.2219,0.4949197
2999,131.0927,0.3977726
3000,126.5523,0.5868422
3001,115.1503,2.16504
3002,141.0453,11.12256
3003,120.6664,0.2532303
3004,127.9979,6.131747
3005,122.3788,0.9931083
3006,112.3173,7.428527
3007,124.8839,0.4680989
3008,123.2878,0.907924
3009,120.6975,0.5958808
3010,110.8378,1.15662
3011,125.3525,3.131432
3012,127.8418,1.577398
3013,124.7609,5.510374
3014,121.4562,8.22585
3015,125.4857,17.22107
3016,130.1385,0.9878252
3017,113.8218,0.726296
3018,132.9874,1.934346
3019,129.0319,6.504634
3020,123.4023,1.514247
3021,135.0166,7.824295
3022,124.2076,2.744764
3023,108.8659,2.117675
3024,110.4769,3.858217
3025,128.3397,1.49217
3026,121.1726,1.527036
3027,142.5055,30.0611
3028,116.9733,1.386094
3029,112.0343,3.004579
3030,142.5502,1.375286
3031,118.7677,11.51435
3032,107.4164,0.9527928
3033,134.5498,2.086497
3034,123.3447,2.157116
3035,110.5222,8.19868
3036,135.2156,5.90495
3037,130.0214,0.2365685
3038,117.208,10.76108
3039,120.4233,0.2515925
3040,110.9951,6.606837
3041,114.1489,1.202358
3042,128.8506,1.778046
3043,113.1553,0.956167
3044,115.7575,4.867116
3045,117.0675,9.522569
3046,118.6093,4.064875
3047,129.9815,0.9110765
3048,112.8753,3.86224
3049,129.2013,0.7899117
3050,118.5895,0.7555497
3051,126.3756,5.732102
3052,112.7447,0.865718
3053,111.7809,1.014296
3054,121.9669,0.867837
3055,138.9355,36.41129
3056,116.1649,1.673605
3057,130.8039,6.946551
3058,123.8817,4.709407
3059,115.0794,1.112146
3060,115.715,1.135305
3061,114.9738,1.110033
3062,136.7797,9.236301
3063,125.0692,0.4194853
3064,123.4363,7.466927
3065,111.9541,5.225642
3066,115.6106,2.013227
3067,103.5168,1.287033
3068,130.7969,4.814053
3069,132.2057,1.923245
3070,128.003,4.137384
3071,111.2649,3.624477
3072,122.8528,3.583347
3073,125.8664,1.007209
3074,135.2334,12.72764
3075,118.0937,3.583354
3076,106.8568,3.780281
3077,118.4669,11.34245
3078,128.4921,0.3746737
3079,110.2894,0.9056571
3080,117.6074,0.9262976
3081,107.8202,0.7279173
3082,119.9617,2.726839
3083,126.7956,0.1268684
3084,125.4152,2.839165
3085,106.1902,2.345624
3086,121.4992,0.466887
3087,122.2749,6.126301
3088,131.7501,5.749175
3089,136.0953,1.022269
3090,130.7728,2.438261
3091,123.7336,5.754189
3092,129.6285,6.332026
3093,114.4348,2.081894
3094,114.8296,0.7784923
3095,112.661,0.4993102
3096,116.909,4.686332
3097,109.2999,8.676655
3098,125.1473,3.416862
3099,106.0948,1.259648
3100,130.563,3.326638
3101,126.3802,0.394877
3102,121.2577,1.555618
3103,117.7591,1.580838
3104,124.3371,4.19329
3105,134.4349,2.118206
3106,112.2464,3.141331
3107,126.1071,9.845498
3108,126.5192,1.892
3109,120.2142,1.979056
3110,116.9868,1.177318
3111,117.8672,27.04693
3112,119.229,4.04682
3113,124.4664,1.363164
3114,116.3426,2.675858
3115,117.2604,0.7784659
3116,132.9107,9.46953
3117,124.493,1.744634
3118,112.2137,1.552263
3119,125.8507,1.410602
3120,108.6247,2.332497
3121,110.9521,2.504238
3122,131.7865,0.705862
3123,109.4578,2.917182
3124,137.901,1.440561
3125,115.2672,7.234866
3126,132.5706,1.846933
3127,128.1971,1.333154
3128,138.8388,16.6582
3129,124.4035,0.8985574
3130,119.3807,2.525222
3131,137.3313,0.1856992
3132,114.8008,2.509584
3133,131.8019,5.737668
3134,110.9462,5.700377
3135,123.9163,6.033623
3136,104.4621,0.8940734
3137,110.2392,1.38886
3138,135.0435,5.043292
3139,116.0426,16.22585
3140,130.0668,0.7616056
3141,110.7255,6.568263
3142,109.3829,9.897436
3143,105.0467,1.199017
3144,106.4744,0.2738973
3145,124.9128,4.036094
3146,132.6051,3.410879
3147,130.6742,0.6097549
3148,121.1478,1.763437
3149,117.2872,0.5419342
3150,110.8712,2.728905
3151,120.7447,11.8242
3152,126.2572,8.71299
3153,115.8612,0.8299288
3154,135.9473,4.490705
3155,124.3298,0.4180112
3156,109.058,2.000344
3157,115.4522,0.559687
3158,118.8361,6.324224
3159,112.6727,1.155177
3160,126.5817,0.9969225
3161,130.5138,0.8201385
3162,138.6117,2.766644
3163,131.993,3.421685
3164,140.9709,5.568799
3165,116.0197,5.503687
3166,129.3038,3.170336
3167,115.002,2.814506
3168,111.1613,2.21606
3169,136.6797,0.7260494
3170,141.0135,4.4669
3171,109.9905,3.617227
3172,137.1278,17.64837
3173,124.4708,0.4865532
3174,113.7877,1.856631
3175,120.0277,1.528979
3176,136.5505,3.074315
3177,124.2252,0.7179834
3178,134.6317,5.505478
3179,137.0807,3.125304
3180,107.5025,0.5857867
3181,126.3233,0.4137526
3182,107.4399,1.59593
3183,109.9301,6.795953
3184,139.6701,2.462554
3185,117.485,1.954114
3186,137.0435,0.4218739
3187,125.2525,2.44313
3188,133.5896,5.88984
3189,130.1007,3.093702
3190,126.3062,2.449794
3191,127.2038,0.4257913
3192,125.8954,4.258676
3193,129.4408,1.395844
3194,129.2021,1.409373
3195,130.0271,0.529478
3196,116.3892,1.999001
3197,121.2456,6.245071
3198,113.0941,1.719987
3199,117.3817,16.03428
3200,116.7367,3.361758
3201,107.19,0.7653546
3202,119.8898,9.878831
3203,127.9742,1.175597
3204,115.4969,7.29041
3205,127.4025,4.755969
3206,120.6261,0.370598
3207,124.4416,4.378828
3208,112.0725,5.143935
3209,115.0714,0.7011995
3210,114.8139,4.631636
3211,111.2528,2.013469
3212,122.8351,4.587074
3213,120.2082,2.570018
3214,109.3489,1.10001
3215,124.0353,5.116097
3216,122.8113,8.550484
3217,139.4448,4.782064
3218,119.3909,2.332235
3219,116.1499,0.7834002
3220,119.197,2.969647
3221,97.10715,75.63155
3222,106.9223,2.729743
3223,109.149,1.826661
3224,122.1052,0.7206473
3225,119.0361,1.062039
3226,121.8949,4.313151
3227,106.4436,1.177321
3228,132.0555,0.8084087
3229,116.7476,2.707435
3230,121.8188,1.475508
3231,112.1148,8.499192
3232,135.8583,0.9789792
3233,121.915,13.33724
3234,109.7949,3.370275
3235,115.6216,0.6736717
3236,111.1533,6.568203
3237,120.9628,13.75756
3238,112.4549,7.273155
3239,128.0688,1.058267
3240,121.2297,4.098937
3241,119.2721,8.399565
3242,116.6914,3.413032
3243,114.6774,6.399306
3244,113.0758,6.031029
3245,124.8516,8.218074
3246,136.7872,0.2711423
3247,117.6949,12.15285
3248,139.75,0.5703639
3249,143.2609,7.749224
3250,125.2485,3.501972
3251,137.0563,1.930307
3252,136.7077,10.5956
3253,121.2364,2.441501
3254,136.1883,0.9457362
3255,130.7626,1.296188
3256,118.6481,5.267167
3257,129.5215,2.403657
3258,103.3262,6.228652
3259,133.2301,2.297834
3260,123.9137,1.152368
3261,128.3989,5.451612
3262,128.7971,8.47467
3263,140.9638,5.110794
3264,114.9954,6.479033
3265,120.0424,4.995844
3266,114.8645,1.452184
3267,107.4084,1.753195
3268,122.2146,8.55679
3269,111.9154,0.6537778
3270,118.7977,2.591595
3271,144.457,10.62005
3272,109.6495,0.7920609
3273,131.1461,0.06173323
3274,119.9758,1.508798
3275,110.251,0.7401298
3276,136.2113,12.48541
3277,108.6776,1.093088
3278,108.9753,0.9292657
3279,122.9188,1.200603
3280,145.3958,8.940361
3281,118.0108,2.450335
3282,115.5308,1.786581
3283,108.7149,1.397235
3284,130.0307,1.092404
3285,111.0273,7.048915
3286,116.9046,16.39355
3287,109.1229,0.2266498
3288,119.3488,8.443045
3289,117.4358,1.799925
3290,138.9297,4.917608
3291,111.1441,0.8332852
3292,118.458,0.6828279
3293,125.077,2.166348
3294,142.151,6.940132
3295,105.9256,0.7624097
3296,113.7711,0.4893633
3297,136.3349,9.030733
3298,116.7384,4.146737
3299,121.0229,6.924617
3300,129.8655,4.924655
3301,121.664,0.7606057
3302,134.2923,0.9545847
3303,133.1279,0.3884708
3304,111.6001,1.217615
3305,119.5021,1.245419
3306,111.7962,1.464329
3307,117.5067,9.868109
3308,118.792,4.874337
3309,120.3891,0.7610418
3310,116.2736,1.463654
3311,112.8861,1.196548
3312,128.8396,4.874164
3313,112.7731,3.857031
3314,129.4841,0.7132319
3315,126.7952,3.929187
3316,116.015,0.8664647
3317,112.7493,1.393244
3318,129.2062,8.354007
3319,113.4234,3.280387
3320,127.726,0.9639728
3321,116.4283,10.52541
3322,113.3012,0.1182727
3323,127.145,0.672577
3324,129.6752,7.464343
3325,119.1533,14.35395
3326,125.2364,17.02638
3327,128.0064,5.984329
3328,123.5395,0.7397013
3329,113.8507,6.991187
3330,124.7871,2.317793
3331,114.3991,2.694704
3332,130.0804,3.767244
3333,128.3834,0.7298748
3334,135.4349,1.339205
3335,128.4943,3.267574
3336,127.354,1.41995
3337,132.087,3.066123
3338,124.7407,3.624243
3339,112.1259,2.611087
3340,116.0924,23.18209
3341,104.9242,2.176268
3342,109.392,0.9077166
3343,120.4407,4.796754
3344,117.6049,0.1496744
3345,106.9971,1.430741
3346,119.9168,3.845973
3347,118.1619,4.886857
3348,108.0262,0.854864
3349,131.3905,5.014687
3350,108.599,0.5692797
3351,112.5856,2.338728
3352,104.084,1.100474
3353,139.3909,1.735078
3354,116.8483,2.515206
3355,133.8336,0.4859688
3356,117.2311,2.848665
3357,125.3561,2.28322
3358,121.9016,0.5103244
3359,113.3555,2.159754
3360,121.6082,1.492756
3361,120.0851,3.744562
3362,110.4878,0.9482749
3363,113.107,3.349897
3364,125.8677,3.985309
3365,126.0477,6.355891
3366,125.0066,0.3661028
3367,128.3739,2.073874
3368,121.3599,4.537206
3369,125.8778,3.400646
3370,130.5847,0.3599958
3371,134.8958,1.966291
3372,111.0606,0.8597558
3373,120.7856,0.4980969
