,aster30_wgs84_SerraMar,aster30_slope_SerraMar
5291,500.24367643,20.70665
5292,1166.37975667,18.14075
5293,1795.68127936,25.74906
5294,1312.75626262,10.32849
5295,1275.66052631,18.87622
5296,669.84960426,7.520771
5297,713.04293268,29.17492
5298,1265.26371208,14.65967
5299,1630.39061397,19.125
5300,1162.17146646,8.004821
5301,12.31813224,3.959556
5302,665.6182189,14.68579
5303,522.11758582,15.35504
5304,902.94146011,8.741918
5305,1140.102223,16.34355
5306,982.63290879,25.98893
5307,777.16730906,34.95732
5308,2020.64244779,25.49198
5309,61.55947381,33.05168
5310,510.27933993,18.10025
5311,882.65340628,13.11124
5312,459.69168298,22.12883
5313,1649.65529074,15.72545
5314,1186.35930808,39.95678
5315,542.85004579,15.31001
5316,987.72219371,3.864067
5317,12.85911041,6.141315
5318,206.82002252,14.79113
5319,314.69397902,26.50818
5320,584.8094582,21.25203
5321,727.18187015,19.2565
5322,635.70294069,7.803579
5323,508.40960854,5.528074
5324,NaN,NaN
5325,1807.61971358,15.88666
5326,1436.71889833,25.34042
5327,1409.48018885,31.57527
5328,548.53121514,9.856913
5329,589.62137334,3.497116
5330,301.57987817,31.01833
5331,74.6570267,18.47651
5332,789.66128803,20.3532
5333,1303.18769003,15.55115
5334,465.00725303,31.54026
5335,1181.11856381,14.71556
5336,34.24802656,18.54251
5337,1863.44366819,24.35859
5338,455.24235959,4.527679
5339,1320.69680043,22.43445
5340,2484.67541969,13.08925
5341,707.23768168,30.44212
5342,1195.31638341,10.76727
5343,466.87390325,28.896
5344,1511.56421762,21.7337
5345,639.41338334,11.28858
5346,1495.32098625,19.1513
5347,452.23493197,22.5879
5348,440.35976051,2.865039
5349,514.99172026,23.57379
5350,NaN,NaN
5351,1010.30067651,37.17974
5352,499.073635,15.45414
5353,508.00612938,20.67046
5354,1023.61904377,18.52611
5355,1661.63831423,31.20073
5356,1652.30737593,10.8012
5357,749.09140815,26.55924
5358,587.9931297,17.17325
5359,1354.17318523,14.43547
5360,981.86710849,26.38815
5361,1440.63407745,9.797482
5362,1243.76033397,22.46341
5363,506.5753852,27.02221
5364,1270.03840472,27.12445
5365,572.73314372,7.983208
5366,1425.6738173,21.63181
5367,567.37617548,28.74862
5368,494.04635418,8.323896
5369,1494.18866649,14.18342
5370,1309.26679766,34.89413
5371,1095.66020565,9.035435
5372,532.14480347,17.15866
5373,1154.3023806,4.874177
5374,627.1563562,18.49602
5375,1209.064841,17.52849
5376,488.2290573,22.72264
5377,1378.46803662,26.88352
5378,953.89101472,17.68459
5379,443.18573163,9.558393
5380,1200.63141025,5.685537
5381,1126.17443765,24.53457
5382,1045.35480758,21.42717
5383,779.02152036,22.65145
5384,1805.62068969,5.107644
5385,1805.54801222,21.86164
5386,600.37356162,19.46423
5387,982.89980441,3.34197
5388,1075.29527721,17.33929
5389,877.05685883,32.3284
5390,1059.77305607,6.279546
5391,701.21476843,7.475183
5392,107.57768061,19.87203
5393,543.34480868,13.31231
5394,415.30083564,14.03593
5395,552.53519102,19.44825
5396,1431.67549749,9.83946
5397,841.42030183,14.99941
5398,1226.69211706,13.11587
5399,621.07115175,26.07374
5400,437.11519308,23.97524
5401,430.13389158,35.34311
5402,529.28321731,4.137447
5403,1041.30993423,4.131959
5404,1013.79909968,10.86622
5405,588.30307647,17.93973
5406,1291.22980133,15.51401
5407,1001.77476939,19.56335
5408,1109.62625574,18.83524
5409,1337.85710723,24.92263
5410,902.90266711,26.00513
5411,920.86347395,26.62474
5412,989.38085806,23.83459
5413,1101.35511948,17.49027
5414,307.05476893,32.13419
5415,541.4149758,10.0102
5416,445.14658545,20.23404
5417,1141.16368965,13.80052
5418,778.72141955,29.10739
5419,651.07630633,10.44952
5420,1374.24468305,28.81575
5421,1613.74753034,40.23731
5422,104.67773568,14.5827
5423,1247.60366976,18.40007
5424,514.96316746,22.67174
5425,1344.25251733,13.57221
5426,627.12233695,30.88646
5427,375.07586032,3.327104
5428,620.06571824,13.26183
5429,102.67114436,21.50165
5430,181.22173943,25.63206
5431,674.72618658,17.77872
5432,1041.37858967,24.67103
5433,977.54088589,8.245008
5434,483.25166623,17.05696
5435,974.27998363,13.76791
5436,501.09586686,9.62213
5437,1031.3095366,38.4189
5438,912.59275751,4.230702
5439,694.56407119,23.63541
5440,1273.99081043,21.55349
5441,806.01632624,12.60504
5442,473.14114748,24.87218
5443,1524.46473859,21.31712
5444,1420.5514256,11.26114
5445,8.00378246,2.215411
5446,569.57789537,28.53315
5447,554.77612135,3.504318
5448,635.94318101,28.42933
5449,278.40458802,30.81715
5450,1415.22787479,13.73891
5451,567.85175035,2.731714
5452,1742.46385058,27.13441
5453,609.67111136,6.737183
5454,1102.69183995,11.76714
5455,1363.71996044,14.40967
5456,1536.55297119,19.62047
5457,633.74965048,18.9016
5458,605.43190798,23.5963
5459,851.90792715,3.806363
5460,1114.50578598,14.2777
5461,1071.78881088,31.53661
5462,1573.30528778,22.24957
5463,201.20928501,7.515383
5464,436.21634468,10.25605
5465,628.23066816,19.30671
5466,1275.84510164,18.97323
5467,563.64314141,13.71102
5468,825.18923292,6.491243
5469,600.41414362,16.3735
5470,705.67786115,6.831219
5471,1683.42145159,25.36778
5472,746.03772473,38.4324
5473,1205.18879663,22.44802
5474,385.01078642,9.15788
5475,630.6521169,19.25705
5476,1509.6764756,26.05102
5477,1197.64072272,17.98401
5478,126.28094095,5.933441
5479,1702.4710258,25.5074
5480,81.19011678,20.45779
5481,1337.75528368,13.48399
5482,1758.43289622,35.62862
5483,494.30050686,3.773478
5484,1544.44915784,28.29167
5485,1251.48843168,22.42443
5486,1261.53216499,8.923493
5487,1403.79428655,2.875818
5488,573.81390467,13.50242
5489,555.50443655,23.78598
5490,990.81255362,22.35363
5491,486.25350702,14.3977
5492,711.65106603,21.47539
5493,389.25691483,2.965524
5494,1174.62254566,7.818378
5495,623.67234802,29.5646
5496,814.06039416,15.65167
5497,1526.25666508,11.90921
5498,962.44436078,11.2679
5499,952.25438182,19.69
5500,1162.18565106,11.13446
5501,951.15758521,35.06039
5502,1056.83839754,14.97412
5503,651.72803884,24.44114
5504,977.91186684,14.27908
5505,590.53890544,18.87523
5506,1217.78344786,22.91477
5507,1101.69658232,8.112679
5508,1197.74030491,34.60064
5509,485.69422322,11.6827
5510,1212.16299331,17.26251
5511,1100.38441694,25.50739
5512,1124.53383357,22.55938
5513,1555.66140011,15.67091
5514,936.65632931,2.729757
5515,2054.53036942,14.13318
5516,722.17530337,29.70754
5517,991.59107342,26.39704
5518,620.00916011,7.677832
5519,1523.50608485,3.034262
5520,864.988654,17.23881
5521,995.62376886,4.484636
5522,645.13850153,9.430276
5523,580.0656386,11.77905
5524,972.73726965,20.09377
5525,798.94103682,26.42016
5526,1362.3276027,27.31956
5527,1527.59716915,26.69778
5528,867.87797952,25.60859
5529,1155.19179577,8.466373
5530,1140.11869683,5.771753
5531,506.21382029,13.4202
5532,591.08301869,17.35092
5533,1021.45593646,17.09762
5534,1017.82816782,14.5035
5535,996.74375403,8.583024
5536,12.26294772,7.019309
5537,1220.52130619,10.13948
5538,611.64308776,34.27002
5539,101.68135954,12.04035
5540,340.72692404,17.61091
5541,1892.33834975,15.36068
5542,988.56931921,10.80503
5543,404.00778032,3.585467
5544,810.51952182,12.28419
5545,1676.50947744,19.34314
5546,1295.44720362,31.66953
5547,1267.20270644,27.30636
5548,1201.193721,7.216387
5549,1326.25097612,23.90556
5550,1150.78585605,13.74195
5551,1385.62523822,13.41433
5552,580.44766144,30.33911
5553,192.39630206,32.2174
5554,461.52144153,11.12807
5555,529.0593486,17.39382
5556,481.6927813,9.733398
5557,340.64739876,24.99569
5558,1088.20138384,26.38651
5559,1231.86287671,12.65635
5560,676.99418416,19.02516
5561,374.14545454,20.46603
5562,578.29369836,18.51342
5563,1020.58047554,22.3005
5564,1223.73321957,19.61548
5565,1351.43281217,28.89889
5566,719.58542615,12.5188
5567,1351.24528654,19.16982
5568,428.35689686,2.391851
5569,1140.35768331,21.75769
5570,569.81651631,20.08479
5571,856.88129847,14.8622
5572,1428.40551599,33.63467
5573,903.62840994,3.862427
5574,837.22614699,49.5887
5575,1260.651442,11.6501
5576,597.10889899,24.11396
5577,393.33440313,7.832109
5578,2022.60742014,20.40325
5579,1260.79504126,11.02595
5580,134.24823558,10.87383
5581,596.38934067,16.31382
5582,1887.50399361,33.62572
5583,1080.35949075,16.95546
5584,817.05543151,39.45256
5585,609.06310015,21.87985
5586,741.26539432,24.04759
5587,579.3319961,16.98882
5588,783.08800704,18.48942
5589,929.85305416,11.14636
5590,410.06995047,18.67412
5591,1134.67822833,14.87319
5592,633.69130411,5.775936
5593,770.59052448,12.99729
5594,1164.39372504,8.453873
5595,791.5148285,20.38379
5596,446.18979133,10.58807
5597,655.63624096,22.16787
5598,1538.46771199,24.43446
5599,1052.80226251,38.02386
5600,606.42643123,7.202291
5601,1307.56546012,8.457869
5602,630.14180823,6.762643
5603,1901.41056038,19.37755
5604,1307.58031365,2.54093
5605,479.13263484,32.81079
5606,1206.22360296,16.84165
5607,488.32154855,10.30176
5608,998.67560468,20.62523
5609,483.43832532,10.86706
5610,11.18730192,7.520457
5611,416.20457411,11.16543
5612,1181.71456454,6.509992
5613,500.02978845,23.03549
5614,636.9861649,22.76692
5615,1280.39954398,38.03307
5616,771.44461978,40.74329
5617,113.57693745,27.2567
5618,571.15340463,11.72184
5619,1102.40767215,5.482116
5620,910.1149598,18.99057
5621,81.85978245,25.14283
5622,10.0977319,7.084795
5623,666.24588788,13.40986
5624,573.33176871,11.7033
5625,503.28642609,2.114244
5626,473.59560599,22.97999
5627,1133.27094352,29.4321
5628,1079.42102502,14.43253
5629,624.89729652,20.60759
5630,521.35176276,19.69345
5631,426.01404885,23.1466
5632,1188.19645665,24.0578
5633,1006.22973019,15.20264
5634,1306.52932164,16.97149
5635,747.49919581,22.53564
5636,1854.41222603,18.22322
5637,1496.51755263,26.48422
5638,1501.690942,28.00918
5639,1257.85250035,11.98235
5640,1232.42860216,15.87994
5641,1875.41167993,20.51863
5642,584.06039367,17.92281
5643,600.35256365,23.05065
5644,855.75873073,22.789
5645,679.19481114,40.07185
5646,491.19153758,2.109508
5647,1168.55794535,24.03281
5648,131.03457932,33.05101
5649,958.64848627,8.644135
5650,546.32296307,10.73699
5651,939.92766896,12.60887
5652,1070.2255811,21.478
5653,1110.08252783,10.15422
5654,257.39959564,28.08195
5655,920.74615228,34.23866
5656,905.92549097,15.79587
5657,1374.27423162,21.08558
5658,1338.49299603,30.70456
5659,1756.54046451,16.42572
5660,380.29871904,25.66716
5661,366.03960127,1.274514
5662,396.10510365,23.29478
5663,1156.6327939,10.8341
5664,1892.64211052,14.04791
5665,944.74888411,11.11986
5666,758.70566516,26.31114
5667,934.84057438,17.08285
5668,1027.8547844,9.567885
5669,1246.13264103,18.34582
5670,1013.49203763,11.44125
5671,569.48284352,19.16945
5672,711.35514871,39.29201
5673,1012.83992192,7.843751
5674,850.45163998,28.07755
5675,1311.27158949,29.98636
5676,855.11831062,34.86724
5677,597.8116107,20.97407
5678,584.13588061,10.16677
5679,619.4613022,27.66455
5680,979.83413234,4.673087
5681,377.51617125,23.86567
5682,758.95078568,34.61893
5683,1344.45941898,14.2577
5684,1265.66907121,6.879703
5685,505.04149871,26.83214
5686,1290.4910365,17.27144
5687,384.05018223,6.243382
5688,1525.3502016,24.49445
5689,1623.78342713,8.399747
5690,1116.35296399,19.12654
5691,1097.60477379,21.41632
5692,574.53271029,4.223272
5693,1255.722938,16.14908
5694,153.28228682,32.78733
5695,924.62223979,5.824027
5696,1118.31185403,12.06096
5697,1026.7510826,18.76291
5698,991.37480888,15.05027
5699,1005.8575018,9.474563
5700,619.88216096,12.12981
5701,1190.0921082,10.48467
5702,1406.72099509,17.83634
5703,616.1178952,8.138241
5704,1039.55960774,3.586493
5705,1356.69826755,20.98561
5706,11.72208204,0.7909321
5707,796.93408181,17.27547
5708,160.87736503,11.13427
5709,419.74994792,17.58771
5710,583.3475697,16.06471
5711,929.65808895,5.100158
5712,883.88207562,20.35249
5713,1782.48248531,20.17095
5714,1088.86358973,25.24097
5715,1218.78539927,9.133876
5716,1172.47066144,13.11019
5717,603.77686076,25.47312
5718,802.80610983,20.28724
5719,603.28483125,34.53871
5720,667.06205693,34.94792
5721,1545.4820601,13.51817
5722,1748.69084977,28.45715
5723,1223.18606357,9.988408
5724,430.3449595,4.49712
5725,312.72126018,11.48557
5726,184.57163459,12.2037
5727,1154.74829291,1.026752
5728,1252.09493855,30.83031
5729,1206.05945228,13.11434
5730,1129.52774212,22.01522
5731,1136.16855943,10.50396
5732,1158.40473348,15.94333
5733,397.31203051,5.180225
5734,478.41438555,6.491185
5735,545.81197428,16.30613
5736,998.68175413,4.08608
5737,1022.91749495,10.70555
5738,591.4677372,22.34465
5739,933.45407461,16.84296
5740,460.16356457,18.64027
5741,975.62538029,8.436285
5742,391.37051101,9.261193
5743,1059.33906571,27.86666
5744,134.50075073,21.71542
5745,1179.44628439,22.81166
5746,1656.46114217,4.421902
5747,1237.22297725,17.88532
5748,627.95393776,11.30975
5749,1655.67178699,26.53378
5750,1069.47764715,14.17857
5751,1174.03298588,9.927752
5752,883.60932961,4.14825
5753,2046.641951,18.11642
5754,828.90238234,8.27843
5755,697.21859698,16.48715
5756,1529.47571522,17.16332
5757,489.69551779,8.907911
5758,646.91500331,6.585524
5759,469.22876919,13.48775
5760,1771.32465782,26.80451
5761,1482.37190467,20.43657
5762,522.80035635,1.190958
5763,910.42010049,16.27836
5764,444.2406011,3.747879
5765,795.01738307,16.90969
5766,430.14556801,2.208089
5767,638.60142934,23.81709
5768,1484.55831938,27.89592
5769,1033.59285145,27.88537
5770,1434.45920849,9.209031
5771,526.03017363,16.97778
5772,1114.55762706,31.30125
5773,483.94273919,18.09888
5774,403.30107355,14.11085
5775,1619.65089612,9.865927
5776,1081.10393912,8.897269
5777,925.60419746,4.586843
5778,818.00459208,23.57766
5779,930.23484434,10.32493
5780,559.63139436,13.34852
5781,1840.45235911,25.93351
5782,1327.60328944,18.34599
5783,461.54584763,4.81613
5784,654.16446018,5.181355
5785,687.77570508,19.51421
5786,847.13214383,10.32106
5787,715.48497633,23.86948
5788,1382.73183287,17.3144
5789,523.64275719,29.09346
5790,998.80825055,9.636784
5791,676.79011958,12.55084
5792,558.71638119,7.221551
5793,781.73298648,8.321445
5794,941.509348,7.602913
5795,1244.71019965,14.37048
5796,1156.26653478,17.47804
5797,452.02872338,6.213398
5798,1011.24460728,19.30116
5799,1134.53738629,18.99646
5800,455.24408971,19.65631
5801,10.64674931,2.836238
5802,910.04270336,18.72665
5803,1507.74085928,13.93638
5804,687.43525276,7.256207
5805,1794.31768489,4.946043
5806,914.731838,2.439086
5807,748.97096237,12.60197
5808,1.64871938,1.191057
5809,511.27911599,22.38832
5810,1034.24460098,7.138491
5811,1247.45051365,14.07447
5812,447.54232147,2.764943
5813,235.16086721,26.3818
5814,645.92935116,5.944931
5815,679.1534809,12.54689
5816,1466.50909631,16.92789
5817,1213.51995046,20.87985
5818,401.23584995,31.3508
5819,489.11183649,30.58214
5820,1341.22543883,27.43985
5821,507.09242397,17.3913
5822,1028.49345309,33.0472
5823,1503.19878919,7.881968
5824,1042.49226814,22.38309
5825,641.70886321,27.95165
5826,1345.45486087,22.68528
5827,611.86344579,26.86149
5828,499.35263536,25.50741
5829,1319.4802816,29.26869
5830,1188.47814797,15.38972
5831,1443.70676525,15.78759
5832,1022.32506736,15.52497
5833,801.061073,13.3412
5834,1118.92008306,16.88013
5835,424.1542825,18.38561
5836,1111.88481215,18.80418
5837,1428.47875619,13.34113
5838,1066.63728232,8.513039
5839,690.82392685,18.31075
5840,669.62650348,5.1918
5841,981.5144518,29.85324
5842,940.89156899,17.38824
5843,1706.42155436,13.51801
5844,559.00393438,15.45375
5845,613.77334491,16.68146
5846,1400.63286357,21.58969
5847,1308.02373441,1.024767
5848,916.20608559,27.1475
5849,437.08893354,17.50314
5850,610.90623601,24.68169
5851,105.60840584,8.334759
5852,1044.20615509,12.70702
5853,1417.45731458,30.76164
5854,720.07426497,15.36862
5855,910.65620067,2.440186
5856,792.99385486,22.3882
5857,589.97554646,24.08925
5858,1347.08854368,26.03055
5859,1509.49555579,27.13693
5860,986.14621276,20.44118
5861,1134.86909282,25.79507
5862,1377.10212181,6.792032
5863,1403.45355572,3.959514
5864,438.05522334,20.28733
5865,684.65827855,27.79819
5866,1216.10225055,18.23337
5867,506.84687205,8.804921
5868,700.05623847,18.44351
5869,940.64839571,23.86391
5870,636.54886347,9.117618
5871,668.70535589,17.0322
5872,572.29921284,4.088298
5873,934.90200062,20.44267
5874,1170.63399915,17.96576
5875,1374.52520685,21.63099
5876,616.21433707,6.317543
5877,1190.23676048,27.7431
5878,661.0584628,8.537716
5879,1234.96199345,13.10699
5880,55.5660911,17.54714
5881,290.18466425,20.54671
5882,1179.27271902,27.34165
5883,567.13550807,12.50305
5884,499.4086376,4.774506
5885,493.39185829,4.481793
5886,1402.55548904,25.61765
5887,231.90368104,29.30145
5888,1304.2279782,19.67473
5889,580.82903046,6.480492
5890,529.28526795,8.49091
5891,1533.2602829,8.151963
5892,1172.13916304,16.5694
5893,707.00946902,7.508593
5894,1413.61120596,15.57799
5895,530.44143228,11.03468
5896,417.46213084,17.97878
5897,1891.42588993,14.46098
5898,1083.59835544,21.87689
5899,431.08949108,9.351246
5900,1525.45160204,18.6407
5901,1133.91736995,27.15903
5902,1017.45887864,18.26697
5903,335.62741205,25.37814
5904,654.45371742,16.60659
5905,1206.05303759,28.44154
5906,1985.34210031,42.94493
5907,1523.6791687,31.91964
5908,1023.53667168,16.62863
5909,607.9845132,26.29689
5910,524.75773438,17.54645
5911,936.80117446,10.43505
5912,516.7107851,16.91844
5913,949.74029046,2.847692
5914,691.06397991,12.07037
5915,439.0630572,17.98392
5916,482.54914683,13.87683
5917,1560.3050301,10.23343
5918,527.14721142,21.25002
5919,57.57470519,22.39432
5920,1531.64187536,15.5141
5921,1244.4145504,24.83287
5922,518.62138785,2.843575
5923,1399.47272837,18.2906
5924,248.67607559,10.32518
5925,671.58870794,26.62319
5926,1676.31746021,23.50867
5927,1324.74717747,12.82172
5928,1177.07535607,20.30299
5929,995.45795626,5.355996
5930,374.07652032,1.76827
5931,393.34676731,4.236095
5932,742.06711595,11.49712
5933,670.97091413,13.71753
5934,349.85381099,28.01838
5935,1492.37068545,26.28747
5936,1169.3665784,11.04839
5937,976.66777724,11.50659
5938,344.22674694,22.60855
5939,520.99855895,25.72834
5940,988.60541784,22.74812
5941,1016.26985757,11.56979
5942,631.96830108,29.61371
5943,900.93851942,21.94742
5944,1180.71105343,26.32559
5945,1057.06159778,7.221567
5946,961.47337067,19.63406
5947,580.69022562,0.6845461
5948,742.02919817,35.95164
5949,1504.67369826,19.72466
5950,1434.26969161,8.916113
5951,504.35673565,21.7947
5952,533.09709549,17.82957
5953,457.15637324,26.6758
5954,667.02427606,8.394185
5955,985.78555451,29.30932
5956,931.62860205,17.32398
5957,540.39885421,21.85284
5958,1214.42861853,19.50581
5959,439.08543188,28.36405
5960,998.72895122,19.04391
5961,1040.52509168,25.2534
5962,525.4230499,11.05365
5963,676.91752555,24.95535
5964,132.5685195,21.51721
5965,662.59878132,5.330379
5966,867.62959519,4.010262
5967,713.66993219,20.39907
5968,1178.21216419,15.47464
5969,441.08051474,29.19774
5970,633.17606013,10.17539
5971,446.02403565,13.82828
5972,1722.43011271,12.92546
5973,1129.91718677,22.9559
5974,966.64142218,5.325277
5975,924.90745157,21.89173
5976,129.0676478,27.58312
5977,1576.59999617,29.63948
5978,1355.82780418,13.53977
5979,1738.47472862,10.95685
5980,909.76666592,10.99487
5981,719.07951106,30.8012
5982,847.86077112,10.70284
5983,1253.80490393,34.10733
5984,116.96875854,20.1199
5985,1858.64374032,33.55728
5986,451.33141747,16.53365
5987,890.91719741,17.79903
5988,987.71106461,12.41997
5989,37.84738279,7.082289
5990,1177.59717113,19.13762
5991,578.26893404,21.17827
5992,1145.43933746,38.53339
5993,1059.85851919,10.86788
5994,1300.54438805,11.28492
5995,1192.52533507,9.483296
5996,971.58598521,40.74936
5997,1919.42557544,23.61249
5998,1371.20459597,9.850497
5999,512.15474055,6.212917
6000,620.00885616,26.35008
6001,378.17657301,2.380458
6002,503.5210458,22.40897
6003,552.66470158,6.843075
6004,1215.71359761,21.52999
6005,586.9872684,8.868505
6006,1821.56061144,10.68748
6007,1143.28411054,10.6758
6008,465.11510295,17.21255
6009,960.58677841,36.08157
6010,1149.46316794,18.26583
6011,1460.51547441,5.011629
6012,444.24226997,28.4052
6013,457.15370006,23.56772
6014,904.93006535,3.877998
6015,698.97325668,38.74898
6016,33.43125322,23.88823
6017,417.32441116,13.32974
6018,1022.56743072,10.71428
6019,557.57988211,6.725805
6020,668.62674483,20.27824
6021,925.92229128,9.396152
6022,1067.36433117,17.71741
6023,659.79138266,23.53556
6024,1042.26859745,19.25253
6025,1037.75164926,22.24006
6026,519.37241905,27.77375
6027,956.87822351,10.32024
6028,1541.56396265,17.41457
6029,1356.68446245,4.304299
6030,486.19926743,7.87447
6031,1770.47527087,10.0309
6032,1659.35616409,29.26601
6033,438.35443013,9.355977
6034,583.3394145,18.27339
6035,967.60332739,17.87585
6036,109.23914717,14.36269
6037,550.04575785,8.473448
6038,457.55440636,7.515698
6039,823.19908279,18.93901
6040,603.80554126,21.81779
6041,1419.31653959,27.67244
6042,1304.69103214,11.25626
6043,1194.18530785,33.54713
6044,971.26305004,22.03175
6045,542.54993275,9.797082
6046,498.0964235,33.63625
6047,533.45775322,24.38684
6048,1384.45258407,25.77793
6049,716.07144082,6.283896
6050,399.2275156,2.050199
6051,1188.48233823,12.17745
6052,1770.4679232,17.66403
6053,436.28737133,29.23095
6054,1334.22331353,17.64018
6055,634.01654674,32.11673
6056,482.09065378,7.827006
6057,2040.3420401,12.69816
6058,851.20864539,34.69514
6059,9.06060073,2.849231
6060,194.49874278,32.36863
6061,27.27036252,7.55077
6062,1305.14867866,30.24686
6063,1100.21948176,1.102449
6064,1094.90088099,22.67678
6065,1018.56418379,4.771577
6066,1948.56121566,31.24
6067,87.83184468,31.95057
6068,534.04923183,16.03457
6069,466.04276129,3.265943
6070,1115.28556773,11.18835
6071,735.77034068,18.47313
6072,1073.8168856,9.284778
6073,455.35251607,25.48804
6074,484.08467108,29.52251
6075,579.81649942,1.43619
6076,1006.84364957,23.12919
6077,1280.88329247,13.78709
6078,611.82144702,12.74013
6079,803.25436676,17.72923
6080,1043.75281299,15.26223
6081,1266.06063577,31.76805
6082,824.1360452,37.5964
6083,625.66995952,18.75299
6084,86.28650474,19.39967
6085,1157.29679895,18.21383
6086,538.48720233,13.96984
6087,1247.06222939,27.82036
6088,727.7250997,40.93621
6089,937.58018861,9.270738
6090,884.94165093,20.33258
6091,486.09712061,29.97381
6092,1776.64071987,20.00811
6093,403.22015222,10.24391
6094,1299.83131413,8.588165
6095,604.85153152,20.90908
6096,1277.11567645,16.63018
6097,540.60049668,15.87853
6098,571.14687627,28.9901
6099,470.08762024,15.19248
6100,9.78869686,2.836771
6101,796.11358804,25.77183
6102,1924.5206166,26.64174
6103,559.78805178,10.0868
6104,467.24001782,22.65753
6105,1299.70618091,14.07713
6106,565.77141556,15.42281
6107,725.70339687,24.16941
6108,445.99088488,15.13543
6109,1428.75106007,29.53932
6110,1256.08302955,3.765499
6111,1334.42284185,33.77218
6112,536.08105542,19.31893
6113,1114.13264341,18.45611
6114,555.24800729,9.365973
6115,399.32389631,3.760894
6116,1165.22848533,11.44642
6117,116.55845424,10.57816
6118,599.83162614,2.849882
6119,494.3896472,3.959693
6120,1266.84511931,2.571599
6121,418.98460323,1.79489
6122,639.37233401,23.85376
6123,943.48402624,16.35364
6124,5.04836439,3.172004
6125,921.80837647,16.36196
6126,399.37618565,4.257853
6127,1988.5512466,11.47406
6128,1453.44456368,25.10666
6129,599.88053211,26.70962
6130,139.54764643,26.6905
6131,1102.26247524,19.00913
6132,1011.96279179,18.81045
6133,1165.2615841,25.71736
6134,1895.37292139,18.6499
6135,444.41743391,37.52356
6136,538.33873193,32.5936
6137,988.9386122,17.03506
6138,1204.80533673,31.93459
6139,1394.50794938,19.06758
6140,639.10997738,11.85547
6141,1001.37993879,40.5345
6142,1290.31640242,27.82498
6143,1284.23165432,15.96235
6144,463.55774111,5.083416
6145,668.21952069,7.106998
6146,520.08891746,7.605062
6147,821.90999779,25.86064
6148,538.03557067,24.94834
6149,492.1162124,24.85401
6150,1390.41001423,25.56048
6151,495.17902612,2.267921
6152,443.21923977,14.17727
6153,1316.36100687,17.11964
6154,391.01558984,16.80531
6155,1140.0701622,26.0501
6156,617.74389436,25.83236
6157,533.49204878,29.51709
6158,578.01923074,23.06569
6159,719.20867871,12.29097
6160,1243.79675144,19.71362
6161,757.05113551,9.008259
6162,1326.17742291,16.4722
6163,2100.66654285,22.78322
6164,513.47686538,7.623616
6165,1014.33847386,21.71999
6166,1409.01073461,23.9317
6167,1041.74885229,14.23353
6168,1518.51390675,18.44386
6169,704.77162273,13.88524
6170,454.27181677,3.16973
6171,1487.54264142,27.20901
6172,617.85469192,24.51035
6173,671.05862124,3.567501
6174,2447.54687877,27.38551
6175,689.13752278,42.11708
6176,594.93534415,20.94291
6177,1705.3689772,5.179218
6178,601.68979762,5.626078
6179,1293.25089173,12.26284
6180,588.01243541,10.40665
6181,972.91327676,18.05403
6182,1402.49479265,19.93067
6183,593.63796687,23.67348
6184,857.07344839,19.6545
6185,561.66448243,15.08332
6186,1100.35184124,20.35508
6187,43.03419773,25.47606
6188,1154.32333115,13.84726
6189,632.60607011,31.65466
6190,470.05744674,6.295068
6191,961.67724642,22.52778
6192,1753.48343596,22.78616
6193,515.01481665,13.1571
6194,908.85309424,21.75044
6195,1524.32530721,17.50468
6196,1311.78558243,6.470302
6197,1612.33756926,15.87968
6198,957.52598679,11.84989
6199,5.65403736,2.380543
6200,1200.56286093,19.09667
6201,1001.82322792,39.10683
6202,1346.31375432,22.03347
6203,1296.28452539,10.42637
6204,272.12390777,29.79952
6205,1233.22950386,17.92809
6206,1713.28552416,18.12643
6207,1181.48901981,5.239246
6208,1074.23331851,25.50392
6209,472.36528153,31.96583
6210,791.15255257,23.84593
6211,908.89700036,17.03278
6212,1108.46575471,10.23382
6213,924.2430339,20.51287
6214,750.00469761,36.07078
6215,648.19341418,33.98816
6216,1105.71589723,15.79631
6217,596.11514236,21.73346
6218,391.60168935,26.84258
6219,2023.70124058,25.94366
6220,435.04988757,11.64429
6221,664.06991704,4.022233
6222,1957.55374109,20.89766
6223,486.61383678,9.943315
6224,1496.72606731,19.3936
6225,934.40012605,6.903715
6226,1008.62896327,7.50864
6227,1411.21572642,32.97842
6228,145.30259433,27.66916
6229,898.89622567,6.301453
6230,1616.29756947,8.85097
6231,974.91450325,19.17833
6232,1280.05403808,22.12063
6233,575.83474034,7.956763
6234,1726.48074995,14.7141
6235,1089.73086104,33.23434
6236,964.86366401,2.99903
6237,1082.26084956,20.9298
6238,466.15814232,8.586592
6239,703.12031304,36.21827
6240,833.71512854,12.12956
6241,1005.66572281,15.61487
6242,1008.70564127,16.762
6243,553.15592497,9.914489
6244,346.4509907,19.5067
6245,234.62349569,35.07464
6246,2573.67488394,12.18149
6247,668.0725798,13.11022
6248,724.26325315,55.88857
6249,628.05599328,9.62462
6250,134.95905271,36.13442
6251,2484.67948979,3.531651
6252,895.60932897,10.89824
6253,1587.47678117,23.5439
6254,1098.55588106,15.37595
6255,1008.88571765,28.53904
6256,900.0749419,10.83701
6257,619.11826862,19.39845
6258,599.70246932,25.23808
6259,878.91230927,26.57582
6260,499.67881837,34.37792
6261,975.84652005,18.27418
