,srtm30_wgs84_Barcelos,srtm30_slope_Barcelos
4970,29.58829191,0.733919
4971,45.11307277,0.9330235
4972,51.15259623,2.65045
4973,40.07118076,4.427938
4974,30.58922909,1.351405
4975,40.27468142,3.991591
4976,17.23593137,0.00131598
4977,47.84571277,3.754637
4978,31.14812299,2.325355
4979,25.56312902,2.376579
4980,18.16535987,0.7318546
4981,39.34760064,11.72091
4982,27.36844183,0.3274725
4983,46.38911689,1.466886
4984,39.41445754,5.281585
4985,30.82934333,1.642267
4986,36.83656054,4.590763
4987,28.53085601,1.187845
4988,21.37288858,1.972419
4989,33.790591,3.950418
4990,19.14656722,1.76659
4991,35.56242719,3.627019
4992,17.32836356,0.00131581
4993,46.99416952,1.853567
4994,48.97685767,3.628636
4995,46.107012,2.975192
4996,47.99418297,2.298261
4997,15.60385858,1.473381
4998,45.07364647,1.672368
4999,45.42202365,5.305856
5000,16.22924179,0.98652
5001,25.93854407,4.957502
5002,19.76824969,1.35733
5003,44.2350247,0.9870548
5004,45.20909505,1.042213
5005,27.78148336,7.265821
5006,10.85289528,0.00131375
5007,41.20992914,2.386151
5008,37.35390694,8.382754
5009,45.11050315,1.182358
5010,46.87835351,1.038407
5011,40.86854736,1.040364
5012,51.1303035,3.664157
5013,44.06794407,1.315012
5014,48.14450909,4.544738
5015,41.65636636,2.313874
5016,46.1996208,3.352643
5017,46.66229618,1.179847
5018,37.9618803,10.90584
5019,36.11581977,10.61334
5020,49.02715689,2.000891
5021,47.682461,4.278295
5022,32.09293026,3.672839
5023,50.22197668,0.7368703
5024,52.41587732,2.298178
5025,47.46603273,2.817126
5026,43.46770052,1.182491
5027,50.82702497,4.018431
5028,19.7432788,2.795498
5029,48.95417249,3.627067
5030,19.99631751,4.397259
5031,38.15352872,4.309781
5032,54.29107441,1.388167
5033,19.11340407,0.7360946
5034,17.29009554,0.00131622
5035,49.36383697,1.466926
5036,38.2969048,5.585716
5037,47.33436567,1.7639
5038,39.21532579,2.001597
5039,40.67368718,1.35142
5040,38.02450893,4.556399
5041,28.99829725,0.3280602
5042,41.6653138,0.4659612
5043,37.45139975,1.180045
5044,40.77568056,2.001574
5045,38.1589951,6.232212
5046,48.69305146,0.9847345
5047,41.9912828,0.9870729
5048,29.02343632,1.035791
5049,11.14351685,0.00131226
5050,32.48893236,2.319742
5051,47.1942137,0.3280459
5052,37.85543057,1.773532
5053,29.32837432,0.7368193
5054,48.23585038,1.041533
5055,42.68570994,2.64162
5056,47.4370055,3.036968
5057,42.08670518,0.6566897
5058,41.68508124,1.972346
5059,34.3988463,1.390725
5060,51.48552957,4.600149
5061,46.77203443,1.035803
5062,43.39793948,2.927954
5063,46.2985267,0.6578978
5064,46.66021378,3.98877
5065,43.25829511,4.41327
5066,43.08483884,2.507592
5067,36.55248176,1.398403
5068,28.31882683,7.222729
5069,35.7979259,9.966221
5070,44.39456756,3.50047
5071,38.95385558,2.387957
5072,19.83104541,1.313329
5073,38.28846128,2.081009
5074,42.52768836,2.21028
5075,49.87957859,2.388334
5076,44.08076495,4.470507
5077,42.73273078,2.375323
5078,34.95037338,3.121381
5079,29.90428621,0.9864557
5080,25.74587128,1.473384
5081,27.89516973,6.306805
5082,45.25871159,3.371742
5083,18.23897038,2.360154
5084,47.70919222,2.375276
5085,46.63315061,1.038064
5086,40.92675901,0.9330204
5087,30.69839937,2.650535
5088,41.83187299,1.398388
5089,40.62000843,3.274049
5090,23.6086223,2.32596
5091,48.39204143,2.573885
5092,48.29337965,5.007482
5093,12.24159284,2.628722
5094,39.84983938,4.31946
5095,50.21679998,1.920616
5096,28.92318047,1.357971
5097,17.05021641,0.0013147
5098,51.3954493,2.644437
5099,49.63555539,1.647878
5100,45.29027148,5.020748
5101,48.80469249,1.865129
5102,42.43777602,1.357277
5103,40.54464381,5.31812
5104,41.95245728,0.6561592
5105,47.8363943,5.585005
5106,43.5248298,1.472637
5107,42.54108795,2.095525
5108,21.29964235,3.260559
5109,19.57654999,0.9852886
5110,28.92399269,5.884446
5111,29.82832782,2.954114
5112,40.31686244,1.67192
5113,49.65412625,2.944884
5114,43.63965548,2.639053
5115,45.78593664,0.9864355
5116,22.64255929,2.573138
5117,28.35260291,3.273695
5118,43.15282453,3.024286
5119,23.17733621,1.853751
5120,31.03703052,6.82857
5121,45.60690303,3.736789
5122,48.83005926,1.672378
5123,36.71564872,2.001014
5124,10.82509931,3.284339
5125,27.41992763,0.7342135
5126,41.89686243,2.298263
5127,43.71357813,1.038422
5128,24.26669872,5.299626
5129,35.25446042,5.553507
5130,48.88006765,1.643478
5131,41.07854585,6.105108
5132,14.14131494,1.315609
5133,24.96080766,2.930424
5134,45.47797526,1.356024
5135,23.57393505,1.997039
5136,22.61852103,1.313316
5137,36.0390093,1.038108
5138,22.26727911,7.465887
5139,35.941517,1.67236
5140,24.87449265,2.928079
5141,20.44710216,1.638851
5142,41.70838644,1.182316
5143,31.68583649,1.851179
5144,23.43134204,3.345018
5145,46.53163418,1.472658
5146,53.46107598,1.994942
5147,45.10580033,1.357975
5148,32.55522149,2.954686
5149,45.24876605,1.63634
5150,31.59633545,7.095563
5151,22.0292432,2.325449
5152,22.60572882,1.636428
5153,48.09113697,1.351895
5154,37.78244987,3.725943
5155,22.12490338,0.465972
5156,14.8514384,2.376557
5157,41.40578742,4.290801
5158,21.50233535,2.319795
5159,36.90302059,0.734257
5160,40.54948454,4.141059
5161,45.75196004,1.67203
5162,29.81903524,1.644015
5163,6.43637352,8.881489
5164,41.25941563,0.6584663
5165,17.09939643,0.0013165
5166,44.35613241,1.647905
5167,31.47988702,4.900777
5168,43.07941578,0.7360453
5169,49.84848445,2.375839
5170,48.96996262,4.065177
5171,42.60528041,7.129579
5172,48.17114644,0.9865119
5173,41.73948315,1.357298
5174,46.22882579,3.036758
5175,43.76661332,1.189122
5176,39.63078898,2.198774
5177,21.77399816,6.945476
5178,18.07198769,1.67857
5179,51.14183699,4.279982
5180,44.12923467,2.074823
5181,44.30366003,2.330063
5182,46.76569307,0.9276708
5183,43.10885808,4.889761
5184,44.75090186,4.318597
5185,44.09962546,0.7368174
5186,22.63376674,1.354054
5187,43.75443335,5.24522
5188,12.98972028,0.7360885
5189,16.37279202,0.3298217
5190,35.26239655,4.275624
5191,49.38631057,0.7315672
5192,29.42150867,7.158733
5193,20.47642237,6.721078
5194,31.06471568,3.949776
5195,40.97607584,2.573866
5196,42.57722249,4.89053
5197,34.09659084,2.930781
5198,40.09561957,3.298057
5199,28.80426751,0.734208
5200,44.47714102,2.39647
5201,47.85815299,3.627941
5202,43.02910768,3.016024
5203,36.85667472,3.087241
5204,43.79869406,4.123273
5205,28.17900065,0.3280388
5206,15.55803906,3.731499
5207,15.66869227,1.672498
5208,43.01721289,3.419871
5209,34.09109789,0.9329836
5210,42.76066212,2.798384
5211,41.93446468,3.954587
5212,44.63921301,0.9276608
5213,52.93611734,3.37168
5214,35.85947915,1.864336
5215,37.27014834,3.036776
5216,36.5884232,1.313828
5217,21.36264784,1.038159
5218,17.25426768,0.00131602
5219,45.0061252,0.9330083
5220,42.8696334,4.142783
5221,42.07694972,2.000157
5222,44.22379734,6.639644
5223,46.87615646,3.731285
5224,39.74269874,0.7318087
5225,47.1462344,7.000551
5226,27.75698485,3.560781
5227,44.27676716,2.646431
5228,37.92045533,2.321762
5229,41.00396507,1.766544
5230,38.14046648,7.288646
5231,13.32095533,0.00131257
5232,33.0700948,5.318169
5233,44.56904277,0.4667488
5234,30.8298576,2.6464
5235,7.67849147,1.038503
5236,49.21691333,2.494525
5237,46.00672697,1.399162
5238,38.97179373,3.954756
5239,40.3858733,0.7367863
5240,30.63019206,1.390647
5241,34.95130104,11.1298
5242,40.42198118,5.970376
5243,19.9471176,5.562778
5244,47.8382955,4.859042
5245,32.49703988,4.263512
5246,31.61687067,0.327495
5247,45.00429864,0.7367917
5248,53.57921407,2.494311
5249,26.94366406,3.351839
5250,28.39977203,1.357273
5251,43.27999736,1.464205
5252,30.36699178,0.7368321
5253,19.16180317,0.00131701
5254,43.85281219,2.196411
5255,44.70502125,1.466839
5256,34.01782258,1.647879
5257,42.79054662,2.814834
5258,19.92717696,0.00131878
5259,36.09711158,3.734709
5260,24.10041428,4.743886
5261,23.35891115,1.92199
5262,44.52118768,1.390724
5263,12.17252223,0.00131402
5264,46.40049073,1.187879
5265,19.61433041,2.081675
5266,36.67837373,5.144273
5267,20.43390145,0.00133725
5268,34.67811783,1.31558
5269,16.41542647,2.376097
5270,45.06206086,2.972135
5271,27.4130664,2.834029
5272,44.03369934,1.182519
5273,46.04807008,1.766693
5274,36.26463945,1.676518
5275,31.10996456,3.022228
5276,56.43930282,2.198738
5277,40.71315095,2.628605
5278,32.96792198,2.573098
5279,18.2044799,6.543744
5280,45.80451651,2.811833
5281,49.03492983,4.93406
5282,47.76130235,1.473403
5283,40.18383923,4.559186
5284,41.12426999,1.464203
5285,40.90038491,4.601609
5286,32.0394315,1.357306
5287,47.27446437,1.474177
5288,50.10330134,5.99551
5289,45.21826322,1.677871
5290,44.7174812,2.359985
5291,45.99518681,2.300551
5292,41.55718389,1.773276
5293,13.86494351,0.9865674
5294,44.99577911,4.676554
5295,44.30009659,2.362626
5296,21.27678164,2.930454
5297,16.86058398,1.971934
5298,33.73588168,4.215219
5299,23.57637431,1.353625
5300,47.95865177,3.224146
5301,40.72004243,2.557972
5302,38.73021137,2.321777
5303,30.1229173,7.545406
5304,51.75926544,3.301992
5305,21.57766832,0.4667023
5306,38.60602964,1.464273
5307,16.40430522,16.73836
5308,16.99573032,1.864368
5309,22.37358966,4.189297
5310,30.95419437,2.57414
5311,21.99890279,8.211987
5312,37.35829051,2.972594
5313,40.34475294,3.342731
5314,48.35582878,6.058033
5315,48.85027655,2.641273
5316,20.83515761,0.6561637
5317,20.10328192,1.313829
5318,17.30127823,0.00131582
5319,45.21849282,1.182462
5320,39.55076554,3.849191
5321,47.26134008,3.12137
5322,46.3503048,3.089396
5323,45.43668465,4.68209
5324,45.95196187,3.673428
5325,37.16090168,3.106156
5326,42.29503557,4.265848
5327,48.2915298,2.641389
5328,22.74742246,10.96219
5329,30.92029978,4.27835
5330,44.06272951,0.3298312
5331,45.46392659,2.330084
5332,18.36044157,2.300634
5333,17.00891,0.6561821
5334,43.11966981,1.648306
5335,38.64704093,0.9251037
5336,51.84283729,0.7315718
5337,19.95487504,1.351884
5338,36.07046851,3.240721
5339,53.71481076,1.313227
5340,46.45106082,5.409069
5341,48.7069222,1.313224
5342,30.39865374,2.812121
5343,25.73592366,0.9852882
5344,45.10970185,2.082141
5345,44.74936977,4.862466
5346,19.03739244,1.035866
5347,34.82000971,4.274343
5348,44.25042097,0.7315537
5349,11.16259294,0.00131241
5350,43.32201913,1.995407
5351,40.46337188,3.016113
5352,49.09464272,1.642236
5353,46.26729968,3.679283
5354,49.19653204,1.474198
5355,28.01594225,3.831923
5356,36.57519808,0.7341965
5357,42.89705083,1.3156
5358,44.72522224,3.540802
5359,37.08435452,9.47312
5360,50.06468285,2.651181
5361,37.01569108,2.654786
5362,28.85450689,3.293295
5363,34.53173118,1.179996
5364,41.34238287,1.473481
5365,35.8216047,1.674515
5366,43.66528624,1.672358
5367,46.25266079,3.015996
5368,44.17495104,3.389411
5369,38.56988444,3.37169
5370,44.25570887,2.360127
5371,44.17225493,3.996663
5372,47.9026658,2.110122
5373,51.71171027,3.226463
5374,12.69407696,1.474188
5375,45.14226592,2.300587
5376,48.09831539,3.353189
5377,19.79329414,0.4659725
5378,44.26691871,7.096053
5379,51.32362349,5.438645
5380,45.83556652,2.646492
5381,49.23032253,1.865135
5382,45.19392109,2.656175
5383,45.63693544,4.100601
5384,26.6220428,3.834394
5385,21.7943097,3.024485
5386,44.12872987,1.671938
5387,51.09553425,1.473413
5388,52.72486926,3.754614
5389,40.56500992,3.627988
5390,23.32339205,3.238307
5391,34.35469569,1.64868
5392,21.93321562,4.370792
5393,17.28441018,0.00131627
5394,48.55017122,5.746113
5395,41.98936234,3.018446
5396,46.10302961,2.362485
5397,22.3065328,10.31497
5398,43.11130466,3.016329
5399,48.94719625,2.097877
5400,42.80568519,2.573874
5401,51.44349439,5.004483
5402,44.42242631,2.494032
5403,52.20018799,1.648714
5404,48.20598205,2.656187
5405,41.81685091,4.918509
5406,31.86897367,2.557948
5407,42.38769586,2.298176
5408,39.88680014,2.704868
5409,46.310679,1.351844
5410,49.8344941,2.316115
5411,19.05207344,2.972696
5412,24.25949133,1.315107
5413,44.8656506,3.106759
5414,34.06141415,0.7368022
5415,44.32819866,2.954772
5416,45.72688193,4.38176
5417,16.82138407,2.330106
5418,50.98625755,3.031854
5419,45.23877529,2.712727
5420,36.46028965,0.00132089
5421,43.50607191,1.969981
5422,50.45830143,1.189141
5423,41.84064967,2.702638
5424,20.3422034,0.4659817
5425,17.55131309,5.1048
5426,26.93298199,1.187892
5427,42.80569913,2.641367
5428,34.37834021,3.11019
5429,21.41109723,2.647006
5430,31.25625344,4.643171
5431,34.95460887,2.558259
5432,44.94119658,0.4659334
5433,30.64737984,3.754254
5434,38.17675656,1.766656
5435,14.71139765,1.18013
5436,50.04783089,5.327511
5437,36.44652047,1.179912
5438,20.40285002,1.99708
5439,34.86713841,5.734824
5440,51.67688229,1.766576
5441,48.06603868,2.834477
5442,26.03592528,2.798738
5443,19.51601676,2.313605
5444,39.06925847,3.526262
5445,20.8293422,3.241629
5446,44.85939479,3.023868
5447,17.2890351,0.00131602
5448,31.32495657,5.900985
5449,40.01358492,1.642227
5450,42.70711632,3.226528
5451,17.39868858,3.030672
5452,46.59511238,3.74928
5453,10.94593084,1.356043
5454,48.13593801,2.072203
5455,27.61251775,0.0013161
5456,47.21032373,1.647544
5457,26.09778222,11.90757
5458,39.72791366,2.705357
5459,41.61568954,3.087223
5460,23.68826057,0.9846919
5461,27.98221052,1.353564
5462,22.17869372,3.294043
5463,43.52572136,2.396494
5464,46.85318959,2.555505
5465,35.1716902,1.356668
5466,47.16129294,3.271121
5467,41.89831791,2.074828
5468,42.70026745,2.558084
5469,49.12745714,3.388665
5470,30.72798533,5.288298
5471,44.98657568,2.654746
5472,49.9552785,8.147671
5473,24.75107943,0.7315496
5474,47.33163473,4.122575
5475,40.61479969,1.399174
5476,47.1210208,0.6584681
5477,38.96288836,5.305826
5478,39.6692341,1.466877
5479,35.90809916,2.494083
5480,48.65397439,2.208749
5481,24.25477174,0.3275332
5482,45.09447722,2.199018
5483,22.52812636,1.351854
5484,22.63142547,3.995887
5485,23.7870628,5.747478
5486,15.97816706,2.300598
5487,27.90956235,5.19869
5488,37.7854253,1.399182
5489,11.92741023,0.3280331
5490,27.71383109,4.280658
5491,44.53283625,1.473395
5492,20.50633846,2.62685
5493,31.64869588,10.08971
5494,40.88607477,1.90867
5495,32.47657207,4.606432
5496,43.60831032,0.734255
5497,33.17446035,2.778765
5498,26.67133425,7.995868
5499,21.39211134,1.472661
5500,26.16390058,3.848533
5501,49.08971537,1.035786
5502,39.95629367,0.00133253
5503,40.80602157,4.273828
5504,25.97950005,5.164807
5505,29.93504364,2.649573
5506,23.50298502,0.9329697
5507,42.57385198,3.368846
5508,49.95936853,0.7360581
5509,45.08303923,1.671968
5510,27.54572399,1.357365
5511,45.4314589,4.59256
5512,41.89815057,1.764208
5513,38.26861896,2.074434
5514,39.3284673,3.282392
5515,20.9573088,3.817135
5516,33.83860731,2.811114
5517,41.69225442,3.032564
5518,46.8604193,2.325347
5519,39.45803328,4.274989
5520,31.82177855,3.500432
5521,48.61666859,1.864309
5522,21.81555805,0.9865786
5523,52.7519046,2.330049
5524,45.92349202,3.023942
5525,47.0848822,5.713606
5526,30.3306658,3.626991
5527,26.983238,2.65111
5528,39.50781608,1.188331
5529,52.49854567,5.578155
5530,41.90775525,0.4659699
5531,48.74526005,0.9847066
5532,27.79972254,0.6584654
5533,45.31313074,1.64757
5534,52.40062684,1.038023
5535,26.06265102,2.081672
5536,36.83244611,1.388143
5537,38.43853859,3.988744
5538,45.54414855,3.10693
5539,40.68126695,1.179819
5540,19.51742079,3.974933
5541,31.91065097,2.095461
5542,41.98009958,2.702611
5543,53.96959273,1.921396
5544,38.56388197,2.074574
5545,42.98229111,1.971888
5546,24.62820519,1.388287
5547,26.34294245,1.764405
5548,45.44726805,2.300175
5549,31.79167983,1.970556
5550,36.01362856,2.647059
5551,42.53756024,6.200246
5552,48.31677702,4.63269
5553,34.36089579,2.833309
5554,47.35877073,3.952574
5555,44.96620958,0.9276432
5556,17.03814435,1.180063
5557,40.65906822,1.671914
5558,45.75365243,4.889883
5559,43.92916414,0.6584668
5560,40.91925165,0.734229
5561,46.18103501,1.188621
5562,46.32816577,2.000113
5563,44.05324563,0.9852657
5564,42.25982667,1.911121
5565,47.45619227,1.180035
5566,28.35445323,0.9870546
5567,41.85086637,7.877534
5568,38.15449919,5.115831
5569,38.57128709,2.954844
5570,43.97650267,1.764219
5571,47.68044991,2.507593
5572,36.25371966,1.466785
5573,45.79139246,1.922016
5574,26.18828169,3.680055
5575,34.68770033,1.036189
5576,46.21005274,0.3293032
5577,44.66267857,2.651111
5578,37.8692929,1.038079
5579,32.74237562,3.032559
5580,28.37448573,2.09567
5581,28.48824944,3.52838
5582,48.35408561,1.474189
5583,47.34181479,3.024405
5584,45.62377637,2.800997
5585,47.72850584,2.573308
5586,9.69169001,3.109878
5587,36.95402588,1.672475
5588,20.37041728,3.953928
5589,44.92728693,0.7375976
5590,11.53626908,2.496911
5591,22.37648535,1.035865
5592,22.24352137,2.954205
5593,43.70846461,4.701987
5594,48.13085287,4.309157
5595,45.28644616,3.963946
5596,37.8613167,2.313609
5597,46.75837847,0.9870557
5598,29.91815771,4.162956
5599,41.27094596,1.99742
5600,46.24174304,2.080986
5601,41.00095866,6.109476
5602,17.79561841,3.371718
5603,42.74783395,2.095429
5604,41.34489664,2.198892
5605,23.97353673,3.988602
5606,44.70296227,1.351816
5607,36.02343394,2.71215
5608,35.3734361,2.800814
5609,40.33896475,4.782419
5610,30.32456444,2.644403
5611,46.83560514,3.41998
5612,34.93655071,1.773556
5613,44.25271574,2.654785
5614,45.05921056,0.3292905
5615,26.2258114,4.215489
5616,35.1490728,2.573146
5617,31.60850366,2.300018
5618,51.21724002,3.22409
5619,19.89380797,0.00131878
5620,42.35294941,3.679338
5621,28.13895419,6.222978
5622,19.93740849,0.9322099
5623,23.36621442,6.109505
5624,42.23230505,5.708108
5625,28.48505724,10.10999
5626,29.58204254,2.646369
5627,49.86175377,4.469834
5628,39.87862822,4.934069
5629,47.20245286,1.636341
5630,48.07382433,2.650463
5631,37.33108693,1.638851
5632,48.85950029,2.300036
5633,31.60726655,1.908891
5634,37.37666712,1.647919
5635,47.23026667,3.036959
5636,47.37485874,1.187856
5637,27.16871172,4.290774
5638,18.70676712,3.956242
5639,24.10153746,1.357968
5640,50.75078973,4.122484
5641,28.04860538,10.37998
5642,22.61536622,1.356668
5643,37.84881737,0.4645511
5644,48.19849026,3.731406
5645,41.96970081,1.851012
5646,40.37087228,2.395746
5647,33.18825354,1.351821
5648,45.44639984,1.853805
5649,46.31115171,2.646433
5650,33.51584229,11.84975
5651,52.60200963,3.500442
5652,46.9852089,2.000109
5653,34.69729935,2.09788
5654,31.00009574,1.864352
5655,41.42341441,4.412457
5656,36.08896267,1.357331
5657,26.18483517,1.179984
5658,48.55021719,1.180021
5659,19.50664791,0.0013215
5660,46.1757423,0.7342293
5661,41.19218845,1.189106
5662,47.15930511,1.773306
5663,29.31710655,6.337112
5664,35.74282953,2.496632
5665,44.35331007,4.829351
5666,41.65972338,3.949789
5667,44.11860764,2.095285
5668,38.02771075,9.385298
5669,35.00360999,1.774276
5670,43.67026173,1.041494
5671,42.28133766,0.9276277
5672,46.83688591,1.642237
5673,17.10604281,1.188372
5674,46.15428037,1.766538
5675,51.24382651,1.189128
5676,37.48730951,0.731586
5677,34.49459891,8.055224
5678,41.29244,3.2738
5679,45.5802385,1.315578
5680,41.67063951,0.7318056
5681,10.51736399,9.789138
5682,47.11289591,2.628622
5683,13.82214273,0.3298232
5684,35.87992512,1.648319
5685,29.95950289,1.399193
5686,45.20617267,0.462013
5687,46.42304787,1.180008
5688,37.77810619,1.920687
5689,15.2291415,0.00131453
5690,43.15921993,1.313213
5691,43.13149014,2.955993
5692,21.76997287,1.638867
5693,50.53979084,4.828818
5694,47.90261098,2.199104
5695,46.73303871,1.473386
5696,34.01170543,3.296546
5697,41.6134789,6.363452
5698,42.04994528,0.9251629
5699,43.10147229,5.661147
5700,22.50583941,0.9852867
5701,50.22427135,0.7318255
5702,37.13508351,2.507354
5703,32.72938668,2.394639
5704,14.69190097,3.301155
5705,14.62821962,2.209484
5706,46.16561164,2.644505
5707,36.3600221,1.672015
5708,12.5835492,0.6584717
5709,35.18741879,4.399404
5710,35.31401543,2.970766
5711,37.33074804,3.848416
5712,29.79456689,4.556743
5713,46.23918661,0.9251383
5714,22.22646239,2.970606
5715,29.9303708,1.473383
5716,33.38468959,3.352606
5717,41.59493447,2.817277
5718,33.09152526,6.105259
5719,33.97354553,3.528494
5720,49.22057906,0.985268
5721,39.41815371,6.508618
5722,43.06854351,1.641717
5723,29.58666471,1.179946
5724,26.62880072,2.928183
5725,47.63264364,2.833272
5726,31.82034234,1.313219
5727,43.44325671,1.641676
5728,42.3087964,2.833705
5729,54.43933475,5.329025
5730,41.18103064,3.974757
5731,22.45453597,1.187887
5732,44.49907712,1.648699
5733,17.27252465,0.00131608
5734,43.55724727,1.922013
5735,31.47606304,4.70124
5736,51.0614102,2.800667
5737,26.7549806,2.081036
5738,43.51510432,0.3280374
5739,47.41261779,2.199183
5740,49.14798864,1.041075
5741,38.77192543,3.087032
5742,47.36419672,2.362478
5743,39.06969347,1.351408
5744,51.02751247,2.705211
5745,48.34942773,2.651169
5746,41.50912546,2.000869
5747,45.11029247,2.362516
5748,33.47474344,2.199011
5749,19.51482689,1.390837
5750,46.87337311,3.34493
5751,18.3911627,6.005144
5752,39.69036223,2.644997
5753,19.83839409,3.995854
5754,41.30336866,0.3298331
5755,45.76235041,1.398336
5756,32.79377083,4.311302
5757,47.98064093,1.18254
5758,38.68957376,2.074892
5759,24.60730297,1.041072
5760,41.55101832,3.734287
5761,39.66510581,0.466732
5762,47.02557398,3.342762
5763,47.65813107,1.763953
5764,21.45150606,2.655501
5765,14.06256451,3.748063
5766,45.43294499,0.9276935
5767,47.37633743,1.353688
5768,33.02549497,5.144337
5769,48.02185734,3.849168
5770,47.19898355,0.7318171
5771,28.76629323,0.985266
5772,47.79375561,2.375328
5773,33.16804188,1.994968
5774,36.16546521,6.721492
5775,47.86853881,0.7340041
5776,41.6221437,1.398403
5777,15.21805588,0.00131415
5778,36.8141135,4.454199
5779,43.04429647,2.573341
5780,17.59444616,1.398406
5781,44.82393672,2.095519
5782,23.44178274,1.038084
5783,19.2746817,1.390818
5784,60.24359277,3.238226
5785,34.76090247,3.728603
5786,29.07294982,9.158989
5787,31.95970439,4.474798
5788,11.18828306,0.00131294
5789,41.17604159,2.651113
5790,46.90935094,0.0013305
5791,39.50935616,3.344938
5792,30.91520925,2.558148
5793,45.05623385,2.80098
5794,23.73623322,5.480969
5795,42.36290474,3.83152
5796,17.09349995,1.772544
5797,28.75173338,1.187888
5798,21.06868559,0.7315529
5799,30.95947799,2.095305
5800,16.17011611,10.01862
5801,30.89236302,1.999524
5802,29.35497518,0.4619572
5803,36.72253886,2.654813
5804,44.11061221,3.031209
5805,19.13439151,0.00131722
5806,51.43465941,0.00131711
5807,29.48548962,4.781871
5808,26.55985302,1.467013
5809,49.62273063,2.324444
5810,30.79844043,0.3280449
5811,34.96396936,3.562025
5812,49.17996324,4.412488
5813,28.87535165,0.3298334
5814,52.28922704,1.038421
5815,19.29451511,3.24165
5816,43.65999271,3.664351
5817,46.77424852,4.743632
5818,44.10085787,0.00133207
5819,12.64011204,3.38874
5820,22.97719995,6.5555
5821,47.20446097,4.982486
5822,31.28234909,5.710988
5823,18.99862921,2.655474
5824,34.31132987,2.330073
5825,38.34543285,2.386148
5826,43.71412252,2.208731
5827,32.86437876,5.288402
5828,38.16936017,3.37171
5829,25.94889613,1.677863
5830,40.3943987,2.507543
5831,34.88901019,1.390663
5832,22.0610978,2.082149
5833,46.29565839,1.179896
5834,32.92467312,2.574138
5835,45.9227176,1.315045
5836,49.33185467,2.648947
5837,48.83813988,1.678548
5838,41.43579847,1.038047
5839,34.24397069,3.10615
5840,40.63760039,3.021691
5841,17.88826081,1.313813
5842,43.91661105,1.466855
5843,38.97782052,1.353643
5844,25.28830033,2.199084
5845,47.17179196,1.636281
5846,28.87564352,6.753865
5847,33.85111209,3.271095
5848,19.52906579,0.00132132
5849,48.53893938,2.496804
5850,28.41950527,1.038041
5851,30.90906428,4.255604
5852,47.99632242,3.936626
5853,32.79281152,1.357255
5854,37.90897818,2.098128
5855,28.00134709,1.997421
5856,43.71566815,1.351418
5857,38.13350505,2.70529
5858,30.03903652,0.4667259
5859,35.01933025,2.812214
5860,47.26407384,1.351824
5861,36.70967869,1.971753
5862,47.974721,3.024266
5863,30.75054381,0.9864692
5864,35.05831117,5.137142
5865,34.99642298,5.018233
5866,18.09094875,2.09551
5867,39.30894922,2.316148
5868,44.91706255,1.041068
5869,48.3862532,4.602013
5870,17.67611013,2.110576
5871,43.96370663,1.353588
5872,47.13150698,1.041528
5873,47.95978743,1.187871
5874,44.83863968,3.954088
5875,41.17445653,3.031952
5876,21.86527357,3.538197
5877,46.21239189,3.953521
5878,31.8886129,1.77253
5879,43.52821616,1.188634
5880,42.38581009,1.467003
5881,45.15712426,1.357967
5882,40.99299858,4.371085
5883,28.66736389,1.042189
5884,21.47853374,1.351935
5885,30.45068969,0.7376141
5886,21.19386851,1.31324
5887,54.93277789,5.299654
5888,46.18901365,1.315579
5889,43.8147634,5.145001
5890,42.94482734,3.261297
5891,31.47626257,2.110133
5892,41.03655757,1.772532
5893,20.07511362,2.325974
5894,42.04847258,2.927914
5895,33.34262239,4.468618
5896,31.68205647,3.973994
5897,25.68477539,1.636379
5898,44.09666972,3.543279
5899,28.16242933,1.647933
5900,46.07217997,1.464506
5901,49.15010947,1.647901
5902,47.69121044,2.775951
5903,46.55903425,1.038046
5904,46.22691392,0.9276723
5905,16.34343994,1.97016
5906,36.48952664,8.779949
5907,32.81092383,3.936609
5908,45.55871045,2.775952
5909,42.1525099,5.921955
5910,46.43329307,1.674567
5911,37.43403615,0.7368411
5912,46.62509017,2.975167
5913,46.93239959,1.764009
5914,53.21264583,4.18876
5915,41.7959439,0.734215
5916,47.76144188,3.0376
5917,47.55872056,0.6584647
5918,29.42438439,2.198748
5919,25.58309168,1.18251
5920,23.74490782,1.67793
5921,41.97261058,1.997416
5922,46.83460783,3.022173
5923,16.89507676,2.095521
5924,45.98408269,3.543279
5925,24.8438191,3.679358
5926,31.64863582,3.673454
5927,21.60962427,0.9251794
5928,41.97804317,2.711424
5929,30.84219663,2.834477
5930,46.69203943,2.930545
5931,45.09729655,1.674035
5932,57.01395831,2.970569
5933,47.42037796,3.661025
5934,42.29757971,1.766569
5935,42.68341883,6.754522
5936,47.574024,4.9337
5937,39.77622421,0.7368444
5938,23.34938466,1.47339
5939,47.27683429,1.464531
5940,47.45585628,1.041065
5941,42.27183673,4.901456
5942,31.22040961,1.354014
5943,47.97422853,1.766275
5944,38.97699734,4.158505
5945,41.91654955,0.3292741
5946,29.2707894,1.315131
5947,40.24726096,6.303427
5948,30.74067093,1.647878
5949,32.95052017,5.844497
5950,44.23563665,3.106979
5951,47.99460307,1.995406
5952,46.11434529,2.313843
5953,27.84077792,3.389373
5954,34.05052022,3.964821
5955,50.4815469,1.911151
5956,16.31611908,1.921305
5957,50.55236804,7.848519
5958,36.48885841,5.73478
