,X,Y,srtm30_wgs84-aster30_wgs84_abs,srtm30_wgs84-aster30_wgs84_color
1037,-63.66405107,0.37315808,2.0,255:232:232
1038,-63.31371392,0.18059097,14.0,255:93:93
1039,-63.50599816,0.30740712,17.0,255:58:58
1040,-63.25651109,0.41618198,13.0,255:105:105
1041,-63.91767883,0.65058967,24.0,255:0:0
1042,-63.65979139,0.27985417,2.0,231:231:255
1043,-63.82868952,0.04904137,13.0,104:104:255
1044,-63.30481177,0.94872166,25.0,255:0:0
1045,-63.50845833,0.95127868,11.0,127:127:255
1046,-63.76419313,0.93349768,4.0,255:209:209
1047,-63.1719337,0.94043644,25.0,255:0:0
1048,-63.6839475,0.97545809,7.0,173:173:255
1049,-63.26565017,0.70422925,10.0,255:140:140
1050,-63.00375516,0.78829143,4.0,255:209:209
1051,-63.47534512,0.32852764,9.0,255:151:151
1052,-63.05118883,0.50406648,4.0,208:208:255
1053,-63.51311225,0.27185248,17.0,255:58:58
1054,-63.19693991,0.34746833,2.0,255:232:232
1055,-63.0969585,0.79852763,5.0,255:198:198
1056,-63.43905624,0.21505292,9.0,150:150:255
1057,-63.80601246,0.68518884,15.0,255:82:82
1058,-63.24679917,0.18131472,1.0,243:243:255
1059,-63.8826329,0.20906209,8.0,255:163:163
1060,-63.96408829,0.20787949,2.0,231:231:255
1061,-63.43447004,0.7159575,4.0,208:208:255
1062,-63.64662882,0.92420196,2.0,255:232:232
1063,-63.69474425,0.8329258,4.0,255:209:209
1064,-63.48288225,0.15035747,14.0,92:92:255
1065,-63.48015236,0.27789648,18.0,255:47:47
1066,-63.26441453,0.65275215,9.0,150:150:255
1067,-63.75686604,0.52486478,7.0,255:174:174
1068,-63.24120806,0.39453205,7.0,255:174:174
1069,-63.9167221,0.62698838,15.0,255:82:82
1070,-63.37598932,0.62005307,13.0,255:105:105
1071,-63.46362223,0.19318623,2.0,255:232:232
1072,-63.69305832,0.81228858,5.0,255:198:198
1073,-63.61170247,0.47520497,1.0,255:244:244
1074,-63.94470564,0.02985641,6.0,255:186:186
1075,-63.83975124,0.40704044,1.0,255:244:244
1076,-63.85413769,0.8673416,13.0,255:105:105
1077,-63.63240616,0.75492051,0.0,255:255:255
1078,-63.15224868,0.104735,1.0,255:244:244
1079,-63.99343437,0.05891474,4.0,208:208:255
1080,-63.26433657,0.05153905,7.0,173:173:255
1081,-63.29553464,0.04008397,10.0,139:139:255
1082,-63.91024338,0.21234068,4.0,255:209:209
1083,-63.50178051,0.93961247,8.0,255:163:163
1084,-63.69136976,0.71881338,13.0,255:105:105
1085,-63.28924851,0.32392336,6.0,255:186:186
1086,-63.74916571,0.14017193,6.0,255:186:186
1087,-63.16855985,0.42251685,6.0,185:185:255
1088,-63.54756314,0.41780271,2.0,231:231:255
1089,-63.59516493,0.10907862,6.0,255:186:186
1090,-63.0477692,0.6744802,7.0,255:174:174
1091,-63.40525732,0.23139419,15.0,255:82:82
1092,-63.90768335,0.59418919,13.0,255:105:105
1093,-63.04995485,0.33169091,6.0,255:186:186
1094,-63.97516169,0.66284294,14.0,255:93:93
1095,-63.17756043,0.25188026,3.0,220:220:255
1096,-63.41104992,0.46807,6.0,255:186:186
1097,-63.21296836,0.12256276,5.0,255:198:198
1098,-63.945573,0.48911107,1.0,243:243:255
1099,-63.02366986,0.29600083,7.0,255:174:174
1100,-63.96863895,0.62398048,3.0,255:221:221
1101,-63.79546219,0.52186499,2.0,231:231:255
1102,-63.4938756,0.92737599,0.0,255:255:255
1103,-63.75336413,0.63086061,15.0,255:82:82
1104,-63.44755497,0.43719108,8.0,255:163:163
1105,-63.60326568,0.0841977,7.0,255:174:174
1106,-63.66356315,0.27864723,5.0,197:197:255
1107,-63.66447564,0.41062607,2.0,231:231:255
1108,-63.60255634,0.62713993,19.0,255:35:35
1109,-63.63970223,0.52268489,9.0,150:150:255
1110,-63.6380407,0.43731308,5.0,255:198:198
1111,-63.22513352,0.1131356,15.0,81:81:255
1112,-63.80809118,0.62675494,15.0,255:82:82
1113,-63.39775854,0.68814013,5.0,255:198:198
1114,-63.05499238,0.53827555,2.0,255:232:232
1115,-63.34646307,0.87127723,3.0,220:220:255
1116,-63.31473031,0.90625211,19.0,255:35:35
1117,-63.17521605,0.9155048,31.0,255:0:0
1118,-63.32090005,0.35088258,0.0,255:255:255
1119,-63.46394139,0.6314381,5.0,197:197:255
1120,-63.12054036,0.13493479,2.0,231:231:255
1121,-63.5059534,0.10742591,18.0,255:47:47
1122,-63.12149823,0.91027798,8.0,255:163:163
1123,-63.43070752,0.27798344,4.0,255:209:209
1124,-63.27977152,0.01960041,5.0,255:198:198
1125,-63.09399851,0.48607815,16.0,69:69:255
1126,-63.0214489,0.60527837,1.0,255:244:244
1127,-63.6491033,0.87937388,5.0,255:198:198
1128,-63.84655796,0.66030138,5.0,197:197:255
1129,-63.34012861,0.21058872,15.0,255:82:82
1130,-63.61456256,0.21596867,9.0,255:151:151
1131,-63.29574062,0.66806158,8.0,255:163:163
1132,-63.3078428,0.32219396,3.0,220:220:255
1133,-63.0867403,0.61951584,4.0,255:209:209
1134,-63.66061191,0.15235951,8.0,255:163:163
1135,-63.97049266,0.12697527,12.0,115:115:255
1136,-63.54451133,0.06670749,17.0,255:58:58
1137,-63.29506319,0.66595606,6.0,255:186:186
1138,-63.29668952,0.37302349,8.0,255:163:163
1139,-63.58290333,0.96884502,3.0,220:220:255
1140,-63.17919404,0.81881485,15.0,255:82:82
1141,-63.27617427,0.72658313,5.0,255:198:198
1142,-63.9950339,0.44184858,2.0,255:232:232
1143,-63.91439122,0.9438371,18.0,255:47:47
1144,-63.83920216,0.19419849,2.0,231:231:255
1145,-63.8871599,0.80419729,12.0,255:116:116
1146,-63.94454694,0.74101768,8.0,255:163:163
1147,-63.6169548,0.36335044,14.0,255:93:93
1148,-63.95878143,0.96687249,13.0,255:105:105
1149,-63.88652201,0.7345079,11.0,255:128:128
1150,-63.9334827,0.62502034,26.0,255:0:0
1151,-63.65640359,0.28512662,7.0,173:173:255
1152,-63.45088179,0.04250535,1.0,255:244:244
1153,-63.82575918,0.23958166,6.0,255:186:186
1154,-63.31401125,0.94677725,14.0,255:93:93
1155,-63.52986057,0.25317844,0.0,255:255:255
1156,-63.93888988,0.50532867,9.0,255:151:151
1157,-63.39107551,0.03973055,1.0,243:243:255
1158,-63.92793331,0.8825369,5.0,255:198:198
1159,-63.30469179,0.84595456,10.0,139:139:255
1160,-63.40657558,0.939028,7.0,255:174:174
1161,-63.7513547,0.09903677,16.0,255:70:70
1162,-63.89350152,0.84368812,10.0,255:140:140
1163,-63.38228531,0.56251391,22.0,255:0:0
1164,-63.61256002,0.16818302,10.0,255:140:140
1165,-63.01373791,0.9030339,2.0,255:232:232
1166,-63.30722278,0.80449944,9.0,255:151:151
1167,-63.30026175,0.50853962,16.0,255:70:70
1168,-63.54599073,0.63231862,7.0,255:174:174
1169,-63.4310852,0.27548091,1.0,255:244:244
1170,-63.34718336,0.95539654,1131.0,0:0:255
1171,-63.18766668,0.15541235,4.0,255:209:209
1172,-63.55425422,0.26698583,2.0,255:232:232
1173,-63.18788636,0.06924911,10.0,139:139:255
1174,-63.10573542,0.86895058,7.0,255:174:174
1175,-63.18826062,0.09429412,12.0,115:115:255
1176,-63.64228925,0.42492596,13.0,255:105:105
1177,-63.85129158,0.40803549,2.0,255:232:232
1178,-63.09356879,0.54437315,3.0,220:220:255
1179,-63.19784884,0.1356289,7.0,255:174:174
1180,-63.27657864,0.59657093,6.0,255:186:186
1181,-63.39720915,0.41424137,1.0,243:243:255
1182,-63.59289854,0.77697558,6.0,255:186:186
1183,-63.22522017,0.48940385,1.0,255:244:244
1184,-63.88476618,0.47606331,4.0,208:208:255
1185,-63.89009195,0.29660651,1.0,255:244:244
1186,-63.4777336,0.32960204,17.0,255:58:58
1187,-63.1071051,0.76406679,7.0,255:174:174
1188,-63.04301141,0.93167859,3.0,255:221:221
1189,-63.73820812,0.66113718,11.0,255:128:128
1190,-63.33133886,0.70821466,5.0,255:198:198
1191,-63.88190812,0.53767028,1.0,255:244:244
1192,-63.11598037,0.26491422,1.0,255:244:244
1193,-63.08984174,0.18195706,5.0,197:197:255
1194,-63.47681888,0.85519558,9.0,150:150:255
1195,-63.97298143,0.66349258,3.0,220:220:255
1196,-63.24646953,0.53936463,0.0,255:255:255
1197,-63.5528468,0.66576265,14.0,255:93:93
1198,-63.18237043,0.46001279,15.0,81:81:255
1199,-63.23992582,0.88832892,4.0,208:208:255
1200,-63.08014349,0.90949201,12.0,255:116:116
1201,-63.48000973,0.76477522,20.0,255:24:24
1202,-63.82867878,0.58302438,1.0,255:244:244
1203,-63.63774355,0.88348564,2.0,255:232:232
1204,-63.31218025,0.63306841,2.0,231:231:255
1205,-63.58236335,0.44802001,18.0,255:47:47
1206,-63.2370549,0.92659721,9.0,255:151:151
1207,-63.56241739,0.24925271,19.0,34:34:255
1208,-63.02258039,0.58382013,1.0,243:243:255
1209,-63.42541519,0.99837505,6.0,255:186:186
1210,-63.89248192,0.9474912,8.0,255:163:163
1211,-63.26331228,0.27065974,5.0,255:198:198
1212,-63.15070518,0.53893919,3.0,220:220:255
1213,-63.28955679,0.04143765,9.0,150:150:255
1214,-63.1793955,0.46158729,2.0,255:232:232
1215,-63.94523169,0.22739459,11.0,255:128:128
1216,-63.28183176,0.6678024,2.0,255:232:232
1217,-63.09293521,0.56955088,0.0,255:255:255
1218,-63.43776908,0.86936644,18.0,46:46:255
1219,-63.26542314,0.43001488,6.0,255:186:186
1220,-63.97309838,0.53349684,2.0,231:231:255
1221,-63.28689388,0.34738638,12.0,115:115:255
1222,-63.08529623,0.34780507,9.0,255:151:151
1223,-63.92460533,0.13851903,2.0,231:231:255
1224,-63.03647822,0.49950356,11.0,127:127:255
1225,-63.34170539,0.58073782,6.0,255:186:186
1226,-63.91491521,0.57814214,10.0,255:140:140
1227,-63.44934787,0.37284786,3.0,255:221:221
1228,-63.78506247,0.84392916,7.0,255:174:174
1229,-63.19157312,0.51346284,5.0,197:197:255
1230,-63.12673829,0.87276918,6.0,255:186:186
1231,-63.23091146,0.83721712,47.0,255:0:0
1232,-63.10802217,0.6786622,4.0,208:208:255
1233,-63.64750119,0.26401465,11.0,255:128:128
1234,-63.58513905,0.0386501,9.0,255:151:151
1235,-63.50986714,0.72497036,8.0,255:163:163
1236,-63.1005995,0.17830514,5.0,197:197:255
1237,-63.7062214,0.90729843,4.0,208:208:255
1238,-63.08519585,0.37641869,14.0,92:92:255
1239,-63.53524542,0.75589562,5.0,255:198:198
1240,-63.67917218,0.7931096,5.0,255:198:198
1241,-63.07140124,0.59361752,6.0,185:185:255
1242,-63.18214902,0.81772925,36.0,255:0:0
1243,-63.26228507,0.11605358,3.0,220:220:255
1244,-63.35803638,0.37270955,5.0,255:198:198
1245,-63.29518798,0.52756029,21.0,255:12:12
1246,-63.98163373,0.09952763,5.0,197:197:255
1247,-63.03659523,0.9478754,4.0,255:209:209
1248,-63.96363199,0.20636954,2.0,255:232:232
1249,-63.27599799,0.41851618,7.0,255:174:174
1250,-63.54020918,0.8605162,14.0,255:93:93
1251,-63.01912811,0.08673893,0.0,255:255:255
1252,-63.18243712,0.30578123,7.0,255:174:174
1253,-63.49143933,0.68316834,0.0,255:255:255
1254,-63.50249991,0.71693492,6.0,185:185:255
1255,-63.08207115,0.00493006,13.0,104:104:255
1256,-63.25900442,0.15506608,1.0,255:244:244
1257,-63.17933511,0.21023693,3.0,255:221:221
1258,-63.85485477,0.37347188,2.0,231:231:255
1259,-63.41877197,0.53472437,11.0,255:128:128
1260,-63.01829729,0.13836359,9.0,255:151:151
1261,-63.62784767,0.97976048,5.0,255:198:198
1262,-63.24194585,0.08912846,1.0,255:244:244
1263,-63.70114528,0.2635408,2.0,255:232:232
1264,-63.42867793,0.85886716,580.0,0:0:255
1265,-63.01741523,0.71349951,9.0,255:151:151
1266,-63.94268159,0.83254654,9.0,255:151:151
1267,-63.74759218,0.37435656,1.0,255:244:244
1268,-63.75504872,0.18695292,7.0,255:174:174
1269,-63.6392049,0.07919568,10.0,255:140:140
1270,-63.09007826,0.00888645,26.0,0:0:255
1271,-63.96707875,0.72683917,8.0,255:163:163
1272,-63.69157169,0.64354431,8.0,255:163:163
1273,-63.36053555,0.69836785,3.0,220:220:255
1274,-63.0355793,0.04992415,5.0,197:197:255
1275,-63.37633527,0.70632907,14.0,255:93:93
1276,-63.78528536,0.33435605,1.0,255:244:244
1277,-63.52758291,0.3433926,3.0,220:220:255
1278,-63.37536603,0.55659264,11.0,255:128:128
1279,-63.47469045,0.61065423,12.0,255:116:116
1280,-63.65037266,0.21932946,38.0,255:0:0
1281,-63.99687283,0.64249741,11.0,255:128:128
1282,-63.28247378,0.24157651,18.0,255:47:47
1283,-63.35425916,0.38490732,13.0,255:105:105
1284,-63.47175394,0.81944608,13.0,255:105:105
1285,-63.12369998,0.33805913,4.0,255:209:209
1286,-63.61639637,0.10850668,27.0,255:0:0
1287,-63.94334799,0.37227626,2.0,231:231:255
1288,-63.75940604,0.24210207,6.0,255:186:186
1289,-63.5586537,0.5206948,6.0,255:186:186
1290,-63.23808897,0.14039626,13.0,104:104:255
1291,-63.47119288,0.42967121,2.0,255:232:232
1292,-63.254036,0.53013092,18.0,255:47:47
1293,-63.91074246,0.25487612,5.0,255:198:198
1294,-63.95399462,0.06668464,0.0,255:255:255
1295,-63.01753803,0.49949448,4.0,255:209:209
1296,-63.92253823,0.11404103,19.0,34:34:255
1297,-63.32190983,0.94638792,16.0,255:70:70
1298,-63.19343413,0.39596725,13.0,104:104:255
1299,-63.20801735,0.25708682,2.0,255:232:232
1300,-63.59948061,0.54962643,23.0,255:0:0
1301,-63.90462957,0.61245635,17.0,255:58:58
1302,-63.51929247,0.99740868,19.0,255:35:35
1303,-63.74459977,0.22516131,14.0,255:93:93
1304,-63.61951938,0.65322737,6.0,255:186:186
1305,-63.76023185,0.6957379,1.0,243:243:255
1306,-63.24666748,0.79206963,47.0,255:0:0
1307,-63.95017053,0.2042886,5.0,255:198:198
1308,-63.69532991,0.67585208,11.0,255:128:128
1309,-63.90599862,0.11690746,6.0,255:186:186
1310,-63.1466495,0.0768993,6.0,185:185:255
1311,-63.9601818,0.68898129,13.0,255:105:105
1312,-63.88593016,0.77828547,15.0,255:82:82
1313,-63.17609997,0.15000689,4.0,208:208:255
1314,-63.52568285,0.19680605,10.0,255:140:140
1315,-63.63663167,0.28327408,2.0,231:231:255
1316,-63.19011239,0.94724389,32.0,255:0:0
1317,-63.8542266,0.30208579,6.0,255:186:186
1318,-63.96240357,0.54874715,1.0,255:244:244
1319,-63.90670932,0.89341794,14.0,255:93:93
1320,-63.61740553,0.71450195,2.0,255:232:232
1321,-63.07028309,0.41542844,7.0,255:174:174
1322,-63.95521092,0.63777471,15.0,255:82:82
1323,-63.65844116,0.53828328,3.0,220:220:255
1324,-63.42226171,0.86550589,3.0,220:220:255
1325,-63.52259354,0.5276353,1.0,243:243:255
1326,-63.47124551,0.29691599,5.0,255:198:198
1327,-63.84862502,0.09455712,11.0,255:128:128
1328,-63.03306582,0.43196311,6.0,255:186:186
1329,-63.84046259,0.82221017,3.0,255:221:221
1330,-63.41142219,0.46600365,3.0,255:221:221
1331,-63.30616393,0.78245535,1.0,243:243:255
1332,-63.42255168,0.00679795,13.0,255:105:105
1333,-63.39623183,0.08966409,6.0,255:186:186
1334,-63.82158423,0.63133197,6.0,255:186:186
1335,-63.23039368,0.03146091,2.0,255:232:232
1336,-63.71609344,0.07410306,5.0,255:198:198
1337,-63.92465073,0.16543115,5.0,197:197:255
1338,-63.02596406,0.23740006,5.0,255:198:198
1339,-63.39480579,0.86192526,14.0,255:93:93
1340,-63.54432066,0.05758422,13.0,255:105:105
1341,-63.27079491,0.59441851,5.0,255:198:198
1342,-63.95958845,0.9699888,10.0,255:140:140
1343,-63.04923709,0.62899123,1.0,243:243:255
1344,-63.4511511,0.02665664,22.0,255:0:0
1345,-63.62313779,0.4304793,3.0,255:221:221
1346,-63.78905963,0.69925732,2.0,231:231:255
1347,-63.86754402,0.93634375,10.0,255:140:140
1348,-63.8615917,0.99984319,12.0,255:116:116
1349,-63.89981765,0.35957287,4.0,255:209:209
1350,-63.37866167,0.28216222,6.0,255:186:186
1351,-63.58429225,0.50927774,4.0,208:208:255
1352,-63.09884562,0.01236244,5.0,197:197:255
1353,-63.5446163,0.84430678,24.0,255:0:0
1354,-63.45774138,0.12190155,1.0,243:243:255
1355,-63.19623465,0.57437395,8.0,255:163:163
1356,-63.48007741,0.20256691,3.0,255:221:221
1357,-63.90253,0.44076032,5.0,197:197:255
1358,-63.13692731,0.93174149,8.0,255:163:163
1359,-63.43736271,0.8159499,2.0,231:231:255
1360,-63.98669885,0.17586307,5.0,255:198:198
1361,-63.92779438,0.9111644,10.0,255:140:140
1362,-63.1004878,0.16184843,0.0,255:255:255
1363,-63.2570107,0.74103849,13.0,255:105:105
1364,-63.62969131,0.5524533,1.0,243:243:255
1365,-63.12142439,0.93272871,7.0,255:174:174
1366,-63.74987112,0.9278493,1.0,243:243:255
1367,-63.99765916,0.49294841,10.0,255:140:140
1368,-63.75409519,0.54610112,6.0,255:186:186
1369,-63.98922474,0.62760867,6.0,255:186:186
1370,-63.40347683,0.48288044,18.0,255:47:47
1371,-63.06338729,0.00086111,6.0,185:185:255
1372,-63.84957044,0.47642226,10.0,139:139:255
1373,-63.69016652,0.46501248,0.0,255:255:255
1374,-63.46860861,0.55183605,14.0,255:93:93
1375,-63.94390216,0.2661765,8.0,255:163:163
1376,-63.26543306,0.53011111,4.0,208:208:255
1377,-63.94123957,0.32645798,9.0,255:151:151
1378,-63.1263649,0.49524317,10.0,255:140:140
1379,-63.28714071,0.47656736,3.0,255:221:221
1380,-63.7377465,0.77206269,2.0,255:232:232
1381,-63.23747807,0.30127002,8.0,162:162:255
1382,-63.32631506,0.88539801,30.0,255:0:0
1383,-63.24188627,0.15144681,1.0,255:244:244
1384,-63.10121546,0.20245894,7.0,173:173:255
1385,-63.41079576,0.57300731,12.0,255:116:116
1386,-63.82694586,0.80069904,0.0,255:255:255
1387,-63.88883052,0.28767885,2.0,231:231:255
1388,-63.61748597,0.56934427,6.0,255:186:186
1389,-63.91140933,0.15944325,3.0,220:220:255
1390,-63.17617652,0.91398344,29.0,255:0:0
1391,-63.28408161,0.35612519,4.0,255:209:209
1392,-63.25107236,0.10868242,0.0,255:255:255
1393,-63.6706991,0.22919352,21.0,255:12:12
1394,-63.17423938,0.2524653,8.0,255:163:163
1395,-63.41518513,0.3466563,23.0,255:0:0
1396,-63.07095213,0.49790416,1.0,255:244:244
1397,-63.26095816,0.79665448,7.0,173:173:255
1398,-63.75379013,0.62281425,8.0,255:163:163
1399,-63.35007533,0.95456758,16.0,255:70:70
1400,-63.96571589,0.09893731,2.0,255:232:232
1401,-63.36908984,0.21253631,25.0,255:0:0
1402,-63.83850364,0.95410266,9.0,255:151:151
1403,-63.59967276,0.51231664,2.0,255:232:232
1404,-63.60822501,0.22894557,5.0,255:198:198
1405,-63.45828154,0.54826284,18.0,255:47:47
1406,-63.57526253,0.83976545,21.0,255:12:12
1407,-63.44263198,0.69889197,9.0,255:151:151
1408,-63.2765867,0.3496557,2.0,231:231:255
1409,-63.3112364,0.60656244,1.0,243:243:255
1410,-63.08436257,0.0302096,3.0,220:220:255
1411,-63.82543153,0.19106976,7.0,255:174:174
1412,-63.77584781,0.99926164,4.0,255:209:209
1413,-63.88478426,0.37476099,14.0,92:92:255
1414,-63.22932552,0.51000816,3.0,255:221:221
1415,-63.7738784,0.77682231,6.0,255:186:186
1416,-63.46245793,0.21637425,13.0,255:105:105
1417,-63.30959785,0.62805388,9.0,255:151:151
1418,-63.79968306,0.60431678,5.0,197:197:255
1419,-63.77633369,0.536091,10.0,255:140:140
1420,-63.76395147,0.50712456,25.0,255:0:0
1421,-63.73815892,0.55320017,9.0,255:151:151
1422,-63.3376084,0.61173635,1.0,243:243:255
1423,-63.73959541,0.24728686,2.0,255:232:232
1424,-63.73152093,0.88999224,7.0,255:174:174
1425,-63.17377983,0.52384333,8.0,255:163:163
1426,-63.76803303,0.11566483,2.0,231:231:255
1427,-63.21231078,0.42286557,0.0,255:255:255
1428,-63.04464159,0.69575653,17.0,255:58:58
1429,-63.04499032,0.95158967,3.0,220:220:255
1430,-63.14177649,0.04046143,5.0,197:197:255
1431,-63.12682492,0.27214863,0.0,255:255:255
1432,-63.59548473,0.00157018,9.0,255:151:151
1433,-63.56142297,0.7560132,3.0,255:221:221
1434,-63.53649641,0.89658795,19.0,255:35:35
1435,-63.25916792,0.37661152,18.0,255:47:47
1436,-63.7667149,0.40982566,8.0,162:162:255
1437,-63.28482614,0.84522463,7.0,255:174:174
1438,-63.32956622,0.50127295,20.0,255:24:24
1439,-63.55097781,0.11889088,0.0,255:255:255
1440,-63.83897902,0.33738176,10.0,255:140:140
1441,-63.65422642,0.83923712,0.0,255:255:255
1442,-63.2433165,0.81601483,1.0,255:244:244
1443,-63.9009672,0.59290818,1.0,243:243:255
1444,-63.54290523,0.72388649,23.0,255:0:0
1445,-63.74665528,0.47315379,6.0,255:186:186
1446,-63.33381679,0.75412746,4.0,208:208:255
1447,-63.71335447,0.23427608,3.0,255:221:221
1448,-63.63305832,0.68628342,7.0,255:174:174
1449,-63.4602236,0.91763582,9.0,150:150:255
1450,-63.25128443,0.77213735,2.0,231:231:255
1451,-63.50466137,0.1274272,5.0,197:197:255
1452,-63.8957417,0.89891138,6.0,255:186:186
1453,-63.74752391,0.99100664,4.0,255:209:209
1454,-63.92941922,0.45664213,5.0,255:198:198
1455,-63.00846637,0.48294177,9.0,150:150:255
1456,-63.20586265,0.54556718,15.0,255:82:82
1457,-63.97409113,0.61090195,11.0,255:128:128
1458,-63.38298492,0.8885867,4.0,255:209:209
1459,-63.19201094,0.2339839,17.0,255:58:58
1460,-63.9767348,0.4240355,2.0,255:232:232
1461,-63.94555871,0.15315737,5.0,197:197:255
1462,-63.51267382,0.34203324,11.0,255:128:128
1463,-63.29277375,0.9075925,24.0,255:0:0
1464,-63.56649807,0.95931408,24.0,255:0:0
1465,-63.45168603,0.82058145,0.0,255:255:255
1466,-63.9729564,0.43349566,3.0,220:220:255
1467,-63.70291919,0.70219656,1.0,255:244:244
1468,-63.24098858,0.44536495,6.0,255:186:186
1469,-63.17595544,0.95271065,16.0,255:70:70
1470,-63.97586714,0.55675425,9.0,150:150:255
1471,-63.2524308,0.09889192,9.0,150:150:255
1472,-63.07995798,0.15486726,3.0,220:220:255
1473,-63.67317025,0.06728148,16.0,255:70:70
1474,-63.83951859,0.73961459,15.0,255:82:82
1475,-63.0671711,0.88686197,14.0,255:93:93
1476,-63.54547039,0.07217374,6.0,255:186:186
1477,-63.5285304,0.56205213,14.0,255:93:93
1478,-63.58695021,0.66305164,11.0,255:128:128
1479,-63.77735669,0.4633546,6.0,185:185:255
1480,-63.21141418,0.87839497,10.0,255:140:140
1481,-63.28099577,0.52820826,6.0,255:186:186
1482,-63.63546515,0.75618809,0.0,255:255:255
1483,-63.91816393,0.93072559,1.0,255:244:244
1484,-63.64405192,0.58304227,7.0,255:174:174
1485,-63.76922121,0.24971451,9.0,255:151:151
1486,-63.75001988,0.08607144,10.0,255:140:140
1487,-63.06242694,0.34648255,11.0,255:128:128
1488,-63.49746428,0.40961564,28.0,255:0:0
1489,-63.08468763,0.26182047,0.0,255:255:255
1490,-63.86201499,0.30958807,5.0,255:198:198
1491,-63.64256859,0.46064518,11.0,255:128:128
1492,-63.27606862,0.43046627,8.0,255:163:163
1493,-63.68546245,0.50106759,23.0,255:0:0
1494,-63.95687548,0.65331278,0.0,255:255:255
1495,-63.81380638,0.10608652,1.0,255:244:244
1496,-63.75992994,0.15860852,14.0,255:93:93
1497,-63.62377598,0.14251711,24.0,255:0:0
1498,-63.1243607,0.6897382,4.0,255:209:209
1499,-63.76396267,0.78421696,9.0,255:151:151
1500,-63.98752689,0.1621919,8.0,162:162:255
1501,-63.5066507,0.34084877,5.0,255:198:198
1502,-63.64324328,0.33613937,4.0,208:208:255
1503,-63.93942166,0.83717764,13.0,255:105:105
1504,-63.75455825,0.51423516,17.0,255:58:58
1505,-63.27339273,0.78316122,7.0,173:173:255
1506,-63.9698481,0.81315367,17.0,255:58:58
1507,-63.00632732,0.32975372,9.0,255:151:151
1508,-63.48522173,0.94100909,453.0,0:0:255
1509,-63.2159528,0.8448081,33.0,255:0:0
1510,-63.03533177,0.35872347,6.0,255:186:186
1511,-63.44729748,0.52501018,18.0,255:47:47
1512,-63.84248646,0.22404825,5.0,197:197:255
1513,-63.76396212,0.19687374,1.0,243:243:255
1514,-63.88126619,0.94095932,5.0,255:198:198
1515,-63.374902,0.75707454,1.0,255:244:244
1516,-63.70390994,0.25196192,0.0,255:255:255
1517,-63.32849981,0.03574985,2.0,255:232:232
1518,-63.41320062,0.48921136,13.0,255:105:105
1519,-63.96395762,0.94680158,8.0,255:163:163
1520,-63.88658769,0.03966626,7.0,255:174:174
1521,-63.16707887,0.14191483,6.0,185:185:255
1522,-63.69792196,0.75153833,7.0,255:174:174
1523,-63.32724252,0.81988623,3.0,255:221:221
1524,-63.86531702,0.63691139,3.0,220:220:255
1525,-63.56354878,0.78601049,9.0,255:151:151
1526,-63.52699713,0.57106309,18.0,255:47:47
1527,-63.31731809,0.65535111,10.0,255:140:140
1528,-63.40782377,0.65944364,5.0,255:198:198
1529,-63.17408124,0.00460242,3.0,220:220:255
1530,-63.90612002,0.48250236,2.0,255:232:232
1531,-63.68642937,0.68260678,20.0,255:24:24
1532,-63.62513865,0.8911123,8.0,255:163:163
1533,-63.78448279,0.99392059,6.0,255:186:186
1534,-63.18043367,0.18943344,9.0,255:151:151
1535,-63.00447673,0.85922409,4.0,208:208:255
1536,-63.08848833,0.14186799,2.0,231:231:255
1537,-63.86199086,0.70510082,18.0,255:47:47
1538,-63.87836223,0.86546373,14.0,255:93:93
1539,-63.37122495,0.98530148,9.0,255:151:151
1540,-63.9403304,0.09494281,6.0,185:185:255
1541,-63.62055957,0.16605611,9.0,255:151:151
1542,-63.24295032,0.79812511,16.0,255:70:70
1543,-63.08452953,0.96436345,53.0,0:0:255
1544,-63.97973184,0.94846713,1.0,243:243:255
1545,-63.1034049,0.45954504,17.0,255:58:58
1546,-63.24702775,0.67962864,3.0,255:221:221
1547,-63.28457982,0.50997275,0.0,255:255:255
1548,-63.54386235,0.13615161,1.0,243:243:255
1549,-63.31810735,0.62009224,4.0,255:209:209
1550,-63.56782713,0.65705929,13.0,255:105:105
1551,-63.10002113,0.9609363,3.0,255:221:221
1552,-63.26001755,0.60411067,4.0,255:209:209
1553,-63.33259037,0.29934902,0.0,255:255:255
1554,-63.17348946,0.94651993,15.0,255:82:82
1555,-63.81223974,0.82976475,6.0,185:185:255
1556,-63.88774768,0.00396427,5.0,197:197:255
1557,-63.59640621,0.82483102,13.0,255:105:105
1558,-63.47808068,0.54837259,27.0,255:0:0
1559,-63.03786307,0.72691799,6.0,255:186:186
1560,-63.09916543,0.63544202,0.0,255:255:255
1561,-63.52944433,0.03467922,13.0,255:105:105
1562,-63.3175677,0.0781767,3.0,255:221:221
1563,-63.33730666,0.81971467,3.0,220:220:255
1564,-63.10753761,0.10611683,2.0,231:231:255
1565,-63.60478181,0.91448131,1.0,255:244:244
1566,-63.63529998,0.45116366,12.0,255:116:116
1567,-63.09153022,0.6763617,4.0,255:209:209
1568,-63.10939879,0.9647787,12.0,255:116:116
1569,-63.02614803,0.85395736,5.0,255:198:198
1570,-63.82491791,0.67496736,9.0,150:150:255
1571,-63.97445862,0.37350236,7.0,173:173:255
1572,-63.97260753,0.17336138,1.0,243:243:255
