,tdx30_Pantanal,tdx30_slope_Pantanal
4912,117.4505,0.3796218
4913,122.4456,1.885992
4914,124.0931,0.2893107
4915,116.7271,1.349959
4916,114.4682,0.5381956
4917,137.8453,0.8204598
4918,124.7604,0.03383238
4919,126.311,0.08954722
4920,135.6622,1.260897
4921,109.3411,0.7572073
4922,115.3269,0.7025287
4923,116.7008,6.009595
4924,109.4993,0.1884276
4925,113.0635,0.8427342
4926,118.1284,0.4101677
4927,114.4959,1.302464
4928,116.8141,0.1842738
4929,130.9673,1.315856
4930,134.5541,4.144775
4931,111.081,9.527804
4932,119.7546,0.5437903
4933,140.0248,3.180196
4934,112.6949,1.398428
4935,122.2469,2.403772
4936,125.6843,2.457028
4937,120.7646,1.401136
4938,112.9291,0.2817448
4939,133.7201,4.732215
4940,134.8053,1.084347
4941,116.6055,1.859706
4942,134.1695,5.502046
4943,131.8196,0.5600618
4944,123.7764,0.3817326
4945,105.0338,0.3356134
4946,136.8476,1.591585
4947,104.3402,1.109658
4948,124.854,6.342104
4949,133.7131,0.1675509
4950,117.968,1.996029
4951,117.0351,0.3813474
4952,132.392,0.272935
4953,126.0712,0.1523124
4954,137.6869,5.606386
4955,122.8947,0.857092
4956,130.2471,3.324868
4957,127.6138,1.065078
4958,125.5754,0.2083002
4959,131.224,2.772732
4960,131.6863,0.3183282
4961,125.7464,0.07517137
4962,113.4814,1.891301
4963,114.8092,5.379647
4964,138.8546,0.7324607
4965,113.4191,1.258385
4966,119.322,3.13781
4967,126.0139,0.9009241
4968,123.3147,4.552459
4969,114.1837,0.2604943
4970,114.6138,0.6753543
4971,130.4557,1.94724
4972,120.3238,2.035897
4973,120.173,3.054049
4974,119.3855,3.624802
4975,115.0726,0.7785859
4976,105.552,0.3004279
4977,114.1902,2.910626
4978,116.3518,3.373729
4979,126.0163,1.805094
4980,115.6692,0.6395066
4981,129.0955,2.734031
4982,128.3452,0.416818
4983,128.0585,0.7338938
4984,126.2646,0.2288249
4985,112.5221,3.730185
4986,117.8444,0.05805069
4987,115.2945,3.523253
4988,119.6577,4.385432
4989,112.7238,4.228922
4990,111.2914,0.8775045
4991,112.3457,2.152232
4992,105.786,0.2489796
4993,109.4543,4.152969
4994,132.0612,1.631379
4995,132.624,7.573038
4996,119.2483,0.6892826
4997,126.4636,0.5418866
4998,132.0056,1.158643
4999,133.8824,2.582451
5000,107.7139,1.155288
5001,110.1789,0.5544317
5002,111.0575,1.20743
5003,128.0894,0.2080339
5004,133.0661,1.073535
5005,136.5806,2.772392
5006,107.879,0.208487
5007,116.8672,0.9528158
5008,127.4078,0.312189
5009,134.3114,4.564997
5010,112.7744,5.268746
5011,137.2585,3.638356
5012,129.8263,0.5771905
5013,133.4662,1.415654
5014,137.2861,0.6579407
5015,122.3348,2.875858
5016,131.21,0.6484717
5017,131.12,3.398481
5018,115.2321,2.990685
5019,136.8405,3.211699
5020,118.5188,0.8202301
5021,125.2398,2.523172
5022,115.4232,1.02784
5023,128.5085,1.193814
5024,114.8364,6.392774
5025,114.2203,0.06965705
5026,115.4471,2.246581
5027,110.7969,1.490248
5028,110.567,1.631935
5029,118.331,1.337312
5030,119.3357,1.79518
5031,135.1159,3.620101
5032,117.0197,0.6160043
5033,125.8674,1.184172
5034,106.8295,0.05989441
5035,118.2999,3.841688
5036,127.3752,0.5502301
5037,119.4485,0.7182123
5038,113.735,0.2793241
5039,138.4654,0.89802
5040,121.0104,2.049767
5041,119.1246,0.08179265
5042,130.6889,2.425805
5043,117.3661,0.2949766
5044,140.4103,3.282052
5045,108.1583,2.441471
5046,128.7648,1.917898
5047,131.2542,0.2930215
5048,120.9627,3.740284
5049,104.8658,0.02235012
5050,124.7169,3.814778
5051,130.1267,0.2073156
5052,135.1614,0.490243
5053,126.9419,0.2846361
5054,126.7292,0.0995189
5055,121.7981,0.1589436
5056,126.3469,0.2342494
5057,118.73,0.07614744
5058,134.8145,0.2296768
5059,117.1705,0.2241279
5060,113.7885,0.09868537
5061,125.8795,3.232085
5062,130.2205,2.134357
5063,128.4363,0.1707733
5064,113.1463,0.492836
5065,129.2876,0.2436483
5066,135.4944,0.2322734
5067,124.0151,0.2824248
5068,104.6802,0.1882995
5069,135.5065,1.409869
5070,123.3789,3.885763
5071,133.8195,0.2656955
5072,108.2348,0.1675785
5073,121.2302,6.374365
5074,123.8174,0.5425524
5075,111.5248,1.207055
5076,122.0312,4.055258
5077,118.1983,3.061893
5078,109.3469,1.344108
5079,121.8662,0.9662556
5080,114.2604,3.079545
5081,109.3621,2.324472
5082,130.5861,1.863596
5083,114.4312,1.818803
5084,109.3785,0.116117
5085,125.0349,1.771683
5086,134.2742,0.7155003
5087,112.4402,3.78884
5088,138.1409,1.65904
5089,128.2985,2.925487
5090,120.5188,4.359148
5091,127.8762,2.843978
5092,116.9469,0.7417966
5093,105.2112,0.6207189
5094,121.8711,1.220008
5095,118.9304,2.90525
5096,110.0042,0.1978101
5097,108.1734,0.9543158
5098,116.9262,1.448223
5099,112.486,3.246637
5100,116.8156,2.425109
5101,125.1443,0.6934375
5102,147.6781,3.255527
5103,115.4622,5.522023
5104,108.3928,1.127406
5105,110.8826,0.1954324
5106,143.1243,3.456455
5107,121.8359,1.228803
5108,113.3955,1.066435
5109,131.0567,4.035458
5110,130.0528,0.08282602
5111,140.5145,4.523315
5112,115.4234,1.093485
5113,129.3019,5.043636
5114,136.5907,0.1202336
5115,109.6269,2.508867
5116,112.9729,0.4961446
5117,129.1322,2.627306
5118,124.8575,3.576943
5119,117.4954,2.620464
5120,114.4977,3.362989
5121,127.7256,11.5872
5122,123.1759,3.195926
5123,111.6347,1.540935
5124,107.9253,0.3505004
5125,126.1952,0.643561
5126,110.2586,4.019493
5127,131.91,1.86731
5128,116.2904,1.339355
5129,134.7217,0.7488154
5130,121.5317,0.2734835
5131,123.2001,4.322424
5132,121.768,5.498356
5133,107.876,0.069422
5134,131.9787,6.03107
5135,120.9683,7.384293
5136,114.149,3.203158
5137,117.9323,0.4271788
5138,125.609,2.928315
5139,134.3057,1.168219
5140,110.4115,2.138225
5141,113.4786,0.01699728
5142,142.0184,1.677867
5143,111.8723,1.055456
5144,112.0197,0.2566707
5145,115.5505,1.376878
5146,127.108,2.128016
5147,133.3636,2.435455
5148,139.2272,0.3702624
5149,130.0319,4.699755
5150,124.6632,1.340939
5151,124.7851,3.664543
5152,112.0628,0.3523826
5153,131.1039,1.956714
5154,122.0461,0.3608272
5155,117.0754,2.372439
5156,124.764,2.77083
5157,127.7693,0.4166337
5158,128.6395,1.087881
5159,108.7235,0.2062829
5160,133.4472,3.872139
5161,120.1769,0.5891697
5162,120.1594,2.046575
5163,141.3777,2.674112
5164,128.6152,1.735259
5165,106.941,3.960003
5166,120.3415,2.817874
5167,110.8554,0.3522224
5168,130.7281,1.024842
5169,119.7329,0.6006298
5170,109.3605,1.725995
5171,126.0823,1.177147
5172,117.6538,0.5303245
5173,138.1744,1.949361
5174,128.7594,0.4612619
5175,136.9223,0.4510022
5176,139.9428,2.332325
5177,108.8221,0.3440442
5178,115.2325,0.5791538
5179,129.4426,0.371466
5180,132.9015,0.1090826
5181,118.3317,1.352288
5182,122.9402,0.7664521
5183,118.0847,0.2900594
5184,114.2477,2.630111
5185,119.702,2.971563
5186,120.1506,2.089031
5187,126.3541,4.885966
5188,117.4041,0.3006089
5189,115.258,2.279152
5190,113.8401,0.303708
5191,127.827,1.003326
5192,112.3826,0.4324524
5193,125.2659,0.1296261
5194,131.7707,0.2702111
5195,127.5265,1.743928
5196,129.7435,2.356815
5197,120.9615,1.955448
5198,116.0087,0.5454662
5199,125.0849,0.6996619
5200,116.9933,2.557225
5201,109.5471,0.3397875
5202,134.9608,2.227532
5203,120.0395,0.1106468
5204,140.1571,1.626247
5205,106.6533,1.306914
5206,116.1495,4.33554
5207,109.2408,1.283728
5208,132.1941,0.2287146
5209,106.594,0.3508244
5210,121.9339,2.679014
5211,131.3496,0.6423004
5212,137.2149,0.3339219
5213,127.326,3.046042
5214,135.029,0.2362575
5215,116.2729,1.458759
5216,112.0771,1.07087
5217,112.8976,0.4932279
5218,105.4104,0.2312508
5219,120.356,0.75674
5220,136.7368,5.754753
5221,120.1158,6.773596
5222,127.8142,0.3206709
5223,133.1969,1.142392
5224,132.7677,0.3387588
5225,116.3599,1.202383
5226,109.6786,0.4323062
5227,130.5561,1.430539
5228,135.9164,2.345259
5229,133.1762,0.1441053
5230,119.4562,2.773306
5231,104.4776,2.097552
5232,137.2698,3.601262
5233,143.1078,5.678521
5234,122.5403,0.3274375
5235,123.3451,0.5235662
5236,129.8242,0.6568525
5237,144.4241,7.012946
5238,119.8555,1.676127
5239,128.4297,0.2598117
5240,110.1429,0.0645758
5241,132.9228,0.09749106
5242,125.7648,2.48645
5243,106.9757,0.1858889
5244,110.3487,0.357335
5245,131.335,2.885888
5246,118.967,7.356625
5247,133.5902,2.517454
5248,112.3998,2.266925
5249,108.3481,2.253324
5250,126.6604,1.266713
5251,129.1987,0.299641
5252,127.1004,0.9951941
5253,106.6531,0.273477
5254,110.4165,0.3819698
5255,109.2777,0.7707848
5256,122.4683,4.201165
5257,122.4317,1.367266
5258,111.481,2.574582
5259,121.9115,1.704014
5260,114.074,2.147761
5261,115.478,1.817954
5262,115.024,1.539258
5263,105.5173,1.202465
5264,127.3239,0.6619369
5265,111.1251,0.5679868
5266,123.5277,4.652765
5267,139.3944,0.6718354
5268,109.111,4.855697
5269,142.354,2.087047
5270,133.3595,2.100191
5271,114.4576,0.2457906
5272,137.2359,1.184541
5273,135.043,4.647061
5274,116.0094,0.5416853
5275,107.8993,1.06169
5276,112.6003,0.3208417
5277,114.1059,3.322633
5278,134.2639,1.758475
5279,105.9414,2.458759
5280,119.7209,1.067807
5281,108.9276,0.2536296
5282,122.4801,0.6170181
5283,134.5503,0.4513521
5284,131.0644,0.183946
5285,110.5245,1.099858
5286,133.6958,0.7424977
5287,129.8093,0.2996765
5288,121.459,2.347237
5289,128.9232,2.486523
5290,113.1115,2.594891
5291,134.9463,0.8398736
5292,139.5175,3.395796
5293,122.1085,2.356691
5294,109.1619,0.2136442
5295,128.2619,0.3170955
5296,124.6602,1.328756
5297,107.6895,0.09694462
5298,109.3326,0.09738653
5299,113.4788,0.5229214
5300,121.5604,1.355567
5301,137.6083,0.5849136
5302,139.5745,4.147287
5303,119.7559,2.603563
5304,111.6457,0.4939847
5305,110.917,0.09757856
5306,124.7692,1.328024
5307,110.4992,2.814236
5308,117.0949,0.1169514
5309,104.175,0.4441258
5310,120.2942,0.1658714
5311,119.3464,0.5410547
5312,114.4464,0.4568026
5313,115.153,0.4614358
5314,116.3684,1.437729
5315,109.737,0.1939873
5316,116.834,3.078428
5317,122.9153,5.013726
5318,105.2174,0.01729332
5319,128.0164,1.940907
5320,126.2933,5.415371
5321,127.8385,2.670266
5322,128.3275,2.299266
5323,114.9977,1.292677
5324,120.7869,1.563187
5325,130.3839,1.952759
5326,117.7821,1.057888
5327,133.0038,1.216184
5328,133.5923,2.351989
5329,110.7844,6.392995
5330,132.6773,1.56213
5331,129.1668,0.5622449
5332,111.4722,0.802985
5333,119.9761,0.1426825
5334,129.7703,1.092942
5335,137.0808,3.467047
5336,124.5486,0.7813801
5337,118.3306,0.2690386
5338,106.2128,1.51292
5339,112.185,0.7422718
5340,115.3312,2.687087
5341,123.1269,0.3307157
5342,114.8351,1.208575
5343,122.0683,2.61281
5344,135.3303,0.4872145
5345,123.5536,0.2542915
5346,117.2799,0.2507273
5347,122.1028,0.3393
5348,128.0682,0.9520426
5349,105.5424,0.6525599
5350,132.1875,2.363005
5351,125.3205,1.365225
5352,130.9399,0.175297
5353,116.3081,0.7664974
5354,118.5773,0.3616635
5355,106.054,0.2890881
5356,113.094,0.2853557
5357,133.6932,3.091073
5358,126.0715,2.518166
5359,128.0907,0.1797453
5360,130.397,0.2663221
5361,108.3341,0.04782594
5362,135.0988,0.1743013
5363,132.8424,4.329524
5364,132.931,0.615862
5365,110.6976,0.2212769
5366,134.9751,0.0422176
5367,130.475,0.2556538
5368,130.282,3.310965
5369,125.1162,10.90515
5370,127.4762,1.750876
5371,128.2335,0.2442404
5372,133.3927,0.1305427
5373,123.2792,0.1192543
5374,136.5809,0.2496356
5375,130.0144,1.546623
5376,121.263,2.341206
5377,110.2587,0.5647922
5378,129.212,4.30204
5379,131.57,0.4974789
5380,137.7378,2.708959
5381,123.2055,3.943066
5382,130.9576,2.693286
5383,124.428,0.1969899
5384,114.1635,1.37357
5385,108.6766,0.5377339
5386,125.1405,2.359289
5387,119.2552,2.133867
5388,122.2855,0.5954503
5389,113.9704,0.3917769
5390,114.0454,6.08779
5391,127.9294,0.7659582
5392,109.5896,0.1895649
5393,106.9898,0.4171541
5394,114.5802,1.602641
5395,137.9441,3.888843
5396,125.1591,3.071579
5397,104.3192,0.5812221
5398,131.0768,4.254698
5399,133.808,0.3621177
5400,121.2545,1.224379
5401,114.5589,1.023272
5402,127.8298,0.1585037
5403,116.4009,0.4739827
5404,120.0713,0.7116221
5405,121.5923,5.180228
5406,121.7248,1.363787
5407,138.6674,0.203069
5408,110.7746,2.661453
5409,123.7783,6.89038
5410,110.6322,1.78968
5411,118.1781,0.5779376
5412,118.0288,5.384609
5413,137.3677,0.6800023
5414,118.409,1.424458
5415,114.6486,2.395544
5416,125.5032,0.9038886
5417,110.505,1.218323
5418,121.6535,2.942593
5419,132.8527,4.762694
5420,114.5983,0.7282994
5421,137.5283,0.5430068
5422,113.8578,1.650678
5423,110.9784,0.687434
5424,113.3705,1.310887
5425,127.8889,0.8108634
5426,108.0645,1.680056
5427,140.5673,3.976135
5428,104.1471,1.917167
5429,113.1155,0.2118141
5430,127.4615,2.904353
5431,108.9376,0.1828517
5432,132.3125,0.4394025
5433,109.3943,1.044652
5434,134.0239,2.410271
5435,109.5089,0.7485879
5436,119.3666,1.678462
5437,119.9147,3.060354
5438,112.7781,0.01715763
5439,108.7852,0.11319
5440,123.7421,0.4784145
5441,121.327,2.965643
5442,108.2818,0.5917956
5443,136.8066,0.6821368
5444,130.5467,0.03927779
5445,109.5491,0.1577474
5446,121.7205,0.1848769
5447,106.046,0.9525365
5448,109.7891,2.154972
5449,132.7579,0.1127785
5450,127.6618,2.240969
5451,127.1767,0.3557279
5452,124.3612,0.8384546
5453,118.3059,0.1619747
5454,117.0349,2.392535
5455,113.8214,4.292264
5456,118.1758,0.4425263
5457,109.8855,1.675415
5458,124.11,3.742285
5459,124.5403,9.249113
5460,124.2527,1.26623
5461,135.2016,1.967291
5462,108.3495,3.808154
5463,136.5705,1.870243
5464,134.707,1.14664
5465,122.4244,4.17053
5466,118.0844,0.3087273
5467,132.5693,0.542951
5468,112.949,0.5957931
5469,131.3179,1.951325
5470,137.0215,2.088292
5471,137.8244,4.631571
5472,111.4015,1.148844
5473,148.0327,1.697448
5474,116.7637,0.2645075
5475,113.122,0.5606246
5476,116.6284,0.7120513
5477,134.9817,3.09909
5478,114.0856,1.080036
5479,109.705,0.2384046
5480,116.5368,2.25124
5481,118.8244,1.445289
5482,129.3669,0.4971273
5483,113.5866,0.6896364
5484,115.5618,7.222633
5485,110.2671,2.183918
5486,119.6949,2.644588
5487,109.9633,0.1540433
5488,132.2846,1.360212
5489,107.4771,0.5199821
5490,109.742,0.9500676
5491,142.8793,6.624011
5492,124.4137,0.07575014
5493,121.3242,0.3523875
5494,120.3455,0.8613192
5495,113.7294,3.439435
5496,123.522,0.8486624
5497,129.8363,0.3801348
5498,109.8508,3.019483
5499,116.4435,0.7326937
5500,109.2438,2.408207
5501,123.4744,1.187208
5502,140.6847,3.124196
5503,122.7641,0.05155647
5504,130.3784,0.2297882
5505,121.0685,1.013039
5506,111.9329,2.557437
5507,136.93,0.684778
5508,122.8937,1.00629
5509,118.7165,0.4758882
5510,119.1797,1.435745
5511,127.3104,0.08243532
5512,131.014,0.2192949
5513,124.1894,0.683113
5514,120.9514,1.394964
5515,109.3803,0.3328981
5516,110.5648,1.558803
5517,121.3044,0.736524
5518,137.2926,0.467027
5519,126.0746,0.2197778
5520,111.9109,0.2048748
5521,110.7858,0.8625331
5522,109.5507,0.3696349
5523,111.883,0.6000611
5524,128.5365,0.6341166
5525,120.1815,1.314852
5526,129.8926,5.347098
5527,129.8279,0.2408749
5528,128.7056,2.13642
5529,113.3332,0.1747362
5530,126.2236,2.252662
5531,123.8086,1.013259
5532,125.4496,2.016468
5533,130.4363,2.304438
5534,114.1367,0.8696182
5535,116.8665,0.1806483
5536,143.3261,3.297635
5537,125.8647,0.1431911
5538,124.4603,0.3659722
5539,136.4487,2.00874
5540,124.0719,0.1217969
5541,115.8998,5.204142
5542,120.1614,0.02818588
5543,127.7861,2.178742
5544,128.0533,0.51007
5545,132.5678,0.2352543
5546,114.5117,5.688982
5547,103.1779,1.395311
5548,103.0128,4.135205
5549,136.8732,0.876106
5550,135.1018,2.019498
5551,129.7689,0.6677274
5552,129.4615,0.3951505
5553,104.1386,0.4287123
5554,133.556,3.198788
5555,132.9439,0.4121768
5556,120.4466,1.251295
5557,139.2336,3.371567
5558,115.0922,1.834575
5559,133.1635,0.1061508
5560,133.3842,0.1713037
5561,134.8672,3.688411
5562,121.5648,4.555532
5563,140.024,2.232656
5564,127.626,0.2345762
5565,124.8487,0.3175358
5566,127.7149,1.995671
5567,113.5963,1.354662
5568,114.3148,1.788852
5569,124.792,3.008751
5570,135.569,6.732975
5571,123.1056,0.5787395
5572,133.4637,1.069743
5573,139.0948,2.488216
5574,106.1963,0.1636816
5575,111.9339,0.3178168
5576,132.1609,3.958021
5577,134.0067,0.2101571
5578,109.9218,0.8991903
5579,136.7568,0.2311172
5580,114.619,0.6937711
5581,115.0962,2.076163
5582,115.8979,0.196203
5583,125.0093,0.1280289
5584,123.8288,0.2646383
5585,111.175,0.8259473
5586,127.5564,3.905076
5587,120.535,4.150251
5588,111.8998,0.3003342
5589,120.8634,0.3888588
5590,130.3643,0.6267913
5591,113.6105,0.4526203
5592,110.6453,3.574405
5593,128.9518,4.895978
5594,118.2714,0.6640826
5595,128.6498,0.5194482
5596,132.1958,0.2488149
5597,128.7436,2.481379
5598,123.5789,2.975053
5599,126.0954,0.0883416
5600,131.4099,5.574123
5601,134.3317,1.195444
5602,108.3086,0.2983675
5603,111.4902,1.728124
5604,129.2002,0.3208253
5605,109.1058,2.178736
5606,134.0848,0.2842551
5607,107.0628,0.4369051
5608,106.1113,0.1643069
5609,115.5431,0.3095353
5610,118.4991,1.803779
5611,111.8262,4.058215
5612,110.2236,1.807069
5613,115.7936,1.305379
5614,129.8441,0.7061318
5615,115.8964,4.535406
5616,115.484,0.7299795
5617,113.3696,0.5098398
5618,118.1674,2.995825
5619,115.3619,0.559191
5620,115.9306,6.838909
5621,106.9708,0.1310026
5622,110.0483,0.496949
5623,116.9485,2.796606
5624,118.9849,3.687871
5625,125.0822,0.4162486
5626,122.6736,0.8289716
5627,121.7257,0.4465502
5628,121.8266,2.15464
5629,126.957,0.7505083
5630,131.1024,1.329305
5631,127.2325,0.2465589
5632,140.3745,1.397431
5633,112.4257,0.4243477
5634,118.2026,2.416215
5635,119.8286,2.006939
5636,128.0313,0.2137683
5637,112.4071,4.529427
5638,138.3438,2.531461
5639,117.7017,8.574819
5640,111.4414,0.3654798
5641,123.5484,2.496358
5642,120.8741,0.5936568
5643,119.8189,1.357575
5644,128.0016,1.101617
5645,134.5397,0.06825898
5646,114.848,0.2556142
5647,131.1788,0.6630399
5648,104.3204,8.157504
5649,118.7091,0.7805275
5650,129.3288,0.9122249
5651,126.3275,1.819382
5652,120.4321,0.2949954
5653,124.7702,1.692481
5654,117.4068,2.670037
5655,116.5606,2.472369
5656,106.4978,0.224828
5657,130.1564,6.546423
5658,125.8819,2.416694
5659,114.9247,0.1981125
5660,118.2667,0.7828782
5661,133.936,1.95496
5662,115.1869,2.733756
5663,104.8505,0.09448396
5664,134.1718,0.1027255
5665,129.489,0.5389553
5666,135.4663,0.4331781
5667,132.7565,4.920195
5668,119.955,3.576073
5669,123.7636,1.703269
5670,138.7076,0.1313545
5671,115.2811,0.2905101
5672,133.6997,0.7539492
5673,116.2609,0.3709992
5674,119.2485,1.791492
5675,117.1628,0.4104695
5676,124.5242,1.253162
5677,138.553,6.299607
5678,115.7685,1.764146
5679,123.6287,0.260568
5680,139.0374,0.288631
5681,115.7599,2.670791
5682,130.1314,0.4475377
5683,126.8057,2.769423
5684,133.8428,2.149374
5685,124.3033,3.504858
5686,134.1515,1.277854
5687,115.477,3.842445
5688,108.7009,0.08624339
5689,106.5736,0.6402379
5690,131.9195,0.2072184
5691,121.8214,0.9543575
5692,109.7048,0.2976328
5693,114.7273,0.6450301
5694,120.9517,1.391856
5695,136.6404,0.4030994
5696,108.7221,0.731
5697,122.3252,1.798036
5698,130.5793,0.6323061
5699,120.5495,8.683079
5700,112.1022,2.094407
5701,119.6362,4.286225
5702,106.2373,0.1513325
5703,113.3894,1.247391
5704,130.1217,1.21821
5705,131.7611,8.974919
5706,128.7921,0.9484836
5707,114.725,2.255203
5708,121.2799,1.331616
5709,126.5218,1.066181
5710,127.9269,0.176199
5711,130.0842,4.598886
5712,121.5583,2.525401
5713,132.2126,2.243124
5714,109.1529,3.389767
5715,109.3705,1.523504
5716,114.4653,0.0982017
5717,123.6251,0.5414744
5718,115.5455,0.3399892
5719,120.0956,0.2582369
5720,129.0968,0.06506211
5721,126.694,0.04317179
5722,123.5663,3.749822
5723,110.7373,0.3724635
5724,113.2306,0.4079511
5725,137.6092,1.830338
5726,122.3739,1.086342
5727,135.4256,2.48793
5728,129.121,2.367701
5729,115.544,1.135773
5730,118.2905,1.239392
5731,112.3697,0.3573968
5732,125.95,3.106725
5733,105.8207,0.2482639
5734,124.9772,1.256721
5735,127.0162,0.9312786
5736,118.5239,2.433704
5737,109.145,0.2289098
5738,127.6451,1.922995
5739,131.0361,3.199358
5740,122.5173,2.45954
5741,133.7856,0.2978828
5742,115.8664,5.347982
5743,118.3633,0.1518395
5744,120.5315,5.036228
5745,125.7514,0.8632125
5746,116.465,6.021872
5747,112.0007,6.393277
5748,126.9787,0.4360661
5749,105.2106,2.019935
5750,133.4645,0.2952866
5751,106.8625,5.027075
5752,123.2845,1.379942
5753,120.4921,0.4704579
5754,116.0207,8.620841
5755,109.176,0.6529346
5756,111.5746,0.4867286
5757,135.4633,1.606952
5758,116.1207,9.355695
5759,118.0352,2.700486
5760,143.6354,0.2307229
5761,137.7492,0.9954112
5762,123.2629,1.087991
5763,115.8025,0.5845608
5764,113.2182,4.98846
5765,115.7154,0.1967461
5766,125.6969,0.7120787
5767,127.6796,0.5813102
5768,113.0784,7.742537
5769,110.2432,2.281225
5770,131.6456,5.666628
5771,133.4226,0.1249382
5772,122.0706,2.212183
5773,121.8382,2.554542
5774,129.2524,1.208332
5775,121.2514,1.115421
5776,126.7303,5.176987
5777,104.8019,1.789068
5778,122.5508,2.563589
5779,133.5202,0.327791
5780,128.6179,1.618636
5781,121.2796,1.306641
5782,117.2789,1.412022
5783,114.2414,0.3181029
5784,131.6414,1.683757
5785,137.6254,0.6746683
5786,110.013,1.117132
5787,110.5538,0.9143699
5788,104.5455,0.3297814
5789,132.0897,1.334325
5790,135.2723,0.629945
5791,122.9939,1.343494
5792,109.8818,0.484693
5793,131.7259,0.2108552
5794,111.1145,0.7555014
5795,116.1204,0.1749557
5796,132.6963,1.196961
5797,110.1814,1.392591
5798,130.9166,0.5760679
5799,120.3116,2.722319
5800,109.206,0.4152091
5801,109.4312,3.698027
5802,124.6072,0.3144158
5803,121.777,0.05406424
5804,131.4039,1.957903
5805,106.4745,0.1661872
5806,112.5018,0.5033689
5807,130.8949,2.335968
5808,111.8709,3.69422
5809,128.8608,1.835017
5810,135.858,1.276019
5811,119.3059,1.623281
5812,121.7507,1.861173
5813,120.5032,0.1461342
5814,130.1666,1.532061
5815,106.1823,0.8979191
5816,122.4989,0.1784638
5817,136.9294,0.6637113
5818,131.7059,0.03223669
5819,123.5017,1.599599
5820,112.1832,6.49864
5821,117.2508,1.110631
5822,128.678,0.0732197
5823,106.6294,0.5228683
5824,115.6257,0.2228437
5825,115.5163,0.08959266
5826,128.9992,1.617274
5827,109.4296,0.5423623
5828,117.8584,0.8589462
5829,110.491,0.6670541
5830,138.2088,0.7778911
5831,121.1268,0.9865741
5832,116.2269,0.1906025
5833,133.9767,5.054437
5834,120.8804,0.3330707
5835,123.2903,1.331507
5836,116.6552,0.9539664
5837,122.5114,0.2976653
5838,142.4926,1.17137
5839,125.9071,0.01730737
5840,139.6694,1.373722
5841,122.3259,2.011522
5842,130.4646,0.1660745
5843,109.3951,0.4603402
5844,117.072,0.7699205
5845,129.041,0.05662031
5846,118.3328,0.2295456
5847,121.4887,1.361684
5848,114.275,0.5977007
5849,121.9586,0.5008138
5850,126.0352,0.301952
5851,110.4448,2.384466
5852,120.6374,1.238305
5853,120.3063,0.455247
5854,129.5587,2.560628
5855,129.3042,0.3360401
5856,138.5561,0.937745
5857,116.1815,0.2577543
5858,107.619,0.2361596
5859,124.3426,6.476149
5860,131.6457,0.3883975
5861,121.7134,0.4256287
5862,125.4053,3.759616
5863,121.9693,0.748271
5864,117.5244,0.4775851
5865,107.6421,3.111214
5866,117.2846,0.4707932
5867,132.1611,5.951169
5868,136.1534,1.964464
5869,116.8452,4.416978
5870,130.2903,2.196057
5871,125.9108,2.014559
5872,134.2039,3.236058
5873,134.5766,3.398768
5874,118.7553,0.4176235
5875,135.3076,2.475041
5876,109.3752,2.691155
5877,116.2165,0.1369115
5878,120.6136,0.2978286
5879,137.4718,1.115414
5880,130.0028,4.213468
5881,132.2083,0.2632097
5882,129.3495,1.964014
5883,110.7215,2.125132
5884,112.7151,3.463116
5885,139.4078,2.245449
5886,129.772,0.1394721
5887,109.9882,0.1400925
5888,117.3922,0.6207768
5889,121.6624,2.240124
5890,125.2376,4.946151
5891,132.0728,11.01925
5892,119.2522,0.228341
5893,117.1221,2.220339
5894,140.3022,2.793011
5895,115.3715,0.2499133
5896,123.2698,0.9192579
5897,110.8377,1.474135
5898,132.458,0.1875582
5899,106.0705,1.769455
5900,120.1909,1.119718
5901,130.7387,0.4037389
5902,124.0342,1.107613
5903,124.6345,0.0853458
5904,129.8144,0.1144439
5905,127.3181,0.1856867
5906,114.1695,3.429463
5907,111.562,0.9411076
5908,126.2747,0.7254136
5909,130.2986,0.1692028
5910,125.3153,0.2404897
5911,126.4226,1.992815
5912,124.216,0.2696682
5913,121.1859,0.7753971
5914,114.7231,1.177453
5915,132.0277,0.3175896
5916,108.9989,1.226209
5917,126.0381,0.3333128
5918,123.1887,3.938536
5919,113.1388,0.2387004
5920,114.7221,4.25419
5921,125.6742,4.148811
5922,138.0923,6.698881
5923,119.9942,0.1559368
5924,137.8753,0.8240393
5925,110.8053,0.80268
5926,109.3065,1.142574
5927,113.5961,1.802062
5928,117.8742,0.1523008
5929,120.8388,0.1995322
5930,124.6826,1.3381
5931,143.4153,0.5780917
5932,109.3658,0.2901048
5933,114.7602,1.306663
5934,129.3123,1.387282
5935,125.8179,1.266385
5936,132.5294,6.557174
5937,134.2467,0.5073586
5938,115.8111,0.04272409
5939,127.9802,4.837932
5940,127.453,1.889753
5941,129.6897,0.9608406
5942,118.0483,2.716649
5943,132.8926,0.08879674
5944,121.1526,0.3560503
5945,137.4137,1.226765
5946,103.7088,1.442394
5947,114.4441,0.136801
5948,122.6456,1.485524
5949,109.3082,1.793652
5950,117.5558,0.7297307
5951,120.395,3.203638
5952,132.8465,1.650354
5953,110.7273,0.9342139
5954,107.0597,0.05202663
5955,130.5054,4.258426
5956,105.9587,0.8214452
5957,124.9005,0.08015457
5958,114.7437,0.9944522
5959,122.2996,2.31932
5960,125.1024,0.1601904
