,aw3d30_wgs84_Pantanal,aw3d30_slope_Pantanal
4501,135.86777924,1.463764
4502,112.59475918,0.3383352
4503,120.91271764,1.080306
4504,135.29781777,0.9326406
4505,106.79567263,0.6739697
4506,134.20995652,2.834488
4507,111.24142349,1.465066
4508,120.69211009,1.053206
4509,124.29665673,1.481607
4510,129.5605539,0.7418154
4511,139.90810005,1.377097
4512,115.50602559,0.4873729
4513,127.98335857,0.4667766
4514,117.92137927,2.571051
4515,128.50507889,0.3380344
4516,128.83752611,0.6751831
4517,117.73864505,1.736681
4518,139.813337,0.4668777
4519,132.25377414,0.00234372
4520,129.78510516,1.013727
4521,130.81575111,0.00234875
4522,122.84896533,0.0021959
4523,135.35282152,1.010794
4524,112.45475413,1.852069
4525,122.72473011,1.242356
4526,121.83387052,6.204473
4527,109.63733424,0.7389137
4528,115.11346455,0.9764728
4529,136.16672576,1.080624
4530,134.07978554,4.749477
4531,131.70656977,1.402959
4532,127.89145758,0.4667379
4533,109.54744331,0.9325348
4534,112.25517906,1.053009
4535,112.6449735,2.40339
4536,137.08934126,7.177361
4537,140.75864833,3.471609
4538,137.47178168,1.191193
4539,116.29489935,1.24456
4540,115.38581924,0.3386507
4541,122.81054367,0.6746169
4542,110.64160421,1.015192
4543,130.88111375,1.461995
4544,130.43963894,2.205755
4545,138.41202532,0.4648718
4546,113.16283574,0.7384518
4547,122.57053766,2.034053
4548,118.66203898,2.614967
4549,116.69347878,5.198843
4550,114.81422178,0.4868471
4551,131.5262156,2.834878
4552,117.3960552,0.4860529
4553,120.98894591,1.687573
4554,137.99194547,1.051563
4555,125.35763629,1.48201
4556,139.29064355,0.7709892
4557,125.31783708,2.221419
4558,128.83407314,1.684505
4559,121.53893179,0.7696428
4560,115.46961492,0.338273
4561,113.84348441,0.77267
4562,133.37232423,0.9307285
4563,122.91954782,4.117608
4564,129.85336412,1.37838
4565,124.25145811,1.052031
4566,135.11377128,0.335206
4567,108.57154906,0.337195
4568,133.39314857,0.6733834
4569,117.5888335,5.244656
4570,131.7319723,3.499237
4571,117.28400891,0.3356797
4572,115.09729224,3.23671
4573,133.27551568,1.684192
4574,123.51778265,2.662685
4575,114.48996991,1.376895
4576,137.97502768,0.7398482
4577,112.96220117,0.3367519
4578,110.37332056,0.4649781
4579,139.5722613,0.4668977
4580,141.3866864,0.9732748
4581,139.5542032,7.535889
4582,127.71983377,0.7719501
4583,118.50711271,2.360165
4584,111.9187541,0.6739045
4585,135.35928552,2.022773
4586,109.10534342,2.102452
4587,120.27101359,0.7403804
4588,126.4190433,1.401265
4589,125.27248871,3.155898
4590,122.84495919,1.347753
4591,109.48904914,0.3383882
4592,134.496903,10.58812
4593,142.08793163,1.051205
4594,140.03479736,4.068576
4595,142.17560731,1.532992
4596,134.11205859,2.301944
4597,125.34915848,2.443317
4598,146.93754479,2.700118
4599,116.97138097,1.480183
4600,122.22481736,3.413504
4601,119.989251,1.649533
4602,138.57141784,0.4668218
4603,120.34752179,2.377459
4604,117.90518911,0.7655233
4605,115.58179955,1.053665
4606,127.77673119,1.718656
4607,117.29676518,0.4861617
4608,117.27853088,10.63486
4609,129.63179456,0.464862
4610,140.51682903,0.7701232
4611,132.32156358,1.010339
4612,138.70972173,0.00235879
4613,122.85288686,1.188659
4614,142.54436898,2.003048
4615,137.43786941,0.334773
4616,110.17611048,1.407607
4617,128.54324233,0.334885
4618,121.07276838,1.732231
4619,123.3935336,1.241128
4620,128.79781512,0.76757
4621,135.48586138,1.540489
4622,118.90302081,0.3365444
4623,112.90522087,1.191141
4624,111.96403512,0.7661125
4625,135.99581221,0.7403719
4626,115.10635938,3.074442
4627,126.91066303,0.4666906
4628,133.06860925,0.9763637
4629,133.11649906,0.00233285
4630,147.77749961,0.00230397
4631,134.62463909,4.376632
4632,115.60455491,3.537792
4633,136.60811556,0.485
4634,126.15601783,0.7646688
4635,125.82021032,3.734604
4636,144.56059032,1.729888
4637,141.89356435,0.9751161
4638,145.01313649,0.3362437
4639,119.87554328,2.835902
4640,121.10566273,0.7398384
4641,112.00070197,1.081207
4642,126.78521097,2.836563
4643,137.78477693,1.406755
4644,107.30246779,2.377634
4645,117.36228884,1.078365
4646,117.92300241,1.398386
4647,124.64266697,2.747208
4648,132.11933802,7.880332
4649,135.12485235,0.9326693
4650,127.72493021,1.081904
4651,127.89796648,0.3350466
4652,122.64041515,1.462492
4653,122.47644197,0.973853
4654,113.72431287,2.020621
4655,121.59829214,1.64895
4656,117.54188418,1.398324
4657,142.11394826,0.7688472
4658,124.65823998,0.9758344
4659,114.8173066,1.926237
4660,118.21783093,1.189445
4661,120.05914243,1.349195
4662,143.63368245,5.516716
4663,114.29370397,5.081444
4664,116.47246859,1.012832
4665,144.03945538,6.831608
4666,141.00902215,2.664432
4667,112.99363026,1.189384
4668,134.97734952,0.6725952
4669,131.00657029,3.678173
4670,142.86800801,3.795746
4671,130.94373787,3.036697
4672,123.70929093,2.032737
4673,116.47697125,1.083917
4674,141.9493788,0.6747047
4675,138.92685388,0.4648908
4676,128.09634369,4.121122
4677,122.72784216,2.327154
4678,132.15385931,2.025661
4679,120.08915486,0.4667299
4680,119.31170439,2.748809
4681,137.91717729,5.452817
4682,132.53103245,0.9728326
4683,126.19122594,0.7416936
4684,113.30114942,0.7404016
4685,138.65217067,0.3362662
4686,138.11049857,4.453455
4687,137.83890001,0.771428
4688,130.94006888,1.37678
4689,131.27190757,9.36574
4690,125.57825406,8.005486
4691,127.39249915,1.351882
4692,123.85210271,4.581885
4693,112.00986654,1.190404
4694,127.76701149,4.838863
4695,125.25492527,0.6757424
4696,111.12305719,1.376349
4697,135.97292799,0.4861114
4698,115.60098721,0.7717443
4699,115.64305131,5.165001
4700,125.15272366,3.795156
4701,139.93811821,1.535271
4702,123.93625349,1.479408
4703,141.12630811,0.4893137
4704,132.61729553,1.405415
4705,127.45131798,1.953214
4706,134.45702115,1.405156
4707,117.54090967,1.348582
4708,120.49902438,0.7417304
4709,140.43365051,1.241896
4710,136.99990327,0.4668711
4711,123.71924028,1.481839
4712,112.74345373,1.015119
4713,112.46420075,7.529017
4714,134.36791905,0.3395846
4715,113.42986002,0.3398597
4716,130.38769074,2.476523
4717,123.83353353,7.800549
4718,121.9480925,1.78923
4719,119.05984729,4.138557
4720,113.11162819,0.3370157
4721,114.63247088,0.3398477
4722,119.61927362,0.7655407
4723,113.12678423,3.071559
4724,135.16048413,0.3396094
4725,108.83088837,2.009764
4726,140.55538167,0.3349415
4727,122.43362568,6.307422
4728,123.67249456,0.00219451
4729,120.1398295,1.053292
4730,126.35442119,0.6742942
4731,142.40895657,1.374592
4732,125.49820016,0.3397665
4733,139.39254536,2.960103
4734,135.80731398,1.688246
4735,125.14727549,0.6746839
4736,119.62869748,2.524162
4737,115.47800635,1.40712
4738,134.5101105,0.7675233
4739,119.89660835,0.7666259
4740,124.5878998,1.925597
4741,126.2123905,0.00227374
4742,109.58080834,0.00193999
4743,137.54174753,0.9815456
4744,117.24827837,1.926038
4745,114.58591577,0.3356216
4746,129.0653719,1.861888
4747,134.14690901,0.3397408
4748,131.35618665,1.190384
4749,120.92157656,1.959135
4750,122.76102999,3.258564
4751,130.84017869,0.9326425
4752,134.25181579,1.377352
4753,142.80206554,1.051215
4754,133.26764049,1.689062
4755,115.50922918,2.203497
4756,110.73229947,3.256432
4757,119.41413829,2.161025
4758,148.14634303,1.925189
4759,114.76641496,3.256702
4760,123.98224045,0.4888718
4761,115.52173719,0.00214326
4762,110.81841977,2.836535
4763,131.29090325,2.361582
4764,111.70820751,1.729609
4765,114.90635344,1.350944
4766,132.38470872,1.68813
4767,135.21325461,1.537084
4768,133.7672761,3.564384
4769,117.71213676,4.674911
4770,130.14780181,4.924927
4771,116.7807826,1.848096
4772,109.22780201,1.349535
4773,122.01448054,3.168381
4774,127.95065297,3.739201
4775,112.91144538,0.7661034
4776,127.49582853,6.078184
4777,144.44472392,0.4669153
4778,114.58938473,0.00213313
4779,143.01797998,0.339305
4780,110.52981692,0.4649801
4781,120.75351629,3.078002
4782,139.48897942,7.708086
4783,114.72502917,2.221088
4784,131.55056167,0.0022731
4785,128.82073573,1.243209
4786,120.83990208,2.960302
4787,133.26894914,2.217711
4788,107.26471235,0.9307863
4789,119.5753664,2.102905
4790,125.380664,3.401187
4791,122.12815738,0.6741396
4792,135.31187491,1.701939
4793,126.52672241,1.015021
4794,140.39079357,2.038088
4795,126.36147316,1.349925
4796,138.85295637,0.6762496
4797,108.9194089,2.525271
4798,109.4333504,1.082042
4799,125.79996497,0.7681115
4800,120.0819836,1.080563
4801,125.09095936,1.051641
4802,108.65691086,0.4649865
4803,118.48315768,3.565993
4804,110.63546504,0.7721158
4805,143.00041276,1.347433
4806,143.78999827,2.962881
4807,119.97669967,1.686066
4808,119.08643082,0.4668134
4809,147.10648742,4.302176
4810,129.70442612,0.3393385
4811,126.2922342,0.3384432
4812,126.27878913,1.648978
4813,113.61958159,2.218602
4814,120.06999938,2.215004
4815,108.96209403,3.401033
4816,144.52578031,3.694366
4817,122.14372215,1.863871
4818,112.67669353,3.740537
4819,139.46451695,2.164628
4820,122.75033559,2.166774
4821,120.01111955,1.647096
4822,124.49883481,0.00222726
4823,127.60868332,7.030677
4824,123.7924727,2.423831
4825,121.68689427,2.070819
4826,113.96590923,2.52403
4827,125.46067952,1.190383
4828,125.20369774,1.351699
4829,122.65790468,2.960068
4830,109.61837312,1.537149
4831,119.74048202,1.238856
4832,134.47935538,1.738915
4833,124.85190975,2.10394
4834,114.64120077,0.4897644
4835,126.341177,1.051746
4836,126.06217871,0.4666963
4837,125.81128765,1.374293
4838,117.14625993,0.4913064
4839,114.88223749,1.64949
4840,113.04144385,0.9307598
4841,113.14493969,0.4667456
4842,135.15283055,2.923525
4843,130.18105487,0.3389707
4844,115.89680164,0.0021324
4845,118.89829816,4.747554
4846,135.40992079,1.478802
4847,130.03764258,2.698125
4848,145.21589352,0.339249
4849,140.4361708,1.18844
4850,128.07841324,1.009963
4851,128.20696943,1.084612
4852,134.56411364,3.37247
4853,133.27539802,1.189206
4854,127.52731415,3.789477
4855,137.41601637,0.00230373
4856,124.32904192,3.718049
4857,121.71629983,0.4903982
4858,118.00815094,2.778515
4859,110.61565224,0.7389189
4860,137.80303473,0.00230007
4861,107.70560561,0.932474
4862,124.33351038,2.110515
4863,120.96061847,0.9325966
4864,117.29733417,0.9773414
4865,109.99852364,1.052518
4866,116.73954793,2.794033
4867,108.25805198,3.740957
4868,138.33693269,0.484916
4869,132.45235377,0.4910266
4870,133.24606879,1.788841
4871,132.9625038,2.701545
4872,115.94201078,3.035954
4873,145.82906423,3.078668
4874,125.69855022,1.86361
4875,125.90729477,1.704829
4876,115.51993619,1.247721
4877,136.76541046,1.84839
4878,120.80231743,2.00902
4879,125.14943087,1.190403
4880,115.84915392,0.3369171
4881,111.67746394,4.647857
4882,125.00695981,3.242203
4883,118.8476277,3.110783
4884,118.37537672,0.3395197
4885,127.14462804,2.034518
4886,127.38236216,4.733326
4887,112.83337317,1.720513
4888,143.81369466,1.39823
4889,142.93353891,0.7689406
4890,119.50630273,4.893761
4891,120.35525665,0.4890664
4892,116.09678942,0.466926
4893,133.3885511,2.358081
4894,120.96047808,0.4668704
4895,138.13177549,2.694706
4896,141.11537282,0.9327242
4897,116.19675932,1.728877
4898,139.93588483,2.108525
4899,121.33021255,1.013502
4900,130.27496248,1.398446
4901,112.84990791,0.3367043
4902,117.01109368,1.18844
4903,125.46007444,0.6762509
4904,133.59995449,2.378221
4905,114.86694028,0.3366762
4906,139.84185838,0.4897527
4907,137.17082354,5.657263
4908,121.62434792,2.960275
4909,135.21569748,2.692336
4910,134.37191288,1.191203
4911,112.17323048,0.4667514
4912,119.83176269,2.691994
4913,127.10775393,2.47995
4914,128.07921001,1.010025
4915,118.97112742,0.4865724
4916,117.73335492,0.4890874
4917,140.49922222,0.3364578
4918,128.76378476,0.6721891
4919,131.70020054,1.239422
4920,139.71727232,2.206476
4921,111.33881979,1.535688
4922,119.06639099,0.7688655
4923,121.49466463,9.534807
4924,111.06214714,1.850827
4925,118.35511759,1.533543
4926,122.69114685,1.012297
4927,118.05973267,0.466895
4928,118.99328522,1.05179
4929,131.77435878,0.7683697
4930,135.58811943,4.617204
4931,109.44780433,5.382496
4932,123.91305651,1.244008
4933,141.8364237,4.956387
4934,118.99063307,3.372415
4935,124.61545949,3.712032
4936,130.73760283,0.6749712
4937,125.46721159,0.4910565
4938,117.39017974,1.404513
4939,138.60916795,4.476547
4940,138.28022898,7.571664
4941,117.33099954,1.398289
4942,137.44298131,6.274234
4943,130.74113088,1.086162
4944,129.11834408,0.4871403
4945,111.63874601,2.012348
4946,140.41793522,0.6768578
4947,107.89513539,1.247032
4948,129.88840656,4.93346
4949,137.78884274,1.647683
4950,121.780311,0.7683924
4951,120.07469837,1.053708
4952,135.03200468,0.930742
4953,128.42281189,0.3378831
4954,139.72502677,2.358194
4955,123.37327575,1.189244
4956,138.8609345,2.21748
4957,128.34526918,1.376976
4958,129.85698694,1.465054
4959,131.81991412,4.709769
4960,135.0274482,2.479597
4961,130.73442145,1.396412
4962,116.53241669,1.374644
4963,120.16476301,0.769196
4964,140.67150161,2.062925
4965,120.04421279,0.7656793
4966,120.02186331,4.413032
4967,129.80092151,0.4668674
4968,125.55766937,1.479742
4969,117.37509276,0.7673886
4970,115.03135019,1.721507
4971,137.91907773,1.786453
4972,124.49798109,1.786552
4973,122.99268552,1.012829
4974,121.06497863,4.186653
4975,120.11423538,2.066807
4976,109.52131372,1.012463
4977,119.45874545,6.047166
4978,119.28023608,1.539278
4979,128.83867448,1.011193
4980,120.0007787,1.863696
4981,131.65728253,1.703045
4982,132.32188912,1.64756
4983,134.56931983,1.702299
4984,128.78195399,1.010634
4985,115.90626585,1.398235
4986,121.91658353,1.01008
4987,125.20613816,0.4668711
4988,117.37816717,8.146742
4989,117.79173137,4.713199
4990,112.23551043,4.872391
4991,115.00538158,1.478206
4992,108.61809735,0.7400477
4993,117.91389937,3.262861
4994,136.98154536,1.377571
4995,140.23020815,11.09262
4996,124.62301417,1.081009
4997,129.06133244,0.7708985
4998,136.02510067,1.051538
4999,138.69773385,2.024897
5000,110.39375062,0.4869474
5001,110.79706135,0.7416571
5002,113.84646308,2.00819
5003,135.15919839,1.723476
5004,136.00979133,2.379935
5005,143.45856056,2.960814
5006,110.13179843,0.4877713
5007,120.46862633,2.52495
5008,131.82349458,3.402254
5009,135.19047504,4.39895
5010,114.63407469,2.104131
5011,143.6707377,9.426258
5012,131.40474423,0.7681131
5013,141.92556409,2.067322
5014,141.44227281,0.4650246
5015,128.27306898,2.013201
5016,136.513885,0.7404068
5017,129.9659984,1.404392
5018,121.95315808,4.136334
5019,143.43070838,3.376518
5020,122.30574851,0.6720104
5021,132.95687042,3.064492
5022,119.21809874,3.075743
5023,133.38130026,1.927611
5024,117.76154559,4.872428
5025,118.00349113,0.9767553
5026,121.20073689,2.004555
5027,115.53201206,1.051565
5028,114.80619082,1.464676
5029,123.65710167,1.537089
5030,121.72658989,0.3355936
5031,140.43679287,3.112396
5032,120.80278847,0.00216179
5033,130.96744792,3.47419
5034,110.54828214,0.3395401
5035,118.20022798,0.9792643
5036,131.21427707,1.188354
5037,124.79369649,0.336472
5038,117.10657473,1.647139
5039,141.41446697,1.34999
5040,121.22259566,0.337654
5041,122.31818909,0.3350228
5042,136.11616235,6.190688
5043,117.32491663,1.18935
5044,140.59640479,4.747719
5045,112.19287527,0.4900434
5046,135.16181194,3.141304
5047,136.12145355,1.011938
5048,125.37765043,2.034595
5049,107.55017703,1.786269
5050,129.48987486,2.357397
5051,137.12548951,1.053355
5052,141.6058225,0.977139
5053,132.27636978,0.3378675
5054,130.55548594,1.081088
5055,126.14961484,0.3353982
5056,131.68969768,1.722007
5057,122.48886051,1.239138
5058,140.24067571,0.00232111
5059,118.14092338,0.4863707
5060,122.0062235,1.478319
5061,128.12071354,1.083507
5062,131.70676156,1.080934
5063,136.29493516,0.3349987
5064,119.38869365,2.220963
5065,133.67585921,0.4919426
5066,136.23738377,1.405869
5067,128.12249327,0.7720165
5068,109.62851446,0.4667238
5069,139.55497848,2.010674
5070,125.42925522,10.40824
5071,140.76873691,1.053383
5072,109.04973141,1.011502
5073,121.14716849,3.15521
5074,128.97924753,0.9325516
5075,120.61433552,2.48057
5076,124.35735631,3.471093
5077,120.61419383,1.240952
5078,115.12955389,1.406912
5079,121.04949056,0.7689064
5080,116.76813107,3.737927
5081,115.00967199,1.374339
5082,127.55837069,1.410081
5083,117.08884082,3.113039
5084,113.18754846,1.462359
5085,128.88994897,2.959688
5086,139.6499182,0.337897
5087,118.64389088,4.483665
5088,139.796518,3.44559
5089,130.20720257,2.110746
5090,125.47639175,1.861897
5091,132.69817966,1.408369
5092,118.98009667,0.9745041
5093,108.64606511,2.835726
5094,126.35024996,1.72646
5095,119.52011564,2.061585
5096,114.74655298,0.7416498
5097,110.36308633,0.7682617
5098,121.03045137,2.102634
5099,119.23748968,3.033554
5100,117.91353876,0.7398711
5101,127.19024511,0.00223981
5102,147.84064653,6.265264
5103,120.03211324,3.06211
5104,115.11463723,1.409931
5105,115.58728793,0.7697366
5106,144.06184904,1.189271
5107,126.08764495,0.9807931
5108,115.33580531,2.40271
5109,131.12344083,7.311486
5110,136.55286112,1.784421
5111,146.52059055,5.849702
5112,117.78003496,2.11048
5113,128.71748978,0.9306695
5114,142.15940086,0.3378505
5115,112.33206287,2.000903
5116,115.63246346,0.771382
5117,131.23209165,0.7645388
5118,125.76231892,5.376988
5119,120.09348105,1.538362
5120,120.85046923,0.3369148
5121,128.18567685,3.962025
5122,127.20873501,3.497157
5123,112.85946412,1.541272
5124,111.1010862,1.353457
5125,130.43211193,1.01202
5126,115.92015982,3.151384
5127,133.04887979,3.135167
5128,119.9916381,1.188516
5129,139.66194842,0.7686023
5130,124.35587155,0.3395384
5131,124.47536165,6.375863
5132,119.97219682,2.835867
5133,111.11118464,1.189376
5134,132.87968941,4.793326
5135,123.4947677,4.733788
5136,123.71400565,1.478969
5137,122.71566905,1.536293
5138,129.22316304,3.698302
5139,141.71429761,2.693007
5140,114.04994189,1.082221
5141,116.36472908,1.398242
5142,149.34146921,2.521867
5143,113.78370797,1.242723
5144,116.44547475,1.647736
5145,119.35772243,0.9302408
5146,129.19837367,2.025624
5147,135.35718951,0.3399749
5148,142.15943304,0.335009
5149,134.10592435,2.358717
5150,127.16284369,0.3387578
5151,124.91758483,3.387608
5152,114.53763527,2.038457
5153,135.32314979,1.012162
5154,124.94139464,1.010422
5155,119.931431,3.256642
5156,124.56829254,3.722503
5157,133.46266331,1.078324
5158,128.87638903,0.9307396
5159,112.06064925,0.4872335
5160,138.12791799,3.456018
5161,125.36844399,0.7401676
5162,125.93119952,1.241627
5163,143.85674463,1.008856
5164,135.20171713,2.662353
5165,113.34911538,6.876578
5166,119.01701719,1.465809
5167,115.86057672,0.4669403
5168,139.86613889,0.4648646
5169,125.50649015,0.9325451
5170,113.90770787,1.404075
5171,132.82658616,1.841874
5172,118.82523865,1.051799
5173,139.5278685,1.732547
5174,139.16293645,1.649589
5175,141.50428837,0.7659961
5176,143.21190141,2.525299
5177,109.98613294,0.7405504
5178,120.94636592,0.3387751
5179,134.2419529,1.347394
5180,135.88935376,0.7403378
5181,118.93132701,0.7697116
5182,128.16948183,2.663376
5183,120.49369687,1.013489
5184,117.6478257,1.538963
5185,125.08188786,4.200065
5186,121.68898526,3.383927
5187,127.40185947,4.719136
5188,121.73574017,0.9325401
5189,117.3064131,1.242385
5190,118.59711847,1.081916
5191,132.544752,0.466854
5192,116.39637945,1.011117
5193,129.76591815,0.9786383
5194,134.78603053,0.764477
5195,131.75922825,2.618295
5196,131.05419025,4.962663
5197,122.98981721,0.4915611
5198,118.92228189,2.370066
5199,125.96920984,1.788114
5200,121.23003203,1.053538
5201,112.51608747,1.348813
5202,137.06540847,2.160879
5203,125.61981691,1.050641
5204,145.74628189,1.01479
5205,110.4439516,1.053787
5206,114.71233206,1.8523
5207,109.88302231,1.012922
5208,136.22657544,0.7418724
5209,112.30107854,1.375953
5210,124.6469113,1.950522
5211,136.57655415,0.00229974
5212,141.3027665,0.00234816
5213,132.55812616,7.378368
5214,139.58233729,1.840696
5215,118.98445275,5.376498
5216,114.06689384,2.692173
5217,117.35594242,0.741824
5218,108.53641159,0.3395906
5219,122.5045462,3.036343
5220,142.89044238,7.102314
5221,123.00133386,1.78765
5222,130.44526455,0.7418197
5223,136.87708307,1.480131
5224,136.2884377,1.010089
5225,120.40391811,0.3390976
5226,109.89646717,0.3358076
5227,134.35228451,0.7417569
5228,140.6976363,2.359694
5229,138.83863777,0.4648878
5230,121.82370338,1.051849
5231,107.76379568,1.689846
5232,143.76071476,1.646941
5233,149.01615392,4.199923
5234,123.10670747,1.01075
5235,124.3586526,1.247891
5236,134.571049,0.9765835
5237,146.90784605,3.368118
5238,123.80187089,0.3399787
5239,130.88235463,0.9324395
5240,113.08130299,5.035904
5241,137.86731036,0.4858751
5242,125.86003525,2.109039
5243,107.26004301,1.470461
5244,113.51831939,0.6722703
5245,135.67663568,3.568187
5246,123.47323053,4.073501
5247,136.15284855,1.409391
5248,120.12434883,4.47753
5249,113.0824929,2.778359
5250,130.39741638,0.33494
5251,137.26704951,0.7652409
5252,130.21865189,0.3391351
5253,110.37337738,2.164143
5254,112.67975233,1.080065
5255,113.24050763,1.405953
5256,121.26967846,1.406164
5257,126.18272512,1.648964
5258,114.84992284,1.243906
5259,123.02845499,0.9772524
5260,115.25861852,4.417085
5261,116.39792047,1.848326
5262,119.31920359,0.770076
5263,108.53657981,3.908343
5264,130.8286866,3.078806
5265,113.71473066,0.7715753
5266,124.56953034,4.886761
5267,143.86218252,0.7647319
5268,113.1530691,1.189124
5269,144.81638924,2.833864
5270,134.22021838,1.351312
5271,119.30445973,1.051981
5272,139.0987151,2.005526
5273,140.28479294,5.606503
5274,119.00335193,0.7386885
5275,112.25622204,1.647143
5276,118.88815815,1.081221
5277,120.48225553,9.590281
5278,137.62201734,0.6731608
5279,109.53554628,1.648893
5280,125.48889454,1.35304
5281,111.96547575,1.847081
5282,125.00402873,2.379154
5283,138.52452667,2.751952
5284,139.02715541,2.421755
5285,115.88914475,1.053577
5286,135.06529427,1.049999
5287,133.7021255,1.015908
5288,125.67652613,2.486151
5289,133.08869637,1.840938
5290,119.32108869,1.346185
5291,140.8658875,0.738498
5292,142.99684183,2.032136
5293,125.6105362,1.851612
5294,113.87506768,0.3367067
5295,136.32166713,1.375354
5296,128.16897074,2.309575
5297,109.12565846,1.190358
5298,113.88707928,3.260808
5299,116.45625056,0.7399647
5300,126.41042994,2.219195
5301,141.45353387,1.720682
5302,141.48416503,1.53389
5303,123.06982661,1.243872
5304,117.52931737,0.6752031
5305,112.63330738,0.6775005
5306,128.03723917,1.050184
5307,116.78648788,1.537854
5308,122.75488978,0.6763315
5309,108.73175847,0.3371385
5310,123.28313795,1.189198
5311,123.85099453,0.9324737
5312,116.21947709,1.084183
5313,118.86084436,1.705664
5314,122.89359303,2.835904
5315,114.54406834,0.4856844
5316,117.98084889,2.221404
5317,131.9581388,4.716109
5318,108.5950173,0.9307755
5319,135.01102972,1.008656
5320,132.12741679,3.544166
5321,130.5579485,1.72451
5322,133.50658487,5.838599
5323,118.3062247,1.788809
5324,123.42992817,1.011254
5325,137.97201349,0.7685641
5326,122.88209871,1.243316
5327,134.48181885,2.066201
5328,135.45506674,3.497148
5329,114.89819572,4.960149
5330,138.05366605,1.014173
5331,128.90391819,1.053934
5332,115.34994848,0.7418231
5333,123.86855607,0.4874945
5334,133.3922334,1.735852
5335,141.22071932,1.786459
5336,126.25385099,0.00223459
5337,122.68188486,0.7404755
5338,111.2580253,8.569484
5339,116.40499735,0.3378549
5340,117.89644062,0.3376936
5341,126.91845798,0.4895617
5342,118.9321388,1.926067
5343,124.7898984,1.535281
5344,141.34237087,1.0121
5345,129.04894136,1.533228
5346,120.79548687,1.398218
5347,125.11775558,3.240633
5348,133.15818719,0.4893712
5349,107.57074665,2.025003
5350,133.56203706,0.767082
5351,129.79170836,1.927173
5352,134.13644801,1.350281
5353,119.73663529,1.64901
5354,120.66829637,0.7417006
5355,107.33993212,1.052497
5356,117.01479391,1.051341
5357,135.91098165,2.734182
5358,128.04165375,0.6753647
5359,133.80481458,1.731149
5360,135.29089463,1.647812
5361,112.14493495,1.703331
5362,140.58223248,0.00232292
5363,136.73661986,8.042159
5364,136.77153351,1.730453
5365,116.84865868,1.863747
5366,139.19069644,0.6762236
5367,136.23765841,0.3393837
5368,134.46343997,2.101964
5369,135.16228427,14.68404
5370,132.10677411,1.37451
5371,132.40448996,2.037503
5372,138.97653342,2.103818
5373,126.94306137,2.329177
5374,140.49547769,1.53837
5375,133.29632843,1.48038
5376,123.40217696,2.686004
5377,112.90466545,1.374435
5378,131.61910458,5.293546
5379,132.57944283,1.539296
5380,142.79288388,6.588398
5381,125.79103642,1.013912
5382,134.30779375,0.3365535
5383,127.94510636,0.9780589
5384,115.69233109,4.200132
5385,111.03471655,1.350591
5386,123.64794767,2.00363
5387,124.4553804,2.47979
5388,124.91895454,2.157873
5389,118.25459228,1.721111
5390,116.34567608,1.789255
5391,132.53670238,1.083126
5392,113.81101511,0.3353803
5393,110.53919533,1.464849
5394,120.18504752,1.478422
5395,140.76597504,4.838053
5396,127.60645205,2.30511
5397,109.7202976,1.053925
5398,136.39286089,2.571544
5399,134.90623148,0.3352115
5400,125.42466015,0.3385642
5401,117.86731866,0.7689923
5402,133.60969848,0.6725022
5403,119.51025863,1.010316
5404,125.6998052,1.685028
5405,126.3811458,2.006494
5406,124.18924697,1.731796
5407,143.74060839,1.861942
5408,114.91332456,0.7669834
5409,120.99293157,3.568664
5410,113.41141121,0.6760301
5411,122.93213273,1.470451
5412,118.20371788,4.18614
5413,139.86700102,0.7672744
5414,123.14897313,1.539132
5415,119.21484175,3.143084
5416,126.14870323,1.347411
5417,111.10226354,1.741195
5418,122.2138634,1.481458
5419,137.15504652,4.371248
5420,120.04036222,0.6723356
5421,143.97342428,1.242228
5422,114.96041076,1.373035
5423,114.66805411,1.649522
5424,118.342766,1.686717
5425,128.97871805,0.4667803
5426,110.18206853,1.863637
5427,141.66567761,3.568541
5428,106.8242526,1.015434
5429,118.35737041,1.688884
5430,132.06715633,0.3391615
5431,112.18187738,1.188672
5432,137.64596508,1.372805
5433,110.78738917,0.7680733
5434,137.45251402,3.668485
5435,110.92755146,0.7720331
5436,121.5947849,2.7701
5437,120.36954784,5.529913
5438,118.34085732,1.013813
5439,110.00253932,1.012313
5440,127.05306625,2.302623
5441,124.39438414,1.188377
5442,114.08678246,1.053576
5443,142.94959367,0.3361979
5444,133.22280162,0.7669269
5445,112.95981815,0.740539
5446,125.32017009,2.037885
5447,107.56746255,1.540873
5448,109.70848873,2.837031
5449,139.84341476,0.9307021
5450,129.08051451,2.57337
5451,129.89445458,0.4917988
5452,129.95061494,1.348745
5453,123.69187556,0.4649752
5454,119.36168968,0.6717773
5455,116.7501698,6.597067
5456,120.73881322,2.108907
5457,110.39110279,0.3385234
5458,126.36912215,3.475132
5459,133.2248982,7.44473
5460,126.78643999,1.926005
5461,141.67941982,2.062735
5462,111.51522563,3.695451
5463,140.07580878,2.704529
5464,137.79112126,1.079711
5465,121.8855147,2.023643
5466,122.59524009,2.327153
5467,138.60396704,0.7654535
5468,117.56924894,1.647076
5469,137.92544666,2.21749
5470,141.4440773,0.740333
5471,140.74415462,3.403521
5472,116.86625946,4.520684
5473,152.38407617,1.396406
5474,118.91030841,3.79496
5475,117.31877048,0.337943
5476,121.36584521,1.080868
5477,138.84498286,1.01395
5478,117.46239552,0.7697082
5479,115.88761421,0.7399246
