,aster30_wgs84_Barcelos,aster30_slope_Barcelos
5118,55.15282453,11.73079
5119,18.17733621,5.585714
5120,28.03703052,2.956587
5121,47.60690303,6.275064
5122,65.83005926,6.878091
5123,42.71564872,9.287085
5124,22.82509931,2.494312
5125,26.41992763,2.81109
5126,72.89686243,5.004554
5127,40.71357813,0.3274854
5128,21.26669872,4.690085
5129,33.25446042,4.854527
5130,52.88006765,2.300565
5131,49.07854585,14.33386
5132,12.14131494,3.609967
5133,26.96080766,5.906898
5134,47.47797526,5.728921
5135,26.57393505,6.126774
5136,21.61852103,9.695608
5137,35.0390093,1.46428
5138,29.26727911,13.79915
5139,48.941517,5.874276
5140,22.87449265,3.087315
5141,21.44710216,10.8492
5142,34.70838644,0.00133507
5143,47.68583649,1.648299
5144,20.43134204,2.798556
5145,49.53163418,11.14206
5146,59.46107598,4.707119
5147,52.10580033,6.610279
5148,36.55522149,6.288701
5149,41.24876605,5.253016
5150,39.59633545,4.446119
5151,18.0292432,1.038504
5152,23.60572882,3.30266
5153,38.09113697,3.390122
5154,30.78244987,3.351115
5155,22.12490338,4.889796
5156,11.8514384,6.868431
5157,45.40578742,11.55718
5158,24.50233535,6.472779
5159,35.90302059,3.622082
5160,39.54948454,12.11758
5161,34.75196004,6.893373
5162,7.81903524,2.954106
5163,12.43637352,1.041487
5164,40.25941563,5.327429
5165,20.09939643,3.389426
5166,46.35613241,5.734583
5167,38.47988702,6.893926
5168,39.07941578,5.391624
5169,48.84848445,7.571358
5170,42.96996262,8.897322
5171,36.60528041,11.57151
5172,45.17114644,4.933288
5173,45.73948315,5.610662
5174,43.22882579,9.710676
5175,50.76661332,7.321851
5176,39.63078898,3.479052
5177,27.77399816,3.345057
5178,22.07198769,1.921299
5179,50.14183699,6.68196
5180,49.12923467,2.81477
5181,60.30366003,4.098179
5182,56.76569307,7.6651
5183,45.10885808,6.680496
5184,47.75090186,8.925833
5185,46.09962546,6.028453
5186,19.63376674,9.435286
5187,47.75443335,2.655501
5188,11.98972028,5.814228
5189,19.37279202,6.313746
5190,45.26239655,6.961203
5191,37.38631057,2.626822
5192,31.42150867,4.90369
5193,14.47642237,12.04143
5194,26.06471568,5.502614
5195,49.97607584,9.225384
5196,44.57722249,2.796238
5197,53.09659084,7.060847
5198,51.09561957,3.283763
5199,24.80426751,8.205479
5200,44.47714102,7.838502
5201,45.85815299,3.9365
5202,56.02910768,3.351169
5203,37.85667472,2.800906
5204,50.79869406,8.512836
5205,29.17900065,9.966077
5206,21.55803906,2.817525
5207,19.66869227,2.208814
5208,67.01721289,29.73142
5209,54.09109789,3.106767
5210,51.76066212,5.93645
5211,43.93446468,1.357974
5212,44.63921301,3.351788
5213,47.93611734,4.275864
5214,33.85947915,4.39002
5215,30.27014834,2.210285
5216,38.5884232,4.932889
5217,29.36264784,6.860419
5218,41.25426768,0.00131602
5219,50.0061252,7.196524
5220,42.8696334,5.894503
5221,46.07694972,9.104634
5222,39.22379734,9.144018
5223,43.87615646,2.558146
5224,46.74269874,4.934067
5225,49.1462344,13.62508
5226,35.75698485,7.33049
5227,46.27676716,4.10058
5228,37.92045533,5.811162
5229,44.00396507,6.072164
5230,32.14046648,4.706986
5231,NaN,NaN
5232,32.0700948,6.611382
5233,44.56904277,3.725938
5234,22.8298576,2.573107
5235,10.67849147,3.121419
5236,34.21691333,11.68233
5237,46.00672697,2.362642
5238,36.97179373,1.03591
5239,38.3858733,6.047405
5240,39.63019206,1.774286
5241,37.95130104,8.164501
5242,50.42198118,2.796235
5243,26.9471176,4.965146
5244,28.8382955,3.814452
5245,25.49703988,9.465246
5246,28.61687067,6.565608
5247,38.00429864,2.795493
5248,57.57921407,1.677176
5249,35.94366406,2.001588
5250,26.39977203,3.261321
5251,42.27999736,4.632665
5252,25.36699178,5.005259
5253,NaN,NaN
5254,15.85281219,4.122507
5255,47.70502125,0.9251332
5256,24.01782258,8.454341
5257,41.79054662,1.911357
5258,28.92717696,0.00131878
5259,36.09711158,6.644613
5260,21.10041428,14.16759
5261,27.35891115,2.795512
5262,48.52118768,17.48363
5263,4.17252223,0.6561837
5264,59.40049073,2.976812
5265,30.61433041,3.369399
5266,36.67837373,5.649561
5267,17.43390145,4.590168
5268,40.67811783,8.7463
5269,16.41542647,1.473399
5270,40.06206086,4.623819
5271,25.4130664,9.867752
5272,51.03369934,4.675777
5273,32.04807008,27.33387
5274,30.26463945,5.116572
5275,28.10996456,7.891843
5276,59.43930282,3.240387
5277,67.71315095,4.764581
5278,32.96792198,3.663869
5279,19.2044799,6.266937
5280,49.80451651,4.189286
5281,49.03492983,3.950356
5282,34.76130235,5.243237
5283,33.18383923,4.140729
5284,48.12426999,7.234114
5285,41.90038491,3.834237
5286,41.0394315,4.186503
5287,42.27446437,4.765053
5288,50.10330134,10.17296
5289,44.21826322,7.839656
5290,34.7174812,9.351357
5291,41.99518681,6.166882
5292,40.55718389,6.944634
5293,16.86494351,2.811179
5294,36.99577911,4.065156
5295,40.30009659,5.318195
5296,14.27678164,5.81414
5297,27.86058398,7.74572
5298,20.73588168,11.18102
5299,22.57637431,0.4645048
5300,49.95865177,2.83446
5301,45.72004243,3.936528
5302,68.73021137,17.16975
5303,25.1229173,7.366554
5304,56.75926544,2.082075
5305,26.57766832,10.82963
5306,40.60602964,2.08167
5307,28.40430522,5.584302
5308,17.99573032,6.31375
5309,40.37358966,2.930487
5310,28.95419437,6.755656
5311,21.99890279,10.56282
5312,34.35829051,6.680646
5313,53.34475294,5.004501
5314,59.35582878,5.936402
5315,38.85027655,8.207142
5316,26.83515761,8.462255
5317,17.10328192,2.385942
5318,37.30127823,0.00131582
5319,47.21849282,6.126006
5320,40.55076554,3.032625
5321,44.26134008,4.980477
5322,41.3503048,3.938335
5323,59.43668465,4.60166
5324,52.95196187,3.839036
5325,33.16090168,1.922033
5326,58.29503557,1.356677
5327,35.2915298,13.2135
5328,18.74742246,5.905376
5329,40.92029978,7.154296
5330,61.06272951,2.930281
5331,38.46392659,4.929857
5332,22.36044157,8.54374
5333,18.00891,3.032626
5334,30.11966981,6.880016
5335,29.64704093,2.955902
5336,52.84283729,3.72514
5337,19.95487504,3.122037
5338,39.07046851,14.08848
5339,33.71481076,8.262671
5340,55.45106082,6.057021
5341,46.7069222,9.38494
5342,41.39865374,8.503641
5343,17.73592366,11.21958
5344,47.10970185,3.834385
5345,46.74936977,3.974015
5346,18.03739244,3.658823
5347,51.82000971,4.275725
5348,39.25042097,4.274867
5349,11.16259294,0.00131241
5350,51.32201913,3.282422
5351,35.46337188,8.135245
5352,45.09464272,6.545238
5353,58.26729968,11.24769
5354,49.19653204,5.352037
5355,32.01594225,2.641622
5356,31.57519808,1.764242
5357,41.89705083,5.617362
5358,49.72522224,8.547474
5359,36.08435452,1.674464
5360,70.06468285,4.592726
5361,64.01569108,10.47784
5362,30.85450689,5.995167
5363,26.53173118,2.654758
5364,36.34238287,4.274687
5365,44.8216047,17.21231
5366,43.66528624,3.954589
5367,37.25266079,3.955894
5368,53.17495104,0.9847637
5369,39.56988444,0.657963
5370,41.25570887,2.628592
5371,49.17225493,6.336075
5372,44.9026658,3.658808
5373,48.71171027,3.368884
5374,16.69407696,3.023877
5375,45.14226592,9.453562
5376,86.09831539,5.890659
5377,32.79329414,10.06582
5378,42.26691871,6.915321
5379,45.32362349,1.474183
5380,51.83556652,6.308837
5381,57.23032253,12.00751
5382,52.19392109,6.556025
5383,46.63693544,2.496678
5384,44.6220428,10.30563
5385,34.7943097,7.572025
5386,54.12872987,3.747341
5387,45.09553425,12.35029
5388,30.72486926,14.33509
5389,57.56500992,5.934241
5390,20.32339205,4.253686
5391,27.35469569,1.851049
5392,32.93321562,5.136615
5393,32.28441018,4.955723
5394,49.55017122,3.97477
5395,49.98936234,6.818811
5396,43.10302961,6.223597
5397,34.3065328,2.795515
5398,55.11130466,6.057796
5399,40.94719625,7.620046
5400,45.80568519,4.702013
5401,57.44349439,4.278906
5402,42.42242631,7.546108
5403,60.20018799,4.411685
5404,51.20598205,6.136717
5405,47.81685091,0.7342458
5406,12.86897367,19.71642
5407,40.38769586,0.9864823
5408,41.88680014,6.624109
5409,52.310679,6.913622
5410,47.8344941,6.73436
5411,13.05207344,3.679267
5412,22.25949133,3.995264
5413,32.8656506,3.748639
5414,47.06141415,1.035841
5415,47.32819866,5.894536
5416,45.72688193,3.974918
5417,27.82138407,3.271667
5418,26.98625755,6.944618
5419,51.23877529,8.052155
5420,43.46028965,2.944883
5421,37.50607191,4.09831
5422,73.45830143,1.398349
5423,47.84064967,2.072242
5424,20.3422034,6.903063
5425,11.55131309,6.57399
5426,30.93298199,3.501346
5427,41.80569913,2.558079
5428,37.37834021,6.516602
5429,16.41109723,4.275624
5430,33.25625344,7.301778
5431,39.95460887,8.882019
5432,39.94119658,5.584216
5433,50.64737984,9.291044
5434,38.17675656,5.251373
5435,17.71139765,4.713899
5436,56.04783089,7.330046
5437,45.44652047,7.911709
5438,22.40285002,2.11086
5439,45.86713841,2.330821
5440,54.67688229,5.584978
5441,35.06603868,12.57384
5442,27.03592528,8.181724
5443,25.51601676,0.9870581
5444,33.06925847,7.946057
5445,27.8293422,4.883555
5446,36.85939479,3.950367
5447,38.2890351,0.00131602
5448,20.32495657,3.974096
5449,39.01358492,3.949805
5450,47.70711632,7.433489
5451,13.39868858,5.582189
5452,44.59511238,6.75597
5453,10.94593084,3.8344
5454,43.13593801,14.85775
5455,39.61251775,5.540817
5456,56.21032373,3.301033
5457,30.09778222,6.336773
5458,35.72791366,4.684639
5459,42.61568954,3.814868
5460,26.68826057,13.22707
5461,21.98221052,11.20511
5462,28.17869372,15.49356
5463,48.52572136,7.652002
5464,42.85318959,3.538243
5465,42.1716902,7.000961
5466,38.16129294,15.13011
5467,35.89831791,1.464194
5468,55.70026745,21.10038
5469,47.12745714,6.919964
5470,39.72798533,6.347949
5471,38.98657568,8.864618
5472,39.9552785,13.73006
5473,18.75107943,3.342252
5474,59.33163473,10.6212
5475,54.61479969,8.3408
5476,21.1210208,19.16371
5477,34.96288836,6.345433
5478,50.6692341,10.39068
5479,53.90809916,2.0828
5480,48.65397439,8.457047
5481,19.25477174,9.498972
5482,41.09447722,8.144956
5483,26.52812636,6.046622
5484,28.63142547,0.328034
5485,32.7870628,8.314363
5486,12.97816706,1.772576
5487,22.90956235,11.42577
5488,35.7854253,3.947857
5489,19.92741023,4.901457
5490,48.71383109,3.01623
5491,48.53283625,2.109822
5492,13.50633846,4.12256
5493,24.64869588,7.234938
5494,48.88607477,13.56498
5495,29.47657207,6.134736
5496,40.60831032,2.209482
5497,49.17446035,8.396267
5498,30.67133425,7.777909
5499,13.39211134,4.253361
5500,32.16390058,8.511409
5501,42.08971537,17.82508
5502,38.95629367,12.01333
5503,34.80602157,7.635375
5504,20.97950005,1.911317
5505,28.93504364,4.122499
5506,24.50298502,4.579095
5507,36.57385198,1.997423
5508,44.95936853,13.80931
5509,40.08303923,4.381767
5510,20.54572399,2.573384
5511,40.4314589,2.712126
5512,42.89815057,8.255373
5513,NaN,NaN
5514,60.3284673,20.18772
5515,16.9573088,2.198795
5516,26.83860731,7.158489
5517,43.69225442,10.57446
5518,50.8604193,1.313798
5519,30.45803328,1.356066
5520,36.82177855,9.990903
5521,43.61666859,3.526104
5522,21.81555805,5.251011
5523,55.7519046,1.041475
5524,49.92349202,2.638999
5525,46.0848822,5.006182
5526,29.3306658,5.438132
5527,13.983238,5.391297
5528,52.50781608,12.1792
5529,57.49854567,11.43005
5530,44.90775525,2.639047
5531,38.74526005,4.262963
5532,20.79972254,1.473409
5533,42.31313074,4.828931
5534,61.40062684,12.30416
5535,30.06265102,6.610152
5536,23.83244611,5.167298
5537,38.43853859,5.244427
5538,43.54414855,6.75597
5539,38.68126695,1.390687
5540,20.51742079,5.609663
5541,23.91065097,11.38035
5542,49.98009958,14.38661
5543,52.96959273,2.095489
5544,33.56388197,5.884934
5545,44.98229111,2.496554
5546,39.62820519,1.647582
5547,29.34294245,4.189476
5548,63.44726805,9.497648
5549,28.79167983,2.646398
5550,49.01362856,11.13574
5551,50.53756024,6.645103
5552,49.31677702,5.746882
5553,32.36089579,2.651177
5554,40.35877073,2.360399
5555,44.96620958,5.318144
5556,19.03814435,3.561264
5557,42.65906822,1.994897
5558,54.75365243,4.290015
5559,43.92916414,5.480763
5560,51.91925165,3.109587
5561,45.18103501,3.501217
5562,54.32816577,8.589954
5563,46.05324563,7.652768
5564,41.25982667,4.85524
5565,47.45619227,5.613252
5566,26.35445323,2.555413
5567,38.85086637,7.223336
5568,34.15449919,0.3298206
5569,34.57128709,6.16058
5570,35.97650267,2.644908
5571,48.68044991,7.020435
5572,31.25371966,5.244789
5573,45.79139246,1.466895
5574,31.18828169,8.089036
5575,59.68770033,1.182534
5576,55.21005274,3.476856
5577,53.66267857,5.849659
5578,49.8692929,4.143031
5579,41.74237562,2.388342
5580,26.37448573,8.840933
5581,32.48824944,9.59754
5582,41.35408561,12.29356
5583,50.34181479,4.980532
5584,47.62377637,4.264096
5585,32.72850584,4.933735
5586,12.69169001,6.046796
5587,36.95402588,7.581985
5588,26.37041728,7.520347
5589,45.92728693,3.950377
5590,13.53626908,0.9870884
5591,21.37648535,7.968527
5592,52.24352137,3.106748
5593,37.70846461,4.275867
5594,43.13085287,1.642246
5595,27.28644616,11.71277
5596,39.8613167,5.647802
5597,49.75837847,2.972033
5598,53.91815771,3.344793
5599,38.27094596,3.241427
5600,42.24174304,3.953659
5601,39.00095866,8.164237
5602,31.79561841,6.565923
5603,47.74783395,0.9330196
5604,48.34489664,5.902658
5605,51.97353673,16.93702
5606,36.70296227,5.576269
5607,44.02343394,9.819023
5608,36.3734361,4.602223
5609,39.33896475,8.926703
5610,43.32456444,4.1863
5611,34.83560514,9.123311
5612,52.93655071,6.127997
5613,63.25271574,10.12625
5614,47.05921056,2.376573
5615,19.2258114,5.32957
5616,46.1490728,7.221273
5617,31.60850366,10.3397
5618,59.21724002,6.25791
5619,11.89380797,12.83315
5620,43.35294941,5.483457
5621,44.13895419,12.07573
5622,18.93740849,5.145007
5623,21.36621442,7.558663
5624,62.23230505,7.581413
5625,23.48505724,17.48247
5626,23.58204254,4.82855
5627,50.86175377,4.859202
5628,46.87862822,15.80733
5629,46.20245286,3.963901
5630,44.07382433,3.56202
5631,47.33108693,8.838419
5632,46.85950029,3.838423
5633,39.60726655,0.927614
5634,65.37666712,9.467931
5635,50.23026667,3.83767
5636,51.37485874,6.225697
5637,49.16871172,3.240738
5638,12.70676712,3.939517
5639,18.10153746,3.032
5640,48.75078973,3.30196
5641,24.04860538,1.390858
5642,33.61536622,10.08225
5643,32.84881737,7.328491
5644,49.19849026,2.082141
5645,40.96970081,6.609866
5646,72.37087228,15.19391
5647,28.18825354,7.196963
5648,53.44639984,11.52657
5649,44.31115171,7.599216
5650,27.51584229,5.079505
5651,48.60200963,5.144264
5652,42.9852089,2.313642
5653,38.69729935,5.098141
5654,55.00009574,7.194407
5655,41.42341441,5.28364
5656,40.08896267,9.290812
5657,24.18483517,2.324437
5658,56.55021719,3.974761
5659,13.50664791,7.1752
5660,56.1757423,5.728884
5661,41.19218845,1.766617
5662,67.15930511,20.54118
5663,39.31710655,10.08163
5664,34.74282953,5.555189
5665,29.35331007,3.10985
5666,35.65972338,2.573106
5667,45.11860764,5.813564
5668,59.02771075,11.03704
5669,25.00360999,15.93881
5670,42.67026173,5.102075
5671,45.28133766,13.86959
5672,45.83688591,3.293716
5673,22.10604281,11.00755
5674,52.15428037,5.998736
5675,50.24382651,4.590772
5676,32.48730951,3.680059
5677,31.49459891,12.61264
5678,49.29244,8.442764
5679,42.5802385,1.766533
5680,43.67063951,4.828611
5681,10.51736399,12.02426
5682,45.11289591,4.590796
5683,18.82214273,5.9075
5684,33.87992512,7.059809
5685,29.95950289,6.057211
5686,40.20617267,4.829367
5687,57.42304787,8.081822
5688,36.77810619,4.934018
5689,14.2291415,0.00131453
5690,38.15921993,5.559445
5691,41.13149014,3.422296
5692,36.76997287,12.20782
5693,56.53979084,3.226736
5694,45.90261098,4.278938
5695,45.73303871,4.399628
5696,36.01170543,2.833298
5697,46.6134789,0.9322425
5698,38.04994528,5.007157
5699,60.10147229,10.94286
5700,25.50583941,3.753544
5701,51.22427135,6.167733
5702,56.13508351,11.4761
5703,28.72938668,6.724158
5704,12.69190097,2.555826
5705,11.62821962,2.80091
5706,47.16561164,2.385839
5707,39.3600221,1.182546
5708,26.5835492,3.950137
5709,34.18741879,5.936388
5710,35.31401543,9.304482
5711,34.33074804,7.775804
5712,23.79456689,3.02423
5713,41.23918661,9.414697
5714,26.22646239,7.721714
5715,31.9303708,8.573509
5716,36.38468959,4.470536
5717,41.59493447,7.765657
5718,32.09152526,7.890884
5719,24.97354553,14.62543
5720,40.22057906,1.188634
5721,39.41815371,1.355979
5722,40.06854351,5.27901
5723,42.58666471,1.766382
5724,29.62880072,6.36342
5725,46.63264364,4.707114
5726,-3.17965766,2.20873
5727,41.44325671,4.157369
5728,49.3087964,5.90129
5729,48.43933475,10.5089
5730,48.18103064,2.376571
5731,23.45453597,2.300114
5732,45.49907712,4.274864
5733,37.27252465,0.00131608
5734,48.55724727,0.00132791
5735,33.47606304,3.674257
5736,47.0614102,7.040441
5737,25.7549806,17.24849
5738,46.51510432,6.127319
5739,49.41261779,0.00132325
5740,54.14798864,4.713545
5741,30.77192543,3.015969
5742,75.36419672,1.398368
5743,57.06969347,8.589814
5744,48.02751247,11.81968
5745,42.34942773,0.4645304
5746,53.50912546,11.82515
5747,43.11029247,3.540692
5748,20.47474344,5.587214
5749,26.51482689,1.672066
5750,34.87337311,2.712142
5751,34.3911627,7.384656
5752,38.69036223,3.283722
5753,25.83839409,3.954736
5754,55.30336866,8.083863
5755,38.76235041,9.415898
5756,36.79377083,8.191594
5757,56.98064093,8.186886
5758,51.68957376,3.03754
5759,28.60730297,2.19647
5760,41.55101832,0.7376099
5761,42.66510581,6.10908
5762,57.02557398,5.115881
5763,33.65813107,1.772556
5764,15.45150606,11.81516
5765,18.06256451,5.654498
5766,38.43294499,3.241607
5767,47.37633743,2.385926
5768,30.02549497,9.789027
5769,40.02185734,5.483376
5770,45.19898355,5.391321
5771,24.76629323,4.276229
5772,45.79375561,2.321796
5773,27.16804188,2.388406
5774,33.16546521,2.573136
5775,50.86853881,9.772353
5776,34.6221437,12.52079
5777,14.21805588,0.00131415
5778,38.8141135,14.16853
5779,43.04429647,2.703017
5780,12.59444616,3.369496
5781,43.82393672,2.494143
5782,19.44178274,5.905125
5783,12.2746817,2.496828
5784,47.24359277,1.674158
5785,51.76090247,3.086962
5786,22.07294982,11.04982
5787,26.95970439,7.218574
5788,10.18828306,10.45076
5789,37.17604159,5.257327
5790,44.90935094,0.9251404
5791,43.50935616,6.374317
5792,36.91520925,5.602842
5793,34.05623385,6.735173
5794,46.73623322,6.545886
5795,66.36290474,10.47311
5796,14.09349995,2.927853
5797,34.75173338,4.93402
5798,11.06868559,6.86811
5799,31.95947799,2.57333
5800,30.17011611,5.650267
5801,47.89236302,6.307818
5802,23.35497518,1.041467
5803,36.72253886,4.474808
5804,43.11061221,2.817132
5805,71.13439151,32.74304
5806,46.43465941,5.19178
5807,26.48548962,3.479434
5808,23.55985302,10.54395
5809,49.62273063,8.161937
5810,35.79844043,3.106729
5811,34.96396936,9.305853
5812,77.17996324,13.27425
5813,7.87535165,13.57183
5814,35.28922704,4.634705
5815,20.29451511,5.29962
5816,41.65999271,8.585114
5817,52.77424852,5.096245
5818,48.10085787,7.519941
5819,8.64011204,1.851252
5820,53.97719995,14.67542
5821,44.20446097,21.35901
5822,27.28234909,5.890758
5823,24.99862921,3.658957
5824,14.31132987,7.515244
5825,52.34543285,4.556436
5826,42.71412252,1.638728
5827,34.86437876,8.214161
5828,37.16936017,7.996367
5829,24.94889613,5.197891
5830,28.3943987,8.297635
5831,23.88901019,1.464201
5832,24.0610978,3.352639
5833,36.29565839,8.051445
5834,20.92467312,15.66821
5835,45.9227176,4.865174
5836,57.33185467,5.096902
5837,56.83813988,6.004651
5838,43.43579847,7.188962
5839,29.24397069,4.451478
5840,40.63760039,7.596903
5841,15.88826081,3.283716
5842,43.91661105,1.969977
5843,50.97782052,8.809026
5844,24.28830033,4.475925
5845,51.17179196,1.766284
5846,31.87564352,2.375841
5847,30.85111209,21.61807
5848,43.52906579,21.5366
5849,54.53893938,11.38093
5850,17.41950527,4.470502
5851,33.90906428,4.140756
5852,42.99632242,6.274341
5853,28.79281152,3.849167
5854,34.90897818,4.053298
5855,24.00134709,6.689033
5856,45.71566815,6.234603
5857,25.13350505,8.011342
5858,40.03903652,5.604764
5859,41.01933025,2.798549
5860,44.26407384,2.082093
5861,33.70967869,4.3686
5862,61.974721,3.54256
5863,27.75054381,9.541911
5864,40.05831117,9.099591
5865,56.99642298,13.79908
5866,16.09094875,2.000978
5867,35.30894922,2.496633
5868,43.91706255,3.964085
5869,37.3862532,6.473035
5870,19.67611013,2.655468
5871,50.96370663,3.81468
5872,52.13150698,6.525299
5873,39.95978743,3.106929
5874,34.83863968,3.422039
5875,43.17445653,3.658507
5876,27.86527357,3.975641
5877,59.21239189,0.4659243
5878,33.8886129,4.743113
5879,42.52821616,2.8006
5880,41.38581009,9.398639
5881,46.15712426,5.597942
5882,35.99299858,4.475512
5883,36.66736389,9.132151
5884,28.47853374,2.573386
5885,31.45068969,2.656188
5886,21.19386851,8.383284
5887,44.93277789,8.395284
5888,51.18901365,1.398365
5889,47.8147634,0.6566762
5890,36.94482734,1.997464
5891,39.47626257,6.50696
5892,54.03655757,3.561528
5893,18.07511362,11.1191
5894,39.04847258,11.08958
5895,41.34262239,13.10775
5896,18.68205647,9.19524
5897,37.68477539,1.313823
5898,51.09666972,2.702601
5899,38.16242933,2.712818
5900,43.07217997,7.201518
5901,53.15010947,6.981207
5902,45.69121044,5.281014
5903,52.55903425,0.9846967
5904,35.22691392,4.265646
5905,11.34343994,9.309837
5906,30.48952664,1.999434
5907,35.81092383,2.812169
5908,47.55871045,2.654752
5909,31.1525099,5.078962
5910,47.43329307,5.580459
5911,41.43403615,5.280797
5912,52.62509017,3.540757
5913,50.93239959,6.755967
5914,65.21264583,5.078945
5915,39.7959439,5.813467
5916,45.76144188,3.54054
5917,41.55872056,5.080937
5918,22.42438439,4.918912
5919,20.58309168,1.994966
5920,43.74490782,5.900816
5921,21.97261058,5.540144
5922,39.83460783,3.122029
5923,14.89507676,1.67453
5924,50.98408269,3.433264
5925,31.8438191,11.62774
5926,36.64863582,3.679314
5927,28.60962427,1.041064
5928,44.97804317,7.599229
5929,32.84219663,6.308592
5930,45.69203943,4.065856
5931,45.09729655,2.705193
5932,41.01395831,4.644289
5933,50.42037796,10.35536
5934,40.29757971,5.279381
5935,45.68341883,7.059861
5936,49.574024,5.097466
5937,37.77622421,5.137189
5938,15.34938466,1.995407
5939,44.27683429,2.506658
5940,49.45585628,5.007146
5941,38.27183673,2.396507
5942,29.22040961,6.945402
5943,52.97422853,9.252869
5944,33.97699734,1.908721
5945,38.91654955,8.291564
5946,31.2707894,2.812876
5947,45.24726096,10.35605
5948,21.74067093,4.782892
5949,19.95052017,6.894881
5950,42.23563665,2.496616
5951,40.99460307,7.617541
5952,46.11434529,3.56199
5953,48.84077792,4.558813
5954,59.05052022,10.02069
5955,41.4815469,1.920644
5956,18.31611908,1.643582
5957,52.55236804,3.284153
5958,37.48885841,4.782972
5959,12.93961163,7.020779
5960,23.58997577,1.6479
5961,39.60888142,4.14294
5962,64.34574984,10.35682
5963,45.08730714,3.121357
5964,48.89162878,1.647915
5965,58.493201,16.90811
5966,42.56750878,4.713306
5967,46.95429983,4.88418
5968,53.10217933,5.394921
5969,32.79214836,8.986853
5970,57.55636736,13.59682
5971,52.36863712,13.20255
5972,42.32618134,10.17766
5973,39.32546417,10.94032
5974,46.86262451,3.952975
5975,56.09632478,6.280097
5976,41.75529681,3.238082
5977,34.35686952,6.81845
5978,1.79841511,9.131801
5979,54.15910116,6.289189
5980,34.39157938,3.282385
5981,28.45286365,2.817264
5982,46.75203121,5.55546
5983,51.01339151,10.80302
5984,50.95101633,7.36484
5985,46.22802966,4.744374
5986,52.82827611,3.97405
5987,48.87978295,5.102114
5988,78.17722392,5.813459
5989,25.61675635,1.473377
5990,42.45961633,3.561221
5991,17.5974293,6.551388
5992,23.14844784,3.975641
5993,13.9671731,3.937296
5994,52.41853842,3.730958
5995,50.21592978,10.77291
5996,38.66221072,1.035902
5997,24.428369,3.293687
5998,68.70728838,8.297463
5999,49.64939173,3.701958
6000,43.19950844,3.121399
6001,27.90943144,5.281506
6002,36.93859985,6.715972
6003,57.45120403,8.862799
6004,23.01815221,8.485304
6005,22.83643535,5.115508
6006,41.84566616,2.387984
6007,28.32503782,8.15957
6008,19.95212661,6.030702
6009,36.76927247,8.486934
6010,46.67718472,1.865148
6011,19.54324222,5.244655
6012,49.04437629,3.728596
6013,33.73107226,9.103656
6014,22.31904642,5.2506
6015,39.49400998,10.01986
6016,34.45893802,5.096913
6017,18.07017042,4.123263
6018,40.55507568,5.792484
6019,43.42184854,4.884561
6020,53.31079926,4.643174
6021,46.74376012,2.705182
6022,45.18915508,4.454102
6023,53.40540297,16.72454
6024,38.57210175,1.398363
6025,43.45889316,6.314439
6026,22.79868493,3.50123
6027,21.27276774,5.018829
6028,34.96234486,8.711326
6029,45.71565135,3.849157
6030,47.09914366,1.188627
6031,31.02632763,5.288455
6032,23.3231951,2.298378
6033,37.7004064,3.501213
6034,42.5171242,10.3161
6035,41.72784313,7.500701
6036,39.45627424,12.11379
6037,33.09978329,6.601678
6038,27.24749113,2.574097
6039,42.9468651,11.18905
6040,44.73771628,4.05081
6041,68.13511467,10.8668
6042,13.60346059,3.991497
6043,29.989139,6.250414
6044,47.84613432,0.465937
6045,29.51339632,9.545672
6046,19.04036974,8.536859
6047,28.88431121,3.995079
6048,49.50009533,12.96229
6049,39.12923954,3.037563
6050,36.43187659,3.666421
6051,55.9996784,11.98214
6052,48.89033798,6.440227
6053,37.33987695,14.18883
6054,52.78923967,0.9276459
6055,23.67113088,3.284346
6056,48.08095491,4.2145
6057,33.17535368,4.274469
6058,46.34728665,2.395248
6059,35.87278217,3.419888
6060,49.23856743,10.22006
6061,20.88653113,11.43066
6062,46.892535,3.022158
6063,39.80336309,1.313214
6064,28.84211131,13.10018
6065,74.19591826,9.949626
6066,49.65120761,3.432538
6067,30.9213217,5.729524
6068,47.11082002,7.366522
6069,24.56109748,2.507354
6070,42.67899448,0.3292175
6071,38.07539593,5.814597
6072,26.17729634,6.223667
6073,40.48841636,3.344404
6074,58.0248395,18.74226
6075,21.78692265,11.82534
6076,40.74340461,1.908867
6077,41.43604409,2.812234
6078,41.72691842,9.771278
6079,46.55645851,6.334513
6080,57.67060756,13.21541
6081,46.19929161,2.97675
6082,14.61145066,6.879841
6083,35.75378848,5.503052
6084,73.16456479,1.865155
6085,34.57727305,4.932113
6086,51.70671091,10.77654
6087,12.74545892,9.76726
6088,28.98616949,11.9491
6089,16.8810831,1.388184
6090,32.64367213,6.230147
6091,12.70927896,11.38773
6092,36.96171106,7.652
6093,43.82136713,8.688804
6094,32.95108567,7.330058
6095,26.01818899,7.618237
6096,40.91054447,11.73003
6097,37.67687416,6.134356
6098,28.33459819,0.7375731
6099,41.79168306,17.40005
6100,43.40867003,1.189118
6101,42.49912375,3.674844
6102,34.94832688,5.576374
6103,44.53459511,4.927083
6104,36.45041563,6.15978
6105,39.1666494,5.096195
6106,44.66348455,3.660976
6107,39.65231044,5.327673
6108,39.52280065,4.162946
6109,41.15937707,0.731599
6110,45.09498099,5.358628
6111,40.78206703,1.971816
6112,45.05774928,5.560135
6113,40.62992937,0.3292693
6114,45.26079362,6.760299
