,X,Y,tdx12_Araca,tdx30_Araca,srtm30_Araca,srtm30_wgs84_Araca,aster30_Araca,aster30_wgs84_Araca,aw3d30_Araca,aw3d30_wgs84_Araca
5685,116.79183968,-63.64936372,0.95794636,0.95802267,0.95802267,0.95802267,0.95802267,0.95802267,0.95789548,0.95789548
5686,32.03046639,-63.07106971,0.06387036,0.06379768,0.06379768,0.06379768,0.06379768,0.06379768,0.06391882,0.06391882
5687,65.15134802,-63.74216583,0.66100209,0.66102892,0.66102892,0.66102892,0.66102892,0.66102892,0.6609842,0.6609842
5688,52.44099095,-63.72856388,0.13235687,0.13229561,0.13229561,0.13229561,0.13229561,0.13229561,0.13239772,0.13239772
5689,49.88307827,-63.90585835,0.11029443,0.11022949,0.11022949,0.11022949,0.11022949,0.11022949,0.11033773,0.11033773
5690,NaN,-63.31301764,0.92999255,0.93006421,0.93006421,0.93006421,0.93006421,0.93006421,0.92994478,0.92994478
5691,41.8517479,-63.5393883,0.3865208,0.38650189,0.38650189,0.38650189,0.38650189,0.38650189,0.38653341,0.38653341
5692,NaN,-63.75796004,0.2472025,0.24716037,0.24716037,0.24716037,0.24716037,0.24716037,0.24723059,0.24723059
5693,69.27808663,-63.82638279,0.7733614,0.77340696,0.77340696,0.77340696,0.77340696,0.77340696,0.77333103,0.77333103
5694,NaN,-63.45986192,0.43045332,0.43044173,0.43044173,0.43044173,0.43044173,0.43044173,0.43046105,0.43046105
5695,NaN,-63.00373604,0.48741179,0.48740969,0.48740969,0.48740969,0.48740969,0.48740969,0.48741318,0.48741318
5696,52.66792961,-63.85447703,0.24054163,0.24049839,0.24049839,0.24049839,0.24049839,0.24049839,0.24057046,0.24057046
5697,NaN,-63.30762862,0.31129997,0.31126853,0.31126853,0.31126853,0.31126853,0.31126853,0.31132094,0.31132094
5698,34.91270997,-63.08664299,0.3361104,0.33608309,0.33608309,0.33608309,0.33608309,0.33608309,0.33612861,0.33612861
5699,65.89380642,-63.6699359,0.84462357,0.844681,0.844681,0.844681,0.844681,0.844681,0.84458528,0.84458528
5700,55.18431738,-63.62806816,0.16788259,0.16782724,0.16782724,0.16782724,0.16782724,0.16782724,0.16791949,0.16791949
5701,55.96675263,-63.65348369,0.63750372,0.63752663,0.63752663,0.63752663,0.63752663,0.63752663,0.63748844,0.63748844
5702,47.78868264,-63.90804723,0.25220073,0.25215943,0.25215943,0.25215943,0.25215943,0.25215943,0.25222826,0.25222826
5703,54.39534611,-63.70503503,0.11875929,0.11869575,0.11869575,0.11869575,0.11869575,0.11869575,0.11880164,0.11880164
5704,50.44967725,-63.26205529,0.04154596,0.04146956,0.04146956,0.04146956,0.04146956,0.04146956,0.04159689,0.04159689
5705,NaN,-63.24188427,0.06225817,0.06218522,0.06218522,0.06218522,0.06218522,0.06218522,0.06230681,0.06230681
5706,35.01386378,-63.1451716,0.37527344,0.37525265,0.37525265,0.37525265,0.37525265,0.37525265,0.3752873,0.3752873
5707,56.05204669,-63.60165538,0.28223068,0.28219439,0.28219439,0.28219439,0.28219439,0.28219439,0.28225488,0.28225488
5708,49.260185,-63.62141088,0.03098712,0.03090896,0.03090896,0.03090896,0.03090896,0.03090896,0.03103923,0.03103923
5709,NaN,-63.34271633,0.98604942,0.98613042,0.98613042,0.98613042,0.98613042,0.98613042,0.98599542,0.98599542
5710,44.1229353,-63.09670192,0.00083209,0.0007489,0.0007489,0.0007489,0.0007489,0.0007489,0.00088754,0.00088754
5711,NaN,-63.3633732,0.86948574,0.86954732,0.86954732,0.86954732,0.86954732,0.86954732,0.86944469,0.86944469
5712,77.62174468,-63.54028193,0.83177833,0.83183362,0.83183362,0.83183362,0.83183362,0.83183362,0.83174147,0.83174147
5713,38.08854684,-63.2070593,0.48349267,0.48348992,0.48348992,0.48348992,0.48348992,0.48348992,0.4834945,0.4834945
5714,67.88891945,-63.99693271,0.42510703,0.42509455,0.42509455,0.42509455,0.42509455,0.42509455,0.42511535,0.42511535
5715,41.59052667,-63.83968143,0.30364918,0.30361646,0.30361646,0.30361646,0.30361646,0.30361646,0.30367099,0.30367099
5716,43.07766268,-63.62338274,0.32229421,0.32226459,0.32226459,0.32226459,0.32226459,0.32226459,0.32231395,0.32231395
5717,NaN,-63.32898398,0.40963406,0.409619,0.409619,0.409619,0.409619,0.409619,0.4096441,0.4096441
5718,NaN,-63.43689241,0.0863872,0.08631828,0.08631828,0.08631828,0.08631828,0.08631828,0.08643316,0.08643316
5719,NaN,-63.37812888,0.04740942,0.047334,0.047334,0.047334,0.047334,0.047334,0.0474597,0.0474597
5720,NaN,-63.29684229,0.80049314,0.80054321,0.80054321,0.80054321,0.80054321,0.80054321,0.80045975,0.80045975
5721,NaN,-63.37422881,0.7918286,0.79187724,0.79187724,0.79187724,0.79187724,0.79187724,0.79179618,0.79179618
5722,36.7957356,-63.5134374,0.38449534,0.38447609,0.38447609,0.38447609,0.38447609,0.38447609,0.38450817,0.38450817
5723,42.25934409,-63.66100174,0.16868497,0.16862975,0.16862975,0.16862975,0.16862975,0.16862975,0.16872177,0.16872177
5724,49.31367152,-63.75670904,0.43694071,0.4369302,0.4369302,0.4369302,0.4369302,0.4369302,0.43694771,0.43694771
5725,NaN,-63.41073846,0.63045471,0.63047645,0.63047645,0.63047645,0.63047645,0.63047645,0.63044022,0.63044022
5726,80.64558147,-63.55317343,0.83874105,0.8387975,0.8387975,0.8387975,0.8387975,0.8387975,0.83870341,0.83870341
5727,NaN,-63.33586005,0.63631231,0.63633503,0.63633503,0.63633503,0.63633503,0.63633503,0.63629717,0.63629717
5728,33.13246136,-63.19716037,0.35501525,0.35499108,0.35499108,0.35499108,0.35499108,0.35499108,0.35503135,0.35503135
5729,74.19201706,-63.79648071,0.80831013,0.80836151,0.80836151,0.80836151,0.80836151,0.80836151,0.80827588,0.80827588
5730,49.89928378,-63.56646265,0.4093609,0.40934579,0.40934579,0.40934579,0.40934579,0.40934579,0.40937097,0.40937097
5731,51.13658305,-63.60777875,0.16984,0.16978498,0.16978498,0.16978498,0.16978498,0.16978498,0.16987668,0.16987668
5732,NaN,-63.4244825,0.84632215,0.84637987,0.84637987,0.84637987,0.84637987,0.84637987,0.84628368,0.84628368
5733,55.92501548,-63.95926451,0.23656175,0.23651785,0.23651785,0.23651785,0.23651785,0.23651785,0.23659102,0.23659102
5734,NaN,-63.33895968,0.4945132,0.49451229,0.49451229,0.49451229,0.49451229,0.49451229,0.49451381,0.49451381
5735,NaN,-63.28255719,0.41562385,0.41560979,0.41560979,0.41560979,0.41560979,0.41560979,0.41563322,0.41563322
5736,52.73474787,-63.9553977,0.50939629,0.50939786,0.50939786,0.50939786,0.50939786,0.50939786,0.50939525,0.50939525
5737,56.41897848,-63.71743991,0.12620376,0.12614146,0.12614146,0.12614146,0.12614146,0.12614146,0.12624528,0.12624528
5738,NaN,-63.31585109,0.47439936,0.47439509,0.47439509,0.47439509,0.47439509,0.47439509,0.4744022,0.4744022
5739,39.21133044,-63.20261907,0.23008308,0.2300381,0.2300381,0.2300381,0.2300381,0.2300381,0.23011307,0.23011307
5740,55.88657975,-63.59701726,0.55491379,0.55492294,0.55492294,0.55492294,0.55492294,0.55492294,0.55490769,0.55490769
5741,NaN,-63.16222113,0.94988895,0.94996393,0.94996393,0.94996393,0.94996393,0.94996393,0.94983897,0.94983897
5742,52.09568568,-63.71337942,0.64583637,0.64586067,0.64586067,0.64586067,0.64586067,0.64586067,0.64582017,0.64582017
5743,65.85632663,-63.64086329,0.79532768,0.79537689,0.79537689,0.79537689,0.79537689,0.79537689,0.79529487,0.79529487
5744,56.7829169,-63.55765772,0.58680028,0.58681474,0.58681474,0.58681474,0.58681474,0.58681474,0.58679063,0.58679063
5745,37.15585448,-63.17166363,0.2119266,0.2118786,0.2118786,0.2118786,0.2118786,0.2118786,0.21195861,0.21195861
5746,81.28473781,-63.87382622,0.95117864,0.95125383,0.95125383,0.95125383,0.95125383,0.95125383,0.95112852,0.95112852
5747,60.78202795,-63.97426102,0.50585308,0.50585406,0.50585406,0.50585406,0.50585406,0.50585406,0.50585243,0.50585243
5748,1267.37206987,-63.4494233,0.95380696,0.95388259,0.95388259,0.95388259,0.95388259,0.95388259,0.95375654,0.95375654
5749,36.19215681,-63.61964666,0.12526447,0.12520202,0.12520202,0.12520202,0.12520202,0.12520202,0.1253061,0.1253061
5750,32.76818216,-63.01878827,0.34747266,0.34744724,0.34744724,0.34744724,0.34744724,0.34744724,0.3474896,0.3474896
5751,41.04459618,-63.98231338,0.14852525,0.14846668,0.14846668,0.14846668,0.14846668,0.14846668,0.1485643,0.1485643
5752,NaN,-63.33064625,0.28363415,0.28359809,0.28359809,0.28359809,0.28359809,0.28359809,0.28365819,0.28365819
5753,NaN,-63.34404035,0.12093936,0.12087619,0.12087619,0.12087619,0.12087619,0.12087619,0.12098148,0.12098148
5754,67.0683849,-63.74056786,0.80754163,0.80759288,0.80759288,0.80759288,0.80759288,0.80759288,0.80750746,0.80750746
5755,81.51033733,-63.9612523,0.90092618,0.90099299,0.90099299,0.90099299,0.90099299,0.90099299,0.90088164,0.90088164
5756,47.45838583,-63.7741871,0.26949218,0.26945376,0.26945376,0.26945376,0.26945376,0.26945376,0.26951779,0.26951779
5757,31.85500963,-63.05692337,0.32950245,0.32947404,0.32947404,0.32947404,0.32947404,0.32947404,0.32952139,0.32952139
5758,48.36945839,-63.77644217,0.42016252,0.42014922,0.42014922,0.42014922,0.42014922,0.42014922,0.42017139,0.42017139
5759,43.29124007,-63.74062265,0.41264456,0.41263,0.41263,0.41263,0.41263,0.41263,0.41265426,0.41265426
5760,NaN,-63.0207966,0.78388971,0.78393702,0.78393702,0.78393702,0.78393702,0.78393702,0.78385817,0.78385817
5761,48.63928959,-63.02348895,0.64320751,0.64323137,0.64323137,0.64323137,0.64323137,0.64323137,0.6431916,0.6431916
5762,53.77502348,-63.54348805,0.5432079,0.5432151,0.5432151,0.5432151,0.5432151,0.5432151,0.5432031,0.5432031
5763,47.3460634,-63.78404149,0.48805346,0.48805147,0.48805147,0.48805147,0.48805147,0.48805147,0.48805479,0.48805479
5764,42.13559921,-63.6291774,0.24905659,0.24901477,0.24901477,0.24901477,0.24901477,0.24901477,0.24908446,0.24908446
5765,NaN,-63.45923657,0.20652926,0.20648036,0.20648036,0.20648036,0.20648036,0.20648036,0.20656187,0.20656187
5766,NaN,-63.26489836,0.41441415,0.41439989,0.41439989,0.41439989,0.41439989,0.41439989,0.41442366,0.41442366
5767,28.17773139,-63.17177891,0.17430504,0.17425076,0.17425076,0.17425076,0.17425076,0.17425076,0.17434122,0.17434122
5768,52.68131688,-63.81937578,0.09756856,0.0975015,0.0975015,0.0975015,0.0975015,0.0975015,0.09761327,0.09761327
5769,56.69951681,-63.94816895,0.53800599,0.53801233,0.53801233,0.53801233,0.53801233,0.53801233,0.53800177,0.53800177
5770,39.06824696,-63.2190929,0.57718751,0.57720037,0.57720037,0.57720037,0.57720037,0.57720037,0.57717893,0.57717893
5771,341.77087324,-63.14250828,0.89518563,0.89525149,0.89525149,0.89525149,0.89525149,0.89525149,0.89514173,0.89514173
5772,NaN,-63.43637732,0.50005488,0.50005489,0.50005489,0.50005489,0.50005489,0.50005489,0.50005488,0.50005488
5773,48.88912576,-63.56585221,0.42523715,0.42522469,0.42522469,0.42522469,0.42522469,0.42522469,0.42524546,0.42524546
5774,NaN,-63.10153407,0.22663556,0.22659,0.22659,0.22659,0.22659,0.22659,0.22666593,0.22666593
5775,NaN,-63.43017134,0.37767542,0.37765503,0.37765503,0.37765503,0.37765503,0.37765503,0.37768901,0.37768901
5776,53.38851279,-63.2583458,0.12864451,0.12858262,0.12858262,0.12858262,0.12858262,0.12858262,0.12868576,0.12868576
5777,51.87210369,-63.89507633,0.08873299,0.08866445,0.08866445,0.08866445,0.08866445,0.08866445,0.08877868,0.08877868
5778,48.49512314,-63.85151118,0.5005414,0.50054149,0.50054149,0.50054149,0.50054149,0.50054149,0.50054134,0.50054134
5779,NaN,-63.20630942,0.73953604,0.73957596,0.73957596,0.73957596,0.73957596,0.73957596,0.73950943,0.73950943
5780,24.36398926,-63.22027746,0.03419206,0.03411443,0.03411443,0.03411443,0.03411443,0.03411443,0.03424381,0.03424381
5781,NaN,-63.39007591,0.30204976,0.30201677,0.30201677,0.30201677,0.30201677,0.30201677,0.30207175,0.30207175
5782,52.14314844,-63.69214238,0.47568905,0.475685,0.475685,0.475685,0.475685,0.475685,0.47569175,0.47569175
5783,30.97034986,-63.5372145,0.17845468,0.1784011,0.1784011,0.1784011,0.1784011,0.1784011,0.17849041,0.17849041
5784,NaN,-63.10976226,0.14611069,0.14605172,0.14605172,0.14605172,0.14605172,0.14605172,0.14615001,0.14615001
5785,NaN,-63.016314,0.49156266,0.49156126,0.49156126,0.49156126,0.49156126,0.49156126,0.4915636,0.4915636
5786,51.7352235,-63.92571582,0.39759467,0.39757761,0.39757761,0.39757761,0.39757761,0.39757761,0.39760605,0.39760605
5787,55.61588527,-63.81951847,0.19335879,0.19330768,0.19330768,0.19330768,0.19330768,0.19330768,0.19339285,0.19339285
5788,55.84613645,-63.86724691,0.03084626,0.03076808,0.03076808,0.03076808,0.03076808,0.03076808,0.03089838,0.03089838
5789,NaN,-63.25204561,0.71513838,0.71517423,0.71517423,0.71517423,0.71517423,0.71517423,0.71511448,0.71511448
5790,33.81085454,-63.06688546,0.46038516,0.46037856,0.46037856,0.46037856,0.46037856,0.46037856,0.46038956,0.46038956
5791,31.3008807,-63.26990272,0.32648051,0.3264516,0.3264516,0.3264516,0.3264516,0.3264516,0.32649979,0.32649979
5792,52.57873084,-63.84824981,0.35370677,0.35368239,0.35368239,0.35368239,0.35368239,0.35368239,0.35372303,0.35372303
5793,42.95187143,-63.1674896,0.59809498,0.59811133,0.59811133,0.59811133,0.59811133,0.59811133,0.59808409,0.59808409
5794,34.40611897,-63.76615972,0.32192932,0.32189965,0.32189965,0.32189965,0.32189965,0.32189965,0.3219491,0.3219491
5795,332.10804063,-63.73888928,0.72735748,0.72739537,0.72739537,0.72739537,0.72739537,0.72739537,0.72733223,0.72733223
5796,48.99141176,-63.19833215,0.64980491,0.64982988,0.64982988,0.64982988,0.64982988,0.64982988,0.64978827,0.64978827
5797,54.41576089,-63.72654902,0.16328997,0.16323385,0.16323385,0.16323385,0.16323385,0.16323385,0.16332737,0.16332737
5798,NaN,-63.24295536,0.82502012,0.82507428,0.82507428,0.82507428,0.82507428,0.82507428,0.82498401,0.82498401
5799,63.75617436,-63.59145686,0.78175641,0.78180336,0.78180336,0.78180336,0.78180336,0.78180336,0.7817251,0.7817251
5800,45.82360779,-63.88160227,0.10992391,0.1098589,0.1098589,0.1098589,0.1098589,0.1098589,0.10996724,0.10996724
5801,36.55258541,-63.81060774,0.25665141,0.25661085,0.25661085,0.25661085,0.25661085,0.25661085,0.25667844,0.25667844
5802,861.2792568,-63.41299256,0.99179743,0.99187938,0.99187938,0.99187938,0.99187938,0.99187938,0.99174279,0.99174279
5803,NaN,-63.26667449,0.01386988,0.01378886,0.01378886,0.01378886,0.01378886,0.01378886,0.01392389,0.01392389
5804,NaN,-63.27781671,0.88160878,0.88167237,0.88167237,0.88167237,0.88167237,0.88167237,0.88156638,0.88156638
5805,55.78900863,-63.916846,0.28370892,0.28367287,0.28367287,0.28367287,0.28367287,0.28367287,0.28373295,0.28373295
5806,84.21776532,-63.84511326,0.95757491,0.95765116,0.95765116,0.95765116,0.95765116,0.95765116,0.95752407,0.95752407
5807,33.2692392,-63.18470184,0.06494444,0.06487194,0.06487194,0.06487194,0.06487194,0.06487194,0.06499277,0.06499277
5808,40.23606503,-63.61881271,0.05673204,0.05665817,0.05665817,0.05665817,0.05665817,0.05665817,0.05678129,0.05678129
5809,140.49534346,-63.50448753,0.93718619,0.93725905,0.93725905,0.93725905,0.93725905,0.93725905,0.93713762,0.93713762
5810,85.78541089,-63.13822082,0.84000398,0.84006064,0.84006064,0.84006064,0.84006064,0.84006064,0.83996621,0.83996621
5811,77.77867986,-63.62428216,0.87739423,0.87745712,0.87745712,0.87745712,0.87745712,0.87745712,0.8773523,0.8773523
5812,70.98015311,-63.72850703,0.92382004,0.92389067,0.92389067,0.92389067,0.92389067,0.92389067,0.92377295,0.92377295
5813,71.68843783,-63.56801522,0.81575648,0.81580911,0.81580911,0.81580911,0.81580911,0.81580911,0.8157214,0.8157214
5814,NaN,-63.2748478,0.640524,0.64054741,0.64054741,0.64054741,0.64054741,0.64054741,0.64050838,0.64050838
5815,40.94808497,-63.93103981,0.10565072,0.10558501,0.10558501,0.10558501,0.10558501,0.10558501,0.10569454,0.10569454
5816,97.53272403,-63.52784677,0.96149735,0.96157426,0.96157426,0.96157426,0.96157426,0.96157426,0.96144608,0.96144608
5817,NaN,-63.02015064,0.48660052,0.48659829,0.48659829,0.48659829,0.48659829,0.48659829,0.48660201,0.48660201
5818,NaN,-63.22311826,0.72014358,0.72018027,0.72018027,0.72018027,0.72018027,0.72018027,0.72011912,0.72011912
5819,NaN,-63.24215497,0.04619062,0.046115,0.046115,0.046115,0.046115,0.046115,0.04624104,0.04624104
5820,51.64337229,-63.89209306,0.41557294,0.41555888,0.41555888,0.41555888,0.41555888,0.41555888,0.41558232,0.41558232
5821,67.99655362,-63.72963344,0.89723902,0.89730522,0.89730522,0.89730522,0.89730522,0.89730522,0.89719488,0.89719488
5822,NaN,-63.24721416,0.55945881,0.55946872,0.55946872,0.55946872,0.55946872,0.55946872,0.5594522,0.5594522
5823,53.6556276,-63.80386076,0.08102386,0.08095404,0.08095404,0.08095404,0.08095404,0.08095404,0.08107041,0.08107041
5824,46.0236464,-63.63723026,0.46909177,0.46908662,0.46908662,0.46908662,0.46908662,0.46908662,0.4690952,0.4690952
5825,NaN,-63.73678881,0.74356038,0.74360097,0.74360097,0.74360097,0.74360097,0.74360097,0.74353333,0.74353333
5826,73.55097519,-63.50588956,0.8268931,0.82694758,0.82694758,0.82694758,0.82694758,0.82694758,0.82685679,0.82685679
5827,36.52711913,-63.81410801,0.30815958,0.30812761,0.30812761,0.30812761,0.30812761,0.30812761,0.30818089,0.30818089
5828,NaN,-63.45906459,0.05281868,0.05274416,0.05274416,0.05274416,0.05274416,0.05274416,0.05286836,0.05286836
5829,67.65040956,-63.96763485,0.69157114,0.69160307,0.69160307,0.69160307,0.69160307,0.69160307,0.69154986,0.69154986
5830,NaN,-63.01148508,0.9559151,0.95599108,0.95599108,0.95599108,0.95599108,0.95599108,0.95586445,0.95586445
5831,89.72644392,-63.61495841,0.9416264,0.94169999,0.94169999,0.94169999,0.94169999,0.94169999,0.94157733,0.94157733
5832,NaN,-63.45602991,0.19779635,0.19774599,0.19774599,0.19774599,0.19774599,0.19774599,0.19782992,0.19782992
5833,32.11951177,-63.18583423,0.33539649,0.33536906,0.33536906,0.33536906,0.33536906,0.33536906,0.33541478,0.33541478
5834,NaN,-63.56503515,0.74352963,0.74357021,0.74357021,0.74357021,0.74357021,0.74357021,0.74350257,0.74350257
5835,42.67567212,-63.4809629,0.47386065,0.4738563,0.4738563,0.4738563,0.4738563,0.4738563,0.47386356,0.47386356
5836,52.06489337,-63.69754757,0.63740629,0.63742919,0.63742919,0.63742919,0.63742919,0.63742919,0.63739103,0.63739103
5837,64.6310166,-63.50898687,0.67751822,0.6775478,0.6775478,0.6775478,0.6775478,0.6775478,0.6774985,0.6774985
5838,NaN,-63.0375661,0.98557148,0.9856524,0.9856524,0.9856524,0.9856524,0.9856524,0.98551754,0.98551754
5839,1115.18528962,-63.36599626,0.98589239,0.98597336,0.98597336,0.98597336,0.98597336,0.98597336,0.98583841,0.98583841
5840,NaN,-63.02606388,0.6878218,0.6878531,0.6878531,0.6878531,0.6878531,0.6878531,0.68780094,0.68780094
5841,NaN,-63.41631986,0.30319343,0.30316064,0.30316064,0.30316064,0.30316064,0.30316064,0.3032153,0.3032153
5842,NaN,-63.22906056,0.97473696,0.97481607,0.97481607,0.97481607,0.97481607,0.97481607,0.97468421,0.97468421
5843,52.63830511,-63.86866749,0.33705166,0.33702451,0.33702451,0.33702451,0.33702451,0.33702451,0.33706977,0.33706977
5844,43.0044427,-63.63405705,0.48988198,0.48988029,0.48988029,0.48988029,0.48988029,0.48988029,0.4898831,0.4898831
5845,NaN,-63.18035802,0.4854859,0.48548349,0.48548349,0.48548349,0.48548349,0.48548349,0.48548752,0.48548752
5846,NaN,-63.38469695,0.21102432,0.21097616,0.21097616,0.21097616,0.21097616,0.21097616,0.21105643,0.21105643
5847,596.70314913,-63.61429494,0.98641694,0.986498,0.986498,0.986498,0.986498,0.986498,0.9863629,0.9863629
5848,68.24539832,-63.7781866,0.6384458,0.63846887,0.63846887,0.63846887,0.63846887,0.63846887,0.63843042,0.63843042
5849,44.3193162,-63.25413114,0.2317568,0.23171209,0.23171209,0.23171209,0.23171209,0.23171209,0.2317866,0.2317866
5850,1094.30557932,-63.39711888,0.86241888,0.86247928,0.86247928,0.86247928,0.86247928,0.86247928,0.86237862,0.86237862
5851,56.59367594,-63.91019175,0.5638379,0.56384854,0.56384854,0.56384854,0.56384854,0.56384854,0.56383081,0.56383081
5852,37.72998214,-63.48154648,0.37652903,0.37650845,0.37650845,0.37650845,0.37650845,0.37650845,0.37654275,0.37654275
5853,88.64113082,-63.57324243,0.93502916,0.93510166,0.93510166,0.93510166,0.93510166,0.93510166,0.93498083,0.93498083
5854,NaN,-63.37228181,0.11986559,0.11980224,0.11980224,0.11980224,0.11980224,0.11980224,0.11990782,0.11990782
5855,NaN,-63.26318871,0.97372512,0.97380406,0.97380406,0.97380406,0.97380406,0.97380406,0.97367249,0.97367249
5856,44.67889475,-63.04125019,0.63456446,0.63458689,0.63458689,0.63458689,0.63458689,0.63458689,0.63454951,0.63454951
5857,36.84910372,-63.52091438,0.32022456,0.3201946,0.3201946,0.3201946,0.3201946,0.3201946,0.32024454,0.32024454
5858,49.70387177,-63.91787019,0.41743001,0.41741625,0.41741625,0.41741625,0.41741625,0.41741625,0.41743918,0.41743918
5859,NaN,-63.42834231,0.15986519,0.1598085,0.1598085,0.1598085,0.1598085,0.1598085,0.15990297,0.15990297
5860,NaN,-63.2712658,0.661932,0.66195899,0.66195899,0.66195899,0.66195899,0.66195899,0.66191401,0.66191401
5861,78.56491965,-63.53304463,0.91617649,0.91624584,0.91624584,0.91624584,0.91624584,0.91624584,0.91613025,0.91613025
5862,52.7408273,-63.5447611,0.61412673,0.61414574,0.61414574,0.61414574,0.61414574,0.61414574,0.61411405,0.61411405
5863,81.58896853,-63.53192542,0.86170476,0.86176504,0.86176504,0.86176504,0.86176504,0.86176504,0.86166458,0.86166458
5864,NaN,-63.44785257,0.1725416,0.17248703,0.17248703,0.17248703,0.17248703,0.17248703,0.17257798,0.17257798
5865,49.65445239,-63.8653213,0.29999692,0.29996359,0.29996359,0.29996359,0.29996359,0.29996359,0.30001914,0.30001914
5866,51.81109666,-63.50528741,0.32619937,0.32617041,0.32617041,0.32617041,0.32617041,0.32617041,0.32621868,0.32621868
5867,NaN,-63.34823953,0.85030349,0.85036187,0.85036187,0.85036187,0.85036187,0.85036187,0.85026458,0.85026458
5868,NaN,-63.02482355,0.30834279,0.30831085,0.30831085,0.30831085,0.30831085,0.30831085,0.30836408,0.30836408
5869,87.1756643,-63.82841744,0.96741809,0.96749599,0.96749599,0.96749599,0.96749599,0.96749599,0.96736616,0.96736616
5870,49.43545066,-63.26325817,0.06808262,0.06801064,0.06801064,0.06801064,0.06801064,0.06801064,0.0681306,0.0681306
5871,51.73473213,-63.54856096,0.64100448,0.64102798,0.64102798,0.64102798,0.64102798,0.64102798,0.64098881,0.64098881
5872,NaN,-63.09524011,0.25194669,0.25190535,0.25190535,0.25190535,0.25190535,0.25190535,0.25197425,0.25197425
5873,NaN,-63.03993327,0.30061827,0.30058504,0.30058504,0.30058504,0.30058504,0.30058504,0.30064042,0.30064042
5874,NaN,-63.37033289,0.21315793,0.21311012,0.21311012,0.21311012,0.21311012,0.21311012,0.21318979,0.21318979
5875,33.0194791,-63.14355253,0.35764977,0.35762605,0.35762605,0.35762605,0.35762605,0.35762605,0.35766559,0.35766559
5876,56.55541591,-63.90148113,0.59335288,0.59336844,0.59336844,0.59336844,0.59336844,0.59336844,0.59334251,0.59334251
5877,69.98960825,-63.70968454,0.82723434,0.82728887,0.82728887,0.82728887,0.82728887,0.82728887,0.82719798,0.82719798
5878,68.69577417,-63.56630419,0.79382279,0.79387176,0.79387176,0.79387176,0.79387176,0.79387176,0.79379015,0.79379015
5879,107.57471836,-63.0415255,0.87995044,0.88001376,0.88001376,0.88001376,0.88001376,0.88001376,0.87990823,0.87990823
5880,43.18335958,-63.15274074,0.09499076,0.09492326,0.09492326,0.09492326,0.09492326,0.09492326,0.09503575,0.09503575
5881,NaN,-63.23162277,0.67447929,0.67450837,0.67450837,0.67450837,0.67450837,0.67450837,0.67445991,0.67445991
5882,NaN,-63.41637583,0.1554662,0.15540878,0.15540878,0.15540878,0.15540878,0.15540878,0.15550448,0.15550448
5883,35.33557769,-63.69968921,0.18929573,0.18924395,0.18924395,0.18924395,0.18924395,0.18924395,0.18933025,0.18933025
5884,35.16273372,-63.57309009,0.01028,0.01019839,0.01019839,0.01019839,0.01019839,0.01019839,0.01033441,0.01033441
5885,NaN,-63.01146889,0.88406466,0.88412867,0.88412867,0.88412867,0.88412867,0.88412867,0.884022,0.884022
5886,38.06516887,-63.22026506,0.58855977,0.58857453,0.58857453,0.58857453,0.58857453,0.58857453,0.58854993,0.58854993
5887,66.64513138,-63.98151586,0.75358993,0.75363219,0.75363219,0.75363219,0.75363219,0.75363219,0.75356175,0.75356175
5888,36.94504718,-63.65886088,0.69975308,0.69978637,0.69978637,0.69978637,0.69978637,0.69978637,0.69973089,0.69973089
5889,NaN,-63.42127369,0.42138198,0.42136888,0.42136888,0.42136888,0.42136888,0.42136888,0.42139071,0.42139071
5890,38.69277589,-63.48391555,0.45421727,0.45420964,0.45420964,0.45420964,0.45420964,0.45420964,0.45422236,0.45422236
5891,26.26165251,-63.19998988,0.13169237,0.13163099,0.13163099,0.13163099,0.13163099,0.13163099,0.13173329,0.13173329
5892,62.8194446,-63.61521608,0.75792451,0.7579675,0.7579675,0.7579675,0.7579675,0.7579675,0.75789586,0.75789586
5893,52.79530232,-63.49468654,0.31197115,0.31193982,0.31193982,0.31193982,0.31193982,0.31193982,0.31199204,0.31199204
5894,64.92790359,-63.1271645,0.47380073,0.47379637,0.47379637,0.47379637,0.47379637,0.47379637,0.47380364,0.47380364
5895,67.09706105,-63.74509432,0.77277045,0.77281591,0.77281591,0.77281591,0.77281591,0.77281591,0.77274015,0.77274015
5896,76.541746,-63.5216876,0.91564182,0.91571109,0.91571109,0.91571109,0.91571109,0.91571109,0.91559565,0.91559565
5897,47.35224925,-63.71069625,0.20334866,0.20329922,0.20329922,0.20329922,0.20329922,0.20329922,0.20338162,0.20338162
5898,NaN,-63.23662118,0.76950741,0.76955233,0.76955233,0.76955233,0.76955233,0.76955233,0.76947747,0.76947747
5899,36.81499619,-63.90757453,0.21290882,0.21286097,0.21286097,0.21286097,0.21286097,0.21286097,0.21294071,0.21294071
5900,62.74441945,-63.95787606,0.50338707,0.50338763,0.50338763,0.50338763,0.50338763,0.50338763,0.50338669,0.50338669
5901,NaN,-63.25685514,0.76404556,0.76408956,0.76408956,0.76408956,0.76408956,0.76408956,0.76401622,0.76401622
5902,67.51696942,-63.4734176,0.75448106,0.75452347,0.75452347,0.75452347,0.75452347,0.75452347,0.75445278,0.75445278
5903,97.41254665,-63.43485127,0.80226636,0.80231673,0.80231673,0.80231673,0.80231673,0.80231673,0.80223278,0.80223278
5904,21.0887417,-63.22549522,0.56183615,0.56184645,0.56184645,0.56184645,0.56184645,0.56184645,0.56182928,0.56182928
