,srtm30_wgs84_RioClaro,srtm30_slope_RioClaro
5540,551.57877426,0.7412806
5541,570.08157727,2.503962
5542,582.86050819,3.404876
5543,544.50986322,6.557499
5544,598.61272545,1.769808
5545,686.96849102,7.06125
5546,593.73335664,0.00084825
5547,490.87025647,3.805082
5548,568.85565292,5.879441
5549,621.92301966,2.11031
5550,690.05558643,6.481247
5551,524.69829227,1.385516
5552,642.19139661,4.304406
5553,492.65031509,4.901145
5554,633.05481794,7.217647
5555,593.78875904,0.9996604
5556,496.69079412,1.769504
5557,713.08336393,2.72761
5558,772.79722573,16.95276
5559,659.3558793,4.93391
5560,682.34318633,3.452297
5561,660.29291632,2.357994
5562,603.15172034,11.97879
5563,569.96655703,0.0009295
5564,595.81154912,2.861741
5565,557.60024278,9.610673
5566,678.8207338,0.6828402
5567,868.73052453,12.08831
5568,615.97662822,3.103677
5569,567.06314042,3.125982
5570,608.20002655,3.746383
5571,559.61894803,1.058523
5572,643.10272759,2.397386
5573,703.45497093,2.966373
5574,502.54429199,6.111969
5575,470.44305581,7.381504
5576,609.94427156,8.754796
5577,625.75475276,2.050671
5578,540.11805453,11.57598
5579,691.07759222,6.265533
5580,550.02026664,8.290548
5581,557.7287684,2.444858
5582,598.11072463,6.413731
5583,607.87204965,3.420432
5584,671.34136661,8.277573
5585,657.35384775,8.872325
5586,560.07771441,2.850019
5587,620.96732067,9.716335
5588,567.8874103,7.475822
5589,742.30521875,1.887245
5590,556.10717722,0.9318159
5591,598.64096808,5.553188
5592,532.15167308,7.107399
5593,558.59646807,10.27783
5594,581.28707678,4.422953
5595,608.14576723,6.655398
5596,578.74138239,4.806337
5597,666.16396322,3.259612
5598,965.39196631,2.100257
5599,618.55139606,2.113365
5600,605.53661748,5.021369
5601,557.85156135,1.190082
5602,498.91597116,6.638374
5603,723.8539982,5.957984
5604,558.65532966,10.74509
5605,543.77159354,1.277195
5606,649.76841069,3.112075
5607,532.49444363,7.579863
5608,522.4888481,10.12462
5609,834.72937717,1.367006
5610,761.49290707,2.38933
5611,706.24262316,4.431338
5612,467.27945692,3.033388
5613,589.51433672,3.774182
5614,589.61303408,1.710924
5615,543.04050679,3.339204
5616,634.82346169,1.276962
5617,592.1619387,1.709467
5618,837.4411312,3.136305
5619,921.91020227,7.192559
5620,645.35551035,4.106129
5621,545.42404978,6.813643
5622,882.80264095,5.447421
5623,569.01981297,2.543078
5624,507.22111803,5.442651
5625,613.53372665,1.79358
5626,761.43685311,1.996333
5627,650.27765289,2.208294
5628,953.67044376,10.77715
5629,624.58724213,2.495378
5630,579.73784193,4.221081
5631,618.91028365,1.431137
5632,587.58202702,5.796501
5633,735.19808745,4.431066
5634,536.34937762,7.67943
5635,631.08191598,1.793412
5636,637.23984035,0.00088806
5637,504.61698182,6.076318
5638,690.43524275,5.622117
5639,579.86135291,9.865255
5640,726.49575601,2.66793
5641,583.99053603,6.732551
5642,491.59936382,1.484769
5643,571.10015954,2.790943
5644,639.89456488,2.551955
5645,610.09859467,9.595709
5646,803.63191133,6.137581
5647,598.75059433,2.54026
5648,571.85534415,3.339698
5649,624.06186597,1.104463
5650,598.11795652,3.541603
5651,689.23745355,2.865332
5652,575.89932678,7.516873
5653,769.45042197,4.853452
5654,567.20651312,4.751638
5655,532.59263608,7.361686
5656,572.49805007,6.148042
5657,570.64987221,4.467911
5658,574.1139481,4.088556
5659,700.90003085,8.861949
5660,519.23701729,11.26191
5661,598.68834031,2.53436
5662,923.28050307,2.05093
5663,488.51804196,7.968261
5664,649.85933457,4.101196
5665,637.06286322,11.75711
5666,611.86960106,1.765125
5667,571.6480628,1.71797
5668,578.92996732,3.543938
5669,850.45661745,5.03475
5670,651.11834693,11.00816
5671,801.51806413,1.383926
5672,698.48759828,2.359614
5673,527.65594492,5.195941
5674,679.76808947,15.09065
5675,624.85468192,4.586609
5676,583.50425987,1.484542
5677,643.17682197,0.6833827
5678,598.51738404,6.277652
5679,680.74033426,6.470651
5680,644.12074409,6.232686
5681,525.01277789,2.849893
5682,669.44194848,2.003209
5683,586.87114102,1.385706
5684,587.57831682,12.2705
5685,821.40917879,17.49076
5686,724.09420125,7.845654
5687,685.87837846,8.799016
5688,604.76883874,3.903261
5689,523.71230871,2.553777
5690,596.68602755,2.326245
5691,543.4663273,9.095721
5692,525.57063057,3.077665
5693,793.61718711,3.255588
5694,578.43853349,5.751706
5695,637.56186527,2.391953
5696,577.52680609,3.010088
5697,504.69236565,1.793851
5698,593.74364244,5.369175
5699,703.60089007,4.789379
5700,609.76239894,5.806803
5701,646.97925848,6.264812
5702,576.47542493,3.43751
5703,578.80132048,2.108623
5704,548.07546888,6.517068
5705,552.05467898,0.7891417
5706,604.66695686,3.459537
5707,564.59830029,1.720553
5708,542.96932832,7.374062
5709,605.5672368,1.383564
5710,597.161491,7.957269
5711,623.76132807,5.176795
5712,692.71308426,3.79099
5713,647.48107086,7.81839
5714,525.11856378,7.983681
5715,499.43038937,4.012319
5716,579.52356225,3.752714
5717,597.53631631,3.930902
5718,579.96066827,5.860382
5719,548.03377826,3.940732
5720,693.92110271,2.984596
5721,619.88941647,2.572609
5722,608.48328728,1.386668
5723,590.74532561,2.847055
5724,551.25686152,4.031522
5725,640.140915,2.114733
5726,753.69215172,9.588668
5727,659.17380707,5.828101
5728,574.67518395,3.706377
5729,813.57543198,2.848724
5730,622.41466943,3.968192
5731,587.76894282,5.305845
5732,673.76323086,2.053524
5733,495.47082425,5.655457
5734,666.40034915,2.051117
5735,619.5491367,2.765328
5736,919.99782393,10.7515
5737,544.78374314,1.577898
5738,621.44315757,4.238022
5739,620.84746396,2.849275
5740,537.15644298,4.143394
5741,611.74161374,2.388885
5742,622.92496673,8.111917
5743,612.71008528,10.37381
5744,611.12654086,0.7865242
5745,615.88212148,2.115863
5746,868.25318494,0.7425677
5747,875.99079976,5.967187
5748,632.55551295,5.816262
5749,636.83055308,5.118474
5750,566.75171665,7.854673
5751,510.6058993,2.785663
5752,517.72298395,8.721102
5753,614.94632347,5.275415
5754,798.617798,17.77369
5755,673.27819761,7.764981
5756,474.52540353,1.056957
5757,562.76320924,3.641245
5758,562.27275274,2.668295
5759,530.3080649,5.683632
5760,602.09882147,3.496858
5761,648.32069414,2.225562
5762,581.20819733,3.902832
5763,563.1520093,3.852752
5764,538.63646297,5.297562
5765,603.78081434,0.9304528
5766,554.55892294,3.200419
5767,583.9317916,7.635137
5768,504.7781788,8.046357
5769,860.95197697,14.17097
5770,644.33067302,4.18275
5771,633.8476943,3.11327
5772,644.34015774,11.4558
5773,599.38936796,4.8163
5774,585.88516731,6.306303
5775,620.53616197,4.48245
5776,592.96426228,1.771902
5777,514.75321047,3.75335
5778,533.08552354,6.724831
5779,578.07527145,4.729342
5780,551.0953058,3.407623
5781,515.67021047,6.137265
5782,636.2316978,2.393516
5783,587.78810596,6.023171
5784,599.98554373,0.742784
5785,654.55093086,2.572413
5786,524.21528623,12.17613
5787,528.62406795,3.151056
5788,491.86004514,1.397451
5789,596.09017571,1.766212
5790,622.5761654,2.671999
5791,529.68649436,0.4648937
5792,509.34075988,6.156816
5793,628.3232834,6.057223
5794,497.44367054,3.539204
5795,688.76279427,13.29852
5796,680.22578702,1.366388
5797,555.72114101,4.443954
5798,566.91078528,2.108561
5799,625.7679691,2.984279
5800,508.72622107,5.65977
5801,595.52558645,6.056512
5802,653.51093538,0.9990664
5803,552.10859444,6.249348
5804,609.79243254,3.192244
5805,541.4168438,8.583487
5806,921.26345386,8.879751
5807,645.06636662,2.009969
5808,512.93265743,3.124904
5809,808.54862083,4.184675
5810,634.9443129,0.6835649
5811,770.5737487,2.726724
5812,990.41421327,11.48674
5813,692.72307424,7.927558
5814,644.2004042,3.820582
5815,452.70624444,1.771425
5816,658.48837148,6.482146
5817,641.55662271,1.189875
5818,575.09774248,1.272315
5819,555.07483483,3.719218
5820,574.20625217,6.835641
5821,957.46232983,7.28079
5822,609.34448863,0.6831533
5823,519.81226384,6.722561
5824,568.27587825,3.076189
5825,804.73535929,9.554808
5826,674.74478647,2.729013
5827,476.43830089,3.436654
5828,605.99914896,1.369666
5829,725.66011233,4.407057
5830,687.81524077,2.052973
5831,813.46382323,1.882194
5832,610.79471156,1.386858
5833,550.70771548,5.133634
5834,666.85250267,0.3420824
5835,791.35792245,2.989792
5836,625.9501957,6.843413
5837,643.00283193,0.7426624
5838,636.7501696,3.759422
5839,605.55238259,5.477239
5840,580.25018707,1.64766
5841,524.65656142,6.797748
5842,652.65855963,3.069651
5843,512.35619654,3.536319
5844,497.24294427,0.6849281
5845,643.49029488,1.861214
5846,585.80507523,3.437412
5847,690.38228062,8.187931
5848,691.89369102,11.46351
5849,589.82666813,6.509499
5850,671.75220855,0.7851222
5851,946.93308508,10.16313
5852,592.51241656,4.032822
5853,806.50526957,5.278035
5854,594.93792502,2.772019
5855,634.63917148,3.917205
5856,648.32591424,3.900617
5857,541.58001562,7.328785
5858,519.18567235,5.323964
5859,592.86096667,3.568758
5860,655.16747594,3.450938
5861,760.56725849,12.65587
5862,597.08850364,9.228691
5863,684.66573187,9.825491
5864,569.83483723,4.090717
5865,523.42077032,6.814249
5866,499.57876602,1.769749
5867,628.80414459,3.432318
5868,571.80207574,3.497739
5869,887.25818833,7.940293
5870,587.04135524,4.875623
5871,632.04025416,2.769139
5872,556.85405306,1.794067
5873,575.80755739,4.242877
5874,587.80812296,7.388007
5875,568.69282043,5.972778
5876,909.88670027,2.392446
5877,747.6042549,5.009546
5878,726.76309965,1.708743
5879,627.9288496,2.328017
5880,587.03759281,4.304595
5881,661.16829419,5.03489
5882,598.87196463,1.004918
5883,606.69420579,2.534679
5884,535.01739148,5.484384
5885,627.93753598,8.119865
5886,662.31201417,1.484599
5887,735.5358142,5.283189
5888,717.86707834,10.21659
5889,630.47282257,3.116476
5890,652.38797348,4.145428
5891,576.97820827,5.787687
5892,588.79364485,4.423132
5893,550.6058649,1.770347
5894,584.53120459,3.458343
5895,837.67707757,8.681071
5896,718.57551595,14.72246
5897,542.66619293,4.545102
5898,564.00834015,2.846925
5899,489.5418004,4.31674
5900,901.00692309,2.671914
5901,608.00591983,3.454407
5902,675.89264957,4.773474
5903,701.83400851,5.947093
5904,610.35136075,5.808767
5905,642.15362341,6.171049
5906,770.31914557,2.53111
5907,563.24139173,3.329747
5908,718.96490072,4.883245
5909,619.94822151,7.643023
5910,623.95974165,3.104052
5911,665.77947369,8.250363
5912,725.86071273,5.657217
5913,497.67238042,3.539261
5914,913.32263453,2.980319
5915,604.71924503,2.051914
5916,705.1138795,22.95029
5917,690.01689803,2.225733
5918,598.57250292,6.955907
5919,567.26845423,6.458103
5920,458.4324486,1.793685
5921,779.36824171,5.997532
5922,619.58426058,1.503719
5923,505.66300014,1.106276
5924,596.52044982,4.999434
5925,497.54537921,8.968338
5926,834.11435123,2.388866
5927,486.54930289,5.581249
5928,745.55210583,11.6549
5929,750.65210027,2.572655
5930,690.32263739,4.880718
5931,648.13074981,4.588472
5932,710.72671632,1.708438
5933,556.0333456,5.3446
5934,651.32261833,3.142698
5935,605.97081891,3.270992
5936,628.11217013,4.437918
5937,628.82959401,2.53124
5938,496.24904265,0.7864352
5939,545.74313684,4.477398
5940,594.64784718,6.276333
5941,593.15445982,7.496718
5942,528.26565809,4.812603
5943,703.45858202,3.038945
5944,591.22647625,0.930392
5945,575.16566705,2.543804
5946,476.83954802,4.424859
5947,586.63651039,1.769867
5948,737.47401347,4.128633
5949,926.95832169,15.57118
5950,926.2643963,2.858131
5951,922.87815469,1.9289
5952,600.95292242,4.117844
5953,566.01689029,12.8332
5954,557.51908381,9.625932
5955,678.12043976,0.7861279
5956,494.77933386,2.366404
5957,658.85134959,6.510521
5958,537.23180394,0.5009006
5959,544.042808,4.108672
5960,720.97352994,2.390071
5961,729.95985537,4.149035
5962,635.91256375,2.544444
5963,588.67927295,1.386577
5964,670.47003945,4.812126
5965,572.95976746,3.820814
5966,631.22950691,3.035206
5967,598.74057551,3.40628
5968,982.48373257,9.205789
5969,741.60834959,10.52246
5970,850.3484789,4.72492
5971,557.48796532,1.709967
5972,546.72962374,5.792781
5973,880.25265421,5.555384
5974,659.28817847,1.928918
5975,651.68744195,18.19465
5976,569.62231107,5.181797
5977,655.95202529,6.30479
5978,772.52470054,6.725406
5979,668.88565589,28.76661
5980,636.17985828,1.057859
5981,666.74849423,0.3412216
5982,676.09658369,4.02188
5983,665.28836948,4.625973
5984,455.34837555,1.275672
5985,593.52447141,5.722933
5986,650.50801559,0.9304296
5987,725.58291283,3.922633
5988,730.53540248,2.112064
5989,565.85594309,2.213273
5990,715.79135563,22.32213
5991,471.51503511,6.991598
5992,720.06582059,29.16474
5993,570.0369561,7.191644
5994,792.44906104,2.792845
5995,806.61740509,3.40469
5996,600.00494145,7.156179
5997,555.90696079,5.117879
5998,786.96222101,2.262947
5999,713.0868456,1.384161
6000,719.0445549,2.114917
6001,491.45705212,6.414197
6002,590.9723283,7.139901
6003,595.89939913,4.780001
6004,507.92682783,6.483044
6005,626.00534335,5.321558
6006,618.32463742,7.951344
6007,575.11022876,7.985223
6008,571.61329851,4.542452
6009,657.51185976,3.901493
6010,636.68794037,1.102004
6011,624.79185858,1.057139
6012,577.0574752,0.6842323
6013,797.23072413,3.071539
6014,639.70817415,3.760694
6015,854.19390614,4.645735
6016,593.49673646,0.3428429
6017,525.71428026,5.200968
6018,646.95751633,0.6835164
6019,651.3063823,3.434565
6020,901.26613673,3.988797
6021,796.66266919,2.732981
6022,714.92543084,3.79313
6023,660.80192742,16.11362
6024,732.81224567,5.775033
6025,605.13800336,6.117856
6026,628.92508865,0.932162
6027,619.11639636,10.14293
6028,644.97788594,2.77241
6029,702.79423656,7.886779
6030,635.12984667,6.80129
6031,543.6710202,1.191614
6032,497.80873567,7.956818
6033,679.32277238,7.696305
6034,564.70649197,1.385525
6035,732.59258194,11.44131
6036,681.88446237,11.04103
6037,565.82557596,1.499518
6038,622.1090347,7.973847
6039,568.62457141,5.333039
6040,723.93854246,10.46847
6041,545.08683046,1.718972
6042,545.28205352,7.081862
6043,609.74540598,5.177867
6044,934.86375727,5.98685
6045,546.69384539,3.170144
6046,573.98438865,3.034949
6047,763.5665417,9.505547
6048,510.78354054,4.424777
6049,587.81683195,3.492415
6050,612.90463689,4.182779
6051,622.1810535,2.224324
6052,636.16065749,10.16774
6053,455.78457675,1.720152
6054,888.80863048,9.08857
6055,531.00291737,3.78278
6056,728.09480377,7.066692
6057,502.34041424,2.226367
6058,598.6229154,4.311639
6059,558.78107343,2.792441
6060,987.4236428,11.2049
6061,600.82559064,2.271039
6062,640.26554178,1.794818
6063,681.2204839,12.57202
6064,469.94068207,3.050321
6065,620.9273721,2.501504
6066,611.67402919,3.431163
6067,925.97732994,16.24032
6068,511.51583291,0.7428826
6069,536.98417518,4.27319
6070,705.16965349,1.366544
6071,563.86385551,1.057865
6072,618.87435335,6.482581
6073,580.01655219,7.141349
6074,998.49225094,5.848757
6075,686.04198455,6.883342
6076,650.15827578,6.039946
6077,480.74717843,8.300916
6078,484.47922555,6.353691
6079,547.71379984,7.70798
6080,636.84524199,1.025825
6081,637.32341588,0.4648421
6082,518.28472246,6.788109
6083,657.73796518,6.270071
6084,702.5534305,11.45593
6085,635.80491012,8.54145
6086,547.5317968,10.64518
6087,553.04724109,6.104541
6088,498.74061288,6.800852
6089,855.79809581,3.529998
6090,786.41520408,11.76779
6091,609.98235484,2.849585
6092,550.77867537,2.056466
6093,655.16743636,5.808321
6094,943.00917054,7.895827
6095,560.70708995,2.053065
6096,914.63575374,34.23938
6097,694.94705274,1.385421
6098,549.96968445,7.844532
6099,601.11272102,3.752574
6100,618.21507866,3.767532
6101,629.90707754,8.125962
6102,937.0116183,8.008933
6103,627.60757185,6.948365
6104,664.23822871,2.761796
6105,699.01553974,1.104042
6106,584.76596519,1.484703
6107,589.75104064,5.261313
6108,857.25114664,5.06853
6109,570.49764876,7.468358
6110,631.58220654,0.00079002
6111,700.46917919,2.224252
6112,673.07354381,0.3422616
6113,629.01299554,5.097717
6114,594.49769647,6.709631
6115,459.39873066,4.753473
6116,665.07834073,1.000726
6117,794.93769339,9.889799
6118,727.59054208,4.083625
6119,818.69605562,8.075146
6120,714.15240211,4.749454
6121,538.11583818,7.406062
6122,676.50978263,6.349935
6123,746.70896766,3.76556
6124,620.68707932,5.39383
6125,576.12385239,5.793088
6126,588.73445513,2.770391
6127,595.59086107,2.735351
6128,681.97778445,2.390499
6129,761.35884413,3.72119
6130,582.40684361,4.538747
6131,553.53634612,1.056926
6132,542.70631387,5.724533
6133,753.55689304,12.6946
6134,467.85118842,14.84971
6135,641.36710822,2.05682
6136,632.96307458,8.452308
6137,686.84226827,4.869335
6138,670.9230341,0.4647688
6139,622.96927871,1.387065
6140,614.96789659,6.183876
6141,588.52128254,3.584469
6142,616.56204249,5.834229
6143,602.18713403,2.667901
6144,673.37903987,2.00359
6145,547.58470794,0.7415105
6146,470.57567127,6.848416
6147,544.76272141,1.27573
6148,768.65214453,3.633749
6149,580.60973806,6.451038
6150,576.84573937,1.770099
6151,666.81323633,1.716555
6152,584.25405152,3.074058
6153,590.81916296,6.717465
6154,585.04021559,4.144764
6155,673.48997817,1.717937
6156,522.63957755,10.17754
6157,577.88902502,3.496304
6158,584.51096437,7.130999
6159,688.43282576,2.110207
6160,566.725872,2.76805
6161,702.03142084,4.770262
6162,607.45306112,2.73237
6163,577.50462629,3.407015
6164,586.63428276,6.845404
6165,593.83324895,2.225021
6166,597.56549475,1.384718
6167,643.47564656,3.416277
6168,612.05935716,1.500035
6169,609.6981254,3.631344
6170,557.70412781,6.81607
6171,781.59055467,21.61165
6172,619.74501806,6.124645
6173,614.9454289,2.728617
6174,633.50374107,6.096855
6175,613.99407598,3.407538
6176,690.02577781,6.102758
6177,724.78786414,5.524667
6178,682.20755871,0.7429131
6179,602.92991745,6.122649
6180,649.01205332,4.773908
6181,583.23260744,4.413817
6182,581.93684786,1.7946
6183,637.33414415,5.476752
6184,508.61406762,5.555744
6185,582.9846611,6.817265
6186,669.04867955,2.381086
6187,590.73433294,2.552421
6188,479.86179279,1.649416
6189,596.64239399,11.36555
6190,651.33984324,3.927211
6191,661.21282332,6.477331
6192,653.99270452,2.38915
6193,573.38394591,5.442788
6194,585.90134001,4.420501
6195,552.62706693,6.494335
6196,642.00218632,3.770123
6197,508.29669389,8.134421
6198,559.40615023,4.184288
6199,624.99258108,3.406315
6200,618.20450334,2.544347
6201,579.14648651,9.46326
6202,639.67201909,4.240833
6203,521.080265,9.19381
6204,482.5361354,5.197271
6205,621.32790316,3.117643
6206,569.23738513,3.866778
6207,544.82248879,1.276406
6208,713.93249789,1.384105
6209,599.87932865,3.078767
6210,585.01645934,4.514487
6211,818.62952141,10.25026
6212,684.87715795,6.211629
6213,547.73845604,3.760386
6214,579.59048311,4.032014
6215,688.34331372,3.497951
6216,575.87630794,0.4649052
6217,594.06987657,4.292432
6218,680.5950395,3.270509
6219,654.96755348,7.582509
6220,679.58765507,2.726574
6221,455.69407028,0.7415478
6222,686.48664755,1.861234
6223,712.21095102,2.225852
6224,558.68111083,9.236431
6225,524.09112266,2.056906
6226,490.81782511,7.065198
6227,541.57351714,6.251278
6228,625.25399972,3.196946
6229,631.03193324,7.954935
6230,608.39393831,1.434346
6231,796.22877406,2.390584
6232,545.75104807,6.564164
6233,602.20903039,3.850986
6234,538.67680034,7.141052
6235,545.63144747,4.482553
6236,612.86908385,4.184063
6237,530.5237809,3.1714
6238,616.94669796,0.930512
6239,699.89690286,5.054615
6240,633.77390734,2.572566
6241,734.69104002,10.42323
6242,618.16574886,3.325037
6243,552.1266312,2.990648
6244,635.83267465,9.927783
6245,678.0331904,0.7416076
6246,948.32457716,4.769672
6247,609.82080148,8.530008
6248,571.10045958,3.257074
6249,769.53130042,4.28537
6250,760.74824833,0.7859122
6251,809.48549259,5.32279
6252,775.43336636,3.098926
6253,632.05730581,8.899129
6254,508.65636065,4.247051
6255,564.78148809,6.45953
6256,649.92206253,1.365686
6257,633.3207231,8.408271
6258,591.9123015,1.05883
6259,630.75167314,1.004096
6260,538.46715735,0.3425175
6261,695.07882356,5.742028
6262,543.24749138,7.534663
6263,776.69279469,3.098956
6264,578.96476382,9.96357
6265,475.97943369,4.4216
6266,472.50758566,3.459892
6267,582.90606143,5.799321
6268,553.13523971,3.769112
6269,597.83216554,0.6854589
6270,602.15759815,3.456422
6271,556.37682889,3.819544
6272,628.3722601,2.502954
6273,475.92634352,4.307287
6274,676.03100602,2.226357
6275,495.22294952,7.051088
6276,637.83081024,3.295078
6277,483.54409127,5.799205
6278,750.68536294,11.41904
6279,696.89097499,9.244864
6280,838.80021497,26.21393
6281,607.92864712,0.4649223
6282,712.50918424,17.76366
6283,794.52265014,3.112542
6284,553.83447868,0.3420172
6285,524.53940664,14.52551
6286,500.20628583,2.103414
6287,764.75582454,9.132751
6288,627.84600089,6.461515
6289,454.33785509,1.025774
6290,645.28413615,1.103557
6291,612.65987543,4.429806
6292,620.01401005,3.922508
6293,715.4064184,2.439616
6294,629.3682197,5.151153
6295,567.24983855,3.0039
6296,592.15824317,3.169487
6297,599.91056,2.534903
6298,605.88306262,2.99557
6299,481.82569602,1.927623
6300,539.36821725,6.845043
6301,560.89846397,2.533723
6302,677.95826975,1.270832
6303,916.23383685,0.4998503
6304,599.80545119,2.539726
6305,579.44250682,6.1712
6306,528.92559291,4.725114
6307,546.34717241,2.105583
6308,747.37632769,2.731165
6309,653.26030703,0.0008924
6310,708.3853172,3.804867
6311,558.82363245,6.505391
6312,602.78627268,2.530132
6313,646.99705223,1.501257
6314,666.00769733,1.570444
6315,601.73431816,2.226128
6316,745.70289884,14.79979
6317,634.81278116,1.430757
6318,503.62668897,1.889962
6319,560.00714811,4.770359
6320,587.94839861,4.935422
6321,795.65310285,3.098294
6322,640.93349723,4.443775
6323,618.77023792,6.849289
6324,606.00897587,2.21487
6325,964.45133764,6.035138
6326,517.73127276,4.444367
6327,576.76557567,3.932677
6328,656.15360761,7.801361
6329,624.99339075,1.773983
6330,658.11778956,4.300007
6331,544.14219465,4.525537
6332,703.74345324,13.40313
6333,505.62679515,4.096403
6334,601.23098987,4.479724
6335,851.90999029,2.865861
6336,675.84023291,4.013497
6337,523.81892921,11.70067
6338,711.55263124,12.06253
6339,492.76718633,9.437298
6340,518.84772043,2.678972
6341,596.99025196,4.319935
6342,725.9245216,0.3425128
6343,588.9988398,7.217596
6344,650.08104005,4.095322
6345,654.60407399,3.029874
6346,580.11906069,10.80471
6347,674.71790329,3.114629
6348,780.55914049,4.299941
6349,676.29243839,1.191505
6350,589.98059605,1.437111
6351,598.60817896,9.160566
6352,533.31195765,5.205921
6353,556.62122817,3.630263
6354,553.69282415,4.819591
6355,811.10239393,0.9303284
6356,491.27169626,2.536954
6357,597.42495114,5.107929
6358,646.75867465,2.110142
6359,589.0455284,4.322809
6360,571.10041006,7.555776
6361,567.90700569,2.393798
6362,608.58454777,8.85059
6363,760.34883579,7.142866
6364,607.73821454,5.377979
6365,550.53413761,1.574588
6366,846.73640399,2.054067
6367,558.65863489,3.201671
6368,602.7085557,5.847807
6369,522.56973241,3.760182
6370,667.7909406,0.3407495
6371,832.51280537,5.783305
6372,655.04381683,4.442515
6373,847.6634376,2.54201
6374,525.37799824,2.549853
6375,586.83116299,2.509063
6376,502.22123857,1.484535
6377,535.47044987,0.7888755
6378,595.70900492,1.395876
6379,913.330954,24.79
6380,530.20423028,6.605856
6381,590.10855295,5.571551
6382,552.82278101,6.835131
6383,620.60557087,3.251192
6384,772.55128168,3.628127
6385,495.60010727,6.611324
6386,510.69035516,4.224576
6387,643.30070722,3.456722
6388,538.65881778,6.071475
6389,595.59889575,5.791821
6390,683.581191,2.541166
6391,632.01596372,3.827449
6392,631.59444004,0.5011923
6393,630.63075086,3.4065
6394,543.37444277,7.226073
6395,683.0523616,2.760319
6396,510.58077438,6.266989
6397,582.42227508,5.516594
6398,485.34121152,6.812388
6399,657.14514526,6.563742
6400,559.06067428,7.528859
6401,622.86138765,4.443239
6402,821.61447444,1.499557
6403,605.78798245,3.585545
6404,487.7555093,3.496148
6405,603.87765326,3.497741
6406,612.92309274,0.7858002
6407,640.1258075,3.067393
6408,734.98116272,7.517051
6409,646.90937274,6.270354
6410,718.31574546,1.105751
6411,557.5406075,6.896721
6412,578.52109439,0.741246
6413,535.11326454,3.797077
6414,599.91084928,2.442127
6415,556.62277347,4.780838
6416,648.84733947,4.879364
6417,555.51616998,6.809524
6418,585.30996748,9.430419
6419,617.51521844,5.48309
6420,743.40236388,4.019716
6421,650.30032551,5.015977
6422,808.57213811,3.960793
6423,518.62719293,2.992698
6424,607.43985718,6.297001
6425,534.23145285,6.507356
6426,499.38898614,5.856416
6427,758.13602486,4.477665
6428,570.27586824,5.91629
6429,688.76716126,6.265588
6430,639.08186958,4.212353
6431,573.56265423,3.901602
6432,617.40300941,9.315464
6433,574.01600243,4.483853
6434,611.39424536,0.0008841
6435,529.58983949,4.933858
6436,513.3887079,4.023111
6437,880.36872139,17.79171
6438,603.79006746,2.444554
6439,693.23015309,1.88629
6440,842.4997507,10.73744
6441,675.54647064,2.110451
6442,530.78121253,0.00075329
6443,651.19492296,3.492959
6444,636.02483727,3.463779
6445,664.92665465,4.488785
6446,623.74583641,5.269919
6447,519.53375866,1.026474
6448,605.18370366,1.025466
6449,634.57780948,3.805518
6450,532.73505135,2.105991
6451,493.59557876,1.369064
6452,630.64305259,5.067572
6453,794.51471839,2.533368
6454,613.73943832,11.16964
6455,609.8363141,1.004096
6456,931.78312958,4.199787
6457,496.79431884,5.455028
6458,678.63074973,3.817126
6459,819.20595004,5.78216
6460,537.98558208,6.645697
6461,576.54158265,2.361948
6462,613.71255018,1.861254
6463,599.76769622,3.496359
6464,610.56773213,7.603555
6465,637.56268295,9.814682
6466,595.26705149,6.157856
6467,679.99936457,2.83547
6468,607.40711946,11.64741
6469,670.10573817,5.114987
6470,624.9190524,11.18558
6471,689.30849934,6.218537
6472,648.30937788,3.415066
6473,759.60436047,6.967619
6474,724.7738282,2.110437
6475,524.52066804,3.169801
6476,510.44094185,10.4899
6477,579.10414006,2.990754
6478,638.10205224,7.605532
6479,669.71977745,1.998896
6480,596.90188044,7.153109
6481,616.98756903,2.114917
6482,548.89928492,1.712391
6483,768.52816297,3.582683
6484,591.74859398,1.484917
6485,591.82010389,0.00095832
6486,561.61069279,1.395916
6487,559.10483574,6.413698
6488,673.35933142,4.222996
6489,501.4534196,6.021454
6490,601.5773309,1.567978
6491,500.49044217,3.871393
6492,546.7411267,11.98445
6493,571.97259165,2.326245
6494,693.71441654,3.620059
6495,536.92159447,5.46539
6496,655.32743145,2.114917
6497,718.45920339,9.602198
6498,535.79782797,4.748771
6499,727.70980864,3.74418
6500,920.30212733,7.862073
6501,884.88269033,5.683817
6502,538.67761149,1.05836
6503,742.53971838,1.000848
6504,608.94196563,7.521977
6505,453.75691044,1.369413
6506,490.77232464,9.838423
6507,540.73905683,2.271625
6508,566.87938812,4.751989
6509,873.79036482,6.661042
6510,689.89103972,3.752243
6511,968.02242106,1.708999
6512,603.76916699,3.104382
6513,672.30766856,3.003326
6514,578.73917473,11.59992
6515,544.66007991,4.884669
6516,551.28963486,1.574028
6517,784.65292303,5.142191
6518,710.65588629,22.34083
6519,575.21189759,5.933671
6520,556.17662396,6.7274
6521,608.08158063,5.848098
6522,531.87127317,2.786069
6523,607.74010957,5.133706
6524,596.95824115,8.246457
6525,583.81624195,4.080519
6526,612.6713695,1.769402
6527,627.91964005,7.971807
6528,583.64588969,5.459119
6529,510.70493279,9.433693
6530,667.73419377,3.752125
6531,649.28803711,2.054832
6532,467.49421343,4.242593
6533,748.73840377,3.793846
