,X,Y,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos
4936,-62.46337469,-0.18240107,21.70609,21.60653,30.0,22.61709064,30.0,22.61709064,32.0,24.61730915
4937,-62.37917047,-0.74143771,37.78794,37.17435,44.0,36.82820831,38.0,30.82820831,42.0,34.82840636
4938,-62.81666451,-0.38301184,29.62143,28.63984,42.0,35.63936853,55.0,48.63936853,NaN,NaN
4939,-62.09539328,-0.8987984,45.05614,44.50524,50.0,42.23996115,41.0,33.23996115,51.0,43.23996115
4940,-62.26700392,-0.88832066,42.20552,42.19152,50.0,42.65524105,38.0,30.65524105,50.0,42.65524105
4941,-62.69469152,-0.5780046,21.84948,21.79317,30.0,23.48768803,23.0,16.48768803,NaN,NaN
4942,-62.0194245,-0.99284345,42.47827,42.36018,53.0,45.11953308,52.0,44.11953308,52.0,44.11953308
4943,-62.13919666,-0.87016579,52.99575,49.05239,51.0,43.32776592,47.0,39.32776592,53.0,45.32776592
4944,-62.24355036,-0.84646267,18.89896,18.94151,28.0,20.56845867,32.0,24.56845867,26.0,18.56777394
4945,-62.97075187,-0.79572196,30.67187,32.18424,40.0,34.32334666,51.0,45.32334666,34.0,28.32266484
4946,-62.01685036,-0.39026362,42.45781,45.81035,53.0,44.67395237,50.0,41.67395237,53.0,44.67395237
4947,-62.9895351,-0.91584964,43.51121,43.23619,49.0,43.45318762,56.0,50.45318762,49.0,43.45269524
4948,-62.26049239,-0.67305106,44.81566,42.4488,45.0,37.48631155,48.0,40.48631155,49.0,41.48562538
4949,-62.08523965,-0.44451901,47.01375,44.09044,53.0,44.88389128,56.0,47.88389128,55.0,46.88409903
4950,-62.40080911,-0.87773523,35.33072,35.48288,43.0,35.9777311,44.0,36.9777311,44.0,36.97704669
4951,-62.60765852,-0.60714952,45.20024,42.86556,46.0,39.29516694,49.0,42.29516694,NaN,NaN
4952,-62.12240441,-0.49742325,47.41366,47.87196,55.0,47.01558002,64.0,56.01558002,NaN,NaN
4953,-62.38315178,-0.1741675,26.65987,26.50257,33.0,25.41353285,34.0,26.41353285,NaN,NaN
4954,-62.06945573,-0.44355827,43.4276,43.386,51.0,42.84474537,49.0,40.84474537,53.0,44.84474537
4955,-62.54800468,-0.34834767,35.84349,36.64902,45.0,37.95425193,50.0,42.95425193,NaN,NaN
4956,-62.27895354,-0.08916043,44.94085,45.46429,54.0,46.0903534,44.0,36.0903534,55.0,47.0903534
4957,-62.26677163,-0.92878755,10.79333,11.18775,15.0,7.68287108,19.0,11.68287108,18.0,10.68287108
4958,-62.42572685,-0.31495234,40.57524,40.1993,51.0,43.62803403,54.0,46.62803403,NaN,NaN
4959,-62.24508961,-0.66797889,45.48823,44.75077,53.0,45.44426719,47.0,39.44426719,51.0,43.44426719
4960,-62.19399452,-0.34257533,25.83922,25.70367,37.0,29.07661389,33.0,25.07661389,32.0,24.07682457
4961,-62.27221143,-0.56093691,39.32126,39.98986,48.0,40.43334348,50.0,42.43334348,46.0,38.43286115
4962,-62.6049158,-0.87496364,40.82531,39.82206,48.0,41.47876294,39.0,32.47876294,NaN,NaN
4963,-62.80224842,-0.29075991,42.85413,43.16557,49.0,42.53196587,65.0,58.53196587,NaN,NaN
4964,-62.22621303,-0.09464795,46.48016,46.27047,52.0,43.96451781,43.0,34.96451781,53.0,44.96473652
4965,-62.85068465,-0.14438421,50.45796,49.17295,59.0,52.53235748,64.0,57.53235748,58.0,51.53191098
4966,-62.92807959,-0.52120608,48.11886,48.39434,55.0,49.01810624,48.0,42.01810624,51.0,45.01763707
4967,-62.38599255,-0.36313358,47.44224,47.87844,59.0,51.56616367,52.0,44.56616367,NaN,NaN
4968,-62.59474829,-0.35582877,47.48798,45.64416,51.0,44.07463884,59.0,52.07463884,56.0,49.07463884
4969,-62.70187553,-0.58825623,21.982,21.79107,30.0,23.51301658,20.0,13.51301658,29.0,22.51233363
4970,-62.91247704,-0.032083,30.50136,30.16289,36.0,29.58829191,44.0,37.58829191,39.0,32.58785647
4971,-62.27830082,-0.11994584,44.66716,43.09053,53.0,45.11307277,44.0,36.11307277,52.0,44.11260711
4972,-62.69489518,-0.14311021,49.85659,49.03897,58.0,51.15259623,91.0,84.15259623,57.0,50.15214327
4973,-62.40597694,-0.99550107,42.20537,39.46241,47.0,40.07118076,43.0,36.07118076,46.0,39.07118076
4974,-62.89886381,-0.07220265,33.78887,32.71471,37.0,30.58922909,37.0,30.58922909,41.0,34.58855821
4975,-62.57129448,-0.70269722,39.74278,38.3449,47.0,40.27468142,44.0,37.27468142,NaN,NaN
4976,-62.93641481,-0.79073768,NaN,NaN,23.0,17.23593137,47.0,41.23593137,27.0,21.23524928
4977,-62.9901015,-0.11532832,50.03435,48.46617,54.0,47.84571277,48.0,41.84571277,56.0,49.84527495
4978,-62.94878129,-0.62784599,28.13071,28.50587,37.0,31.14812299,28.0,22.14812299,33.0,27.1476475
4979,-62.36637461,-0.4224637,21.27278,21.93762,33.0,25.56312902,27.0,19.56312902,NaN,NaN
4980,-62.50661584,-0.7733514,18.05563,17.77216,25.0,18.16535987,27.0,20.16535987,NaN,NaN
4981,-62.21043471,-0.65290358,34.27624,38.02633,47.0,39.34760064,44.0,36.34760064,43.0,35.34760064
4982,-62.37785553,-0.13334255,26.13631,26.29062,35.0,27.36844183,32.0,24.36844183,39.0,31.36866101
4983,-62.29681335,-0.41995616,41.98917,43.32646,54.0,46.38911689,57.0,49.38911689,54.0,46.38911689
4984,-62.2280272,-0.68480587,35.91236,36.16105,47.0,39.41445754,38.0,30.41445754,47.0,39.41397198
4985,-62.79717079,-0.7011424,26.85996,27.52852,37.0,30.82934333,50.0,43.82934333,NaN,NaN
4986,-62.61282713,-0.00095843,29.45792,29.09944,44.0,36.83656054,33.0,25.83656054,38.0,30.83678896
4987,-62.784652,-0.3439,35.88739,29.75566,35.0,28.53085601,23.0,16.53085601,40.0,33.53039366
4988,-62.56136112,-0.87711612,20.04774,20.06149,28.0,21.37288858,38.0,31.37288858,NaN,NaN
4989,-62.80530208,-0.62064798,35.44138,34.80262,40.0,33.790591,62.0,55.790591,43.0,36.79079481
4990,-62.96419656,-0.57442177,20.40167,20.28308,25.0,19.14656722,27.0,21.14656722,27.0,21.14588768
4991,-62.89710885,-0.04521001,33.41401,34.42642,42.0,35.56242719,55.0,48.56242719,42.0,35.56199002
4992,-62.98313441,-0.75976466,28.32012,13.5833,23.0,17.32836356,41.0,35.32836356,27.0,21.32788051
4993,-62.94794881,-0.42697219,46.81412,47.61117,53.0,46.99416952,59.0,52.99416952,53.0,46.99370729
4994,-62.10099895,-0.51665573,43.13205,45.01813,57.0,48.97685767,58.0,49.97685767,52.0,43.97685767
4995,-62.13395054,-0.58217614,46.1276,45.98781,54.0,46.107012,59.0,51.107012,NaN,NaN
4996,-62.48772092,-0.59993122,48.56585,45.18946,55.0,47.99418297,53.0,45.99418297,NaN,NaN
4997,-62.31421896,-0.65238041,17.57837,17.13645,23.0,15.60385858,30.0,22.60385858,23.0,15.60385858
4998,-62.19170108,-0.3459287,43.1858,44.68094,53.0,45.07364647,51.0,43.07364647,53.0,45.07385705
4999,-62.27672349,-0.53055712,44.11249,44.11544,53.0,45.42202365,49.0,41.42202365,50.0,42.42222874
5000,-62.97906875,-0.63716493,15.5899,15.90577,22.0,16.22924179,10.0,4.22924179,21.0,15.22856162
5001,-62.94155436,-0.37572196,26.76903,16.80534,32.0,25.93854407,24.0,17.93854407,29.0,22.93808515
5002,-62.76229925,-0.73486563,18.07644,18.05016,26.0,19.76824969,23.0,16.76824969,NaN,NaN
5003,-62.30653886,-0.18721635,40.06761,42.93116,52.0,44.2350247,48.0,40.2350247,50.0,42.2350247
5004,-62.34052858,-0.04781677,44.27793,44.03962,53.0,45.20909505,51.0,43.20909505,53.0,45.20863469
5005,-62.1210008,-0.19302955,26.95709,26.21267,36.0,27.78148336,30.0,21.78148336,35.0,26.78148336
5006,-62.73052198,-0.9701167,NaN,NaN,17.0,10.85289528,93.0,86.85289528,28.0,21.85221192
5007,-62.76429602,-0.00747251,39.09198,39.80913,48.0,41.20992914,47.0,40.20992914,47.0,40.20948822
5008,-62.12427334,-0.95952392,41.54302,42.17189,45.0,37.35390694,45.0,37.35390694,53.0,45.35390694
5009,-62.15756318,-0.50789716,45.88798,45.57066,53.0,45.11050315,56.0,48.11050315,54.0,46.11070906
5010,-62.94911467,-0.27659689,49.3542,48.91866,53.0,46.87835351,52.0,45.87835351,52.0,45.87767899
5011,-62.12272889,-0.30104038,44.60146,45.00076,49.0,40.86854736,54.0,45.86854736,55.0,46.86854736
5012,-62.06609108,-0.84664957,45.62072,43.30118,59.0,51.1303035,46.0,38.1303035,53.0,45.1303035
5013,-62.22837331,-0.21994668,44.94656,45.79087,52.0,44.06794407,53.0,45.06794407,53.0,45.06794407
5014,-62.06138659,-0.88186821,40.66357,42.59381,56.0,48.14450909,41.0,33.14450909,51.0,43.14382523
5015,-62.27225596,-0.87130057,42.5177,42.39357,49.0,41.65636636,56.0,48.65636636,48.0,40.65636636
5016,-62.09772135,-0.83441579,48.5479,47.62563,54.0,46.1996208,60.0,52.1996208,NaN,NaN
5017,-62.41728445,-0.38784343,36.58534,37.31675,54.0,46.66229618,49.0,41.66229618,NaN,NaN
5018,-62.9027923,-0.52933155,27.9171,31.43547,44.0,37.9618803,38.0,31.9618803,27.0,20.9618803
5019,-62.0229729,-0.97527472,37.14413,34.21796,44.0,36.11581977,44.0,36.11581977,46.0,38.11581977
5020,-62.6475769,-0.13123613,45.63679,45.18833,56.0,49.02715689,54.0,47.02715689,53.0,46.02738048
5021,-62.44106417,-0.33703933,45.82416,45.36652,55.0,47.682461,52.0,44.682461,NaN,NaN
5022,-62.92193207,-0.64245212,30.55916,28.50564,38.0,32.09293026,48.0,42.09293026,38.0,32.09224932
5023,-62.19578449,-0.5303396,51.42706,51.15878,58.0,50.22197668,56.0,48.22197668,58.0,50.22149488
5024,-62.85121701,-0.00229312,52.19058,51.35281,59.0,52.41587732,40.0,33.41587732,58.0,51.41544099
5025,-62.80181321,-0.20901493,50.32379,50.29279,54.0,47.46603273,73.0,66.46603273,54.0,47.46557974
5026,-62.72599737,-0.44840935,36.26104,37.56035,50.0,43.46770052,58.0,51.46770052,NaN,NaN
5027,-62.9410452,-0.23725503,50.3436,50.15545,57.0,50.82702497,44.0,37.82702497,58.0,51.82657581
5028,-62.75426149,-0.72767531,18.16652,18.50881,26.0,19.7432788,29.0,22.7432788,NaN,NaN
5029,-62.43169295,-0.73618681,50.31878,48.63,56.0,48.95417249,46.0,38.95417249,60.0,52.95417249
5030,-62.44674042,-0.74361233,17.5495,18.37347,27.0,19.99631751,26.0,18.99631751,NaN,NaN
5031,-62.07945369,-0.83199971,39.91288,41.03088,46.0,38.15352872,53.0,45.15352872,NaN,NaN
5032,-62.71087578,-0.26847536,55.3282,55.57853,61.0,54.29107441,70.0,63.29107441,58.0,51.29129314
5033,-62.46547551,-0.84340024,17.86581,18.39266,26.0,19.11340407,29.0,22.11340407,NaN,NaN
5034,-62.97526921,-0.73385357,26.52582,37.53397,23.0,17.29009554,40.0,34.29009554,27.0,21.28941428
5035,-62.62548978,-0.64132295,46.26891,45.55322,56.0,49.36383697,50.0,43.36383697,60.0,53.36315298
5036,-62.34821312,-0.13536462,40.64357,38.88858,46.0,38.2969048,41.0,33.2969048,NaN,NaN
5037,-62.75668948,-0.18221825,41.83381,42.6484,54.0,47.33436567,58.0,51.33436567,49.0,42.33436567
5038,-62.51349418,-0.82001099,35.4072,36.52468,46.0,39.21532579,56.0,49.21532579,NaN,NaN
5039,-62.01843233,-0.38457075,41.34134,41.29058,49.0,40.67368718,45.0,36.67368718,49.0,40.67389657
5040,-62.67833926,-0.03563823,32.65052,32.895,45.0,38.02450893,37.0,30.02450893,41.0,34.02473726
5041,-62.6139474,-0.19785108,28.67628,28.50796,36.0,28.99829725,40.0,32.99829725,38.0,30.99851742
5042,-62.35738752,-0.59079892,43.62144,44.67063,49.0,41.6653138,55.0,47.6653138,50.0,42.6653138
5043,-62.66186706,-0.6385995,35.1273,35.46213,44.0,37.45139975,43.0,36.45139975,NaN,NaN
5044,-62.05063465,-0.41402708,47.8084,45.673,49.0,40.77568056,44.0,35.77568056,54.0,45.77588916
5045,-62.99200989,-0.50097568,36.29869,34.00108,44.0,38.1589951,44.0,38.1589951,45.0,39.1583171
5046,-62.36724345,-0.59488614,49.38083,47.36703,56.0,48.69305146,55.0,47.69305146,54.0,46.69305146
5047,-62.04337349,-0.73044102,46.17314,45.1523,50.0,41.9912828,47.0,38.9912828,50.0,41.9912828
5048,-62.61528802,-0.22528692,29.45436,29.14585,36.0,29.02343632,39.0,32.02343632,37.0,30.02365535
5049,-62.84074281,-0.9989265,15.72636,13.69755,17.0,11.14351685,20.0,14.14351685,20.0,14.14283382
5050,-62.4321064,-0.11664272,29.06937,28.31196,40.0,32.48893236,37.0,29.48893236,NaN,NaN
5051,-62.27743407,-0.22644731,46.65255,47.25402,55.0,47.1942137,55.0,47.1942137,55.0,47.19374338
5052,-62.13745975,-0.23640958,39.12157,39.75467,46.0,37.85543057,57.0,48.85543057,47.0,38.85564416
5053,-62.3547087,-0.15447721,27.04606,27.57904,37.0,29.32837432,34.0,26.32837432,38.0,30.32790917
5054,-62.12309572,-0.79686927,47.5256,49.48358,56.0,48.23585038,61.0,53.23585038,57.0,49.23585038
5055,-62.36407529,-0.59516267,41.89167,43.238,50.0,42.68570994,48.0,40.68570994,51.0,43.68502407
5056,-62.29657341,-0.4850941,42.13044,44.08457,55.0,47.4370055,49.0,41.4370055,53.0,45.43721203
5057,-62.6339294,-0.24798227,42.99979,42.99386,49.0,42.08670518,50.0,43.08670518,50.0,43.08692355
5058,-62.11150858,-0.09925158,43.96582,43.58536,50.0,41.68508124,47.0,38.68508124,50.0,41.68529873
5059,-62.6827442,-0.4980136,32.65147,32.47699,41.0,34.3988463,33.0,26.3988463,40.0,33.39816391
5060,-62.81993447,-0.17882651,54.65266,51.19967,58.0,51.48552957,62.0,55.48552957,59.0,52.48507937
5061,-62.46646442,-0.37293729,48.04796,47.19819,54.0,46.77203443,58.0,50.77203443,57.0,49.77224575
5062,-62.24471001,-0.60524436,43.06623,44.06322,51.0,43.39793948,48.0,40.39793948,58.0,50.39725295
5063,-62.31673302,-0.23656433,45.59151,47.29822,54.0,46.2985267,53.0,45.2985267,55.0,47.29874157
5064,-62.83779712,-0.34363227,48.03527,47.37336,53.0,46.66021378,42.0,35.66021378,51.0,44.66043121
5065,-62.0768456,-0.98960234,42.64663,42.49146,51.0,43.25829511,45.0,37.25829511,52.0,44.25829511
5066,-62.10267822,-0.65801689,47.19329,49.28305,51.0,43.08483884,56.0,48.08483884,NaN,NaN
5067,-62.22125429,-0.90267528,38.41832,37.19399,44.0,36.55248176,54.0,46.55248176,51.0,43.55248176
5068,-62.97079858,-0.78949645,22.14949,24.64885,34.0,28.31882683,45.0,39.31882683,28.0,22.31834173
5069,-62.29894504,-0.98039335,34.64414,32.5579,43.0,35.7979259,36.0,28.7979259,36.0,28.7979259
5070,-62.56179723,-0.90651574,39.37804,41.83028,51.0,44.39456756,58.0,51.39456756,NaN,NaN
5071,-62.1730773,-0.24916578,41.72735,41.9245,47.0,38.95385558,47.0,38.95385558,50.0,41.95385558
5072,-62.74242535,-0.8949285,17.62296,17.84978,26.0,19.83104541,30.0,23.83104541,25.0,18.83036184
5073,-62.57225616,-0.71908643,38.21029,39.1994,45.0,38.28846128,57.0,50.28846128,NaN,NaN
5074,-62.26558521,-0.71326327,39.33477,40.77677,50.0,42.52768836,51.0,43.52768836,50.0,42.52768836
5075,-62.95837811,-0.24988756,49.97178,51.64297,56.0,49.87957859,58.0,51.87957859,58.0,51.87912928
5076,-62.68031313,-0.09864268,41.81406,41.25806,51.0,44.08076495,47.0,40.08076495,50.0,43.08099058
5077,-62.81843906,-0.49893028,41.16538,42.16101,49.0,42.73273078,59.0,52.73273078,NaN,NaN
5078,-62.824399,-0.77698813,31.64004,32.29062,41.0,34.95037338,43.0,36.95037338,NaN,NaN
5079,-62.62691952,-0.04145487,28.39613,28.297,37.0,29.90428621,27.0,19.90428621,38.0,30.90383689
5080,-62.77153182,-0.67241793,24.16135,24.14405,32.0,25.74587128,46.0,39.74587128,34.0,27.74518845
5081,-62.81879743,-0.7185753,26.17017,26.13642,34.0,27.89516973,49.0,42.89516973,NaN,NaN
5082,-62.15201991,-0.72947502,45.8535,47.18645,53.0,45.25871159,53.0,45.25871159,56.0,48.25891164
5083,-62.54552701,-0.74186686,16.69973,16.73249,25.0,18.23897038,24.0,17.23897038,NaN,NaN
5084,-62.96876413,-0.01460192,52.54047,48.5276,54.0,47.70919222,60.0,53.70919222,58.0,51.70876103
5085,-62.41846656,-0.34598636,48.84414,48.79381,54.0,46.63315061,66.0,58.63315061,NaN,NaN
5086,-62.19503746,-0.14414836,44.03509,42.8963,49.0,40.92675901,47.0,38.92675901,NaN,NaN
5087,-62.77460224,-0.59714086,30.12116,29.18228,37.0,30.69839937,35.0,28.69839937,38.0,31.69771715
5088,-62.01602217,-0.60527088,48.26973,47.71233,50.0,41.83187299,50.0,41.83187299,56.0,47.83187299
5089,-62.26172778,-0.85651181,41.66428,42.09531,48.0,40.62000843,55.0,47.62000843,46.0,38.62000843
5090,-62.754112,-0.54401653,20.39423,20.8611,30.0,23.6086223,29.0,22.6086223,NaN,NaN
5091,-62.24253021,-0.60471869,41.76056,43.39258,56.0,48.39204143,51.0,43.39204143,54.0,46.39204143
5092,-62.64320462,-0.48670921,45.78777,46.36814,55.0,48.29337965,53.0,46.29337965,54.0,47.29290523
5093,-62.894124,-0.94996654,NaN,NaN,18.0,12.24159284,38.0,32.24159284,27.0,21.24090993
5094,-62.4518989,-0.52397372,38.96749,40.01254,47.0,39.84983938,50.0,42.84983938,NaN,NaN
5095,-62.75057921,-0.05630356,47.2097,46.82781,57.0,50.21679998,76.0,69.21679998,54.0,47.217029
5096,-62.94669968,-0.33971686,27.10608,28.09485,35.0,28.92318047,39.0,32.92318047,37.0,30.92250461
5097,-62.82691267,-0.91150381,33.07827,35.78471,23.0,17.05021641,16.0,10.05021641,27.0,21.04953321
5098,-62.72241294,-0.36548386,49.14342,48.53517,58.0,51.3954493,67.0,60.3954493,55.0,48.39476908
5099,-62.87342853,-0.20305073,49.93989,51.13297,56.0,49.63555539,50.0,43.63555539,56.0,49.63488089
5100,-62.66608056,-0.40850015,44.94492,46.00475,52.0,45.29027148,47.0,40.29027148,NaN,NaN
5101,-62.47070552,-0.40138099,49.11568,49.19246,56.0,48.80469249,53.0,45.80469249,NaN,NaN
5102,-62.01703433,-0.08187834,41.57047,42.50294,51.0,42.43777602,42.0,33.43777602,52.0,43.43799334
5103,-62.86782556,-0.1084121,40.39904,39.9778,47.0,40.54464381,30.0,23.54464381,47.0,40.54420063
5104,-62.83179027,-0.75388723,33.98025,35.27867,48.0,41.95245728,47.0,40.95245728,NaN,NaN
5105,-62.92763775,-0.28927144,47.35509,47.7371,54.0,47.8363943,36.0,29.8363943,53.0,46.83594088
5106,-62.01371637,-0.20453505,46.36401,44.27032,52.0,43.5248298,51.0,42.5248298,52.0,43.52504378
5107,-62.22598697,-0.86979111,44.08842,45.22078,50.0,42.54108795,52.0,44.54108795,54.0,46.54108795
5108,-62.50201847,-0.9837951,19.80951,19.26015,28.0,21.29964235,31.0,24.29964235,NaN,NaN
5109,-62.25168248,-0.8299692,21.07533,20.69141,27.0,19.57654999,28.0,20.57654999,29.0,21.57654999
5110,-62.23313052,-0.02184467,26.61198,26.78921,37.0,28.92399269,44.0,35.92399269,36.0,27.9242139
5111,-62.14500595,-0.17649183,29.90878,29.9546,38.0,29.82832782,36.0,27.82832782,37.0,28.82854324
5112,-62.74455255,-0.19684665,39.92717,37.66707,47.0,40.31686244,68.0,61.31686244,47.0,40.316408
5113,-62.50825769,-0.09022908,49.24166,48.53382,57.0,49.65412625,55.0,47.65412625,NaN,NaN
5114,-62.09773649,-0.08500829,45.27201,43.19552,52.0,43.63965548,44.0,35.63965548,50.0,41.63987328
5115,-62.9843733,-0.06086152,48.43026,47.90361,52.0,45.78593664,45.0,38.78593664,56.0,49.78550269
5116,-62.72643581,-0.68350361,22.87522,22.56302,29.0,22.64255929,22.0,15.64255929,NaN,NaN
5117,-62.39741212,-0.05276202,27.61634,27.26029,36.0,28.35260291,35.0,27.35260291,NaN,NaN
5118,-62.59072529,-0.47137307,46.37572,45.62798,50.0,43.15282453,62.0,55.15282453,53.0,46.15214126
5119,-62.47830462,-0.89027274,20.03053,19.76888,30.0,23.17733621,25.0,18.17733621,NaN,NaN
5120,-62.43535649,-0.84088201,18.43722,27.03916,38.0,31.03703052,35.0,28.03703052,31.0,24.03703052
5121,-62.25685232,-0.85536908,43.65889,44.9314,53.0,45.60690303,55.0,47.60690303,50.0,42.60690303
5122,-62.48945952,-0.37434756,49.23335,47.11326,56.0,48.83005926,73.0,65.83005926,NaN,NaN
5123,-62.70730106,-0.85353458,35.55583,35.39683,43.0,36.71564872,49.0,42.71564872,45.0,38.71564872
5124,-62.71576773,-0.98251061,41.77416,33.88381,17.0,10.82509931,29.0,22.82509931,28.0,21.82441599
5125,-62.38598516,-0.17377618,27.6247,26.09513,35.0,27.41992763,34.0,26.41992763,NaN,NaN
5126,-62.85481107,-0.59921854,38.03695,37.56112,48.0,41.89686243,79.0,72.89686243,NaN,NaN
5127,-62.43554793,-0.39595718,42.99093,42.64032,51.0,43.71357813,48.0,40.71357813,51.0,43.71310383
5128,-62.61312193,-0.55076568,21.42393,21.56265,31.0,24.26669872,28.0,21.26669872,29.0,22.26669872
5129,-62.08097566,-0.9694817,43.29189,40.99267,43.0,35.25446042,41.0,33.25446042,53.0,45.25446042
5130,-62.48042877,-0.46981654,45.69455,46.9978,56.0,48.88006765,60.0,52.88006765,55.0,47.87959092
5131,-62.63053738,-0.24773433,41.63718,42.33082,48.0,41.07854585,56.0,49.07854585,50.0,43.07786587
5132,-62.49398672,-0.78377937,11.72642,13.33394,21.0,14.14131494,19.0,12.14131494,NaN,NaN
5133,-62.84141153,-0.73302804,21.27009,22.23155,31.0,24.96080766,33.0,26.96080766,NaN,NaN
5134,-62.25559116,-0.67846947,40.77411,43.63031,53.0,45.47797526,55.0,47.47797526,49.0,41.47797526
5135,-62.71372657,-0.63129964,22.02651,22.09638,30.0,23.57393505,33.0,26.57393505,29.0,22.57325192
5136,-62.67026627,-0.84460879,18.43663,18.15686,29.0,22.61852103,28.0,21.61852103,NaN,NaN
5137,-62.49624786,-0.63336299,32.61234,32.94473,43.0,36.0390093,42.0,35.0390093,43.0,36.03921098
5138,-62.5174191,-0.88069231,20.54265,22.40565,29.0,22.26727911,36.0,29.26727911,NaN,NaN
5139,-62.18302699,-0.20121881,39.74706,39.38951,44.0,35.941517,57.0,48.941517,48.0,39.94104569
5140,-62.7837246,-0.81082956,24.18896,23.03073,31.0,24.87449265,29.0,22.87449265,30.0,23.87380931
5141,-62.64188197,-0.70079564,20.87974,20.68604,27.0,20.44710216,28.0,21.44710216,31.0,24.4464181
5142,-62.09272352,-0.18935942,44.38106,43.65888,50.0,41.70838644,43.0,34.70838644,54.0,45.70860117
5143,-62.70825127,-0.80699581,28.07626,27.1195,38.0,31.68583649,54.0,47.68583649,40.0,33.68534747
5144,-62.59331822,-0.84806833,20.80878,21.27831,30.0,23.43134204,27.0,20.43134204,NaN,NaN
5145,-62.72695355,-0.53052916,48.36647,47.10024,53.0,46.53163418,56.0,49.53163418,NaN,NaN
5146,-62.72090195,-0.45659164,45.04095,47.72837,60.0,53.46107598,66.0,59.46107598,NaN,NaN
5147,-62.05998605,-0.83251286,43.01181,44.28942,53.0,45.10580033,60.0,52.10580033,53.0,45.10531447
5148,-62.00268876,-0.28002255,37.29574,38.16645,41.0,32.55522149,45.0,36.55522149,46.0,37.55543349
5149,-62.34213289,-0.09255007,44.87727,44.45258,53.0,45.24876605,49.0,41.24876605,53.0,45.24830353
5150,-62.25570688,-0.84428855,27.99225,31.96646,39.0,31.59633545,47.0,39.59633545,36.0,28.59633545
5151,-62.39325222,-0.97893298,22.49895,19.6621,29.0,22.0292432,25.0,18.0292432,30.0,23.02855993
5152,-62.7281124,-0.62707044,21.67739,21.57657,29.0,22.60572882,30.0,23.60572882,20.0,13.60572882
5153,-62.06097477,-0.80907374,49.8405,49.06473,56.0,48.09113697,46.0,38.09113697,56.0,48.09113697
5154,-62.54839733,-0.12829318,36.85442,37.1509,45.0,37.78244987,38.0,30.78244987,48.0,40.78267181
5155,-62.49417027,-0.75963949,20.14977,21.53276,29.0,22.12490338,29.0,22.12490338,NaN,NaN
5156,-62.35719782,-0.85060903,12.51654,14.65186,22.0,14.8514384,19.0,11.8514384,17.0,9.85075371
5157,-62.3589804,-0.24071952,45.92706,44.43881,49.0,41.40578742,53.0,45.40578742,55.0,47.40600255
5158,-62.28513482,-0.6118676,20.35676,20.53435,29.0,21.50233535,32.0,24.50233535,28.0,20.50233535
5159,-62.80695908,-0.77065844,30.83953,33.41073,43.0,36.90302059,42.0,35.90302059,NaN,NaN
5160,-62.21398747,-0.92386065,38.9272,39.77642,48.0,40.54948454,47.0,39.54948454,48.0,40.54948454
5161,-62.33830022,-0.77567045,49.18946,46.16428,53.0,45.75196004,42.0,34.75196004,51.0,43.75127471
5162,-62.58925448,-0.04988017,27.70643,27.68018,37.0,29.81903524,15.0,7.81903524,16.0,8.81926114
5163,-62.00812409,-0.10812739,0.05663236,3.879334,15.0,6.43637352,21.0,12.43637352,24.0,15.43659006
5164,-62.31454435,-0.19326781,40.53961,41.91458,49.0,41.25941563,48.0,40.25941563,50.0,42.25963196
5165,-62.87787899,-0.80144158,5.053199,16.34657,23.0,17.09939643,26.0,20.09939643,27.0,21.09890928
5166,-62.69036315,-0.41738294,42.57726,46.04268,51.0,44.35613241,53.0,46.35613241,54.0,47.35634427
5167,-62.87467506,-0.01147729,31.49051,30.61846,38.0,31.47988702,45.0,38.47988702,41.0,34.47945119
5168,-62.26566812,-0.11709045,42.08364,42.3837,51.0,43.07941578,47.0,39.07941578,52.0,44.07963418
5169,-62.38301692,-0.75634228,54.61937,48.9274,57.0,49.84848445,56.0,48.84848445,56.0,48.84779912
5170,-62.92759842,-0.45973895,51.59721,48.02981,55.0,48.96996262,49.0,42.96996262,54.0,47.96949749
5171,-62.41556856,-0.31845224,45.29793,44.68617,50.0,42.60528041,44.0,36.60528041,NaN,NaN
5172,-62.58452526,-0.51688801,50.1205,49.0978,55.0,48.17114644,52.0,45.17114644,NaN,NaN
5173,-62.04089885,-0.39770143,41.37894,40.14353,50.0,41.73948315,54.0,45.73948315,50.0,41.73948315
5174,-62.29870682,-0.20391754,46.16029,46.39145,54.0,46.22882579,51.0,43.22882579,54.0,46.2290416
5175,-62.08408495,-0.29289566,43.9034,43.41277,52.0,43.76661332,59.0,50.76661332,NaN,NaN
5176,-62.06451929,-0.17879757,44.13303,45.06419,48.0,39.63078898,48.0,39.63078898,53.0,44.63100386
5177,-62.71310433,-0.91748423,17.90455,21.20469,28.0,21.77399816,34.0,27.77399816,29.0,22.77399816
5178,-62.42912451,-0.91290973,18.16586,19.02841,25.0,18.07198769,29.0,22.07198769,27.0,20.07130362
5179,-62.16918763,-0.5109988,44.21352,45.92296,59.0,51.14183699,58.0,50.14183699,57.0,49.14183699
5180,-62.30786327,-0.04862029,44.73308,43.69574,52.0,44.12923467,57.0,49.12923467,NaN,NaN
5181,-62.67280549,-0.40474586,45.35476,45.44478,51.0,44.30366003,67.0,60.30366003,NaN,NaN
