,aw3d30_wgs84_Barcelos,aw3d30_slope_Barcelos
7592,22.69135733,2.626333
7593,47.24169284,1.677163
7594,43.36779866,1.643402
7595,48.63974743,1.180008
7596,NaN,NaN
7597,50.28687562,1.356664
7598,40.61223019,3.021805
7599,21.2132729,4.468718
7600,41.42037833,2.970707
7601,28.70503302,0.3292473
7602,19.22245025,1.911239
7603,37.89372701,2.573915
7604,38.98890627,0.9847245
7605,36.09414363,5.776669
7606,45.94715074,0.9870536
7607,NaN,NaN
7608,35.41900588,4.78362
7609,34.14520927,10.07213
7610,40.96150756,1.179982
7611,NaN,NaN
7612,48.87191127,3.38947
7613,19.98875873,1.035909
7614,NaN,NaN
7615,NaN,NaN
7616,21.9054568,2.082804
7617,49.65645265,1.972348
7618,41.90550658,1.182468
7619,23.83143931,2.651154
7620,36.48509855,2.507352
7621,46.87398492,2.814866
7622,46.83635174,2.300599
7623,48.68115085,4.396967
7624,48.84813654,0.4659098
7625,40.07225677,3.433269
7626,42.58711294,2.001609
7627,NaN,NaN
7628,NaN,NaN
7629,21.15904913,3.036783
7630,49.03869569,1.999496
7631,42.99817517,1.97182
7632,NaN,NaN
7633,22.72704219,4.716192
7634,22.22035286,2.198901
7635,34.00409706,1.398406
7636,28.77862677,8.168646
7637,28.0225417,2.628112
7638,37.88918668,4.0508
7639,NaN,NaN
7640,NaN,NaN
7641,31.00560771,0.9251207
7642,NaN,NaN
7643,NaN,NaN
7644,37.74912073,0.6584765
7645,45.42333148,1.038405
7646,51.73156412,2.628591
7647,32.79098901,6.218756
7648,23.37991283,1.182468
7649,NaN,NaN
7650,39.23954757,0.7342271
7651,NaN,NaN
7652,45.36550249,1.182399
7653,19.87533549,2.811151
7654,NaN,NaN
7655,31.84361448,5.604572
7656,NaN,NaN
7657,42.8052778,0.00133393
7658,NaN,NaN
7659,26.84987984,4.700523
7660,37.68225382,NaN
7661,NaN,NaN
7662,40.73794623,0.3298355
7663,45.64529121,0.7368176
7664,18.70119961,1.972412
7665,48.20452123,1.473401
7666,11.36530987,0.00131487
7667,41.5015442,2.648942
7668,NaN,NaN
7669,49.44948122,3.271231
7670,21.90561585,0.00131867
7671,45.27598944,1.182316
7672,47.00444428,1.922028
7673,30.34855937,1.351822
7674,51.25609425,2.956481
7675,18.85568778,1.911556
7676,45.75227396,0.9852613
7677,NaN,NaN
7678,44.06250933,1.31322
7679,NaN,NaN
7680,45.95522402,0.4619568
7681,NaN,NaN
7682,NaN,NaN
7683,45.42512264,3.342999
7684,44.46820003,3.53825
7685,27.39171295,1.182567
7686,47.37572528,1.356708
7687,51.8732876,0.6578699
7688,30.09004368,3.621974
7689,NaN,NaN
7690,19.96483553,3.036805
7691,18.4717335,0.461944
7692,44.19019074,2.321784
7693,48.17791163,NaN
7694,NaN,NaN
7695,NaN,NaN
7696,NaN,NaN
7697,NaN,NaN
7698,48.28640245,0.00131851
7699,49.15564295,1.399195
7700,38.08589877,0.7361025
7701,34.06927119,5.352789
7702,33.59526777,2.798664
7703,44.83135554,0.3292723
7704,NaN,NaN
7705,NaN,NaN
7706,49.74307232,2.954692
7707,24.09843468,1.187897
7708,25.57108626,7.686618
7709,43.78499603,0.3280533
7710,49.03685172,1.851179
7711,48.46364262,2.000921
7712,45.41792465,2.072656
7713,40.66493206,4.290818
7714,NaN,NaN
7715,NaN,NaN
7716,33.94702547,0.7368418
7717,NaN,NaN
7718,35.37341095,2.712853
7719,46.82205032,2.628598
7720,NaN,NaN
7721,NaN,NaN
7722,NaN,NaN
7723,43.19064643,1.643461
7724,33.99431785,1.676563
7725,27.38604676,6.268748
7726,39.47058044,6.218755
7727,22.55048519,1.677913
7728,39.97333628,3.731095
7729,46.84227848,3.849568
7730,22.07009207,1.764208
7731,21.20951324,1.313348
7732,41.32911768,2.324433
7733,49.05997924,1.188336
7734,25.93347052,3.831939
7735,NaN,NaN
7736,40.28062836,5.610775
7737,31.31959343,1.642301
7738,NaN,NaN
7739,33.89849351,0.3292541
7740,26.25452285,1.474166
7741,48.80449947,1.1883
7742,46.48520604,0.9276179
7743,33.55318417,1.772513
7744,NaN,NaN
7745,26.00823874,1.864326
7746,NaN,NaN
7747,NaN,NaN
7748,44.51232231,1.357968
7749,45.71297819,1.76631
7750,NaN,NaN
7751,44.45098608,1.356675
7752,41.78289505,3.242314
7753,NaN,NaN
7754,38.35506825,3.849606
7755,21.38384043,0.00131376
7756,NaN,NaN
7757,NaN,NaN
7758,31.96399421,0.7342097
7759,NaN,NaN
7760,36.15092021,10.61252
7761,34.5563182,1.18227
7762,16.31030487,1.672495
7763,38.0666513,1.921433
7764,41.51583629,2.199032
7765,47.65024685,0.7318265
7766,48.13102815,1.911115
7767,46.57679673,1.179821
7768,20.01691941,4.592784
7769,36.01069797,1.356688
7770,44.72826179,10.43425
7771,48.24417529,0.3298355
7772,43.5637311,1.040349
7773,43.15814299,0.6579303
7774,49.36577207,1.971783
7775,44.27618063,2.811828
7776,30.02086661,0.7339545
7777,NaN,NaN
7778,21.13605039,1.357338
7779,NaN,NaN
7780,38.3338116,2.648919
7781,NaN,NaN
7782,48.83578993,5.327479
7783,45.07928695,1.773288
7784,NaN,NaN
7785,34.7596084,6.983716
7786,45.22519646,0.6579353
7787,43.72409419,1.473426
7788,44.82574358,3.242334
7789,NaN,NaN
7790,NaN,NaN
7791,41.08275253,1.641676
7792,NaN,NaN
7793,NaN,NaN
7794,47.06802791,3.664358
7795,42.70151334,2.210283
7796,NaN,NaN
7797,43.77430464,4.591956
7798,NaN,NaN
7799,37.86091073,1.636336
7800,51.07579838,0.7360677
7801,NaN,NaN
7802,NaN,NaN
7803,18.75446032,5.469882
7804,26.9507355,1.038175
7805,21.27907757,0.00131602
7806,15.75778425,5.481492
7807,47.20235693,0.656673
7808,NaN,NaN
7809,NaN,NaN
7810,38.70731223,0.7368168
7811,NaN,NaN
7812,NaN,NaN
7813,20.14621935,2.506704
7814,49.54322344,1.997415
7815,NaN,NaN
7816,30.8286117,1.313318
7817,NaN,NaN
7818,NaN,NaN
7819,NaN,NaN
7820,33.49645668,6.609597
7821,49.69996765,1.638849
7822,35.28658064,1.766181
7823,39.23759579,2.209488
7824,48.73822146,1.315052
7825,45.73192932,2.395757
7826,13.77719761,2.817657
7827,27.88796198,10.56429
7828,41.57835573,1.038053
7829,27.76311104,6.234622
7830,NaN,NaN
7831,47.74164116,3.67485
7832,27.96524887,3.273642
7833,32.54274114,1.672401
7834,32.83516556,1.041544
7835,46.71426946,1.76424
7836,48.076419,0.6561027
7837,36.41714986,2.396469
7838,24.105524,1.972414
7839,48.29823439,3.089355
7840,NaN,NaN
7841,42.43925353,1.315038
7842,48.49935699,1.313213
7843,47.54451167,2.209536
7844,36.55562583,1.851051
7845,43.79860261,1.0422
7846,37.70239324,2.778858
7847,NaN,NaN
7848,NaN,NaN
7849,47.34164287,3.621902
7850,53.48418911,1.188631
7851,34.8528488,0.7318105
7852,47.11830255,1.03618
7853,45.10398512,1.314988
7854,41.57069471,1.357312
7855,45.45756041,2.110842
7856,38.28934139,0.4644669
7857,21.17567048,0.00131545
7858,NaN,NaN
7859,46.14146517,2.097935
7860,32.8697072,3.107512
7861,46.85367729,2.3627
7862,17.14893088,1.642233
7863,44.74551464,4.857
7864,NaN,NaN
7865,24.92434494,6.226984
7866,49.50379929,5.298885
7867,43.705495,1.999449
7868,30.01513024,2.555417
7869,49.3672943,1.641653
7870,43.49703489,0.9852613
7871,34.31185007,4.890623
7872,53.44876181,2.703163
7873,39.25283508,3.538118
7874,26.24177776,2.573856
7875,44.44224687,0.7315449
7876,19.21088733,1.038459
7877,47.63138521,2.209493
7878,44.46441118,1.648692
7879,40.93650093,4.469369
7880,33.5941838,0.00131502
7881,NaN,NaN
7882,44.90432913,2.800957
7883,46.28162226,1.351821
7884,NaN,NaN
7885,37.83771586,1.038043
7886,48.05097737,3.388686
7887,25.2809574,0.6579285
7888,NaN,NaN
7889,30.97511222,4.854531
7890,33.72915588,1.972382
7891,NaN,NaN
7892,NaN,NaN
7893,42.07643477,2.330082
7894,32.14795129,9.691407
7895,46.7563711,4.829022
7896,49.71264729,4.931927
7897,42.52952497,2.976835
7898,44.13858814,1.636354
7899,NaN,NaN
7900,NaN,NaN
7901,44.44052601,5.19193
7902,NaN,NaN
7903,NaN,NaN
7904,23.09234574,0.00131453
7905,14.31967431,1.921999
7906,NaN,NaN
7907,46.16958961,2.507536
7908,49.24123021,1.398374
7909,NaN,NaN
7910,53.19669587,0.3274707
7911,45.83085616,0.6584694
7912,NaN,NaN
7913,NaN,NaN
7914,35.34576334,0.7367877
7915,42.79914953,1.674558
7916,50.33080923,1.922048
7917,44.94606965,4.451889
7918,29.40444168,0.9864713
7919,46.31039956,1.040384
7920,45.91601033,2.36265
7921,17.50587962,4.701895
7922,36.45270126,2.628108
7923,31.26159263,7.652748
7924,36.92842107,1.674502
7925,NaN,NaN
7926,43.75038603,1.035807
7927,NaN,NaN
7928,46.89513803,2.319754
7929,46.79531399,1.672391
7930,42.15297829,3.622432
7931,49.33623202,3.699729
7932,NaN,NaN
7933,30.38378206,3.986698
7934,NaN,NaN
7935,45.97268523,0.9852757
7936,NaN,NaN
7937,49.99146967,1.315017
7938,24.99652212,4.101038
7939,42.25778634,4.399396
7940,45.20795057,1.313275
7941,47.3174232,2.097871
7942,34.68283886,6.931253
7943,47.1449214,1.678552
7944,43.30124612,3.479457
7945,49.87176965,2.945678
7946,46.42513962,3.734723
7947,NaN,NaN
7948,NaN,NaN
7949,NaN,NaN
7950,45.33272642,1.92067
7951,NaN,NaN
7952,46.46453283,2.646567
7953,46.68274084,2.00158
7954,29.40318321,1.85353
7955,48.96929857,1.390764
7956,46.66453291,3.295883
7957,45.71941302,2.209486
7958,41.18000131,1.036182
7959,46.01631908,1.182338
7960,NaN,NaN
7961,NaN,NaN
7962,NaN,NaN
7963,42.35049508,1.39917
7964,13.83160302,2.555762
7965,NaN,NaN
7966,40.74179016,2.71157
7967,23.21779533,3.753552
7968,44.19599732,0.9276965
7969,46.39750928,2.557983
7970,42.32359174,2.573921
7971,28.18583144,3.296532
7972,38.16241604,0.3298331
7973,27.25802606,1.636439
7974,47.62856322,1.672373
7975,31.58445057,2.656209
7976,29.78010481,1.179992
7977,NaN,NaN
7978,45.35846249,4.475164
7979,NaN,NaN
7980,23.28691731,0.3292859
7981,24.30887046,4.854512
7982,43.18407017,5.50262
7983,NaN,NaN
7984,30.73624557,2.321793
7985,44.223337,2.362463
7986,NaN,NaN
7987,37.57339638,4.399615
7988,42.46304759,1.353655
7989,37.75321424,0.6561208
7990,52.00327143,3.107359
7991,25.15392085,1.313835
7992,45.35964312,1.18837
7993,NaN,NaN
7994,38.43949965,2.081044
7995,NaN,NaN
7996,NaN,NaN
7997,NaN,NaN
7998,28.37435594,2.656173
7999,49.72742095,1.67785
8000,NaN,NaN
8001,44.75407779,2.37582
8002,51.15899099,1.035788
8003,45.85837487,5.438646
8004,43.52411271,0.00133652
8005,44.74803875,0.7339669
8006,49.25091832,1.864318
8007,42.83951134,1.999462
8008,46.39050163,3.736823
8009,NaN,NaN
8010,NaN,NaN
8011,31.85226636,3.107858
8012,47.12755583,0.3280377
8013,47.22875432,2.00162
8014,43.13832683,1.038067
8015,NaN,NaN
8016,46.82439653,1.773509
8017,42.89876228,1.764207
8018,21.2648461,0.9329603
8019,46.28440269,0.9322362
8020,27.99515996,1.999581
8021,NaN,NaN
8022,46.04602789,2.508291
8023,39.0639092,2.651119
8024,50.50640663,0.7318303
8025,NaN,NaN
8026,39.10653115,0.9870858
8027,41.65055122,1.46661
8028,32.0441672,4.542163
8029,45.95135695,0.3298305
8030,47.92323394,2.811834
8031,23.08562391,3.83902
8032,32.93766531,1.315099
8033,NaN,NaN
8034,49.71700669,1.773291
8035,34.4623834,3.814612
8036,40.04564372,2.639121
8037,NaN,NaN
8038,45.82518736,2.30055
8039,NaN,NaN
8040,NaN,NaN
8041,44.16435407,0.9251133
8042,30.18701184,6.136964
8043,44.40647047,5.079759
8044,NaN,NaN
8045,43.95680981,2.375335
8046,NaN,NaN
8047,30.36959889,1.399188
8048,38.77291012,0.7315478
8049,45.2742668,2.65618
8050,41.59973193,2.573342
8051,33.85545498,5.104576
8052,14.61019768,0.4645179
8053,21.10608367,0.00131295
8054,23.16414805,0.7340666
8055,50.4417687,3.501429
8056,37.71440675,4.12256
8057,38.86126863,2.705283
8058,NaN,NaN
8059,40.03239712,2.196671
8060,23.13130125,4.901013
8061,20.28664404,NaN
8062,NaN,NaN
8063,NaN,NaN
8064,44.10005409,3.754303
8065,46.19590542,0.7368874
8066,NaN,NaN
8067,NaN,NaN
8068,48.09688405,1.189148
8069,31.93869105,4.159199
8070,44.43398133,2.09795
8071,NaN,NaN
8072,43.78628256,2.641615
8073,NaN,NaN
8074,23.90134185,0.9277613
8075,NaN,NaN
8076,46.05534178,2.834457
8077,49.84832103,2.656198
8078,NaN,NaN
8079,50.179272,1.466845
8080,NaN,NaN
8081,21.86441041,0.00131578
8082,17.73739696,0.3293139
8083,24.37230845,1.467027
8084,16.44407117,NaN
8085,28.34690062,7.9126
8086,45.60294991,0.9251294
8087,46.93893445,2.330838
8088,47.80697588,1.678563
8089,45.30625614,3.369182
8090,41.20716536,1.313791
8091,45.21453763,2.330842
8092,24.51622223,NaN
8093,45.04358926,2.11009
8094,25.19754016,1.678574
8095,15.70632295,0.3280395
8096,NaN,NaN
8097,10.93339849,0.6584693
8098,48.24583009,2.000102
8099,47.70870266,1.995395
8100,23.17601367,0.4667305
8101,NaN,NaN
8102,32.05994884,6.878059
8103,37.38493808,2.558052
8104,NaN,NaN
8105,46.72251888,3.120173
8106,NaN,NaN
8107,NaN,NaN
8108,46.85004819,2.095407
8109,40.80463373,1.911248
8110,NaN,NaN
8111,27.09316509,6.374314
8112,NaN,NaN
8113,45.0250745,1.18006
8114,NaN,NaN
8115,28.23391854,13.59118
8116,44.19858011,1.648325
8117,45.92281828,3.838291
8118,25.59667611,NaN
8119,44.09958541,1.182328
8120,NaN,NaN
8121,29.60559849,9.191365
8122,40.7439394,0.9853092
8123,49.43294851,2.299991
8124,NaN,NaN
8125,NaN,NaN
8126,21.25904421,0.4619891
8127,25.81483374,3.817141
8128,45.5905774,0.3274755
8129,NaN,NaN
8130,NaN,NaN
8131,22.39598975,7.724695
8132,50.9167657,3.74803
8133,49.21116232,0.3274797
8134,32.88572053,1.999442
8135,49.8322588,1.474211
8136,40.24318955,5.7346
8137,9.97831235,0.7316241
8138,NaN,NaN
8139,NaN,NaN
8140,21.21701656,1.187875
8141,NaN,NaN
8142,48.95672296,2.800692
8143,42.72719707,2.817095
8144,47.34261092,1.865132
8145,NaN,NaN
8146,31.80747471,1.179997
8147,NaN,NaN
8148,46.80941062,0.7360714
8149,NaN,NaN
8150,NaN,NaN
8151,44.62612132,1.676486
8152,NaN,NaN
8153,49.28542857,0.9276726
8154,29.07769066,7.152038
8155,42.7064614,3.301972
8156,41.5944566,1.674471
8157,46.04200467,1.763892
8158,NaN,NaN
8159,50.02562185,1.647575
8160,12.85913232,3.032005
8161,45.55270527,2.298235
8162,24.0755113,3.389422
8163,NaN,NaN
8164,NaN,NaN
8165,39.64051355,2.702627
8166,35.05373486,2.713431
8167,NaN,NaN
8168,24.53683029,1.642247
8169,46.21572197,2.646529
8170,47.27598598,4.397042
8171,46.32922323,3.849499
8172,47.11307045,1.179833
8173,NaN,NaN
8174,21.90593772,0.9276471
8175,43.51973156,1.038059
8176,40.47640913,2.395265
8177,NaN,NaN
8178,26.21893869,6.545761
8179,NaN,NaN
8180,44.37537642,5.597698
8181,46.41300887,2.095317
8182,NaN,NaN
8183,NaN,NaN
8184,33.77061523,0.3275056
8185,44.10557527,2.196399
8186,NaN,NaN
8187,NaN,NaN
8188,17.95910298,3.294091
8189,NaN,NaN
8190,53.19110663,1.041451
8191,NaN,NaN
8192,NaN,NaN
8193,NaN,NaN
8194,43.02617353,3.666257
8195,42.06669951,2.110585
8196,NaN,NaN
8197,NaN,NaN
8198,NaN,NaN
8199,NaN,NaN
8200,45.74652005,1.466908
8201,17.4998754,NaN
8202,43.69363264,1.920642
8203,NaN,NaN
8204,43.58724738,1.911132
8205,18.48222779,1.041481
8206,NaN,NaN
8207,18.839138,2.376555
8208,45.18161424,0.6579558
8209,43.95159944,1.189133
8210,32.76036123,0.00131605
8211,42.47250391,3.422461
8212,16.80280511,0.9865423
8213,47.13125554,1.764098
8214,NaN,NaN
8215,19.51261303,3.538182
8216,22.61984067,0.00132017
8217,51.00342045,1.357284
8218,41.06646467,1.474192
8219,42.44382623,1.179975
8220,42.79653245,2.833276
8221,NaN,NaN
8222,47.82938453,1.853634
8223,48.53726409,0.733967
8224,26.95531863,1.674503
8225,46.11122292,2.299963
8226,NaN,NaN
8227,44.26567263,1.041073
8228,51.889146,5.875081
8229,21.33454623,0.00131287
8230,NaN,NaN
8231,NaN,NaN
8232,31.44346248,3.814459
8233,28.26910901,2.095617
8234,34.47431904,1.042194
8235,NaN,NaN
8236,49.44933749,3.022336
8237,31.13326006,3.99665
8238,NaN,NaN
8239,42.26566213,3.344839
8240,44.20250055,1.35182
8241,46.09135733,NaN
8242,46.19576093,3.528084
8243,NaN,NaN
8244,NaN,NaN
8245,NaN,NaN
8246,35.08763502,1.180124
8247,42.29113878,5.584983
8248,31.58339326,1.853519
8249,41.46611062,13.65024
8250,NaN,NaN
8251,42.66833183,0.9852712
8252,NaN,NaN
8253,NaN,NaN
8254,NaN,NaN
8255,51.57560204,1.356691
8256,NaN,NaN
8257,NaN,NaN
8258,NaN,NaN
8259,NaN,NaN
8260,41.94645626,1.035796
8261,NaN,NaN
8262,NaN,NaN
8263,45.10083622,3.237906
8264,37.77641203,4.275895
8265,43.50823596,5.101988
8266,45.7405417,1.64168
8267,41.03412379,6.522822
8268,45.35202965,1.644056
8269,30.81859514,3.628595
8270,20.48089943,0.3274705
8271,45.8008094,2.395811
8272,NaN,NaN
8273,51.52848433,2.072209
8274,41.3304735,3.627035
8275,43.86473077,1.038468
8276,36.87749116,0.7339596
8277,28.18119912,3.974049
8278,31.15713539,1.636451
8279,46.75387406,2.494343
8280,49.05861135,3.831923
8281,46.50321977,2.81714
8282,NaN,NaN
8283,36.74095041,1.922037
8284,29.34810084,1.179987
8285,NaN,NaN
8286,NaN,NaN
8287,38.73700105,3.089778
8288,NaN,NaN
8289,77.11161283,41.10936
8290,NaN,NaN
8291,32.59038116,0.4645088
8292,41.59882573,1.388143
8293,NaN,NaN
8294,45.57129786,3.728769
8295,51.77508394,1.999453
8296,41.06725953,1.388146
8297,NaN,NaN
8298,NaN,NaN
8299,NaN,NaN
8300,35.91188662,10.24304
8301,15.2757646,2.388421
8302,22.08623792,3.302712
8303,45.93862245,2.496802
8304,21.1279718,1.35149
8305,NaN,NaN
8306,NaN,NaN
8307,NaN,NaN
8308,40.0713965,1.671924
8309,48.25361537,NaN
8310,20.09170947,1.865117
8311,15.09351058,4.053648
8312,24.96250171,2.321332
8313,NaN,NaN
8314,43.95591559,0.3292708
8315,46.91635303,2.972044
8316,46.42345507,1.7639
8317,47.76199717,0.3280923
8318,11.96458688,3.526037
8319,27.35114175,13.37926
8320,48.5491152,3.29371
8321,46.6906854,1.038417
8322,NaN,NaN
8323,24.09013553,3.389401
8324,NaN,NaN
8325,43.55816292,1.315614
8326,27.87480857,4.159201
8327,NaN,NaN
8328,NaN,NaN
8329,41.33305919,2.208752
8330,44.47649756,8.511029
8331,42.27564398,1.674086
8332,44.44583333,1.774264
8333,42.23531439,0.734225
8334,51.77555163,1.77348
8335,49.1220469,1.035853
8336,46.99105284,1.647569
8337,44.13338801,5.617259
8338,53.44565026,1.672387
8339,30.94804345,1.036159
8340,47.77761101,2.385763
8341,29.29404893,9.089988
8342,45.24449855,0.3274738
8343,NaN,NaN
8344,NaN,NaN
8345,42.58685176,1.180095
8346,46.39713824,3.01598
8347,34.40701187,3.753495
8348,NaN,NaN
8349,47.3661304,1.357295
8350,32.51697125,1.671912
8351,44.87365732,1.774276
8352,41.67716242,2.097831
8353,17.96639637,3.271369
8354,40.73248185,1.864376
8355,41.25967199,5.660518
8356,47.21065634,0.9276589
8357,45.35879462,1.182374
8358,42.1583543,2.930225
8359,NaN,NaN
8360,48.6542238,4.592073
8361,21.26530336,0.00131479
8362,NaN,NaN
8363,32.88652735,1.647524
8364,46.72553282,0.7367838
8365,44.65580536,1.313255
8366,NaN,NaN
8367,31.96402765,9.648554
8368,NaN,NaN
8369,NaN,NaN
8370,14.79696934,3.817512
8371,46.88692956,1.188609
8372,NaN,NaN
8373,45.36496841,2.300059
8374,50.1021264,1.673995
8375,46.12575303,2.316215
8376,NaN,NaN
8377,44.01942751,2.713423
8378,29.84122056,0.9251211
8379,37.72950517,2.817517
8380,21.70534754,0.00131438
8381,NaN,NaN
8382,46.17912373,1.313807
8383,39.35700348,5.268282
8384,48.37545252,2.713424
8385,27.16584993,1.04106
8386,16.78401327,0.00131956
8387,33.04376661,3.611257
8388,NaN,NaN
8389,NaN,NaN
8390,43.51813877,2.558093
8391,30.36746616,6.860554
8392,NaN,NaN
8393,36.95970858,16.9375
8394,51.0954403,1.641649
8395,42.12829448,2.970574
8396,44.49478245,0.4659678
8397,48.30292193,2.705331
8398,46.95848975,1.464525
8399,43.09797469,5.887199
8400,NaN,NaN
8401,NaN,NaN
8402,48.59286699,1.041111
8403,45.78371167,1.180025
8404,31.89215129,0.4619597
8405,48.01779375,1.189106
8406,44.55813393,1.473475
8407,43.17381303,2.628171
8408,NaN,NaN
8409,21.17036773,0.00131622
8410,22.9873164,0.00131498
8411,40.33810061,3.500447
8412,50.21483318,1.473381
8413,48.05651044,1.999472
8414,NaN,NaN
8415,44.00344815,5.143472
8416,NaN,NaN
8417,NaN,NaN
8418,NaN,NaN
8419,37.40528044,0.6566773
8420,43.96636503,0.7315536
8421,28.96933246,3.939468
8422,NaN,NaN
8423,45.88180915,0.4667197
8424,18.09523789,0.9322266
8425,25.95295221,4.6765
8426,NaN,NaN
8427,45.11949603,2.110878
8428,39.78533296,1.390715
8429,48.2601573,NaN
8430,45.49135985,0.7368076
8431,46.06152606,1.313241
8432,NaN,NaN
8433,31.8030217,0.9329741
8434,41.77668224,1.638819
8435,NaN,NaN
8436,NaN,NaN
8437,32.92081546,0.9330286
8438,44.33058,4.592567
8439,48.27788811,NaN
8440,25.23864624,3.560765
8441,45.75578833,2.198753
8442,27.20414147,5.712241
8443,NaN,NaN
8444,NaN,NaN
8445,46.06308814,0.00131709
8446,44.37976644,0.9252341
8447,46.08719822,NaN
8448,34.60103354,0.4667782
8449,47.87416632,1.969984
8450,NaN,NaN
8451,38.03390312,2.360351
8452,43.43352921,1.356665
8453,NaN,NaN
8454,44.78446396,1.399143
8455,43.28112378,2.313655
8456,43.60501324,4.311207
8457,NaN,NaN
8458,46.80894863,1.036151
8459,42.3994397,4.930287
8460,46.38761909,3.730965
8461,11.74512163,1.179966
8462,42.43485722,1.677156
8463,52.69690223,0.4619731
8464,NaN,NaN
8465,48.52819676,2.321262
8466,NaN,NaN
8467,48.75714918,0.9321977
8468,23.57815286,1.773579
8469,26.49033759,0.00132924
8470,46.45076188,2.817319
8471,43.99914622,0.465935
8472,45.59640279,0.9322417
8473,47.99223699,2.574127
8474,37.80711951,1.18864
8475,NaN,NaN
8476,22.25182458,3.282009
8477,40.87606385,1.908778
8478,NaN,NaN
8479,48.14076993,1.9975
8480,NaN,NaN
8481,NaN,NaN
8482,NaN,NaN
8483,45.01263101,0.3280447
8484,48.33824405,2.072252
8485,33.50255809,1.399206
8486,32.83266922,1.995055
8487,50.63903453,NaN
8488,32.19038988,3.949873
8489,18.39664805,4.64722
8490,33.33450191,0.3298299
8491,55.34081167,0.00132348
8492,48.07811722,1.921274
8493,NaN,NaN
8494,NaN,NaN
8495,24.06771847,1.036221
8496,38.11589292,3.628003
8497,9.87841263,1.041063
8498,NaN,NaN
8499,NaN,NaN
8500,46.05003845,1.995488
8501,31.82513145,0.4667611
8502,26.92791068,0.7315493
8503,NaN,NaN
8504,30.83074283,1.182464
8505,44.70088427,0.7340102
8506,46.68881784,3.680062
8507,48.1011611,NaN
8508,24.04161938,1.038166
8509,47.99765999,1.314986
8510,33.98197501,4.743915
8511,46.1671623,1.922024
8512,53.72646294,0.9864311
8513,NaN,NaN
8514,21.60218643,NaN
8515,45.29831243,2.396493
8516,NaN,NaN
8517,41.40783796,0.9251134
8518,47.41610144,1.042202
8519,NaN,NaN
8520,NaN,NaN
8521,41.12495328,6.166906
8522,44.50412367,2.639149
8523,NaN,NaN
8524,40.92471033,1.677145
8525,38.85848791,0.7315488
8526,45.60638497,2.496325
8527,51.99802454,3.500429
8528,NaN,NaN
8529,42.97532475,0.3280624
8530,NaN,NaN
8531,46.67150267,0.4659365
8532,NaN,NaN
8533,43.7212847,0.98706
8534,47.77569869,3.817122
8535,47.56188605,2.655448
8536,21.0937677,2.930585
8537,44.89633814,1.773263
8538,71.77794108,24.00334
8539,32.03175233,3.974042
8540,23.06363168,5.288348
8541,NaN,NaN
8542,NaN,NaN
8543,NaN,NaN
8544,26.11455293,2.712858
8545,15.27351979,1.636329
8546,21.95978224,2.10981
8547,47.2084166,NaN
8548,20.7767886,6.198723
8549,NaN,NaN
8550,47.40084351,2.321765
8551,48.01444702,2.626843
8552,NaN,NaN
8553,43.32195722,1.357308
8554,44.23924578,1.038045
8555,19.8973406,0.9847138
8556,NaN,NaN
8557,43.97753855,2.555555
8558,21.03539263,3.560794
8559,37.13045406,2.796221
8560,NaN,NaN
8561,NaN,NaN
8562,NaN,NaN
8563,NaN,NaN
8564,49.03872649,0.3280776
8565,NaN,NaN
8566,NaN,NaN
8567,46.11408737,0.3292956
8568,44.57686577,3.734783
8569,NaN,NaN
8570,NaN,NaN
8571,44.82303699,NaN
8572,46.03617055,1.474188
8573,21.28848778,0.00131484
8574,NaN,NaN
8575,NaN,NaN
8576,40.91361464,0.9276431
8577,31.25060502,0.00132182
8578,38.45632417,1.39918
8579,NaN,NaN
8580,28.39480073,1.187875
8581,NaN,NaN
8582,47.3806652,1.642232
8583,32.56449471,0.3298378
8584,42.543246,3.432592
8585,NaN,NaN
8586,22.6681047,NaN
8587,42.47513001,0.9865913
8588,21.18659011,0.00131663
8589,NaN,NaN
8590,NaN,NaN
8591,49.29856105,2.811835
8592,NaN,NaN
8593,NaN,NaN
8594,45.13400992,0.3280464
8595,47.4188683,2.298178
8596,NaN,NaN
8597,45.37407791,2.496661
8598,NaN,NaN
8599,NaN,NaN
8600,30.93180661,7.188077
8601,47.01530167,0.00133088
8602,NaN,NaN
8603,28.03787691,2.196477
8604,14.91469912,0.9277304
8605,23.32404428,6.231954
8606,41.61378117,1.865141
8607,24.99495113,0.4667006
8608,30.09316826,2.508285
8609,38.88051991,1.398363
8610,50.87320118,1.474208
8611,27.10326462,3.106781
8612,44.05446201,1.188337
8613,NaN,NaN
8614,40.06477969,2.299968
8615,NaN,NaN
8616,NaN,NaN
8617,NaN,NaN
8618,39.50250112,2.558353
8619,NaN,NaN
8620,NaN,NaN
8621,48.00347973,NaN
8622,31.79989085,0.7368451
8623,NaN,NaN
8624,36.34548883,4.568773
8625,NaN,NaN
8626,40.25298927,1.643402
8627,43.28461219,0.9330072
8628,42.72279556,0.4644952
8629,NaN,NaN
8630,44.47716083,2.644934
8631,39.50385946,NaN
8632,NaN,NaN
8633,30.94728376,0.3292341
8634,NaN,NaN
8635,NaN,NaN
8636,50.78201131,3.97565
8637,33.98598284,8.330441
8638,24.50650588,0.9276602
8639,42.15540939,0.9329978
8640,44.53007878,3.528105
8641,25.14706698,4.018376
8642,NaN,NaN
8643,46.16404272,0.7376139
8644,51.99423953,2.64638
