,aster30_wgs84_Araca,aster30_slope_Araca
4794,35.96473129,12.02613
4795,77.9141276,8.832806
4796,935.03268448,29.04534
4797,45.08784701,5.164923
4798,43.83927761,6.691546
4799,14.69285936,3.419706
4800,41.97572989,3.728654
4801,40.58777431,1.648219
4802,44.00783783,5.289238
4803,38.2779657,2.930417
4804,19.23347661,6.944271
4805,64.5320974,3.561791
4806,35.74828102,2.628358
4807,59.18037744,1.995171
4808,38.02422652,3.66632
4809,69.57186385,3.369537
4810,48.41426101,5.018395
4811,30.52074143,5.653478
4812,52.66040385,2.930424
4813,24.21455328,12.99225
4814,81.88668343,25.59216
4815,44.43328031,3.53817
4816,44.66902101,0.3295603
4817,61.19499221,10.07556
4818,15.26175581,7.476344
4819,56.6481395,13.38511
4820,30.78054544,9.961857
4821,34.92800189,7.223026
4822,14.6884131,14.48435
4823,76.03968734,3.749186
4824,32.72856245,11.28135
4825,32.73601224,14.09661
4826,67.65838177,5.173029
4827,38.75166798,6.046658
4828,61.79466568,3.964649
4829,33.73777339,6.624488
4830,46.9747401,2.81179
4831,55.05152828,2.970367
4832,46.02823398,12.00549
4833,70.55573973,4.412622
4834,48.51957258,4.274061
4835,25.62323149,6.019108
4836,34.29765346,3.087042
4837,39.20275489,7.750595
4838,21.92857017,6.784172
4839,46.5511364,6.716115
4840,29.54722773,2.573172
4841,39.62451024,10.72525
4842,30.9320389,2.109988
4843,46.33844323,9.158895
4844,74.27248793,3.293068
4845,60.15469321,7.499048
4846,24.99987357,9.839361
4847,35.87477542,7.003135
4848,126.69578294,5.553807
4849,44.17152868,4.142846
4850,22.49146336,7.429557
4851,32.49592556,3.988274
4852,35.17051974,9.678545
4853,69.20611929,7.59756
4854,1106.42696618,11.34672
4855,708.84999438,58.51151
4856,64.83280974,6.915227
4857,43.81731252,6.249106
4858,48.89827357,2.778362
4859,49.9704148,9.141889
4860,832.99384086,3.273839
4861,57.96551266,2.574113
4862,94.91597838,9.840431
4863,33.9196865,2.79849
4864,73.32796753,3.834195
4865,50.43751217,5.584666
4866,51.54634794,6.275114
4867,49.6384466,4.544033
4868,87.79787534,6.227376
4869,45.03968412,6.532372
4870,33.96473583,14.49222
4871,36.47192863,7.55756
4872,43.59323069,3.273725
4873,37.82856831,6.017029
4874,50.63573719,11.03917
4875,40.25875754,24.12683
4876,42.1133618,6.880234
4877,38.75398919,2.655981
4878,55.55653423,5.921565
4879,63.32473254,16.29385
4880,50.47066093,4.854528
4881,34.93454544,5.936367
4882,36.98480131,9.423857
4883,64.16078466,2.974822
4884,52.22639339,8.800181
4885,51.6833083,4.57845
4886,21.57175931,6.734435
4887,65.71126993,3.81709
4888,40.7417369,3.298125
4889,222.5939937,15.35932
4890,48.28976649,1.672059
4891,69.89386587,6.249454
4892,44.38313457,9.276867
4893,44.24392313,10.86711
4894,43.07759052,4.311209
4895,42.9968332,14.4877
4896,266.64946437,18.09244
4897,24.00326636,6.931273
4898,24.78882482,8.385241
4899,68.79021902,7.530642
4900,67.80451573,0.7369372
4901,60.66718331,1.353622
4902,73.14611573,4.253809
4903,53.56703384,3.037044
4904,41.15681652,12.05794
4905,57.70732691,11.0394
4906,102.91936472,7.967659
4907,100.16267587,12.0044
4908,57.01348193,1.398493
4909,24.5294493,9.556912
4910,38.17062486,3.948582
4911,56.65902187,3.725874
4912,38.90161854,5.540448
4913,79.66127999,5.602681
4914,34.48115074,6.977439
4915,28.94795434,7.324416
4916,70.11326601,1.188983
4917,39.66092767,10.81723
4918,39.44146914,3.834149
4919,39.36789982,6.565315
4920,31.7363668,5.728465
4921,53.87270632,7.931314
4922,53.2539286,4.427296
4923,32.12007242,6.564903
4924,48.53420467,2.976662
4925,83.34661707,10.19271
4926,22.67432065,9.763529
4927,67.22414433,4.599966
4928,36.01343318,9.152266
4929,38.14280464,4.064031
4930,40.04175337,13.36214
4931,42.90862219,3.284127
4932,48.75006436,9.155675
4933,27.8029703,10.77295
4934,59.24932172,4.064122
4935,52.19277548,6.734725
4936,41.46480752,7.700326
4937,57.57277081,11.66865
4938,68.34494593,8.545561
4939,46.05898565,6.057915
4940,49.41657648,1.9219
4941,43.18005036,3.664422
4942,46.95663617,1.040523
4943,50.13430756,4.27563
4944,56.34179102,12.55078
4945,47.9756764,2.072548
4946,52.64006187,5.327439
4947,43.10983054,4.475167
4948,34.28056794,1.774084
4949,39.80288623,3.433813
4950,31.70145479,1.313371
4951,45.00047998,3.369222
4952,51.90378973,7.652136
4953,141.29286122,16.42102
4954,52.7708762,1.764411
4955,29.72795179,11.26168
4956,975.0399307,20.28836
4957,64.44074643,8.401026
4958,51.44934308,3.432815
4959,20.24500582,3.849119
4960,49.9787294,2.074452
4961,20.24659519,2.644675
4962,45.15851118,4.864923
4963,69.2594641,4.743251
4964,767.93478918,6.639295
4965,66.28661636,6.33614
4966,62.6890766,6.313662
4967,51.38806468,3.240418
4968,50.83349063,8.014534
4969,40.20259057,0.986931
4970,77.36119694,1.313467
4971,886.05222827,17.46756
4972,60.94173553,10.25176
4973,48.78805096,8.334644
4974,66.35369319,8.728917
4975,31.97477252,11.31373
4976,46.88806311,11.42978
4977,84.585855,5.7084
4978,64.80728815,1.853546
4979,35.37609585,10.84196
4980,37.87217348,20.20421
4981,27.16401447,2.376426
4982,1058.26315138,8.202367
4983,37.22811153,5.502615
4984,47.21815281,11.35655
4985,42.49304459,4.274619
4986,776.69318136,22.27359
4987,73.2498069,9.93618
4988,41.06034944,23.8334
4989,32.46104105,7.814332
4990,56.80985912,9.303515
4991,76.33451466,4.158125
4992,34.98116632,11.6917
4993,42.67683625,10.43865
4994,28.86909574,0.4642873
4995,47.96896232,12.40894
4996,30.73026606,4.253439
4997,40.38348108,5.009307
4998,40.97568926,6.441305
4999,33.2406247,3.283966
5000,60.88706626,13.15459
5001,50.63011312,7.870821
5002,41.43321004,6.072225
5003,215.13994126,11.41532
5004,1486.14784454,19.4054
5005,73.76412536,0.9850307
5006,33.51654042,10.24334
5007,94.02166721,6.532524
5008,24.15595701,1.188584
5009,53.98127334,14.56171
5010,61.58769148,1.188415
5011,94.81447142,16.54179
5012,30.96769789,3.54409
5013,645.99424831,14.92981
5014,29.97854814,5.391706
5015,55.41773952,7.546453
5016,31.02664301,8.802465
5017,27.46679631,7.028832
5018,57.63366872,1.464309
5019,39.95334565,7.931019
5020,64.83255918,6.040308
5021,63.49251774,2.386315
5022,45.75197653,9.451236
5023,52.07156895,9.54053
5024,77.20902214,2.79558
5025,71.21315128,8.488002
5026,44.17631132,4.569479
5027,67.54548343,4.863121
5028,50.40971758,13.21693
5029,60.68445259,20.25218
5030,67.72160156,11.83748
5031,23.98783595,6.302447
5032,71.04270493,3.747555
5033,103.82355368,16.93702
5034,54.94333089,3.089514
5035,26.06044602,6.166838
5036,1012.20250607,4.863303
5037,57.09786232,6.23271
5038,56.91625095,6.874872
5039,53.64082445,9.178153
5040,90.85040627,1.970706
5041,52.79377492,3.106854
5042,39.44258511,2.64136
5043,43.14129794,7.870204
5044,52.71903959,10.48984
5045,68.82919192,4.862892
5046,32.46621661,3.622129
5047,41.85810427,4.475244
5048,65.81077614,6.335725
5049,51.8030702,5.197917
5050,1049.3687478,17.98663
5051,79.09805573,11.81508
5052,62.81595885,4.931478
5053,377.22499012,14.62553
5054,56.05897806,1.970615
5055,38.45981377,1.182305
5056,23.25934666,0.9274929
5057,54.86280266,7.384228
5058,223.70535136,26.69147
5059,49.10669589,7.837623
5060,79.23678078,2.817309
5061,58.56431478,14.56877
5062,56.21151382,14.84253
5063,48.18353443,0.3292519
5064,80.37041204,7.597188
5065,26.07452725,13.7988
5066,18.94237288,5.096426
5067,15.32708337,6.568513
5068,34.97116686,5.289806
5069,38.5430713,30.99095
5070,35.08080502,2.626827
5071,128.89432022,16.2841
5072,57.49231558,2.506673
5073,38.98644061,9.594864
5074,33.31300151,8.487513
5075,66.59341526,3.224418
5076,68.88680932,2.196958
5077,75.41771753,2.644574
5078,48.60720192,1.31502
5079,94.74336072,9.206431
5080,40.41495082,1.040458
5081,42.55553689,4.570092
5082,45.0824482,7.193014
5083,58.94022792,2.097717
5084,67.47750768,8.684597
5085,42.4484813,6.134759
5086,281.89313472,6.306939
5087,41.37543936,3.03766
5088,25.73845148,4.051368
5089,50.38631509,6.573197
5090,59.29600901,1.315031
5091,41.20655563,6.336516
5092,55.01172629,14.14915
5093,63.89753503,3.936834
5094,27.61104213,3.528083
5095,94.01727306,5.395478
5096,53.62062332,3.29612
5097,54.70589489,1.042163
5098,58.12172289,7.747453
5099,59.37125513,7.053739
5100,43.01939763,9.208356
5101,29.58830995,4.559022
5102,90.50960228,9.635534
5103,64.30507684,6.896312
5104,32.60975046,7.147777
5105,59.54558595,2.209609
5106,59.55382243,3.673497
5107,39.31759396,9.356892
5108,24.99587359,8.802524
5109,58.34926456,4.140504
5110,833.91755293,38.8869
5111,80.80577215,1.352018
5112,57.07921439,5.096469
5113,118.51572708,10.77969
5114,106.67159852,5.844588
5115,81.54007859,2.388136
5116,31.31659942,4.265737
5117,1228.26719167,2.31999
5118,46.88662883,5.916113
5119,32.88136854,7.540068
5120,27.75485996,7.053213
5121,60.37494414,16.14383
5122,54.61466637,7.871786
5123,50.38127462,2.638925
5124,46.49049133,15.06369
5125,224.29838964,20.81764
5126,46.56452356,9.643511
5127,39.50990604,3.528138
5128,46.9800816,6.894578
5129,31.07101438,9.197508
5130,19.64450378,0.6563207
5131,52.85553785,4.643104
5132,36.85007494,7.439392
5133,42.61849805,3.679996
5134,36.27296293,6.765873
5135,50.25573918,6.475545
5136,31.28929336,9.772574
5137,16.76717283,2.944811
5138,55.96331012,9.46523
5139,796.89359808,7.360831
5140,52.5333701,11.71432
5141,39.1332286,5.167377
5142,71.70540336,2.081255
5143,42.35310924,17.76039
5144,37.11433741,1.773245
5145,31.22563942,10.86675
5146,56.16911003,6.564955
5147,29.94766215,3.540415
5148,47.56359645,4.933413
5149,1167.17122697,8.082484
5150,58.36602087,8.535646
5151,45.74950718,8.590856
5152,55.2858123,5.568562
5153,35.93644998,12.1167
5154,68.61863942,2.703037
5155,49.83616174,8.345138
5156,32.58939892,22.42252
5157,49.27324003,5.316286
5158,30.29996241,4.55867
5159,43.56147501,6.759381
5160,27.32444673,11.52544
5161,41.50410744,7.880948
5162,98.66711538,4.592232
5163,93.50276952,6.034043
5164,74.15920449,13.54754
5165,35.7525985,3.526089
5166,46.07814234,5.815206
5167,75.26560789,6.158201
5168,845.02489003,17.69605
5169,65.58986037,10.77643
5170,45.64928018,3.628557
5171,48.42919727,1.313496
5172,29.89746175,0.3280594
5173,31.69213434,16.15471
5174,76.13141986,10.57323
5175,64.73265769,5.198554
5176,67.64462184,4.31989
5177,38.43824271,4.190011
5178,22.786275,17.40255
5179,55.00696978,7.764377
5180,1007.08111913,7.040572
5181,58.03212476,4.290117
5182,19.54696203,3.369181
5183,55.8886944,3.753653
5184,58.43374007,3.016096
5185,50.77538617,6.307867
5186,19.30442273,6.645753
5187,22.50447621,12.61561
5188,26.71435958,6.431463
5189,NaN,NaN
5190,75.05523893,7.652159
5191,33.23017062,2.196855
5192,60.10581605,4.92979
5193,21.29004697,10.78073
5194,800.02882658,10.84946
5195,22.70025027,2.812731
5196,33.35595406,1.35379
5197,24.80862353,3.10974
5198,39.80804134,3.679228
5199,71.63864296,8.950193
5200,54.18237582,12.8968
5201,83.58818827,5.774835
5202,81.91238019,8.838023
5203,55.59391309,2.627971
5204,37.71037717,7.187567
5205,32.83142733,5.318194
5206,43.23576683,4.641668
5207,52.34129914,9.17051
5208,37.87185469,2.20946
5209,25.74519865,5.604588
5210,44.44510508,6.551666
5211,869.92397082,23.38669
5212,34.62880049,4.39954
5213,34.67579557,6.1345
5214,113.82759423,8.395903
5215,39.98481069,4.956067
5216,63.35231911,2.6549
5217,63.05083862,1.766415
5218,49.90650506,7.699392
5219,40.76329629,4.990275
5220,41.76283603,0.9853269
5221,44.79324123,13.48358
5222,38.06170388,17.01932
5223,39.77326161,4.369195
5224,280.76462733,29.82071
5225,87.95737647,6.976205
5226,57.42060824,2.57339
5227,42.14274123,4.863098
5228,324.87181032,24.24807
5229,465.93805938,14.91444
5230,47.86356003,3.964609
5231,50.97855774,7.996637
5232,982.0425499,14.29435
5233,109.6244963,16.32486
5234,46.6365636,20.2271
5235,26.4376291,10.27906
5236,30.03942094,1.674246
5237,55.92317506,7.877675
5238,18.69656857,10.01764
5239,44.18357417,4.382405
5240,79.40249294,5.712668
5241,44.86562529,7.557591
5242,60.21719624,18.00523
5243,54.60767089,4.469311
5244,67.56258343,1.971871
5245,51.33286013,7.198896
5246,61.30584568,4.707173
5247,31.86739174,5.503083
5248,61.32671439,6.516666
5249,46.60208017,2.3958
5250,162.28194709,17.73978
5251,24.16780354,5.815162
5252,739.28932327,26.5704
5253,48.81582167,5.813756
5254,43.54796169,4.370903
5255,52.45861221,2.645117
5256,69.82963062,1.315068
5257,50.57332998,3.353028
5258,54.60787526,4.188916
5259,41.81114449,8.22454
5260,51.75707658,8.71129
5261,25.04870155,2.573175
5262,59.21924634,7.765546
5263,50.82730917,2.655499
5264,44.1985228,6.308728
5265,37.28537251,12.68192
5266,53.36213693,8.345258
5267,88.49787714,4.053384
5268,60.44605254,5.995838
5269,100.48776356,5.173256
5270,33.92001145,8.29967
5271,23.10266273,11.04364
5272,36.91069771,9.081554
5273,31.89722707,3.538443
5274,42.97620013,10.47309
5275,51.76758391,8.055225
5276,75.20676125,4.383202
5277,60.4162187,6.663893
5278,804.95325108,15.19462
5279,52.85712171,2.644428
5280,41.54820236,9.127042
5281,60.71685245,7.881452
5282,56.57729458,2.313979
5283,38.01108553,4.578331
5284,576.03701315,40.49316
5285,57.57186626,8.363822
5286,33.92477795,4.255705
5287,47.08829856,3.282436
5288,32.84471138,8.803001
5289,475.13770879,39.7253
5290,63.45515012,2.646547
5291,83.91994759,5.611392
5292,137.61517436,18.96578
5293,13.60104043,22.08475
5294,57.68519726,5.57601
5295,55.17875214,8.292322
5296,30.97333781,10.9439
5297,48.52263668,7.437294
5298,44.40052309,5.352095
5299,44.26272,3.2404
5300,40.7255348,6.919367
5301,48.68824901,3.954411
5302,57.69255045,9.497266
5303,41.83466581,5.165053
5304,61.46315469,9.101229
5305,13.25107019,7.364091
5306,27.38923448,1.182297
5307,42.05798483,8.485658
5308,37.71909398,6.030284
5309,46.02651728,9.795069
5310,53.74762261,6.375357
5311,19.72108009,4.623348
5312,36.05281603,6.960478
5313,66.09541346,1.188985
5314,330.10193994,51.23501
5315,60.57193604,1.970196
5316,40.49574536,13.87439
5317,66.81433851,4.427151
5318,37.9536707,1.674044
5319,1173.15935094,18.80655
5320,24.32555348,3.831939
5321,47.08523565,14.53559
5322,31.19590251,3.749079
5323,34.12759762,3.47895
5324,27.71394071,12.95261
5325,1233.09796702,5.198113
5326,44.03120945,0.3280575
5327,34.13211946,10.1829
5328,47.497573,12.83163
5329,38.59334512,3.544191
5330,37.95544264,9.35201
5331,29.2553436,14.77
5332,47.04879338,5.597025
5333,50.73014972,12.11464
5334,41.95831551,9.806888
5335,105.66242774,12.37055
5336,27.62072968,5.815169
5337,48.68335079,4.682021
5338,31.72552382,6.039716
5339,62.4335813,7.264002
5340,66.21961211,6.554179
5341,42.53110911,4.957976
5342,57.14588432,5.562364
5343,92.5997132,9.841836
5344,41.95337576,2.646663
5345,53.55231994,4.68812
5346,46.75779633,1.672083
5347,44.62242838,10.77727
5348,272.15934971,11.52541
5349,62.82147551,6.22467
5350,32.15167139,3.728841
5351,30.27052165,5.250903
5352,27.97433763,6.983627
5353,54.02784282,1.636512
5354,35.95663402,5.412041
5355,59.6736742,3.351159
5356,64.34866106,2.196969
5357,35.79055231,12.11375
5358,42.52530059,9.794795
5359,1208.04801997,12.6544
5360,28.9129492,13.79693
5361,58.67413762,6.136453
5362,85.82106784,11.64618
5363,40.36117041,7.814877
5364,46.14649024,4.255618
5365,53.48919939,5.392031
5366,103.69497849,3.107873
5367,75.1416295,9.468176
5368,35.00673624,2.702823
5369,29.34216654,1.353798
5370,1241.17999312,8.77386
5371,35.01145487,2.970615
5372,32.78428575,0.7374182
5373,66.531161,0.7374188
5374,41.64427941,2.971985
5375,42.99667557,5.173104
5376,60.89725158,2.972491
5377,65.45613328,16.93485
5378,48.08412655,0.7339981
5379,58.15041606,8.297786
5380,38.74364485,7.329876
5381,40.97180412,8.951541
5382,59.05411983,8.273928
5383,28.4411261,3.678716
5384,24.29285134,8.17043
5385,59.45897257,1.313283
5386,53.87964988,7.53071
5387,64.88133382,11.83612
5388,51.55259032,12.55575
5389,90.28145702,4.990517
5390,20.01603973,6.867643
5391,27.19458977,4.397318
5392,47.62131974,6.532402
5393,46.93769699,6.609856
5394,49.27736547,8.886281
5395,851.93915388,15.68622
5396,43.8573209,5.734038
5397,56.96194287,2.388322
5398,28.95026326,5.711091
5399,32.85113861,7.75286
5400,42.55360942,8.046354
5401,57.21722437,10.26308
5402,32.25869376,6.200267
5403,79.99848351,9.491717
5404,49.96121385,4.399638
5405,21.57026689,3.736443
5406,37.66557931,8.862913
5407,101.47616998,5.018862
5408,47.55408628,2.644925
5409,46.02960646,8.790703
5410,83.58289316,5.610385
5411,57.76883211,2.574057
5412,20.95613515,3.352515
5413,59.76300034,12.08335
5414,42.72350507,6.10951
5415,17.0220766,2.972369
5416,27.50635018,2.208922
5417,53.48754786,1.648313
5418,81.80414177,0.3292687
5419,135.14583715,7.842541
5420,66.19800182,2.711642
5421,109.55663416,0.7367185
5422,71.21339915,7.367674
5423,65.53546955,0.4620462
5424,53.03221172,8.189821
5425,39.33822012,16.8805
5426,56.59051621,2.298753
5427,45.73786363,6.568552
5428,47.0354234,1.764183
5429,58.09713592,1.187943
5430,1074.19162607,4.280491
5431,61.61091423,1.766202
5432,962.9126024,19.42682
5433,17.31703676,2.954199
5434,54.00982013,5.813478
5435,38.38045688,23.83011
5436,48.79497948,2.800618
5437,64.13227012,18.21153
5438,4.08979803,11.05287
5439,43.52714202,4.781784
5440,27.46650536,10.743
5441,59.85933379,1.921865
5442,58.701568,4.68429
5443,89.57675492,4.716204
5444,29.92757119,6.134526
5445,29.49052241,4.369056
5446,21.62736822,4.255782
5447,35.94163198,2.300517
5448,55.9784694,3.296376
5449,319.94860877,22.81393
5450,45.49625139,8.683558
5451,43.19435169,4.368793
5452,36.39144063,5.654016
5453,37.67409934,10.30226
5454,191.95533186,24.87194
5455,-3.71549977,NaN
5456,54.95846887,4.933605
5457,53.75133304,4.273959
5458,17.48087477,10.87891
5459,31.38200028,9.276028
5460,88.54076754,0.9853408
5461,827.9548803,5.10497
5462,54.83194381,4.706954
5463,28.30395449,2.315973
5464,36.76513412,6.929259
5465,100.88960751,15.03438
5466,47.92979243,2.833783
5467,205.87041751,32.02004
5468,63.3870161,7.020816
5469,1234.06881826,5.814126
5470,47.7008819,3.974278
5471,1180.94214843,7.827707
5472,45.63835224,3.728707
5473,76.74721477,6.604584
5474,65.0691304,13.27425
5475,80.32914049,6.105097
5476,133.9354957,9.805211
5477,54.88551681,3.526398
5478,56.36774171,7.96804
5479,61.58094731,5.584827
5480,66.35132436,1.399072
5481,24.95398782,9.790085
5482,1144.04035285,21.36078
5483,35.21971409,5.581917
5484,29.30610213,10.40016
5485,45.45090088,12.83183
5486,47.70944713,4.470351
5487,49.60172044,6.473435
5488,275.80890555,15.72277
5489,43.5903455,7.040408
5490,26.37949082,3.087091
5491,54.55854764,7.953253
5492,26.3063804,10.08096
5493,56.41078062,4.933644
5494,84.72056844,1.648218
5495,19.15852745,3.609854
5496,54.38267306,11.72812
5497,35.00432767,3.500549
5498,20.33926162,5.244902
5499,19.09389169,14.67745
5500,53.81697686,7.200853
5501,94.91145933,7.251255
5502,56.8733186,6.828411
5503,60.60453076,6.765895
5504,769.94809585,21.04034
5505,67.73768643,6.429913
5506,29.18168579,3.753571
5507,171.6120967,11.43217
5508,45.72938223,1.674032
5509,69.81656663,12.68107
5510,52.22326785,13.19829
5511,36.26662797,2.649603
5512,825.89358513,9.475832
5513,68.05840619,5.777227
5514,67.10698369,2.651039
5515,43.64341973,4.468763
5516,51.5238468,8.851826
5517,724.5682151,32.2256
5518,41.7716331,4.122604
5519,44.24619826,2.07463
5520,62.51354335,5.438322
5521,63.37086748,9.249055
5522,56.47871618,12.70199
5523,59.46101037,1.353932
5524,29.66336601,3.611463
5525,23.81352902,12.07726
5526,1207.24988552,18.80208
5527,764.96212996,12.96314
5528,1156.37948011,59.53484
5529,58.24541102,12.98404
5530,46.643365,5.922174
5531,56.54799577,9.257152
5532,81.62317503,4.45421
5533,29.12838734,5.540373
5534,75.16667262,8.330712
5535,65.78334048,7.36222
5536,107.81314968,14.66912
5537,108.31131447,4.675892
5538,28.3436244,4.782983
5539,102.69058207,0.9328325
5540,30.31337807,7.875332
5541,59.58615066,3.109879
5542,52.7645661,1.676714
5543,49.70665815,10.7303
5544,29.35074158,2.395799
5545,27.84488349,8.830955
5546,29.29845166,3.626981
5547,50.00251829,2.319713
5548,41.10898559,8.080809
5549,86.78175921,2.817304
5550,54.86828617,21.41103
5551,23.32367797,7.948041
5552,37.17697842,3.540725
5553,43.01437174,9.645506
5554,33.16009533,1.314942
5555,804.93534179,28.39293
5556,52.75940291,1.764302
5557,66.65924287,10.01875
5558,65.45801426,3.240528
5559,45.84607811,3.031943
5560,58.83931426,8.273517
5561,40.05629168,2.08164
5562,40.04593252,10.3546
5563,363.98548425,13.51842
5564,537.16889995,27.14549
5565,36.26031194,1.997221
5566,195.24496953,11.70862
5567,54.55320245,4.917284
5568,46.86125463,2.325815
5569,18.34346373,4.382398
5570,65.89949746,4.470312
5571,59.45002549,18.83688
5572,43.07028413,6.565246
5573,29.72598905,7.546005
5574,25.84060068,1.357925
5575,33.35989861,5.728291
5576,39.03605422,3.293648
5577,140.69937666,8.488063
5578,50.54505755,6.564924
5579,63.72565797,3.224612
5580,25.06484882,4.853825
5581,16.16752819,6.046553
5582,42.0719582,1.042063
5583,47.14977589,5.192498
5584,30.42005987,1.971787
5585,80.47234885,6.716862
5586,46.44892606,4.140759
5587,50.68034395,1.315424
5588,51.05826371,8.135743
5589,20.68249747,10.09095
5590,23.31346398,0.9868758
5591,46.06593584,12.0056
5592,56.90434238,3.626978
5593,31.47531336,9.639715
5594,49.86166805,15.13267
5595,33.09848627,10.78761
5596,757.85739389,11.85176
5597,48.54846498,14.13907
5598,172.75849751,10.07508
5599,1049.20649911,14.02885
5600,82.08563484,13.66228
5601,22.86585743,4.319819
5602,56.46072659,2.970534
5603,50.44843129,15.25324
5604,32.1633286,7.846528
5605,60.63023089,6.306139
5606,334.72941339,26.38498
5607,31.67914861,4.188796
5608,38.02630734,3.089352
5609,61.08900004,6.462271
5610,71.09822513,3.749185
5611,75.58051429,10.18373
5612,41.6014153,0.734158
5613,43.95786003,3.609445
5614,47.92951791,6.689394
5615,31.92798087,3.240753
5616,117.85597485,14.56794
5617,76.29955097,10.78831
5618,64.00960846,1.853615
5619,56.58062809,2.555601
5620,45.0558065,6.843346
5621,35.79334875,4.604651
5622,44.6289796,10.49877
5623,22.05713568,1.464525
5624,43.95581334,3.526252
5625,22.2889933,9.789212
5626,91.47314689,9.470952
5627,17.62789676,1.67837
5628,57.69631329,12.40222
5629,1171.14720076,17.76726
5630,861.02701161,13.41712
5631,56.21651184,3.271606
5632,42.76943604,3.9747
5633,69.37757216,5.582169
5634,43.07756958,4.675846
5635,51.96388931,3.8341
5636,46.22042965,12.01566
5637,36.82111055,8.808727
5638,48.66023208,11.70568
5639,38.81278787,5.079422
5640,64.4799953,6.01947
5641,33.76549017,3.995214
5642,13.28795249,2.972398
5643,32.58852787,8.647126
5644,46.02815943,4.957389
5645,254.90446239,6.501058
5646,58.12598239,6.904986
5647,1175.11760029,10.77969
5648,51.10807469,8.977443
5649,39.03714116,7.814936
5650,51.2958738,4.319867
5651,42.41007978,10.94353
5652,45.76542218,13.2157
5653,101.56709565,12.82069
5654,52.66532391,4.255593
5655,47.11021943,4.604199
5656,39.74307823,6.894166
5657,1174.12599667,17.63069
5658,37.24907612,9.157973
5659,68.22464623,4.828938
5660,47.90462404,5.021523
5661,28.03390105,3.964061
5662,86.97587599,4.265542
5663,39.96939999,5.934236
5664,191.75037097,25.82025
5665,34.1553842,8.345142
5666,113.68382539,7.364625
5667,1025.0729678,13.46431
5668,39.74622648,7.547095
5669,85.82427824,6.308697
5670,70.66422485,3.434239
5671,69.05791952,9.290735
5672,37.75950015,6.418584
5673,40.82101957,3.106879
5674,51.92356098,4.265595
5675,45.99419221,1.67248
5676,29.29291986,3.542752
5677,50.32545241,18.59507
5678,44.99355023,10.90524
5679,91.43916197,2.095711
5680,78.66426087,3.561395
5681,33.19849349,3.390068
5682,35.9873283,6.932157
5683,33.56401779,16.61681
5684,39.78627101,3.106848
5685,102.79170011,4.122017
5686,47.02988674,4.38801
5687,69.151194,11.02042
5688,30.44099095,1.388201
5689,59.88239604,21.96142
5690,1323.10134578,18.11709
5691,38.8517479,2.970222
5692,40.43424731,9.724426
5693,64.27793074,7.19782
5694,19.65228951,13.17918
5695,40.66937337,4.590861
5696,54.66726341,2.775977
5697,31.38884038,9.606089
5698,34.91270997,12.11296
5699,58.89366324,6.914275
5700,46.1836792,2.36238
5701,46.96660323,5.255775
5702,41.78868264,1.67712
5703,51.39469467,2.097751
5704,66.44907772,5.167138
5705,34.39304192,7.021417
5706,41.01328794,18.92122
5707,56.05204669,10.19212
5708,38.25954075,12.0042
5709,1096.13734965,7.47606
5710,49.1223511,3.353012
5711,1026.23195924,5.578226
5712,66.6210171,10.75693
5713,39.08783324,7.776095
5714,79.88891945,3.994002
5715,44.59052667,7.465671
5716,39.07703341,11.51018
5717,40.38180638,6.606114
5718,14.80391083,20.64936
5719,18.69861617,2.494127
5720,126.12540432,15.72922
5721,60.29001157,3.956229
5722,34.795123,8.145532
5723,34.25934409,3.281899
5724,58.31303162,1.648592
5725,48.44415291,11.24628
5726,67.64485256,5.995729
5727,51.28305564,2.626906
5728,25.13188022,0.6563408
5729,79.19186434,9.435431
5730,34.89850917,4.263686
5731,41.13594768,1.473472
5732,1156.36968906,66.94409
5733,41.92501548,6.961137
5734,31.35938823,11.72955
5735,25.28037869,8.225906
5736,56.7345717,8.812609
5737,42.41897848,7.641932
5738,30.32070322,6.250476
5739,47.2107442,12.5112
5740,50.88581656,7.890964
5741,101.78676269,16.62019
5742,52.0949118,4.475455
5743,54.85572294,6.005445
5744,36.78277063,5.268418
5745,54.15585448,9.060855
5746,73.28458221,1.911411
5747,77.78202795,5.392034
5748,1255.37194142,3.479296
5749,18.19215681,10.43968
5750,27.76747655,8.949543
5751,37.04459618,3.734282
5752,37.45359883,3.658525
5753,18.57755937,26.92888
5754,59.06777141,1.773232
5755,73.51017376,5.502697
5756,34.45773315,2.109894
5757,29.85443967,1.648005
5758,38.36864608,9.367572
5759,48.29060079,11.988
5760,52.57259557,20.90431
5761,48.63860864,12.12306
5762,24.7748757,5.503638
5763,53.34589821,4.931401
5764,20.13496519,9.887303
5765,22.77885191,6.55534
5766,43.24344781,5.662388
5767,16.17714608,1.865032
5768,42.68131688,2.955901
5769,46.69934258,0.7339653
5770,24.06754054,7.558529
5771,336.77019666,14.62583
5772,43.56490414,15.0932
5773,44.88835313,6.046604
5774,52.00089671,5.553202
5775,27.61702188,6.857868
5776,58.38791706,4.766609
5777,51.87210369,5.392071
5778,56.49495406,3.389435
5779,94.9668257,7.4758
5780,23.36398926,4.980277
5781,42.57168678,3.62798
5782,68.14314844,6.045889
5783,27.97034986,5.018914
5784,40.0631711,6.195463
5785,34.69271108,1.036303
5786,44.7352235,3.037683
5787,54.61588527,4.826434
5788,52.84545572,2.971992
