,tdx12_SerraMar,tdx12_slope_SerraMar
2242,897.8562,13.3512
2243,232.7161,30.2326
2244,396.205,17.45122
2245,1484.328,17.6619
2246,812.5946,20.5887
2247,2037.188,15.08498
2248,632.0067,12.30831
2249,1076.401,35.54401
2250,778.1305,39.26645
2251,679.2088,31.98588
2252,589.6796,29.29596
2253,696.3146,16.12071
2254,1307.784,28.59046
2255,546.0724,4.94975
2256,457.9651,30.64852
2257,1087.994,25.8339
2258,570.7831,30.82952
2259,157.847,28.81063
2260,1193.466,11.62363
2261,984.1117,38.54694
2262,466.6725,7.954553
2263,561.0138,15.51139
2264,266.5247,24.96026
2265,663.1299,27.15457
2266,1169.571,12.46774
2267,506.1178,20.48471
2268,578.6271,17.77636
2269,511.5358,26.36987
2270,448.7635,7.67288
2271,1287.894,15.72259
2272,732.3732,10.89632
2273,1111.843,25.98356
2274,462.5711,9.616241
2275,1208.932,17.96563
2276,848.4587,11.7569
2277,590.8966,22.18149
2278,1570.281,26.06091
2279,1501.073,24.15128
2280,1110.013,11.52388
2281,532.316,18.51818
2282,600.4681,21.12282
2283,1347.796,20.49089
2284,975.673,28.84707
2285,1085.751,5.8644
2286,971.1836,23.14257
2287,1605.659,11.61406
2288,626.8836,23.26942
2289,1044.539,3.631917
2290,910.3011,30.75761
2291,1989.42,12.2605
2292,1058.632,33.19693
2293,89.24609,7.806973
2294,680.2583,5.006789
2295,1071.308,14.69746
2296,975.8708,9.414927
2297,331.5561,24.21014
2298,1010.402,22.90392
2299,1014.187,13.67933
2300,1354.629,20.01008
2301,634.1634,7.61444
2302,1037.836,25.15854
2303,1063.424,8.471539
2304,553.3431,6.03046
2305,683.9829,12.62331
2306,536.9222,34.59562
2307,58.11579,31.56065
2308,312.23,28.75136
2309,1184.095,17.28947
2310,1378.303,34.37296
2311,1175.39,18.45005
2312,1131.036,30.05099
2313,1016.429,21.42309
2314,679.1151,32.68003
2315,1175.711,25.46645
2316,608.0898,28.77831
2317,1354.373,34.61523
2318,344.4568,40.92875
2319,1525.694,28.06611
2320,1197.576,8.246396
2321,1086.026,22.64047
2322,1176.322,18.73653
2323,1121.356,16.24996
2324,1624.531,28.75999
2325,533.9202,32.68618
2326,717.8151,24.56704
2327,544.8079,27.52778
2328,1533.702,17.77678
2329,307.5222,27.40135
2330,371.7401,1.235585
2331,594.8542,8.304943
2332,498.4364,11.75143
2333,1166.362,39.99495
2334,121.4933,33.17885
2335,28.46791,25.04109
2336,1132.875,1.493598
2337,479.5598,18.84335
2338,394.5068,4.516473
2339,166.6477,30.20149
2340,664.3989,31.18791
2341,94.94569,20.31777
2342,1619.181,23.83638
2343,902.9787,25.45965
2344,1062.987,25.43224
2345,471.0431,8.022688
2346,1347.243,15.89707
2347,1148.181,17.21754
2348,456.8294,26.6171
2349,451.388,28.92205
2350,664.8395,31.63675
2351,604.6873,33.01553
2352,523.152,11.80086
2353,1152.965,32.23379
2354,988.8127,18.608
2355,649.8708,20.99183
2356,1347.172,18.86922
2357,530.0152,17.11466
2358,1613.365,33.95356
2359,1184.552,17.08539
2360,665.5501,28.78281
2361,1118.886,31.57486
2362,1298.477,38.22244
2363,1823.663,24.9332
2364,1084.758,34.65741
2365,1751.295,30.67493
2366,414.1238,4.625283
2367,629.3364,24.05424
2368,413.2305,10.77648
2369,582.8406,21.6005
2370,441.5836,19.96944
2371,1051.067,18.98936
2372,551.3301,34.22826
2373,1449.725,9.449631
2374,573.1024,29.60251
2375,567.8625,6.134048
2376,554.7567,33.41876
2377,550.4338,32.68899
2378,890.0646,1.729232
2379,838.5182,27.34821
2380,537.9615,14.69445
2381,608.1968,30.46894
2382,1043.798,29.05704
2383,428.8558,33.76261
2384,441.5081,39.7745
2385,1525.194,27.57202
2386,615.6168,20.08883
2387,1941.487,3.10438
2388,26.81805,12.56056
2389,2005.907,41.54195
2390,1181.254,10.88575
2391,1404.036,24.25989
2392,1339.211,7.936525
2393,1016.214,31.90532
2394,821.1602,23.43725
2395,543.6804,21.54114
2396,474.1779,27.86724
2397,30.62854,22.60312
2398,1194.162,14.04487
2399,854.1452,18.44234
2400,1400.028,30.46953
2401,587.5956,12.04855
2402,38.61154,16.90703
2403,1502.818,24.84077
2404,725.0909,27.00182
2405,659.2385,29.12626
2406,1696.283,15.40178
2407,386.7326,1.694874
2408,1172.562,0.817234
2409,904.664,22.6261
2410,888.9632,1.95285
2411,1203.965,18.38595
2412,544.1143,24.9608
2413,1448.358,17.06107
2414,1611.12,13.97425
2415,479.9616,12.22534
2416,1213.999,20.77042
2417,939.7531,11.05386
2418,1431.117,50.35778
2419,452.1513,27.17777
2420,1390.056,11.37179
2421,488.3995,6.977542
2422,500.7908,18.77854
2423,549.9885,16.52717
2424,575.5889,32.46178
2425,1203.898,7.116245
2426,517.3847,22.30031
2427,1147.671,27.76228
2428,946.1006,14.36698
2429,579.1428,29.42192
2430,367.5,15.35004
2431,908.4142,15.94712
2432,498.2858,15.60361
2433,460.8539,3.052849
2434,942.1196,8.038156
2435,1112.978,14.82481
2436,1158.922,21.33026
2437,1785.245,17.82222
2438,1340.282,13.17403
2439,1059.045,12.6121
2440,402.8226,9.355537
2441,647.0685,30.11377
2442,424.9812,11.64114
2443,439.9594,18.0552
2444,674.1923,14.91182
2445,542.446,2.284572
2446,1639.06,18.77087
2447,634.6686,24.18787
2448,925.8625,27.5785
2449,506.8531,22.50992
2450,362.7432,17.36084
2451,1066.911,5.160142
2452,1636.773,19.60245
2453,833.7058,31.30053
2454,391.7354,43.37579
2455,1305.066,5.433603
2456,459.7867,27.08145
2457,433.0162,6.121284
2458,415.8147,27.13203
2459,1066.672,31.78706
2460,476.497,21.89003
2461,1100.934,28.96819
2462,573.178,24.79311
2463,1325.281,28.65948
2464,823.2067,29.75897
2465,1105.398,13.97802
2466,449.9233,6.47114
2467,443.4029,11.45252
2468,1324.191,6.315635
2469,622.3445,44.44624
2470,552.7579,16.36588
2471,1121.217,35.26098
2472,1243.741,32.25715
2473,446.5688,15.83631
2474,604.4694,7.450211
2475,1492.769,35.70276
2476,380.9527,44.40567
2477,558.0685,31.4961
2478,1508.468,40.21206
2479,534.983,22.66557
2480,380.7089,5.031824
2481,1272.448,28.83256
2482,1337.689,30.24195
2483,934.3174,38.92415
2484,526.3214,34.36588
2485,1075.432,31.26942
2486,915.142,1.077279
2487,4.614282,4.120893
2488,580.109,15.45642
2489,420.2977,15.34531
2490,2152.557,32.19731
2491,944.335,18.62691
2492,642.9964,7.13252
2493,855.1621,36.83633
2494,1508.868,15.93481
2495,483.1567,8.186024
2496,1170.739,27.4926
2497,900.4014,14.74307
2498,674.4285,27.34797
2499,635.9893,13.88846
2500,1351.626,25.04527
2501,1264.401,21.20741
2502,925.3156,8.609137
2503,1010.875,39.17843
2504,508.8758,17.05617
2505,1155.396,13.32678
2506,1174.045,14.6543
2507,597.2902,22.11479
2508,1003.248,27.18328
2509,534.778,25.18634
2510,1174.491,31.75858
2511,1211.308,26.3833
2512,1123.048,12.70576
2513,1391.681,42.0732
2514,1620.498,24.08734
2515,0.5738294,NaN
2516,403.916,12.07711
2517,1728.801,35.92719
2518,1056.727,18.66926
2519,2027.832,20.67182
2520,582.8239,32.91481
2521,956.0812,4.493879
2522,808.9439,3.261509
2523,1531.724,3.256861
2524,611.6843,30.4159
2525,532.9834,21.68662
2526,1259.817,25.20914
2527,1368.496,11.63299
2528,552.6765,27.9704
2529,467.9741,2.979979
2530,1617.277,24.91351
2531,878.4716,8.215961
2532,2200.249,36.18253
2533,422.8517,4.814947
2534,13.50847,NaN
2535,237.5807,12.54774
2536,540.3247,12.59738
2537,667.6304,9.358187
2538,1857.564,29.97256
2539,919.5127,24.04162
2540,1412.307,32.73983
2541,1292.704,16.18592
2542,745.8005,21.50479
2543,1198.646,10.87026
2544,NaN,NaN
2545,1002.187,19.10397
2546,2069.71,40.17424
2547,1830.663,38.71819
2548,2303.219,46.91476
2549,1097.701,19.0737
2550,773.1618,16.81715
2551,954.1226,12.52832
2552,70.82954,23.68421
2553,489.8895,12.73029
2554,1172.808,20.3283
2555,1244.745,23.40825
2556,1280.552,24.31038
2557,1170.938,15.76616
2558,252.6929,19.21211
2559,545.0856,23.21511
2560,551.911,26.57504
2561,302.5873,7.176767
2562,558.7965,14.10837
2563,89.28624,31.94326
2564,1196.042,23.0291
2565,482.6319,10.17659
2566,1433.691,27.05325
2567,395.4119,1.278196
2568,539.4524,21.93022
2569,730.4583,25.07116
2570,464.3624,10.04655
2571,1152.061,35.4159
2572,722.9894,24.93119
2573,625.595,14.53896
2574,1152.595,13.9831
2575,385.6138,2.140172
2576,657.6642,19.02762
2577,264.6978,27.8071
2578,1317.219,17.60477
2579,1187.887,40.25274
2580,985.2158,17.202
2581,1220.729,29.07517
2582,13.43194,2.317465
2583,1458.822,28.32575
2584,1370.475,31.07849
2585,1306.83,5.806271
2586,1082.063,17.92129
2587,1013.904,17.65314
2588,1285.416,21.59728
2589,590.1434,15.57935
2590,560.1208,26.94318
2591,525.262,1.055219
2592,493.6118,24.60158
2593,938.5099,7.791047
2594,634.494,28.93076
2595,1093.415,20.03904
2596,592.9948,0.9668981
2597,411.8963,3.945244
2598,944.7487,32.99925
2599,1713.767,43.03844
2600,1100.38,14.45913
2601,687.2374,32.92201
2602,363.0558,10.17466
2603,1316.726,22.52448
2604,462.4907,29.27352
2605,1100.404,17.75465
2606,88.39174,28.19829
2607,1509.191,23.52548
2608,478.9414,19.61399
2609,769.1562,22.21228
2610,923.1168,4.461469
2611,895.6527,26.63471
2612,1096.937,20.56147
2613,2055.921,67.26327
2614,209.7785,19.98593
2615,527.6872,23.6749
2616,499.7552,35.50892
2617,445.8632,26.56564
2618,710.6949,11.90913
2619,465.7633,12.25676
2620,532.6876,16.61106
2621,469.3635,28.06711
2622,1008.049,20.22611
2623,776.2939,19.13592
2624,2613.316,40.02847
2625,437.247,18.6651
2626,572.4858,46.8697
2627,635.5652,44.37031
2628,171.2078,23.52967
2629,383.7672,1.337117
2630,1090.628,20.72641
2631,520.6377,14.65775
2632,1160.631,18.16404
2633,882.4655,30.99613
2634,2124.02,23.49753
2635,689.4828,10.67857
2636,1.106175,4.718572
2637,1474.15,22.68198
2638,538.3505,13.56642
2639,1758.74,3.405448
2640,561.6502,18.36315
2641,678.7188,28.28662
2642,1445.368,40.31196
2643,1231.97,20.34991
2644,NaN,NaN
2645,2188.479,18.97209
2646,953.4207,8.912145
2647,2105.33,27.1743
2648,79.21092,30.87098
2649,564.5969,6.328955
2650,994.4327,27.45359
2651,597.9463,25.61892
2652,1078.037,12.31101
2653,1509.804,22.48485
2654,6.378382,10.76628
2655,1488.513,11.9051
2656,950.1285,3.424607
2657,1060.157,30.29662
2658,1103.807,20.32261
2659,1772.822,14.53388
2660,1183.462,18.75578
2661,1792.712,23.15693
2662,1545.052,43.20367
2663,943.3483,17.20035
2664,915.3153,23.07563
2665,1496.521,26.96135
2666,823.7783,24.26611
2667,1230.983,24.64687
2668,895.2936,5.617854
2669,420.1828,6.856704
2670,1252.635,2.529348
2671,548.6617,22.84735
2672,1987.766,40.72442
2673,793.6611,27.20698
2674,723.9999,9.929667
2675,681.7327,23.57763
2676,835.9252,23.54704
2677,857.9225,33.20455
2678,360.5979,3.750162
2679,670.0157,30.85567
2680,443.2816,17.98026
2681,1090.053,19.71822
2682,1125.5,16.28704
2683,432.8445,29.36582
2684,602.7319,15.2423
2685,1694.31,28.57544
2686,1249.101,11.97034
2687,245.2514,12.73659
2688,727.0947,25.67807
2689,1249.493,17.54421
2690,496.0107,25.1137
2691,566.5005,13.25373
2692,1318.279,28.78307
2693,1301.081,22.6621
2694,538.1428,20.81162
2695,560.5966,31.86385
2696,550.5295,18.48872
2697,1006.781,31.99347
2698,507.8203,20.72174
2699,756.858,24.86345
2700,432.0943,9.076647
2701,1094.661,9.689571
2702,914.6541,12.34933
2703,413.154,8.203881
2704,109.64,21.75891
2705,78.03761,23.78282
2706,542.5571,19.35459
2707,718.6086,12.12171
2708,1020.623,11.70496
2709,891.4282,17.47171
2710,1018.818,31.77192
2711,1035.489,36.08405
2712,650.8185,20.06282
2713,999.1163,10.88513
2714,1567.377,16.10377
2715,446.1118,29.54774
2716,944.6351,12.9867
2717,585.308,27.09971
2718,500.563,1.48992
2719,1303.551,8.419825
2720,110.5386,17.11393
2721,621.3543,35.47424
2722,2405.532,33.54787
2723,1231.359,22.31982
2724,1061.662,6.375846
2725,1049.05,37.99036
2726,890.028,5.222835
2727,1201.398,26.04833
2728,1700.75,12.76544
2729,582.5664,37.42868
2730,561.361,27.1657
2731,1359.998,10.89362
2732,1550.376,14.79717
2733,1507.773,8.497904
2734,1157.268,20.39742
2735,113.8439,1.151978
2736,395.8069,7.430015
2737,556.2135,27.10646
2738,2077.406,21.43432
2739,1879.257,9.066442
2740,1411.801,22.11567
2741,1131.477,16.02648
2742,1080.077,32.35707
2743,439.9415,25.37382
2744,625.0681,6.393995
2745,294.0322,24.29033
2746,619.0606,15.09306
2747,1371.995,42.31582
2748,506.8969,27.48648
2749,579.5195,31.15134
2750,1313.881,28.98161
2751,1020.058,18.18293
2752,511.5627,31.90167
2753,15.60935,14.83537
2754,999.5938,24.99739
2755,562.8893,25.79947
2756,1049.742,40.33599
2757,143.4725,20.00937
2758,397.5063,3.164682
2759,1149.945,16.93286
2760,1130.552,18.42975
2761,2031.231,19.95077
2762,645.2263,7.915065
2763,1095.872,4.117385
2764,966.9284,28.61317
2765,658.5959,22.78324
2766,946.4402,15.26303
2767,703.9811,30.39999
2768,NaN,NaN
2769,633.3795,30.12429
2770,1473.552,13.76251
2771,15.9465,16.81417
2772,617.8386,6.44393
2773,769.0508,28.20696
2774,814.0714,13.94256
2775,2098.839,32.09064
2776,1073.582,11.39298
2777,851.3646,15.65584
2778,1247.55,10.03154
2779,1563.648,14.35864
2780,1230.78,12.46775
2781,1366.003,23.26124
2782,769.6053,27.40799
2783,1156.243,28.897
2784,592.5523,35.43002
2785,1584.748,26.41053
2786,456.1523,16.40993
2787,835.9587,27.32075
2788,1500.609,22.81651
2789,1780.526,19.76517
2790,996.2116,18.90996
2791,365.9041,1.965535
2792,496.6234,12.13642
2793,511.849,26.82506
2794,995.999,10.00107
2795,1448.001,35.14826
2796,505.2434,30.48509
2797,1543.262,31.64552
2798,939.6752,27.6826
2799,1739.698,27.32183
2800,1089.793,29.40488
2801,900.2414,25.80149
2802,966.5818,20.93888
2803,1513.789,35.51837
2804,584.7706,30.87549
2805,873.8782,1.741337
2806,623.4059,36.25412
2807,892.0081,33.59222
2808,941.6714,34.35756
2809,677.824,24.56336
2810,1123.193,3.771699
2811,1214.801,14.88222
2812,873.2714,18.04898
2813,988.5318,10.96771
2814,665.7952,32.64622
2815,876.3373,27.83604
2816,1024.219,28.18986
2817,888.7166,6.29253
2818,570.848,31.22857
2819,1150.104,9.116413
2820,1010.986,25.71603
2821,682.2267,16.10456
2822,627.498,25.20381
2823,739.7338,21.51927
2824,1156.323,23.78701
2825,618.5675,24.32118
2826,178.2266,22.36216
2827,NaN,NaN
2828,1508.586,16.07825
2829,2088.234,9.798005
2830,167.8934,19.57372
2831,3.968897,NaN
2832,1023.198,36.31683
2833,1058.542,26.59545
2834,1041.496,30.36789
2835,1172.594,22.49121
2836,1443.784,21.7404
2837,397.8234,2.205124
2838,755.5649,32.2916
2839,1106.08,14.87393
2840,572.0806,26.00105
2841,1634.237,51.34612
2842,164.7907,44.27227
2843,1186.876,7.199877
2844,1629.076,24.99041
2845,1228.889,16.2553
2846,1385.807,24.66784
2847,1143.156,23.40816
2848,886.5608,22.83989
2849,1505.408,25.51811
2850,506.0802,5.555983
2851,1514.196,27.76309
2852,482.8934,25.20557
2853,1001.317,31.14051
2854,217.478,9.024029
2855,97.03737,9.798424
2856,1819.99,24.35809
2857,625.8922,3.077075
2858,1279.527,10.58415
2859,545.5325,11.19877
2860,95.26703,23.27072
2861,1111.508,19.10558
2862,475.5013,9.504522
2863,526.4178,27.98279
2864,544.1814,17.30399
2865,1205.664,13.05021
2866,1123.594,19.78739
2867,1410.846,8.195091
2868,508.1645,27.32858
2869,1295.527,6.571943
2870,566.6358,11.11943
2871,490.7923,2.406029
2872,758.8846,31.51598
2873,1158.077,26.22109
2874,1308.911,23.49878
2875,65.3595,20.74384
2876,73.96626,3.956618
2877,963.4094,12.92221
2878,1408.87,29.40526
2879,687.5341,27.18392
2880,552.2491,21.48868
2881,1250.535,13.96856
2882,656.5944,5.10449
2883,861.9006,27.34064
2884,1399.04,50.81391
2885,2028.965,29.12001
2886,781.6847,4.562175
2887,734.5356,27.09688
2888,432.0917,9.154136
2889,342.772,14.93295
2890,919.8698,24.33027
2891,709.4019,30.7124
2892,1283.883,26.90122
2893,1062.95,16.05634
2894,1003.141,12.91786
2895,1767.478,17.01097
2896,1245.432,29.67274
2897,1199.22,25.34635
2898,409.8539,2.091173
2899,806.1922,35.02873
2900,631.7528,26.42829
2901,1004.761,20.37541
2902,30.78577,10.03979
2903,473.5829,12.69935
2904,748.8016,24.92199
2905,1430.496,16.01442
2906,730.9517,24.48476
2907,968.7306,10.10312
2908,662.1817,26.27819
2909,1329.478,24.18192
2910,483.1045,6.726321
2911,744.8687,31.74179
2912,1114.94,16.50847
2913,665.4979,22.25381
2914,574.5436,30.75348
2915,453.1701,37.21741
2916,498.6234,32.93822
2917,1029.183,18.34774
2918,957.5911,23.07799
2919,927.8708,19.10298
2920,889.8713,4.638031
2921,623.7533,18.59322
2922,155.5097,42.06558
2923,934.4385,23.61813
2924,640.0114,8.53129
2925,1983.782,33.98944
2926,519.5983,23.12417
2927,1100.003,14.35217
2928,316.7487,26.18868
2929,315.8614,13.98843
2930,809.3926,23.23337
2931,494.114,16.58043
2932,452.6355,16.1361
2933,892.0455,1.499137
2934,538.3236,30.42545
2935,694.1908,20.26779
2936,1077.92,21.84612
2937,519.9193,31.52003
2938,1049.343,10.80447
2939,1748.708,25.76689
2940,885.5734,21.91063
2941,1339.902,24.41442
2942,1521.463,28.42261
2943,1867.059,36.4892
2944,966.7411,3.466695
2945,558.4288,33.6384
2946,1468.988,25.1345
2947,1028.027,28.60362
2948,506.7302,29.46805
2949,520.1376,11.91388
2950,642.0331,13.99051
2951,536.3265,14.46946
2952,1269.113,7.358696
2953,1520.154,20.20261
2954,1252.249,34.53854
2955,490.5048,24.92819
2956,1220.938,8.77231
2957,501.2699,5.283782
2958,458.8132,0.5136387
2959,314.0594,16.19662
2960,580.4825,12.59286
2961,377.4471,4.885226
2962,584.1393,6.929976
2963,1244.571,13.93874
2964,633.1461,9.78516
2965,2132.964,23.79771
2966,588.5768,10.64127
2967,138.8547,26.02039
2968,896.2377,24.56457
2969,694.8241,45.04883
2970,682.9198,7.077706
2971,998.371,26.70403
2972,876.0868,39.47837
2973,847.4363,10.77109
2974,566.099,9.949556
2975,572.71,9.894468
2976,1171.667,63.68103
2977,1368.688,26.46408
2978,639.9376,19.73871
2979,11.59717,2.430527
2980,1139.506,24.83016
2981,1146.871,25.57776
2982,1163.376,14.50183
2983,1168.793,17.44769
2984,557.4173,31.1209
2985,1689.295,21.23512
2986,443.9077,18.19105
2987,32.87568,38.86761
2988,370.7737,38.15619
2989,1046.867,21.0094
2990,782.2618,27.18247
2991,460.3638,17.02362
2992,921.8645,15.10459
2993,788.942,16.54042
2994,1473.114,36.3754
2995,1888.238,12.77401
2996,650.1196,18.08601
2997,1257.729,22.18876
2998,728.4399,28.38036
2999,1676.033,34.43124
3000,977.5925,28.75626
3001,579.4359,9.04562
3002,2267.759,10.89999
3003,67.49365,9.540991
3004,24.92607,34.09526
3005,948.0018,4.637939
3006,1209.577,16.87362
3007,611.1265,24.72231
3008,893.1937,27.07
3009,7.268301,35.55778
3010,600.0042,36.61384
3011,1084.89,24.24839
3012,722.7065,16.18398
3013,871.7719,8.877736
3014,1047.443,14.86221
3015,425.7379,5.668393
3016,80.9796,15.68947
3017,1586.183,17.83461
3018,624.9135,16.60463
3019,701.8762,57.75753
3020,1738.095,33.3412
3021,728.5443,42.09666
3022,531.153,20.72569
3023,618.671,12.07501
3024,1356.992,18.8853
3025,1608.545,27.84482
3026,456.0642,9.431396
3027,540.0956,19.8708
3028,732.4489,7.587935
3029,2399.343,38.43924
3030,952.436,22.79703
3031,392.2943,19.27104
3032,790.7634,12.56695
3033,490.6299,20.66987
3034,398.5253,7.686447
3035,605.1749,31.89244
3036,1825.554,18.34471
3037,1205.932,18.70494
3038,297.8516,20.69353
3039,154.1679,28.2086
3040,745.3472,44.75431
3041,1374.234,20.43849
3042,643.3165,25.72473
3043,993.1355,26.04543
3044,1064.659,31.68012
3045,823.3953,24.01642
3046,1707.675,31.3558
3047,1011.489,27.03859
3048,1539.538,24.97978
3049,1150.377,24.09784
3050,943.8146,15.98329
3051,1209.16,11.92928
3052,628.0112,18.78226
3053,527.7226,10.02025
3054,452.2303,18.02905
3055,1149.967,27.38742
3056,2340.349,40.2541
3057,709.8134,33.10294
3058,512.8447,9.134205
3059,726.6245,17.05407
3060,1968.332,19.71892
3061,1055.677,18.64387
3062,1217.384,12.7018
3063,514.623,27.32468
3064,952.9418,22.01512
3065,439.2228,14.23353
3066,865.4294,17.17579
3067,654.8887,12.20255
3068,504.4141,5.276355
3069,1012.091,37.81827
3070,121.9072,14.08795
3071,480.0439,5.486621
3072,962.959,1.03799
3073,1298.809,24.45753
3074,496.5305,19.84331
3075,614.9982,17.56801
3076,666.4483,13.87297
3077,598.9217,1.286528
3078,1254.593,22.60875
3079,666.4505,2.363314
3080,1661.133,33.63377
3081,1802.187,16.7367
3082,770.3214,18.42618
3083,604.3718,2.458659
3084,1138.12,1.512591
3085,1463.375,26.32794
3086,999.7302,13.26814
3087,1022.101,19.74438
3088,150.395,8.684327
3089,1294.836,14.28998
3090,939.748,3.577769
3091,651.7761,20.18528
3092,1066.759,1.171044
3093,641.1534,12.72943
3094,1360.798,31.27201
3095,378.4386,12.60375
3096,478.2708,33.58582
3097,1059.119,25.48
3098,1565.333,8.413768
3099,660.9146,24.32192
3100,1732.603,27.27482
3101,1026.13,9.66574
3102,919.3278,16.59281
3103,543.1723,11.5913
3104,855.565,22.45067
3105,396.796,8.99754
3106,197.1912,32.74216
3107,1214.784,24.2725
3108,548.2458,10.44661
3109,706.7992,27.6957
3110,591.9851,25.57428
3111,1432.767,35.34533
3112,1426.577,41.23033
3113,1187.864,32.00077
3114,476.772,28.31895
3115,587.4194,30.80657
3116,895.8906,10.57036
3117,1235.822,19.34285
3118,1379.893,22.91385
3119,686.3936,29.63957
3120,375.4026,2.994584
3121,568.3198,21.69209
3122,643.2894,10.49977
3123,662.5673,9.011133
3124,524.6306,6.848365
3125,1726.761,25.82118
3126,1422.423,22.34895
3127,445.8593,9.029558
3128,1289.784,13.35343
3129,46.37799,30.53782
3130,211.4407,45.50271
3131,487.417,33.97968
3132,1184.206,23.53741
3133,81.26111,16.61466
3134,1396.676,28.21885
3135,608.1191,13.27738
3136,149.351,26.81179
3137,395.1813,1.320358
3138,833.9147,18.68937
3139,1202.768,27.57894
3140,1158.688,21.16665
3141,437.6588,2.047905
3142,481.2436,23.1715
3143,1444.548,16.92685
3144,573.5853,15.00482
3145,1674.035,11.06041
3146,1199.113,35.44447
3147,408.7289,6.709494
3148,903.1183,9.430288
3149,406.1407,2.933125
3150,825.8644,17.76869
3151,458.5298,36.42415
3152,392.5687,10.79092
3153,1118.066,8.774025
3154,667.0566,23.6156
3155,797.6373,54.88695
3156,1094.527,28.80263
3157,1240.175,17.90166
3158,1095.842,3.849896
3159,682.8202,1.167238
3160,651.103,19.16413
3161,1898.535,19.5741
3162,1166.672,34.83314
3163,989.5059,20.862
3164,89.6243,28.42239
3165,1581.421,23.4098
3166,159.1035,27.60834
3167,141.8581,14.71743
3168,769.8915,13.23106
3169,1147.914,17.26476
3170,1051.459,11.80644
3171,1277.053,17.36264
3172,926.1177,17.36571
3173,897.7819,36.19107
3174,1592.016,1.940884
3175,1405.663,36.64212
3176,861.3231,18.85923
3177,1153.057,2.809255
3178,1764.553,29.7114
3179,639.129,21.01132
3180,1316.266,21.46619
3181,336.0772,20.46533
3182,1207.227,17.77231
3183,1290.94,10.68036
3184,1248.041,26.46231
3185,1111.959,7.137704
3186,1261.44,24.62255
3187,305.1468,31.00096
3188,1434.178,30.34345
3189,603.2885,29.91578
3190,940.3823,3.934553
3191,508.3141,8.418329
3192,508.7379,20.5693
3193,1168.656,26.119
3194,1332.311,19.76986
3195,1398.932,22.48548
3196,1243.059,2.29742
3197,951.3734,13.41673
3198,599.4552,22.3235
3199,718.7892,24.97694
3200,1043.344,13.083
3201,679.116,30.56273
3202,570.5269,25.33646
3203,1883.708,16.17957
3204,567.3212,38.15559
3205,475.9892,28.47643
3206,497.84,20.75121
3207,1155.799,27.84163
3208,1399.447,33.05223
3209,966.1855,32.99792
3210,619.0034,11.94938
3211,675.3218,29.81396
3212,742.7064,15.26615
3213,1035.55,30.77345
3214,1102.194,1.816168
3215,20.31641,21.42291
3216,1159.025,7.056953
3217,616.9714,9.768864
3218,1531.257,38.31721
3219,1567.406,16.62531
3220,463.2402,8.297462
3221,540.3633,25.88229
3222,476.7029,22.29734
3223,966.3538,13.29372
3224,425.5986,20.76878
3225,1257.972,35.68778
3226,1094.578,16.19827
3227,1584.186,26.41798
3228,867.9384,30.62189
3229,399.4601,6.435698
3230,609.4503,20.80142
3231,1222.801,30.6322
3232,1469.93,9.013792
3233,933.7885,25.10303
3234,1021.104,18.95103
3235,1294.474,14.1074
3236,1284.589,13.6608
3237,1733.325,10.24748
3238,928.913,23.04343
3239,1300.85,20.26457
3240,123.4432,6.461113
3241,820.024,30.57466
3242,1101.455,6.165141
3243,514.5111,21.61147
3244,46.88004,9.269424
3245,603.3222,32.74506
3246,1025.105,22.53684
3247,1721.455,10.00331
3248,70.45745,21.31689
3249,992.066,18.90361
3250,817.9199,21.95688
3251,816.9263,27.90011
3252,547.6532,6.102363
3253,859.0977,36.36152
3254,552.7795,22.65505
3255,459.7785,18.06187
3256,442.3514,34.16429
3257,496.5064,11.14845
3258,211.1399,30.40852
3259,545.6749,16.04443
3260,1243.014,9.344487
3261,1328.706,21.84331
3262,1391.925,18.27198
3263,1222.811,18.69445
3264,1287.399,9.150335
3265,923.8559,11.83651
3266,564.816,37.35717
3267,1265.153,12.15042
3268,1029.04,16.47093
3269,1340.557,27.88297
3270,1101.354,15.80527
3271,410.5792,1.202943
3272,524.1779,32.75424
3273,552.7881,2.397025
3274,1187.521,19.24704
3275,1730.28,33.51488
3276,489.1844,10.81891
3277,1664.116,33.77084
3278,487.3558,2.002105
3279,1598.374,32.81295
3280,1319.615,21.30071
3281,340.6196,14.7556
3282,540.6619,18.38523
3283,782.4144,3.655295
3284,620.2462,19.79133
3285,588.4717,9.740527
3286,515.2878,5.308933
3287,1028.913,26.55843
3288,1358.246,24.2297
3289,901.3742,0.4310009
3290,543.0659,14.76892
3291,473.2534,7.942096
3292,1027.73,14.08889
3293,1625.131,25.73113
3294,253.3746,1.538237
3295,544.8222,6.73727
3296,1361.298,16.99627
3297,605.4797,2.69451
3298,671.211,34.97148
3299,1325.13,37.22913
3300,27.44471,6.187182
3301,1655.943,11.23816
3302,417.9907,9.347863
3303,859.2508,5.943991
3304,1327.698,19.2222
3305,894.2437,10.84465
3306,1903.522,25.95558
3307,1905.042,23.01054
3308,619.1551,16.1625
3309,584.9794,25.76131
3310,NaN,NaN
3311,1109.62,26.7316
3312,845.9772,12.94875
3313,486.4028,6.031586
3314,180.6791,27.64069
3315,248.0763,35.51565
3316,507.7292,12.32443
3317,1044.951,8.838753
3318,441.9402,18.67885
3319,436.5916,3.23859
3320,1010.495,17.45818
3321,555.6524,28.67948
3322,986.7695,26.5456
