,aw3d30_wgs84_SantaCatarina,aw3d30_slope_SantaCatarina
5493,58.59141295,23.59049
5494,737.60191872,6.594558
5495,456.72108183,27.48846
5496,14.27843625,2.547055
5497,6.72615929,0.8192881
5498,16.03578552,1.807445
5499,225.51197161,13.39437
5500,140.04586535,26.32906
5501,243.43620978,26.36066
5502,366.62174684,22.55538
5503,54.1101779,9.730268
5504,40.33886815,5.221087
5505,562.77664026,35.61565
5506,135.45271929,13.05364
5507,324.53593052,14.32186
5508,28.06526901,18.66685
5509,440.17947586,1.752923
5510,500.32871387,23.67516
5511,193.53546425,28.06936
5512,4.92735679,NaN
5513,63.61124747,11.41607
5514,29.34830441,4.157279
5515,312.72498505,28.13212
5516,150.60682191,13.95186
5517,786.6238431,12.43148
5518,12.52733266,6.256649
5519,565.34576961,18.70248
5520,3.6970337,1.066026
5521,3.96517017,NaN
5522,554.44490021,26.62317
5523,55.47425326,14.37123
5524,21.10034059,13.17835
5525,7.84252802,1.491196
5526,7.72835335,1.146453
5527,109.32110801,22.03084
5528,94.43124157,20.15835
5529,120.14243222,21.72471
5530,245.51165189,14.02115
5531,22.33184919,2.085364
5532,51.42260751,18.50113
5533,537.22797239,15.98002
5534,294.74383651,2.797221
5535,220.6939147,20.58542
5536,21.02968388,6.732419
5537,NaN,NaN
5538,NaN,NaN
5539,NaN,NaN
5540,16.04773521,1.745514
5541,81.58014892,11.28021
5542,28.57409624,0.9306998
5543,200.64072602,29.98188
5544,319.66372539,13.93854
5545,85.46389735,5.695264
5546,84.76185715,25.06129
5547,184.44653398,20.86564
5548,282.36303652,31.04548
5549,20.00015235,4.160394
5550,754.51532513,13.31546
5551,328.80860179,30.60354
5552,307.22130116,6.924162
5553,478.38627144,32.48286
5554,376.74314788,25.53491
5555,92.54411875,35.52772
5556,362.19471327,23.57259
5557,169.81755143,30.61216
5558,53.58751992,5.131537
5559,14.51235826,1.954982
5560,10.11718182,0.8159325
5561,757.748085,22.22803
5562,9.54717129,1.33801
5563,657.57835956,2.087946
5564,562.72215468,19.19812
5565,507.73951649,16.99293
5566,730.74079046,25.31414
5567,456.71948093,30.82513
5568,139.04541919,16.76235
5569,23.57116656,3.254009
5570,505.70050077,17.13018
5571,3.44979841,NaN
5572,106.10141627,22.96986
5573,19.52728277,0.8180312
5574,434.3520071,30.74097
5575,32.1778215,10.15475
5576,241.62559694,3.69733
5577,612.42414585,5.605907
5578,179.4152253,13.77648
5579,697.51294799,30.43458
5580,650.54763206,15.29335
5581,9.50816191,2.958328
5582,107.02453209,14.38284
5583,12.42938608,0.8258374
5584,56.59236633,21.63335
5585,106.65294116,9.75721
5586,4.11086915,NaN
5587,812.55347865,25.05306
5588,63.58692259,14.16096
5589,29.68318733,8.458624
5590,642.42167138,11.7186
5591,375.54543036,25.64256
5592,9.60827921,6.263186
5593,422.26988459,33.5437
5594,447.72514586,19.08162
5595,56.57143068,9.913302
5596,66.43059155,1.932395
5597,98.68378167,20.69741
5598,973.56487113,5.020287
5599,512.33107931,26.47612
5600,10.82346696,16.69632
5601,252.34108893,6.651348
5602,23.01744224,1.192859
5603,12.24325984,0.816642
5604,403.51584114,24.5815
5605,191.24333635,15.56448
5606,470.70155066,25.43334
5607,16.27568436,7.475545
5608,280.56954741,18.88861
5609,13.0061216,3.137569
5610,199.62006512,22.83963
5611,154.74216503,21.56474
5612,728.39835519,2.353922
5613,883.63276105,7.412478
5614,98.82380199,33.14607
5615,127.84927048,15.66793
5616,264.69233439,22.90241
5617,197.23778351,8.722797
5618,29.76749307,15.73655
5619,299.351989,26.67742
5620,786.56346964,14.04469
5621,91.84437629,22.26598
5622,244.43034419,20.0125
5623,595.42389201,13.85649
5624,6.55326813,0.3501443
5625,24.97731648,2.789437
5626,11.69662389,2.673903
5627,36.9759961,8.031343
5628,327.09286658,20.99814
5629,36.86040538,26.51965
5630,157.07475171,22.51948
5631,31.05530094,15.26736
5632,5.73581013,2.165354
5633,1096.53848453,34.15924
5634,40.55180853,18.64576
5635,222.44424689,20.40348
5636,NaN,NaN
5637,251.49165383,16.95406
5638,345.57880855,28.92864
5639,479.83511427,NaN
5640,NaN,NaN
5641,270.71492614,27.82244
5642,37.01573849,14.0925
5643,5.99638315,0.4654775
5644,159.28208843,20.58293
5645,743.56707042,14.35638
5646,488.84274733,21.44277
5647,8.88994245,2.436773
5648,937.14718723,34.32582
5649,422.65523077,9.87781
5650,32.05988933,9.742763
5651,1171.51913369,18.82642
5652,9.11780974,0.5251132
5653,352.3958635,24.84513
5654,336.36683144,30.32339
5655,66.1347659,5.222996
5656,312.36790497,16.79148
5657,332.47046519,17.93715
5658,380.16182184,23.13195
5659,8.71911822,3.861091
5660,29.1226443,14.09508
5661,656.8221043,30.0624
5662,262.19470467,14.31432
5663,174.63184031,12.16817
5664,255.43264512,8.105131
5665,124.62127678,16.82455
5666,9.40950962,1.755307
5667,3.85663601,1.484211
5668,389.52335623,22.3063
5669,666.46475914,30.85237
5670,184.37149583,25.55462
5671,NaN,NaN
5672,137.3946766,36.52675
5673,412.41507836,23.98692
5674,258.15537782,10.50482
5675,19.03896422,21.90576
5676,3.98836205,0.00132452
5677,1036.41108439,9.790435
5678,310.12966265,2.35751
5679,619.67661391,44.21558
5680,15.98533582,3.291368
5681,226.39269703,14.86095
5682,46.406474,1.860846
5683,505.25901203,24.26072
5684,NaN,NaN
5685,1044.46359888,18.30722
5686,553.55985671,14.29238
5687,424.62052031,16.73444
5688,198.71229594,15.96372
5689,112.67473988,23.48224
5690,107.35207193,9.9863
5691,44.51819377,16.73308
5692,11.3413934,0.6993704
5693,262.83706037,10.55701
5694,1110.56543024,7.608059
5695,116.84031957,23.97462
5696,672.7018457,10.91169
5697,79.33047516,10.05239
5698,662.32911001,25.21935
5699,770.68126242,18.47536
5700,892.77469927,23.37652
5701,123.81898791,20.18814
5702,230.16597252,19.3616
5703,330.80864029,24.0086
5704,2.96775289,0.3513331
5705,271.48537825,13.61208
5706,234.50490002,9.191409
5707,82.91267349,27.41827
5708,222.27085637,24.5468
5709,6.45612267,4.160895
5710,120.23332291,24.44508
5711,198.57166073,15.20922
5712,291.83514461,24.95511
5713,597.46695132,18.46647
5714,300.67482672,18.29314
5715,865.71002415,17.71331
5716,423.71872015,27.01534
5717,392.60991349,13.29219
5718,3.39093391,NaN
5719,199.23688232,17.68461
5720,358.80917923,25.45729
5721,321.48928816,24.98091
5722,113.70306478,30.28034
5723,146.14474747,27.48303
5724,6.89025992,0.4654797
5725,38.68589854,6.175186
5726,5.29232913,0.3527839
5727,1049.50334816,20.89614
5728,27.10686267,1.567215
5729,537.67370294,31.04382
5730,26.66228299,10.65792
5731,688.68821889,9.692755
5732,60.21799962,19.49618
5733,11.9907793,0.7462859
5734,122.73367413,22.33266
5735,21.1265692,7.301587
5736,23.0741296,10.39386
5737,NaN,NaN
5738,122.77831881,5.061098
5739,111.60172329,26.14899
5740,678.47456403,26.19643
5741,83.67485335,15.72951
5742,388.20409435,26.61707
5743,177.07986601,27.56109
5744,43.74765293,3.526043
5745,13.05629096,1.860873
5746,491.66013459,11.62003
5747,636.71626605,8.804148
5748,463.61244581,25.2075
5749,NaN,NaN
5750,8.15822766,4.503118
5751,77.6627878,18.62219
5752,433.37212174,24.64465
5753,214.70223736,20.84095
5754,NaN,NaN
5755,1109.38462489,12.03
5756,317.63743443,16.73203
5757,523.56882798,13.02751
5758,889.0968914,36.51653
5759,654.48041619,24.72904
5760,146.65521122,16.84919
5761,824.48944011,9.178084
5762,102.7177182,26.61243
5763,9.76607378,0.4654651
5764,434.37383957,15.58104
5765,28.04650459,9.737688
5766,351.53673991,25.22224
5767,7.1230506,3.85956
5768,8.38898576,0.3527999
5769,6.48020364,1.152233
5770,621.59264948,25.55293
5771,963.59174564,11.72421
5772,NaN,NaN
5773,26.21713709,9.181898
5774,22.22818759,2.150265
5775,295.0091714,19.17852
5776,5.00263287,0.6996468
5777,21.16763802,13.0931
5778,12.72391143,0.00144457
5779,729.65223731,10.09421
5780,415.67360197,20.99818
5781,87.69008027,26.49019
5782,6.01930476,0.7031438
5783,50.11688715,9.436982
5784,802.7442935,22.69921
5785,445.55344701,28.31287
5786,NaN,NaN
5787,NaN,NaN
5788,171.68496319,12.21248
5789,57.80194125,3.084621
5790,186.11268492,16.84054
5791,520.57173982,23.84636
5792,376.34030792,12.27494
5793,84.76846403,18.69473
5794,13.27438238,0.6981074
5795,339.2517995,14.02667
5796,428.35384752,23.32814
5797,10.00554208,1.744177
5798,4.51593362,1.646819
5799,120.41184655,13.82168
5800,417.53312681,4.590436
5801,348.83971915,8.549244
5802,432.55832692,19.13705
5803,555.42796301,16.10085
5804,333.09350081,21.57464
5805,10.93162787,1.069277
5806,101.9925427,9.91345
5807,7.21822594,1.19226
5808,13.36879084,0.8139353
5809,3.27990448,0.3524822
5810,24.50628293,14.27794
5811,32.76559732,2.092316
5812,1152.52662461,9.452251
5813,484.60189992,20.76355
5814,7.06864634,NaN
5815,255.18946604,15.17039
5816,221.16959823,21.68435
5817,51.2758735,19.252
5818,390.59254669,16.88332
5819,123.16967858,23.81688
5820,74.65885459,14.95641
5821,NaN,NaN
5822,176.32633018,11.47302
5823,93.07446267,12.35962
5824,401.73573291,17.02634
5825,160.50367204,11.57018
5826,531.74990763,23.18892
5827,922.50343917,27.30365
5828,129.76704162,13.23752
5829,35.36019069,5.51053
5830,176.90842135,3.495101
5831,88.1992778,9.741716
5832,101.62557642,17.19193
5833,37.71876717,7.422143
5834,34.32091856,5.209555
5835,844.63007209,2.163411
5836,29.37780851,5.572415
5837,196.16258517,16.66327
5838,49.95341139,20.63122
5839,330.3400508,16.9552
5840,115.54108735,24.08303
5841,169.53590923,16.18296
5842,82.71770575,25.75597
5843,231.49130621,19.74849
5844,575.76611753,27.5746
5845,677.68622011,12.3838
5846,271.58704058,8.519653
5847,17.40515716,12.53438
5848,396.62057433,23.68639
5849,371.61988751,28.38997
5850,375.31943161,29.78251
5851,3.0913644,NaN
5852,258.30257819,12.90595
5853,89.20434848,10.67004
5854,345.54432929,27.20293
5855,145.72215654,10.19659
5856,29.34442869,0.8176779
5857,185.27827162,25.62498
5858,6.53870055,1.579876
5859,8.14263033,1.06708
5860,681.09343323,27.58042
5861,428.60016726,13.92248
5862,218.25485936,11.00866
5863,234.39261042,16.41013
5864,306.20748305,22.96576
5865,26.44659521,8.156685
5866,3.10818687,3.702039
5867,199.74018293,31.00072
5868,9.94269361,1.333418
5869,125.5619975,17.33851
5870,9.11754899,3.416172
5871,274.38446446,36.51819
5872,119.77324245,11.09318
5873,216.15559088,16.58986
5874,123.13055137,11.31921
5875,243.3530134,8.071551
5876,173.63947466,26.0822
5877,11.17508962,0.9306293
5878,50.35036622,20.69667
5879,579.67540087,22.90255
5880,18.38042531,11.53345
5881,NaN,NaN
5882,4.76004612,0.9305167
5883,334.31113031,30.61251
5884,5.5599076,1.745784
5885,228.09441982,9.868376
5886,16.07613325,2.173726
5887,6.9505008,0.3500302
5888,473.80837091,18.71374
5889,9.81893349,1.806502
5890,46.34513245,15.75589
5891,8.08000382,3.916954
5892,59.31296879,21.18816
5893,68.31565531,18.17923
5894,630.6351402,16.43208
5895,4.04441167,0.5254757
5896,21.25427625,5.78647
5897,490.62029521,16.9979
5898,472.61693128,13.70912
5899,95.66179231,23.44819
5900,10.25170064,NaN
5901,18.06894126,5.364243
5902,486.1237952,21.59177
5903,45.91928927,16.35553
5904,178.64129443,24.26089
5905,238.25557675,7.495674
5906,74.85381935,5.802322
5907,530.51118025,14.60949
5908,17.23689598,1.482521
5909,9.01632036,1.396083
5910,715.35640702,6.415609
5911,24.220895,2.620599
5912,42.22116769,17.17776
5913,171.80615481,23.20642
5914,150.60109605,24.29185
5915,92.54123499,14.95125
5916,NaN,NaN
5917,374.32097875,9.005522
5918,109.2942901,12.41637
5919,340.21913454,21.38294
5920,325.81101321,19.30518
5921,21.15846148,1.860834
5922,12.24098567,0.0013074
5923,98.68687824,22.0519
5924,4.912613,1.192451
5925,155.33095742,9.793793
5926,194.36537496,25.93752
5927,123.92385563,18.50781
5928,2.73631443,NaN
5929,331.58713839,14.23088
5930,596.67327602,26.02141
5931,22.13836088,4.598814
5932,647.42772043,27.35287
5933,697.25116121,21.91253
5934,773.39677231,26.46442
5935,317.58513461,12.59223
5936,14.96923615,5.26491
5937,651.40427346,10.41541
5938,89.03498409,3.223033
5939,175.0723649,24.86498
5940,389.66863984,29.3204
5941,4.97037739,2.467349
5942,173.15686524,27.49174
5943,118.38727077,23.43565
5944,NaN,NaN
5945,NaN,NaN
5946,568.79328478,8.907011
5947,33.77203568,17.7934
5948,345.64837818,15.38601
5949,182.25674948,13.66388
5950,18.53388259,1.323525
5951,25.58753556,10.77519
5952,405.40452434,12.22922
5953,14.93913814,1.147296
5954,102.63112337,6.115927
5955,43.29208444,11.12021
5956,1135.55274335,23.31159
5957,23.75374779,2.09176
5958,342.18441532,0.00127893
5959,650.36866055,18.22143
5960,6.12665362,1.050868
5961,121.55608474,21.62776
5962,5.48137111,1.069533
5963,NaN,NaN
5964,64.24307476,6.59155
5965,420.69151578,19.41095
5966,237.50407106,10.43439
5967,18.56837788,1.950119
5968,10.4484158,1.407047
5969,NaN,NaN
5970,331.76841747,20.40065
5971,19.46097066,2.163007
5972,NaN,NaN
5973,11.05339169,2.093362
5974,55.59846562,13.87731
5975,696.46398458,20.17423
5976,3.51721608,NaN
5977,226.20250535,21.31055
5978,908.64379552,14.96721
5979,565.53843238,8.970922
5980,354.25960178,16.27607
5981,6.95814043,0.4651583
5982,223.23773641,28.1677
5983,646.41862206,22.18146
5984,3.10164493,NaN
5985,72.26365426,1.574914
5986,489.06029446,31.17888
5987,42.30073658,6.596715
5988,305.21365898,23.26519
5989,254.21512185,15.94163
5990,633.82690625,19.097
5991,13.06167855,1.860697
5992,904.45708192,22.73096
5993,681.40083898,19.6383
5994,255.44677211,32.18832
5995,339.53415754,25.38991
5996,462.72505959,26.20593
5997,287.78072985,2.157016
5998,NaN,NaN
5999,60.33741764,17.82873
6000,91.62093375,7.67194
6001,80.37150504,21.98464
6002,5.20657456,0.3497383
6003,122.74556103,20.10993
6004,184.25217648,28.21853
6005,223.12907893,26.48249
6006,160.69763092,13.0923
6007,711.51216953,17.40226
6008,273.1666148,21.77391
6009,549.23122245,28.28804
6010,NaN,NaN
6011,246.63654561,23.8949
6012,590.57119739,34.69167
6013,218.53208394,15.93928
6014,21.10461335,11.06195
6015,562.34497706,12.76883
6016,589.67904352,5.292696
6017,419.34071256,11.46753
6018,623.712772,22.27723
6019,566.69914422,25.28926
6020,438.37812633,29.18025
6021,294.3375412,3.302336
6022,3.40649903,NaN
6023,194.68733383,11.23524
6024,384.0859727,6.075715
6025,272.58695183,24.79853
6026,706.68167616,25.03079
6027,67.5586573,28.81522
6028,540.5814232,8.744526
6029,356.43386264,14.84052
6030,463.72717015,12.65575
6031,6.10517538,0.00140636
6032,5.76184739,1.633859
6033,497.27806439,19.76708
6034,NaN,NaN
6035,13.65456811,1.046859
6036,149.43263823,25.5034
6037,358.75386659,18.82315
6038,176.42006463,8.962084
6039,644.68809119,13.11277
6040,566.28305813,18.7306
6041,512.69413328,19.04522
6042,641.46470301,7.625371
6043,192.697859,11.61792
6044,231.67343072,1.744895
6045,197.54797282,19.57664
6046,34.76155185,0.4653828
6047,598.84447731,NaN
6048,187.74541479,26.10081
6049,936.4935222,3.769928
6050,5.57541763,0.4650725
6051,334.76541399,32.11184
6052,229.28518743,24.83414
6053,381.34174579,25.04644
6054,230.35222944,18.28704
6055,442.60183551,32.54008
6056,63.72134224,13.86442
6057,194.37217971,26.16568
6058,363.7677803,13.86215
6059,NaN,NaN
6060,20.5823329,16.38295
6061,225.06160359,21.45922
6062,30.38360778,7.929004
6063,44.85589399,13.2862
6064,7.99391493,0.7013739
6065,817.24410274,22.93318
6066,3.36942873,NaN
6067,72.61781859,25.26435
6068,5.53041132,2.325323
6069,1047.19983438,25.64513
6070,64.71041333,14.3202
6071,2.82084904,0.8199444
6072,843.71483519,8.838536
6073,348.33561737,22.73327
6074,301.49115583,16.81137
6075,4.45454958,1.070064
6076,4.24752453,1.053504
6077,58.3995305,21.11181
6078,213.49183073,5.215946
6079,4.01609509,NaN
6080,8.61829906,5.891871
6081,371.56065102,23.22925
6082,160.46675812,18.83194
6083,114.79836611,27.0105
6084,222.55195753,11.38706
6085,7.7888571,1.192251
6086,29.39784934,3.916288
6087,38.46525264,13.18236
6088,272.65762123,12.94533
6089,571.55360518,10.88081
6090,NaN,NaN
6091,294.22959143,22.49456
6092,33.18437697,4.539763
6093,169.69263548,16.73752
6094,249.52910914,18.03936
6095,325.577621,13.19557
6096,4.72698766,2.874729
6097,27.82489049,8.911594
6098,4.14403385,0.8224647
6099,940.52387226,20.38743
6100,120.61965099,17.20895
6101,206.78121748,19.01389
6102,655.68456531,3.7589
6103,432.51312415,35.14125
6104,9.22425582,2.084688
6105,345.58591728,17.68999
6106,167.74217351,21.09509
6107,252.41950938,30.71619
6108,83.35902378,17.40187
6109,3.40104853,0.00133233
6110,373.7528394,15.6203
6111,700.59055461,20.74991
6112,47.64054185,3.602571
6113,19.65804146,6.908004
6114,695.59341282,17.56246
6115,6.56689887,0.4654759
6116,400.37519504,24.13548
6117,9.9952274,1.578451
6118,720.72513039,24.88247
6119,39.22263738,5.80402
6120,8.15169036,2.940632
6121,121.229083,21.94255
6122,287.23009651,19.82953
6123,755.39759649,15.24932
6124,425.40563259,34.64582
6125,7.19606472,1.560682
6126,272.66766919,26.80363
6127,86.52956961,16.52035
6128,4.89191492,0.6994837
6129,142.61683634,14.344
6130,7.58274857,1.052659
6131,150.28261897,5.91925
6132,578.46612119,23.66438
6133,22.62083793,6.583667
6134,909.37846059,13.406
6135,489.52540648,11.85725
6136,188.36358098,11.33459
6137,841.29775141,37.61454
6138,25.38870279,1.748537
6139,105.22488129,6.674266
6140,9.15298204,1.86047
6141,9.78214191,6.610434
6142,316.60769588,14.59598
6143,210.26112451,21.52831
6144,72.69485136,8.018057
6145,411.39099567,25.37083
6146,643.71325503,25.38511
6147,471.72377778,32.81755
6148,557.46568277,25.16838
6149,97.36306422,26.82702
6150,8.04921441,1.045201
6151,61.78043221,18.10945
6152,52.32119854,4.850302
6153,250.25163989,21.12777
6154,376.72583367,29.48748
6155,450.44390151,16.04224
6156,28.2144755,14.09829
6157,441.50214303,18.54088
6158,48.32095266,18.43165
6159,655.66206295,25.95827
6160,439.84328611,21.72206
6161,34.52275599,0.348195
6162,522.52283084,9.841117
6163,308.32530986,15.11847
6164,9.06390913,5.209185
6165,459.46170176,22.16489
6166,330.45396995,12.9529
6167,257.28924893,31.54749
6168,3.4854743,NaN
6169,87.76640256,21.19969
6170,123.20744983,17.71724
6171,117.60351315,23.34146
6172,390.38810785,14.01404
6173,653.66225932,13.65089
6174,281.76347204,27.30388
6175,18.53389494,0.699286
6176,5.02765338,1.335497
6177,95.34733574,17.77467
6178,357.45368687,21.55032
6179,568.40506002,20.55433
6180,212.67873396,10.69149
6181,417.70656231,15.55934
6182,543.1705895,14.65704
6183,6.88375325,16.22385
6184,27.67411788,17.02319
6185,21.50420683,33.17818
6186,284.4098009,11.2619
6187,840.46786773,1.06856
6188,109.65683037,11.91131
6189,25.01002525,0.8200964
6190,11.14832967,0.8189656
6191,NaN,NaN
6192,408.74833635,28.63829
6193,19.56495682,1.142122
6194,152.62348673,18.52488
6195,304.53939311,20.40512
6196,63.37267519,19.30459
6197,752.45987985,27.77663
6198,571.32770953,10.60253
6199,14.15917458,2.43244
6200,357.33510431,17.66695
6201,200.80382817,23.47154
6202,57.52625264,3.157858
6203,739.43892291,23.34515
6204,44.44500592,1.395899
6205,159.29447102,19.32386
6206,697.67591079,17.22886
6207,223.46968029,21.52193
6208,589.6876534,15.02804
6209,56.57344731,3.196733
6210,479.36269956,17.71004
6211,747.64429218,22.35289
6212,418.55745309,18.3058
6213,150.34988363,9.539157
6214,74.96898853,15.91203
6215,18.21753789,9.29016
6216,238.65361057,26.12562
6217,394.56082683,13.11433
6218,4.49850732,2.108483
6219,35.58879086,16.1837
6220,560.69816269,29.19883
6221,1125.20897577,2.287976
6222,5.0558544,0.8251485
6223,77.59589544,4.180759
6224,NaN,NaN
6225,601.70360603,9.544003
6226,1229.54382676,9.69076
6227,294.61327629,31.08779
6228,5.48947011,NaN
6229,51.72409359,8.864619
6230,148.27082642,9.987239
6231,121.64388821,5.987472
6232,14.02927257,1.485352
6233,155.2720256,22.06688
6234,603.64036299,23.08721
6235,468.82969412,20.52894
6236,351.76491638,26.70579
6237,182.69603438,14.42789
6238,13.22826348,0.4652554
6239,1036.48254466,38.48442
6240,301.69330958,16.55704
6241,371.36490196,12.64501
6242,6.75269752,5.337996
6243,769.78960764,14.58804
6244,20.99028161,3.314288
6245,274.53402405,15.33771
6246,18.1374152,0.7455615
6247,16.60762118,10.79933
6248,NaN,NaN
6249,38.20764828,4.307863
6250,178.60865876,19.21128
6251,87.38048855,14.5687
6252,252.21904208,18.67764
6253,683.52429777,22.10175
6254,565.6649386,25.6396
6255,563.31579799,18.28281
6256,12.393251,3.613248
6257,34.76579705,7.429517
6258,9.57897154,2.976263
6259,30.08997899,13.20018
6260,587.69650699,5.392626
6261,821.64041046,22.9675
6262,398.71951944,13.3761
6263,204.23102907,15.04425
6264,268.3414002,23.40861
6265,115.0567837,15.77612
6266,329.45012171,25.99767
6267,131.22892847,21.38756
6268,8.63413253,1.490671
6269,377.41130427,29.16166
6270,3.97526002,NaN
6271,NaN,NaN
6272,381.76136235,14.91376
6273,479.49754012,18.45897
6274,1030.58554319,20.24583
6275,32.81299767,20.51907
6276,12.13675334,1.06681
6277,111.56111955,22.93702
6278,307.19804076,13.05539
6279,NaN,NaN
6280,NaN,NaN
6281,341.37714093,14.36917
6282,41.98298387,29.04286
6283,NaN,NaN
6284,212.26570164,6.238377
6285,161.21204194,17.76918
6286,377.3377784,24.9239
6287,7.41926458,1.756823
6288,6.45401123,1.97071
6289,314.54374447,9.991792
6290,5.08187108,0.3502699
6291,353.80241611,16.47505
6292,555.58942754,17.93564
6293,14.98407056,0.8193403
6294,280.17554625,27.20332
6295,204.26108214,22.93949
6296,1052.51444091,38.2333
6297,570.75188652,20.27861
6298,772.70226016,14.83894
6299,36.98770717,0.8201355
6300,54.38024477,15.9123
6301,149.27423963,6.556561
6302,1019.45029515,15.74564
6303,16.56711,1.490147
6304,NaN,NaN
6305,10.0408935,0.5248844
6306,11.84338649,16.10045
6307,NaN,NaN
6308,42.82372843,20.86023
6309,16.32515751,2.383482
6310,203.41857173,8.513445
6311,8.18444672,1.932481
6312,108.67918661,12.6222
6313,330.83946165,16.14863
6314,6.61100968,1.192343
6315,48.74133048,17.29978
6316,26.22851084,8.058004
6317,9.02936994,NaN
6318,38.01385384,10.82696
6319,562.36154027,13.94966
6320,353.38018817,21.15102
6321,4.01760158,1.933166
6322,465.4957718,12.71393
6323,19.22772769,0.8193286
6324,125.36419421,26.04619
6325,512.47352296,28.62691
6326,38.08146649,26.64667
6327,435.75009256,34.77535
6328,4.11509576,1.055146
6329,491.40342213,26.39079
6330,189.71268306,21.46837
6331,737.6162986,17.56529
6332,4.1844065,1.39577
6333,116.46660456,27.71289
6334,6.99197381,1.817879
6335,390.3560601,18.19073
6336,184.73944897,21.75078
6337,150.60524975,11.57828
6338,157.70233319,19.67126
6339,7.68435761,3.717632
6340,5.57821294,0.3483481
6341,799.63929734,9.971351
6342,454.34762742,27.08427
6343,661.73986881,25.62541
6344,155.30029737,25.5881
6345,225.55654636,0.7453452
6346,84.42921805,14.3315
6347,858.80087708,16.95853
6348,437.64944171,10.31005
6349,101.28666326,23.68883
6350,1008.16794257,30.10683
6351,77.27498442,13.84421
6352,93.41212828,11.33526
6353,125.34073229,13.17805
6354,231.74240125,20.89057
6355,217.4647018,9.961577
6356,123.14397479,9.831152
6357,7.55904602,1.068473
6358,NaN,NaN
6359,113.9708162,19.24149
6360,19.29492369,0.6972126
6361,47.24251012,21.65705
6362,399.55524644,12.38231
6363,793.63529556,21.09231
6364,4.49870877,1.834355
6365,318.62811452,21.68089
6366,790.38586311,25.69994
6367,112.29765887,20.63243
6368,306.23280974,11.76726
6369,38.19035721,18.42136
6370,219.52001261,16.74796
6371,34.50617874,3.468772
6372,114.41981795,21.8523
6373,35.62724099,9.054873
6374,540.11251127,27.3259
6375,712.64343442,36.26514
6376,272.26713417,17.08054
6377,108.68764044,29.66033
6378,9.01139304,3.754247
6379,342.1408695,13.50095
6380,736.65247293,31.46689
6381,104.95262269,3.870887
6382,44.9316287,20.27659
6383,9.80141121,3.206208
6384,5.1850304,1.068748
6385,20.45126724,2.154068
6386,21.22171514,10.61576
6387,64.01849139,15.25405
6388,359.04660958,23.03185
6389,99.35535331,11.58836
6390,228.30136588,21.1992
6391,135.769271,23.35868
6392,788.60377041,6.251729
6393,23.12969519,8.816973
6394,826.46310441,37.46603
6395,512.40952574,23.45153
6396,57.55755549,13.0937
6397,448.51280664,20.12449
6398,46.30881331,24.95878
6399,847.46864404,14.69794
6400,242.32445256,36.18803
6401,850.46929045,10.06664
6402,54.1479349,6.7416
6403,250.39403716,23.58908
6404,819.81750663,16.36708
6405,476.39215699,16.36988
6406,464.37990771,11.69549
6407,150.75218558,29.73091
6408,1148.24583259,21.14572
6409,433.58596161,6.585734
6410,864.60434877,11.62756
6411,726.25194868,25.89567
6412,457.54245582,24.86779
6413,20.47354952,1.406146
6414,884.54075434,26.80235
6415,67.16953112,17.66818
6416,950.21160289,32.52164
6417,415.31018764,19.2367
6418,623.49109068,32.67102
6419,582.70201453,1.048378
6420,281.69947602,19.89794
6421,16.39813443,3.834845
6422,256.75771343,24.86512
6423,7.0366349,2.139829
6424,9.52090356,1.492064
6425,84.1552123,23.67948
6426,558.58655084,14.09395
6427,20.2162831,1.192236
6428,56.23022597,19.40364
6429,52.33809286,8.787505
6430,672.47067301,20.94148
6431,122.8133343,26.54963
6432,109.9236625,17.40177
6433,720.59913464,24.87307
6434,51.3918085,15.29462
6435,23.12384853,3.957725
6436,23.18204192,1.844573
6437,35.62951273,2.550632
6438,312.37768704,6.492663
6439,268.83458753,25.62947
6440,187.53914481,13.03028
6441,160.5041676,9.03623
6442,59.37869286,25.36418
6443,596.47153193,28.06492
6444,6.9772493,1.047373
6445,350.36196812,32.82778
6446,720.42317703,24.49529
6447,264.40146314,6.998917
6448,344.35391792,14.62952
6449,272.84564263,5.89123
6450,7.10759475,0.6972998
6451,331.29013647,15.808
6452,199.33768012,23.78502
6453,645.32931911,25.74995
6454,NaN,NaN
6455,5.05314092,1.642051
6456,548.56436165,30.27581
6457,207.95326775,10.69404
6458,373.54620143,23.63589
6459,9.05159329,0.6965808
6460,375.30625548,32.57484
6461,135.61933951,12.77243
6462,8.9436893,2.619265
6463,313.72057077,30.24031
6464,295.51619872,14.33278
6465,38.2812771,10.59406
6466,562.13602447,28.84039
6467,350.1347381,27.24708
6468,188.45239508,12.89183
6469,23.52962294,6.033434
6470,59.43057588,7.838066
6471,116.12125751,11.27907
6472,158.61792528,22.74796
6473,356.53740133,15.20575
6474,502.43677171,10.171
6475,122.80585523,17.86348
6476,43.35191199,24.71467
6477,48.71729333,14.36081
6478,989.17972437,35.40794
6479,6.09517043,1.051645
6480,6.14403632,1.401793
6481,611.59126763,14.58451
6482,49.58463996,15.91086
6483,7.19397391,2.35912
6484,3.03424073,NaN
6485,391.93315912,25.3768
6486,867.73930017,19.45937
6487,10.05125856,1.192943
6488,295.59284458,15.50919
6489,491.59569762,7.696155
6490,120.57422399,35.52068
6491,39.13779662,14.85156
6492,62.68029198,21.32054
6493,675.62687223,20.85584
6494,702.77654832,13.97183
