,srtm30_wgs84_SerraMar,srtm30_slope_SerraMar
4923,1453.96361615,24.48706
4924,483.15641551,23.03076
4925,955.52461091,15.02146
4926,1210.19484805,19.47318
4927,1019.42378835,27.36198
4928,1501.27814411,14.5105
4929,582.97209471,34.73527
4930,429.29169411,10.37357
4931,1099.39114181,25.90896
4932,1555.68435777,12.57446
4933,805.1926904,15.78265
4934,1132.59922911,25.57172
4935,1045.30817477,26.67511
4936,684.65858699,27.02537
4937,574.05416102,25.04937
4938,1025.35518371,23.06987
4939,459.18005777,23.14776
4940,1231.77553592,22.11832
4941,126.82308041,29.42764
4942,482.38931744,8.395552
4943,20.23553983,3.339064
4944,1781.30680828,7.121703
4945,678.63233894,20.26075
4946,838.14378615,14.64478
4947,591.05861868,19.72809
4948,540.38860156,18.76593
4949,461.54347818,0.00047674
4950,1610.70619213,20.4898
4951,1614.44059802,32.9634
4952,561.76413526,26.24625
4953,1415.35401947,21.65628
4954,316.89419959,34.98285
4955,1086.15236248,8.277654
4956,637.2753771,12.41724
4957,612.49935721,9.198748
4958,517.46077851,14.73426
4959,262.83916842,39.42391
4960,722.73416392,11.47411
4961,864.89611199,2.273886
4962,694.20445445,29.3793
4963,8.68074574,1.777729
4964,1909.42975566,16.99118
4965,601.46052875,13.81363
4966,1085.54542526,8.453844
4967,623.54801282,14.76106
4968,1301.95071573,14.02351
4969,584.8061995,22.1868
4970,1008.84715691,17.09086
4971,1087.47785126,11.68743
4972,638.14230456,9.882313
4973,696.6608555,8.546356
4974,1793.37877093,10.44854
4975,741.06341646,29.58028
4976,552.05362009,21.4287
4977,173.8871106,23.82087
4978,1512.72400827,6.972796
4979,5.24679736,10.24371
4980,776.699956,14.50573
4981,418.21130662,4.765838
4982,1585.70878748,11.70091
4983,1202.35559249,11.12023
4984,1355.44846185,16.94789
4985,22.56769952,17.76235
4986,1143.35827575,18.64444
4987,442.73641092,22.63319
4988,655.76399108,5.476733
4989,978.56952302,6.212786
4990,479.43664536,20.15254
4991,668.81968312,5.034975
4992,1268.088332,19.51834
4993,1465.38408635,22.98094
4994,530.36856562,21.79207
4995,967.49040307,22.58849
4996,610.2911706,10.49836
4997,537.29973489,23.20702
4998,647.81895219,15.83145
4999,1595.24311774,16.66753
5000,553.30526109,10.36991
5001,569.19616735,18.34661
5002,1302.45976986,8.482121
5003,1381.52501674,16.9579
5004,719.12573303,27.97897
5005,475.04015377,11.46751
5006,633.00482547,15.32327
5007,1194.20730607,24.08331
5008,1007.8705729,10.84384
5009,435.38224324,10.18023
5010,665.77906398,15.50356
5011,1082.67145167,22.42276
5012,1484.73001767,9.914556
5013,753.73663372,21.54875
5014,502.05531181,29.00372
5015,1886.50018667,16.07594
5016,735.04807148,22.72126
5017,586.11609186,7.997148
5018,615.93927372,12.81539
5019,883.62329858,0.5004054
5020,530.27207042,14.34417
5021,1147.62815937,18.1937
5022,88.22570373,20.60784
5023,1584.32570349,38.17626
5024,45.73595145,13.20415
5025,463.29995005,12.04622
5026,1114.3618113,22.42043
5027,793.43993808,14.92656
5028,583.67304012,1.64828
5029,1155.3124172,16.17113
5030,457.13046963,3.540546
5031,576.10678387,24.37264
5032,548.25739786,20.00012
5033,1201.92131453,12.98407
5034,750.62390407,34.5485
5035,-1.96577297,1.484234
5036,1368.69097213,20.01841
5037,359.24031881,20.60955
5038,1316.2403871,22.87852
5039,451.0085962,21.44901
5040,532.00415736,27.23585
5041,310.69484623,19.06716
5042,280.26138686,21.13874
5043,1321.55042647,9.485356
5044,475.07269821,9.288967
5045,306.19817406,17.11565
5046,919.55023124,15.23435
5047,1111.28530159,7.229072
5048,845.09032656,19.84677
5049,1150.0852814,14.18501
5050,1288.20747664,24.34448
5051,583.12807925,10.2174
5052,1677.46589907,6.875356
5053,1002.70300008,13.95989
5054,532.11891716,31.40849
5055,1184.23329025,30.85368
5056,417.39199097,6.510576
5057,1682.6247514,29.93832
5058,532.43201625,5.391698
5059,509.29206176,7.111022
5060,1778.70032901,12.17749
5061,432.19980963,8.128462
5062,1363.78587639,14.06174
5063,1148.19165268,7.178233
5064,568.32364846,11.64702
5065,538.27796233,12.2009
5066,556.0010884,4.746168
5067,1519.41319728,16.23409
5068,488.14886257,35.2174
5069,13.34455419,18.45218
5070,946.78000183,3.406961
5071,953.88028468,16.12116
5072,717.12614127,25.99282
5073,513.14392653,11.54735
5074,1025.710296,13.72664
5075,724.06168143,20.58992
5076,701.77664476,15.4556
5077,1008.93461316,4.883715
5078,516.1901329,13.77676
5079,1132.52571424,42.0057
5080,608.19715696,13.74486
5081,1072.77240585,14.17377
5082,781.36964447,25.28583
5083,758.21026274,15.88895
5084,1574.50347571,9.232203
5085,625.58037855,11.03493
5086,1310.42446389,16.76852
5087,565.97362683,18.79208
5088,1723.31911187,15.86931
5089,1215.85445174,8.27891
5090,480.06984867,11.94881
5091,515.32949067,22.8716
5092,1119.20844767,47.44077
5093,67.81297679,8.824102
5094,633.45446686,26.09208
5095,442.13190292,19.98363
5096,642.59932662,25.22561
5097,548.35319799,13.00204
5098,993.5352666,8.274661
5099,557.48257434,7.552169
5100,457.25458349,10.75875
5101,1577.78294586,29.06425
5102,1184.80503486,21.20054
5103,1629.50041685,19.49665
5104,1479.18871155,26.8584
5105,1279.35218257,21.91011
5106,599.34630726,18.71244
5107,983.90124095,21.50783
5108,2304.49727669,17.02113
5109,1297.34740864,27.84241
5110,1220.5708273,32.34013
5111,467.17489378,4.545012
5112,1568.38660994,19.92846
5113,1458.72448865,22.53067
5114,1390.34576781,15.61434
5115,1300.24809581,11.89168
5116,386.28893191,1.501732
5117,1394.84777615,12.97536
5118,779.08845845,25.7542
5119,571.01461669,27.95664
5120,1408.51324044,22.5719
5121,1440.47833554,15.01014
5122,416.39893921,7.044369
5123,1071.76606564,5.205468
5124,1462.59760545,19.35289
5125,1236.74073202,10.15639
5126,393.15751417,32.70279
5127,816.84661962,8.481587
5128,590.52612038,4.427715
5129,1487.64086716,8.835273
5130,467.2116495,7.002419
5131,1032.84032024,25.84023
5132,1066.93894015,7.524253
5133,1190.34468206,0.4653921
5134,617.66074343,15.03712
5135,704.77114318,21.08764
5136,1240.24745177,5.366501
5137,1178.36226556,6.695893
5138,1427.75909633,13.50777
5139,1004.60874617,21.34617
5140,2357.67990972,45.44289
5141,700.95463666,21.72648
5142,936.82331645,4.153774
5143,364.10358332,12.88152
5144,504.25416692,23.05399
5145,963.6428221,8.252908
5146,471.04655804,6.640729
5147,1715.57554485,16.17945
5148,520.14329176,22.26974
5149,1534.71118648,25.08505
5150,314.50233493,9.284108
5151,625.9760265,31.45014
5152,981.39645567,13.31245
5153,65.11110291,6.950397
5154,862.57075402,28.22016
5155,28.53902162,30.63591
5156,991.79883863,17.57603
5157,891.63250233,2.835507
5158,557.3480318,17.5256
5159,1149.27709864,20.2895
5160,97.62083863,25.98379
5161,889.02683178,3.192451
5162,462.54285366,6.842484
5163,649.07150007,19.48696
5164,12.08596473,4.815943
5165,1642.38377343,26.25323
5166,878.0184699,2.792129
5167,40.67841051,13.12833
5168,685.13704493,16.98132
5169,1553.55898333,14.09317
5170,1723.42197033,17.5181
5171,1287.7825481,27.15978
5172,181.9624504,35.13668
5173,598.46957983,18.81147
5174,570.44990662,11.30471
5175,1199.72679039,19.29104
5176,1801.58116887,15.51269
5177,67.65891317,12.27289
5178,492.12445133,20.1169
5179,514.86558837,2.732131
5180,438.75422782,23.1325
5181,1258.4378554,17.47551
5182,581.73257082,30.35798
5183,679.6376903,14.23839
5184,787.22217489,16.13236
5185,402.26311627,0.5013151
5186,1133.03310699,10.84985
5187,1500.3480477,28.39025
5188,897.68662603,3.036207
5189,473.30884357,3.496974
5190,309.35089337,28.16196
5191,1200.71177658,22.6258
5192,3.60864603,3.171896
5193,920.45193887,5.481882
5194,1733.64019733,42.00991
5195,875.91297262,17.96652
5196,227.15725741,17.35073
5197,717.99840561,6.173203
5198,1104.46125885,22.12967
5199,1254.18698435,18.3483
5200,766.51044762,27.69226
5201,1864.52420484,11.04861
5202,360.26143853,58.76346
5203,1391.12729102,18.83203
5204,869.45878076,43.09726
5205,985.29585179,26.29395
5206,1170.32135977,19.86245
5207,526.57399057,16.97852
5208,1617.56774191,38.25824
5209,1415.72624661,4.431867
5210,1165.61371217,15.14728
5211,921.91752503,11.7692
5212,1278.1117308,25.25677
5213,1423.34839071,24.22893
5214,992.84801652,13.50028
5215,628.63933493,15.06562
5216,37.6370465,2.380591
5217,1109.04773993,2.050745
5218,1466.29180263,19.87958
5219,58.65291264,11.66321
5220,441.2616434,20.39798
5221,247.43616897,3.104898
5222,707.12188554,19.37894
5223,1128.41274879,14.15021
5224,667.15649589,23.3089
5225,1210.20020114,23.04663
5226,1003.91962595,17.26583
5227,402.39762678,1.648733
5228,357.56238375,20.46599
5229,892.91274877,8.724169
5230,1044.76533065,17.6891
5231,951.5002106,10.53523
5232,NaN,NaN
5233,1457.55607304,20.43961
5234,35.87410101,3.407706
5235,653.1261906,27.66218
5236,510.39835965,12.41172
5237,673.22739633,16.37061
5238,518.57408524,10.41197
5239,1397.48721114,35.80418
5240,1116.44514292,19.76355
5241,1087.2493553,12.63705
5242,775.73957993,27.48653
5243,357.4603182,7.141316
5244,1043.25928322,24.13128
5245,1514.5750672,20.63333
5246,658.16147828,25.18138
5247,891.62521585,6.659387
5248,386.10963771,1.385326
5249,1399.35919501,23.03037
5250,119.49967637,6.571274
5251,912.90686839,10.62511
5252,1239.75018795,23.94046
5253,977.81832959,2.226024
5254,1695.57059036,17.72227
5255,2234.62966109,22.72665
5256,458.18828365,12.12457
5257,689.11010526,25.88822
5258,901.39045197,25.19236
5259,1377.48101548,25.59949
5260,1230.83239911,3.342991
5261,1571.68226491,22.95442
5262,1519.30277993,12.65199
5263,607.36196439,16.97985
5264,1114.31768724,11.35273
5265,1225.18400004,10.38731
5266,563.44768235,20.7138
5267,596.9766124,11.04874
5268,1889.47850536,15.46322
5269,1119.63482792,22.53105
5270,533.5032699,12.83
5271,1234.20905452,10.13379
5272,-0.71401815,4.27474
5273,1325.74861632,25.69447
5274,1168.05429499,10.69322
5275,2304.49988017,10.1001
5276,249.67775168,16.92086
5277,850.72816296,10.06288
5278,885.73494144,27.44487
5279,1483.23631472,17.24136
5280,986.46416566,22.19254
5281,991.49731949,35.57941
5282,636.02474141,27.14645
5283,1318.0569768,10.88439
5284,493.13532643,28.58135
5285,729.19464093,9.443411
5286,1520.65149127,20.63376
5287,770.08999303,28.43319
5288,1079.39187745,27.91659
5289,451.36180268,24.23644
5290,1041.47947179,23.12835
5291,488.24367643,14.68387
5292,1176.37975667,17.83423
5293,1819.68127936,33.47817
5294,1311.75626262,7.713403
5295,1313.66052631,21.98887
5296,681.84960426,12.95909
5297,717.04293268,25.16723
5298,1279.26371208,9.130898
5299,1644.39061397,15.67971
5300,1171.17146646,11.32348
5301,8.31813224,1.057926
5302,679.6182189,14.68609
5303,511.11758582,14.89073
5304,915.94146011,10.34634
5305,1142.102223,13.51043
5306,994.63290879,13.63538
5307,758.16730906,37.66575
5308,2033.64244779,22.28075
5309,64.55947381,31.34196
5310,524.27933993,22.15158
5311,883.65340628,2.050142
5312,467.69168298,25.14063
5313,1647.65529074,10.94771
5314,1199.35930808,24.10473
5315,548.85004579,8.524044
5316,983.72219371,4.673444
5317,10.85911041,0.7425277
5318,212.82002252,19.59682
5319,331.69397902,18.28004
5320,593.8094582,13.48445
5321,733.18187015,17.10765
5322,656.70294069,17.41782
5323,513.40960854,9.828668
5324,24.30066754,12.39122
5325,1837.61971358,18.26321
5326,1421.71889833,22.4632
5327,1423.48018885,24.16371
5328,555.53121514,10.77389
5329,606.62137334,8.188735
5330,303.57987817,31.02697
5331,74.6570267,19.17499
5332,802.66128803,16.69447
5333,1290.18769003,20.1146
5334,488.00725303,34.08386
5335,1178.11856381,15.23963
5336,28.24802656,25.22531
5337,1892.44366819,21.67311
5338,460.24235959,6.457263
5339,1330.69680043,26.174
5340,2502.67541969,10.99404
5341,707.23768168,24.35589
5342,1200.31638341,12.44426
5343,468.87390325,29.5161
5344,1505.56421762,28.96686
5345,636.41338334,7.641892
5346,1495.32098625,16.30909
5347,454.23493197,15.67449
5348,439.35976051,5.524823
5349,523.99172026,27.46833
5350,-2.59672603,NaN
5351,1039.30067651,29.32166
5352,511.073635,21.94404
5353,504.00612938,15.60933
5354,1037.61904377,9.348002
5355,1656.63831423,41.15346
5356,1669.30737593,16.59911
5357,761.09140815,24.90777
5358,585.9931297,13.91868
5359,1343.17318523,14.98267
5360,980.86710849,19.17406
5361,1427.63407745,15.4495
5362,1252.76033397,23.80188
5363,498.5753852,21.06647
5364,1267.03840472,21.69049
5365,571.73314372,4.881713
5366,1433.6738173,21.61417
5367,562.37617548,28.88054
5368,498.04635418,3.852051
5369,1473.18866649,15.61978
5370,1309.26679766,35.80153
5371,1107.66020565,16.62289
5372,533.14480347,11.04789
5373,1158.3023806,3.445461
5374,621.1563562,10.50435
5375,1204.064841,16.02921
5376,489.2290573,16.92265
5377,1389.46803662,36.9772
5378,958.89101472,9.202018
5379,442.18573163,9.11661
5380,1202.63141025,12.51951
5381,1121.17443765,24.66796
5382,1063.35480758,21.15565
5383,780.02152036,26.28277
5384,1820.62068969,18.04946
5385,1812.54801222,26.54214
5386,604.37356162,30.01967
5387,997.89980441,3.651418
5388,1077.29527721,10.03264
5389,863.05685883,33.78786
5390,1055.77305607,10.56216
5391,702.21476843,8.723929
5392,104.57768061,14.89073
5393,541.34480868,11.4949
5394,416.30083564,9.800764
5395,559.53519102,8.181863
5396,1441.67549749,11.9699
5397,844.42030183,16.67592
5398,1240.69211706,22.10305
5399,609.07115175,21.36083
5400,442.11519308,24.76446
5401,427.13389158,30.56202
5402,526.28321731,1.928227
5403,1047.30993423,12.28227
5404,1023.79909968,10.31824
5405,593.30307647,18.3278
5406,1300.22980133,13.66944
5407,1008.77476939,10.15568
5408,1114.62625574,14.40968
5409,1341.85710723,23.54028
5410,922.90266711,17.63747
5411,924.86347395,21.38032
5412,999.38085806,22.02875
5413,1100.35511948,6.329359
5414,292.05476893,33.2397
5415,544.4149758,17.25331
5416,457.14658545,27.25712
5417,1136.16368965,13.73331
5418,793.72141955,31.45838
5419,660.07630633,14.86326
5420,1381.24468305,26.27955
5421,1616.74753034,37.84945
5422,113.67773568,11.88501
5423,1253.60366976,18.66176
5424,515.96316746,22.71817
5425,1358.25251733,17.41236
5426,613.12233695,36.91826
5427,368.07586032,0.683717
5428,615.06571824,23.59135
5429,103.67114436,28.81748
5430,180.22173943,25.35001
5431,674.72618658,22.97002
5432,1064.37858967,20.2566
5433,977.54088589,14.04114
5434,473.25166623,15.5341
5435,988.27998363,17.68963
5436,492.09586686,8.490852
5437,1028.3095366,30.68417
5438,916.59275751,8.75876
5439,695.56407119,24.93224
5440,1274.99081043,19.49834
5441,794.01632624,15.83521
5442,483.14114748,21.25794
5443,1530.46473859,26.54063
5444,1432.5514256,16.35519
5445,1.00378246,1.058342
5446,573.57789537,29.28189
5447,562.77612135,9.421625
5448,638.94318101,25.12634
5449,284.40458802,32.31161
5450,1423.22787479,18.78657
5451,578.85175035,7.149483
5452,1752.46385058,29.27429
5453,613.67111136,13.40422
5454,1099.69183995,14.66062
5455,1377.71996044,19.55691
5456,1542.55297119,22.61969
5457,643.74965048,17.52361
5458,610.43190798,22.67101
5459,858.90792715,4.752734
5460,1127.50578598,23.57152
5461,1085.78881088,33.67921
5462,1585.30528778,28.47371
5463,199.20928501,14.06373
5464,439.21634468,20.65627
5465,627.23066816,12.59231
5466,1286.84510164,25.6894
5467,570.64314141,9.693571
5468,822.18923292,7.678457
5469,596.41414362,20.20931
5470,713.67786115,8.803603
5471,1701.42145159,18.42046
5472,717.03772473,35.03032
5473,1186.18879663,15.47724
5474,385.01078642,7.178744
5475,624.6521169,13.5019
5476,1519.6764756,26.40892
5477,1216.64072272,15.49192
5478,123.28094095,3.034358
5479,1702.4710258,25.98866
5480,88.19011678,13.40001
5481,1342.75528368,11.88063
5482,1774.43289622,10.32225
5483,502.30050686,8.808973
5484,1561.44915784,24.85252
5485,1257.48843168,18.14142
5486,1259.53216499,6.480096
5487,1415.79428655,3.127684
5488,582.81390467,7.228883
5489,566.50443655,20.14253
5490,993.81255362,22.51871
5491,482.25350702,5.825725
5492,719.65106603,14.27134
5493,391.25691483,1.768276
5494,1185.62254566,16.62891
5495,649.67234802,20.40957
5496,818.06039416,14.27003
5497,1525.25666508,2.862133
5498,966.44436078,5.054488
5499,937.25438182,15.13906
5500,1153.18565106,5.848943
5501,955.15758521,30.14077
5502,1072.83839754,17.29253
5503,671.72803884,18.53134
5504,994.91186684,14.24123
5505,595.53890544,20.85356
5506,1210.78344786,20.58481
5507,1112.69658232,4.771966
5508,1203.74030491,25.94983
5509,489.69422322,7.822879
5510,1221.16299331,14.26486
5511,1115.38441694,12.40747
5512,1115.53383357,30.40007
5513,1556.66140011,21.69681
5514,939.65632931,6.212958
5515,2061.53036942,8.585817
5516,723.17530337,23.5912
5517,1002.59107342,18.59478
5518,627.00916011,19.81246
5519,1519.50608485,5.845067
5520,859.988654,13.47365
5521,995.62376886,9.146311
5522,645.13850153,18.42991
5523,570.0656386,12.07344
5524,971.73726965,22.24895
5525,810.94103682,32.01887
5526,1356.3276027,25.43819
5527,1534.59716915,24.85761
5528,885.87797952,26.62035
5529,1151.19179577,5.109196
5530,1139.11869683,4.212927
5531,494.21382029,18.14208
5532,580.08301869,22.10649
5533,1041.45593646,20.13182
5534,1034.82816782,9.461884
5535,1005.74375403,9.801142
5536,11.26294772,10.45576
5537,1230.52130619,12.69991
5538,626.64308776,35.52254
5539,116.68135954,10.53974
5540,346.72692404,13.22263
5541,1917.33834975,17.51542
5542,995.56931921,8.279243
5543,411.00778032,4.552761
5544,812.51952182,8.972066
5545,1683.50947744,21.75263
5546,1297.44720362,27.81269
5547,1275.20270644,23.03047
5548,1216.193721,15.46037
5549,1295.25097612,26.06628
5550,1157.78585605,15.78313
5551,1389.62523822,15.20321
5552,588.44766144,27.08824
5553,210.39630206,33.35347
5554,461.52144153,0.00047871
5555,530.0593486,23.73324
5556,499.6927813,11.08638
5557,342.64739876,29.92568
5558,1094.20138384,30.81493
5559,1245.86287671,17.60809
5560,670.99418416,20.13834
5561,366.14545454,22.869
5562,572.29369836,13.75101
5563,1030.58047554,16.57245
5564,1254.73321957,19.90514
5565,1362.43281217,22.50703
5566,728.58542615,13.96554
5567,1355.24528654,13.48516
5568,427.35689686,7.963675
5569,1145.35768331,20.89675
5570,590.81651631,21.50066
5571,871.88129847,23.03668
5572,1443.40551599,34.61772
5573,907.62840994,4.250939
5574,833.22614699,33.28729
5575,1272.651442,13.67547
5576,597.10889899,16.35442
5577,389.33440313,3.118862
5578,2036.60742014,22.39248
5579,1267.79504126,10.77841
5580,132.24823558,15.95887
5581,611.38934067,9.564361
5582,1897.50399361,26.54409
5583,1087.35949075,14.746
5584,790.05543151,42.3928
5585,608.06310015,16.59518
5586,760.26539432,18.85237
5587,576.3319961,18.8246
5588,787.08800704,19.39014
5589,939.85305416,12.83808
5590,435.06995047,24.46369
5591,1141.67822833,14.69341
5592,638.69130411,2.740901
5593,772.59052448,13.78965
5594,1167.39372504,12.73818
5595,793.5148285,12.25117
5596,449.18979133,6.725634
5597,669.63624096,24.83016
5598,1541.46771199,29.09132
5599,1079.80226251,27.71293
5600,605.42643123,6.510033
5601,1305.56546012,6.140431
5602,618.14180823,14.61012
5603,1918.41056038,17.64539
5604,1318.58031365,5.298953
5605,486.13263484,28.65742
5606,1219.22360296,12.87642
5607,498.32154855,14.78911
5608,994.67560468,19.51091
5609,485.43832532,6.056443
5610,0.18730192,3.155642
5611,421.20457411,13.11051
5612,1183.71456454,11.84389
5613,496.02978845,17.97357
5614,641.9861649,26.69108
5615,1274.39954398,34.36422
5616,781.44461978,32.34227
5617,100.57693745,31.53194
5618,568.15340463,12.07617
5619,1112.40767215,0.5003622
5620,894.1149598,18.22519
5621,103.85978245,20.28798
5622,-3.9022681,NaN
5623,671.24588788,21.1484
5624,571.33176871,19.97032
5625,503.28642609,4.752584
5626,484.59560599,18.05736
5627,1139.27094352,23.28915
5628,1091.42102502,8.26578
5629,635.89729652,12.448
5630,521.35176276,10.809
5631,435.01404885,15.9725
5632,1186.19645665,21.61089
5633,1000.22973019,10.45518
5634,1305.52932164,22.13861
5635,766.49919581,25.43056
5636,1870.41222603,26.88191
5637,1527.51755263,26.28301
5638,1524.690942,26.46089
5639,1269.85250035,18.89325
5640,1233.42860216,13.97482
5641,1875.41167993,30.74228
5642,591.06039367,26.62767
5643,609.35256365,28.96066
5644,861.75873073,17.073
5645,647.19481114,41.85917
5646,489.19153758,4.817495
5647,1168.55794535,25.19419
5648,138.03457932,26.00033
5649,965.64848627,7.796909
5650,540.32296307,7.499111
5651,947.92766896,16.96065
5652,1074.2255811,16.27886
5653,1117.08252783,11.30342
5654,260.39959564,22.08845
5655,929.74615228,26.77747
5656,916.92549097,9.153169
5657,1371.27423162,24.79129
5658,1347.49299603,17.6265
5659,1756.54046451,22.02677
5660,377.29871904,12.5867
5661,355.03960127,4.022221
5662,382.10510365,21.78288
5663,1168.6327939,6.483447
5664,1888.64211052,18.14976
5665,943.74888411,15.63325
5666,765.70566516,18.46107
5667,956.84057438,6.1809
5668,1047.8547844,2.109375
5669,1252.13264103,32.58983
5670,1027.49203763,14.35614
5671,572.48284352,18.42524
5672,713.35514871,37.02532
5673,1024.83992192,8.322463
5674,850.45163998,26.43961
5675,1299.27158949,28.69432
5676,856.11831062,24.85705
5677,608.8116107,23.81212
5678,588.13588061,11.7957
5679,607.4613022,26.54193
5680,992.83413234,8.791683
5681,373.51617125,23.72554
5682,756.95078568,26.55204
5683,1345.45941898,15.2718
5684,1270.66907121,8.212989
5685,511.04149871,24.61934
5686,1286.4910365,23.8255
5687,387.05018223,2.327089
5688,1528.3502016,18.78065
5689,1619.78342713,19.50877
5690,1113.35296399,21.84838
5691,1098.60477379,12.0729
5692,572.53271029,11.96685
5693,1252.722938,14.37034
5694,164.28228682,37.13816
5695,928.62223979,10.5717
5696,1128.31185403,18.16021
5697,1022.7510826,26.59637
5698,987.37480888,16.34053
5699,1010.8575018,12.62494
5700,638.88216096,22.63176
5701,1193.0921082,4.399918
5702,1422.72099509,19.13032
5703,609.1178952,11.91178
5704,1041.55960774,15.83697
5705,1363.69826755,25.59042
5706,8.72208204,2.535472
5707,801.93408181,15.06258
5708,190.87736503,20.61408
5709,411.74994792,25.96946
5710,573.3475697,13.53598
5711,934.65808895,2.20722
5712,905.88207562,22.67491
5713,1809.48248531,23.61357
5714,1094.86358973,21.73262
5715,1219.78539927,12.27312
5716,1169.47066144,21.43397
5717,618.77686076,15.64326
5718,797.80610983,21.19408
5719,610.28483125,27.05314
5720,665.06205693,28.88007
5721,1558.4820601,18.43053
5722,1754.69084977,23.06876
5723,1234.18606357,17.6214
5724,439.3449595,7.594343
5725,316.72126018,11.23949
5726,182.57163459,17.64988
5727,1150.74829291,7.711173
5728,1253.09493855,23.67844
5729,1203.05945228,14.401
5730,1126.52774212,20.35297
5731,1131.16855943,13.73659
5732,1167.40473348,6.968792
5733,395.31203051,0.5005302
5734,478.41438555,4.08829
5735,559.81197428,21.89647
5736,1000.68175413,8.707754
5737,1031.91749495,8.835765
5738,588.4677372,19.89075
5739,941.45407461,11.46011
5740,460.16356457,14.64933
5741,981.62538029,9.991983
5742,394.37051101,2.989343
5743,1052.33906571,27.07234
5744,133.50075073,27.89507
5745,1181.44628439,21.43267
5746,1680.46114217,16.02912
5747,1241.22297725,20.43614
5748,631.95393776,17.83671
5749,1677.67178699,23.86894
5750,1094.47764715,8.433217
5751,1168.03298588,10.68972
5752,893.60932961,1.766009
5753,2068.641951,17.65748
5754,834.90238234,1.928681
5755,700.21859698,15.03262
5756,1548.47571522,7.930285
5757,494.69551779,4.784795
5758,634.91500331,1.366253
5759,488.22876919,9.511409
5760,1762.32465782,8.817935
5761,1503.37190467,26.05421
5762,534.80035635,1.574604
5763,909.42010049,19.08998
5764,446.2406011,2.763196
5765,799.01738307,18.82266
5766,431.14556801,9.472284
5767,646.60142934,22.49855
5768,1483.55831938,27.54392
5769,1030.59285145,21.02899
5770,1449.45920849,19.68607
5771,540.03017363,13.60332
5772,1103.55762706,26.89453
5773,480.94273919,23.07224
5774,406.30107355,10.03466
5775,1634.65089612,8.553909
5776,1079.10393912,1.92822
5777,935.60419746,5.499991
5778,824.00459208,20.37686
5779,927.23484434,5.098781
5780,562.63139436,12.46145
5781,1849.45235911,19.93344
5782,1323.60328944,19.59376
5783,468.54584763,2.672465
5784,648.16446018,9.297926
5785,702.77570508,16.04823
5786,829.13214383,13.24504
5787,718.48497633,21.6
5788,1388.73183287,18.86331
5789,538.64275719,19.70949
5790,1006.80825055,8.291077
5791,683.79011958,6.78938
5792,571.71638119,8.471262
5793,785.73298648,7.044069
5794,943.509348,3.524132
5795,1259.71019965,14.37788
5796,1181.26653478,19.04722
5797,463.02872338,7.143238
5798,1015.24460728,23.406
5799,1144.53738629,18.93156
5800,456.24408971,13.42497
5801,4.64674931,1.776552
5802,913.04270336,12.69626
5803,1504.74085928,8.26817
5804,698.43525276,9.096764
5805,1801.31768489,4.581355
5806,916.731838,2.207707
5807,738.97096237,14.54794
5808,5.64871938,5.93384
5809,505.27911599,18.82142
5810,1036.24460098,8.176522
5811,1246.45051365,14.37264
5812,461.54232147,0.00047708
5813,236.16086721,29.75577
5814,645.92935116,10.78105
5815,677.1534809,12.41556
5816,1486.50909631,17.52201
5817,1210.51995046,20.91433
5818,397.23584995,28.76624
5819,485.11183649,25.50307
5820,1334.22543883,25.99022
5821,512.09242397,27.14428
5822,1038.49345309,30.1675
5823,1510.19878919,9.69876
5824,1038.49226814,20.57054
5825,646.70886321,21.70179
5826,1345.45486087,16.56644
5827,636.86344579,21.08471
5828,497.35263536,25.14272
5829,1301.4802816,29.10355
5830,1195.47814797,13.57358
5831,1460.70676525,14.81434
5832,1011.32506736,17.11298
5833,811.061073,12.54691
5834,1123.92008306,11.67431
5835,415.1542825,15.1839
5836,1105.88481215,19.35224
5837,1432.47875619,9.134527
5838,1086.63728232,3.497507
5839,692.82392685,18.24814
5840,676.62650348,10.99526
5841,969.5144518,26.06253
5842,952.89156899,15.66381
5843,1727.42155436,13.62037
5844,574.00393438,17.57273
5845,632.77334491,17.15847
5846,1388.63286357,19.24866
5847,1305.02373441,14.98234
5848,899.20608559,26.32206
5849,454.08893354,8.464252
5850,616.90623601,30.35642
5851,102.60840584,15.40078
5852,1061.20615509,12.78652
5853,1420.45731458,21.49843
5854,716.07426497,18.66758
5855,920.65620067,1.708578
5856,795.99385486,24.05
5857,586.97554646,17.79232
5858,1349.08854368,20.3043
5859,1525.49555579,19.99256
5860,979.14621276,26.5932
5861,1167.86909282,28.10845
5862,1372.10212181,3.764678
5863,1416.45355572,16.30555
5864,425.05522334,19.76338
5865,716.65827855,25.02088
5866,1211.10225055,18.46177
5867,514.84687205,2.225346
5868,716.05623847,17.86109
5869,935.64839571,12.44491
5870,661.54886347,12.4224
5871,689.70535589,16.59582
5872,575.29921284,11.76692
5873,926.90200062,24.98221
5874,1190.63399915,20.17929
5875,1382.52520685,21.18093
5876,610.21433707,1.384865
5877,1192.23676048,25.0737
5878,653.0584628,12.25953
5879,1240.96199345,20.39035
5880,42.5660911,21.50094
5881,283.18466425,19.47873
5882,1180.27271902,32.81473
5883,569.13550807,16.8432
5884,509.4086376,5.766825
5885,496.39185829,3.959768
5886,1408.55548904,24.67258
5887,262.90368104,33.99921
5888,1289.2279782,19.9545
5889,591.82903046,15.22601
5890,533.28526795,7.465781
5891,1530.2602829,2.730236
5892,1166.13916304,18.15431
