,tdx12_SantaCatarina,tdx12_slope_SantaCatarina
2398,626.3173,33.71887
2399,301.9738,19.79964
2400,2.131598,1.901649
2401,24.87757,21.49484
2402,412.1331,16.92822
2403,4.057521,1.827729
2404,30.6763,12.34104
2405,674.9457,28.14108
2406,375.1072,28.09969
2407,450.2746,13.07192
2408,952.9044,29.56697
2409,131.383,19.5101
2410,77.27704,22.57345
2411,237.2052,23.30741
2412,219.0461,24.06219
2413,60.76706,17.53481
2414,7.393152,2.824789
2415,13.24319,1.074301
2416,544.6312,18.05671
2417,90.18898,26.06252
2418,794.5468,23.56981
2419,15.17752,6.816527
2420,6.546723,1.140388
2421,504.2329,22.61282
2422,796.8608,26.13437
2423,4.74812,2.8873
2424,865.4277,22.84798
2425,320.0413,27.19962
2426,248.6777,39.48708
2427,769.3213,19.43175
2428,357.6103,20.00582
2429,587.4012,40.37111
2430,135.3764,9.111489
2431,791.5761,14.76014
2432,8.653829,3.622809
2433,427.0523,6.111438
2434,49.8273,13.26676
2435,2.241681,1.793538
2436,292.3842,10.66477
2437,2.20545,0.3051176
2438,32.80375,23.29721
2439,3.201699,6.07854
2440,144.6426,13.23128
2441,3.512042,0.4700366
2442,126.334,12.24238
2443,141.2379,18.5902
2444,40.88527,15.83021
2445,7.898757,4.565701
2446,89.25092,15.35485
2447,22.30086,4.458221
2448,70.28284,7.858879
2449,60.75855,19.14488
2450,28.76947,0.2620216
2451,5.69034,0.8596263
2452,199.2409,15.95912
2453,149.047,18.12027
2454,30.08603,14.51168
2455,714.1461,23.08725
2456,273.0083,30.05033
2457,9.719947,1.524855
2458,112.048,0.9915137
2459,111.7228,12.65181
2460,422.4854,11.68024
2461,815.4222,33.11776
2462,8.553737,1.258822
2463,136.01,29.06606
2464,295.6656,15.7854
2465,784.167,7.991258
2466,252.7814,12.98733
2467,551.252,24.52744
2468,504.5444,13.35774
2469,13.5864,2.701025
2470,545.7915,6.918305
2471,699.8855,5.744877
2472,223.2516,11.75813
2473,215.5733,22.05828
2474,37.96878,12.57113
2475,44.54503,3.63157
2476,932.5466,18.83173
2477,467.1212,30.48075
2478,485.7373,22.40238
2479,339.7594,21.10225
2480,943.7675,24.58611
2481,242.8984,26.84909
2482,5.091757,1.219772
2483,39.93377,3.909358
2484,123.7438,9.165664
2485,17.43384,0.2774622
2486,507.9113,25.81298
2487,94.65612,16.26339
2488,529.443,23.48055
2489,346.1198,32.04539
2490,18.47862,14.13533
2491,448.9337,14.39025
2492,691.2842,11.43862
2493,68.68723,25.25482
2494,472.3322,27.67647
2495,424.8777,19.48329
2496,73.95933,25.84096
2497,19.09079,4.497247
2498,928.8381,2.903456
2499,54.66786,6.254011
2500,71.16611,21.14089
2501,263.0852,31.11309
2502,464.5984,19.72293
2503,69.13884,17.2637
2504,788.6255,33.68994
2505,131.4288,20.84265
2506,292.9755,14.3491
2507,601.672,1.894151
2508,295.1232,28.6801
2509,252.7836,25.56104
2510,710.9213,32.78841
2511,417.3836,28.15727
2512,9.649492,10.18106
2513,2.546135,4.722331
2514,259.2485,27.23593
2515,71.63179,15.10598
2516,205.4791,19.94517
2517,3.475545,0.791473
2518,414.6748,7.535463
2519,51.86438,13.78257
2520,122.7401,5.889369
2521,13.52344,0.6843104
2522,21.27567,1.142205
2523,497.8546,17.05429
2524,288.8284,27.94105
2525,1070.068,24.00941
2526,466.7741,25.66245
2527,84.89391,21.31815
2528,39.59723,17.08139
2529,150.0757,30.91516
2530,23.74489,13.19523
2531,298.6838,17.86706
2532,8.275661,15.39417
2533,59.06356,16.47642
2534,851.053,23.71737
2535,1.961155,0.5603332
2536,261.6547,18.74836
2537,104.6487,31.29378
2538,1.743218,NaN
2539,71.82424,24.19335
2540,6.079346,1.268316
2541,494.3943,26.12898
2542,3.752254,NaN
2543,90.53914,18.81692
2544,268.9389,52.23221
2545,94.19589,13.94964
2546,15.97631,13.90987
2547,110.8323,11.92155
2548,4.729433,3.325047
2549,215.8365,26.97952
2550,191.2604,27.46074
2551,24.77452,3.330943
2552,19.14587,9.288999
2553,972.1218,17.82352
2554,3.092586,1.723986
2555,227.3219,18.75721
2556,33.60114,1.458117
2557,137.8302,18.14976
2558,148.5956,32.60441
2559,4.260548,1.597266
2560,16.07471,1.578638
2561,2.224355,0.6992164
2562,37.00529,9.443607
2563,35.54071,20.4828
2564,262.5618,29.2919
2565,69.5019,31.94669
2566,639.6016,25.80236
2567,152.9479,28.29851
2568,485.1074,23.45334
2569,803.1658,5.368136
2570,9.32572,7.048818
2571,102.5089,15.58193
2572,137.9619,20.6758
2573,125.2081,24.82232
2574,169.3391,21.58368
2575,23.63331,7.702751
2576,128.2122,22.00444
2577,359.0648,31.65429
2578,10.70864,12.97595
2579,46.01341,17.84153
2580,6.898102,3.071313
2581,1031.088,30.22966
2582,675.376,17.98854
2583,181.6658,9.91365
2584,22.45529,11.97038
2585,3.619174,0.7530439
2586,671.1121,5.907321
2587,3.420117,1.294155
2588,90.8497,12.39833
2589,454.3683,19.32812
2590,113.0174,27.06323
2591,694.6503,8.949113
2592,9.298944,2.25898
2593,276.7767,35.75577
2594,878.7898,34.12288
2595,4.921915,3.571225
2596,1132.79,16.60936
2597,11.49311,2.599726
2598,717.8416,26.66519
2599,167.0181,23.66873
2600,61.58319,10.78778
2601,613.9855,19.87823
2602,103.6934,24.00321
2603,360.3165,42.14985
2604,95.86148,21.49005
2605,671.7131,10.27329
2606,5.81477,0.438972
2607,502.7485,23.54365
2608,116.7489,14.9047
2609,11.75532,2.819769
2610,22.63887,9.99094
2611,371.2696,17.2258
2612,7.619924,1.176184
2613,7.912573,1.282335
2614,2.159218,1.104663
2615,2.413497,0.4929124
2616,78.89909,22.24141
2617,17.89496,8.723075
2618,568.1874,24.01804
2619,53.94078,9.594951
2620,854.2963,17.04694
2621,29.95905,18.57756
2622,124.4399,18.16727
2623,388.2404,22.26547
2624,2.718537,0.7860071
2625,705.6929,23.41199
2626,77.77352,12.252
2627,904.6454,8.597713
2628,1.510558,1.627697
2629,2.473876,1.332313
2630,92.81618,26.85627
2631,161.5883,34.70423
2632,5.881507,2.376271
2633,266.8122,3.7812
2634,22.76345,7.327867
2635,294.1076,20.8236
2636,9.649881,8.104313
2637,128.5059,25.17374
2638,2.237173,0.6881714
2639,127.0647,28.48799
2640,19.24145,19.41048
2641,333.6728,30.02756
2642,496.0386,20.21944
2643,531.6455,1.705708
2644,984.7542,11.94153
2645,236.0024,23.56763
2646,631.5528,16.03008
2647,48.94781,32.83368
2648,181.6369,19.70702
2649,948.5779,14.52245
2650,95.26871,25.20441
2651,44.53996,41.29635
2652,252.387,40.46882
2653,703.4775,6.948148
2654,586.0161,29.1018
2655,24.64728,12.44798
2656,373.8822,22.69497
2657,82.68915,30.50724
2658,301.3882,29.15488
2659,59.61623,14.46364
2660,873.2454,20.4794
2661,31.40161,3.333684
2662,474.105,24.29102
2663,1.594792,1.402927
2664,93.87486,28.11687
2665,7.158871,3.100145
2666,299.3476,17.89075
2667,148.5674,15.52467
2668,267.4969,11.26413
2669,350.5564,19.88754
2670,414.6888,25.76643
2671,73.80087,18.32276
2672,497.0199,35.14225
2673,340.6417,29.47259
2674,576.6464,32.46557
2675,387.2284,26.74432
2676,934.0974,17.17686
2677,97.87095,24.86439
2678,368.2707,31.57025
2679,210.4548,1.37563
2680,421.324,19.6719
2681,432.8204,29.47892
2682,133.4845,21.21416
2683,27.20862,14.57324
2684,258.9428,23.06009
2685,120.8628,27.08564
2686,51.88423,16.44524
2687,423.2926,22.89259
2688,646.215,14.85179
2689,40.85588,20.96076
2690,393.5404,7.576514
2691,589.0908,3.216993
2692,170.8562,21.51939
2693,407.5506,21.1395
2694,95.43982,22.41077
2695,37.68838,13.91357
2696,56.03884,34.28239
2697,1.863233,0.5121583
2698,222.2542,35.28822
2699,329.9757,19.56575
2700,362.6544,14.98362
2701,151.71,18.00883
2702,561.7124,22.95909
2703,78.25773,52.72653
2704,453.5626,12.15453
2705,732.0924,40.39983
2706,702.0508,26.86467
2707,25.14834,2.997455
2708,120.9714,12.65673
2709,485.493,8.004078
2710,377.1674,14.98552
2711,268.7169,7.711477
2712,274.0593,13.85303
2713,780.6349,31.80984
2714,112.4516,14.26647
2715,39.65932,17.84467
2716,14.39438,17.95584
2717,355.7856,27.58609
2718,214.8367,27.99014
2719,474.7737,18.98073
2720,98.62207,13.86924
2721,18.98473,1.330803
2722,257.1459,43.16831
2723,199.0522,22.6615
2724,215.485,11.89932
2725,771.7584,32.23355
2726,230.3929,16.61072
2727,127.3283,2.931003
2728,94.83244,1.185746
2729,86.53682,23.63738
2730,106.1068,18.04371
2731,44.27753,6.865147
2732,258.0317,16.68974
2733,195.9953,23.10612
2734,214.6739,15.06173
2735,788.5643,20.62342
2736,401.6659,11.2811
2737,6.910116,4.104536
2738,21.24711,25.22119
2739,263.982,22.38907
2740,91.14567,7.801359
2741,774.1329,35.86599
2742,83.32824,28.47475
2743,5.034667,5.034593
2744,639.0421,11.72616
2745,325.7877,20.83625
2746,9.559828,10.43924
2747,259.809,23.84553
2748,448.1794,33.41667
2749,672.1455,33.35413
2750,1.09898,0.6883996
2751,281.7987,28.5517
2752,575.1744,2.72278
2753,21.55979,0.6148186
2754,404.288,25.31299
2755,40.06976,13.13274
2756,479.85,30.47569
2757,897.6611,19.71044
2758,724.4649,30.50839
2759,5.494579,0.746821
2760,141.4794,27.18745
2761,824.5258,22.59663
2762,286.4827,10.85687
2763,74.06493,28.06867
2764,48.43279,10.71366
2765,4.023485,1.368068
2766,181.7276,22.84307
2767,6.786953,1.327502
2768,627.2979,12.22578
2769,121.3061,19.22894
2770,306.7465,18.56219
2771,67.48748,28.44894
2772,105.0692,9.649648
2773,3.250223,3.657127
2774,1169.42,17.34115
2775,9.438771,3.310893
2776,21.04517,7.682273
2777,345.5328,45.36234
2778,320.8122,36.02558
2779,228.3875,29.0439
2780,59.4836,31.89104
2781,235.8276,19.63181
2782,457.3389,26.66603
2783,18.50258,4.162599
2784,15.49244,4.445056
2785,1.773536,1.207069
2786,1127.341,17.51583
2787,439.0688,30.41102
2788,3.210112,3.682417
2789,419.3167,24.83564
2790,20.04,2.955163
2791,210.2453,24.23234
2792,1.603673,1.503013
2793,36.83844,1.676078
2794,283.648,17.54379
2795,40.70101,7.875963
2796,56.53433,2.353102
2797,526.7461,27.59018
2798,403.2922,41.12114
2799,130.3694,10.69218
2800,5.546603,5.762846
2801,23.97985,10.49707
2802,60.77536,20.41842
2803,128.6728,20.00159
2804,442.8145,14.11873
2805,1064.168,14.11174
2806,646.9921,27.56373
2807,312.8035,23.64256
2808,85.38957,23.2752
2809,4.853289,1.120803
2810,19.65417,4.820352
2811,306.584,0.4727848
2812,279.9347,27.04001
2813,281.6081,24.33938
2814,194.9943,25.61293
2815,1121.579,39.48505
2816,654.705,33.9589
2817,35.00233,7.835858
2818,360.1587,27.0673
2819,7.630409,12.42568
2820,299.8888,22.06186
2821,108.6538,15.55263
2822,97.71616,16.65035
2823,7.941548,12.05899
2824,91.12587,7.336586
2825,40.35372,21.00038
2826,227.7059,7.689663
2827,610.3152,22.03217
2828,945.9682,13.47323
2829,198.0948,23.68822
2830,188.1617,13.46557
2831,8.088845,3.815578
2832,246.5773,5.663668
2833,585.3608,1.098189
2834,41.12728,13.72571
2835,142.1985,12.24743
2836,5.453841,3.719264
2837,330.9171,27.80992
2838,132.6169,25.91718
2839,1009.003,27.75041
2840,7.616994,0.866535
2841,862.5775,22.24895
2842,170.6315,26.0394
2843,64.46835,24.07103
2844,90.98989,19.61534
2845,450.1147,33.20071
2846,268.1721,21.98264
2847,574.1506,54.78102
2848,92.03436,27.0321
2849,493.4996,33.40965
2850,174.416,13.53651
2851,554.0535,2.211761
2852,702.6749,16.34979
2853,93.38844,15.89148
2854,1.636058,3.406238
2855,717.7748,18.21743
2856,8.018534,0.9853574
2857,6.103089,1.733592
2858,762.3578,20.89474
2859,15.88898,3.789032
2860,676.8029,25.25046
2861,4.121986,0.3680186
2862,97.43046,29.29465
2863,138.5863,11.14722
2864,1.979844,0.1881211
2865,572.8999,10.55038
2866,458.5897,21.72917
2867,524.8407,20.38411
2868,166.5748,31.52152
2869,8.299337,1.283587
2870,170.0629,29.15231
2871,107.1186,7.096348
2872,208.7374,48.89204
2873,428.1194,31.03149
2874,2.706421,3.573564
2875,443.9174,31.16073
2876,853.2662,10.8297
2877,325.0725,36.99001
2878,135.954,26.05271
2879,478.5692,21.89577
2880,112.5873,17.73513
2881,21.79937,2.755247
2882,4.554786,1.042683
2883,835.5994,29.31574
2884,377.0663,30.31859
2885,158.0896,19.13769
2886,26.07725,14.51726
2887,212.0857,18.35864
2888,26.48755,7.705946
2889,661.7573,23.54465
2890,451.3951,27.52127
2891,142.7113,14.72338
2892,74.71281,4.481286
2893,495.0638,21.2076
2894,178.4723,28.36693
2895,465.9494,25.44241
2896,166.5917,24.56101
2897,387.6102,24.47205
2898,193.6708,34.36239
2899,619.2386,14.59733
2900,24.37524,9.391155
2901,791.8284,22.17718
2902,191.883,6.152073
2903,1.562226,0.3858263
2904,102.7882,21.56949
2905,9.218532,3.459909
2906,154.3028,26.77056
2907,25.86778,2.914577
2908,9.062557,6.690141
2909,351.3236,30.35868
2910,553.4327,20.68911
2911,90.11263,29.64868
2912,299.813,9.300867
2913,3.495736,1.579549
2914,490.3889,21.68348
2915,774.0924,9.902476
2916,21.10929,0.826966
2917,628.2936,4.572708
2918,2.460438,6.715146
2919,11.61546,1.121741
2920,15.58432,4.529624
2921,975.1712,21.54393
2922,35.31895,9.726214
2923,15.05401,3.592545
2924,11.39387,2.365524
2925,507.6384,25.77688
2926,4.087103,0.9093771
2927,291.3146,8.917872
2928,213.3464,15.82348
2929,2.701284,0.8793445
2930,125.4067,21.81032
2931,37.94096,30.36921
2932,4.780178,1.320755
2933,311.714,24.21978
2934,4.953395,1.025085
2935,23.92472,3.675783
2936,76.33305,14.17461
2937,2.129879,1.443178
2938,211.254,13.47237
2939,171.0529,20.49886
2940,601.6652,16.7711
2941,40.24129,33.8979
2942,7.094833,3.827341
2943,356.3911,22.38827
2944,373.4502,13.50567
2945,645.8861,8.042925
2946,143.3727,30.3611
2947,320.7968,31.90216
2948,498.505,25.04796
2949,519.4441,13.37234
2950,39.52571,24.75387
2951,702.2829,24.16421
2952,28.52169,11.65208
2953,59.11501,23.03583
2954,665.1168,14.37566
2955,241.751,11.02928
2956,1.617248,0.4788184
2957,30.26028,7.860242
2958,586.8375,23.22896
2959,2.396449,0.156802
2960,91.26885,25.1988
2961,491.2162,36.01289
2962,1.566152,2.778619
2963,385.5864,30.68074
2964,317.8354,27.42224
2965,5.536848,NaN
2966,30.40681,24.06236
2967,294.959,23.55943
2968,359.1443,33.09431
2969,535.5601,28.54838
2970,475.148,19.14075
2971,10.71251,0.4126987
2972,690.2802,13.22446
2973,328.3539,31.72137
2974,579.0848,21.42933
2975,2.413225,0.6686742
2976,12.8119,7.67628
2977,162.1841,22.7114
2978,4.262502,1.994216
2979,92.73452,29.59812
2980,17.57359,1.652473
2981,100.0511,15.78233
2982,162.0657,22.72994
2983,24.54075,33.89383
2984,0.9501368,0.703336
2985,682.2488,9.690084
2986,35.6813,21.01773
2987,125.1784,20.15877
2988,9.673178,3.334097
2989,91.10395,29.48403
2990,6.658167,2.047692
2991,52.56665,29.47825
2992,652.4893,28.88993
2993,81.77102,19.57725
2994,471.3273,14.21458
2995,761.1358,23.43163
2996,264.8294,9.010878
2997,273.8121,31.83216
2998,633.6345,35.91034
2999,36.47636,22.99342
3000,345.7336,18.85926
3001,546.467,41.21655
3002,304.5683,13.94536
3003,552.2121,30.79068
3004,326.4229,29.29893
3005,4.398686,2.418194
3006,111.675,27.20294
3007,118.3944,12.94332
3008,574.5271,14.70255
3009,373.2118,12.56202
3010,284.7827,30.00013
3011,500.6785,25.83086
3012,249.8124,10.79582
3013,86.92926,17.14913
3014,454.2491,3.639847
3015,277.6543,5.773069
3016,1080.882,19.56562
3017,149.7826,13.5385
3018,440.2334,7.052781
3019,149.5013,21.72705
3020,232.2348,20.62506
3021,753.4266,24.18239
3022,821.5242,29.80229
3023,149.0761,31.22454
3024,191.9996,23.82682
3025,8.679155,5.331162
3026,1.296407,2.617094
3027,386.1155,23.92848
3028,100.9222,9.223535
3029,373.188,22.40568
3030,189.4877,19.37672
3031,5.735129,5.585183
3032,17.66653,18.91751
3033,553.2249,27.47642
3034,149.9144,17.06415
3035,0.836261,3.358989
3036,285.7924,21.94169
3037,197.8221,23.59434
3038,71.08289,22.08151
3039,9.833473,0.7894256
3040,141.5577,30.81897
3041,467.2137,21.22518
3042,119.7958,28.37137
3043,164.2497,12.20367
3044,381.7827,29.28679
3045,443.1099,21.48248
3046,802.5858,17.89995
3047,12.12811,5.591835
3048,240.3394,28.71304
3049,263.0799,30.07859
3050,81.56953,24.70151
3051,88.88571,4.957944
3052,148.7627,9.625566
3053,239.2979,20.9373
3054,133.0092,40.18089
3055,4.10144,6.185128
3056,400.2081,14.51914
3057,338.8312,18.11097
3058,2.347898,0.3976476
3059,128.3981,15.37144
3060,96.77473,5.942131
3061,88.06241,17.48922
3062,61.13446,9.661671
3063,58.22483,12.62921
3064,26.72442,13.45399
3065,8.646695,0.6239902
3066,466.7784,40.19487
3067,368.3672,8.803401
3068,51.45003,10.56525
3069,32.53471,23.84312
3070,72.02534,28.62322
3071,524.4686,16.45084
3072,284.045,25.57743
3073,49.88404,13.49578
3074,8.821066,6.746701
3075,45.36035,11.09461
3076,364.6118,11.13918
3077,14.05933,7.846823
3078,826.173,11.56081
3079,13.63937,3.209332
3080,99.28869,27.35142
3081,324.7461,12.20648
3082,4.533895,1.4179
3083,367.4513,17.96421
3084,675.3003,14.85166
3085,720.5563,10.85261
3086,417.463,36.18608
3087,441.1636,22.28374
3088,7.72571,0.9018957
3089,23.7173,18.07062
3090,719.4592,34.88105
3091,204.5228,31.19231
3092,3.713555,0.4743954
3093,74.05019,24.08223
3094,232.2018,22.15344
3095,14.98626,2.308034
3096,555.8862,29.24887
3097,697.7242,20.99846
3098,938.9492,25.41271
3099,975.4006,18.10274
3100,99.48331,30.2622
3101,1.900028,1.230076
3102,477.4442,24.58324
3103,9.796088,16.31296
3104,31.04476,18.92627
3105,10.72187,11.11305
3106,1.67056,0.7944391
3107,899.0441,11.18652
3108,2.746481,1.378845
3109,660.0813,7.075124
3110,376.3791,9.066598
3111,5.482755,0.8389873
3112,6.445191,8.122442
3113,2.665222,0.8717967
3114,450.489,28.59574
3115,429.9628,28.94004
3116,456.7551,31.02223
3117,276.5239,22.93669
3118,144.2398,29.8117
3119,2.10923,1.630837
3120,5.49261,1.92574
3121,39.05581,19.88232
3122,207.201,2.01201
3123,97.69756,13.10284
3124,364.8423,16.48593
3125,60.0042,9.365797
3126,300.5954,24.29017
3127,69.19666,28.47141
3128,46.33161,12.88184
3129,1.795085,1.338093
3130,91.24651,24.60129
3131,4.024135,9.291549
3132,470.2011,15.88039
3133,180.6886,28.91632
3134,99.94043,11.65321
3135,411.6014,42.30167
3136,566.5708,9.123873
3137,9.016305,7.845379
3138,649.7956,25.53782
3139,807.3204,11.80817
3140,36.81051,2.38343
3141,95.78625,18.35611
3142,9.633614,6.290285
3143,193.2024,17.07199
3144,284.6859,5.668876
3145,122.6886,22.3094
3146,280.3504,34.74397
3147,452.5031,32.52817
3148,148.3644,27.90923
3149,541.3463,17.75905
3150,368.2927,40.26174
3151,108.9692,21.16072
3152,77.87875,23.2359
3153,15.8664,10.78016
3154,475.6075,14.91462
3155,228.8206,15.13629
3156,21.466,10.8671
3157,5.739288,3.882269
3158,182.7267,21.64836
3159,25.64966,18.62663
3160,255.833,23.66979
3161,600.322,9.197967
3162,74.9969,10.0395
3163,137.6158,39.34468
3164,6.956976,5.468592
3165,11.29319,2.879222
3166,314.8768,27.18565
3167,108.4706,14.67089
3168,2.606222,0.9724249
3169,112.849,14.29103
3170,3.403011,5.719701
3171,918.7931,10.4513
3172,305.4645,21.70512
3173,31.55256,13.89622
3174,158.9708,11.2141
3175,736.9479,28.0281
3176,51.11469,7.670015
3177,88.30791,11.87172
3178,150.6638,18.43383
3179,793.427,15.42843
3180,19.71581,20.59599
3181,126.9265,30.4242
3182,508.5079,28.39971
3183,145.239,20.83998
3184,760.1597,11.31088
3185,548.2573,18.77916
3186,182.2725,26.53094
3187,54.92218,14.04576
3188,209.149,29.62027
3189,271.4308,26.64339
3190,33.63219,6.404523
3191,8.367458,1.191486
3192,35.84225,10.10162
3193,537.1985,22.60703
3194,118.8213,23.26785
3195,NaN,NaN
3196,17.63581,8.386655
3197,285.5366,13.09042
3198,415.1401,28.43157
3199,548.0979,33.22321
3200,368.2841,58.18033
3201,15.22425,2.80925
3202,17.92557,0.244852
3203,507.9327,20.70968
3204,10.82599,1.054082
3205,433.1626,6.705907
3206,745.4196,21.6254
3207,57.55441,6.392601
3208,2.177664,3.07425
3209,889.3843,21.737
3210,226.6856,7.84683
3211,346.0164,21.5723
3212,419.8694,23.67589
3213,19.42141,15.85528
3214,189.3997,29.66305
3215,2.201257,9.942304
3216,124.6903,18.86971
3217,670.718,14.20158
3218,246.8708,18.54288
3219,123.4541,1.444689
3220,20.41247,12.97785
3221,1.903021,0.2268514
3222,9.744649,12.2464
3223,425.742,22.28239
3224,302.7166,25.8252
3225,209.98,22.00886
3226,113.2519,41.73756
3227,21.12155,0.4004582
3228,154.5601,41.97606
3229,140.3412,17.97454
3230,765.5333,23.8948
3231,294.7896,47.89357
3232,73.6249,18.18982
3233,159.7545,10.30047
3234,192.8831,33.55623
3235,62.19194,8.84562
3236,3.159822,7.171122
3237,180.0821,25.28716
3238,4.981607,0.8102185
3239,267.3994,25.12296
3240,262.4773,27.83782
3241,13.19639,1.865342
3242,716.4697,27.48605
3243,1.725105,2.814932
3244,343.7155,28.89144
3245,124.4768,26.4755
3246,807.176,24.08883
3247,81.21765,31.97168
3248,51.3434,4.441722
3249,11.6482,12.89526
3250,9.435999,2.630898
3251,94.58031,24.46825
3252,326.524,20.52098
3253,46.51698,22.20975
3254,11.60179,1.169375
3255,782.3403,26.48533
3256,419.5166,21.19066
3257,645.3622,29.10938
3258,114.5283,24.99027
3259,32.33524,23.70834
3260,21.17655,2.840545
3261,99.68343,26.15231
3262,454.0123,30.42013
3263,16.60774,7.43826
3264,643.9664,26.08401
3265,121.9735,17.52845
3266,437.9162,26.84487
3267,276.2718,23.96134
3268,150.7469,23.57351
3269,234.3591,24.23245
3270,299.159,25.56
3271,189.4948,25.39768
3272,45.34046,6.654251
3273,241.1299,12.45161
3274,532.6381,23.32055
3275,69.46184,12.3758
3276,5.83563,2.784686
3277,335.1975,29.93791
3278,594.9108,21.42216
3279,831.7599,20.7165
3280,3.997313,1.884377
3281,44.05466,22.09073
3282,6.814441,1.022103
3283,1.392804,2.653513
3284,712.748,16.56681
3285,206.8927,9.579309
3286,5.274531,2.956061
3287,760.198,15.59841
3288,32.15965,12.14177
3289,328.4202,19.37463
3290,255.3848,10.91231
3291,28.757,20.18083
3292,822.7595,25.06747
3293,141.3252,20.42867
3294,4.218637,2.413167
3295,21.72653,3.74068
3296,4.412707,2.6889
3297,179.2118,12.26787
3298,120.9022,21.93015
3299,515.0331,17.02939
3300,241.0942,18.51425
3301,776.2601,19.70129
3302,498.7671,3.919433
3303,438.8585,15.31186
3304,2.179677,NaN
3305,384.3155,23.40427
3306,4.86577,0.9573482
3307,90.7217,24.87012
3308,320.8336,12.89041
3309,7.835327,0.6430796
3310,5.973925,0.4345946
3311,107.844,15.21232
3312,85.11353,24.52194
3313,3.798076,0.7577363
3314,409.9474,10.30722
3315,451.2908,33.6062
3316,238.3859,30.60411
3317,14.96027,6.910936
3318,587.6412,35.44887
3319,13.03724,6.32072
3320,345.3693,33.01796
3321,4.473289,1.243475
3322,37.96024,48.65739
3323,92.35887,13.62114
3324,253.1318,24.33723
3325,192.2982,28.50741
3326,856.2456,27.82343
3327,2.068983,3.673873
3328,12.55638,0.901597
3329,4.033953,0.7547649
3330,73.15504,NaN
3331,6.535666,0.1224149
3332,372.5051,33.55631
3333,163.4053,5.876744
3334,41.25097,16.71232
3335,799.9893,10.29458
3336,929.191,12.67926
3337,5.946055,0.919372
3338,751.499,27.54589
3339,98.00997,26.07557
3340,270.8351,25.22319
3341,127.7942,9.659828
3342,4.19115,0.895566
3343,68.62115,16.09576
3344,47.76209,8.109754
3345,128.8016,16.74043
3346,2.61322,0.2362103
3347,7.737781,1.653972
3348,37.87552,23.75898
3349,173.3628,21.90504
3350,628.9121,29.08811
3351,34.60714,2.883228
3352,89.44139,8.53762
3353,77.64883,21.21311
3354,5.595471,1.197649
3355,586.6964,6.861807
3356,144.2434,33.40649
3357,146.5564,23.00352
3358,49.44224,20.0888
3359,3.599253,0.9317197
3360,140.7866,13.01119
3361,546.5269,21.15341
3362,520.3348,31.14476
3363,67.33448,13.63526
3364,9.889854,0.8141624
3365,255.1092,21.81738
3366,436.8383,9.424949
3367,6.143898,1.198795
3368,867.1649,26.53022
3369,707.0112,32.29124
3370,137.2926,21.45985
3371,413.0297,2.469553
3372,269.5582,26.5806
3373,233.913,26.18144
3374,438.0456,22.33774
3375,5.138446,0.7781923
3376,3.914582,0.5834684
3377,546.1365,16.03996
3378,695.4446,12.44123
3379,21.21844,21.0755
3380,300.3811,31.23792
3381,70.05958,13.22262
3382,818.6611,20.28924
3383,450.9309,28.62105
3384,353.6311,14.84355
3385,83.75343,23.32195
3386,500.0027,16.05847
3387,5.106957,11.17107
3388,9.448852,7.52803
3389,588.0235,15.00344
3390,56.69313,11.47221
3391,215.1031,18.61234
3392,515.9929,21.74445
3393,285.4827,31.0919
3394,50.77808,28.69898
3395,224.4718,17.30609
3396,130.7268,8.872749
3397,92.8946,15.14982
3398,570.0215,20.4665
3399,123.0702,4.863294
3400,172.3611,6.347037
3401,6.158963,16.09351
3402,4.852184,0.1688482
3403,1007.108,8.074794
3404,526.8964,19.39856
3405,206.3763,19.61604
3406,607.4969,24.78454
3407,40.59864,40.01728
3408,154.4029,22.5465
3409,80.06397,3.9813
3410,100.5206,37.8173
3411,670.6201,22.14894
3412,3.558588,1.280371
3413,152.4517,31.87275
3414,530.2977,25.50319
3415,307.1297,21.16031
3416,8.16181,1.628397
3417,484.1978,31.13441
3418,2.433521,3.746136
3419,507.6674,25.48433
3420,97.71909,21.91936
3421,221.5599,17.45015
3422,13.03062,0.3015494
3423,627.6223,18.52658
3424,401.7586,23.5788
3425,485.1208,27.23326
3426,317.727,22.37355
3427,168.8892,23.12308
3428,409.7317,19.4866
3429,345.8271,32.89107
3430,257.5083,18.7747
3431,183.5439,24.04554
3432,67.99903,16.63515
3433,138.7693,34.14143
3434,5.13489,6.250179
3435,45.75816,17.86032
3436,34.71359,9.904537
3437,1.406639,NaN
3438,265.7292,27.61323
3439,631.821,20.08296
3440,133.1989,27.62299
3441,227.8799,36.21689
3442,2.642321,1.149328
3443,3.467413,0.9460443
3444,210.459,5.125479
3445,104.6649,15.70209
3446,532.014,23.92865
3447,11.28205,6.437675
3448,592.9628,16.55111
3449,136.3031,18.16429
3450,20.03861,0.5185837
3451,28.55455,2.931269
3452,243.4419,6.734072
3453,819.7189,20.31984
3454,215.6789,27.19705
3455,270.9734,30.78491
3456,463.4124,16.7861
3457,4.56408,1.385968
3458,6.15553,0.6177976
3459,29.07405,15.38733
3460,46.84539,8.94541
3461,342.578,21.9046
3462,239.6912,31.35854
3463,204.5579,33.89943
3464,19.37154,2.837685
3465,649.4183,37.2691
3466,457.6028,10.81613
3467,4.011685,1.364556
3468,459.7387,16.52358
3469,91.64768,37.25494
3470,77.82755,9.462644
3471,691.7495,27.59786
3472,3.774838,3.114743
3473,6.734011,0.409281
