,tdx12_RioClaro,tdx30_RioClaro,srtm30_RioClaro,srtm30_wgs84_RioClaro,aster30_RioClaro,aster30_wgs84_RioClaro,aw3d30_RioClaro,aw3d30_wgs84_RioClaro
332,701.9171,702.9606,715.0,710.98119924,713.0,708.98119924,711.0,706.98119924
333,706.1602,706.3615,717.0,712.77266523,723.0,718.77266523,717.0,712.7728489
334,627.2166,627.0041,638.0,634.28098231,632.0,628.28098231,635.0,631.28098231
335,628.7312,628.7091,636.0,631.90735963,633.0,628.90735963,635.0,630.90735963
336,657.4112,657.7161,664.0,660.47212206,670.0,666.47212206,666.0,662.47170018
337,567.4088,568.2489,576.0,573.06497243,564.0,561.06497243,576.0,573.06532229
338,574.6041,574.7524,588.0,583.96746558,584.0,579.96746558,597.0,592.96764718
339,580.8224,581.0753,590.0,586.12284502,591.0,587.12284502,590.0,586.12299583
340,617.5145,617.4231,625.0,620.90098208,628.0,623.90098208,625.0,620.90098208
341,533.3754,533.4025,541.0,537.77047631,549.0,545.77047631,541.0,537.7706152
342,560.7931,560.7339,569.0,565.40808135,566.0,562.40808135,571.0,567.40808135
343,524.9581,525.476,534.0,530.10662595,532.0,528.10662595,543.0,539.10681331
344,517.1801,521.4374,532.0,528.75168085,546.0,542.75168085,524.0,520.75183316
345,797.2602,796.032,804.0,799.69615205,811.0,806.69615205,806.0,801.69634806
346,578.8862,579.108,587.0,583.76020785,586.0,582.76020785,588.0,584.76020785
347,599.4726,600.0535,608.0,604.70644321,609.0,605.70644321,607.0,603.70657543
348,571.6006,571.1945,584.0,580.80309933,575.0,571.80309933,580.0,576.80309933
349,617.3289,618.4269,627.0,623.39337471,623.0,619.39337471,624.0,620.39351742
350,611.447,611.9094,619.0,615.05968729,620.0,616.05968729,619.0,615.05983756
351,543.9125,545.3541,554.0,550.76171727,554.0,550.76171727,544.0,540.76171727
352,845.335,844.1072,850.0,845.784537,853.0,848.784537,855.0,850.78423417
353,898.1988,905.557,899.0,895.06154191,896.0,892.06154191,883.0,879.06124467
354,532.2307,529.1121,534.0,530.71855491,525.0,521.71855491,532.0,528.71855491
355,808.6683,808.7354,816.0,811.7064341,816.0,811.7064341,816.0,811.70613194
356,822.6589,824.6661,838.0,833.83245124,842.0,837.83245124,836.0,831.83265562
357,674.7141,674.2042,680.0,676.06027076,680.0,676.06027076,682.0,678.06041135
358,615.3999,613.9573,623.0,619.25852661,617.0,613.25852661,623.0,619.25868538
359,558.4105,558.071,567.0,563.28809293,562.0,558.28809293,568.0,564.28809293
360,611.8906,611.5434,621.0,617.67107326,603.0,599.67107326,621.0,617.67107326
361,503.5876,505.8992,514.0,510.28532346,527.0,523.28532346,513.0,509.28549451
362,579.3205,579.6246,586.0,582.96182412,593.0,589.96182412,585.0,581.96191994
363,550.0864,548.892,555.0,551.5907095,556.0,552.5907095,559.0,555.59086601
364,585.6234,587.5048,595.0,591.18864116,601.0,597.18864116,598.0,594.18881935
365,632.7895,632.883,640.0,635.72625704,649.0,644.72625704,636.0,631.72625704
366,619.4504,619.0258,625.0,622.09907124,618.0,615.09907124,626.0,623.09907124
367,586.5753,587.4692,597.0,592.87059893,607.0,602.87059893,595.0,590.87078656
368,573.2622,573.4594,582.0,578.93778443,583.0,579.93778443,582.0,578.93790035
369,533.9662,535.7657,542.0,538.37278485,550.0,546.37278485,542.0,538.37296241
370,542.214,549.5148,553.0,549.12399397,556.0,552.12399397,550.0,546.12418661
371,574.1301,571.8869,584.0,580.71942649,584.0,580.71942649,585.0,581.71956345
372,617.3777,617.4944,628.0,624.04626605,620.0,616.04626605,624.0,620.04596871
373,618.9979,618.4137,628.0,623.82801001,625.0,620.82801001,626.0,621.82801001
374,637.7756,637.3889,645.0,640.83517368,648.0,643.83517368,648.0,643.83517368
375,477.6115,475.8277,488.0,484.51785266,475.0,471.51785266,490.0,486.51800816
376,578.7037,577.4817,587.0,583.20966122,580.0,576.20966122,588.0,584.20966122
377,505.1255,506.0703,509.0,505.57676893,517.0,513.57676893,512.0,508.57676893
378,572.1009,575.222,580.0,576.45898955,581.0,577.45898955,574.0,570.45916254
379,546.2604,547.5066,557.0,553.15628063,575.0,571.15628063,556.0,552.15695495
380,671.2879,670.7412,680.0,675.74148496,678.0,673.74148496,681.0,676.74148496
381,637.7889,637.5922,650.0,646.89466972,655.0,651.89466972,645.0,641.89466972
382,594.8619,595.1518,602.0,597.82396155,605.0,600.82396155,599.0,594.82396155
383,451.3497,452.1151,462.0,458.41742525,464.0,460.41742525,462.0,458.41759243
384,538.1575,534.5175,545.0,541.06015592,536.0,532.06015592,544.0,540.06034546
385,551.4138,552.3056,561.0,557.71365965,562.0,558.71365965,561.0,557.71380023
386,522.7541,522.7025,530.0,526.74629247,530.0,526.74629247,528.0,524.74643649
387,619.7599,619.6599,628.0,625.02796396,623.0,620.02796396,624.0,621.02796396
388,582.6593,581.0507,588.0,584.84057456,587.0,583.84057456,590.0,586.84070205
389,643.9754,643.7073,651.0,647.83086802,648.0,644.83086802,653.0,649.83098877
390,610.4098,610.6553,617.0,613.66691786,612.0,608.66691786,618.0,614.66730947
391,593.3333,594.2643,603.0,599.88770858,601.0,597.88770858,605.0,601.88781616
392,664.1235,664.3635,673.0,669.84637881,675.0,671.84637881,675.0,671.8465002
393,622.4328,621.7837,630.0,625.79304828,630.0,625.79304828,631.0,626.7925621
394,620.8291,620.8083,628.0,624.97254592,615.0,611.97254592,630.0,626.97254592
395,620.8345,624.3367,628.0,623.93893455,635.0,630.93893455,631.0,626.93846444
396,522.7666,521.8682,530.0,526.22084081,536.0,532.22084081,532.0,528.2214864
397,1006.366,1005.797,1003.0,998.40990959,1012.0,1007.40990959,1006.0,1001.40990959
398,448.8423,448.7477,458.0,454.23900283,466.0,462.23900283,458.0,454.2396758
399,535.2495,534.741,543.0,539.63631142,539.0,535.63631142,544.0,540.63676339
400,597.8458,598.3026,607.0,603.99488979,615.0,611.99488979,608.0,604.99488979
401,587.3832,587.3853,598.0,594.17430672,592.0,588.17430672,599.0,595.17385804
402,756.3334,756.1765,767.0,762.44637346,771.0,766.44637346,756.0,751.44658808
403,530.3543,530.957,540.0,536.16644144,542.0,538.16644144,541.0,537.16644144
404,505.3639,505.5294,513.0,509.90611084,519.0,515.90611084,515.0,511.90624198
405,667.7898,667.2673,675.0,670.62293659,686.0,681.62293659,677.0,672.62311772
406,675.0449,675.6006,684.0,681.06978392,675.0,672.06978392,682.0,679.06978392
407,690.9155,691.0189,699.0,695.40831504,672.0,668.40831504,702.0,698.40831504
408,783.6514,783.4658,792.0,787.51793663,802.0,797.51793663,791.0,786.51814046
409,746.8405,748.7057,756.0,751.58838556,764.0,759.58838556,755.0,750.58838556
410,629.5226,630.082,642.0,638.04358276,642.0,638.04358276,639.0,635.04358276
411,625.427,625.522,637.0,633.38860439,640.0,636.38860439,633.0,629.38920839
412,571.0846,571.2019,580.0,575.73993165,586.0,581.73993165,577.0,572.73993165
413,948.2156,948.4586,959.0,954.88720382,957.0,952.88720382,959.0,954.88740118
414,956.1749,957.489,969.0,964.66087934,967.0,962.66087934,964.0,959.66106919
415,783.5894,784.2197,795.0,790.42254942,794.0,789.42254942,792.0,787.42224056
416,480.7581,482.6106,490.0,486.25312972,488.0,484.25312972,492.0,488.25331325
417,605.5365,608.7503,616.0,611.95019839,619.0,614.95019839,614.0,609.94971116
418,593.0718,592.7756,599.0,595.99959194,600.0,596.99959194,598.0,595.00005324
419,595.0059,594.1874,604.0,600.16356924,601.0,597.16356924,605.0,601.16312049
420,586.8365,584.1854,593.0,589.74087258,594.0,590.74087258,591.0,587.74087258
421,732.9054,734.4535,745.0,740.83182165,747.0,742.83182165,742.0,737.83199751
422,751.2422,747.4509,752.0,748.62286229,753.0,749.62286229,761.0,757.62301436
423,614.5048,614.9382,621.0,617.95234642,619.0,615.95234642,621.0,617.95234642
424,688.284,688.1843,698.0,693.89578453,701.0,696.89578453,695.0,690.89530839
425,697.4542,697.1414,705.0,701.27359602,706.0,702.27359602,703.0,699.27374967
426,771.6926,770.8814,757.0,752.74304082,771.0,766.74304082,761.0,756.74254054
427,515.3856,515.6511,524.0,520.43826773,523.0,519.43826773,524.0,520.43873211
428,590.2421,590.3087,599.0,595.83484555,602.0,598.83484555,598.0,594.83484555
429,613.8902,615.1812,621.0,617.32946733,602.0,598.32946733,620.0,616.3290377
430,590.5345,590.0695,599.0,595.94172498,589.0,585.94172498,599.0,595.94172498
431,920.8362,924.188,937.0,932.30544456,937.0,932.30544456,930.0,925.30565237
432,573.1261,572.5139,580.0,576.63889546,574.0,570.63889546,583.0,579.63928751
433,465.0286,462.8618,474.0,470.94507116,476.0,472.94507116,472.0,468.94519247
434,927.4156,927.3456,939.0,934.30389654,942.0,937.30389654,935.0,930.30389654
435,522.6243,523.8803,526.0,522.40513286,525.0,521.40513286,530.0,526.40578346
436,526.6373,525.5806,535.0,531.84420728,529.0,525.84420728,536.0,532.84433701
437,613.5804,613.7507,623.0,619.25586025,615.0,611.25586025,622.0,618.25586025
438,673.5967,673.3035,681.0,677.46592346,672.0,668.46592346,683.0,679.46592346
439,579.1312,577.9611,585.0,581.09454739,590.0,586.09454739,587.0,583.09454739
440,603.6271,604.6069,616.0,612.90832306,616.0,612.90832306,612.0,608.90832306
441,631.8295,633.3124,645.0,641.84308781,645.0,641.84308781,642.0,638.84321067
442,730.5203,730.348,736.0,731.62168645,745.0,740.62168645,739.0,734.62189523
443,729.3303,729.7612,738.0,733.95991237,738.0,733.95991237,739.0,734.95991237
444,613.9673,615.5287,622.0,618.10026586,621.0,617.10026586,625.0,621.10043627
445,615.3791,615.0397,622.0,618.88984208,617.0,613.88984208,626.0,622.88996132
446,608.034,608.3546,616.0,612.40363821,618.0,614.40363821,619.0,615.40363821
447,541.1967,540.8262,551.0,547.6496293,547.0,543.6496293,550.0,546.64976345
448,656.4995,657.5184,657.0,652.940352,671.0,666.940352,658.0,653.940352
449,487.9034,488.3108,500.0,496.22367375,512.0,508.22367375,502.0,498.22385776
450,598.9481,599.4196,611.0,607.05664467,610.0,606.05664467,606.0,602.05679915
451,629.3405,629.5146,639.0,634.93430013,635.0,630.93430013,639.0,634.93430013
452,490.853,487.0548,494.0,490.61691999,496.0,492.61691999,495.0,491.61707088
453,536.9359,539.9613,549.0,545.66336215,550.0,546.66336215,543.0,539.66336215
454,634.2029,633.8392,646.0,642.29407471,635.0,631.29407471,642.0,638.29363523
455,570.3335,570.118,578.0,574.9951905,575.0,571.9951905,578.0,574.9951905
456,492.8086,493.7923,501.0,497.87919583,504.0,500.87919583,501.0,497.87919583
457,557.3286,559.1778,571.0,567.87105739,567.0,563.87105739,570.0,566.87105739
458,531.1981,533.2081,538.0,534.80340286,538.0,534.80340286,541.0,537.80353546
459,651.5067,649.5652,658.0,653.42438936,668.0,663.42438936,660.0,655.42460373
460,806.7208,806.4417,819.0,814.1963918,822.0,817.1963918,815.0,810.19661497
461,593.7654,593.7352,598.0,594.5394757,606.0,602.5394757,602.0,598.5394757
462,633.4225,630.8627,641.0,636.95270204,630.0,625.95270204,641.0,636.95270204
463,536.2147,535.1075,542.0,538.78642961,548.0,544.78642961,547.0,543.78655133
464,892.6738,893.2629,905.0,900.97417202,902.0,897.97417202,902.0,897.97387501
465,716.9893,713.5901,718.0,713.76289049,729.0,724.76289049,725.0,720.76259183
466,594.9097,597.9973,612.0,608.12622072,610.0,606.12622072,602.0,598.12592348
467,681.0865,682.3339,692.0,687.84542645,692.0,687.84542645,689.0,684.84512429
468,512.2302,511.8968,512.0,508.87169979,518.0,514.87169979,515.0,511.87182646
469,646.5178,646.8859,657.0,653.57549742,649.0,645.57549742,656.0,652.57590024
470,573.9908,573.5994,580.0,576.49666534,580.0,576.49666534,582.0,578.49666534
471,870.6904,872.0704,884.0,879.25266042,881.0,876.25266042,878.0,873.25287368
472,751.9989,752.0265,763.0,758.43964549,764.0,759.43964549,762.0,757.43984202
473,574.4612,574.2803,584.0,580.53924431,582.0,578.53924431,586.0,582.53982141
474,677.0905,673.7621,690.0,685.70906712,680.0,675.70906712,685.0,680.7085706
475,779.4444,779.3647,788.0,783.62658317,781.0,776.62658317,787.0,782.62678411
476,598.8836,598.7027,606.0,602.19770046,608.0,604.19770046,609.0,605.19740213
477,727.5395,728.2247,735.0,730.42817895,744.0,739.42817895,738.0,733.42838977
478,529.2388,528.0002,537.0,533.32105929,536.0,532.32105929,541.0,537.32168546
479,587.1149,587.2538,597.0,592.80568206,605.0,600.80568206,596.0,591.80568206
480,605.0187,607.0508,622.0,618.882143,606.0,602.882143,616.0,612.882143
481,518.1165,518.6237,527.0,523.10971907,513.0,509.10971907,525.0,521.10990544
482,618.9525,614.9572,622.0,617.75486974,626.0,621.75486974,633.0,628.75456645
483,597.0801,596.9536,616.0,612.20989383,596.0,592.20989383,596.0,592.20989383
484,685.3372,682.65,692.0,687.90568162,682.0,677.90568162,683.0,678.90586524
485,496.5761,496.407,507.0,503.3222206,510.0,506.3222206,507.0,503.32285873
486,525.0996,526.1008,535.0,531.69607326,530.0,526.69607326,537.0,533.69622233
487,663.3019,662.636,675.0,671.39581995,673.0,669.39581995,669.0,665.39596547
488,687.9998,689.0349,697.0,694.15420155,690.0,687.15420155,694.0,691.15420155
489,650.142,650.5091,658.0,655.04003978,650.0,647.04003978,660.0,657.04003978
490,616.1489,614.9869,623.0,619.14155711,623.0,619.14155711,624.0,620.14155711
491,624.3891,624.1861,635.0,631.92334735,636.0,632.92334735,631.0,627.92334735
492,615.9589,616.494,627.0,623.51837282,631.0,627.51837282,625.0,621.51879545
493,575.719,575.6905,584.0,580.75350387,584.0,580.75350387,585.0,581.75363816
494,722.6779,720.5708,740.0,736.23586477,740.0,736.23586477,741.0,737.23556632
495,532.9392,533.1544,543.0,539.67012742,536.0,532.67012742,542.0,538.67025289
496,499.545,498.9097,505.0,501.5527946,503.0,499.5527946,505.0,501.5527946
497,528.6084,529.6749,538.0,534.6812416,541.0,537.6812416,534.0,530.68136852
498,644.0237,643.7311,653.0,649.00099668,652.0,648.00099668,652.0,648.00099668
499,713.7274,712.1001,717.0,714.02747403,703.0,700.02747403,713.0,710.02747403
500,484.893,484.56,494.0,490.40373606,488.0,484.40373606,495.0,491.40390328
501,558.1588,558.2522,566.0,561.88417061,557.0,552.88417061,566.0,561.88417061
502,591.9986,594.5795,605.0,601.28959408,593.0,589.28959408,601.0,597.28959408
503,644.4725,644.2228,652.0,648.32977148,654.0,650.32977148,655.0,651.32977148
504,671.014,671.2263,691.0,687.08059984,687.0,683.08059984,680.0,676.08059984
505,461.0365,460.7542,475.0,471.57493378,473.0,469.57493378,473.0,469.57552354
506,624.9738,630.5703,637.0,633.41764944,627.0,623.41764944,636.0,632.41764944
507,560.759,558.9802,568.0,564.80277944,572.0,568.80277944,573.0,569.80291532
508,703.2745,705.6789,711.0,708.01425015,701.0,698.01425015,711.0,708.01465466
509,574.363,574.6161,584.0,580.4783443,587.0,583.4783443,582.0,578.4783443
510,481.004,481.0186,486.0,482.34246486,499.0,495.34246486,489.0,485.34293272
511,659.5226,659.6791,667.0,663.85112751,668.0,664.85112751,668.0,664.85112751
512,600.1338,599.8732,608.0,604.51201188,610.0,606.51201188,610.0,606.512158
513,607.0963,605.8786,622.0,618.60161264,608.0,604.60161264,615.0,611.60200852
514,647.1504,646.6131,672.0,668.42181364,666.0,662.42181364,665.0,661.42225034
515,503.8308,501.8427,511.0,507.4414715,511.0,507.4414715,509.0,505.44163321
516,529.5344,530.2006,541.0,537.37173621,542.0,538.37173621,539.0,535.37190307
517,617.2527,617.3085,623.0,619.08405069,623.0,619.08405069,627.0,623.08357945
518,611.8959,612.0168,614.0,609.95169926,623.0,618.95169926,614.0,609.95169926
519,717.8156,718.5452,727.0,723.4383135,723.0,719.4383135,730.0,726.4383135
520,534.8684,533.5112,539.0,535.95141871,539.0,535.95141871,545.0,541.95153507
521,719.5518,719.7688,731.0,726.38486919,733.0,728.38486919,729.0,724.38508111
522,640.3238,639.9213,649.0,645.87336312,653.0,649.87336312,652.0,648.8734819
523,557.1529,556.6034,566.0,561.85831359,566.0,561.85831359,565.0,560.85831359
524,710.4021,710.5121,718.0,714.40475591,713.0,709.40475591,717.0,713.40433126
525,621.7256,622.5315,632.0,628.95966711,620.0,616.95966711,634.0,630.95966711
526,862.9445,863.503,871.0,866.21482979,870.0,865.21482979,876.0,871.21504626
527,546.0005,545.5552,551.0,547.37698118,554.0,550.37698118,552.0,548.37715991
528,873.1708,879.2664,897.0,892.38919786,903.0,898.38919786,889.0,884.3894056
529,594.6533,593.0813,603.0,599.76719426,599.0,595.76719426,603.0,599.76719426
530,701.5964,701.8203,711.0,706.74482659,708.0,703.74482659,710.0,705.74433534
531,719.8504,719.5104,725.0,720.95129646,725.0,720.95129646,728.0,723.95082042
532,550.6563,550.2737,558.0,554.87232146,553.0,549.87232146,559.0,555.87232146
533,581.0123,580.6334,590.0,585.73767833,585.0,580.73767833,591.0,586.73767833
534,596.3962,596.9611,606.0,602.6223303,604.0,600.6223303,602.0,598.6227226
535,610.6172,610.9734,619.0,615.63194023,609.0,605.63194023,619.0,615.63233963
536,695.7807,696.3833,702.0,697.9525787,707.0,702.9525787,704.0,699.95274801
537,615.1819,614.9025,623.0,619.12337016,628.0,624.12337016,623.0,619.12337016
538,574.4289,573.0303,583.0,580.02137646,584.0,581.02137646,583.0,580.02146729
539,617.1954,617.2806,624.0,619.6956021,636.0,631.6956021,623.0,618.6956021
540,636.7621,636.1069,661.0,657.02665249,658.0,654.02665249,644.0,640.02618964
541,904.8575,902.6689,900.0,896.01514924,908.0,904.01514924,902.0,898.01534636
542,593.1292,592.6498,602.0,598.92573395,597.0,593.92573395,603.0,599.92582865
543,869.0353,865.1072,881.0,876.83985636,879.0,874.83985636,894.0,889.83955993
544,704.0723,708.8568,719.0,714.34270654,724.0,719.34270654,713.0,708.34292499
545,608.1241,608.2114,614.0,609.74882737,605.0,600.74882737,616.0,611.74851212
546,663.194,662.6935,682.0,678.04319508,684.0,680.04319508,681.0,677.04273407
547,845.9022,845.7103,854.0,849.70039483,859.0,854.70039483,853.0,848.7005929
548,705.2224,706.1209,714.0,711.08874136,708.0,705.08874136,711.0,708.08874136
549,488.2469,488.581,497.0,493.91946282,498.0,494.91946282,497.0,493.91958702
550,459.1653,459.4475,469.0,465.23224904,460.0,456.23224904,467.0,463.23290764
551,562.9834,565.9031,582.0,578.38099576,577.0,573.38099576,571.0,567.381143
552,619.4402,630.6326,635.0,631.14532873,633.0,629.14532873,649.0,645.14502951
553,705.4726,709.3906,718.0,715.10504881,705.0,702.10504881,712.0,709.10504881
554,528.0037,526.8961,537.0,533.8639899,538.0,534.8639899,537.0,533.8639899
555,594.3456,594.7801,601.0,596.76610486,599.0,594.76610486,603.0,598.76627554
556,580.7408,579.8435,589.0,585.91096092,590.0,586.91096092,587.0,583.91106507
557,601.9396,602.0948,608.0,604.11353849,617.0,613.11353849,606.0,602.11308153
558,622.079,621.278,630.0,626.43885865,625.0,621.43885865,632.0,628.43885865
559,641.7527,641.4501,651.0,647.35616042,654.0,650.35616042,652.0,648.35616042
560,600.1877,600.4324,608.0,605.13180619,593.0,590.13180619,608.0,605.13180619
561,705.332,704.0043,710.0,705.96600621,717.0,712.96600621,717.0,712.96600621
562,587.7805,587.2219,598.0,594.94815294,601.0,597.94815294,600.0,596.94815294
563,917.4827,916.3297,922.0,917.79367304,910.0,905.79367304,912.0,907.79387657
564,732.3511,729.0681,736.0,731.84042137,759.0,754.84042137,740.0,735.84042137
565,624.0066,623.524,633.0,628.8965453,629.0,624.8965453,632.0,627.89671619
566,627.8098,627.532,634.0,630.06586273,633.0,629.06586273,636.0,632.06603391
567,622.9415,622.8015,633.0,630.01140606,617.0,614.01140606,633.0,630.01140606
568,630.1568,629.9144,642.0,638.29069601,639.0,635.29069601,640.0,636.2902399
569,564.5472,565.274,574.0,570.19501521,587.0,583.19501521,573.0,569.19471821
570,883.9279,882.7428,892.0,887.96070857,899.0,894.96070857,892.0,887.96041158
571,583.3099,583.947,590.0,586.77851743,578.0,574.77851743,590.0,586.77889893
572,648.9304,652.3609,662.0,658.11508186,663.0,659.11508186,660.0,656.11508186
